Misc/Lambda_star,_step,Metrics/EpRet,Loss/Loss_cost_critic,Misc/r,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Train/LR,Time/Update,Time/FPS,Misc/xHx,Value/Adv,Value/cost,Loss/Loss_pi/Delta,Misc/A,Misc/s,_timestamp,Misc/H_inv_g,Train/Entropy,Metrics/EpLen,Train/PolicyRatio,Train/PolicyRatio/Min,Misc/Alpha,Train/StopIter,Train/PolicyRatio/Std,Value/reward,Misc/OptimCase,Misc/Nu_star,TotalEnvSteps,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Misc/B,Misc/FinalStepNorm,Misc/gradient_norm,Train/KL,_runtime,Time/Rollout,Time/Epoch,Metrics/EpCost,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/q,Train/Epoch,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Time/Total
0,37,-2.940236806869507,0.29959455132484436,-0.0005015901988372207,1.0000371932983398,0.008484543301165104,0,8.755266189575195,60.74708938598633,0.04922895133495331,4.959106458812812e-09,0.4048176407814026,0.0013477695174515247,0.04891737177968025,0.0008074607467278838,1743326446.150178,0.2482934594154358,1.4692775011062622,1000,1.0000371932983398,1.0000371932983398,0.6373891234397888,10,2.6243558750138618e-05,-0.2802543044090271,0,4.976816177368164,740000.0,-0.08607998490333557,1.1056443452835083,-42237.55078125,0.26090699434280396,0.5380067229270935,0.00017987415776588023,12618.759095717,320.4786071777344,329.23388671875,5.840000152587891,1,0.05597075819969177,0.04922895133495331,36,-0.00021400488913059235,-0.0031678183004260063,12288.3671875
0,38,-3.119433641433716,0.3353773057460785,0.001523553510196507,1.001156210899353,0.009225520305335522,0,8.695266723632812,60.77273941040039,0.03154215216636658,0.0,0.4295536279678345,0.004281531670130789,0.030822377651929855,0.0032249134965240955,1743326775.3083687,0.2048943191766739,1.4646425247192383,1000,1.001156210899353,1.001156210899353,0.7962862849235535,10,0.0008175926632247865,-0.3467155396938324,0,2.4903206825256348,760000.0,0.03578275442123413,1.1043663024902344,-3479.906982421875,0.31734803318977356,0.34745797514915466,0.0001767174544511363,12951.42954095,320.3996276855469,329.09490966796875,3.3499999046325684,1,0.062139950692653656,0.03154215216636658,37,0.0007409770041704178,0.001113713369704783,12617.533203125
0,39,-3.189040422439575,0.21190284192562103,-2.4246593966381624e-05,0.999795138835907,0.010730292648077011,0,8.924016952514648,60.13038635253906,0.03982206806540489,-2.2888182460434336e-09,0.268024206161499,-0.0032242353772744536,0.039821866899728775,0.0029055385384708643,1743327107.9786644,0.18041197955608368,1.4552358388900757,1000,0.999795138835907,0.999795138835907,0.7086846232414246,10,0.00014484467101283371,-0.33289194107055664,0,2.62362003326416,780000.0,-0.12347446382045746,1.0972555875778198,-3393.349853515625,0.3354049623012543,0.4538555443286896,0.00017831991135608405,13281.752893717,323.6864929199219,332.61053466796875,3.140000104904175,1,0.07203346490859985,0.03982206806540489,38,0.0015047723427414894,-0.0021105220075696707,12950.2080078125
0,40,-3.470977544784546,0.3159552216529846,0.0010065261740237474,1.0006427764892578,0.009713367559015751,0,8.62984561920166,60.558475494384766,0.03849721699953079,-4.577636492086867e-09,0.31669849157333374,0.0029257448040880263,0.03813586384057999,0.0028036185540258884,1743327438.3020163,0.2249269336462021,1.4344940185546875,1000,1.0006427764892578,1.0006427764892578,0.7207759022712708,10,0.00045456780935637653,-0.34226030111312866,0,2.6708824634552,800000.0,0.10405237972736359,1.0778969526290894,-3231.5419921875,0.31619542837142944,0.39260655641555786,0.00017947368905879557,13614.689695387,321.6294250488281,330.2593078613281,3.009999990463257,1,0.08140735328197479,0.03849721699953079,39,-0.0010169250890612602,0.0008152227965183556,13280.52734375
0,41,-3.6969029903411865,0.2508712112903595,-0.001060175010934472,1.0014522075653076,0.012165028601884842,0,8.666971206665039,60.0968132019043,0.047936227172613144,3.051757735406113e-09,0.32119718194007874,-0.005003128491807729,0.04752679169178009,0.002745154080912471,1743327771.2389133,0.2414136528968811,1.4353312253952026,1000,1.001452088356018,1.0014522075653076,0.6459263563156128,10,0.0010267534526064992,-0.3461352586746216,0,2.69917368888855,820000.0,-0.06508401036262512,1.0797162055969238,-2063.390625,0.31953608989715576,0.5687751173973083,0.0001485393149778247,13947.134233634,324.1293640136719,332.7963562011719,2.380000114440918,1,0.09785404056310654,0.047936227172613144,40,0.002451661042869091,-0.004187905695289373,13613.38671875
0,42,-3.889749050140381,0.11870618909597397,-0.001966564916074276,1.0001024007797241,0.009366034530103207,0,8.708537101745605,60.17061996459961,0.05063885450363159,-3.051757735406113e-09,0.33855536580085754,-0.0036771451123058796,0.0461447536945343,0.0008605355396866798,1743328103.683459,0.21685466170310974,1.4377199411392212,1000,1.0001024007797241,1.0001024007797241,0.628453254699707,10,7.232408825075254e-05,-0.33481261134147644,0,4.820899486541748,840000.0,-0.13216502219438553,1.0813274383544922,-7204.82861328125,0.3414623439311981,0.6229716539382935,0.00011840943625429645,14276.348202949,323.6795959472656,332.3881530761719,2.490000009536743,1,0.02645876258611679,0.05063885450363159,41,-0.0027989940717816353,-0.007865050807595253,13945.9140625
0,43,-3.681706190109253,0.5544242262840271,0.0013453774154186249,0.9985725283622742,0.009701901115477085,0,8.700407028198242,60.76408004760742,0.036779556423425674,6.103515470812226e-09,0.398566335439682,0.004368680529296398,0.03667651116847992,0.017565220594406128,1743328432.8974345,0.2310793548822403,1.431868553161621,1000,0.9985725283622742,0.9985725283622742,0.7374144792556763,10,0.0010093889432027936,-0.3299054205417633,0,1.0670580863952637,860000.0,0.43571803718805313,1.0755692720413208,-857.0368041992188,0.30951622128486633,0.49015554785728455,0.0001612628111615777,14606.442317259,320.4413757324219,329.1418151855469,3.880000114440918,1,0.26675912737846375,0.036779556423425674,42,0.0003358665853738785,-0.003496370278298855,14275.11328125
0,44,-3.471165180206299,0.2660074532032013,0.003287895815446973,1.001032829284668,0.011320563964545727,0,8.730822563171387,60.601680755615234,0.040255725383758545,4.577636492086867e-09,0.4567483961582184,0.007233038078993559,0.03673038259148598,0.0030664324294775724,1743328762.9916348,0.23805896937847137,1.4259265661239624,1000,1.001032829284668,1.001032829284668,0.7048571705818176,10,0.0007303205784410238,-0.32521000504493713,0,2.5538628101348877,880000.0,-0.2884167730808258,1.06807541847229,-5036.72900390625,0.3054194450378418,0.49064913392066956,0.00015263064415194094,14939.567794086,321.2929992675781,330.02386474609375,3.930000066757202,1,0.09251630306243896,0.040255725383758545,43,0.0016186628490686417,0.003736667800694704,14605.2119140625
0,45,-3.326378107070923,0.6993881464004517,-0.0004043099470436573,0.999456524848938,0.010935690253973007,0,8.744831085205078,60.04728317260742,0.03479905053973198,3.814697002724188e-09,0.44806191325187683,-0.00675524165853858,0.0347725972533226,0.006179063580930233,1743329096.117043,0.20252066850662231,1.427233099937439,1000,0.9994564652442932,0.999456524848938,0.7581082582473755,10,0.00038432306610047817,-0.278852254152298,0,1.7990918159484863,900000.0,0.43338069319725037,1.0630123615264893,-3682.23095703125,0.32346850633621216,0.5052006840705872,0.00013182549446355551,15269.577128663,324.3260192871094,333.07086181640625,4.769999980926514,1,0.08672668039798737,0.03479905053973198,44,-0.0003848737105727196,-0.003018573857843876,14938.3515625
0,46,-3.235715866088867,0.1805839240550995,0.0006336248479783535,1.0013694763183594,0.011395885609090328,0,8.751834869384766,60.617191314697266,0.0402449369430542,-2.6702879907247734e-09,0.23302200436592102,0.00467221369035542,0.039827071130275726,0.000960780365858227,1743329426.126302,0.22457511723041534,1.4314699172973633,1000,1.0013694763183594,1.0013694763183594,0.7049515843391418,10,0.0009683659882284701,-0.36806216835975647,0,4.562477111816406,920000.0,-0.5188042223453522,1.0648438930511475,-22893.73828125,0.32132020592689514,0.4722434878349304,0.0001739996951073408,15598.040090828,321.1875305175781,329.93939208984375,4.690000057220459,1,0.03457404300570488,0.0402449369430542,45,0.000460195355117321,0.0016536398325115442,15268.3447265625
0,47,-3.2455358505249023,0.3350905179977417,0.0018453587545081973,1.0012319087982178,0.010225564241409302,0,8.762810707092285,60.89952087402344,0.03184405341744423,8.964538444899972e-09,0.28844454884529114,-0.001838655211031437,0.03133837878704071,0.006734250113368034,1743329754.589305,0.20733951032161713,1.4315247535705566,1000,1.0012317895889282,1.0012319087982178,0.7925027012825012,10,0.0008709786925464869,-0.3330259621143341,0,1.7233363389968872,940000.0,0.1545065939426422,1.0641902685165405,-4557.51123046875,0.3189585506916046,0.3759833872318268,0.0001781163300620392,15930.519663127,319.64697265625,328.4097900390625,5.539999961853027,1,0.10033761709928513,0.03184405341744423,46,-0.0011703213676810265,-0.0001850153785198927,15596.82421875
0,48,-3.655020236968994,0.21734732389450073,0.0013825789792463183,0.9992607831954956,0.011836852878332138,0,8.787861824035645,60.16581344604492,0.029308507218956947,-3.433227480087453e-09,0.26068294048309326,0.0031466300133615732,0.027901455760002136,0.0013585216365754604,1743330087.0687845,0.20511826872825623,1.4275928735733032,1000,0.9992607235908508,0.9992607831954956,0.8260723352432251,10,0.0005227052606642246,-0.3929063379764557,0,3.8368968963623047,960000.0,-0.11774319410324097,1.0587456226348877,-10241.111328125,0.30760130286216736,0.4531570374965668,0.00014712923439219594,16261.549336769,323.62677001953125,332.4146728515625,3.7300000190734863,1,0.06666881591081619,0.029308507218956947,47,0.0016112886369228363,0.0029616146348416805,15929.294921875
0,49,-4.399777412414551,0.47085630893707275,-0.0013495010789483786,0.9994208216667175,0.015253398567438126,0,8.694730758666992,60.431976318359375,0.03854823857545853,-3.8146971692576415e-10,0.20878300070762634,-0.008780304342508316,0.03834204375743866,0.008832192979753017,1743330418.0985203,0.22846585512161255,1.4371947050094604,1000,0.9994208216667175,0.9994208216667175,0.7202987670898438,10,0.00040958309546113014,-0.4520653188228607,0,1.5048058032989502,980000.0,0.253508985042572,1.0681391954421997,-3049.739990234375,0.3273412585258484,0.4649483263492584,0.0001392631238559261,16597.992498566,322.255859375,330.95062255859375,5.190000057220459,1,0.1632745862007141,0.03854823857545853,48,0.0034165456891059875,-0.0058186897076666355,16260.310546875
0,50,-4.768415927886963,0.4269639253616333,0.0002985448809340596,0.9998817443847656,0.015570162795484066,0,8.838172912597656,59.45922088623047,0.013094795867800713,-1.907348590179936e-08,0.31075334548950195,0.0040667286375537515,0.013059716671705246,0.002540780231356621,1743330754.541653,0.15721997618675232,1.440688133239746,1000,0.9998817443847656,0.9998817443847656,1.235849142074585,10,8.361935033462942e-05,-0.42244935035705566,0,2.805631160736084,1000000.0,-0.04389238357543945,1.072182536125183,-7176.0546875,0.32058489322662354,0.3172617256641388,0.0001752091193338856,16940.289016977,327.52679443359375,336.364990234375,4.269999980926514,1,0.08544572442770004,0.013094795867800713,49,0.0003167642280459404,-0.001751961070112884,16596.751953125
0,51,-4.949086666107178,0.35430458188056946,0.0031637377105653286,0.9991544485092163,0.008439591154456139,0,8.911810874938965,58.44051742553711,0.03174038231372833,-8.392333938900265e-09,0.3816678822040558,0.0008080943953245878,0.031045813113451004,0.014410697855055332,1743331096.838177,0.19285109639167786,1.4369195699691772,1000,0.9991543889045715,0.9991544485092163,0.7937958836555481,10,0.0005979232955724001,-0.38353127241134644,0,1.1780734062194824,1020000.0,-0.07265934348106384,1.0667377710342407,-1783.71630859375,0.2876776158809662,0.475182443857193,0.00015413138316944242,17276.936720254,333.3164978027344,342.22833251953125,5.070000171661377,1,0.21843770146369934,0.03174038231372833,50,-0.007130571641027927,-0.0009438666747882962,16939.05859375
0,52,-5.334884166717529,0.2278633713722229,0.002853868529200554,0.9998562335968018,0.009602392092347145,0,8.598688125610352,59.42185974121094,0.03757140040397644,-2.4414061883248905e-08,0.33952972292900085,0.0027052569203078747,0.03650017827749252,0.007603040896356106,1743331433.4858801,0.20540717244148254,1.4310051202774048,1000,0.9998562335968018,0.9998562335968018,0.7296023368835449,10,0.00010165819549001753,-0.3859160244464874,0,1.6218887567520142,1040000.0,-0.12644121050834656,1.0597351789474487,-2868.4208984375,0.3326883912086487,0.6050859093666077,0.00013575229968409985,17608.811141519,327.9777526855469,336.57647705078125,4.670000076293945,1,0.1077064648270607,0.03757140040397644,51,0.0011628009378910065,0.0017613902455195785,17275.703125
0,53,-5.485340118408203,0.2802022099494934,0.0005301060155034065,1.0002168416976929,0.010876760818064213,0,8.666648864746094,60.275794982910156,0.02371232770383358,-9.918212917625624e-09,0.3465534448623657,-0.0005777509650215507,0.02354157343506813,0.0016456979792565107,1743331765.3604088,0.17289896309375763,1.4262961149215698,1000,1.0002168416976929,1.0002168416976929,0.9183914065361023,10,0.00015324598643928766,-0.41673544049263,0,3.4860901832580566,1060000.0,0.05233883857727051,1.0538098812103271,-16748.091796875,0.36047106981277466,0.43472468852996826,9.716944623505697e-05,17937.076860518,323.1414794921875,331.8081359863281,5.25,1,0.03510032966732979,0.02371232770383358,52,0.0012743687257170677,0.0011836392804980278,17607.58203125
0,54,-5.168038368225098,0.19303876161575317,-0.00014148105401545763,0.9999489784240723,0.012739330530166626,0,8.652052879333496,60.93875503540039,0.02511783130466938,6.103515470812226e-09,0.3598575294017792,-0.0035895851906389,0.025114502757787704,0.00601499667391181,1743332093.626033,0.20590507984161377,1.4174203872680664,1000,0.9999489784240723,0.9999489784240723,0.8923265933990479,10,3.6105822800891474e-05,-0.45143964886665344,0,1.823462963104248,1080000.0,-0.08716344833374023,1.0451017618179321,-2726.909912109375,0.3846409320831299,0.4234876036643982,8.372747106477618e-05,18266.509821432,319.5462951660156,328.1983642578125,4.050000190734863,1,0.06247594952583313,0.02511783130466938,53,0.0018625697121024132,-0.002405945910140872,17935.84765625
0,55,-5.106266975402832,0.12687480449676514,4.124260158278048e-05,1.0004947185516357,0.012948314659297466,0,8.738076210021973,60.720664978027344,0.02146783471107483,-4.577636492086867e-09,0.3539637327194214,0.0015443057636730373,0.021466953679919243,0.001930104335770011,1743332423.0590448,0.18496963381767273,1.4087449312210083,1000,1.0004945993423462,1.0004947185516357,0.9652076959609985,10,0.00034981887438334525,-0.4447970688343048,0,3.2190184593200684,1100000.0,-0.06616395711898804,1.0377864837646484,-6346.75390625,0.3013458847999573,0.46172383427619934,0.00016991131997201592,18598.589889826,320.6390686035156,329.3771667480469,3.5,1,0.0811813548207283,0.02146783471107483,54,0.0002089841291308403,-0.0008616401464678347,18265.291015625
0,56,-5.225340366363525,0.1720515340566635,-0.0007343489560298622,1.0000709295272827,0.013990930281579494,0,8.684698104858398,60.2376594543457,0.018722599372267723,-4.577636492086867e-09,0.3917328119277954,-0.0018463490414433181,0.018467741087079048,0.0021159492898732424,1743332755.1390185,0.18825764954090118,1.4059909582138062,1000,1.0000709295272827,1.0000709295272827,1.03355073928833,10,5.012666588299908e-05,-0.4713539183139801,0,3.074406862258911,1120000.0,0.045176729559898376,1.0325452089309692,-4483.24169921875,0.3402458429336548,0.37536749243736267,0.00011257803998887539,18929.057972487,323.33349609375,332.0182189941406,3.0799999237060547,1,0.04135853424668312,0.018722599372267723,55,0.0010426156222820282,-0.002707989187911153,18597.365234375
0,57,-5.230463981628418,0.3063528537750244,0.0023172604851424694,1.000170111656189,0.01589764840900898,0,8.665782928466797,60.5305061340332,0.023607837036252022,-9.155272984173735e-09,0.20196574926376343,0.004260293557308614,0.022190183401107788,0.003787724068388343,1743333085.6070876,0.21155978739261627,1.4108572006225586,1000,1.000170111656189,1.000170111656189,0.9204216003417969,10,0.00012025901378365234,-0.5268703699111938,0,2.2978689670562744,1140000.0,0.1343013197183609,1.0375908613204956,-2313.130859375,0.3311215341091156,0.3562301695346832,0.00012831127969548106,19260.966048302,321.74609375,330.41192626953125,2.9600000381469727,1,0.0741901770234108,0.023607837036252022,56,0.0019067181274294853,0.0015523043693974614,18927.83984375
0,58,-5.2496724128723145,0.3478544354438782,-0.000659569283016026,0.9994818568229675,0.01350217405706644,0,8.768463134765625,60.26785659790039,0.027430923655629158,-3.051757735406113e-09,0.22618551552295685,-0.0042212255066260695,0.02733449451625347,0.004511399194598198,1743333417.5151718,0.21854354441165924,1.3890352249145508,1000,0.9994818568229675,0.9994818568229675,0.8538758158683777,10,0.00036636850563809276,-0.47334024310112,0,2.105517625808716,1160000.0,0.04150158166885376,1.019278645515442,-2021.6099853515625,0.30322226881980896,0.3990020751953125,0.000157117290655151,19592.894232583,323.0833740234375,331.85186767578125,3.0199999809265137,1,0.11319258064031601,0.027430923655629158,57,-0.002395474351942539,-0.002668921137228608,19259.748046875
0,59,-6.1204094886779785,0.3152085244655609,0.00035477455821819603,0.9996941089630127,0.013985992409288883,0,8.692934036254883,60.26420593261719,0.025748981162905693,7.629394338515283e-10,0.14308319985866547,0.0011759548215195537,0.02570600062608719,0.0029283713083714247,1743333749.4435499,0.17559868097305298,1.3754600286483765,1000,0.9996941089630127,0.9996941089630127,0.8813225626945496,10,0.00021629763068631291,-0.6341327428817749,0,2.6133718490600586,1180000.0,-0.03264591097831726,1.0085673332214355,-3345.48046875,0.35644227266311646,0.427899032831192,0.00011007276043528691,19925.300423068,323.17901611328125,331.8719482421875,3.130000114440918,1,0.04488784447312355,0.025748981162905693,58,0.0004838183522224426,-0.0014929663157090545,19591.677734375
0,60,-6.259299278259277,0.4442109763622284,0.0007219184190034866,0.9989878535270691,0.015261254273355007,0,8.67542552947998,60.17939376831055,0.03005281277000904,-1.5258788677030566e-09,0.08768757432699203,-0.0009555137949064374,0.030014095827937126,0.013461144641041756,1743334081.8495948,0.19690708816051483,1.3687152862548828,1000,0.9989878535270691,0.9989878535270691,0.8157787322998047,10,0.0007156815845519304,-0.5423622131347656,0,1.2189161777496338,1200000.0,0.12900245189666748,1.0024778842926025,-1924.63671875,0.326206237077713,0.4828167259693146,0.00015378827811218798,20258.925053059,323.66424560546875,332.3396911621094,5.090000152587891,1,0.17436324059963226,0.03005281277000904,59,0.001275261864066124,-0.002448480110615492,19924.072265625
0,61,-6.4495158195495605,0.7211812734603882,0.0002510290942154825,0.9993078112602234,0.01898377574980259,0,8.711618423461914,59.95783996582031,0.024454427883028984,-6.103515470812226e-09,0.4793468117713928,-0.00022215628996491432,0.024447254836559296,0.008785268291831017,1743334415.4742217,0.2004813849925995,1.3669136762619019,1000,0.9993078112602234,0.9993078112602234,0.9043492078781128,10,0.0004894654266536236,-0.6002033948898315,0,1.5088192224502563,1220000.0,0.2769702970981598,1.0023802518844604,-3480.90576171875,0.33005210757255554,0.3922586143016815,0.0001358116278424859,20590.795940718,324.8560791015625,333.5677185058594,5.53000020980835,1,0.12863655388355255,0.024454427883028984,60,0.0037225214764475822,-0.002670636400580406,20257.70703125
0,62,-6.89910888671875,0.398377001285553,0.0019690627232193947,1.0001657009124756,0.018021855503320694,0,8.711241722106934,60.275733947753906,0.03757932037115097,-9.155272984173735e-09,0.2961987853050232,0.004523180774413049,0.03633015602827072,0.0031038355082273483,1743334747.3451188,0.21970809996128082,1.3619133234024048,1000,1.000165581703186,1.0001657009124756,0.7295255064964294,10,0.00011716829612851143,-0.6437175273895264,0,2.538428544998169,1240000.0,-0.3228042721748352,0.9983377456665039,-9152.787109375,0.33369508385658264,0.5287275314331055,0.00014869586448185146,20922.102554214,323.09722900390625,331.8084716796875,5.329999923706055,1,0.0504639632999897,0.03757932037115097,61,-0.0009619202464818954,0.001852544373832643,20589.5703125
0,63,-7.112561225891113,0.3024754524230957,-0.0004641427076421678,1.0006952285766602,0.024277498945593834,0,8.717981338500977,60.37889862060547,0.025142747908830643,8.392333938900265e-09,0.42394229769706726,-0.004254449042491615,0.025083858519792557,0.0036582292523235083,1743335078.651722,0.2084285467863083,1.3514283895492554,1000,1.0006952285766602,1.0006952285766602,0.8918843269348145,10,0.0004915446625091136,-0.6515224575996399,0,2.3381855487823486,1260000.0,-0.09590154886245728,0.9934465885162354,-6509.779296875,0.3307664692401886,0.39592215418815613,0.00017894174379762262,21251.870699354,322.5235595703125,331.2415466308594,4.880000114440918,1,0.10197219252586365,0.025142747908830643,62,0.00625564344227314,-0.002401904668658972,20920.875
0,64,-7.009606838226318,0.14809414744377136,0.0004398743622004986,0.9992520809173584,0.023755062371492386,0,8.802223205566406,60.66072463989258,0.03411133587360382,-3.051757735406113e-09,0.4161311984062195,0.0016673961654305458,0.034023165702819824,0.002194535918533802,1743335408.4198616,0.2370113879442215,1.346023678779602,1000,0.9992520809173584,0.9992520809173584,0.7657122015953064,10,0.0005288586835376918,-0.6343023180961609,0,3.018857717514038,1280000.0,-0.15438130497932434,0.9904857277870178,-8308.259765625,0.3077559769153595,0.48310554027557373,0.00015044963220134377,21582.318320497,320.9003601074219,329.7026062011719,4.269999980926514,1,0.04623552784323692,0.03411133587360382,63,-0.0005224365741014481,-0.000734508503228426,21250.642578125
0,65,-7.761993885040283,0.402709424495697,0.0024398197419941425,0.9999390840530396,0.01858733780682087,0,8.681650161743164,60.53683853149414,0.03230937942862511,-4.577636492086867e-09,0.3666476607322693,0.0004439835902303457,0.03177690878510475,0.011179433204233646,1743335738.8675406,0.20274102687835693,1.3361167907714844,1000,0.9999390244483948,0.9999390840530396,0.7867751121520996,10,4.310217991587706e-05,-0.6444135308265686,0,1.3375341892242432,1300000.0,0.25461527705192566,0.9778923988342285,-1191.6761474609375,0.3505099415779114,0.521623432636261,0.00013744598254561424,21915.530258004,321.6956787109375,330.3773498535156,3.6500000953674316,1,0.09470353275537491,0.03230937942862511,64,-0.005167724564671516,-0.00029052491299808025,21581.087890625
0,66,-8.217267036437988,0.7148627042770386,0.0038287390489131212,1.0000629425048828,0.017383519560098648,0,8.781084060668945,60.03436279296875,0.025811418890953064,-4.577636492086867e-09,0.4039797782897949,0.001137535902671516,0.02440931834280491,0.010455187410116196,1743336072.079456,0.20338618755340576,1.3295711278915405,1000,1.0000629425048828,1.0000629425048828,0.880255937576294,10,4.4563337723957375e-05,-0.6571545600891113,0,1.383085012435913,1320000.0,0.31215327978134155,0.9691200256347656,-832.3411254882812,0.2988053858280182,0.4582762122154236,0.000183248077519238,22246.758692559,324.3614196777344,333.1425476074219,2.950000047683716,1,0.21620230376720428,0.025811418890953064,65,-0.0012038182467222214,0.0008470109896734357,21914.298828125
0,67,-8.713770866394043,0.3490290343761444,0.0001752161479089409,1.0001952648162842,0.01744680665433407,0,8.66236686706543,60.39419937133789,0.03513718023896217,-3.051757735406113e-09,0.2957625985145569,-0.002520739915780723,0.0351332426071167,0.007797222584486008,1743336403.307915,0.21466049551963806,1.3196088075637817,1000,1.0001951456069946,1.0001952648162842,0.7544517517089844,10,0.00013807312643621117,-0.7195858359336853,0,1.6015657186508179,1340000.0,-0.36583366990089417,0.9590411186218262,-1248.4228515625,0.3202340006828308,0.5856716632843018,0.00015807834279257804,22576.910472828,322.4952392578125,331.1576232910156,3.119999885559082,1,0.14396734535694122,0.03513718023896217,66,6.328709423542023e-05,-0.0016737289261072874,22245.52734375
0,68,-9.646805763244629,0.5045269131660461,0.00016083160880953074,0.9997085928916931,0.020941516384482384,0,8.686120986938477,60.591976165771484,0.025517262518405914,1.678466787780053e-08,0.5207091569900513,-0.001722331391647458,0.025514129549264908,0.008257991634309292,1743336733.4596164,0.18613211810588837,1.3233791589736938,1000,0.9997085928916931,0.9997085928916931,0.8853151202201843,10,0.00020606997713912278,-0.9423829317092896,0,1.5562433004379272,1360000.0,0.15549787878990173,0.9619415402412415,-2291.3935546875,0.34813064336776733,0.5058647990226746,0.00011919211829081178,22907.672242187,321.39056396484375,330.07672119140625,4.349999904632568,1,0.06559570133686066,0.025517262518405914,67,0.0034947097301483154,-0.0033960603177547455,22575.67578125
0,69,-9.605435371398926,0.597209632396698,0.0009328159503638744,1.0007781982421875,0.021080361679196358,0,8.716651916503906,60.47865295410156,0.023707762360572815,-3.051757735406113e-09,0.4364659786224365,-0.0002533150836825371,0.023640235885977745,0.012886031530797482,1743337064.221453,0.19534532725811005,1.3328536748886108,1000,1.0007781982421875,1.0007781982421875,0.9184798002243042,10,0.0005502692656591535,-0.7968876957893372,0,1.2458198070526123,1380000.0,0.09268271923065186,0.9735836982727051,-1765.68115234375,0.33673274517059326,0.4408508837223053,0.0001368196972180158,23240.070566936,321.978515625,330.6951904296875,4.769999980926514,1,0.13079428672790527,0.023707762360572815,68,0.000138845294713974,-0.0036493754014372826,22906.443359375
0,70,-9.212268829345703,0.20105940103530884,0.00018561282195150852,0.9995033144950867,0.015901407226920128,0,8.68758773803711,60.182525634765625,0.03916475549340248,3.433227480087453e-09,0.38751813769340515,0.0020382002694532275,0.03913816437125206,0.0012956607388332486,1743337396.6198018,0.21366019546985626,1.3454762697219849,1000,0.9995033144950867,0.9995033144950867,0.7146068811416626,10,0.00035125185968354344,-0.6516079306602478,0,3.9288699626922607,1400000.0,-0.39615023136138916,0.9865697026252747,-9562.904296875,0.3181857466697693,0.578059196472168,0.0001238776312675327,23572.588444705,323.634765625,332.3223571777344,3.5199999809265137,1,0.05787556245923042,0.03916475549340248,69,-0.00517895445227623,-0.001611175131984055,23238.833984375
0,71,-9.086503028869629,0.09821236878633499,0.0007997640641406178,0.9995198249816895,0.018813610076904297,0,8.848518371582031,60.16135787963867,0.0219211895018816,1.5258788677030566e-09,0.4372198283672333,0.0038324130000546575,0.021047621965408325,0.0007321854354813695,1743337729.1377409,0.1988631784915924,1.3427767753601074,1000,0.9995198249816895,0.9995198249816895,0.9551747441291809,10,0.0003395630919840187,-0.835091233253479,0,5.226386070251465,1420000.0,-0.10284703224897385,0.983559787273407,-13985.3193359375,0.306493878364563,0.4288962483406067,0.00015426651225425303,23904.017921088,323.59075927734375,332.4393005371094,3.200000047683716,1,0.03954917937517166,0.0219211895018816,70,0.002912202849984169,0.0022212378680706024,23571.34765625
0,72,-9.012055397033691,0.09610665589570999,0.0021304022520780563,0.9989737272262573,0.017862768843770027,0,8.682093620300293,60.36117172241211,0.03592032939195633,6.103515470812226e-09,0.41256722807884216,0.0015152092091739178,0.0324520617723465,0.0013086008839309216,1743338060.5671015,0.23238353431224823,1.349810004234314,1000,0.9989736676216125,0.9989737272262573,0.7461820244789124,10,0.000725684454664588,-0.8304592967033386,0,3.9093966484069824,1440000.0,-0.002105712890625,0.9895431399345398,-6695.32421875,0.29192087054252625,0.6089253425598145,0.00015054881805554032,24234.831991062,322.6567077636719,331.3388366699219,2.9600000381469727,1,0.06907328963279724,0.03592032939195633,71,-0.0009508412331342697,0.00373644707724452,23902.767578125
0,73,-8.370004653930664,0.2666597068309784,-0.0013208265881985426,1.0014028549194336,0.016510574147105217,0,8.69638442993164,60.47780227661133,0.0273138340562582,-3.051757735406113e-09,0.3441791534423828,-0.00784882577136159,0.02710239589214325,0.008251048624515533,1743338391.3812037,0.1963798701763153,1.371512532234192,1000,1.0014028549194336,1.0014028549194336,0.8557040691375732,10,0.0009919682051986456,-0.7163411378860474,0,1.5568978786468506,1460000.0,0.1705530509352684,1.0133469104766846,-692.2669067382812,0.3459840714931488,0.515809953212738,0.00013181872782297432,24566.765443078,322.0034484863281,330.6998596191406,2.390000104904175,1,0.10651684552431107,0.0273138340562582,72,-0.0013521946966648102,-0.004112378694117069,24233.556640625
0,74,-8.29980754852295,0.26258930563926697,0.003033795626834035,0.9999507665634155,0.017418449744582176,0,8.683050155639648,60.26716995239258,0.032309699803590775,1.907348501362094e-09,0.19539935886859894,0.006904358742758632,0.03048252873122692,0.005037238821387291,1743338723.3146799,0.20491664111614227,1.3810991048812866,1000,0.9999507069587708,0.9999507665634155,0.7867711782455444,10,3.481334715615958e-05,-0.697696328163147,0,1.9925916194915771,1480000.0,-0.004070401191711426,1.0223501920700073,-996.079345703125,0.3195192813873291,0.5352575182914734,0.0001143502740887925,24899.102995252,323.1725769042969,331.85565185546875,2.240000009536743,1,0.11289381235837936,0.032309699803590775,73,0.0009078755974769592,0.0027919800486415625,24565.52734375
