Loss/Loss_reward_critic,Value/cost,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_violation,Metrics/EpLen,Time/Rollout,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Time/FPS,Safety/shield_adv_c,_runtime,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Train/Epoch,Value/reward,Metrics/EpCost,TotalEnvSteps,Train/PolicyStd,Loss/Loss_pi/Delta,Time/Update,Train/KL,Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Metrics/EpRet,Train/StopIter,Metrics/LagrangeMultiplier,_step,Loss/Loss_cost_critic,Train/LR,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Train/Entropy,Safety/ShieldLagrangeMultiplier,_timestamp,Loss/Loss_reward_critic/Delta
0.005277457647025585,1.2415575981140137,0,2.7312095165252686,1000,78.03910827636719,-0.33402347564697266,1.00480318069458,109.54606628417969,NaN,2226.693336277,1.00480318069458,0.34352877736091614,10,0.045859549194574356,8.390000343322754,220000.0,0.8281080722808838,0.11587804555892944,104.53243255615234,0.008193780668079853,45.04999923706055,0.3640214204788208,182.57159423828125,0.010199637152254581,0.3640214204788208,-0.20257797837257385,1.00480318069458,0,-0.2511559724807739,-0.039964187890291214,40,0.3640214204788208,11,2.6179332733154297,0.00026699999580159783,0.34352877736091614,2035.963623046875,1.2277805805206299,0.34352877736091614,1746498397.88429,0.0005269888788461685
0.004217005334794521,1.4473533630371094,0,2.70284366607666,1000,83.10897827148438,2.2602601051330566,1.0030616521835327,105.31379699707031,NaN,2416.335024194,1.0030616521835327,0.37502238154411316,11,0.06628065556287766,8.239999771118164,240000.0,0.8309007883071899,-0.009013086557388306,106.79956817626953,0.008144615218043327,60.45000076293945,0.396959513425827,189.9086456298828,0.010312926024198532,0.396959513425827,0.08910995721817017,1.0030616521835327,0,-0.26016905903816223,0.08383356034755707,40,0.396959513425827,12,4.878193378448486,0.0002640000020619482,0.37502238154411316,2225.946533203125,1.2312015295028687,0.37502238154411316,1746498587.8495362,-0.0010604523122310638
0.003628064412623644,0.9784940481185913,0,1.8013396263122559,1000,84.97920227050781,-0.3242931365966797,1.0054410696029663,105.5006103515625,NaN,2600.246422415,1.0054410696029663,0.4077785611152649,12,0.05906430631875992,10.220000267028809,260000.0,0.8265576958656311,0.008260607719421387,104.5931167602539,0.007794821169227362,70.8499984741211,0.4300771653652191,189.57237243652344,0.010306830517947674,0.4300771653652191,0.08674728870391846,1.0054410696029663,0,-0.25190845131874084,0.3368888795375824,40,0.4300771653652191,13,4.553900241851807,0.0002610000083222985,0.4077785611152649,2415.576904296875,1.2254940271377563,0.4077785611152649,1746498777.4913654,-0.0005889409221708775
0.0038554102648049593,0.8393822312355042,0,2.023674726486206,1000,78.27594757080078,-1.929460048675537,1.0079180002212524,108.78496551513672,NaN,2786.294926666,1.0079180002212524,0.43883994221687317,13,0.05075987055897713,7.960000038146973,280000.0,0.82205730676651,-0.045798301696777344,105.57292175292969,0.008098595775663853,16.950000762939453,0.4628145098686218,183.84893798828125,0.010539011098444462,0.4628145098686218,-0.01903805136680603,1.0079180002212524,0,-0.2977067530155182,0.477762907743454,40,0.4628145098686218,14,2.6244401931762695,0.0002579999854788184,0.43883994221687317,2599.492919921875,1.219731092453003,0.43883994221687317,1746498961.4027326,0.00022734585218131542
0.004664108157157898,0.7156460881233215,0,2.34751296043396,1000,79.97758483886719,-0.009584665298461914,1.0076075792312622,107.53499603271484,NaN,2977.205936958,1.0076075792312622,0.46993201971054077,14,0.07535979896783829,8.680000305175781,300000.0,0.8038168549537659,-0.015375256538391113,106.00833129882812,0.009355020709335804,39.099998474121094,0.49542370438575745,185.98597717285156,0.01078970916569233,0.49542370438575745,0.024256892502307892,1.0076075792312622,0,-0.3130820095539093,0.5787073969841003,40,0.49542370438575745,15,2.6148555278778076,0.00025499999173916876,0.46993201971054077,2785.54150390625,1.1967588663101196,0.46993201971054077,1746499147.451148,0.0008086978923529387
0.004225278738886118,0.7841559052467346,0,2.4705395698547363,1000,83.24461364746094,1.7646539211273193,1.0070990324020386,104.7901611328125,NaN,3165.841818411,1.007098913192749,0.5016644597053528,15,0.08269637078046799,12.380000114440918,320000.0,0.7863973379135132,0.0017966628074645996,107.61294555664062,0.011416846886277199,50.900001525878906,0.5287149548530579,190.85760498046875,0.011676883324980736,0.5287149548530579,0.0024324655532836914,1.0070990324020386,0,-0.3112853467464447,0.538888692855835,40,0.5287149548530579,16,4.379509449005127,0.0002519999979995191,0.5016644597053528,2976.46240234375,1.174177646636963,0.5016644597053528,1746499338.3606641,-0.00043882941827178
0.0031806700862944126,0.6602081656455994,0,1.6338181495666504,1000,81.77178955078125,-2.0182480812072754,1.0041249990463257,106.0576400756836,NaN,3354.93326283,1.0041249990463257,0.5332961082458496,16,0.04999086633324623,10.0,340000.0,0.7868682146072388,0.10412155091762543,106.80482482910156,0.011941787786781788,38.29999923706055,0.5621004700660706,188.5767059326172,0.010839148424565792,0.5621004700660706,-0.07833006232976913,1.0041249990463257,0,-0.20716379582881927,0.48940587043762207,40,0.5621004700660706,17,2.3612613677978516,0.00024900000425986946,0.5332961082458496,3165.09130859375,1.1744378805160522,0.5332961082458496,1746499526.9980829,-0.0010446086525917053
0.005034958012402058,0.6495575308799744,0,1.7318665981292725,1000,80.80702209472656,1.2110710144042969,1.0099304914474487,105.80128479003906,NaN,3547.159352603,1.0099304914474487,0.5645605325698853,17,0.06381497532129288,9.819999694824219,360000.0,0.7725004553794861,-0.11764587461948395,108.22654724121094,0.011882811784744263,33.400001525878906,0.5955301523208618,189.03363037109375,0.011610258370637894,0.5955301523208618,0.11714798212051392,1.0099304914474487,0,-0.3248096704483032,0.4644876718521118,40,0.5955301523208618,18,3.5723323822021484,0.0002460000105202198,0.5645605325698853,3354.185791015625,1.1551889181137085,0.5645605325698853,1746499716.089572,0.001854287926107645
0.0066778031177818775,0.899401068687439,0,2.6012914180755615,1000,82.2782211303711,0.9403023719787598,1.004463791847229,104.07632446289062,NaN,3730.128864538,1.0044636726379395,0.5970926284790039,18,0.053267981857061386,14.84000015258789,380000.0,0.7580965757369995,0.07897619903087616,109.88838958740234,0.013051412999629974,66.1500015258789,0.6299254894256592,192.1666717529297,0.011689175851643085,0.6299254894256592,0.020674511790275574,1.004463791847229,0,-0.24583347141742706,0.5000625252723694,40,0.6299254894256592,19,4.512634754180908,0.00024300000222865492,0.5970926284790039,3546.41015625,1.1360523700714111,0.5970926284790039,1746499908.3155382,0.0016428451053798199
0.004720327910035849,1.549583911895752,0,3.5491456985473633,1000,78.85873413085938,-0.2592039108276367,1.0062739849090576,109.35958862304688,NaN,3918.178431845,1.0062739849090576,0.629535436630249,19,0.06929266452789307,15.369999885559082,400000.0,0.7481043934822083,-0.03580893576145172,104.02413177490234,0.011350386776030064,40.599998474121094,0.665189266204834,182.88291931152344,0.011430256068706512,0.665189266204834,-0.046768639236688614,1.0062739849090576,0,-0.2816424071788788,0.5107978582382202,40,0.665189266204834,20,4.2534308433532715,0.00023999999393709004,0.629535436630249,3729.352294921875,1.1221413612365723,0.629535436630249,1746500091.285142,-0.001957475207746029
0.004741521552205086,2.736729383468628,0,3.5112273693084717,1000,82.60724639892578,1.2623276710510254,1.005131483078003,106.38495635986328,NaN,4098.636736173,1.005131483078003,0.6633722186088562,20,0.06501947343349457,16.260000228881836,420000.0,0.7479391694068909,0.09783370792865753,105.38919067382812,0.010000649839639664,75.75,0.7012866735458374,187.9965057373047,0.0121681597083807,0.7012866735458374,-0.0735112726688385,1.005131483078003,0,-0.18380869925022125,0.5350507497787476,40,0.7012866735458374,21,5.515758514404297,0.00023700000019744039,0.6633722186088562,3917.43505859375,1.1211533546447754,0.6633722186088562,1746500279.3345795,2.1193642169237137e-05
0.004703077021986246,0.9104315638542175,0,2.693526268005371,1000,75.38326263427734,-2.726986885070801,1.0087064504623413,110.8701171875,NaN,4285.35070109,1.0087064504623413,0.6962073445320129,21,0.046611979603767395,19.209999084472656,440000.0,0.7329177856445312,-0.1553032547235489,105.0079574584961,0.012091990560293198,28.450000762939453,0.7383998036384583,180.39126586914062,0.01196554210036993,0.7383998036384583,0.22870805859565735,1.0087064504623413,0,-0.33911195397377014,0.5471243262290955,40,0.7383998036384583,22,2.788771629333496,0.00023400000645779073,0.6962073445320129,4097.8798828125,1.100070834159851,0.6962073445320129,1746500459.7930799,-3.8444530218839645e-05
0.003051463281735778,2.1134440898895264,0,3.687181234359741,1000,81.83586883544922,0.7615416049957275,1.0073511600494385,107.1601333618164,NaN,4470.460312229,1.0073511600494385,0.7290633320808411,22,0.05762071534991264,19.200000762939453,460000.0,0.7271725535392761,0.04533708095550537,104.80064392089844,0.01107886154204607,44.150001525878906,0.7763403654098511,186.63656616210938,0.011971080675721169,0.7763403654098511,0.15304847061634064,1.0073511600494385,0,-0.29377487301826477,0.5110790729522705,40,0.7763403654098511,23,3.5503132343292236,0.00023099999816622585,0.7290633320808411,4284.5830078125,1.0920348167419434,0.7290633320808411,1746500646.507059,-0.0016516137402504683
0.004520987160503864,2.883265972137451,0,4.72551965713501,1000,80.50433349609375,0.6452991962432861,1.008471965789795,108.09856414794922,NaN,4654.817727264,1.008471965789795,0.7616598010063171,23,0.07634574919939041,16.06999969482422,480000.0,0.722473680973053,-0.051046222448349,104.511962890625,0.011134420521557331,38.95000076293945,0.8145771622657776,185.01634216308594,0.011444234289228916,0.8145771622657776,0.4022637605667114,1.008471965789795,0,-0.34482109546661377,0.49004897475242615,40,0.8145771622657776,24,4.19561243057251,0.0002280000044265762,0.7616598010063171,4469.67626953125,1.0860049724578857,0.7616598010063171,1746500831.616538,0.0014695238787680864
0.004584806505590677,1.3087867498397827,0,2.591726064682007,1000,78.6211166381836,-0.6608281135559082,1.0068824291229248,108.51683807373047,NaN,4845.996349654,1.0068824291229248,0.7943681478500366,24,0.041589200496673584,19.010000228881836,500000.0,0.7138988971710205,0.07885289192199707,105.68199920654297,0.012150418944656849,45.04999923706055,0.8534271717071533,184.30319213867188,0.012309215031564236,0.8534271717071533,0.07831862568855286,1.0068824291229248,0,-0.2659682035446167,0.44595539569854736,40,0.8534271717071533,25,3.5347843170166016,0.00022499999613501132,0.7943681478500366,4654.0732421875,1.0735485553741455,0.7943681478500366,1746501015.9739237,6.381934508681297e-05
0.0045675309374928474,1.712076187133789,0,3.640902280807495,1000,85.91744995117188,-0.9912118911743164,1.0076830387115479,104.65074157714844,NaN,5042.757914774,1.0076830387115479,0.8267886638641357,25,0.05953690782189369,15.520000457763672,520000.0,0.7080680131912231,-0.03727954626083374,105.19438171386719,0.01193125732243061,38.0,0.8923178911209106,191.11187744140625,0.011942642740905285,0.8923178911209106,-0.2694381773471832,1.0076830387115479,0,-0.30324774980545044,0.4123103618621826,40,0.8923178911209106,26,2.543572425842285,0.00022200000239536166,0.8267886638641357,4845.24560546875,1.0649625062942505,0.8267886638641357,1746501207.1527069,-1.727556809782982e-05
0.004892369266599417,2.674365520477295,0,3.459911823272705,1000,87.78953552246094,4.285541534423828,1.0032216310501099,101.67377471923828,NaN,5232.652166159,1.0032215118408203,0.861335277557373,26,0.08015661686658859,25.510000228881836,540000.0,0.7057648301124573,0.21844663470983505,108.91798400878906,0.012009729631245136,95.94999694824219,0.9323070645332336,196.7075653076172,0.012573683634400368,0.9323070645332336,-0.04837547242641449,1.0032216310501099,0,-0.08480111509561539,0.5104606747627258,40,0.9323070645332336,27,6.829113960266113,0.00021899999410379678,0.861335277557373,5042.013671875,1.0607600212097168,0.861335277557373,1746501403.9134874,0.0003248383291065693
0.004205462522804737,3.2171897888183594,0,2.8028664588928223,1000,81.99298858642578,-2.925786256790161,1.008980393409729,105.34989929199219,NaN,5418.26226907,1.0089802742004395,0.8944677114486694,27,0.05299130827188492,23.020000457763672,560000.0,0.7059658765792847,-0.21558963507413864,107.85052490234375,0.012003455311059952,23.950000762939453,0.9729858040809631,189.84356689453125,0.012132741510868073,0.9729858040809631,0.057313524186611176,1.008980393409729,0,-0.30039075016975403,0.5231065154075623,40,0.9729858040809631,28,3.903327703475952,0.00021600000036414713,0.8944677114486694,5231.91015625,1.0606470108032227,0.8944677114486694,1746501593.8085208,-0.0006869067437946796
0.004544640425592661,2.16721510887146,0,3.0644941329956055,1000,81.42316436767578,-1.168086290359497,1.0072684288024902,107.7907943725586,NaN,5601.275797652,1.0072684288024902,0.9269365668296814,28,0.05737260729074478,20.93000030517578,580000.0,0.7043671011924744,0.016391277313232422,104.12136840820312,0.011467504315078259,33.75,1.0140100717544556,185.5446014404297,0.01219665352255106,1.0140100717544556,0.2778674364089966,1.0072684288024902,0,-0.2839994728565216,0.5952643752098083,40,1.0140100717544556,29,2.735241413116455,0.00021300000662449747,0.9269365668296814,5417.5068359375,1.0585767030715942,0.9269365668296814,1746501779.418518,0.0003391779027879238
0.005650177597999573,1.9386099576950073,0,3.2970070838928223,1000,78.28575897216797,-0.788596510887146,1.0126396417617798,109.32308959960938,NaN,5782.280830477,1.0126396417617798,0.9576672315597534,29,0.06511294096708298,17.100000381469727,600000.0,0.6942317485809326,-0.09672686457633972,104.65816497802734,0.012377924285829067,15.850000381469727,1.0548250675201416,182.9439697265625,0.012515585869550705,1.0548250675201416,-0.0749775767326355,1.0126396417617798,0,-0.38072633743286133,0.6043792366981506,40,1.0548250675201416,30,1.946644902229309,0.0002099999983329326,0.9576672315597534,5600.51513671875,1.0435659885406494,0.9576672315597534,1746501962.4320064,0.0011055371724069118
0.006493478547781706,1.9096664190292358,0,3.665289878845215,1000,76.70506286621094,0.827752947807312,1.0120373964309692,110.52847290039062,NaN,5964.398010377,1.0120373964309692,0.9880391359329224,30,0.05921070650219917,17.989999771118164,620000.0,0.6870664358139038,0.06000751256942749,104.24373626708984,0.012285619042813778,34.29999923706055,1.0955697298049927,180.9488525390625,0.012746444903314114,1.0955697298049927,-0.343420147895813,1.0120373964309692,0,-0.32071882486343384,0.4843466579914093,40,1.0955697298049927,31,2.774397850036621,0.00020700000459328294,0.9880391359329224,5781.53466796875,1.03249990940094,0.9880391359329224,1746502143.4371808,0.0008433009497821331
0.0049141775816679,1.2558201551437378,0,3.08349609375,1000,77.03026580810547,-0.15904474258422852,1.0081737041473389,109.86019897460938,NaN,6155.904824184,1.0081737041473389,1.0188708305358887,31,0.04194087162613869,6.920000076293945,640000.0,0.6891016960144043,0.09884051978588104,105.01924133300781,0.011207194067537785,47.45000076293945,1.1342988014221191,182.04954528808594,0.0123989786952734,1.1342988014221191,-0.26350995898246765,1.0081737041473389,0,-0.2218783050775528,0.2522006034851074,40,1.1342988014221191,32,2.6153531074523926,0.00020399999630171806,1.0188708305358887,5963.64013671875,1.0341825485229492,1.0188708305358887,1746502325.5543432,-0.0015793009661138058
0.005597553215920925,2.1764886379241943,0,5.535689830780029,1000,84.62310791015625,0.4477396011352539,1.0055776834487915,104.46924591064453,NaN,6342.297317574,1.0055776834487915,1.0514777898788452,32,0.05129934102296829,7.449999809265137,660000.0,0.6877449154853821,0.023563966155052185,106.82073974609375,0.012342668138444424,75.3499984741211,1.1713244915008545,191.4438934326172,0.012678168714046478,1.1713244915008545,-0.049957484006881714,1.0055776834487915,0,-0.1983143389225006,0.3744955062866211,40,1.1713244915008545,33,3.0630927085876465,0.0002010000025620684,1.0514777898788452,6155.15283203125,1.0324288606643677,1.0514777898788452,1746502517.0611007,0.0006833756342530251
0.0039449711330235004,1.14533531665802,0,4.324902534484863,1000,81.80997467041016,1.5826358795166016,1.0052765607833862,107.33475494384766,NaN,6524.872042287,1.0052765607833862,1.084917426109314,33,0.038748256862163544,10.180000305175781,680000.0,0.6844576001167297,-0.025722622871398926,104.52288055419922,0.013111038133502007,60.400001525878906,1.2073866128921509,186.3329315185547,0.012651286087930202,1.2073866128921509,-0.2603762745857239,1.0052765607833862,0,-0.22403696179389954,0.2724587619304657,40,1.2073866128921509,34,4.645728588104248,0.00019799999427050352,1.084917426109314,6341.54833984375,1.026732325553894,1.084917426109314,1746502703.4535713,-0.0016525820828974247
0.0059516653418540955,1.0831384658813477,0,4.093881607055664,1000,77.66641235351562,-1.6001696586608887,1.0082026720046997,109.58654022216797,NaN,6706.846332106,1.0082026720046997,1.1183255910873413,34,0.05249404162168503,10.5600004196167,700000.0,0.6813967823982239,-0.05118042230606079,104.83767700195312,0.012015693821012974,45.70000076293945,1.2426657676696777,182.50416564941406,0.01258841436356306,1.2426657676696777,0.03762013465166092,1.0082026720046997,0,-0.2752173840999603,0.2641465365886688,40,1.2426657676696777,35,3.0455589294433594,0.00019500000053085387,1.1183255910873413,6524.11083984375,1.0227398872375488,1.1183255910873413,1746502886.0283127,0.002006694208830595
0.007246700115501881,1.4391332864761353,0,3.569934844970703,1000,77.71038055419922,0.2212998867034912,1.009948492050171,109.9380874633789,NaN,6889.509920799,1.009948492050171,1.1522753238677979,35,0.044729944318532944,16.93000030517578,720000.0,0.6595030426979065,0.03982897102832794,104.21015167236328,0.015289068222045898,56.45000076293945,1.2784327268600464,181.9205780029297,0.013567398302257061,1.2784327268600464,0.14433008432388306,1.009948492050171,0,-0.23538841307163239,0.38471144437789917,40,1.2784327268600464,36,3.2668588161468506,0.00019200000679120421,1.1522753238677979,6706.10205078125,0.9900171160697937,1.1522753238677979,1746503068.002697,0.0012950347736477852
0.005832189228385687,1.51624596118927,0,3.6300668716430664,1000,78.38003540039062,0.2877042293548584,1.0037590265274048,109.52239227294922,NaN,7074.764360655,1.0037590265274048,1.187499761581421,36,0.041367970407009125,24.6200008392334,740000.0,0.6547320485115051,0.09428419172763824,104.2309799194336,0.013847860507667065,73.6500015258789,1.315751314163208,182.61105346679688,0.01293579675257206,1.315751314163208,0.15550552308559418,1.0037590265274048,0,-0.14110422134399414,0.3483070433139801,40,1.315751314163208,37,3.554563045501709,0.00018899999849963933,1.187499761581421,6888.767578125,0.9828833937644958,1.187499761581421,1746503250.6662128,-0.0014145108871161938
0.005271153524518013,1.509276032447815,0,5.040050029754639,1000,81.45784759521484,-0.38654136657714844,1.0114459991455078,107.99078369140625,NaN,7259.468968494,1.0114459991455078,1.2220730781555176,37,0.0459548756480217,25.020000457763672,760000.0,0.6459431648254395,-0.22279441356658936,103.74309539794922,0.016275731846690178,38.70000076293945,1.354412317276001,185.20098876953125,0.013472559861838818,1.354412317276001,0.07902827113866806,1.0114459991455078,0,-0.3638986349105835,0.3251207768917084,40,1.354412317276001,38,3.1680216789245605,0.00018600000475998968,1.2220730781555176,7074.021484375,0.9681293964385986,1.2220730781555176,1746503435.9207308,-0.0005610357038676739
0.005865371786057949,1.5599390268325806,0,5.0887603759765625,1000,79.80842590332031,0.23539376258850098,1.010738492012024,108.3143310546875,NaN,7439.749282478,1.010738492012024,1.256252646446228,38,0.03837905824184418,24.06999969482422,780000.0,0.6355968117713928,0.020941227674484253,104.83930206298828,0.014549297280609608,41.95000076293945,1.3940731287002563,184.6477813720703,0.01371107529848814,1.3940731287002563,-0.2977279722690582,1.010738492012024,0,-0.34295740723609924,0.39981594681739807,40,1.3940731287002563,39,3.4034154415130615,0.0001829999964684248,1.256252646446228,7258.7216796875,0.9518445134162903,1.256252646446228,1746503620.625323,0.0005942182615399361
0.006428999826312065,1.538872241973877,0,3.6437032222747803,1000,75.63483428955078,-0.9659149646759033,1.0088016986846924,110.97544860839844,NaN,7624.601408661,1.0088016986846924,1.2892390489578247,39,0.05251932516694069,24.690000534057617,800000.0,0.6329213380813599,0.012621909379959106,104.58515167236328,0.01214648224413395,27.799999237060547,1.434645175933838,180.22003173828125,0.012594069354236126,1.434645175933838,0.14886116981506348,1.0088016986846924,0,-0.33033549785614014,0.3678700923919678,40,1.434645175933838,40,2.437500476837158,0.00018000000272877514,1.2892390489578247,7438.99853515625,0.9467602372169495,1.2892390489578247,1746503800.9056165,0.0005636280402541161
