Train/PolicyStd,Time/Update,Loss/Loss_pi,Train/PolicyRatio,Train/PolicyRatio/Std,Time/FPS,Train/LR,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,_runtime,Time/Epoch,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Train/StopIter,Loss/Loss_reward_critic,Train/PolicyRatio/Max,Safety/shield_violation,Metrics/EpCost,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Max,Train/KL,Train/Entropy,Loss/Loss_cost_critic,Value/reward,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Metrics/LagrangeMultiplier,_step,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Time/Total,Train/Epoch,_timestamp,Safety/EpCostShield
0.6891251802444458,107.06541442871094,-0.35761696100234985,1.0105464458465576,0.014011193998157978,102.08651733398438,0.00026699999580159783,220000.0,0,0.012105077505111694,2390.96098006,195.91226196289062,0.3952443301677704,500,0.3952443301677704,4.178601264953613,40,0.050716549158096313,1.0105464458465576,18.600339889526367,74.69000244140625,1.0105464458465576,0.3884580135345459,88.8467788696289,0.3884580135345459,0.015806036069989204,1.046572208404541,85.43938446044922,0.638620138168335,-0.3556118607521057,0.3952443301677704,14.78118896484375,0.3884580135345459,11,0,3.9754257202148438,NaN,0.01305731013417244,2192.8720703125,10,1746538445.0637357,105.80000305175781
0.672684371471405,106.65766143798828,-0.3601781725883484,1.0105674266815186,0.013724708929657936,101.48995971679688,0.0002640000020619482,240000.0,0,-0.002561211585998535,2584.045503912,197.06382751464844,0.4302361309528351,500,0.4302361309528351,5.024725437164307,40,0.07086781412363052,1.0105674266815186,18.5181827545166,72.30999755859375,1.0105674266815186,0.4238661825656891,90.40612030029297,0.4238661825656891,0.017225857824087143,1.0224196910858154,79.59394073486328,0.728169322013855,-0.11126145720481873,0.4302361309528351,14.18411922454834,0.4238661825656891,12,0,-5.8454437255859375,NaN,0.02015126496553421,2390.01513671875,11,1746538642.202569,102.57499694824219
0.6522934436798096,106.63860321044922,-0.44115111231803894,1.014028787612915,0.014443381689488888,103.61994171142578,0.0002610000083222985,260000.0,0,-0.08097293972969055,2780.568538762,193.01304626464844,0.4635900855064392,500,0.4635900855064392,5.5880351066589355,40,0.05894390493631363,1.0140289068222046,11.273258209228516,66.58000183105469,1.0140289068222046,0.4589517116546631,86.37439727783203,0.4589517116546631,0.01636437140405178,0.9915801882743835,43.93009948730469,0.7671524286270142,0.002063598483800888,0.4635900855064392,8.149068832397461,0.4589517116546631,13,0,-35.663841247558594,NaN,-0.011923909187316895,2583.110595703125,12,1746538835.2873058,44.0
0.6316367983818054,107.13028717041016,-0.40317514538764954,1.0093393325805664,0.014569529332220554,101.80825805664062,0.0002579999854788184,280000.0,0,0.037975966930389404,2976.7447667,196.44772338867188,0.49699634313583374,500,0.49699634313583374,5.517279148101807,40,0.0785503014922142,1.009339451789856,18.1270809173584,55.04999923706055,1.009339451789856,0.49338337779045105,89.31739044189453,0.49338337779045105,0.018036721274256706,0.9593842029571533,73.80227661132812,0.9112541079521179,0.40535080432891846,0.49699634313583374,13.65420150756836,0.49338337779045105,14,0,29.872177124023438,NaN,0.019606396555900574,2779.626708984375,13,1746539031.8102396,93.8499984741211
0.6115838289260864,108.5981674194336,-0.3779680132865906,1.010067343711853,0.01445128582417965,101.98656463623047,0.00025499999173916876,300000.0,0,0.02520713210105896,3167.79972506,196.10426330566406,0.5298294425010681,500,0.5298294425010681,6.4130449295043945,40,0.09539683908224106,1.010067343711853,13.970559120178223,59.9900016784668,1.010067343711853,0.5274420976638794,87.50605010986328,0.5274420976638794,0.019355889409780502,0.9270797967910767,59.531646728515625,0.9551362991333008,-0.15885350108146667,0.5298294425010681,10.53519058227539,0.5274420976638794,15,0,-14.2706298828125,NaN,0.016846537590026855,2975.80810546875,14,1746539227.986477,69.82499694824219
0.5998363494873047,106.73291778564453,-0.44091758131980896,1.0153404474258423,0.014607519842684269,104.71929931640625,0.0002519999979995191,320000.0,0,-0.06294956803321838,3359.502378349,190.98675537109375,0.5602725148200989,500,0.5602725148200989,5.916971206665039,40,0.07165776193141937,1.0153404474258423,7.223940849304199,37.869998931884766,1.0153404474258423,0.5603076219558716,84.25379943847656,0.5603076219558716,0.016956722363829613,0.9076033234596252,19.844491958618164,0.8918963074684143,-0.17930203676223755,0.5602725148200989,5.2519659996032715,0.5603076219558716,16,0,-39.68715476989746,NaN,-0.023739077150821686,3166.865478515625,15,1746539419.0414429,15.925000190734863
0.5848243236541748,107.47917175292969,-0.4260801672935486,1.0180469751358032,0.01512229721993208,104.36865997314453,0.00024900000425986946,340000.0,0,0.014837414026260376,3551.8297876,191.62840270996094,0.5886970162391663,500,0.5886970162391663,5.741280555725098,40,0.08014588057994843,1.0180469751358032,6.751485824584961,25.989999771118164,1.0180469751358032,0.5915693044662476,84.1491928100586,0.5915693044662476,0.016847888007760048,0.8821842670440674,22.163230895996094,0.9434199333190918,-0.07671364396810532,0.5886970162391663,4.746433734893799,0.5915693044662476,17,0,2.3187389373779297,NaN,0.008488118648529053,3358.562255859375,16,1746539610.7441278,18.524999618530273
0.5725493431091309,106.65689849853516,-0.40834110975265503,1.0139473676681519,0.015150257386267185,104.0261459350586,0.0002460000105202198,360000.0,0,0.017739057540893555,3742.458136363,192.25936889648438,0.6158254146575928,500,0.6158254146575928,6.093676567077637,40,0.10030649602413177,1.0139473676681519,8.387361526489258,15.130000114440918,1.0139473676681519,0.6208385825157166,85.60242462158203,0.6208385825157166,0.017279861494898796,0.8608482480049133,24.561504364013672,1.0854905843734741,-0.035385485738515854,0.6158254146575928,6.23169469833374,0.6208385825157166,18,0,2.398273468017578,NaN,0.02016061544418335,3550.895263671875,17,1746539803.0717535,30.799999237060547
0.5636598467826843,107.98594665527344,-0.3860441744327545,1.0186578035354614,0.01466564554721117,104.95693969726562,0.00024300000222865492,380000.0,0,0.022296935319900513,3931.659580274,190.55433654785156,0.640659511089325,500,0.640659511089325,5.838935375213623,40,0.06203833967447281,1.0186578035354614,3.467212438583374,13.1899995803833,1.0186578035354614,0.6482195258140564,82.56834411621094,0.6482195258140564,0.013187674805521965,0.8452130556106567,9.376409530639648,0.8894234299659729,-0.09246768057346344,0.640659511089325,2.3029086589813232,0.6482195258140564,19,0,-15.185094833374023,NaN,-0.038268156349658966,3741.513427734375,18,1746539993.7000792,3.924999952316284
0.5515080094337463,106.66157531738281,-0.3622942268848419,1.0222313404083252,0.015784554183483124,105.75489807128906,0.00023999999393709004,400000.0,0,0.023749947547912598,4122.118315181,189.11654663085938,0.6633672118186951,500,0.6633672118186951,4.826708793640137,40,0.04935562238097191,1.0222313404083252,2.4453301429748535,5.869999885559082,1.0222313404083252,0.6734780073165894,82.45492553710938,0.6734780073165894,0.014073609374463558,0.8235471248626709,3.762709379196167,0.8636860251426697,0.04612826928496361,0.6633672118186951,1.787627935409546,0.6734780073165894,20,0,-5.6137001514434814,NaN,-0.0126827172935009,3930.7041015625,19,1746540182.901325,2.674999952316284
0.5469832420349121,107.63825988769531,-0.3305637240409851,1.018662452697754,0.014918227680027485,105.0582504272461,0.00023700000019744039,420000.0,0,0.03173050284385681,4312.595874563,190.37057495117188,0.6844653487205505,500,0.6844653487205505,4.596104145050049,40,0.06140001490712166,1.018662452697754,2.8508992195129395,2.5299999713897705,1.018662452697754,0.6966171264648438,82.7322769165039,0.6966171264648438,0.01264328695833683,0.8152726292610168,4.001969814300537,0.9118906259536743,-0.17538601160049438,0.6844653487205505,1.991440773010254,0.6966171264648438,21,0,0.23926043510437012,NaN,0.01204439252614975,4121.1640625,20,1746540373.3598297,9.475000381469727
0.5401300191879272,107.12492370605469,-0.3121027946472168,1.0174627304077148,0.01551353745162487,105.04884338378906,0.00023400000645779073,440000.0,0,0.01846092939376831,4502.823488303,190.38763427734375,0.7043269276618958,500,0.7043269276618958,5.521641254425049,40,0.07592550665140152,1.0174627304077148,3.22284197807312,5.019999980926514,1.0174627304077148,0.7179933190345764,83.26265716552734,0.7179933190345764,0.015362926758825779,0.802536129951477,6.531732559204102,1.017817497253418,0.17251063883304596,0.7043269276618958,2.2123732566833496,0.7179933190345764,22,0,2.5297627449035645,NaN,0.014525491744279861,4311.640625,21,1746540563.8375204,14.175000190734863
0.5380054116249084,106.71467590332031,-0.27251845598220825,1.017541527748108,0.014756043441593647,105.18392181396484,0.00023099999816622585,460000.0,0,0.039584338665008545,4692.00700203,190.14312744140625,0.7229589819908142,500,0.7229589819908142,5.851713180541992,40,0.056722454726696014,1.0175416469573975,2.165611743927002,5.079999923706055,1.0175416469573975,0.7377785444259644,83.42841339111328,0.7377785444259644,0.012517750263214111,0.7985249757766724,2.9560821056365967,1.0023698806762695,-0.1703813076019287,0.7229589819908142,1.373720645904541,0.7377785444259644,23,0,-3.575650453567505,NaN,-0.019203051924705505,4501.87451171875,22,1746540754.065444,11.625
0.5355327129364014,106.7843246459961,-0.3203285336494446,1.017295002937317,0.014455359429121017,105.75653839111328,0.0002280000044265762,480000.0,0,-0.04781007766723633,4882.663779164,189.1136016845703,0.7402387857437134,500,0.7402387857437134,5.253873348236084,40,0.05376507341861725,1.017295002937317,2.3505797386169434,2.4100000858306885,1.017295002937317,0.7559529542922974,82.3292465209961,0.7559529542922974,0.01285779383033514,0.793972373008728,2.9473695755004883,1.0185147523880005,0.0526115745306015,0.7402387857437134,1.530421257019043,0.7559529542922974,24,0,-0.008712530136108398,NaN,-0.002957381308078766,4691.06689453125,23,1746540943.2489765,6.474999904632568
0.5326841473579407,107.12435150146484,-0.2903501093387604,1.0162535905838013,0.014871436171233654,104.94248962402344,0.00022499999613501132,500000.0,0,0.029978424310684204,5073.486919375,190.58058166503906,0.7564740180969238,500,0.7564740180969238,5.564548492431641,40,0.06512726098299026,1.0162535905838013,2.2105727195739746,1.8899999856948853,1.0162535905838013,0.7726314067840576,83.4561767578125,0.7726314067840576,0.013497070409357548,0.7885216474533081,3.056569814682007,1.09384286403656,0.12630751729011536,0.7564740180969238,1.2923177480697632,0.7726314067840576,25,0,0.10920023918151855,NaN,0.011362187564373016,4881.71728515625,24,1746541133.9052467,10.225000381469727
0.5226137042045593,107.69921112060547,-0.30547404289245605,1.019500970840454,0.015788471326231956,104.85713958740234,0.00022200000239536166,520000.0,0,-0.015123933553695679,5264.264520939,190.73570251464844,0.7717585563659668,500,0.7717585563659668,5.810662746429443,40,0.06651841849088669,1.019500970840454,1.9164906740188599,4.789999961853027,1.019500970840454,0.788141131401062,83.03643798828125,0.788141131401062,0.01637306995689869,0.7692572474479675,2.8394935131073,1.0280370712280273,-0.033082544803619385,0.7717585563659668,1.0041859149932861,0.788141131401062,26,0,-0.21707630157470703,NaN,0.0013911575078964233,5072.5390625,25,1746541324.7287188,10.074999809265137
0.5147008895874023,107.64600372314453,-0.295152485370636,1.0199933052062988,0.01573905721306801,104.8751449584961,0.00021899999410379678,540000.0,0,0.010321557521820068,5454.707873968,190.70294189453125,0.786108136177063,500,0.786108136177063,5.631049156188965,40,0.06531238555908203,1.0199933052062988,1.7742910385131836,6.110000133514404,1.0199933052062988,0.802678644657135,83.05690002441406,0.802678644657135,0.014784283004701138,0.7539103031158447,2.81962513923645,1.094239592552185,-0.2814300060272217,0.786108136177063,0.9390912055969238,0.802678644657135,27,0,-0.01986837387084961,NaN,-0.001206032931804657,5263.32373046875,26,1746541515.5063403,8.524999618530273
0.508179247379303,107.13135528564453,-0.2702333927154541,1.0169544219970703,0.015533335506916046,105.09059143066406,0.00021600000036414713,560000.0,0,0.024919092655181885,5643.861916113,190.31199645996094,0.7996105551719666,500,0.7996105551719666,5.791714668273926,40,0.06857804954051971,1.0169544219970703,1.5986684560775757,4.96999979019165,1.0169544219970703,0.8162596821784973,83.18057250976562,0.8162596821784973,0.015408781357109547,0.7410016059875488,2.8507959842681885,1.0787334442138672,0.004853248596191406,0.7996105551719666,0.7873598337173462,0.8162596821784973,28,0,0.03117084503173828,NaN,0.003265663981437683,5453.7099609375,27,1746541705.9498787,8.5
0.48969772458076477,105.6451644897461,-0.3047806918621063,1.0222666263580322,0.01652061939239502,105.78543853759766,0.00021300000662449747,580000.0,0,-0.03454729914665222,5833.500342307,189.06195068359375,0.8124288320541382,500,0.8124288320541382,5.269267559051514,39,0.0423806756734848,1.0222666263580322,1.3433035612106323,7.210000038146973,1.0222666263580322,0.8291255831718445,83.4167251586914,0.8291255831718445,0.02191556617617607,0.7034329771995544,2.627927303314209,0.9087011814117432,-0.004637662321329117,0.8124288320541382,0.7218638062477112,0.8291255831718445,29,0,-0.2228686809539795,NaN,-0.026197373867034912,5642.8994140625,28,1746541895.1037002,10.125
0.49299168586730957,107.28588104248047,-0.2635068893432617,1.0178558826446533,0.015013530850410461,105.54808807373047,0.0002099999983329326,600000.0,0,0.041273802518844604,5992.36049044,189.48709106445312,0.8241285085678101,500,0.8241285085678101,4.741613864898682,40,0.05151132121682167,1.0178558826446533,0.8392210006713867,3.930000066757202,1.0178558826446533,0.8411202430725098,82.20116424560547,0.8411202430725098,0.012043523602187634,0.7099561095237732,1.3476331233978271,0.9755244851112366,0.1820424199104309,0.8241285085678101,0.4795566499233246,0.8411202430725098,30,0,-1.2802941799163818,NaN,0.009130645543336868,5832.48291015625,29,1746542084.7418966,0.4000000059604645
0.4810110628604889,73.34158325195312,-0.26286134123802185,1.016205072402954,0.015297986567020416,126.16665649414062,0.00020700000459328294,620000.0,0,0.0006455481052398682,6183.136959093,158.52049255371094,0.8356007933616638,500,0.8356007933616638,4.803048610687256,27,0.05288810282945633,1.016205072402954,1.3425129652023315,3.859999895095825,1.016205072402954,0.8523191809654236,85.17886352539062,0.8523191809654236,0.02023007720708847,0.6851064562797546,2.6585001945495605,1.0144354104995728,-0.018633469939231873,0.8356007933616638,0.5962246060371399,0.8523191809654236,31,0,1.3108670711517334,NaN,0.0013767816126346588,5991.1591796875,30,1746542243.6016374,15.625
0.4710736870765686,107.55547332763672,-0.26636022329330444,1.0188325643539429,0.01631898619234562,104.9057388305664,0.00020399999630171806,640000.0,0,-0.0034988820552825928,6374.246148732,190.6473388671875,0.8465848565101624,500,0.8465848565101624,5.29026985168457,40,0.05699816346168518,1.0188325643539429,1.0251667499542236,6.869999885559082,1.0188325643539429,0.863008439540863,83.09182739257812,0.863008439540863,0.01801598072052002,0.6637772917747498,2.318209409713745,1.0242981910705566,-0.06253204494714737,0.8465848565101624,0.5161194205284119,0.863008439540863,32,0,-0.34029078483581543,NaN,0.004110060632228851,6182.15478515625,31,1746542434.378886,10.074999809265137
0.46957507729530334,107.47991943359375,-0.20410564541816711,1.0159918069839478,0.015812356024980545,104.74751281738281,0.0002010000025620684,660000.0,0,0.06225457787513733,6564.602493186,190.93533325195312,0.8572054505348206,500,0.8572054505348206,5.995800971984863,40,0.0671890527009964,1.0159918069839478,0.8773921728134155,8.600000381469727,1.0159918069839478,0.8733615875244141,83.45536804199219,0.8733615875244141,0.016696566715836525,0.6607804298400879,3.393782138824463,1.1111798286437988,0.1087060496211052,0.8572054505348206,0.601256251335144,0.8733615875244141,33,0,1.0755727291107178,NaN,0.010190889239311218,6373.20166015625,32,1746542625.4881427,11.5
0.4670746922492981,107.57462310791016,-0.2367161065340042,1.0184677839279175,0.015694482252001762,105.16871643066406,0.00019799999427050352,680000.0,0,-0.0326104611158371,6755.058208394,190.17062377929688,0.8671442270278931,500,0.8671442270278931,6.144659519195557,40,0.050025083124637604,1.0184677839279175,0.513164758682251,4.059999942779541,1.0184677839279175,0.8830872178077698,82.59595489501953,0.8830872178077698,0.015498310327529907,0.6556368470191956,1.5613974332809448,1.1269863843917847,0.20150060951709747,0.8671442270278931,0.2901137173175812,0.8830872178077698,34,0,-1.832384705543518,NaN,-0.017163969576358795,6563.54638671875,33,1746542815.8443124,4.875
0.4651585817337036,106.98884582519531,-0.2049555629491806,1.0138893127441406,0.015467383898794651,105.09395599365234,0.00019500000053085387,700000.0,0,0.03176054358482361,6945.725876381,190.30589294433594,0.8765819072723389,500,0.8765819072723389,6.020211219787598,40,0.04464216157793999,1.0138893127441406,0.6233809590339661,2.009999990463257,1.0138893127441406,0.8920932412147522,83.31700897216797,0.8920932412147522,0.014560159295797348,0.6514102816581726,1.7183250188827515,1.1615198850631714,-0.022121287882328033,0.8765819072723389,0.33289358019828796,0.8920932412147522,35,0,0.15692758560180664,NaN,-0.005382921546697617,6754.04150390625,34,1746543006.2994087,7.025000095367432
0.46229493618011475,106.77076721191406,-0.2357279658317566,1.0179030895233154,0.015639550983905792,105.26227569580078,0.00019200000679120421,720000.0,0,-0.03077240288257599,7133.764132346,190.0015869140625,0.8856525421142578,500,0.8856525421142578,5.991105556488037,40,0.04686540737748146,1.0179030895233154,1.0399723052978516,2.8499999046325684,1.0179030895233154,0.9005072116851807,83.23078918457031,0.9005072116851807,0.016233809292316437,0.6451073884963989,2.342644691467285,1.1185331344604492,-0.40051019191741943,0.8856525421142578,0.4535270035266876,0.9005072116851807,36,0,0.6243196725845337,NaN,0.0022232457995414734,6944.20556640625,35,1746543196.966986,8.574999809265137
0.4510517716407776,104.69891357421875,-0.24266299605369568,1.0200047492980957,0.01605268195271492,106.41738891601562,0.00018899999849963933,740000.0,0,-0.006935030221939087,7275.898901583,187.93922424316406,0.8942534327507019,500,0.8942534327507019,5.817768573760986,39,0.050052378326654434,1.0200047492980957,0.5869532823562622,2.4600000381469727,1.0200047492980957,0.9083542227745056,83.24026489257812,0.9083542227745056,0.020098328590393066,0.6205238103866577,1.767135739326477,1.121880054473877,-0.11483432352542877,0.8942534327507019,0.11886220425367355,0.9083542227745056,37,0,-0.5755089521408081,NaN,0.0031869709491729736,7132.81201171875,36,1746543385.0060987,6.074999809265137
0.4440291225910187,58.481685638427734,-0.20345887541770935,1.0106452703475952,0.01438204012811184,140.78932189941406,0.00018600000475998968,760000.0,0,0.03920412063598633,7438.397619437,142.0562286376953,0.902988076210022,500,0.902988076210022,7.069065093994141,22,0.07551861554384232,1.0106452703475952,1.4804760217666626,4.289999961853027,1.0106452703475952,0.9158255457878113,83.57450866699219,0.9158255457878113,0.020403103902935982,0.6045498847961426,5.721755027770996,1.2810288667678833,-0.33509916067123413,0.902988076210022,0.41908782720565796,0.9158255457878113,38,0,3.954619288444519,NaN,0.02546623721718788,7274.94970703125,37,1746543527.1408527,15.975000381469727
0.43267175555229187,79.8659439086914,-0.2746817469596863,1.0202596187591553,0.015994619578123093,123.13777160644531,0.0001829999964684248,780000.0,0,-0.07122287154197693,7620.043051984,162.41969299316406,0.9113243818283081,500,0.9113243818283081,7.0850982666015625,30,0.06484626978635788,1.0202596187591553,1.0740089416503906,4.230000019073486,1.0202596187591553,0.9229531288146973,82.5537109375,0.9229531288146973,0.020555313676595688,0.5783722996711731,2.581390619277954,1.2006654739379883,-0.13677901029586792,0.9113243818283081,0.38781264424324036,0.9229531288146973,39,0,-3.140364408493042,NaN,-0.010672345757484436,7437.4482421875,38,1746543689.639601,6.699999809265137
0.423469215631485,98.73904418945312,-0.20476534962654114,1.0139662027359009,0.015549692325294018,110.15927124023438,0.00018000000272877514,800000.0,0,0.06991639733314514,7756.512135259,181.55531311035156,0.9192840456962585,500,0.9192840456962585,7.509173393249512,37,0.06905222684144974,1.0139662027359009,0.9507591724395752,3.9600000381469727,1.0139662027359009,0.9297494888305664,82.81621551513672,0.9297494888305664,0.020323216915130615,0.5563256740570068,3.4442331790924072,1.2996731996536255,-0.1950303167104721,0.9192840456962585,0.34914088249206543,0.9297494888305664,40,0,0.8628425598144531,NaN,0.004205957055091858,7619.08251953125,39,1746543871.2848284,6.400000095367432
0.40813344717025757,53.3375244140625,-0.27177226543426514,1.0143541097640991,0.015296767465770245,146.6482696533203,0.00017699999443721026,820000.0,0,-0.067006915807724,7946.078280348,136.38075256347656,0.9270240664482117,500,0.9270240664482117,6.843533992767334,20,0.06310784816741943,1.0143541097640991,0.8122215867042542,3.2200000286102295,1.0143541097640991,0.9361886978149414,83.04318237304688,0.9361886978149414,0.02014082856476307,0.519183874130249,2.8004093170166016,1.2081328630447388,0.31103378534317017,0.9270240664482117,0.379848837852478,0.9361886978149414,41,0,-0.6438238620758057,NaN,-0.005944378674030304,7755.5576171875,40,1746544007.7541082,8.449999809265137
