Value/reward,Loss/Loss_reward_critic,Value/Adv,Metrics/EpLen,Loss/Loss_pi/Delta,Loss/Loss_pi,Safety/EpCostShield,_runtime,Metrics/EpRet,Misc/FinalStepNorm,Train/PolicyStd,_timestamp,Train/Epoch,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Time/Total,Safety/shield_adv_c,Loss/Loss_cost_critic,Train/StopIter,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Train/PolicyRatio/Std,Train/KL,Train/LR,Safety/ShieldLagrangeMultiplier/Std,Misc/Alpha,TotalEnvSteps,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Time/FPS,_step,Misc/H_inv_g,Train/Entropy,Misc/gradient_norm,Train/PolicyRatio/Min,Misc/xHx,Time/Rollout,Time/Update,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Metrics/EpCost,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max
0.21918869018554688,0.021517794579267502,2.2888182460434336e-09,1000,-0.24276290833950043,-0.3848342001438141,89.5,1446.286080431,2.4119303226470947,0.3032858371734619,1.1018564701080322,1746564049.0803366,10,0.3715505599975586,11.84363842010498,1328.3056640625,0.5743424296379089,20.26702117919922,10,0.008961920626461506,1,0.0016759835416451097,0.00033248349791392684,0,0,1.2159090042114258,220000.0,1.0023702383041382,-8.929569244384766,174.56307983398438,11,0.24943135678768158,1.513657569885254,0.1457699090242386,1.0023702383041382,0.01352781057357788,90.8930892944336,23.678632736206055,0,0.38024652004241943,0.38024652004241943,114.57176208496094,76.31999969482422,0.3715505599975586,0.38024652004241943,5.985739231109619,0.3715505599975586,1.0023702383041382
0.22107326984405518,0.021901611238718033,-6.103515470812226e-09,1000,0.04724431037902832,-0.33758988976478577,89.75,1563.634448121,2.865779161453247,0.31362205743789673,1.1035840511322021,1746564165.9838638,11,0.4070195257663727,10.619858741760254,1445.286865234375,-0.4590335488319397,17.61152458190918,10,0.000383816659450531,1,0.001293290057219565,0.0003056330606341362,0,0,1.4472612142562866,240000.0,1.0018290281295776,-2.655496597290039,171.20835876464844,12,0.21670038998126984,1.5148128271102905,0.08368121087551117,1.0018290281295776,0.009548511356115341,93.6312255859375,23.185468673706055,0,0.413458913564682,0.413458913564682,116.81672668457031,65.19999694824219,0.4070195257663727,0.413458913564682,5.305821895599365,0.4070195257663727,1.0018290281295776
0.27460867166519165,0.03820722922682762,-4.1961669694501325e-09,1000,-0.004811972379684448,-0.3424018621444702,88.55000305175781,1679.28186437,3.6966943740844727,0.32097113132476807,1.1031056642532349,1746564283.3317273,12,0.44205155968666077,10.510902404785156,1562.6163330078125,0.9586421847343445,16.71668815612793,10,0.01630561798810959,1,0.0014926166040822864,0.0002900640247389674,0,0,1.396470546722412,260000.0,1.0021108388900757,-0.89483642578125,170.55877685546875,13,0.22984454035758972,1.5145984888076782,0.11458170413970947,1.0021108388900757,0.010255716741085052,93.23721313476562,24.024391174316406,0,0.44619446992874146,0.44619446992874146,117.26162719726562,54.599998474121094,0.44205155968666077,0.44619446992874146,5.238252639770508,0.44205155968666077,1.0021108388900757
0.36336061358451843,0.031932637095451355,3.051757735406113e-09,1000,-0.031582802534103394,-0.3739846646785736,87.0999984741211,1794.24168433,4.621277332305908,0.34877902269363403,1.1155061721801758,1746564398.9795723,13,0.47666260600090027,11.070195198059082,1678.2857666015625,-0.6625053882598877,17.354883193969727,10,-0.0062745921313762665,1,0.00090312265092507,0.0002123246231349185,0,0,1.4069206714630127,280000.0,1.0012773275375366,0.6381950378417969,173.05154418945312,14,0.24790240824222565,1.5254842042922974,0.06794633716344833,1.0012773275375366,0.010103930719196796,92.71578979492188,22.856685638427734,0,0.4785047471523285,0.4785047471523285,115.57250213623047,53.040000915527344,0.47666260600090027,0.4785047471523285,5.713572025299072,0.47666260600090027,1.0012773275375366
0.43660223484039307,0.026555750519037247,-6.866454960174906e-09,1000,0.011617004871368408,-0.3623676598072052,74.05000305175781,1908.476758738,5.307022571563721,0.3014940321445465,1.110331416130066,1746564513.9393485,14,0.5105603933334351,9.499066352844238,1793.242919921875,0.3104870915412903,12.023758888244629,10,-0.005376886576414108,1,0.0008372049778699875,0.00032979066600091755,0,0,1.2561067342758179,300000.0,1.0011839866638184,-5.331124305725098,174.07574462890625,15,0.24002262949943542,1.5210967063903809,0.08728212118148804,1.0011839866638184,0.012675833888351917,91.45538330078125,23.43711280822754,0,0.5101374387741089,0.5101374387741089,114.89251708984375,44.369998931884766,0.5105603933334351,0.5101374387741089,4.970731258392334,0.5105603933334351,1.0011839866638184
0.4375731348991394,0.0239920224994421,6.103515470812226e-09,1000,-0.04529619216918945,-0.40766385197639465,67.69999694824219,2025.476851178,5.761658191680908,0.3071768879890442,1.1098158359527588,1746564628.1740909,15,0.5435744524002075,9.920254707336426,1907.4732666015625,-0.9729959964752197,10.018977165222168,10,-0.002563728019595146,1,0.0021397112868726254,0.0003185224486514926,0,0,1.1651041507720947,320000.0,1.003026008605957,-2.004781723022461,175.1879119873047,16,0.26364758610725403,1.5209296941757202,0.10925060510635376,1.003026008605957,0.014733304269611835,90.9631576538086,23.199953079223633,0,0.5410260558128357,0.5410260558128357,114.16313171386719,38.41999816894531,0.5435744524002075,0.5410260558128357,5.1208977699279785,0.5435744524002075,1.003026008605957
0.530572772026062,0.03181023150682449,8.392333938900265e-09,1000,0.21991966664791107,-0.18774418532848358,103.9000015258789,2137.38222612,6.64210319519043,0.2552277743816376,1.1236377954483032,1746564745.1745787,16,0.5757028460502625,8.281362533569336,2024.4508056640625,-0.43911296129226685,11.363264083862305,10,0.007818209007382393,1,3.82695252483245e-05,0.0003667999117169529,0,0,0.9745663404464722,340000.0,1.0000540018081665,1.3442869186401367,171.08946228027344,17,0.2618885636329651,1.5333558320999146,0.22988489270210266,1.000054121017456,0.021057508885860443,94.3063735961914,22.591514587402344,0,0.5721811056137085,0.5721811056137085,116.89791107177734,35.88999938964844,0.5757028460502625,0.5721811056137085,4.253720760345459,0.5757028460502625,1.000054121017456
0.6613855361938477,0.03651115298271179,1.525878801089675e-08,1000,-0.24505029618740082,-0.4327944815158844,45.900001525878906,2254.963538066,7.368284225463867,0.31112006306648254,1.1196593046188354,1746564857.0793183,17,0.6068468689918518,8.338644981384277,2136.357666015625,-0.35592854022979736,11.279465675354004,10,0.004700921475887299,1,0.0020059652160853148,0.0003177202888764441,0,0,1.203364610671997,360000.0,1.00283682346344,-0.08379840850830078,178.87081909179688,18,0.2585418224334717,1.5297423601150513,0.16172103583812714,1.0028369426727295,0.013811320997774601,89.1326904296875,22.679828643798828,0,0.6020380854606628,0.6020380854606628,111.81253814697266,31.719999313354492,0.6068468689918518,0.6020380854606628,4.358314037322998,0.6068468689918518,1.0028369426727295
0.6364762783050537,0.03356069326400757,-3.051757735406113e-09,1000,0.29053905606269836,-0.14225542545318604,102.9000015258789,2368.243023186,7.574519157409668,0.28646406531333923,1.1122511625289917,1746564974.6608534,18,0.6373087763786316,7.391261100769043,2253.9462890625,-0.6528329253196716,14.505377769470215,10,-0.0029504597187042236,1,0.001356959925033152,0.000356756936525926,0,0,0.9770769476890564,380000.0,1.001919150352478,3.225912094116211,170.23806762695312,19,0.293184757232666,1.5230708122253418,0.20630553364753723,1.001919150352478,0.020949432626366615,94.56423950195312,22.918277740478516,0,0.6323018670082092,0.6323018670082092,117.4825439453125,35.0,0.6373087763786316,0.6323018670082092,3.8123929500579834,0.6373087763786316,1.001919150352478
0.7221190333366394,0.03833320364356041,4.730224389959403e-08,1000,-0.23791778087615967,-0.3801732063293457,47.29999923706055,2485.141210191,8.522400856018066,0.31883808970451355,1.101218819618225,1746565087.9399126,19,0.666987955570221,7.323885917663574,2367.1982421875,-0.7584080696105957,9.853726387023926,10,0.004772510379552841,1,0.0017730336403474212,0.00027620664332062006,0,0,1.276189923286438,400000.0,1.0025075674057007,-4.651651382446289,176.74728393554688,20,0.24983592331409454,1.5128360986709595,0.11929500848054886,1.0025075674057007,0.012280017137527466,89.79279327392578,23.36310386657715,0,0.6614282727241516,0.6614282727241516,113.15591430664062,31.450000762939453,0.666987955570221,0.6614282727241516,4.083608627319336,0.666987955570221,1.0025075674057007
0.7819097638130188,0.033102650195360184,-9.155272984173735e-09,1000,0.078229159116745,-0.3019440472126007,58.45000076293945,2600.557357077,9.317471504211426,0.2679774761199951,1.0936806201934814,1746565204.8383772,20,0.6960077881813049,6.802565574645996,2484.12744140625,0.24142464995384216,7.944170951843262,10,-0.005230553448200226,1,0.0012423766311258078,0.00035979077802039683,0,0,1.1441309452056885,420000.0,1.001757025718689,-1.909555435180664,171.23463439941406,21,0.23421922326087952,1.5057622194290161,0.18110010027885437,1.001757025718689,0.015278412029147148,94.04937744140625,22.749404907226562,0,0.6898909211158752,0.6898909211158752,116.7988052368164,31.8700008392334,0.6960077881813049,0.6898909211158752,3.570706367492676,0.6960077881813049,1.001757025718689
0.7961796522140503,0.037263110280036926,-3.051757735406113e-09,1000,-0.04060328006744385,-0.34254732728004456,43.70000076293945,2713.077242374,9.520519256591797,0.2807430624961853,1.0954217910766602,1746565320.2541976,21,0.7243874669075012,6.199000358581543,2599.42724609375,-1.0887515544891357,7.81669282913208,10,0.0041604600846767426,1,0.002520550275221467,0.00032470902078785,0,0,1.2683935165405273,440000.0,1.003564476966858,-0.12747812271118164,173.60084533691406,22,0.22133752703666687,1.5073999166488647,0.1273183375597,1.0035645961761475,0.012431444600224495,92.0665054321289,23.140289306640625,0,0.7173162698745728,0.7173162698745728,115.20681762695312,30.700000762939453,0.7243874669075012,0.7173162698745728,3.1803691387176514,0.7243874669075012,1.0035645961761475
0.7813008427619934,0.038055382668972015,-6.103515470812226e-09,1000,-0.06382936239242554,-0.4063766896724701,40.29999923706055,2825.250500191,9.179627418518066,0.29411745071411133,1.090030550956726,1746565432.774942,22,0.752135694026947,6.9471235275268555,2712.07861328125,-0.5051761865615845,6.308867454528809,10,0.0007922723889350891,1,0.0014733975986018777,0.0003160976921208203,0,0,1.0623847246170044,460000.0,1.0020837783813477,-1.5078253746032715,177.88092041015625,23,0.2768464684486389,1.5028167963027954,0.11958783119916916,1.0020837783813477,0.017720099538564682,89.82373046875,22.61101531982422,0,0.7437106966972351,0.7437106966972351,112.43476867675781,29.440000534057617,0.752135694026947,0.7437106966972351,3.6958563327789307,0.752135694026947,1.0020837783813477
0.9493703842163086,0.05167091637849808,2.8991697931246563e-08,1000,0.02869635820388794,-0.37768033146858215,37.75,2938.3351491,10.359980583190918,0.2856922149658203,1.0886403322219849,1746565544.9482143,23,0.7788442373275757,6.1344428062438965,2824.24951171875,0.697526216506958,6.512531757354736,10,0.013615533709526062,1,0.0029045359697192907,0.00032563041895627975,0,0,1.3179419040679932,480000.0,1.0041075944900513,0.20366430282592773,178.40647888183594,24,0.21677148342132568,1.5018997192382812,0.12966591119766235,1.0041077136993408,0.011514286510646343,88.00398254394531,24.099552154541016,0,0.769102931022644,0.769102931022644,112.10355377197266,21.43000030517578,0.7788442373275757,0.769102931022644,3.166543960571289,0.7788442373275757,1.0041077136993408
0.9165459275245667,0.04303452745079994,-1.0681151962899094e-08,1000,0.05240407586097717,-0.325276255607605,43.900001525878906,3052.566603428,10.506928443908691,0.29437267780303955,1.0897282361984253,1746565658.0329113,24,0.8046073913574219,5.752768516540527,2937.3291015625,-0.7820663452148438,5.930909156799316,10,-0.008636388927698135,1,0.0016649129102006555,0.00029337863088585436,0,0,1.203077793121338,500000.0,1.002354621887207,-0.5816226005554199,176.9761505126953,25,0.24468299746513367,1.5026956796646118,0.15833181142807007,1.002354621887207,0.013817905448377132,90.2827377319336,22.7268123626709,0,0.7938112616539001,0.7938112616539001,113.00957489013672,21.1200008392334,0.8046073913574219,0.7938112616539001,3.0976171493530273,0.8046073913574219,1.002354621887207
0.9418732523918152,0.040783390402793884,3.051757735406113e-09,1000,0.0176105797290802,-0.3076656758785248,44.54999923706055,3163.845558858,10.693872451782227,0.27179214358329773,1.0847841501235962,1746565772.2642124,25,0.8295006155967712,5.5986833572387695,3051.5595703125,0.21214857697486877,6.721591472625732,10,-0.0022511370480060577,1,0.0009974191198125482,0.00037918175803497434,0,0,1.2496521472930908,520000.0,1.0014104843139648,0.790682315826416,175.19972229003906,26,0.21749423444271088,1.4969682693481445,0.21003812551498413,1.0014104843139648,0.012807117775082588,90.82389068603516,23.331510543823242,0,0.8179384469985962,0.8179384469985962,114.15543365478516,20.68000030517578,0.8295006155967712,0.8179384469985962,2.873631238937378,0.8295006155967712,1.0014104843139648
1.1019492149353027,0.051602523773908615,-1.5258788677030566e-09,1000,-0.06151774525642395,-0.36918342113494873,35.0,3280.97548239,11.214103698730469,0.2888863682746887,1.0771254301071167,1746565883.543335,26,0.8535338640213013,5.82993221282959,3162.85107421875,-0.43187692761421204,5.944701671600342,10,0.01081913337111473,1,0.00309402821585536,0.00032784382347017527,0,0,1.2780205011367798,540000.0,1.0043755769729614,-0.7768898010253906,179.83103942871094,27,0.22604204714298248,1.4887744188308716,0.16852430999279022,1.004375696182251,0.012244862504303455,88.66694641113281,22.548545837402344,0,0.8412213325500488,0.8412213325500488,111.21550750732422,19.3799991607666,0.8535338640213013,0.8412213325500488,3.061087131500244,0.8535338640213013,1.004375696182251
1.02298903465271,0.05394942685961723,-7.629394005448376e-09,1000,0.18265080451965332,-0.1865326166152954,61.75,3394.562926094,11.845841407775879,0.2861979305744171,1.0835880041122437,1746566000.6728556,27,0.8769136667251587,5.103312969207764,3279.966552734375,-0.2792987525463104,7.166509628295898,10,0.002346903085708618,1,0.0006934561533853412,0.00033260590862482786,0,0,0.9424116611480713,560000.0,1.0009807348251343,1.2218079566955566,170.8638458251953,28,0.3036867380142212,1.4947279691696167,0.193060040473938,1.0009807348251343,0.02251896820962429,94.2481689453125,22.804073333740234,0,0.864674985408783,0.864674985408783,117.05226135253906,21.06999969482422,0.8769136667251587,0.864674985408783,2.584202766418457,0.8769136667251587,1.0009807348251343
1.0016552209854126,0.05231325700879097,-7.629394005448376e-09,1000,0.13522055745124817,-0.05131205916404724,83.5,3511.804063126,11.509662628173828,0.2725673317909241,1.0889660120010376,1746566114.2605598,28,0.8997133374214172,4.832996368408203,3393.567626953125,1.880070447921753,6.22185754776001,10,-0.0016361698508262634,1,0.0012798031093552709,0.00034007508656941354,0,0,0.9980171322822571,580000.0,1.0018099546432495,-0.9446520805358887,176.18836975097656,29,0.2731088697910309,1.500318169593811,0.2431720495223999,1.0018099546432495,0.020079541951417923,90.92739868164062,22.587448120117188,0,0.8889955282211304,0.8889955282211304,113.5148696899414,21.049999237060547,0.8997133374214172,0.8889955282211304,2.4940216541290283,0.8997133374214172,1.0018099546432495
1.1903067827224731,0.04036274179816246,3.051757735406113e-09,1000,-0.2885183095932007,-0.3398303687572479,31.149999618530273,3625.560549813,11.345684051513672,0.2685883343219757,1.1010316610336304,1746566231.5017395,29,0.9218871593475342,4.829964637756348,3510.79052734375,-0.29151806235313416,5.084033966064453,10,-0.01195051521062851,1,0.003302514785900712,0.00033529853681102395,0,0,1.2591150999069214,600000.0,1.00467050075531,-1.1378235816955566,170.70790100097656,30,0.21331515908241272,1.5114504098892212,0.14644671976566315,1.00467050075531,0.012615333311259747,93.37281799316406,23.786354064941406,0,0.9123353958129883,0.9123353958129883,117.15919494628906,19.399999618530273,0.9218871593475342,0.9123353958129883,2.463682174682617,0.9218871593475342,1.00467050075531
1.0863507986068726,0.03543507680296898,-1.1062621929625038e-08,1000,0.01318889856338501,-0.3266414701938629,27.899999618530273,3741.209471959,11.666796684265137,0.2873019576072693,1.1035915613174438,1746566345.2578392,30,0.9433674216270447,4.445157051086426,3624.544677734375,-0.8425190448760986,5.008296966552734,10,-0.0049276649951934814,1,0.001946397591382265,0.00032066518906503916,0,0,1.4022847414016724,620000.0,1.002752661705017,-0.07573699951171875,175.946044921875,31,0.20488132536411285,1.5142364501953125,0.17760159075260162,1.002752661705017,0.010170846246182919,90.01261901855469,23.6585750579834,0,0.9346747994422913,0.9346747994422913,113.67121124267578,17.43000030517578,0.9433674216270447,0.9346747994422913,2.3285629749298096,0.9433674216270447,1.002752661705017
1.0603413581848145,0.04974186420440674,2.2888182460434336e-09,1000,0.16316673159599304,-0.16347473859786987,54.349998474121094,3855.421673682,11.59937858581543,0.2865697741508484,1.1095460653305054,1746566460.9062788,31,0.9643638134002686,4.20868444442749,3740.162353515625,-0.1891181915998459,6.735111236572266,10,0.01430678740143776,1,0.0004434972070157528,0.0003295547212474048,0,0,1.1240901947021484,640000.0,1.0006271600723267,1.7268142700195312,173.12522888183594,32,0.2549348473548889,1.5202661752700806,0.16283035278320312,1.0006272792816162,0.015828048810362816,92.21810150146484,23.30518913269043,0,0.9570811986923218,0.9570811986923218,115.52330780029297,19.31999969482422,0.9643638134002686,0.9570811986923218,2.124807119369507,0.9643638134002686,1.0006272792816162
1.1118360757827759,0.05830127373337746,5.340575981449547e-09,1000,-0.14035817980766296,-0.30383291840553284,29.149999618530273,3971.070561028,11.950592994689941,0.2819212079048157,1.1114164590835571,1746566575.119369,32,0.9847617745399475,4.15611457824707,3854.4169921875,-0.7091712951660156,5.4539008140563965,10,0.008559409528970718,1,0.0015359997050836682,0.00034878100268542767,0,0,1.2658145427703857,660000.0,1.0021721124649048,-1.2812104225158691,175.2516326904297,33,0.222719207406044,1.5219597816467285,0.2207050919532776,1.0021722316741943,0.012482152320444584,90.74589538574219,23.375701904296875,0,0.9786354303359985,0.9786354303359985,114.12162017822266,16.940000534057617,0.9847617745399475,0.9786354303359985,2.2920920848846436,0.9847617745399475,1.0021722316741943
1.2977559566497803,0.047138113528490067,-9.155272984173735e-09,1000,0.09334062039852142,-0.2104922980070114,48.04999923706055,4086.570254376,12.2969331741333,0.29280537366867065,1.1019706726074219,1746566690.7682111,33,1.0046602487564087,4.548051834106445,3970.064453125,-0.7134369611740112,6.181657314300537,10,-0.01116316020488739,1,0.0017565120942890644,0.00032338561140932143,0,0,1.2334474325180054,680000.0,1.0024839639663696,0.7277565002441406,173.0521697998047,34,0.23738780617713928,1.5134366750717163,0.1370890587568283,1.0024840831756592,0.013145841658115387,92.35253143310547,23.219532012939453,0,1.000135898590088,1.000135898590088,115.57208251953125,17.389999389648438,1.0046602487564087,1.000135898590088,2.251692771911621,1.0046602487564087,1.0024840831756592
1.2884604930877686,0.0643271654844284,0.0,1000,-0.021598413586616516,-0.23209071159362793,43.5,4204.524909654,13.387582778930664,0.2801262438297272,1.0884300470352173,1746566806.2679791,34,1.024247646331787,4.341103553771973,4085.568603515625,-0.4507797062397003,6.71252965927124,10,0.01718905195593834,1,0.0018079873407259583,0.0003327401354908943,0,0,1.1534656286239624,700000.0,1.0025568008422852,0.5308723449707031,173.26739501953125,35,0.24285617470741272,1.50059974193573,0.14480282366275787,1.0025568008422852,0.01503212284296751,92.83556365966797,22.59293556213379,0,1.02143132686615,1.02143132686615,115.42852020263672,19.170000076293945,1.024247646331787,1.02143132686615,2.1215856075286865,1.024247646331787,1.0025568008422852
