Train/PolicyRatio/Max,_runtime,_timestamp,Time/Update,Train/Epoch,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Loss/Loss_pi,Safety/EpCostShield,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_cost_critic,Time/Total,Train/Entropy,Train/LR,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Time/FPS,Safety/shield_violation,Value/Adv,Safety/shield_adv_c,Value/reward,Train/KL,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Epoch,Metrics/EpLen,Train/StopIter,Metrics/EpRet,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Time/Rollout,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min
1.0078119039535522,11270.009819106,1746561339.3164012,84.84784698486328,72,20.170000076293945,2.1598594188690186,0.3318421542644501,-0.4214498996734619,61.70000076293945,73,0.05175130441784859,2.1744232177734375,2.1744232177734375,2.1598594188690186,1460000.0,5.883961200714111,11115.4912109375,0.311678946018219,8.099999831756577e-05,0.013492660596966743,0.003138028085231781,2.1598594188690186,3.4618093967437744,127.5186996459961,8.773226737976074,0.14630447328090668,NaN,0.8542833924293518,0.014425856992602348,0.5015749931335449,0,156.83975219726562,1000,40,6.3998870849609375,-0.10144403576850891,0,1.0078119039535522,71.99182891845703,1.0078119039535522,2.1744232177734375
0.9990408420562744,11421.588914106,1746561492.9382033,81.15242767333984,73,26.549999237060547,2.183079481124878,0.33181920647621155,0.08941250294446945,107.05000305175781,74,0.0450151152908802,2.1961872577667236,2.1961872577667236,2.183079481124878,1480000.0,8.615768432617188,11269.220703125,0.31107398867607117,7.79999973019585e-05,0.013734878972172737,-0.006736189126968384,2.183079481124878,2.662161111831665,130.26853942871094,7.341770172119141,-0.014036983251571655,NaN,0.624751091003418,0.014611486345529556,2.731807231903076,0,153.5290069580078,1000,40,6.097955226898193,0.5108624026179314,0,0.9990408420562744,72.37650299072266,0.9990408420562744,2.1961872577667236
1.0037764310836792,11577.360277365,1746561644.5173886,85.44796752929688,74,25.739999771118164,2.206002712249756,0.332853227853775,-0.39713725447654724,61.400001525878906,75,0.04306432977318764,2.217926263809204,2.217926263809204,2.206002712249756,1500000.0,6.682356357574463,11420.791015625,0.31389814615249634,7.500000356230885e-05,0.011990493163466454,-0.001950785517692566,2.206002712249756,3.6299941539764404,132.03268432617188,8.520891189575195,0.034650031477212906,NaN,0.8023391366004944,0.011786255985498428,-1.9334120750427246,0,151.4776611328125,1000,40,6.486292839050293,-0.4865497574210167,0,1.0037764310836792,66.02963256835938,1.0037764310836792,2.217926263809204
1.0013651847839355,11730.34104099,1746561800.2887876,85.99674987792969,75,30.290000915527344,2.229647159576416,0.33418038487434387,-0.06924396753311157,94.75,76,0.045534953474998474,2.2399961948394775,2.2399961948394775,2.229647159576416,1520000.0,8.44245433807373,11576.5751953125,0.31745263934135437,7.200000254670158e-05,0.013834623619914055,0.002470623701810837,2.229647159576416,3.957733154296875,128.46751403808594,7.914571762084961,-0.1947653591632843,NaN,0.7603368759155273,0.01648746244609356,1.7600979804992676,0,155.68138122558594,1000,40,6.2355570793151855,0.32789328694343567,0,1.0013651847839355,69.68457794189453,1.0013651847839355,2.2399961948394775
1.002347469329834,11893.86157114,1746561953.2695122,86.10669708251953,76,30.579999923706055,2.253082036972046,0.33438050746917725,-0.3087689280509949,65.3499984741211,77,0.02681330032646656,2.262394428253174,2.262394428253174,2.253082036972046,1540000.0,6.952051639556885,11729.5205078125,0.31778591871261597,6.900000153109431e-05,0.012071467936038971,-0.018721653148531914,2.253082036972046,3.6664156913757324,130.8422088623047,7.915097713470459,0.03943338245153427,NaN,0.4911283552646637,0.011837136931717396,-1.4904026985168457,0,152.8558807373047,1000,40,5.549755096435547,-0.2395249605178833,0,1.002347469329834,66.74913024902344,1.002347469329834,2.262394428253174
1.0015450716018677,12052.512675272,1746562116.7898908,87.83683013916016,77,38.47999954223633,2.2785165309906006,0.3365894556045532,0.0840025320649147,141.0500030517578,78,0.04126429930329323,2.2856903076171875,2.2856903076171875,2.2785165309906006,1560000.0,8.515695571899414,11893.0615234375,0.32409167289733887,6.600000051548705e-05,0.012583108618855476,0.014450998976826668,2.2785165309906006,5.326836109161377,122.38614654541016,10.437189102172852,0.00505654513835907,NaN,0.9333162903785706,0.013237319886684418,1.5636439323425293,0,163.4171905517578,1000,40,5.498795032501221,0.3927714601159096,0,1.0015450716018677,75.58030700683594,1.0015450716018677,2.2856903076171875
1.005298137664795,12200.474350694,1746562275.4409022,86.49092102050781,78,39.709999084472656,2.3047380447387695,0.33474427461624146,-0.33900192379951477,105.5,79,0.039191849529743195,2.309890031814575,2.309890031814575,2.3047380447387695,1580000.0,7.791127681732178,12051.740234375,0.3187825083732605,6.299999949987978e-05,0.011999063193798065,-0.0020724497735500336,2.3047380447387695,5.398521900177002,126.12271118164062,11.465898513793945,0.17104199528694153,NaN,0.9562371969223022,0.01197536289691925,-0.7245678901672363,0,158.57571411132812,1000,40,6.172825336456299,-0.4230044558644295,0,1.005298137664795,72.08476257324219,1.005298137664795,2.309890031814575
1.008453607559204,12353.289629558,1746562423.402689,84.67823028564453,79,36.529998779296875,2.3293516635894775,0.3303874731063843,-0.698249340057373,27.5,80,0.030081944540143013,2.3346705436706543,2.3346705436706543,2.3293516635894775,1600000.0,4.770574569702148,12199.697265625,0.305602103471756,5.999999848427251e-05,0.011160862632095814,-0.009109904989600182,2.3293516635894775,4.297595500946045,135.24380493164062,8.63618278503418,0.34509748220443726,NaN,0.5807257890701294,0.010839293710887432,-3.0205531120300293,0,147.88108825683594,1000,40,5.518050670623779,-0.3592474162578583,0,1.008453607559204,63.20279312133789,1.008453607559204,2.3346705436706543
1.008690357208252,12507.439697455,1746562576.2180374,90.5715560913086,80,30.959999084472656,2.3523507118225098,0.3250282108783722,-0.45665454864501953,22.299999237060547,81,0.028310904279351234,2.3595592975616455,2.3595592975616455,2.3523507118225098,1620000.0,3.9515905380249023,12352.5048828125,0.2891062796115875,5.700000110664405e-05,0.011753917671740055,-0.0017710402607917786,2.3523507118225098,2.132300853729248,130.95193481445312,5.853276252746582,0.061242781579494476,NaN,0.43121737241744995,0.012924608774483204,-0.8189840316772461,0,152.72779846191406,1000,40,4.677791595458984,0.24159479141235352,0,1.008690357208252,62.15618896484375,1.008690357208252,2.3595592975616455
1.002637505531311,12666.483064905,1746562730.3681672,84.6763916015625,81,30.950000762939453,2.3757195472717285,0.3236210346221924,-0.11331221461296082,81.8499984741211,82,0.037733256816864014,2.3845512866973877,2.3845512866973877,2.3757195472717285,1640000.0,6.112666606903076,12506.6630859375,0.28544503450393677,5.400000009103678e-05,0.012057831510901451,0.00942235253751278,2.3757195472717285,3.357529640197754,129.8116455078125,7.49820613861084,0.001467488706111908,NaN,0.809396505355835,0.011340320110321045,2.161076068878174,0,154.0693817138672,1000,40,5.398810386657715,0.3433423340320587,0,1.002637505531311,69.39293670654297,1.002637505531311,2.3845512866973877
