Misc/H_inv_g,Loss/Loss_cost_critic,Value/Adv,Safety/ShieldLagrangeMultiplier,Time/Total,Loss/Loss_cost_critic/Delta,Misc/xHx,Time/FPS,Value/reward,Train/StopIter,Safety/shield_violation,Train/PolicyStd,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Min,_runtime,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Time/Epoch,_step,TotalEnvSteps,Train/Entropy,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/EpLen,Train/KL,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Metrics/EpRet,Misc/FinalStepNorm,Value/cost,Metrics/EpCost,Train/LR,Safety/EpCostShield,Train/PolicyRatio,Misc/AcceptanceStep,Misc/Alpha,Metrics/LagrangeMultiplier,Time/Rollout,Time/Update,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Safety/shield_adv_c
0.24805058538913727,18.49176025390625,6.866454960174906e-09,0.342684805393219,1037.4007568359375,5.554725646972656,0.013896317221224308,209.76434326171875,0.09079478681087494,10,9.14888858795166,1.046051025390625,0.10472873598337173,0.342684805393219,0.36974096298217773,1130.364743256,0.01660502888262272,0,95.34508514404297,11,220000.0,1.4626840353012085,0.36974096298217773,0,1746562837.939794,0.0016270335763692856,10,1000,0.0003132714773528278,0.342684805393219,0.06112765148282051,1.0003738403320312,0.00026434502797201276,2.0360443592071533,0.2975810170173645,4.674444675445557,73.86000061035156,0,141.25,1.0003738403320312,1,1.1996787786483765,0.36974096298217773,78.95059204101562,16.394481658935547,1.0003738403320312,0.3065388835966587,0.8661148548126221
0.23101750016212463,12.53044605255127,-9.155272984173735e-09,0.373174786567688,1129.2882080078125,-5.9613142013549805,0.010942770168185234,217.80728149414062,0.15174785256385803,10,9.847330093383789,1.0581847429275513,0.09905809164047241,0.373174786567688,0.4046310484409332,1227.150439854,0.02437993511557579,0,91.82430267333984,12,240000.0,1.4737558364868164,0.4046310484409332,0,1746562929.8698237,0.007774906232953072,11,1000,0.00032443786039948463,0.373174786567688,-0.2890585958957672,1.000748634338379,0.000529364391695708,2.9278008937835693,0.31231728196144104,5.663052558898926,56.209999084472656,0,52.25,1.000748634338379,1,1.351920485496521,0.4046310484409332,75.71049499511719,16.113780975341797,1.000748634338379,-0.3501862473785877,-0.9212586879730225
0.32916709780693054,19.073366165161133,-6.103515470812226e-09,0.40470966696739197,1226.0814208984375,6.542920112609863,0.026698902249336243,206.8827362060547,0.1509547084569931,10,9.629780769348145,1.0522648096084595,0.16583925485610962,0.40470966696739197,0.43914568424224854,1319.693845063,0.013327774591743946,0,96.6731185913086,13,260000.0,1.4677692651748657,0.43914568424224854,0,1746563026.6557453,-0.011052160523831844,12,1000,0.0003597079194150865,0.40470966696739197,0.12810619175434113,0.9992208480834961,0.0005509717157110572,2.9589016437530518,0.2848948836326599,5.352217197418213,53.220001220703125,0,159.85000610351562,0.9992208480834961,1,0.8655022978782654,0.43914568424224854,80.2632064819336,16.409900665283203,0.9992208480834961,0.41716478765010834,2.676943778991699
0.31495609879493713,17.40699577331543,4.577636492086867e-09,0.4363864064216614,1318.6453857421875,-1.6663703918457031,0.020137235522270203,216.32737731933594,0.21089941263198853,10,10.167189598083496,1.039037823677063,0.12279492616653442,0.4363864064216614,0.4733157157897949,1414.519774655,0.023760026320815086,0,92.45246887207031,14,280000.0,1.45559561252594,0.4733157157897949,0,1746563119.1994395,0.01043225172907114,13,1000,0.0003022263990715146,0.4363864064216614,-0.06305735558271408,1.0009181499481201,0.0006492300308309495,3.90806245803833,0.313880980014801,6.190727233886719,52.310001373291016,0,116.44999694824219,1.0009180307388306,1,0.9965864419937134,0.4733157157897949,76.17475128173828,16.277694702148438,1.0009181499481201,-0.1911635473370552,1.171870231628418
0.40368324518203735,19.466638565063477,-6.103515470812226e-09,0.4682610332965851,1413.480224609375,2.059642791748047,0.03934231400489807,211.0783233642578,0.2562955617904663,10,11.204503059387207,1.0440945625305176,0.20487618446350098,0.4682610332965851,0.5074900388717651,1505.880763374,0.022483397275209427,0,94.7515640258789,15,300000.0,1.4610248804092407,0.5074900388717651,0,1746563214.025686,-0.0012766290456056595,14,1000,0.0003484902554191649,0.4682610332965851,-0.10159917920827866,1.0000733137130737,5.181254164199345e-05,4.140181064605713,0.2878231406211853,5.79076623916626,59.9900016784668,0,120.05000305175781,1.0000733137130737,1,0.7129925489425659,0.5074900388717651,78.65239715576172,16.099140167236328,1.0000733137130737,-0.038541823625564575,0.08212274312973022
0.32989662885665894,13.879968643188477,-6.103515470812226e-09,0.4997999966144562,1504.638671875,-5.586669921875,0.030867815017700195,219.56790161132812,0.23416340351104736,10,10.694911003112793,1.057881474494934,0.21374717354774475,0.4997999966144562,0.5415956377983093,1597.464270704,0.021692970767617226,0,91.08799743652344,16,320000.0,1.4744104146957397,0.5415956377983093,0,1746563305.3859012,-0.0007904265075922012,15,1000,0.0003607615944929421,0.4997999966144562,-0.1869199126958847,1.0002912282943726,0.00020595760724972934,4.45341157913208,0.265546053647995,5.572013854980469,57.91999816894531,0,94.8499984741211,1.0002912282943726,1,0.8049371838569641,0.5415956377983093,74.94152069091797,16.146446228027344,1.0002912282943726,-0.08532073348760605,-0.040100276470184326
0.29230669140815735,12.197178840637207,-2.7465819840699623e-08,0.5300679206848145,1596.391357421875,-1.6827898025512695,0.01706572249531746,218.65980529785156,0.25079482793807983,10,9.121440887451172,1.0592254400253296,0.12415272742509842,0.5300679206848145,0.5755747556686401,1689.394877081,0.03547048941254616,0,91.46629333496094,17,340000.0,1.4757941961288452,0.5755747556686401,0,1746563396.9693992,0.013777518644928932,16,1000,0.00028794401441700757,0.5300679206848145,-0.29561519622802734,1.0011543035507202,0.0008162439917214215,4.805864334106445,0.3164399564266205,5.016383171081543,56.029998779296875,0,54.5,1.0011543035507202,1,1.0825613737106323,0.5755747556686401,75.14269256591797,16.323572158813477,1.0011543035507202,-0.10869528353214264,-0.052142441272735596
0.2910919487476349,12.022645950317383,9.155272984173735e-09,0.5593087077140808,1688.34814453125,-0.17453289031982422,0.020478278398513794,217.76866149902344,0.33844202756881714,10,8.819881439208984,1.0469661951065063,0.19691798090934753,0.5593087077140808,0.6090685129165649,1779.526527763,0.04204549640417099,0,91.84058380126953,18,360000.0,1.4639486074447632,0.6090685129165649,0,1746563488.9002016,0.006575006991624832,17,1000,0.00034516226151026785,0.5593087077140808,-0.2701827883720398,1.0017786026000977,0.001257605734281242,5.893753528594971,0.2876725196838379,4.756237506866455,46.79999923706055,0,57.650001525878906,1.0017786026000977,1,0.9882530570030212,0.6090685129165649,75.71070861816406,16.129850387573242,1.0017786026000977,0.02543240785598755,0.03285461664199829
0.27357086539268494,9.30868911743164,-3.204345588869728e-08,0.5874419808387756,1778.4754638671875,-2.713956832885742,0.01670958288013935,222.12405395507812,0.3969806134700775,10,8.184114456176758,1.0280083417892456,0.12387107312679291,0.5874419808387756,0.6419227719306946,1873.355836937,0.029291750863194466,0,90.03977966308594,19,380000.0,1.4450573921203613,0.6419227719306946,0,1746563579.0318766,-0.012753745540976524,18,1000,0.0003437169943936169,0.5874419808387756,-0.28038784861564636,1.001604437828064,0.001134537043981254,6.113729476928711,0.29929670691490173,4.4509806632995605,41.880001068115234,0,50.150001525878906,1.001604437828064,1,1.0940371751785278,0.6419227719306946,73.98443603515625,16.05532455444336,1.001604437828064,-0.010205060243606567,-0.4765656590461731
0.34639060497283936,10.464821815490723,-1.1444091896350983e-08,0.6154811978340149,1872.3182373046875,1.156132698059082,0.029335420578718185,213.3233642578125,0.4255419969558716,10,8.643136024475098,1.0119534730911255,0.1626671701669693,0.6154811978340149,0.6738770008087158,1962.694401472,0.028839342296123505,0,93.75437927246094,20,400000.0,1.4285192489624023,0.6738770008087158,0,1746563672.8618279,-0.000452408567070961,19,1000,0.000350184622220695,0.6154811978340149,-0.15125851333141327,1.0002521276474,0.0001783092739060521,6.625930309295654,0.2860124111175537,4.499557971954346,34.84000015258789,0,82.80000305175781,1.0002521276474,1,0.8256933093070984,0.6738770008087158,77.39678192138672,16.357582092285156,1.0002521276474,0.1291293352842331,-0.6114873290061951
0.2757108509540558,10.346501350402832,-1.4495848965623281e-08,0.6425541639328003,1961.6468505859375,-0.11832046508789062,0.0172746479511261,224.0628662109375,0.40405234694480896,10,7.902634143829346,1.0092244148254395,0.13636407256126404,0.6425541639328003,0.7046722173690796,2054.885596881,0.03141612187027931,0,89.26066589355469,21,420000.0,1.4255914688110352,0.7046722173690796,0,1746563762.1997938,0.0025767795741558075,20,1000,0.0003167742397636175,0.6425541639328003,-0.2763518989086151,1.0011587142944336,0.0008193347603082657,6.918535232543945,0.2966634929180145,3.91615629196167,27.90999984741211,0,49.70000076293945,1.0011587142944336,1,1.0759949684143066,0.7046722173690796,73.2303237915039,16.030323028564453,1.0011587142944336,-0.12509338557720184,-0.24702869355678558
0.31726062297821045,9.53145694732666,1.831054596834747e-08,0.6688761711120605,2053.816162109375,-0.8150444030761719,0.018184490501880646,217.2077178955078,0.5239049792289734,10,7.695062637329102,1.005340576171875,0.13663440942764282,0.6688761711120605,0.7344260811805725,2146.340656611,0.04176252707839012,0,92.0777587890625,22,440000.0,1.4219974279403687,0.7344260811805725,0,1746563854.3909461,0.01034640520811081,21,1000,0.0002656075812410563,0.6688761711120605,-0.24872998893260956,1.0017961263656616,0.0012699689250439405,7.505275726318359,0.33272120356559753,3.67911434173584,27.6200008392334,0,53.20000076293945,1.0017961263656616,1,1.0487315654754639,0.7344260811805725,75.77608489990234,16.301660537719727,1.0017961263656616,0.027621909976005554,-0.566708505153656
0.3123352527618408,8.483695030212402,1.5258788677030566e-09,0.6947559714317322,2145.296630859375,-1.0477619171142578,0.021554958075284958,218.90609741210938,0.5178429484367371,10,6.684196949005127,0.9928234219551086,0.11456377804279327,0.6947559714317322,0.7632639408111572,2238.503696501,0.040972258895635605,0,91.36337280273438,23,460000.0,1.4092111587524414,0.7632639408111572,0,1746563945.846649,-0.0007902681827545166,22,1000,0.00032032091985456645,0.6947559714317322,-0.15158946812152863,1.0002496242523193,0.0001765110355336219,7.500765800476074,0.3008584976196289,3.5477960109710693,27.709999084472656,0,60.70000076293945,1.0002495050430298,1,0.9632550477981567,0.7632639408111572,74.98158264160156,16.381776809692383,1.0002496242523193,0.09714052081108093,-1.1221647262573242
0.3455348312854767,8.838030815124512,-1.7166137400437265e-09,0.7206280827522278,2237.451904296875,0.3543357849121094,0.024437248706817627,217.19894409179688,0.636784553527832,10,6.752618789672852,0.9820486903190613,0.13940460979938507,0.7206280827522278,0.7913299202919006,2329.476145725,0.04257224500179291,0,92.08148193359375,24,480000.0,1.3980096578598022,0.7913299202919006,0,1746564038.008938,0.0015999861061573029,23,1000,0.0003074743435718119,0.7206280827522278,-0.07553994655609131,1.0010336637496948,0.0007308825151994824,7.803028583526611,0.3125939667224884,3.335167169570923,28.360000610351562,0,73.9000015258789,1.0010336637496948,1,0.9046670198440552,0.7913299202919006,76.02017974853516,16.061281204223633,1.0010336637496948,0.07604952156543732,0.9939734935760498
0.3823446035385132,8.630054473876953,9.918212917625624e-09,0.7463082075119019,2328.44140625,-0.2079763412475586,0.03980618342757225,220.03121948242188,0.6692227721214294,10,6.351240158081055,0.9903197288513184,0.245498925447464,0.7463082075119019,0.8186507821083069,2425.083063044,0.035190168768167496,0,90.89619445800781,25,500000.0,1.406143069267273,0.8186507821083069,0,1746564128.9820573,-0.007382076233625412,24,1000,0.000337471894454211,0.7463082075119019,-0.09408321231603622,0.9996336698532104,0.0002590907388366759,8.111180305480957,0.27101579308509827,3.164238691329956,27.260000228881836,0,66.80000305175781,0.9996336102485657,1,0.7088260054588318,0.8186507821083069,74.47611999511719,16.42005157470703,0.9996336698532104,-0.018543265759944916,-0.15137946605682373
0.36383482813835144,8.591949462890625,0.0,0.7715691924095154,2424.051513671875,-0.038105010986328125,0.03275904431939125,209.32614135742188,0.7679590582847595,10,7.077884197235107,0.9931304454803467,0.24241851270198822,0.7715691924095154,0.8453589081764221,2517.54609503,0.046823397278785706,0,95.544677734375,26,520000.0,1.409476399421692,0.8453589081764221,0,1746564224.5890157,0.01163322851061821,25,1000,0.0003279728116467595,0.7715691924095154,-0.19971252977848053,1.0018380880355835,0.0012997526209801435,8.743115425109863,0.284284770488739,3.4780945777893066,28.010000228881836,0,57.849998474121094,1.0018380880355835,1,0.7813566327095032,0.8453589081764221,79.46244812011719,16.08221435546875,1.0018380880355835,-0.1056293174624443,-0.4451053738594055
0.29706528782844543,8.473715782165527,-9.155272984173735e-09,0.7963690757751465,2516.5166015625,-0.11823368072509766,0.022371621802449226,216.4418182373047,0.8252134919166565,10,7.29633903503418,0.9859685897827148,0.19329528510570526,0.7963690757751465,0.8714510798454285,2606.897208139,0.037088748067617416,0,92.4035873413086,27,540000.0,1.4023488759994507,0.8714510798454285,0,1746564317.0519788,-0.00973464921116829,26,1000,0.00033344037365168333,0.7963690757751465,-0.23439031839370728,1.0029289722442627,0.0020710399840027094,8.65993881225586,0.2808782160282135,3.151944637298584,26.729999542236328,0,54.599998474121094,1.0029288530349731,1,0.9455100893974304,0.8714510798454285,76.26778411865234,16.135787963867188,1.0029289722442627,-0.034677788615226746,-0.21315565705299377
0.3204091489315033,6.0828142166137695,-1.525878801089675e-08,0.8199065923690796,2605.681640625,-2.390901565551758,0.022396255284547806,224.45375061035156,0.7118617296218872,10,6.3175835609436035,0.9899068474769592,0.14607404172420502,0.8199065923690796,0.8968549966812134,2696.953807347,0.03602219745516777,0,89.10521697998047,28,560000.0,1.4064823389053345,0.8968549966812134,0,1746564406.4029758,-0.001066550612449646,27,1000,0.00028197013307362795,0.8199065923690796,-0.32934123277664185,1.0018670558929443,0.0013202079571783543,8.444031715393066,0.30278342962265015,2.8135464191436768,24.3799991607666,0,27.600000381469727,1.0018669366836548,1,0.9449899792671204,0.8968549966812134,72.7399673461914,16.365234375,1.0018670558929443,-0.09495091438293457,-1.1807005405426025
0.31990930438041687,7.236397743225098,-5.7220459481754915e-09,0.8429651856422424,2695.890869140625,1.1535835266113281,0.02434656023979187,222.3133087158203,0.778550386428833,10,6.312063217163086,0.9879622459411621,0.17076462507247925,0.8429651856422424,0.9214675426483154,2784.952513218,0.050899967551231384,0,89.96312713623047,29,580000.0,1.4042134284973145,0.9214675426483154,0,1746564496.4595659,0.014877770096063614,28,1000,0.00035250221844762564,0.8429651856422424,-0.20949023962020874,1.0002082586288452,0.00014728918904438615,8.827396392822266,0.289949893951416,2.7292141914367676,21.530000686645508,0,47.75,1.0002082586288452,1,0.906350314617157,0.9214675426483154,73.90373992919922,16.05935287475586,1.0002082586288452,0.1198509931564331,-0.8075196743011475
0.3300134837627411,5.706112384796143,-3.814697002724188e-09,0.8651858568191528,2783.919921875,-1.530285358428955,0.025613777339458466,227.43943786621094,0.8277349472045898,10,5.632251262664795,0.9793232083320618,0.1706240475177765,0.8651858568191528,0.9451766610145569,2876.27205934,0.05288759991526604,0,87.93550109863281,30,600000.0,1.3954094648361206,0.9451766610145569,0,1746564584.4584072,0.0019876323640346527,29,1000,0.00031171529553830624,0.8651858568191528,-0.24212044477462769,1.00266432762146,0.0018839641707018018,9.114047050476074,0.29161494970321655,2.5299696922302246,18.510000228881836,0,35.0,1.0026642084121704,1,0.8836455345153809,0.9451766610145569,71.88417053222656,16.05129623413086,1.00266432762146,-0.032630205154418945,0.33614277839660645
0.3399149775505066,9.671492576599121,9.155272984173735e-09,0.8873096108436584,2875.2333984375,3.9653801918029785,0.025741225108504295,219.17861938476562,0.9937388896942139,10,5.474582672119141,0.9793054461479187,0.19138836860656738,0.8873096108436584,0.968130886554718,2967.708690796,0.05210204795002937,0,91.2497787475586,31,620000.0,1.3946800231933594,0.968130886554718,0,1746564675.777951,-0.0007855519652366638,30,1000,0.0003063012263737619,0.8873096108436584,-0.09955481439828873,1.0011495351791382,0.0008128160261549056,9.463912963867188,0.2996198534965515,2.4458391666412354,19.309999465942383,0,54.79999923706055,1.0011495351791382,1,0.8814553022384644,0.968130886554718,74.90950775146484,16.340248107910156,1.0011495351791382,0.14256563037633896,-0.9326661825180054
0.36468976736068726,10.377754211425781,-2.2888182460434336e-09,0.9095930457115173,2966.678955078125,0.7062616348266602,0.031508758664131165,218.87486267089844,1.0894286632537842,10,6.242422103881836,0.9790675044059753,0.2848834991455078,0.9095930457115173,0.9905797839164734,3058.32046834,0.04766178876161575,0,91.37641906738281,32,640000.0,1.3939069509506226,0.9905797839164734,0,1746564767.2146676,-0.00444025918841362,31,1000,0.0003254044568166137,0.9095930457115173,-0.11221424490213394,1.0016427040100098,0.0011615671683102846,10.024874687194824,0.2905513346195221,3.135758876800537,21.799999237060547,0,62.04999923706055,1.0016427040100098,1,0.7967081665992737,0.9905797839164734,75.32322692871094,16.053163528442383,1.0016427040100098,-0.012659430503845215,0.7300010919570923
0.3518563210964203,7.810276508331299,-4.577636492086867e-09,0.9317895174026489,3057.269287109375,-2.5674777030944824,0.028808079659938812,220.9208526611328,0.8847249746322632,10,5.254622936248779,0.9726312756538391,0.3443867564201355,0.9317895174026489,1.012710690498352,3147.90904777,0.04808855056762695,0,90.53015899658203,33,660000.0,1.387381911277771,1.012710690498352,0,1746564857.8264074,0.00042676180601119995,32,1000,0.00033099399297498167,0.9317895174026489,-0.09171833842992783,0.9994210004806519,0.00040944258216768503,10.527314186096191,0.2931724488735199,2.3611671924591064,23.690000534057617,0,54.5,0.9994209408760071,1,0.8332163095474243,1.012710690498352,74.27525329589844,16.254898071289062,0.9994210004806519,0.020495906472206116,0.7577152252197266
0.3406757116317749,6.789929389953613,9.155272984173735e-09,0.953518271446228,3146.86181640625,-1.0203471183776855,0.03234682232141495,223.4454803466797,1.0376040935516357,10,5.428647518157959,0.9610101580619812,0.3506503105163574,0.953518271446228,1.0345772504806519,3237.467013491,0.047914132475852966,0,89.50729370117188,34,680000.0,1.3759427070617676,1.0345772504806519,0,1746564947.4150383,-0.00017441809177398682,33,1000,0.00037737551610916853,0.953518271446228,-0.18157650530338287,1.001331090927124,0.0009411110659129918,10.628771781921387,0.26787999272346497,2.3882975578308105,23.850000381469727,0,42.5,1.0013309717178345,1,0.7863196134567261,1.0345772504806519,73.06541442871094,16.441862106323242,1.001331090927124,-0.08985816687345505,-0.12817680835723877
0.31157320737838745,7.034756183624268,0.0,0.9757288694381714,3236.4140625,0.2448267936706543,0.02509114518761635,223.52593994140625,0.8834449052810669,10,5.302945137023926,0.9582973122596741,0.18992072343826294,0.9757288694381714,1.0562342405319214,3324.855034313,0.0496084950864315,0,89.4750747680664,35,700000.0,1.3730422258377075,1.0562342405319214,0,1746565036.972382,0.001694362610578537,34,1000,0.0003346359299030155,0.9757288694381714,0.019398167729377747,1.0009543895721436,0.0006747429724782705,10.48022174835205,0.2781728506088257,2.3636977672576904,24.100000381469727,0,69.30000305175781,1.000954270362854,1,0.8928009867668152,1.0562342405319214,73.43998718261719,16.03506851196289,1.0009543895721436,0.20097467303276062,-0.3267684578895569
