Loss/Loss_pi,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Time/Total,Time/Update,Train/PolicyRatio,Metrics/EpLen,Loss/Loss_reward_critic,Safety/shield_adv_c,Train/StopIter,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Std,Time/FPS,_runtime,Metrics/EpRet,Train/PolicyRatio/Min,Metrics/EpCost,Time/Rollout,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min,Train/KL,Train/PolicyStd,Safety/shield_violation,Time/Epoch,Value/cost,Value/Adv,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,_step,Train/LR,Train/Entropy,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,_timestamp,Train/Epoch,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Safety/EpCostShield
-0.17104972898960114,1.0010874271392822,0.38894930481910706,2118.5244140625,103.65604400634766,1.0010873079299927,500,0.22465035319328308,NaN,40,-5.4489288330078125,0.011692048981785774,105.84288787841797,2307.827787583,21.23894500732422,1.0010874271392822,234.58999633789062,85.30323791503906,0.38894930481910706,0.3973333239555359,133.51577758789062,0.3973333239555359,0.011007636785507202,0.9203163981437683,41.80982971191406,188.95932006835938,38.459068298339844,0.011562727391719818,0.38894930481910706,220000.0,11,0.00026699999580159783,1.3357945680618286,0,3.12741756439209,0.3973333239555359,0,1746557023.4240735,10,-0.17160600906936452,0.053227394819259644,228.77499389648438
-0.3900983929634094,0.9997118711471558,0.4245516359806061,2306.908203125,103.7605972290039,0.9997118711471558,500,0.26447775959968567,NaN,40,-16.26166534423828,0.012181301601231098,106.1996841430664,2494.677157515,23.43994140625,0.9997118711471558,186.05999755859375,84.5638427734375,0.4245516359806061,0.43208691477775574,117.25411224365234,0.43208691477775574,0.011381668969988823,0.8990049958229065,37.452735900878906,188.32447814941406,33.195960998535156,0.06004561856389046,0.4245516359806061,240000.0,12,0.0002640000020619482,1.3124597072601318,0,3.66497802734375,0.43208691477775574,0,1746557211.8118181,11,-0.2190486639738083,0.03982740640640259,178.0749969482422
-0.6162274479866028,1.0012363195419312,0.4591748118400574,2493.752685546875,103.55974578857422,1.0012362003326416,500,0.3180074989795685,NaN,40,-47.517547607421875,0.012993594631552696,107.0797119140625,2682.90138644,23.626176834106445,1.0012363195419312,137.1199951171875,83.21695709228516,0.4591748118400574,0.4650919437408447,69.73656463623047,0.4650919437408447,0.01608203910291195,0.868463397026062,26.987890243530273,186.77674865722656,23.479740142822266,-0.08199901133775711,0.4591748118400574,260000.0,13,0.0002610000083222985,1.2774583101272583,0,4.1125617027282715,0.4650919437408447,0,1746557398.661306,12,-0.22612905502319336,0.05352973937988281,94.0999984741211
-0.4249493181705475,1.0000604391098022,0.49237340688705444,2681.975830078125,104.03114318847656,1.0000604391098022,500,0.44765764474868774,NaN,40,12.460708618164062,0.011631425470113754,106.29535675048828,2871.165233726,25.343088150024414,1.0000604391098022,98.12999725341797,84.12378692626953,0.49237340688705444,0.4969482719898224,82.19727325439453,0.4969482719898224,0.008837901055812836,0.8389527201652527,27.1426944732666,188.15496826171875,22.71277618408203,-0.1979827731847763,0.49237340688705444,280000.0,14,0.0002579999854788184,1.2428393363952637,0,4.578593730926514,0.4969482719898224,0,1746557586.8852642,13,0.1912781298160553,0.12965014576911926,117.625
-0.5058286190032959,1.0036989450454712,0.5241910219192505,2870.226806640625,104.47261810302734,1.0036989450454712,500,0.42590048909187317,NaN,40,-1.7942962646484375,0.010791379027068615,106.2838363647461,3055.292109016,27.676651000976562,1.0036989450454712,89.12000274658203,83.70270538330078,0.5241910219192505,0.5277562737464905,80.4029769897461,0.5277562737464905,0.011635581962764263,0.8153785467147827,28.15897560119629,188.1753692626953,23.456701278686523,-0.17783530056476593,0.5241910219192505,300000.0,15,0.00025499999173916876,1.214141607284546,0,4.673518180847168,0.5277562737464905,0,1746557775.1489162,14,-0.08087930083274841,-0.021757155656814575,113.2249984741211
-0.5400573015213013,1.0029128789901733,0.5545786619186401,3054.371337890625,102.91497802734375,1.0029128789901733,500,0.4550924301147461,NaN,40,-26.682315826416016,0.011839775368571281,108.66455078125,3242.175895156,25.844362258911133,1.0029128789901733,76.22000122070312,81.13764953613281,0.5545786619186401,0.5569769740104675,53.72066116333008,0.5569769740104675,0.0132379662245512,0.7819329500198364,20.791301727294922,184.0526580810547,17.257600784301758,0.1338774859905243,0.5545786619186401,320000.0,16,0.0002519999979995191,1.172482967376709,0,4.314145088195801,0.5569769740104675,0,1746557959.2762702,15,-0.03422868251800537,0.029191941022872925,70.5999984741211
-0.32764893770217896,1.0010255575180054,0.5837174654006958,3241.25244140625,103.76841735839844,1.0010255575180054,500,0.5688455700874329,NaN,40,16.024837493896484,0.010208883322775364,107.05677032470703,3427.87132202,26.866201400756836,1.0010255575180054,76.36000061035156,83.04830169677734,0.5837174654006958,0.5852839946746826,69.74549865722656,0.5852839946746826,0.006745524238795042,0.7654367089271545,22.112878799438477,186.8167724609375,18.611600875854492,0.23050536215305328,0.5837174654006958,340000.0,17,0.00024900000425986946,1.151016354560852,0,4.865601539611816,0.5852839946746826,0,1746558146.1598635,16,0.21240836381912231,0.11375313997268677,99.57499694824219
-0.5189540982246399,1.0035336017608643,0.611579179763794,3426.95556640625,103.8111343383789,1.0035336017608643,500,0.5020639896392822,NaN,40,-3.5486373901367188,0.010659623891115189,107.74003601074219,3609.686341506,25.64763832092285,1.0035336017608643,66.80000305175781,81.82083129882812,0.611579179763794,0.6124178767204285,66.19686126708984,0.6124178767204285,0.008401700295507908,0.7442079782485962,21.207321166992188,185.63201904296875,16.184144973754883,0.10603824257850647,0.611579179763794,360000.0,18,0.0002460000105202198,1.1228703260421753,0,4.670361518859863,0.6124178767204285,0,1746558331.8554804,17,-0.19130516052246094,-0.06678158044815063,76.80000305175781
-0.48754751682281494,1.003493309020996,0.6379852890968323,3608.771728515625,103.64811706542969,1.003493309020996,500,0.3388935327529907,NaN,40,-42.15232467651367,0.010585390962660313,110.03711700439453,3792.235316769,22.900712966918945,1.003493309020996,50.34000015258789,78.10868072509766,0.6379852890968323,0.6376335024833679,24.044536590576172,0.6376335024833679,0.011058710515499115,0.7256752848625183,11.934029579162598,181.75685119628906,9.80699634552002,0.022562064230442047,0.6379852890968323,380000.0,19,0.00024300000222865492,1.0970979928970337,0,3.733888626098633,0.6376335024833679,0,1746558513.6705081,18,0.03140658140182495,-0.1631704568862915,28.325000762939453
-0.3298298716545105,1.0032020807266235,0.6626531481742859,3791.297119140625,103.88107299804688,1.0032020807266235,500,0.30711209774017334,NaN,40,-7.7385406494140625,0.010892685502767563,109.6087417602539,3975.097476055,19.646574020385742,1.0032020807266235,29.420000076293945,78.58609008789062,0.6626531481742859,0.6611482501029968,16.30599594116211,0.6611482501029968,0.010118052363395691,0.7048500180244446,9.533244132995605,182.4672088623047,7.543710708618164,-0.0018046945333480835,0.6626531481742859,400000.0,20,0.00023999999393709004,1.0676758289337158,0,3.619933605194092,0.6611482501029968,0,1746558696.2190325,19,0.15771764516830444,-0.03178143501281738,29.450000762939453
-0.30258309841156006,1.0026038885116577,0.685696005821228,3974.181884765625,103.4384536743164,1.0026038885116577,500,0.37461403012275696,NaN,40,9.061517715454102,0.010482357814908028,109.41278839111328,4158.682168019,19.455324172973633,1.0026038885116577,26.530000686645508,79.3554916381836,0.685696005821228,0.6834444999694824,25.36751365661621,0.6834444999694824,0.007952405139803886,0.6913815140724182,11.843123435974121,182.7939910888672,9.099581718444824,0.04267958551645279,0.685696005821228,420000.0,21,0.00023700000019744039,1.0486363172531128,0,4.098165988922119,0.6834444999694824,0,1746558879.0813646,20,0.02724677324295044,0.06750193238258362,45.474998474121094
-0.2410450577735901,1.0018413066864014,0.7076175212860107,4157.763671875,103.09325408935547,1.0018413066864014,500,0.5092368125915527,NaN,40,16.619001388549805,0.010109051130712032,108.98070526123047,4341.857688314,22.80341339111328,1.0018413066864014,42.0099983215332,80.42543029785156,0.7076175212860107,0.7051520943641663,41.986515045166016,0.7051520943641663,0.007376525551080704,0.680129885673523,15.269942283630371,183.5187225341797,12.593548774719238,-0.06154240667819977,0.7076175212860107,440000.0,22,0.00023400000645779073,1.0321755409240723,0,4.627472877502441,0.7051520943641663,0,1746559062.6663,21,0.06153804063796997,0.13462278246879578,71.8499984741211
-0.3533242642879486,1.0032556056976318,0.7285988330841064,4340.9384765625,104.1998291015625,1.0032556056976318,500,0.4322759807109833,NaN,40,-17.69516944885254,0.01104880589991808,109.22246551513672,4523.996143065,24.091323852539062,1.0032556056976318,44.86000061035156,78.91263580322266,0.7285988330841064,0.7256256937980652,24.291345596313477,0.7256256937980652,0.011839441023766994,0.6643837690353394,10.528440475463867,183.1125030517578,8.050018310546875,0.2301027774810791,0.7285988330841064,460000.0,23,0.00023099999816622585,1.0081216096878052,0,4.060854434967041,0.7256256937980652,0,1746559245.8418307,22,-0.11227920651435852,-0.07696083188056946,34.75
-0.3614371418952942,1.0026565790176392,0.7483080625534058,4523.07763671875,103.5434341430664,1.0026565790176392,500,0.46171316504478455,NaN,40,1.2193241119384766,0.010993997566401958,109.84407806396484,4708.777983414,22.97089385986328,1.0026565790176392,25.709999084472656,78.53279113769531,0.7483080625534058,0.7450762391090393,25.510669708251953,0.7450762391090393,0.010945354588329792,0.6438916921615601,11.52379035949707,182.07626342773438,8.449312210083008,-0.10117410868406296,0.7483080625534058,480000.0,24,0.0002280000044265762,0.9760569334030151,0,4.636986255645752,0.7450762391090393,0,1746559427.9803147,23,-0.008112877607345581,0.02943718433380127,39.07500076293945
-0.07779726386070251,1.0011886358261108,0.7671286463737488,4707.85595703125,103.9107666015625,1.0011886358261108,500,0.43628212809562683,NaN,40,7.394832611083984,0.010198494419455528,108.27420043945312,4891.950507164,24.161020278930664,1.0011886358261108,36.93000030517578,80.80537414550781,0.7671286463737488,0.7642695903778076,32.90550231933594,0.7642695903778076,0.007146336138248444,0.6394818425178528,13.014423370361328,184.71621704101562,10.402841567993164,0.3244141936302185,0.7671286463737488,500000.0,25,0.00022499999613501132,0.9694721698760986,0,4.316973686218262,0.7642695903778076,0,1746559612.7619321,24,0.2836398780345917,-0.025431036949157715,72.2750015258789
-0.16558997333049774,1.0018352270126343,0.7852681279182434,4891.02587890625,103.17945861816406,1.0018352270126343,500,0.31811755895614624,NaN,40,-18.3233642578125,0.010992453433573246,109.22959899902344,5073.045178208,23.204652786254883,1.0018352270126343,41.91999816894531,79.92105102539062,0.7852681279182434,0.7826434373855591,14.582138061523438,0.7826434373855591,0.010975710116326809,0.6264714598655701,8.783174514770508,183.10055541992188,6.500476360321045,-0.041838355362415314,0.7852681279182434,520000.0,26,0.00022200000239536166,0.9496555328369141,0,4.086918830871582,0.7826434373855591,0,1746559795.934443,25,-0.08779270946979523,-0.11816456913948059,42.29999923706055
-0.3296559453010559,1.005168080329895,0.8026075959205627,5072.126953125,103.18158721923828,1.005168080329895,500,0.33068978786468506,NaN,40,-3.200594902038574,0.012176944874227047,110.4803695678711,5256.875652939,22.359296798706055,1.005168080329895,33.709999084472656,77.84600067138672,0.8026075959205627,0.7998092174530029,11.381543159484863,0.7998092174530029,0.014624467119574547,0.6040266752243042,7.417649269104004,181.0276336669922,4.74830436706543,0.31831055879592896,0.8026075959205627,540000.0,27,0.00021899999410379678,0.9127489328384399,0,4.33311653137207,0.7998092174530029,0,1746559977.0292642,26,-0.16406597197055817,0.012572228908538818,19.774999618530273
-0.12967076897621155,1.0028003454208374,0.8189949989318848,5255.9423828125,103.57377624511719,1.0028003454208374,500,0.4761929512023926,NaN,40,7.060734748840332,0.01175686251372099,108.84144592285156,5436.66480582,23.04343032836914,1.0028003454208374,23.989999771118164,80.1797103881836,0.8189949989318848,0.816497802734375,18.442277908325195,0.816497802734375,0.014983115717768669,0.5881839394569397,9.520699501037598,183.7535400390625,6.157727241516113,0.02871030569076538,0.8189949989318848,560000.0,28,0.00021600000036414713,0.8864735960960388,0,4.667618751525879,0.816497802734375,0,1746560160.8593032,27,0.19998517632484436,0.14550316333770752,48.79999923706055
-0.13876570761203766,1.0022180080413818,0.8344429135322571,5435.7236328125,103.12926483154297,1.0022178888320923,500,0.1897350549697876,NaN,40,-13.05466604232788,0.010452568531036377,111.2999267578125,5620.267618221,21.65851402282715,1.0022180080413818,20.75,76.56533813476562,0.8344429135322571,0.8319253325462341,5.3876118659973145,0.8319253325462341,0.009523537941277027,0.577323317527771,3.083550214767456,179.69464111328125,2.1541378498077393,-0.32293763756752014,0.8344429135322571,580000.0,29,0.00021300000662449747,0.8682228326797485,0,3.69252347946167,0.8319253325462341,0,1746560340.6485,28,-0.00909493863582611,-0.286457896232605,10.024999618530273
-0.05754128843545914,1.000567078590393,0.8491384983062744,5619.3251953125,103.8203125,1.000567078590393,500,0.3005080223083496,NaN,40,7.658344745635986,0.011457255110144615,108.98783111572266,5802.560691924,21.345609664916992,1.000567078590393,24.65999984741211,79.68636322021484,0.8491384983062744,0.8469147086143494,13.0459566116333,0.8469147086143494,0.011528082191944122,0.569266140460968,7.351429462432861,183.50672912597656,5.120258808135986,-0.06960218399763107,0.8491384983062744,600000.0,30,0.0002099999983329326,0.8546545505523682,0,4.102147102355957,0.8469147086143494,0,1746560524.2514243,29,0.08122441917657852,0.11077296733856201,42.20000076293945
-0.029858671128749847,1.0006496906280518,0.8632474541664124,5801.63427734375,103.43045043945312,1.0006496906280518,500,0.2746697962284088,NaN,40,1.0179557800292969,0.010407633148133755,109.76026153564453,5984.884808222,21.673017501831055,1.0006496906280518,28.299999237060547,78.78482055664062,0.8632474541664124,0.8614890575408936,14.063912391662598,0.8614890575408936,0.008321822620928288,0.5650021433830261,6.810340404510498,182.21530151367188,5.416572093963623,0.07580286264419556,0.8632474541664124,620000.0,31,0.00020700000459328294,0.8472501039505005,0,4.303921699523926,0.8614890575408936,0,1746560706.5448322,30,0.02768261730670929,-0.025838226079940796,41.0
-0.09060072898864746,1.0010836124420166,0.8770954608917236,5983.92919921875,103.10070037841797,1.001083493232727,500,0.3462749421596527,NaN,40,-1.1026935577392578,0.011120007373392582,109.75448608398438,6168.144521537,23.77106475830078,1.0010836124420166,38.79999923706055,79.12416076660156,0.8770954608917236,0.8756401538848877,12.96121883392334,0.8756401538848877,0.00996847078204155,0.5597827434539795,7.123479843139648,182.2248992919922,4.7081451416015625,-0.15571847558021545,0.8770954608917236,640000.0,32,0.00020399999630171806,0.8382437825202942,0,4.421700477600098,0.8756401538848877,0,1746560888.868297,31,-0.060742057859897614,0.0716051459312439,38.525001525878906
-0.13261893391609192,1.0013726949691772,0.8907201886177063,6167.2041015625,103.39385986328125,1.0013725757598877,500,0.4806485176086426,NaN,40,8.47286319732666,0.010406947694718838,109.19294738769531,6349.400443041,25.689870834350586,1.0013726949691772,38.959999084472656,79.76811218261719,0.8907201886177063,0.8896005749702454,21.43408203125,0.8896005749702454,0.008355284109711647,0.5552293658256531,9.307239532470703,183.16201782226562,6.0118536949157715,-0.09924900531768799,0.8907201886177063,660000.0,33,0.0002010000025620684,0.8301182389259338,0,4.921834945678711,0.8896005749702454,0,1746561072.1286848,32,-0.04201820492744446,0.13437357544898987,46.775001525878906
-0.19190238416194916,1.0017660856246948,0.9036566615104675,6348.4833984375,103.61857604980469,1.0017660856246948,500,0.30379512906074524,NaN,40,-13.73215627670288,0.011176814325153828,110.37830352783203,6532.618874555,24.72323226928711,1.0017660856246948,19.90999984741211,77.57640838623047,0.9036566615104675,0.9027727842330933,7.701925754547119,0.9027727842330933,0.011885447427630424,0.5472618341445923,5.182974815368652,181.19503784179688,3.1303000450134277,-0.19243016839027405,0.9036566615104675,680000.0,34,0.00019799999427050352,0.8155210614204407,0,4.635784149169922,0.9027727842330933,0,1746561253.3844242,33,-0.05928345024585724,-0.17685338854789734,19.524999618530273
-0.07539165765047073,1.000515341758728,0.915928840637207,6531.70068359375,104.7643814086914,1.000515341758728,500,0.3101433217525482,NaN,40,2.619687557220459,0.011169151403009892,109.19817352294922,6713.990564665,24.730192184448242,1.000515341758728,18.309999465942383,78.38882446289062,0.915928840637207,0.9153883457183838,10.321613311767578,0.9153883457183838,0.009554891847074032,0.5354201197624207,4.890731334686279,183.1532440185547,3.251023292541504,-0.054978251457214355,0.915928840637207,700000.0,35,0.00019500000053085387,0.7937412858009338,0,4.555926322937012,0.9153883457183838,0,1746561436.6028175,34,0.11651072651147842,0.0063481926918029785,26.225000381469727
-0.11674819886684418,1.002144694328308,0.9274390339851379,6712.85546875,104.30284118652344,1.0021445751190186,500,0.2328869253396988,NaN,40,-4.4958977699279785,0.011139719747006893,110.44245910644531,6895.931008398,23.133310317993164,1.002144694328308,12.319999694824219,76.78689575195312,0.9274390339851379,0.9272010922431946,5.8257155418396,0.9272010922431946,0.010025952942669392,0.5252875685691833,3.270801067352295,181.0897674560547,2.1109790802001953,0.04177144169807434,0.9274390339851379,720000.0,36,0.00019200000679120421,0.7747575640678406,0,4.288445949554443,0.9272010922431946,0,1746561617.9746358,35,-0.041356541216373444,-0.07725639641284943,13.524999618530273
-0.17620700597763062,1.0030128955841064,0.9383111000061035,6894.78466796875,103.87129211425781,1.0030128955841064,500,0.3808380663394928,NaN,40,2.5499978065490723,0.01160548534244299,110.10182189941406,7080.067052899,23.119789123535156,1.0030128955841064,14.260000228881836,77.7787094116211,0.9383111000061035,0.9384750723838806,8.375713348388672,0.9384750723838806,0.009697242639958858,0.5142837166786194,5.4469990730285645,181.65003967285156,3.4980194568634033,-0.010588135570287704,0.9383111000061035,740000.0,37,0.00018899999849963933,0.7536628842353821,0,4.826153755187988,0.9384750723838806,0,1746561799.9150753,36,-0.05945880711078644,0.147951140999794,21.399999618530273
0.1307569444179535,0.9993284940719604,0.9489807486534119,7079.1328125,103.80634307861328,0.9993284344673157,500,0.4877401292324066,NaN,40,17.691936492919922,0.011948571540415287,108.66143035888672,7262.544412098,25.625837326049805,0.9993284940719604,27.899999618530273,80.2515640258789,0.9489807486534119,0.9504295587539673,26.067649841308594,0.9504295587539673,0.010598455555737019,0.5119667053222656,9.849684715270996,184.05795288085938,6.900359153747559,0.09826017171144485,0.9489807486534119,760000.0,38,0.00018600000475998968,0.7490163445472717,0,5.084863662719727,0.9504295587539673,0,1746561984.0511446,37,0.3069639503955841,0.10690206289291382,70.1500015258789
-0.20770546793937683,1.0017352104187012,0.9595828652381897,7261.57861328125,104.02610778808594,1.0017352104187012,500,0.4725220799446106,NaN,40,-12.151504516601562,0.011510882526636124,109.6683349609375,7445.438911693,26.771465301513672,1.0017352104187012,31.860000610351562,78.3418960571289,0.9595828652381897,0.9620373845100403,13.916145324707031,0.9620373845100403,0.010507293045520782,0.5062304735183716,7.088259220123291,182.36805725097656,4.30778169631958,0.1593671441078186,0.9595828652381897,780000.0,39,0.0001829999964684248,0.7376822233200073,0,4.771172523498535,0.9620373845100403,0,1746562166.5278032,38,-0.3384624123573303,-0.01521804928779602,29.475000381469727
-0.07182786613702774,1.000810146331787,0.9700771570205688,7444.5,103.48597717285156,1.000810146331787,500,0.42066577076911926,NaN,40,0.24968242645263672,0.010870267637073994,109.41120147705078,7628.034840828,24.985746383666992,1.000810146331787,29.90999984741211,79.31062316894531,0.9700771570205688,0.9736193418502808,14.165827751159668,0.9736193418502808,0.0093940244987607,0.49993178248405457,7.451657772064209,182.79664611816406,4.6833600997924805,0.05394459143280983,0.9700771570205688,800000.0,40,0.00018000000272877514,0.7249214053153992,0,4.733218669891357,0.9736193418502808,0,1746562349.4228382,39,0.1358776018023491,-0.05185630917549133,41.0
-0.030253008008003235,1.0003877878189087,0.9803486466407776,7627.1171875,103.3210678100586,1.0003877878189087,500,0.4556594491004944,NaN,40,-3.448413848876953,0.010969108901917934,109.57111358642578,7811.054266511,25.84921646118164,1.0003877878189087,25.239999771118164,79.20874786376953,0.9803486466407776,0.9850131869316101,10.717413902282715,0.9850131869316101,0.014488330110907555,0.5016852021217346,5.5225043296813965,182.5298614501953,1.9711036682128906,-0.0990314930677414,0.9803486466407776,820000.0,41,0.00017699999443721026,0.72858065366745,0,4.989755630493164,0.9850131869316101,0,1746562532.0188625,40,0.041574858129024506,0.03499367833137512,34.0
