Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Value/Adv,Metrics/EpCost,Loss/Loss_cost_critic,TotalEnvSteps,Train/Entropy,Time/Rollout,Train/KL,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,Train/PolicyRatio,Safety/shield_adv_c,Time/Epoch,Train/StopIter,Time/Update,Loss/Loss_pi/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,_runtime,Loss/Loss_pi,Train/PolicyRatio/Min,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Train/Epoch,_step,Loss/Loss_reward_critic,Value/cost,Train/PolicyStd,_timestamp,Value/reward,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Max,Time/FPS,Train/LR,Safety/EpCostShield,Time/Total,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier
0.3304448425769806,1000,-0.1214245930314064,13.6899995803833,3.198974609375,220000.0,1.1178219318389893,58.12525177001953,0.010311320424079895,0,0,0.011010820977389812,1.0078061819076538,NaN,139.8384552001953,40,81.71314239501953,-0.09428292512893677,4.081064224243164,0.3304448425769806,1732.646905713,-0.42181873321533203,1.0078061819076538,0.12865187227725983,0.0009514570701867342,10,11,0.0043272534385323524,1.0718047618865967,0.7419645190238953,1746497962.467317,0.044360626488924026,0.32779842615127563,0.32779842615127563,0.3304448425769806,1.0078061819076538,143.0221710205078,0.00026699999580159783,22.850000381469727,1593.6845703125,-4.553152084350586,0.32779842615127563
0.36270663142204285,1000,0.08860202133655548,14.579999923706055,4.246609210968018,240000.0,1.101418375968933,56.62010192871094,0.007886026985943317,0,0,0.010346847586333752,1.0068281888961792,NaN,137.9192657470703,40,81.29911804199219,0.020191609859466553,4.707056045532227,0.36270663142204285,1870.673729534,-0.4016271233558655,1.0068281888961792,-0.10254962742328644,0.00011976202949881554,11,12,0.004447015468031168,1.58597731590271,0.7296839356422424,1746498100.4552796,0.034526776522397995,0.3640938103199005,0.3640938103199005,0.36270663142204285,1.0068281888961792,145.0123748779297,0.0002640000020619482,24.850000381469727,1731.674560546875,1.0476346015930176,0.3640938103199005
0.3934006094932556,1000,0.24609455466270447,14.0,1.9684832096099854,260000.0,1.0988271236419678,55.68037414550781,0.007274914532899857,0,0,0.01022387109696865,1.008141279220581,NaN,137.9481964111328,40,82.26776885986328,0.00673261284828186,3.344278573989868,0.3934006094932556,2008.715566304,-0.3948945105075836,1.008141279220581,0.008274192921817303,-0.0007782054599374533,12,13,0.0036688100080937147,1.2432092428207397,0.727891743183136,1746498238.482068,0.03761329501867294,0.4007173180580139,0.4007173180580139,0.3934006094932556,1.008141279220581,144.98196411132812,0.0002610000083222985,13.699999809265137,1869.6925048828125,-2.2781260013580322,0.4007173180580139
0.4236955940723419,1000,0.21110408008098602,12.369999885559082,2.0704541206359863,280000.0,1.0923874378204346,56.09453582763672,0.0079341484233737,0,0,0.010853089392185211,1.0091906785964966,NaN,137.97445678710938,40,81.87986755371094,0.03896939754486084,2.67737078666687,0.4236955940723419,2145.923971048,-0.3559251129627228,1.0091907978057861,-0.07931264489889145,0.0010827218648046255,13,14,0.00475153187289834,1.0003451108932495,0.7231087684631348,1746498376.5239956,0.027707189321517944,0.4374062120914459,0.4374062120914459,0.4236955940723419,1.0091907978057861,144.95437622070312,0.0002579999854788184,23.549999237060547,2007.7442626953125,0.10197091102600098,0.4374062120914459
0.45379871129989624,1000,-0.5790896415710449,8.880000114440918,2.3794538974761963,300000.0,1.084191918373108,54.03217697143555,0.008333047851920128,0,0,0.010761475190520287,1.0068424940109253,NaN,137.12643432617188,40,83.09422302246094,0.0009365677833557129,2.597689390182495,0.45379871129989624,2290.231360157,-0.35498854517936707,1.0068426132202148,-0.23164181411266327,3.7671998143196106e-06,14,15,0.00475529907271266,0.8899717926979065,0.7172655463218689,1746498513.732314,0.03465285524725914,0.4734971523284912,0.4734971523284912,0.45379871129989624,1.0068426132202148,145.85079956054688,0.00025499999173916876,25.100000381469727,2144.939697265625,0.30899977684020996,0.4734971523284912
0.48486366868019104,1000,0.1686907857656479,10.420000076293945,2.7830700874328613,320000.0,1.0730403661727905,61.526222229003906,0.008814815431833267,0,0,0.010966782458126545,1.006940245628357,NaN,144.24850463867188,40,82.72222137451172,-0.005258053541183472,3.21565318107605,0.48486366868019104,2432.620247038,-0.36024659872055054,1.006940245628357,-0.36255988478660583,0.001615813933312893,15,16,0.006371113006025553,1.2886534929275513,0.7094849348068237,1746498658.04006,0.02414044737815857,0.5094072222709656,0.5094072222709656,0.48486366868019104,1.006940245628357,138.6496124267578,0.0002519999979995191,40.70000076293945,2289.26953125,0.40361618995666504,0.5094072222709656
0.5161141753196716,1000,0.18466657400131226,8.779999732971191,2.8999791145324707,340000.0,1.0676203966140747,60.38152313232422,0.011514521203935146,0,0,0.01091630756855011,1.0073970556259155,NaN,142.3326416015625,40,81.95104217529297,0.019765913486480713,4.101090431213379,0.5161141753196716,2569.968804049,-0.3404806852340698,1.0073970556259155,-0.33133673667907715,-0.00122732762247324,16,17,0.005143785383552313,1.2765753269195557,0.7054364085197449,1746498800.4290273,0.0432160347700119,0.5448087453842163,0.5448087453842163,0.5161141753196716,1.0073970556259155,140.5159149169922,0.00024900000425986946,31.200000762939453,2431.658935546875,0.11690902709960938,0.5448087453842163
0.5473268628120422,1000,0.3187054395675659,8.949999809265137,1.6001635789871216,360000.0,1.0628094673156738,55.39717483520508,0.008714071474969387,0,0,0.01117786020040512,1.007920265197754,NaN,137.27947998046875,40,81.88226318359375,0.02959182858467102,2.3111445903778076,0.5473268628120422,2714.327141013,-0.3108888566493988,1.007920265197754,-0.38264456391334534,-0.0004731249064207077,17,18,0.004670660477131605,0.621955156326294,0.7020957469940186,1746498937.7771726,-0.02458500675857067,0.579815149307251,0.579815149307251,0.5473268628120422,1.007920265197754,145.6881866455078,0.0002460000105202198,28.450000762939453,2568.993896484375,-1.2998155355453491,0.579815149307251
0.5806883573532104,1000,-0.15259750187397003,13.319999694824219,3.708110809326172,380000.0,1.0546743869781494,62.20921325683594,0.010746308602392673,0,0,0.011411505751311779,1.005469799041748,NaN,144.2935028076172,40,82.08424377441406,0.11993633210659027,3.056379795074463,0.5806883573532104,2853.36285423,-0.19095252454280853,1.005469799041748,-0.32140102982521057,-0.0004425216466188431,18,19,0.004228138830512762,0.9800724387168884,0.696569561958313,1746499082.1354966,0.017924632877111435,0.6153448820114136,0.6153448820114136,0.5806883573532104,1.005469799041748,138.60638427734375,0.00024300000222865492,89.30000305175781,2713.35791015625,2.1079472303390503,0.6153448820114136
0.6133589148521423,1000,-0.1183401495218277,13.479999542236328,3.7374508380889893,400000.0,1.0501360893249512,56.69055938720703,0.013677111826837063,0,0,0.011180905625224113,1.0090203285217285,NaN,138.9655303955078,40,82.27491760253906,-0.1598055511713028,3.8106937408447266,0.6133589148521423,2999.337202583,-0.35075807571411133,1.0090203285217285,-0.31145820021629333,0.0006078397855162621,19,20,0.004835978616029024,1.4489095211029053,0.6938745379447937,1746499221.1711087,0.00595726678147912,0.6513335108757019,0.6513335108757019,0.6133589148521423,1.0090203285217285,143.9205780029297,0.00023999999393709004,26.25,2852.389404296875,0.029340028762817383,0.6513335108757019
0.6476978063583374,1000,-0.05038833990693092,14.260000228881836,6.009140968322754,420000.0,1.0338809490203857,63.71421432495117,0.011499941349029541,0,0,0.0120611023157835,1.0062583684921265,NaN,145.89463806152344,40,82.18038177490234,0.11050446331501007,3.949435234069824,0.6476978063583374,3137.327419982,-0.24025361239910126,1.0062583684921265,-0.1282300055027008,-7.076142355799675e-05,20,21,0.004765217192471027,1.3275647163391113,0.6829776167869568,1746499367.1450973,0.04468851163983345,0.6878243684768677,0.6878243684768677,0.6476978063583374,1.0062583684921265,137.08523559570312,0.00023700000019744039,72.6500015258789,2998.353515625,2.2716901302337646,0.6878243684768677
0.6813861727714539,1000,0.02489960938692093,16.3700008392334,4.604127883911133,440000.0,1.0219439268112183,56.57893753051758,0.010544137097895145,0,0,0.012001116760075092,1.0100027322769165,NaN,137.9326171875,40,81.35363006591797,-0.1553165465593338,4.845328330993652,0.6813861727714539,3273.297502383,-0.39557015895843506,1.0100027322769165,-0.08868367969989777,0.0004932465963065624,21,22,0.00525846378877759,2.2567362785339355,0.6750110387802124,1746499505.1364958,0.00607630331069231,0.7250238060951233,0.7250238060951233,0.6813861727714539,1.0100027322769165,144.99835205078125,0.00023400000645779073,29.549999237060547,3136.366455078125,-1.405013084411621,0.7250238060951233
0.7140017747879028,1000,0.17078731954097748,18.8700008392334,3.0304551124572754,460000.0,1.0011781454086304,54.74943923950195,0.010760507546365261,0,0,0.011989773251116276,1.0097466707229614,NaN,135.90528869628906,40,81.15579986572266,0.009173870086669922,3.718533515930176,0.7140017747879028,3419.601970674,-0.38639628887176514,1.0097466707229614,-0.025855636224150658,-0.0004113507457077503,22,23,0.0048471130430698395,1.2265695333480835,0.6610470414161682,1746499641.1057358,-0.023477420210838318,0.7630879878997803,0.7630879878997803,0.7140017747879028,1.0097466707229614,147.1613006591797,0.00023099999816622585,22.549999237060547,3272.328369140625,-1.5736727714538574,0.7630879878997803
0.7482827305793762,1000,-0.11955611407756805,16.850000381469727,7.320049285888672,480000.0,1.0027191638946533,64.7244873046875,0.012495877221226692,0,0,0.01260883267968893,1.005963683128357,NaN,146.2425537109375,40,81.51799774169922,0.15949654579162598,4.45900297164917,0.7482827305793762,3560.508296068,-0.22689974308013916,1.005963683128357,0.032668162137269974,0.000196944922208786,23,24,0.0050440579652786255,1.477921962738037,0.6621586680412292,1746499787.4105957,0.045235615223646164,0.8016255497932434,0.8016255497932434,0.7482827305793762,1.005963683128357,136.7591094970703,0.0002280000044265762,70.69999694824219,3418.6357421875,4.2895941734313965,0.8016255497932434
0.7837640047073364,1000,0.14190110564231873,17.850000381469727,4.591955661773682,500000.0,1.0033541917800903,59.97747802734375,0.01055828109383583,0,0,0.011950263753533363,1.0059782266616821,NaN,140.83370971679688,40,80.85618591308594,-0.004504114389419556,4.548349380493164,0.7837640047073364,3701.936794519,-0.23140385746955872,1.0059782266616821,0.11304771155118942,-0.0002117278054356575,24,25,0.004832330159842968,1.8668326139450073,0.6623455286026001,1746499928.3165872,0.022497082129120827,0.8406753540039062,0.8406753540039062,0.7837640047073364,1.0059782266616821,142.01145935058594,0.00022499999613501132,66.0999984741211,3559.530029296875,-2.7280936241149902,0.8406753540039062
0.8164911866188049,1000,0.18361586332321167,12.699999809265137,1.8897918462753296,520000.0,0.9935197234153748,58.300498962402344,0.010089870542287827,0,0,0.011957976967096329,1.011357069015503,NaN,141.34417724609375,40,83.04363250732422,-0.1652766764163971,3.215763568878174,0.8164911866188049,3840.540013634,-0.3966805338859558,1.0113571882247925,0.0714368149638176,-0.0003754575736820698,25,26,0.004456872586160898,1.332027792930603,0.6562579274177551,1746500069.7451305,0.01958348974585533,0.8793678879737854,0.8793678879737854,0.8164911866188049,1.0113571882247925,141.4985809326172,0.00022200000239536166,4.650000095367432,3700.948486328125,-2.702163815498352,0.8793678879737854
0.8484436869621277,1000,0.3337402939796448,11.869999885559082,2.284302234649658,540000.0,0.9748547077178955,57.052005767822266,0.013084173202514648,0,0,0.012950501404702663,1.010797381401062,NaN,138.51947021484375,40,81.46741485595703,0.004648953676223755,4.812819480895996,0.8484436869621277,3980.194313226,-0.39203158020973206,1.010797381401062,0.16784369945526123,0.00020612729713320732,26,27,0.0046629998832941055,1.4253294467926025,0.6442158818244934,1746500208.3484344,0.03477207198739052,0.9175884127616882,0.9175884127616882,0.8484436869621277,1.010797381401062,144.384033203125,0.00021899999410379678,26.600000381469727,3839.552734375,0.3945103883743286,0.9175884127616882
0.8797968029975891,1000,-0.1677284836769104,10.430000305175781,2.62520432472229,560000.0,0.9636573195457458,59.60633087158203,0.011166324838995934,0,0,0.012290728278458118,1.0085612535476685,NaN,139.58541870117188,40,79.97904205322266,0.07460421323776245,3.323543071746826,0.8797968029975891,4120.499402992,-0.3174273669719696,1.0085612535476685,0.23530174791812897,-7.424131035804749e-05,27,28,0.004588758572936058,1.1548388004302979,0.6368791460990906,1746500348.0025043,0.04218004271388054,0.9551022052764893,0.9551022052764893,0.8797968029975891,1.0085612535476685,143.28143310546875,0.00021600000036414713,27.799999237060547,3979.2236328125,0.34090209007263184,0.9551022052764893
0.9121003746986389,1000,0.019473709166049957,8.5,4.317226886749268,580000.0,0.9586302638053894,59.98431396484375,0.011622218415141106,0,0,0.012551620602607727,1.006902813911438,NaN,140.24322509765625,40,80.25886535644531,-0.05818822979927063,6.660050868988037,0.9121003746986389,4261.250582739,-0.37561559677124023,1.006902813911438,0.3335290551185608,0.00018268823623657227,28,29,0.00477144680917263,2.894911050796509,0.6335420608520508,1746500488.308032,0.07324249297380447,0.9915648698806763,0.9915648698806763,0.9121003746986389,1.006902813911438,142.609375,0.00021300000662449747,51.150001525878906,4119.53466796875,1.6920225620269775,0.9915648698806763
0.945013701915741,1000,0.24109679460525513,11.449999809265137,5.641842842102051,600000.0,0.9541773796081543,59.87279510498047,0.014230062253773212,0,0,0.012915532104671001,1.008108377456665,NaN,140.69229125976562,40,80.81945037841797,0.041814178228378296,4.673288345336914,0.945013701915741,4405.506751295,-0.33380141854286194,1.0081084966659546,0.3516852557659149,-0.0002601528540253639,29,30,0.004511293955147266,1.280776023864746,0.630888819694519,1746500629.0593312,0.06289344280958176,1.0277409553527832,1.0277409553527832,0.945013701915741,1.0081084966659546,142.15420532226562,0.0002099999983329326,47.349998474121094,4260.2880859375,1.3246159553527832,1.0277409553527832
0.979381263256073,1000,-0.06484397500753403,16.68000030517578,5.034706115722656,620000.0,0.9557283520698547,63.73363494873047,0.013423552736639977,0,0,0.012915421277284622,1.0031559467315674,NaN,144.1726531982422,40,80.43897247314453,0.14189937710762024,4.296986103057861,0.979381263256073,4546.869721892,-0.1919020414352417,1.0031559467315674,0.4939223527908325,-0.0004367944784462452,30,31,0.004074499476701021,2.5616166591644287,0.6314795017242432,1746500773.3151531,0.06175116077065468,1.0646353960037231,1.0646353960037231,0.979381263256073,1.0031559467315674,138.72256469726562,0.00020700000459328294,65.44999694824219,4404.5205078125,-0.6071367263793945,1.0646353960037231
1.0155082941055298,1000,0.10445868223905563,22.040000915527344,8.746428489685059,640000.0,0.9589534401893616,60.87709045410156,0.011068624444305897,0,0,0.012677837163209915,1.0055502653121948,NaN,141.28932189941406,40,80.41218566894531,-0.0064736902713775635,5.406274795532227,1.0155082941055298,4690.532049608,-0.19837573170661926,1.0055503845214844,0.39959922432899475,0.0002889903262257576,31,32,0.004363489802926779,2.804426431655884,0.6334275007247925,1746500914.6779425,0.03796064481139183,1.1028923988342285,1.1028923988342285,1.0155082941055298,1.0055503845214844,141.5535125732422,0.00020399999630171806,78.8499984741211,4545.89404296875,3.7117223739624023,1.1028923988342285
1.0514906644821167,1000,-0.11284517496824265,24.43000030517578,5.686655521392822,660000.0,0.9550398588180542,60.44227981567383,0.013095717877149582,0,0,0.012588645331561565,1.007735013961792,NaN,143.58383178710938,40,83.1415023803711,-0.07625338435173035,4.468349456787109,1.0514906644821167,4833.458827007,-0.2746291160583496,1.0077351331710815,0.4600416421890259,-0.00047940202057361603,32,33,0.0038840877823531628,2.3131542205810547,0.6305237412452698,1746501058.3403869,0.046394288539886475,1.142535924911499,1.142535924911499,1.0514906644821167,1.0077351331710815,139.29144287109375,0.0002010000025620684,44.04999923706055,4689.5498046875,-3.0597729682922363,1.142535924911499
1.0881989002227783,1000,-0.20618189871311188,29.81999969482422,7.156245708465576,680000.0,0.9520647525787354,61.9559211730957,0.011633730493485928,0,0,0.0129578597843647,1.006220817565918,NaN,142.8463134765625,40,80.89031982421875,0.06333470344543457,3.8903050422668457,1.0881989002227783,4970.956250244,-0.21129441261291504,1.006220817565918,0.3015541732311249,0.00032167648896574974,33,34,0.0042057642713189125,1.9811890125274658,0.6282361745834351,1746501201.2671292,0.04567280039191246,1.1837764978408813,1.1837764978408813,1.0881989002227783,1.006220817565918,140.0106201171875,0.00019799999427050352,60.45000076293945,4832.47412109375,1.469590187072754,1.1837764978408813
1.124815583229065,1000,0.08699636161327362,31.739999771118164,3.9473962783813477,700000.0,0.9491032958030701,56.475341796875,0.012514900416135788,0,0,0.012500199489295483,1.0076316595077515,NaN,137.4271697998047,40,80.9517822265625,-0.10252463817596436,4.2235493659973145,1.124815583229065,5111.402392622,-0.3138190507888794,1.0076316595077515,0.2023923099040985,0.00037546316161751747,34,35,0.00458122743293643,1.7330656051635742,0.6263673305511475,1746501338.7646353,0.025943810120224953,1.2264336347579956,1.2264336347579956,1.124815583229065,1.0076316595077515,145.53163146972656,0.00019500000053085387,46.599998474121094,4969.9814453125,-3.2088494300842285,1.2264336347579956
1.1591767072677612,1000,0.12159119546413422,26.270000457763672,2.6328086853027344,720000.0,0.9306357502937317,59.63690948486328,0.013564425520598888,0,0,0.012899422086775303,1.012512445449829,NaN,140.3855438232422,40,80.74858856201172,-0.0950714647769928,4.081491947174072,1.1591767072677612,5252.728173125,-0.4088905155658722,1.012512445449829,0.10156212747097015,0.0005172030068933964,35,36,0.005098430439829826,1.919331669807434,0.6149144768714905,1746501479.2112243,0.055320918560028076,1.2697819471359253,1.2697819471359253,1.1591767072677612,1.012512445449829,142.46481323242188,0.00019200000679120421,13.149999618530273,5110.43994140625,-1.3145875930786133,1.2697819471359253
1.191504716873169,1000,0.22859755158424377,19.6299991607666,2.1935830116271973,740000.0,0.9062960147857666,57.93949890136719,0.013070025481283665,0,0,0.013006924651563168,1.0130302906036377,NaN,141.2523651123047,40,83.31282043457031,-0.06317552924156189,5.019434928894043,1.191504716873169,5388.87279367,-0.4720660448074341,1.0130304098129272,0.204571932554245,-0.001624351367354393,36,37,0.0034740790724754333,2.7836453914642334,0.6000043153762817,1746501620.5364301,0.040982916951179504,1.3129152059555054,1.3129152059555054,1.191504716873169,1.0130304098129272,141.59054565429688,0.00018899999849963933,13.300000190734863,5251.7490234375,-0.4392256736755371,1.3129152059555054
1.2215253114700317,1000,0.09362971782684326,15.970000267028809,1.24221932888031,760000.0,0.8941261768341064,54.53295135498047,0.011645895428955555,0,0,0.012745329178869724,1.0148087739944458,NaN,136.08290100097656,40,81.54988861083984,0.1075475811958313,2.709071397781372,1.2215253114700317,5531.307920992,-0.3645184636116028,1.0148087739944458,0.1317334622144699,0.0017996947281062603,37,38,0.005273773800581694,1.1398588418960571,0.5926975011825562,1746501756.6815138,0.02065318077802658,1.3553104400634766,1.3553104400634766,1.2215253114700317,1.0148087739944458,146.96923828125,0.00018600000475998968,7.300000190734863,5387.908203125,-0.9513636827468872,1.3553104400634766
1.2520545721054077,1000,-0.15811751782894135,12.670000076293945,3.479510545730591,780000.0,0.8786516785621643,59.9424934387207,0.014038012363016605,0,0,0.013244511559605598,1.0093166828155518,NaN,142.33094787597656,40,82.38838958740234,0.10541844367980957,3.764239549636841,1.2520545721054077,5682.336357523,-0.2591000199317932,1.0093166828155518,0.03690008074045181,-0.0009794598445296288,38,39,0.004294313956052065,1.6468888521194458,0.5836843252182007,1746501899.1168537,0.026153162121772766,1.396496057510376,1.396496057510376,1.2520545721054077,1.0093166828155518,140.517578125,0.0001829999964684248,43.45000076293945,5530.30126953125,2.2372912168502808,1.396496057510376
1.283721923828125,1000,0.08065737038850784,8.739999771118164,5.650447845458984,800000.0,0.8701963424682617,65.25039672851562,0.014794809743762016,0,0,0.013459935784339905,1.0076682567596436,NaN,150.9390106201172,40,85.68852996826172,0.009637713432312012,5.0965118408203125,1.283721923828125,5828.252167455,-0.2494623064994812,1.0076682567596436,0.1221449077129364,-0.0010036590974777937,39,40,0.003290654858574271,2.601301908493042,0.5788037180900574,1746502050.1443434,0.030905870720744133,1.4358654022216797,1.4358654022216797,1.283721923828125,1.0076682567596436,132.50384521484375,0.00018000000272877514,54.650001525878906,5681.34326171875,2.1709372997283936,1.4358654022216797
