Value/reward,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Train/StopIter,Time/Total,Train/PolicyRatio/Max,Value/cost,Loss/Loss_reward_critic/Delta,Time/Update,Loss/Loss_pi,Metrics/EpCost,Train/Epoch,_runtime,Time/Epoch,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Train/PolicyRatio/Std,Loss/Loss_cost_critic,_timestamp,Safety/EpCostShield,TotalEnvSteps,Safety/shield_violation,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,_step,Train/LR,Value/Adv,Train/KL,Safety/ShieldLagrangeMultiplier,Train/Entropy
0.02682301588356495,62.86957550048828,0.38284891843795776,0.028364501893520355,40,1775.9014892578125,1.0084885358810425,0.8119068145751953,0.000687076710164547,95.40706634521484,-0.38194993138313293,14.8100004196167,10,1933.384108279,158.27670288085938,0.7820209860801697,0.38284891843795776,0.38520991802215576,0,1.0084885358810425,0.005058185197412968,126.3609848022461,-2.7298200130462646,NaN,0.010982825420796871,2.599564790725708,1746498141.2817643,30.149999618530273,220000.0,3.359581232070923,1000,0.38520991802215576,-0.017551541328430176,1.008488416671753,0,0.38520991802215576,11,0.00026699999580159783,0.17271287739276886,0.009357771836221218,0.38284891843795776,1.1729592084884644
0.029268082231283188,65.96995544433594,0.4161074757575989,-0.0003525257052388042,40,1932.6826171875,1.0089918375015259,1.1969605684280396,0.0018934565596282482,90.74085998535156,-0.3428466022014618,13.130000114440918,11,2097.13421256,156.71087646484375,0.770033061504364,0.4161074757575989,0.4213932454586029,0,1.0089918375015259,0.006951641757041216,127.62356567382812,-0.41735100746154785,NaN,0.010853821411728859,2.18221378326416,1746498298.0627477,30.649999618530273,240000.0,3.4263551235198975,1000,0.4213932454586029,0.03910332918167114,1.0089918375015259,0,0.4213932454586029,12,0.0002640000020619482,-0.0012623965740203857,0.009814794175326824,0.4161074757575989,1.1574881076812744
0.024691391736268997,67.12615966796875,0.4487663507461548,0.01289757713675499,40,2096.414794921875,1.0084730386734009,1.1523447036743164,-0.0022588171996176243,96.53501892089844,-0.3737034797668457,12.529999732971191,12,2260.732221343,163.66127014160156,0.7560118436813354,0.4487663507461548,0.4574415385723114,0,1.0084730386734009,0.004692824557423592,122.20362854003906,0.3548407554626465,NaN,0.011169436387717724,2.5370545387268066,1746498461.8128011,30.549999237060547,260000.0,3.558361768722534,1000,0.4574415385723114,-0.03085687756538391,1.0084730386734009,0,0.4574415385723114,13,0.0002610000083222985,-0.1656627655029297,0.009666730649769306,0.4487663507461548,1.1391327381134033
0.02727724239230156,67.3098373413086,0.48076122999191284,-0.00563264824450016,40,2260.01220703125,1.0086331367492676,1.5367544889450073,-0.0007237233221530914,96.20063018798828,-0.4156242311000824,10.119999885559082,13,2421.906615837,163.51055908203125,0.7472889423370361,0.48076122999191284,0.49295035004615784,0,1.0086331367492676,0.0039691012352705,122.3162612915039,0.43850159645080566,NaN,0.011175771243870258,2.9755561351776123,1746498625.4108055,28.100000381469727,280000.0,5.383669376373291,1000,0.49295035004615784,-0.041920751333236694,1.0086331367492676,0,0.49295035004615784,14,0.0002579999854788184,0.13111035525798798,0.008731495589017868,0.48076122999191284,1.127514123916626
0.01898360066115856,65.07632446289062,0.5132520794868469,0.067132867872715,40,2421.201904296875,1.0080883502960205,0.7115992903709412,7.308879867196083e-05,96.0235595703125,-0.35342878103256226,7.139999866485596,14,2580.837592191,161.09994506835938,0.7279995083808899,0.5132520794868469,0.5273288488388062,0,1.0080883502960205,0.004042190033942461,124.14653778076172,-0.2501552104949951,NaN,0.01148753147572279,2.725400924682617,1746498786.585268,45.75,300000.0,4.226656436920166,1000,0.5273288488388062,0.06219545006752014,1.0080883502960205,0,0.5273288488388062,15,0.00025499999173916876,0.20467524230480194,0.012156856246292591,0.5132520794868469,1.1013590097427368
0.06948864459991455,63.631900787353516,0.5463367700576782,0.2872496545314789,40,2580.13671875,1.0074594020843506,1.1712692975997925,-0.0011818474158644676,95.23095703125,-0.4238336980342865,6.909999847412109,15,2736.064510309,158.8629150390625,0.719388484954834,0.5463367700576782,0.5606759786605835,0,1.0074594020843506,0.0028603426180779934,125.89470672607422,-0.6511373519897461,NaN,0.010828330181539059,2.074263572692871,1746498945.5162034,49.54999923706055,320000.0,7.115720272064209,1000,0.5606759786605835,-0.07040491700172424,1.0074594020843506,0,0.5606759786605835,16,0.0002519999979995191,-0.10557760298252106,0.010523015633225441,0.5463367700576782,1.089426040649414
0.04334224760532379,62.73230743408203,0.5783079862594604,0.24572736024856567,40,2735.355712890625,1.0097757577896118,0.7560454607009888,0.0018599419854581356,92.41800689697266,-0.3945245146751404,7.269999980926514,16,2890.52958523,155.15040588378906,0.7097458839416504,0.5783079862594604,0.5932273268699646,0,1.0097757577896118,0.004720284603536129,128.9071807861328,0.03409838676452637,NaN,0.011021801270544529,2.1083619594573975,1746499100.7431033,22.5,340000.0,4.357509613037109,1000,0.5932273268699646,0.029309183359146118,1.0097757577896118,0,0.5932273268699646,17,0.00024900000425986946,0.16480465233325958,0.00973118282854557,0.5783079862594604,1.0758377313613892
0.03969201818108559,63.03471755981445,0.6104388236999512,0.17683416604995728,40,2889.831298828125,1.0098942518234253,0.6512770652770996,-0.0009562978520989418,91.3620834350586,-0.3499372601509094,7.909999847412109,17,3052.074751879,154.39686584472656,0.6955990195274353,0.6104388236999512,0.6252584457397461,0,1.0098942518234253,0.003763986751437187,129.5363006591797,0.24891185760498047,NaN,0.012318397872149944,2.357273817062378,1746499255.2079594,39.45000076293945,360000.0,3.351189374923706,1000,0.6252584457397461,0.04458725452423096,1.0098942518234253,0,0.6252584457397461,18,0.0002460000105202198,0.17051787674427032,0.012738569639623165,0.6104388236999512,1.0557783842086792
0.03413232043385506,65.13201141357422,0.6428272128105164,0.16863654553890228,40,3051.37744140625,1.008926272392273,0.5888028144836426,-0.0003362419083714485,96.34842681884766,-0.34341171383857727,8.670000076293945,18,3210.446097327,161.48048400878906,0.6803770065307617,0.6428272128105164,0.6570354700088501,0,1.008926272392273,0.0034277448430657387,123.8539810180664,0.29897618293762207,NaN,0.01195418369024992,2.65625,1746499416.753519,41.45000076293945,380000.0,3.6211094856262207,1000,0.6570354700088501,0.006525546312332153,1.008926272392273,0,0.6570354700088501,19,0.00024300000222865492,0.019813239574432373,0.011897271499037743,0.6428272128105164,1.0336472988128662
0.01983882300555706,66.38246154785156,0.6741591691970825,0.23221541941165924,40,3209.747802734375,1.010335087776184,1.0481948852539062,0.0016294862143695354,91.92292785644531,-0.37429261207580566,9.329999923706055,19,3362.22661873,158.30545043945312,0.6659423112869263,0.6741591691970825,0.6887602806091309,0,1.010335087776184,0.005057231057435274,126.3380355834961,0.06547141075134277,NaN,0.012287825345993042,2.7217214107513428,1746499575.1247895,21.899999618530273,400000.0,3.6344027519226074,1000,0.6887602806091309,-0.030880898237228394,1.010335087776184,0,0.6887602806091309,20,0.00023999999393709004,-0.024929054081439972,0.013669860549271107,0.6741591691970825,1.0118626356124878
0.03777506574988365,62.18838882446289,0.7047058939933777,0.24951323866844177,40,3361.534423828125,1.0104514360427856,1.1655163764953613,-0.0006625344976782799,89.53197479248047,-0.3705425262451172,10.220000267028809,20,3523.292733439,151.720458984375,0.6547657251358032,0.7047058939933777,0.7206557393074036,0,1.0104514360427856,0.004394696559756994,131.82138061523438,-0.4880988597869873,NaN,0.011688770726323128,2.2336225509643555,1746499726.9052632,23.799999237060547,420000.0,3.819901943206787,1000,0.7206557393074036,0.0037500858306884766,1.0104514360427856,0,0.7206557393074036,21,0.00023700000019744039,0.09270239621400833,0.009420324116945267,0.7047058939933777,0.994805097579956
0.06500628590583801,67.05284118652344,0.735809326171875,0.3123593032360077,40,3522.591552734375,1.0087097883224487,1.1363862752914429,-0.0009630641434341669,93.94322204589844,-0.33948102593421936,14.029999732971191,21,3688.078632522,160.99612426757812,0.6408252120018005,0.735809326171875,0.753479540348053,0,1.0087097883224487,0.0034316324163228273,124.22659301757812,1.190309762954712,NaN,0.012482298538088799,3.4239323139190674,1746499887.971012,42.29999923706055,440000.0,3.7508203983306885,1000,0.753479540348053,0.031061500310897827,1.0087097883224487,0,0.753479540348053,22,0.00023400000645779073,0.2965077757835388,0.012384667992591858,0.735809326171875,0.9733794927597046
0.04908844083547592,69.96463012695312,0.7679944634437561,0.3454877436161041,40,3687.37841796875,1.0049347877502441,0.7691776156425476,-0.0001018925104290247,94.7536392211914,-0.3265845477581024,11.520000457763672,22,3849.396053258,164.71835327148438,0.6394691467285156,0.7679944634437561,0.7866044640541077,0,1.0049347877502441,0.0033297399058938026,121.41938018798828,-0.9714317321777344,NaN,0.01239648088812828,2.452500581741333,1746500052.7572165,53.400001525878906,460000.0,5.863927364349365,1000,0.7866044640541077,0.012896478176116943,1.0049347877502441,0,0.7866044640541077,23,0.00023099999816622585,0.05147340148687363,0.010616088286042213,0.7679944634437561,0.9714123606681824
0.046453822404146194,64.55537414550781,0.799636721611023,0.4262351989746094,40,3848.697998046875,1.0112272500991821,0.6155188679695129,-0.00019228970631957054,96.69503021240234,-0.4449348449707031,10.75,23,4009.927011623,161.25047302246094,0.624552845954895,0.799636721611023,0.819827675819397,0,1.0112272500991821,0.003137450199574232,124.03064727783203,-0.2938501834869385,NaN,0.012770173139870167,2.1586503982543945,1746500214.0742762,28.600000381469727,480000.0,5.529315948486328,1000,0.819827675819397,-0.11835029721260071,1.0112272500991821,0,0.819827675819397,24,0.0002280000044265762,0.34301263093948364,0.014050319790840149,0.799636721611023,0.9478481411933899
0.05564684420824051,67.55110931396484,0.8324040174484253,0.4272865355014801,40,4009.210693359375,1.0080525875091553,0.7057016491889954,0.0006948001682758331,92.89436340332031,-0.32420551776885986,11.199999809265137,24,4166.227356912,160.445556640625,0.614992618560791,0.8324040174484253,0.8532386422157288,0,1.0080525875091553,0.0038322503678500652,124.65287780761719,1.4768383502960205,NaN,0.01256465632468462,3.635488748550415,1746500374.6056197,55.599998474121094,500000.0,5.236389636993408,1000,0.8532386422157288,0.12072932720184326,1.0080524682998657,0,0.8532386422157288,25,0.00022499999613501132,0.1602776050567627,0.012729624286293983,0.8324040174484253,0.9324933290481567
0.04638824611902237,63.198421478271484,0.8647369742393494,0.3941916227340698,40,4165.50341796875,1.0087053775787354,1.1134692430496216,-0.0002804000396281481,93.00955200195312,-0.35858410596847534,11.220000267028809,25,4327.709548156,156.20806884765625,0.611940860748291,0.8647369742393494,0.8868202567100525,0,1.0087053775787354,0.003551850328221917,128.03436279296875,-1.2184853553771973,NaN,0.012218588031828403,2.4170033931732178,1746500530.9059238,31.350000381469727,520000.0,4.416927337646484,1000,0.8868202567100525,-0.03437858819961548,1.0087053775787354,0,0.8868202567100525,26,0.00022200000239536166,0.18517975509166718,0.012731865048408508,0.8647369742393494,0.9275431036949158
0.046082984656095505,67.7628402709961,0.8962303996086121,0.4610894024372101,40,4326.9990234375,1.009698748588562,1.1132018566131592,-0.0003663026727735996,93.63951110839844,-0.38182294368743896,8.569999694824219,26,4488.596061013,161.40243530273438,0.6032829284667969,0.8962303996086121,0.9199352264404297,0,1.009698748588562,0.0031855476554483175,123.91387176513672,0.36608409881591797,NaN,0.01273985393345356,2.7830874919891357,1746500692.3880222,24.799999237060547,540000.0,4.513257026672363,1000,0.9199352264404297,-0.023238837718963623,1.009698748588562,0,0.9199352264404297,27,0.00021899999410379678,0.304531455039978,0.012236101552844048,0.8962303996086121,0.9132276177406311
0.05737974867224693,68.38651275634766,0.9277524948120117,0.4936268627643585,40,4487.88232421875,1.0082900524139404,1.4579681158065796,0.0007255102973431349,92.41793060302734,-0.2727888822555542,11.699999809265137,27,4646.042598951,160.80450439453125,0.597337007522583,0.9277524948120117,0.9533751010894775,0,1.0082900524139404,0.003911057952791452,124.37462615966797,1.0191707611083984,NaN,0.012514298781752586,3.802258253097534,1746500853.2746506,35.849998474121094,560000.0,3.2066047191619873,1000,0.9533751010894775,0.10903406143188477,1.0082900524139404,0,0.9533751010894775,28,0.00021600000036414713,-0.3709578514099121,0.01235563587397337,0.9277524948120117,0.9034150242805481
0.055828869342803955,60.82182693481445,0.958496630191803,0.49189507961273193,40,4645.34033203125,1.0087946653366089,1.053749680519104,-0.0007866693194955587,96.55196380615234,-0.39904719591140747,11.579999923706055,28,4806.291657007,157.37388610839844,0.5912614464759827,0.958496630191803,0.987074077129364,0,1.0087946653366089,0.0031243886332958937,127.08588409423828,-0.38002610206604004,NaN,0.012648957781493664,3.422232151031494,1746501010.7211933,24.350000381469727,580000.0,4.794168949127197,1000,0.987074077129364,-0.12625831365585327,1.0087946653366089,0,0.987074077129364,29,0.00021300000662449747,-0.21204404532909393,0.012319419533014297,0.958496630191803,0.8931978940963745
0.0593847893178463,62.94198989868164,0.9879354238510132,0.47801193594932556,40,4805.59130859375,1.0116649866104126,1.2015562057495117,0.000813033664599061,97.23775482177734,-0.41103219985961914,10.079999923706055,29,4965.414137521,160.1798095703125,0.5849804282188416,0.9879354238510132,1.0206588506698608,0,1.0116649866104126,0.003937422297894955,124.85968780517578,-1.0198781490325928,NaN,0.012943409383296967,2.4023540019989014,1746501170.9703062,16.5,600000.0,4.433845520019531,1000,1.0206588506698608,-0.01198500394821167,1.0116649866104126,0,1.0206588506698608,30,0.0002099999983329326,-0.05720624327659607,0.011859742924571037,0.9879354238510132,0.8825262188911438
0.0617552325129509,69.74037170410156,1.0190774202346802,0.3937041461467743,40,4964.71630859375,1.0078006982803345,2.234238386154175,0.0007838155142962933,89.31493377685547,-0.18386338651180267,15.09000015258789,30,5110.848798462,159.05535888671875,0.5799603462219238,1.0190774202346802,1.0552144050598145,0,1.0078006982803345,0.004721237812191248,125.74238586425781,2.412116765975952,NaN,0.013358107767999172,4.8144707679748535,1746501330.0929043,58.79999923706055,620000.0,3.2024199962615967,1000,1.0552144050598145,0.22716881334781647,1.0078006982803345,0,1.0552144050598145,31,0.00020700000459328294,0.5896137952804565,0.014890694990754128,1.0190774202346802,0.8739405274391174
0.05499301850795746,63.318634033203125,1.0506197214126587,0.4447692632675171,40,5110.15185546875,1.0062928199768066,2.042358636856079,0.0018064207397401333,82.05097198486328,-0.25935098528862,18.84000015258789,31,5270.718273389,145.36964416503906,0.5789472460746765,1.0506197214126587,1.091235876083374,0,1.0062928199768066,0.006527658551931381,137.58030700683594,0.1305828094482422,NaN,0.012828522361814976,4.945053577423096,1746501475.5270991,40.75,640000.0,3.3727827072143555,1000,1.091235876083374,-0.07548759877681732,1.0062928199768066,0,1.091235876083374,32,0.00020399999630171806,-0.3011235296726227,0.013086513616144657,1.0506197214126587,0.8721780776977539
0.06683935970067978,65.57110595703125,1.0838701725006104,0.5022233724594116,40,5270.00390625,1.0025933980941772,1.938148856163025,-0.0014894809573888779,94.21476745605469,-0.12831279635429382,16.860000610351562,32,5433.326635521,159.7859649658203,0.5821210145950317,1.0838701725006104,1.1281629800796509,0,1.0025933980941772,0.005038177594542503,125.16744232177734,0.18065547943115234,NaN,0.013937251642346382,5.125709056854248,1746501635.3968632,64.6500015258789,660000.0,3.7777132987976074,1000,1.1281629800796509,0.13103818893432617,1.0025933980941772,0,1.1281629800796509,33,0.0002010000025620684,-0.026603519916534424,0.01450429018586874,1.0838701725006104,0.8776368498802185
0.06945952028036118,69.31886291503906,1.1165730953216553,0.4560817778110504,40,5432.626953125,1.0084835290908813,1.1446430683135986,-0.0003503612242639065,93.22161102294922,-0.3396880626678467,17.459999084472656,33,5603.429006216,162.5405731201172,0.5771089196205139,1.1165730953216553,1.1659538745880127,0,1.0084835290908813,0.004687816370278597,123.04620361328125,-1.8398959636688232,NaN,0.01242260355502367,3.285813093185425,1746501798.005253,30.649999618530273,680000.0,4.1492228507995605,1000,1.1659538745880127,-0.21137526631355286,1.0084835290908813,0,1.1659538745880127,34,0.00019799999427050352,0.07545365393161774,0.012195097282528877,1.1165730953216553,0.8689817190170288
0.06812860071659088,74.9352035522461,1.1501704454421997,0.36407700181007385,40,5602.66650390625,1.0077316761016846,1.6397429704666138,-0.0005343910306692123,95.03559875488281,-0.2613943815231323,17.459999084472656,34,5763.434343623,169.97085571289062,0.5770493745803833,1.1501704454421997,1.2044709920883179,0,1.0077316761016846,0.0041534253396093845,117.66722869873047,0.9465682506561279,NaN,0.013055703602731228,4.232381343841553,1746501968.1076603,52.349998474121094,700000.0,5.102851390838623,1000,1.2044709920883179,0.07829368114471436,1.0077316761016846,0,1.2044709920883179,35,0.00019500000053085387,-0.03960791230201721,0.011586815118789673,1.1501704454421997,0.8686397671699524
0.05921020358800888,63.877532958984375,1.1834791898727417,0.3917083740234375,40,5762.72509765625,1.0077602863311768,1.1768298149108887,-0.0009837374091148376,96.05146026611328,-0.32864952087402344,14.430000305175781,35,5927.217395505,159.92909240722656,0.573704719543457,1.1834791898727417,1.243066668510437,0,1.0077602863311768,0.003169687930494547,125.055419921875,-1.0592644214630127,NaN,0.012896277941763401,3.17311692237854,1746502128.1129625,35.099998474121094,720000.0,3.836764335632324,1000,1.243066668510437,-0.06725513935089111,1.0077602863311768,0,1.243066668510437,36,0.00019200000679120421,-0.04732610285282135,0.012263339012861252,1.1834791898727417,0.8627621531486511
0.05371500924229622,66.68346405029297,1.2188811302185059,0.17537030577659607,40,5926.5029296875,1.0052525997161865,1.6285802125930786,0.0021080258302390575,97.01615905761719,-0.19414088129997253,15.199999809265137,36,6088.020357442,163.69967651367188,0.5647782683372498,1.2188811302185059,1.2818652391433716,0,1.0052525997161865,0.005277713760733604,122.1749496459961,0.540977954864502,NaN,0.013052192516624928,3.714094877243042,1746502291.8960323,77.94999694824219,740000.0,5.234496116638184,1000,1.2818652391433716,0.1345086395740509,1.0052525997161865,0,1.2818652391433716,37,0.00018899999849963933,-0.05237637832760811,0.014616393484175205,1.2188811302185059,0.8469519019126892
0.03448030352592468,64.24630737304688,1.2549771070480347,0.07887406647205353,40,6087.30712890625,1.0069758892059326,1.0543296337127686,-0.002000334905460477,96.47586059570312,-0.18104076385498047,19.959999084472656,37,6241.541945378,160.7222442626953,0.5586698055267334,1.2549771070480347,1.3216224908828735,0,1.0069758892059326,0.0032773788552731276,124.43827819824219,-0.6763889789581299,NaN,0.012783528305590153,3.037705898284912,1746502452.698937,55.849998474121094,760000.0,3.271263360977173,1000,1.3216224908828735,0.013100117444992065,1.0069758892059326,0,1.3216224908828735,38,0.00018600000475998968,-0.3187272548675537,0.013496395200490952,1.2549771070480347,0.8358733654022217
0.03019222803413868,62.138916015625,1.2911320924758911,0.06537670642137527,40,6240.81494140625,1.0095338821411133,1.3099206686019897,0.0008454967755824327,91.28614044189453,-0.29082173109054565,21.899999618530273,38,6397.770082233,153.42514038085938,0.5554924011230469,1.2911320924758911,1.3624536991119385,0,1.0095338821411133,0.00412287563085556,130.3567352294922,0.8016901016235352,NaN,0.013242482207715511,3.8393959999084473,1746502606.2205365,46.25,780000.0,4.646143436431885,1000,1.3624536991119385,-0.10978096723556519,1.0095338821411133,0,1.3624536991119385,39,0.0001829999964684248,0.24568933248519897,0.012697811238467693,1.2911320924758911,0.8305023312568665
0.03265546262264252,62.88371276855469,1.3267474174499512,0.15309031307697296,40,6397.03857421875,1.0069169998168945,1.398681879043579,-0.00019719963893294334,93.24530792236328,-0.2869493365287781,23.170000076293945,39,6552.075326364,156.1291046142578,0.5512939095497131,1.3267474174499512,1.4043384790420532,0,1.0069169998168945,0.003925675991922617,128.09912109375,-0.49185943603515625,NaN,0.012914586812257767,3.347536563873291,1746502762.4487016,36.70000076293945,800000.0,3.783311605453491,1000,1.4043384790420532,0.003872394561767578,1.0069169998168945,0,1.4043384790420532,40,0.00018000000272877514,0.23136046528816223,0.013338735327124596,1.3267474174499512,0.8225990533828735
