Train/KL,Time/Update,Train/PolicyRatio/Max,_runtime,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio,Safety/shield_adv_c,Value/reward,Metrics/EpLen,TotalEnvSteps,Safety/shield_violation,Train/PolicyStd,Train/PolicyRatio/Min,_timestamp,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Train/StopIter,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Time/FPS,Metrics/EpRet,Loss/Loss_pi/Delta,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,_step,Train/Entropy,Train/PolicyRatio/Std,Value/Adv,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Value/cost,Time/Total,Time/Rollout,Train/LR,Safety/EpCostShield,Time/Epoch,Loss/Loss_reward_critic
0.015004555694758892,81.03407287597656,1.007798433303833,1958.936023925,0.3909788727760315,1.007798433303833,NaN,0.2745453417301178,1000,220000.0,7.00363302230835,0.7082383632659912,1.007798433303833,1746530628.9738648,44.619998931884766,0.38483935594558716,10,40,0.3909788727760315,0.38483935594558716,0.38483935594558716,0.0035587064921855927,-0.25944074988365173,122.4955062866211,3.396409273147583,0.0747222900390625,13.99059009552002,0,11,1.0714367628097534,0.014307950623333454,-0.08202530443668365,6.363352298736572,0,0.3909788727760315,2.503005266189575,1796.338623046875,82.2371597290039,0.00026699999580159783,133.5,163.27130126953125,0.0260362196713686
0.015451076440513134,81.50199890136719,1.0150060653686523,2120.29266271,0.42782360315322876,1.0150060653686523,NaN,0.3050753176212311,1000,240000.0,7.9886860847473145,0.6945962309837341,1.0150060653686523,1746530790.8112152,45.349998474121094,0.4199492633342743,11,40,0.42782360315322876,0.4199492633342743,0.4199492633342743,-0.0015193689614534378,-0.3445702791213989,123.65367889404297,3.608881950378418,-0.08512952923774719,8.833456993103027,0,12,1.0513064861297607,0.014373612590134144,0.11027826368808746,-5.157133102416992,0,0.42782360315322876,3.136246919631958,1958.136962890625,80.2400131225586,0.0002640000020619482,94.5,161.74205017089844,0.02451685070991516
0.017841966822743416,80.60706329345703,1.0104047060012817,2288.610584128,0.4650527536869049,1.0104047060012817,NaN,0.34248271584510803,1000,260000.0,7.923893928527832,0.6799648404121399,1.0104047060012817,1746530952.1681657,51.47999954223633,0.4555988311767578,12,40,0.4650527536869049,0.4555988311767578,0.4555988311767578,0.01134863868355751,-0.27754244208335876,123.9935531616211,4.162324905395508,0.06702783703804016,10.151412963867188,0,13,1.0294638872146606,0.014566903002560139,0.16061881184577942,1.3179559707641602,0,0.4650527536869049,3.3117098808288574,2119.5322265625,80.69157409667969,0.0002610000083222985,122.55000305175781,161.2987060546875,0.03586548939347267
0.01773657090961933,83.5960464477539,1.0128262042999268,2441.469063711,0.5025836229324341,1.0128262042999268,NaN,0.41043800115585327,1000,280000.0,10.136761665344238,0.6681415438652039,1.0128262042999268,1746531120.4852924,49.790000915527344,0.4915364682674408,13,40,0.5025836229324341,0.4915364682674408,0.4915364682674408,-2.9906630516052246e-05,-0.3709782063961029,118.86957550048828,4.352872371673584,-0.09343576431274414,10.576841354370117,0,14,1.0112872123718262,0.01518497709184885,-0.08129807561635971,0.4254283905029297,0,0.5025836229324341,4.078582286834717,2287.83984375,84.6555404663086,0.0002579999854788184,112.19999694824219,168.2516326904297,0.03583558276295662
0.020948683843016624,74.91039276123047,1.0105029344558716,2591.982704479,0.5404722094535828,1.0105029344558716,NaN,0.44849663972854614,1000,300000.0,10.480178833007812,0.6541662812232971,1.0105029344558716,1746531273.3441973,54.7400016784668,0.5278409719467163,14,37,0.5404722094535828,0.5278409719467163,0.5278409719467163,0.006450071930885315,-0.3484916090965271,130.900634765625,4.853376865386963,0.022486597299575806,14.720218658447266,0,15,0.9895488023757935,0.014686603099107742,-0.0276794470846653,4.143377304077148,0,0.5404722094535828,4.307957649230957,2440.695556640625,77.877197265625,0.00025499999173916876,121.25,152.7876434326172,0.042285654693841934
0.020371975377202034,73.60940551757812,1.0170120000839233,2734.886295328,0.5783798694610596,1.017012119293213,NaN,0.37502992153167725,1000,320000.0,9.804908752441406,0.6328592300415039,1.0170120000839233,1746531423.8578436,45.40999984741211,0.5633623600006104,15,34,0.5783798694610596,0.5633623600006104,0.5633623600006104,-0.01868373341858387,-0.4588843882083893,132.95651245117188,4.738976955413818,-0.11039277911186218,8.35555362701416,0,16,0.9561852812767029,0.01597607135772705,0.0827060267329216,-6.3646650314331055,0,0.5783798694610596,4.234557628631592,2591.19189453125,76.81568145751953,0.0002519999979995191,70.25,150.4251251220703,0.023601921275258064
0.02058251015841961,64.27761840820312,1.0048836469650269,2887.566295815,0.6166449785232544,1.0048836469650269,NaN,0.48035526275634766,1000,340000.0,10.245741844177246,0.6267745494842529,1.0048836469650269,1746531566.7611685,56.43000030517578,0.5997936725616455,16,32,0.6166449785232544,0.5997936725616455,0.5997936725616455,0.0033495277166366577,-0.19523885846138,140.01051330566406,5.117279052734375,0.2636455297470093,16.448265075683594,0,17,0.9461374282836914,0.015391673892736435,-0.016225740313529968,8.092711448669434,0,0.6166449785232544,4.24303674697876,2734.12744140625,78.56876373291016,0.00024900000425986946,162.9499969482422,142.84642028808594,0.026951448991894722
0.020526617765426636,74.83674621582031,1.0144106149673462,3035.343272088,0.6552324295043945,1.0144106149673462,NaN,0.51705402135849,1000,360000.0,12.406968116760254,0.6118600368499756,1.0144106149673462,1746531719.4410977,57.59000015258789,0.6364636421203613,17,37,0.6552324295043945,0.6364636421203613,0.6364636421203613,0.006568951532244682,-0.41292592883110046,131.03677368164062,5.162903308868408,-0.21768707036972046,12.994832038879395,0,18,0.9211726188659668,0.016225339844822884,0.11852968484163284,-3.453433036804199,0,0.6552324295043945,5.442216873168945,2886.80908203125,77.79212188720703,0.0002460000105202198,121.5999984741211,152.62890625,0.033520400524139404
0.020973337814211845,72.12555694580078,1.0198957920074463,3162.378512776,0.6938249468803406,1.0198957920074463,NaN,0.5785936713218689,1000,380000.0,12.402077674865723,0.5932406187057495,1.0198957920074463,1746531867.219109,49.84000015258789,0.6724972128868103,18,36,0.6938249468803406,0.6724972128868103,0.6724972128868103,-0.0038782861083745956,-0.5397361516952515,135.38650512695312,5.233487606048584,-0.126810222864151,7.123429775238037,0,19,0.8898569941520691,0.01651211455464363,0.017125673592090607,-5.871402263641357,0,0.6938249468803406,5.324334144592285,3034.58447265625,75.599609375,0.00024300000222865492,81.6500015258789,147.72520446777344,0.02964211441576481
0.020081652328372,50.69548797607422,1.0117863416671753,3319.799804042,0.7323136925697327,1.0117862224578857,NaN,0.5475777387619019,1000,400000.0,9.821049690246582,0.5826302170753479,1.0117863416671753,1746531994.2535377,47.43000030517578,0.7081931829452515,19,24,0.7323136925697327,0.7081931829452515,0.7081931829452515,-0.00012956373393535614,-0.3933793306350708,157.54043579101562,4.9976582527160645,0.14635682106018066,7.96140718460083,0,20,0.8712931871414185,0.014839336276054382,-0.018984943628311157,0.837977409362793,0,0.7323136925697327,3.9678292274475098,3161.588623046875,76.25598907470703,0.00023999999393709004,90.4000015258789,126.95153045654297,0.029512550681829453
0.02111157402396202,77.55923461914062,1.0099958181381226,3447.93923422,0.7710369229316711,1.0099958181381226,NaN,0.5159913897514343,1000,420000.0,9.645756721496582,0.5772140026092529,1.0099958181381226,1746532151.675022,55.88999938964844,0.7441796660423279,20,37,0.7710369229316711,0.7441796660423279,0.7441796660423279,-0.0013697799295186996,-0.2887769043445587,127.11610412597656,5.020170211791992,0.10460242629051208,9.526037216186523,0,21,0.8618578314781189,0.015626855194568634,0.04837962985038757,1.5646300315856934,0,0.7710369229316711,4.181528091430664,3319.0126953125,79.7771987915039,0.00023700000019744039,117.55000305175781,157.3364715576172,0.028142770752310753
0.020483897998929024,51.67081832885742,1.0138239860534668,3600.467857064,0.8095995783805847,1.0138239860534668,NaN,0.48147496581077576,1000,440000.0,9.223859786987305,0.5684305429458618,1.0138239860534668,1746532279.8140821,47.31999969482422,0.7795217633247375,21,26,0.8095995783805847,0.7795217633247375,0.7795217633247375,0.0033066030591726303,-0.4102642238140106,156.23350524902344,5.013046741485596,-0.1214873194694519,11.027201652526855,0,22,0.8456586599349976,0.015560971572995186,0.2345101684331894,1.501164436340332,0,0.8095995783805847,4.40625524520874,3447.111083984375,76.34265899658203,0.00023400000645779073,78.44999694824219,128.01351928710938,0.03144937381148338
0.020606057718396187,73.9612045288086,1.0071765184402466,3747.119466833,0.847993791103363,1.0071765184402466,NaN,0.5256232023239136,1000,460000.0,9.440234184265137,0.5657681226730347,1.0071765184402466,1746532432.3437028,46.84000015258789,0.8154799938201904,22,35,0.847993791103363,0.8154799938201904,0.8154799938201904,0.0012750141322612762,-0.20831993222236633,131.17117309570312,5.052816390991211,0.2019442915916443,10.85456371307373,0,23,0.8402585387229919,0.016021104529500008,0.2522352337837219,-0.172637939453125,0,0.847993791103363,4.543367862701416,3599.710205078125,78.51127624511719,0.00023099999816622585,131.9499969482422,152.47251892089844,0.03272438794374466
0.020575085654854774,66.7528076171875,1.0101648569107056,3845.965271395,0.8864978551864624,1.0101648569107056,NaN,0.630407989025116,1000,480000.0,10.965917587280273,0.5608338713645935,1.0101648569107056,1746532578.9948807,52.689998626708984,0.8516563773155212,23,33,0.8864978551864624,0.8516563773155212,0.8516563773155212,0.007306087762117386,-0.3418607711791992,136.42652893066406,5.057834625244141,-0.13354083895683289,9.730446815490723,0,24,0.8309534788131714,0.015324261970818043,0.007823748514056206,-1.1241168975830078,0,0.8864978551864624,5.188222885131836,3746.360595703125,79.84619140625,0.0002280000044265762,116.3499984741211,146.59906005859375,0.040030475705862045
0.020004216581583023,18.361143112182617,1.0027848482131958,3991.041558368,0.9252282977104187,1.0027848482131958,NaN,0.6205937266349792,1000,500000.0,11.609212875366211,0.557746410369873,1.0027848482131958,1746532677.8404512,56.11000061035156,0.8883342742919922,24,9,0.9252282977104187,0.8883342742919922,0.8883342742919922,0.004781894385814667,-0.27741190791130066,202.46998596191406,5.451992034912109,0.06444886326789856,24.2783260345459,0,25,0.8257549405097961,0.013008750975131989,0.12071990966796875,14.547879219055176,0,0.9252282977104187,5.5435791015625,3845.19677734375,80.41889190673828,0.00022499999613501132,132.89999389648438,98.78007507324219,0.04481237009167671
0.020597821101546288,67.26394653320312,1.0162503719329834,4133.356477608,0.9637389779090881,1.0162503719329834,NaN,0.6453161835670471,1000,520000.0,11.215280532836914,0.5477943420410156,1.0162503719329834,1746532822.9166174,47.15999984741211,0.9248256087303162,25,33,0.9637389779090881,0.9248256087303162,0.9248256087303162,-0.007898230105638504,-0.3908190131187439,137.9306640625,5.767889022827148,-0.11340710520744324,8.51038932800293,0,26,0.8068128228187561,0.0164418276399374,-0.07455816864967346,-15.767936706542969,0,0.9637389779090881,5.629454135894775,3990.262939453125,77.73640441894531,0.00022200000239536166,103.0999984741211,145.00038146972656,0.03691413998603821
0.020011872053146362,61.11375045776367,1.0050249099731445,4268.203077424,1.0025310516357422,1.0050249099731445,NaN,0.6576505303382874,1000,540000.0,12.227149963378906,0.5467007756233215,1.0050249099731445,1746532965.2316122,57.7599983215332,0.9622498750686646,26,30,1.0025310516357422,0.9622498750686646,0.9622498750686646,-0.00022578611969947815,-0.19336239993572235,140.60462951660156,5.842989444732666,0.19745661318302155,12.286473274230957,0,27,0.803770899772644,0.0155829768627882,-0.15034538507461548,3.7760839462280273,0,1.0025310516357422,6.000363826751709,4132.5830078125,81.12902069091797,0.00021899999410379678,161.5500030517578,142.24282836914062,0.03668835386633873
0.02075306698679924,60.66899490356445,1.0186102390289307,4409.022345635,1.0411646366119385,1.0186102390289307,NaN,0.611352264881134,1000,560000.0,11.769550323486328,0.5341843962669373,1.0186102390289307,1746533100.078295,49.15999984741211,0.9977167844772339,27,30,1.0411646366119385,0.9977167844772339,0.9977167844772339,-0.002912364900112152,-0.7190542221069336,148.39523315429688,5.773265838623047,-0.5256918221712112,9.036971092224121,0,28,0.7793706655502319,0.01641146093606949,-0.1205994039773941,-3.249502182006836,0,1.0411646366119385,5.630832195281982,4267.42822265625,74.1061782836914,0.00021600000036414713,41.5,134.7752227783203,0.03377598896622658
0.021895037963986397,63.424827575683594,1.0128865242004395,4541.430459889,1.0796095132827759,1.0128865242004395,NaN,0.6522228121757507,1000,580000.0,11.086838722229004,0.5280574560165405,1.0128865242004395,1746533240.8975177,48.290000915527344,1.0336389541625977,28,31,1.0796095132827759,1.0336389541625977,1.0336389541625977,0.007721349596977234,-0.2656092941761017,142.12110900878906,5.8947014808654785,0.4534449279308319,9.738512992858887,0,29,0.7670106887817383,0.01656663976609707,-0.056675657629966736,0.7015419006347656,0,1.0796095132827759,5.634677410125732,4408.22509765625,77.3001708984375,0.00021300000662449747,127.5999984741211,140.7250518798828,0.04149733856320381
0.020139796659350395,52.26156234741211,1.0105775594711304,4656.536297727,1.1175326108932495,1.0105775594711304,NaN,0.7739399671554565,1000,600000.0,11.021329879760742,0.5210412740707397,1.0105775594711304,1746533373.30553,41.65999984741211,1.0694154500961304,29,26,1.1175326108932495,1.0694154500961304,1.0694154500961304,0.00979018583893776,-0.37873825430870056,151.10972595214844,6.146762847900391,-0.11312896013259888,11.058551788330078,0,30,0.7530822157859802,0.01590672880411148,-0.15325000882148743,1.3200387954711914,0,1.1175326108932495,4.985888481140137,4540.673828125,80.0925521850586,0.0002099999983329326,103.30000305175781,132.35415649414062,0.05128752440214157
0.020257698372006416,37.35069274902344,1.0067622661590576,4800.189405721,1.1556215286254883,1.0067623853683472,NaN,0.7839277386665344,1000,620000.0,11.405681610107422,0.5170012712478638,1.0067622661590576,1746533488.4112408,53.790000915527344,1.1058228015899658,30,18,1.1556215286254883,1.1058228015899658,1.1058228015899658,-0.010714888572692871,-0.22735707461833954,173.8363494873047,6.336696147918701,0.15138117969036102,11.530731201171875,0,31,0.7442137002944946,0.014702745713293552,0.08502853661775589,0.4721794128417969,0,1.1556215286254883,5.036637306213379,4655.77783203125,77.70000457763672,0.00020700000459328294,138.39999389648438,115.05073547363281,0.0405726358294487
0.021339889615774155,63.33917999267578,1.00748872756958,4900.914650335,1.1935491561889648,1.00748872756958,NaN,0.5766584277153015,1000,640000.0,9.963440895080566,0.5166140198707581,1.00748872756958,1746533632.064633,47.880001068115234,1.1424309015274048,31,31,1.1935491561889648,1.1424309015274048,1.1424309015274048,-0.0072861723601818085,-0.2283986508846283,139.31483459472656,6.007413864135742,-0.0010415762662887573,9.272335052490234,0,32,0.7431496381759644,0.015535183250904083,0.06047603487968445,-2.2583961486816406,0,1.1935491561889648,4.469701766967773,4799.3916015625,80.22051239013672,0.00020399999630171806,122.0999984741211,143.5597381591797,0.03328646346926689
0.022705113515257835,21.77449607849121,1.0050431489944458,5027.694635472,1.231732726097107,1.0050431489944458,NaN,0.7333447337150574,1000,660000.0,11.986480712890625,0.5113357305526733,1.0050431489944458,1746533732.7899039,55.90999984741211,1.1791950464248657,32,11,1.231732726097107,1.1791950464248657,1.1791950464248657,0.021058738231658936,-0.3357332944869995,198.69650268554688,6.462194442749023,-0.10733464360237122,17.610000610351562,0,33,0.7326721549034119,0.014053286984562874,0.13593187928199768,8.337665557861328,0,1.231732726097107,5.491411209106445,4900.14501953125,78.88148498535156,0.0002010000025620684,121.44999694824219,100.6560287475586,0.05434520170092583
0.020501893013715744,50.1651611328125,1.0126798152923584,5162.017500327,1.2700291872024536,1.012679934501648,NaN,0.794425904750824,1000,680000.0,10.82433795928955,0.5052880644798279,1.0126798152923584,1746533859.569792,53.86000061035156,1.2149791717529297,33,25,1.2700291872024536,1.2149791717529297,1.2149791717529297,-0.013597488403320312,-0.5070744752883911,157.8391571044922,6.529926300048828,-0.1713411808013916,9.587984085083008,0,34,0.720353901386261,0.015875721350312233,-0.111797995865345,-8.022016525268555,0,1.2700291872024536,4.998642444610596,5026.9228515625,76.54606628417969,0.00019799999427050352,75.5999984741211,126.71126556396484,0.040747713297605515
0.020282670855522156,55.790889739990234,1.0058047771453857,5292.796795598,1.308699607849121,1.0058047771453857,NaN,0.6877732276916504,1000,700000.0,10.068212509155273,0.50260990858078,1.0058047771453857,1746533993.8927824,59.779998779296875,1.250983476638794,34,28,1.308699607849121,1.250983476638794,1.250983476638794,0.003437679260969162,-0.23183146119117737,148.97975158691406,6.2845282554626465,0.27524301409721375,10.631625175476074,0,35,0.7145010828971863,0.01611965335905552,-0.08428313583135605,1.0436410903930664,0,1.308699607849121,4.4598283767700195,5161.240234375,78.45550537109375,0.00019500000053085387,119.69999694824219,134.24642944335938,0.044185392558574677
0.020121576264500618,52.38706588745117,1.015212059020996,5421.522870791,1.3470567464828491,1.015212059020996,NaN,0.7818182706832886,1000,720000.0,11.702959060668945,0.4959041178226471,1.015212059020996,1746534124.6719337,47.27000045776367,1.286151647567749,35,26,1.3470567464828491,1.286151647567749,1.286151647567749,-0.004077959805727005,-0.5576383471488953,153.0175323486328,6.3602728843688965,-0.3258068859577179,8.100406646728516,0,36,0.6992731690406799,0.01633862592279911,-0.025088854134082794,-2.5312185287475586,0,1.3470567464828491,5.090799331665039,5292.01953125,78.31686401367188,0.00019200000679120421,78.25,130.7039794921875,0.04010743275284767
0.020777394995093346,54.19042205810547,1.0108377933502197,5560.278289673,1.3848832845687866,1.0108377933502197,NaN,0.7532047629356384,1000,740000.0,11.032224655151367,0.4892169237136841,1.0108377933502197,1746534253.397898,42.77000045776367,1.3210288286209106,36,27,1.3848832845687866,1.3210288286209106,1.3210288286209106,0.002625413239002228,-0.4086363613605499,155.477783203125,6.916743278503418,0.14900198578834534,9.51787281036377,0,37,0.6847397685050964,0.016557693481445312,0.14508461952209473,1.417466163635254,0,1.3848832845687866,4.590177059173584,5420.7314453125,74.44526672363281,0.00018899999849963933,95.5,128.6357421875,0.0427328459918499
0.020390935242176056,60.62274932861328,1.0148026943206787,5677.198379612,1.4220013618469238,1.0148026943206787,NaN,0.7623533606529236,1000,760000.0,11.680059432983398,0.48053422570228577,1.0148026943206787,1746534392.153906,38.7400016784668,1.3553825616836548,37,30,1.4220013618469238,1.3553825616836548,1.3553825616836548,-0.008522316813468933,-0.5152493119239807,144.19419860839844,6.457071304321289,-0.10661295056343079,8.07889461517334,0,38,0.6645112037658691,0.016279656440019608,-0.08122579008340836,-1.4389781951904297,0,1.4220013618469238,5.789323329925537,5559.5224609375,78.07904052734375,0.00018600000475998968,85.3499984741211,138.7018280029297,0.034210529178380966
0.02001958154141903,40.55399703979492,1.0093436241149902,5792.762434208,1.4587026834487915,1.0093436241149902,NaN,0.686439037322998,1000,780000.0,10.21494197845459,0.47518134117126465,1.0093436241149902,1746534509.072656,42.369998931884766,1.389441728591919,38,20,1.4587026834487915,1.389441728591919,1.389441728591919,0.01872265711426735,-0.38009825348854065,171.14297485351562,6.416837692260742,0.13515105843544006,11.502006530761719,0,39,0.6530133485794067,0.015432795509696007,-0.07697104662656784,3.423111915588379,0,1.4587026834487915,4.733602046966553,5676.43896484375,76.30731964111328,0.0001829999964684248,91.69999694824219,116.86135864257812,0.052933186292648315
0.022419152781367302,42.27122116088867,1.0159000158309937,5922.780510901,1.4943937063217163,1.0159000158309937,NaN,0.7362464666366577,1000,800000.0,10.881434440612793,0.4627915322780609,1.0159000158309937,1746534624.6367657,31.979999542236328,1.4217504262924194,39,21,1.4943937063217163,1.4217504262924194,1.4217504262924194,-0.019022773951292038,-0.6996347308158875,173.14657592773438,6.1231231689453125,-0.3195364773273468,6.622342586517334,0,40,0.6246679425239563,0.01576768420636654,0.23998764157295227,-4.879663944244385,0,1.4943937063217163,4.927211284637451,5792.00244140625,73.23780822753906,0.00018000000272877514,40.099998474121094,115.50907135009766,0.03391041234135628
0.020673610270023346,51.8257942199707,1.0137369632720947,6036.716567754,1.5292905569076538,1.0137369632720947,NaN,0.8289755582809448,1000,820000.0,10.747337341308594,0.4546825587749481,1.0137369632720947,1746534754.6553767,33.68000030517578,1.4537791013717651,40,26,1.5292905569076538,1.4537791013717651,1.4537791013717651,-0.0001807957887649536,-0.44921886920928955,153.9093780517578,5.718768119812012,0.2504158616065979,8.652323722839355,0,41,0.6053572297096252,0.016691919416189194,0.3085207939147949,2.0299811363220215,0,1.5292905569076538,4.851563453674316,5922.0068359375,78.12076568603516,0.00017699999443721026,83.80000305175781,129.94659423828125,0.033729616552591324
