Time/FPS,Train/KL,_runtime,Misc/FinalStepNorm,Time/Rollout,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Train/Epoch,Time/Epoch,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Metrics/EpCost,Train/PolicyRatio/Max,Misc/Alpha,Train/PolicyRatio/Std,Value/Adv,Train/PolicyRatio,Safety/EpCostShield,Train/LR,Time/Total,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,_step,Value/cost,Metrics/EpLen,TotalEnvSteps,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Train/Entropy,Safety/shield_adv_c,_timestamp,Train/PolicyRatio/Min,Misc/gradient_norm,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Misc/H_inv_g,Misc/AcceptanceStep,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Misc/xHx,Value/reward
241.60931396484375,0.0002885738795157522,1011.450865336,0.33077481389045715,68.40184783935547,0,0.37758228182792664,0.00951596349477768,10,82.77826690673828,-0.0016291802749037743,13.005111694335938,67.13999938964844,1.0027196407318115,2.2380239963531494,0.001923076342791319,-1.0681151962899094e-08,1.002719521522522,80.5999984741211,0,929.7186279296875,1.216373324394226,0.3630701005458832,11,4.723362445831299,1000,220000.0,1.229629397392273,0,14.376405715942383,1.6255521774291992,-0.51471346616745,1746520610.467975,1.0027196407318115,0.04911331459879875,0.3630701005458832,0.3630701005458832,0.37758228182792664,0.14779770374298096,1,-0.4369501769542694,-3.904367446899414,8.799694061279297,10,0.37758228182792664,-0.0022559165954589844,0.003993000835180283,0.09242001920938492
247.1563262939453,0.0003100844332948327,1091.810288023,0.3031078279018402,66.37199401855469,0,0.4108215272426605,0.015118682757019997,11,80.92044830322266,0.005602719262242317,15.225866317749023,60.7599983215332,1.003226637840271,1.6161288022994995,0.002281493041664362,-1.2207030941624453e-08,1.003226637840271,60.5,0,1010.728515625,1.6129602193832397,0.39841264486312866,12,5.990442752838135,1000,240000.0,1.255203127861023,0,14.548436164855957,1.6461108922958374,-0.4596714377403259,1746520691.468306,1.003226637840271,0.0665854662656784,0.39841264486312866,0.39841264486312866,0.4108215272426605,0.18755179643630981,1,-0.5320613980293274,2.220754623413086,10.011862754821777,10,0.4108215272426605,-0.09511122107505798,0.007657332811504602,0.11610971391201019
249.1516571044922,0.0003326424048282206,1174.071975799,0.2934039235115051,66.01251983642578,0,0.4427313506603241,0.01321458350867033,12,80.27239227294922,-0.0019040992483496666,9.580036163330078,47.72999954223633,1.0036084651947021,1.9506927728652954,0.002551570301875472,-9.155272984173735e-09,1.0036083459854126,45.5,0,1091.08056640625,1.8773045539855957,0.4335766136646271,13,5.028980255126953,1000,260000.0,1.2944623231887817,0,14.259851455688477,1.676750659942627,-0.6384365558624268,1746520771.8274345,1.0036084651947021,0.062229353934526443,0.4335766136646271,0.4335766136646271,0.4427313506603241,0.15041011571884155,1,-0.5483013987541199,-5.645830154418945,9.360867500305176,10,0.4427313506603241,-0.01624000072479248,0.005255952477455139,0.11449422687292099
243.33267211914062,0.00033924562740139663,1258.22822441,0.2950555086135864,67.82781219482422,0,0.47343307733535767,0.013011996634304523,13,82.19200897216797,-0.00020258687436580658,8.709717750549316,32.630001068115234,1.0038402080535889,2.1009955406188965,0.0027153247501701117,-1.1444091896350983e-08,1.0038400888442993,43.5,0,1173.359130859375,1.9795602560043335,0.4678279459476471,14,5.017757892608643,1000,280000.0,1.319188117980957,0,14.364173889160156,1.6957648992538452,-0.612024188041687,1746520854.0893335,1.0038402080535889,0.06976763904094696,0.4678279459476471,0.4678279459476471,0.47343307733535767,0.14043603837490082,1,-0.5375030040740967,-0.8703184127807617,8.523055076599121,10,0.47343307733535767,0.010798394680023193,0.004530840553343296,0.1374698430299759
237.96243286132812,0.00026277557481080294,1341.298662445,0.3413640260696411,69.42548370361328,0,0.5041175484657288,0.02013770490884781,14,84.04688262939453,0.007125708274543285,12.728179931640625,32.15999984741211,1.0021438598632812,2.1147308349609375,0.0015159939648583531,-5.7220459481754915e-09,1.0021438598632812,73.6500015258789,0,1257.4755859375,2.3660037517547607,0.5012773871421814,15,4.358967304229736,1000,300000.0,1.3285146951675415,0,14.621379852294922,1.7026214599609375,0.2938869595527649,1746520938.245634,1.0021438598632812,0.05805142596364021,0.5012773871421814,0.5012773871421814,0.5041175484657288,0.1614219844341278,1,-0.4306710660457611,4.018462181091309,8.095913887023926,10,0.5041175484657288,0.10683193802833557,0.0044721756130456924,0.2136169970035553
240.97958374023438,0.00030195765430107713,1424.477485949,0.3069576621055603,68.33113098144531,0,0.5342953205108643,0.018311981111764908,15,82.99458312988281,-0.001825723797082901,10.441485404968262,30.260000228881836,1.002650260925293,1.928322672843933,0.001874073757790029,9.155272984173735e-09,1.002650260925293,57.79999923706055,0,1340.5810546875,2.861922264099121,0.5339271426200867,16,4.028300762176514,1000,320000.0,1.3459453582763672,0,14.663434028625488,1.7151073217391968,0.5131279230117798,1746521021.3158925,1.002650260925293,0.09329766035079956,0.5339271426200867,0.5339271426200867,0.5342953205108643,0.15918377041816711,1,-0.44521066546440125,-2.2866945266723633,7.170888900756836,10,0.5342953205108643,-0.014539599418640137,0.005378606729209423,0.2166394740343094
240.6710205078125,0.0002921634877566248,1508.57906368,0.31280800700187683,68.31056213378906,0,0.5645310282707214,0.02005082368850708,16,83.10099029541016,0.0017388425767421722,11.943060874938965,31.739999771118164,1.0019538402557373,1.902032494544983,0.0013815175043419003,1.5258788677030566e-09,1.0019537210464478,72.75,0,1423.7574462890625,3.041477918624878,0.5659849643707275,17,4.046078681945801,1000,340000.0,1.3652573823928833,0,14.790411949157715,1.7285879850387573,1.08251953125,1746521104.4948602,1.0019538402557373,0.0611664317548275,0.5659849643707275,0.5659849643707275,0.5645310282707214,0.16445985436439514,1,-0.40129509568214417,1.5015754699707031,7.261935234069824,10,0.5645310282707214,0.04391556978225708,0.005528322421014309,0.28088563680648804
238.0245361328125,0.00032255539554171264,1587.046771143,0.3083633780479431,69.1596450805664,0,0.5946972370147705,0.02377428114414215,17,84.02494812011719,0.003723457455635071,13.323976516723633,34.95000076293945,1.0022085905075073,1.5170966386795044,0.0015616812743246555,1.7166137400437265e-09,1.0022085905075073,68.5,0,1507.86083984375,3.337498426437378,0.5977346897125244,18,3.904750108718872,1000,360000.0,1.361935019493103,0,14.86528491973877,1.725179672241211,1.2464978694915771,1746521188.5963774,1.0022085905075073,0.08673181384801865,0.5977346897125244,0.5977346897125244,0.5946972370147705,0.20325888693332672,1,-0.4050021171569824,1.380915641784668,6.877040863037109,10,0.5946972370147705,-0.003707021474838257,0.00868966430425644,0.2739330232143402
255.17782592773438,0.00031347799813374877,1670.43733775,0.2944498360157013,63.812870025634766,0,0.6230688095092773,0.02187717705965042,18,78.37671661376953,-0.0018971040844917297,5.724534511566162,32.34000015258789,1.0034935474395752,1.9415963888168335,0.002470254898071289,-8.01086397217432e-09,1.0034934282302856,21.450000762939453,0,1586.3145751953125,3.7059667110443115,0.629065752029419,19,3.74700927734375,1000,380000.0,1.3645271062850952,0,14.563831329345703,1.7273330688476562,-1.6948679685592651,1746521267.0641828,1.0034935474395752,0.09297648072242737,0.629065752029419,0.629065752029419,0.6230688095092773,0.1516534835100174,1,-0.5578144192695618,-7.599442005157471,6.806453227996826,10,0.6230688095092773,-0.15281230211257935,0.005305315833538771,0.31958451867103577
240.01605224609375,0.0003001405275426805,1754.764175516,0.31629619002342224,68.28184509277344,0,0.6508564352989197,0.02333710342645645,19,83.3277587890625,0.0014599263668060303,7.366847991943359,28.309999465942383,1.002458095550537,2.027837038040161,0.0017381360521540046,1.2207030941624453e-08,1.002458095550537,46.70000076293945,0,1669.7330322265625,3.793971061706543,0.6597781181335449,20,3.3015167713165283,1000,400000.0,1.3653488159179688,0,15.04590129852295,1.7279161214828491,-0.9553872346878052,1746521350.4551156,1.002458095550537,0.07897791266441345,0.6597781181335449,0.6597781181335449,0.6508564352989197,0.15597712993621826,1,-0.45580610632896423,1.6423134803771973,6.359218597412109,10,0.6508564352989197,0.10200831294059753,0.004863657057285309,0.33050745725631714
237.39442443847656,0.0002879518724512309,1837.622647169,0.3167078197002411,69.40567016601562,0,0.6781243681907654,0.02151315286755562,20,84.24797821044922,-0.0018239505589008331,7.145747184753418,26.84000015258789,1.0029077529907227,1.7997322082519531,0.002056148136034608,1.0681151962899094e-08,1.0029077529907227,46.29999923706055,0,1754.0435791015625,3.9355523586273193,0.6898547410964966,21,2.839726448059082,1000,420000.0,1.3839577436447144,0,14.842286109924316,1.7418524026870728,-0.3279542922973633,1746521434.7814095,1.0029077529907227,0.060357045382261276,0.6898547410964966,0.6898547410964966,0.6781243681907654,0.17597496509552002,1,-0.42077329754829407,-0.2211008071899414,5.770052909851074,10,0.6781243681907654,0.035032808780670166,0.006174666807055473,0.35405975580215454
241.64407348632812,0.0003079696325585246,1921.153657999,0.3142959475517273,67.96100616455078,0,0.7051706314086914,0.030392786487936974,21,82.766357421875,0.008879633620381355,7.932212829589844,22.860000610351562,1.0034217834472656,1.7048002481460571,0.0024196223821491003,-7.629394005448376e-09,1.0034217834472656,52.25,0,1836.8873291015625,4.6256256103515625,0.7190948128700256,22,3.858057737350464,1000,440000.0,1.374754786491394,0,14.805334091186523,1.735519528388977,-0.656497597694397,1746521517.640055,1.0034217834472656,0.07805459201335907,0.7190948128700256,0.7190948128700256,0.7051706314086914,0.18435940146446228,1,-0.4654538631439209,0.7864656448364258,6.961275577545166,10,0.7051706314086914,-0.04468056559562683,0.006881488021463156,0.47445350885391235
239.6754150390625,0.0003095311112701893,2001.617141003,0.29779598116874695,68.51510620117188,0,0.7316185235977173,0.033559650182724,22,83.4461898803711,0.0031668636947870255,8.656917572021484,18.959999084472656,1.0046768188476562,1.4754589796066284,0.003307010279968381,-2.479553096179643e-08,1.0046768188476562,41.54999923706055,0,1920.4259033203125,5.516314506530762,0.7473050355911255,23,3.2180235385894775,1000,460000.0,1.3885020017623901,0,14.931068420410156,1.7455482482910156,-0.36780115962028503,1746521601.1710854,1.0046768188476562,0.08371552079916,0.7473050355911255,0.7473050355911255,0.7316185235977173,0.20183277130126953,1,-0.46177157759666443,0.7247047424316406,6.107621669769287,10,0.7316185235977173,0.0036822855472564697,0.009187031537294388,0.5043635964393616
248.83937072753906,0.0003065000055357814,2084.14493297,0.3177558481693268,65.4244613647461,0,0.7572978734970093,0.03168175369501114,23,80.37313079833984,-0.00187789648771286,6.28488302230835,19.81999969482422,1.0039396286010742,1.6617770195007324,0.0027856817469000816,7.629394005448376e-09,1.0039396286010742,35.54999923706055,0,2000.8843994140625,6.236431121826172,0.7746684551239014,24,3.034618616104126,1000,480000.0,1.4013060331344604,0,14.94865608215332,1.7548867464065552,-0.9601972103118896,1746521681.6345823,1.0039396286010742,0.0884241983294487,0.7746684551239014,0.7746684551239014,0.7572978734970093,0.19121448695659637,1,-0.5211268067359924,-2.3720345497131348,6.8679656982421875,10,0.7572978734970093,-0.059355229139328,0.007242423482239246,0.5676048398017883
242.52476501464844,0.0003250626614317298,2167.375278491,0.29240116477012634,67.8334732055664,0,0.7833094596862793,0.029476802796125412,24,82.46580505371094,-0.002204950898885727,8.680273056030273,21.1299991607666,1.0031732320785522,1.602796196937561,0.00224372954107821,8.392333938900265e-09,1.0031732320785522,60.95000076293945,0,2083.44140625,6.648529052734375,0.8013852834701538,25,2.6684885025024414,1000,500000.0,1.408257007598877,0,14.632317543029785,1.7604564428329468,-0.3204701840877533,1746521764.1627774,1.0031732320785522,0.09787245094776154,0.8013852834701538,0.8013852834701538,0.7833094596862793,0.1824318915605545,1,-0.3706842362880707,2.395390033721924,5.865227222442627,10,0.7833094596862793,0.15044257044792175,0.007785255089402199,0.5505176782608032
240.521240234375,0.00032183583243750036,2250.444254536,0.2992206811904907,68.48646545410156,0,0.809166431427002,0.03318401798605919,25,83.15274047851562,0.003707215189933777,8.251367568969727,21.739999771118164,1.0027860403060913,1.5533568859100342,0.0019699435215443373,-7.629394005448376e-09,1.0027860403060913,48.95000076293945,0,2166.655517578125,7.145997524261475,0.8275817632675171,26,2.7193844318389893,1000,520000.0,1.4018393754959106,0,14.666251182556152,1.756241798400879,0.06572188436985016,1746521847.3924313,1.0027860403060913,0.09379255026578903,0.8275817632675171,0.8275817632675171,0.809166431427002,0.1926284283399582,1,-0.4263109862804413,-0.4289054870605469,6.051501750946045,10,0.809166431427002,-0.055626749992370605,0.008288710378110409,0.6505371928215027
240.97952270507812,0.00030789352604188025,2335.312875984,0.305566668510437,68.02933502197266,0,0.835361897945404,0.029842862859368324,26,82.9946060180664,-0.0033411551266908646,9.349854469299316,23.59000015258789,1.0021390914916992,1.507677435874939,0.0015126222278922796,1.1444091896350983e-08,1.0021390914916992,60.79999923706055,0,2249.72705078125,7.2470831871032715,0.8534691333770752,27,2.471646785736084,1000,540000.0,1.3849616050720215,0,14.965255737304688,1.743822455406189,-0.2735643684864044,1746521930.461691,1.0021390914916992,0.09887757152318954,0.8534691333770752,0.8534691333770752,0.835361897945404,0.2026737779378891,1,-0.3582340180873871,1.0984869003295898,5.790896415710449,10,0.835361897945404,0.0680769681930542,0.00879858061671257,0.6016769409179688
235.899658203125,0.00029143563006073236,2417.069161453,0.31288066506385803,70.33452606201172,0,0.8623242974281311,0.031696803867816925,27,84.78180694580078,0.0018539410084486008,10.493046760559082,26.389999389648438,1.001563310623169,1.3005781173706055,0.0011053712805733085,-3.433227480087453e-09,1.0015631914138794,73.05000305175781,0,2334.58251953125,7.187691688537598,0.879310667514801,28,2.7273709774017334,1000,560000.0,1.3668527603149414,0,14.447267532348633,1.7300605773925781,0.4981665015220642,1746522015.3302972,1.001563310623169,0.12010633945465088,0.879310667514801,0.879310667514801,0.8623242974281311,0.24057044088840485,1,-0.30772581696510315,1.1431922912597656,5.795970916748047,10,0.8623242974281311,0.050508201122283936,0.011823790147900581,0.6707532405853271
244.87472534179688,0.00028170214500278234,2499.909766013,0.31086957454681396,66.81613159179688,0,0.8887873291969299,0.02684001252055168,28,81.6744155883789,-0.0048567913472652435,6.564987659454346,27.889999389648438,1.0041778087615967,1.51277494430542,0.0029540446121245623,2.6702879907247734e-09,1.0041776895523071,42.25,0,2416.344482421875,7.170040130615234,0.9052403569221497,29,2.5704264640808105,1000,580000.0,1.3806103467941284,0,14.8582181930542,1.7395925521850586,-0.971653938293457,1746522097.0863557,1.0041778087615967,0.0903516560792923,0.9052403569221497,0.9052403569221497,0.8887873291969299,0.20549626648426056,1,-0.45269548892974854,-3.9280591011047363,6.159770488739014,10,0.8887873291969299,-0.14496967196464539,0.008739383891224861,0.6577911972999573
241.59129333496094,0.00030320798396132886,2581.121442449,0.3049784302711487,67.93907928466797,0,0.9150810241699219,0.03786887601017952,29,82.78443908691406,0.011028863489627838,7.37941312789917,27.209999084472656,1.0047111511230469,1.4002772569656372,0.0033312307205051184,1.1062621929625038e-08,1.0047111511230469,48.75,0,2499.210205078125,8.014190673828125,0.93120938539505,30,2.4520699977874756,1000,600000.0,1.3849440813064575,0,14.845345497131348,1.7431588172912598,0.2596679627895355,1746522179.9278681,1.0047111511230469,0.08918656408786774,0.93120938539505,0.93120938539505,0.9150810241699219,0.2177986055612564,1,-0.40404924750328064,0.8144254684448242,5.812951564788818,10,0.9150810241699219,0.048646241426467896,0.010200031101703644,0.7504841089248657
246.50860595703125,0.00030047373729757965,2662.356007261,0.29999223351478577,66.93160247802734,0,0.9405141472816467,0.038694970309734344,30,81.13307189941406,0.0008260942995548248,5.875065326690674,25.219999313354492,1.0039527416229248,1.560545563697815,0.0027948978822678328,1.2207030941624453e-08,1.0039526224136353,31.799999237060547,0,2580.3994140625,8.65438461303711,0.9570693373680115,31,2.1205637454986572,1000,620000.0,1.3916736841201782,0,14.201448440551758,1.7478564977645874,-0.5157071948051453,1746522261.138624,1.0039527416229248,0.10089201480150223,0.9570693373680115,0.9570693373680115,0.9405141472816467,0.19223549962043762,1,-0.45511624217033386,-1.504347801208496,5.288028717041016,10,0.9405141472816467,-0.05106699466705322,0.00821252167224884,0.7328464984893799
246.4558868408203,0.00031836246489547193,2743.656597373,0.2884145677089691,66.57337188720703,0,0.9650239944458008,0.03309103474020958,31,81.15042877197266,-0.005603935569524765,5.2871904373168945,21.709999084472656,1.003462314605713,1.8108429908752441,0.0024482260923832655,5.7220459481754915e-09,1.003462314605713,28.350000381469727,0,2661.628173828125,8.728896141052246,0.9825580716133118,32,2.1624820232391357,1000,640000.0,1.400064468383789,0,14.577034950256348,1.7544937133789062,-0.5957212448120117,1746522342.3734322,1.003462314605713,0.12289057672023773,0.9825580716133118,0.9825580716133118,0.9650239944458008,0.15927088260650635,1,-0.4720025956630707,-0.5878748893737793,5.370998382568359,10,0.9650239944458008,-0.016886353492736816,0.006099127233028412,0.7734891772270203
246.25250244140625,0.0002744807570707053,2824.419948122,0.32337191700935364,66.99628448486328,0,0.989290714263916,0.03715977817773819,32,81.21744537353516,0.00406874343752861,5.429239749908447,19.09000015258789,1.002711534500122,1.6182798147201538,0.0019172882894054055,-3.051757735406113e-09,1.0027114152908325,41.400001525878906,0,2742.93212890625,8.828542709350586,1.0075033903121948,33,1.8761934041976929,1000,660000.0,1.3923240900039673,0,14.221148490905762,1.7495718002319336,-0.7175948023796082,1746522423.6739962,1.002711534500122,0.08260219544172287,1.0075033903121948,1.0075033903121948,0.989290714263916,0.1998244822025299,1,-0.36385011672973633,0.14204931259155273,4.57857608795166,10,0.989290714263916,0.10815247893333435,0.007636989466845989,0.6892367005348206
247.95692443847656,0.00028669045423157513,2906.269676709,0.2982224225997925,66.22207641601562,0,1.013048768043518,0.04113560542464256,33,80.65917205810547,0.003975827246904373,5.743591785430908,17.780000686645508,1.0030741691589355,1.4307844638824463,0.0021737657953053713,6.103515470812226e-09,1.0030741691589355,34.650001525878906,0,2823.67431640625,9.378423690795898,1.0318557024002075,34,2.5378661155700684,1000,680000.0,1.4051151275634766,0,14.437076568603516,1.758924961090088,-0.15974920988082886,1746522504.4372408,1.0030741691589355,0.11029095947742462,1.0318557024002075,1.0318557024002075,1.013048768043518,0.20843279361724854,1,-0.4585547149181366,0.31435203552246094,5.521368980407715,10,1.013048768043518,-0.09470459818840027,0.009769696742296219,0.7938700914382935
244.62545776367188,0.0002938865509349853,2987.451307184,0.30100372433662415,67.12751770019531,0,1.0365623235702515,0.033784348517656326,34,81.75764465332031,-0.007351256906986237,6.105624675750732,16.600000381469727,1.0034008026123047,1.3373299837112427,0.002404730534180999,-6.103515470812226e-09,1.0034008026123047,39.150001525878906,0,2905.534423828125,9.085955619812012,1.0555782318115234,35,2.743414878845215,1000,700000.0,1.425641655921936,0,14.630105972290039,1.7735228538513184,-0.5095505714416504,1746522586.287097,1.0034008026123047,0.14544373750686646,1.0555782318115234,1.0555782318115234,1.0365623235702515,0.22507812082767487,1,-0.449416846036911,0.3620328903198242,5.741578102111816,10,1.0365623235702515,0.009137868881225586,0.011182848364114761,0.8658427596092224
