Metrics/LagrangeMultiplier/Std,Time/FPS,Loss/Loss_pi,Metrics/EpCost,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Misc/AcceptanceStep,_timestamp,Train/Epoch,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Time/Update,Misc/Alpha,Train/PolicyRatio,Train/PolicyRatio/Min,Value/Adv,Loss/Loss_reward_critic,TotalEnvSteps,_step,Time/Epoch,Time/Total,Train/StopIter,Train/PolicyStd,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Value/reward,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,_runtime,Safety/shield_adv_c,Train/PolicyRatio/Max,Time/Rollout,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Train/KL,Misc/H_inv_g,Metrics/LagrangeMultiplier/Max,Misc/xHx,Loss/Loss_pi/Delta,Train/LR,Safety/EpCostShield,Train/PolicyRatio/Std,Metrics/EpRet
0,171.86453247070312,-0.3388563394546509,4.800000190734863,0.06587787717580795,0,1000,1,1746515901.953149,35,0.32307517528533936,0.04045224189758301,16.917991638183594,1.6484694480895996,1.002425193786621,1.002425193786621,-1.5258788677030566e-09,0.00941525213420391,720000.0,36,116.3707275390625,4241.380859375,10,1.5953493118286133,2.011967658996582,1.1252925395965576,0.8017114996910095,1.0951896905899048,3.078211784362793,0.01615198329091072,1.0951896905899048,1.0951896905899048,1.8834056854248047,4357.38162198,0.6323302984237671,1.002425193786621,99.45269775390625,1.1252925395965576,-6.1141327023506165e-06,0.0002707585517782718,0.19598492980003357,1.1252925395965576,0.007359826937317848,-0.017946481704711914,0,29.799999237060547,0.0017149271443486214,0.1366068422794342
0,173.78590393066406,-0.22199749946594238,5.130000114440918,0.04703615605831146,0,1000,1,1746516017.0934258,36,0.34066516160964966,-0.21426308155059814,17.239513397216797,1.8887882232666016,1.001543641090393,1.0015437602996826,3.051757735406113e-09,0.006879795808345079,740000.0,37,115.08413696289062,4356.5205078125,10,1.6041425466537476,1.7977045774459839,1.143261432647705,0.5515071749687195,1.1171905994415283,2.0686864852905273,0.02447042614221573,1.1171905994415283,1.1171905994415283,1.8891916275024414,4469.604296559,-0.2091616690158844,1.0015437602996826,97.84459686279297,1.143261432647705,-0.0025354563258588314,0.0002296199818374589,0.1803617626428604,1.143261432647705,0.005606123711913824,0.1168588399887085,0,37.849998474121094,0.0010914909653365612,0.1334858387708664
0,178.5974884033203,-0.3612827956676483,4.289999961853027,0.0781281366944313,0,1000,1,1746516129.3161051,37,0.30170920491218567,-0.5840786695480347,16.93698501586914,2.461475133895874,1.0042123794555664,1.0042123794555664,9.155272984173735e-09,0.006268998142331839,760000.0,38,111.9836654663086,4468.55859375,10,1.6106361150741577,1.2136259078979492,1.1604270935058594,0.41109800338745117,1.13765549659729,1.595468521118164,0.01696608029305935,1.13765549659729,1.13765549659729,1.8932056427001953,4583.211550528,0.3274965286254883,1.0042123794555664,95.0466537475586,1.1604270935058594,-0.0006107976660132408,0.0003110327525064349,0.12257251888513565,1.1604270935058594,0.003300941549241543,-0.13928529620170593,0,5.949999809265137,0.0029786580707877874,0.27758875489234924
0,176.13253784179688,-0.34805917739868164,4.78000020980835,0.0513421893119812,0,1000,1,1746516242.923311,38,0.3139130473136902,0.0991356372833252,16.86228370666504,2.2251529693603516,1.0025534629821777,1.0025534629821777,-7.629394338515283e-10,0.011187350377440453,780000.0,39,113.55085754394531,4582.34912109375,10,1.608327031135559,1.3127615451812744,1.1769603490829468,0.3164365291595459,1.1571602821350098,1.7752339839935303,0.01554050948470831,1.1571602821350098,1.1571602821350098,1.8910279273986816,4699.088377782,-0.17792898416519165,1.0025534629821777,96.68855285644531,1.1769603490829468,0.004918352235108614,0.00031358838896267116,0.14107480645179749,1.1769603490829468,0.004039328545331955,0.013223618268966675,0,11.949999809265137,0.0018055710243061185,0.18301922082901
0,172.7039337158203,-0.15632884204387665,10.329999923706055,0.13972654938697815,0,1000,1,1746516358.8002043,39,0.25578370690345764,0.5489808320999146,17.059560775756836,1.1195205450057983,0.9988179802894592,0.998818039894104,5.340575981449547e-09,0.01054401881992817,800000.0,40,115.80512237548828,4698.2099609375,10,1.6005226373672485,1.861742377281189,1.193951964378357,0.33906465768814087,1.1783547401428223,1.7125886678695679,0.027034711092710495,1.1783547401428223,1.1783547401428223,1.8866199254989624,4814.317618294,-0.37196457386016846,0.998818039894104,98.74554443359375,1.193951964378357,-0.0006433315575122833,0.0003621373325586319,0.2284761369228363,1.193951964378357,0.015957528725266457,0.191730335354805,0,49.599998474121094,0.00083580007776618,0.277330219745636
0,173.67787170410156,-0.3359623849391937,9.8100004196167,0.05401598662137985,0,1000,1,1746516474.0294652,40,0.3172575533390045,-0.930889904499054,17.00444221496582,2.5476765632629395,1.0025426149368286,1.0025427341461182,3.051757735406113e-09,0.008726982399821281,820000.0,41,115.15572357177734,4813.4384765625,10,1.5948089361190796,0.930852472782135,1.211276650428772,0.2719436585903168,1.1982882022857666,1.0844230651855469,0.008676786907017231,1.1982882022857666,1.1982882022857666,1.8834228515625,4928.459007342,-0.05448192358016968,1.0025427341461182,98.15125274658203,1.211276650428772,-0.0018170364201068878,0.00028420198941603303,0.1245281845331192,1.211276650428772,0.003081342438235879,-0.17963354289531708,0,8.699999809265137,0.0017979283584281802,0.26837608218193054
0,175.3102264404297,-0.2776009738445282,9.760000228881836,0.07938172668218613,0,1000,1,1746516588.17082,41,0.3042737543582916,0.07669633626937866,16.917055130004883,1.9118930101394653,1.0023492574691772,1.0023492574691772,-3.051757735406113e-09,0.035330988466739655,840000.0,42,114.0834732055664,4927.59375,10,1.6195663213729858,1.0075488090515137,1.2289063930511475,0.24248945713043213,1.2174866199493408,1.1442805528640747,0.02271403558552265,1.2174866199493408,1.2174866199493408,1.8990583419799805,5046.682832609,-0.18079784512519836,1.0023492574691772,97.16639709472656,1.2289063930511475,0.026604006066918373,0.0002919629914686084,0.15914788842201233,1.2289063930511475,0.005471444688737392,0.05836141109466553,0,14.25,0.0016611478058621287,0.10319436341524124
0,169.27122497558594,-0.27154576778411865,9.979999542236328,0.05369475856423378,0,1000,1,1746516706.394618,42,0.3366120159626007,0.6348801851272583,16.969715118408203,2.110520839691162,1.0027004480361938,1.0027005672454834,4.577636492086867e-09,0.007510300725698471,860000.0,43,118.15357971191406,5045.806640625,10,1.6260875463485718,1.642428994178772,1.2468653917312622,0.2802565395832062,1.2365421056747437,1.3154222965240479,0.019910285249352455,1.2365421056747437,1.2365421056747437,1.9037203788757324,5162.181675507,0.1817532181739807,1.0027005672454834,101.18383026123047,1.2468653917312622,-0.027820687741041183,0.00023481919197365642,0.1594924032688141,1.2468653917312622,0.0044900355860590935,0.006055206060409546,0,21.350000381469727,0.0019095893949270248,0.07876810431480408
0,173.24179077148438,-0.28224730491638184,9.300000190734863,0.03691446781158447,0,1000,1,1746516821.8935513,43,0.3434060215950012,-0.5128085613250732,17.225568771362305,2.6410059928894043,1.0027570724487305,1.0027570724487305,4.577636492086867e-09,0.005300822667777538,880000.0,44,115.44558715820312,5161.322265625,10,1.6296873092651367,1.1296204328536987,1.2650076150894165,0.20830988883972168,1.2547516822814941,0.9765118360519409,0.029931332916021347,1.2547516822814941,1.2547516822814941,1.905666708946228,5275.283611005,0.013651251792907715,1.0027570724487305,98.2199935913086,1.2650076150894165,-0.0022094780579209328,0.00023465427511837333,0.13002848625183105,1.2650076150894165,0.002867409260943532,-0.010701537132263184,0,11.5,0.001949600875377655,0.09666095674037933
0,176.9316864013672,-0.32449087500572205,1.7400000095367432,0.04623686522245407,0,1000,1,1746516934.995403,44,0.3316399157047272,-0.4257957935333252,17.212247848510742,2.456679344177246,1.0026441812515259,1.0026443004608154,-2.2888182460434336e-09,0.007788598537445068,900000.0,45,113.03797149658203,5274.41259765625,10,1.6498922109603882,0.7038246393203735,1.2818576097488403,0.1906490921974182,1.271659016609192,1.1463996171951294,0.0265309177339077,1.271659016609192,1.271659016609192,1.9179917573928833,5392.535431747,0.09756991267204285,1.0026443004608154,95.82569885253906,1.2818576097488403,0.00248777586966753,0.00023503864940721542,0.1349952071905136,1.2818576097488403,0.0033138415310531855,-0.04224357008934021,0,4.449999809265137,0.0018696903716772795,0.07954467833042145
0,170.67813110351562,0.015949808061122894,5.440000057220459,0.11342209577560425,0,1000,1,1746517052.2472491,45,0.3158942759037018,3.68651807308197,16.85836410522461,1.1136057376861572,0.999697208404541,0.999697208404541,-2.2888182460434336e-09,0.01991591416299343,920000.0,46,117.17963409423828,5391.65576171875,10,1.6555978059768677,4.390342712402344,1.2982723712921143,0.1303255707025528,1.2914767265319824,1.185476541519165,0.018733372911810875,1.2914767265319824,1.2914767265319824,1.9208663702011108,5511.132709015,0.24935835599899292,0.999697208404541,100.32124328613281,1.2982723712921143,0.012127315625548363,0.0002816984197124839,0.28366798162460327,1.2982723712921143,0.016127491369843483,0.34044068306684494,0,61.54999923706055,0.00021407788153737783,-0.06384249776601791
0,168.7366180419922,-0.3560929596424103,7.179999828338623,0.07303871959447861,0,1000,1,1746517170.8446205,46,0.3351936936378479,0.908602237701416,17.142831802368164,1.3699636459350586,1.0009230375289917,1.0009230375289917,7.247924482811641e-09,0.004924312699586153,940000.0,47,118.52791595458984,5510.25830078125,10,1.6545190811157227,5.29894495010376,1.3146443367004395,0.8815959095954895,1.3110413551330566,2.5360231399536133,0.01209213212132454,1.3110413551330566,1.3110413551330566,1.9195038080215454,5620.898307979,-0.2605390250682831,1.0009230375289917,101.38506317138672,1.3146443367004395,-0.014991601463407278,0.00023588475596625358,0.24467343091964722,1.3146443367004395,0.01065642386674881,-0.3720427677035332,0,20.350000381469727,0.0006526579963974655,0.10381150990724564
0,182.3231201171875,-0.2483563870191574,6.900000095367432,0.038361284881830215,0,1000,1,1746517280.6101906,47,0.325099915266037,-3.2557787895202637,17.224136352539062,2.558187246322632,1.0025275945663452,1.0025275945663452,-3.051757735406113e-09,0.009719369933009148,960000.0,48,109.69535827636719,5620.02197265625,10,1.650305151939392,2.043166160583496,1.3309317827224731,0.37261393666267395,1.3296927213668823,1.5258748531341553,0.01028381660580635,1.3296927213668823,1.3296927213668823,1.9161680936813354,5737.38267846,0.13074782490730286,1.0025275945663452,92.47119903564453,1.3309317827224731,0.004795057233422995,0.0002653319388628006,0.12708213925361633,1.3309317827224731,0.0030560740269720554,0.10773657262325287,0,11.149999618530273,0.0017871948657557368,0.12579044699668884
0,171.79722595214844,-0.2753233015537262,7.320000171661377,0.06695140898227692,0,1000,1,1746517397.0944886,48,0.32992446422576904,-0.12705230712890625,16.753015518188477,1.7822319269180298,1.0020376443862915,1.002037763595581,-3.433227480087453e-09,0.008748388849198818,980000.0,49,116.41631317138672,5736.5068359375,10,1.6467341184616089,1.9161138534545898,1.3472362756729126,0.3934718668460846,1.3478312492370605,2.1081323623657227,0.031446702778339386,1.3478312492370605,1.3478312492370605,1.914362907409668,5852.293816843,-0.014601022005081177,1.002037763595581,99.66327667236328,1.3472362756729126,-0.0009709810838103294,0.00025766112958081067,0.18511871993541718,1.3472362756729126,0.006296523846685886,-0.026966914534568787,0,15.199999809265137,0.0014408602146431804,0.251295268535614
0,174.16184997558594,-0.19609101116657257,10.390000343322754,0.09445448219776154,0,1000,1,1746517512.0056098,49,0.3207835257053375,0.9972481727600098,16.700199127197266,1.7771092653274536,1.0013374090194702,1.0013374090194702,1.1444091230217168e-09,0.010412512347102165,1000000.0,50,114.83570861816406,5851.41259765625,10,1.6609634160995483,2.9133620262145996,1.3641787767410278,0.33625560998916626,1.3666629791259766,1.6682465076446533,0.04511846974492073,1.3666629791259766,1.3666629791259766,1.9227491617202759,5969.184050952,0.3085421025753021,1.0013374090194702,98.13549041748047,1.3641787767410278,0.001664123497903347,0.000256322615314275,0.18050861358642578,1.3641787767410278,0.006332877092063427,0.07923229038715363,0,30.450000762939453,0.0009456066763959825,0.2983681559562683
0,171.18685913085938,-0.34242305159568787,7.460000038146973,0.05577943101525307,0,1000,1,1746517628.895883,50,0.3398502469062805,-0.7419617176055908,17.054916381835938,2.0253443717956543,1.0012750625610352,1.0012750625610352,1.5258788677030566e-09,0.0070980628952383995,1020000.0,51,116.8313980102539,5968.318359375,10,1.6795469522476196,2.171400308609009,1.3811225891113281,0.770134687423706,1.3847980499267578,1.8434269428253174,0.03399600088596344,1.3847980499267578,1.3847980499267578,1.9326977729797363,6084.625033274,0.34458714723587036,1.0012750625610352,99.77645874023438,1.3811225891113281,-0.0033144494518637657,0.0002327415713807568,0.16779875755310059,1.3811225891113281,0.004875637125223875,-0.1463320404291153,0,12.899999618530273,0.000901661638636142,0.4589717984199524
0,173.3604736328125,-0.351359486579895,5.579999923706055,0.07591879367828369,0,1000,1,1746517744.3368485,51,0.3217199742794037,-0.39578795433044434,16.774520874023438,1.8540705442428589,1.0020151138305664,1.0020151138305664,0.0,0.023364102467894554,1040000.0,52,115.36654663085938,6083.7451171875,10,1.6894845962524414,1.7756123542785645,1.397691249847412,0.8468708992004395,1.4023622274398804,2.0749871730804443,0.040191009640693665,1.4023622274398804,1.4023622274398804,1.9378809928894043,6194.40666616,-0.310028076171875,1.0020151138305664,98.59200286865234,1.397691249847412,0.016266039572656155,0.00026364202494733036,0.17352089285850525,1.397691249847412,0.005818041041493416,-0.008936434984207153,0,13.600000381469727,0.0014249006053432822,0.4545513987541199
0,182.27455139160156,-0.34072911739349365,5.489999771118164,0.06381633132696152,0,1000,1,1746517854.1184769,52,0.3312428295612335,-0.6166112422943115,16.9627685546875,1.9952309131622314,1.0022855997085571,1.0022857189178467,-8.392333938900265e-09,0.012525806203484535,1060000.0,53,109.72459411621094,6193.54345703125,10,1.7031320333480835,1.159001111984253,1.4139083623886108,0.7002567648887634,1.418863296508789,1.6362895965576172,0.04327256605029106,1.418863296508789,1.418863296508789,1.9466465711593628,6310.828183611,-0.38812267780303955,1.0022857189178467,92.76179504394531,1.4139083623886108,-0.010838296264410019,0.0002605841727927327,0.16601727902889252,1.4139083623886108,0.00502392090857029,0.010630369186401367,0,6.699999809265137,0.001616191235370934,0.412065327167511
0,171.8780975341797,-0.19218683242797852,6.880000114440918,0.14499348402023315,0,1000,1,1746517970.5398905,53,0.3166114091873169,1.1037707328796387,17.164167404174805,1.2451335191726685,1.001071572303772,1.0010716915130615,6.103515470812226e-09,0.013234781101346016,1080000.0,54,116.36154174804688,6309.96044921875,10,1.7155771255493164,2.2627718448638916,1.4301056861877441,0.7456701397895813,1.4367005825042725,1.8072513341903687,0.025746099650859833,1.4367005825042725,1.4367005825042725,1.9544486999511719,6423.764582984,0.098212331533432,1.0010716915130615,99.19734191894531,1.4301056861877441,0.0007089748978614807,0.0002695487637538463,0.25427910685539246,1.4301056861877441,0.01290023885667324,0.14854228496551514,0,35.95000076293945,0.0007578003569506109,0.3004360496997833
0,177.18231201171875,-0.34226155281066895,3.809999942779541,0.05097310617566109,0,1000,1,1746518083.4764595,54,0.3247320055961609,-0.9649045467376709,16.74815559387207,2.0166029930114746,1.003053069114685,1.003053069114685,6.103515470812226e-09,0.0171616543084383,1100000.0,55,112.87808227539062,6422.900390625,10,1.68733549118042,1.2978672981262207,1.4456418752670288,0.7669381499290466,1.4537116289138794,1.6313910484313965,0.03756370022892952,1.4537116289138794,1.4537116289138794,1.9385687112808228,6536.486785472,-0.14802689850330353,1.003053069114685,96.1299057006836,1.4456418752670288,0.003926873207092285,0.0002739985066000372,0.16102923452854156,1.4456418752670288,0.004917996935546398,-0.15007472038269043,0,9.899999618530273,0.0021588739473372698,0.2686017155647278
0,177.5191192626953,-0.2701810896396637,4.300000190734863,0.05559219792485237,0,1000,1,1746518196.1984963,55,0.3373469114303589,0.26025521755218506,16.954784393310547,2.1449084281921387,1.0036779642105103,1.0036780834197998,6.866454960174906e-09,0.011985737830400467,1120000.0,56,112.66392517089844,6535.6220703125,10,1.6863282918930054,1.5581225156784058,1.4606891870498657,0.5044513940811157,1.470493197441101,1.393220067024231,0.03489571437239647,1.470493197441101,1.470493197441101,1.9372825622558594,6649.593884555,-0.27633771300315857,1.0036780834197998,95.7091064453125,1.4606891870498657,-0.005175916478037834,0.00025628600269556046,0.15727800130844116,1.4606891870498657,0.0043472182005643845,0.07208046317100525,0,16.25,0.002600741572678089,0.09866413474082947
0,176.92335510253906,-0.35334619879722595,4.510000228881836,0.05179211497306824,0,1000,1,1746518309.3056045,56,0.3119701147079468,-0.49570274353027344,17.10711669921875,2.4731533527374268,1.0054148435592651,1.0054148435592651,6.103515470812226e-09,0.011263061314821243,1140000.0,57,113.04329681396484,6648.72314453125,10,1.6943875551223755,1.0624197721481323,1.4753444194793701,0.6348837614059448,1.4861325025558472,1.386542558670044,0.023586129769682884,1.4861325025558472,1.4861325025558472,1.9408069849014282,6761.596828305,-0.25636231899261475,1.0054148435592651,95.9361572265625,1.4753444194793701,-0.0007226765155792236,0.00028610610752366483,0.12614265084266663,1.4753444194793701,0.00326984073035419,-0.08316510915756226,0,4.800000190734863,0.0038288445211946964,0.05042066425085068
0,178.6844940185547,-0.29064956307411194,4.730000019073486,0.05650699883699417,0,1000,1,1746518421.3087385,57,0.33959466218948364,-0.10312002897262573,16.66862678527832,2.163266181945801,1.0018644332885742,1.0018644332885742,-3.814697002724188e-09,0.007090740371495485,1160000.0,58,111.92913055419922,6760.71630859375,10,1.7012039422988892,0.9592997431755066,1.4896986484527588,0.4822884202003479,1.5012671947479248,1.1347496509552002,0.004510894417762756,1.5012671947479248,1.5012671947479248,1.9447473287582397,6873.089705093,-0.198952317237854,1.0018644332885742,95.26048278808594,1.4896986484527588,-0.004172320943325758,0.00022242448176257312,0.15698237717151642,1.4896986484527588,0.004273749887943268,0.06269663572311401,0,11.149999618530273,0.0013184095732867718,-0.07544603943824768
0,179.50425720214844,-0.2511596381664276,3.5,0.07751472294330597,0,1000,1,1746518532.8013883,58,0.32036593556404114,0.7100566029548645,16.830120086669922,1.7291630506515503,1.001848578453064,1.001848578453064,-7.629394338515283e-10,0.01879372075200081,1180000.0,59,111.41797637939453,6872.20849609375,10,1.6977990865707397,1.669356346130371,1.5035136938095093,0.5203728675842285,1.516581416130066,1.291789174079895,0.007487882394343615,1.516581416130066,1.516581416130066,1.9433197975158691,6992.527029712,-0.04415908455848694,1.001848578453064,94.58782196044922,1.5035136938095093,0.011702980380505323,0.000281427608570084,0.1852722465991974,1.5035136938095093,0.006688942201435566,0.039489924907684326,0,18.75,0.001307170488871634,-0.132085919380188
0,167.52597045898438,-0.16507486999034882,5.78000020980835,0.07244773209095001,0,1000,1,1746518652.2389398,59,0.3220083713531494,1.42409348487854,17.202781677246094,1.5748661756515503,1.001677393913269,1.001677393913269,9.155272984173735e-09,0.011168919503688812,1200000.0,60,119.38447570800781,6991.66650390625,10,1.7117656469345093,3.093449831008911,1.5173530578613281,0.4676266610622406,1.5329111814498901,1.1419377326965332,0.016110239550471306,1.5329111814498901,1.5329111814498901,1.9518113136291504,7103.400046043,1.104109764099121,1.001677393913269,102.18167114257812,1.5173530578613281,-0.0076248012483119965,0.0002614202385302633,0.20446713268756866,1.5173530578613281,0.008063843473792076,0.0860847681760788,0,29.049999237060547,0.0011860685190185905,-0.08343557268381119
0,180.472412109375,-0.28651008009910583,5.75,0.08085353672504425,0,1000,1,1746518763.1117659,60,0.3133179247379303,-1.0005159378051758,16.909164428710938,1.8260091543197632,1.002672791481018,1.0026729106903076,0.0,0.006093952804803848,1220000.0,61,110.82026672363281,7102.53955078125,10,1.714005470275879,2.0929338932037354,1.5312156677246094,0.3598918318748474,1.5484939813613892,1.0273661613464355,0.007410653866827488,1.5484939813613892,1.5484939813613892,1.954136848449707,7219.610125407,-0.12372314929962158,1.0026729106903076,93.91105651855469,1.5312156677246094,-0.005074966698884964,0.00028441791073419154,0.17158618569374084,1.5312156677246094,0.005998233333230019,-0.12143521010875702,0,8.899999618530273,0.0018900332506746054,-0.01363949291408062
0,172.2052001953125,-0.3010871708393097,6.199999809265137,0.05143683776259422,0,1000,1,1746518879.321876,61,0.3389674723148346,-0.3723890781402588,16.889680862426758,1.8673195838928223,1.0025335550308228,1.0025336742401123,8.392333938900265e-09,0.010141571052372456,1240000.0,62,116.14051055908203,7218.73486328125,10,1.7214986085891724,1.7205448150634766,1.5452083349227905,0.5457720756530762,1.5635062456130981,1.4148222208023071,-0.00716011505573988,1.5635062456130981,1.5635062456130981,1.9585968255996704,7331.206626438,-0.4976673126220703,1.0025336742401123,99.25080108642578,1.5452083349227905,0.004047618247568607,0.00023130813497118652,0.18152621388435364,1.5452083349227905,0.0057357726618647575,-0.014577090740203857,0,10.100000381469727,0.0017915782518684864,-0.06775632500648499
0,179.30361938476562,-0.35011836886405945,6.0,0.05792222172021866,0,1000,1,1746518990.9184904,62,0.3084593713283539,-0.5296167135238647,17.219106674194336,2.67384934425354,1.0035090446472168,1.0035090446472168,-4.577636492086867e-09,0.010290991514921188,1260000.0,63,111.54264831542969,7330.34619140625,10,1.7509104013442993,1.1909281015396118,1.559281826019287,0.545728325843811,1.5775425434112549,1.4352222681045532,-0.008043749257922173,1.5775425434112549,1.5775425434112549,1.9749306440353394,7442.841384786,-0.17715798318386078,1.0035090446472168,94.32351684570312,1.559281826019287,0.00014942046254873276,0.0002798741916194558,0.1153615415096283,1.559281826019287,0.002797400113195181,-0.049031198024749756,0,4.75,0.002481269184499979,-0.1250167340040207
0,179.24375915527344,-0.2935660779476166,5.070000171661377,0.074178546667099,0,1000,1,1746519102.5532231,63,0.31951653957366943,-0.3664069175720215,17.227954864501953,2.235438585281372,1.003050446510315,1.0030505657196045,-3.051757735406113e-09,0.006327307317405939,1280000.0,64,111.57989501953125,7441.98046875,10,1.7935400009155273,0.8245211839675903,1.5732241868972778,0.378987580537796,1.5908838510513306,1.126816987991333,-0.010437613353133202,1.5908838510513306,1.5908838510513306,1.9986099004745483,7556.248410224,-0.10560603439807892,1.0030505657196045,94.35191345214844,1.5732241868972778,-0.003963684197515249,0.00022556849580723792,0.14293235540390015,1.5732241868972778,0.004002243280410767,0.05655229091644287,0,6.900000095367432,0.002156963339075446,-0.15689145028591156
0,176.47471618652344,-0.3095214068889618,3.2300000190734863,0.040090858936309814,0,1000,1,1746519215.9602542,64,0.30005618929862976,-0.17639809846878052,16.693002700805664,3.0507638454437256,1.0041240453720093,1.0041240453720093,-6.103515470812226e-09,0.004229753743857145,1300000.0,65,113.33068084716797,7555.3671875,10,1.82860267162323,0.6481230854988098,1.5866284370422363,0.31320178508758545,1.6033860445022583,0.97859787940979,-0.026250069960951805,1.6033860445022583,1.6033860445022583,2.0177366733551025,7669.699026313,-0.1027163416147232,1.0041240453720093,96.63765716552734,1.5866284370422363,-0.002097553573548794,0.0003028242790605873,0.09835445135831833,1.5866284370422363,0.002148873172700405,-0.015955328941345215,0,4.5,0.0029160561971366405,-0.24537593126296997
0,176.40672302246094,-0.22601266205310822,2.6700000762939453,0.06141061335802078,0,1000,1,1746519329.4109032,65,0.3337983191013336,0.47543865442276,16.6554012298584,1.967308521270752,1.0007896423339844,1.0007896423339844,-4.577636492086867e-09,0.00646338751539588,1320000.0,66,113.37435913085938,7668.81689453125,10,1.8658021688461304,1.1235617399215698,1.5994176864624023,0.2846492528915405,1.616014838218689,1.0250011682510376,-0.008342044427990913,1.616014838218689,1.616014838218689,2.038628339767456,7779.783194056,-0.23399251699447632,1.0007896423339844,96.71891021728516,1.5994176864624023,0.0022336337715387344,0.00024000645498745143,0.16967257857322693,1.5994176864624023,0.005167544353753328,0.08350874483585358,0,14.5,0.0005584176396951079,-0.20574577152729034
0,181.8003387451172,-0.2666279375553131,1.7300000190734863,0.04412000626325607,0,1000,1,1746519439.494963,66,0.313295841217041,-0.26587891578674316,17.13925552368164,2.5474236011505127,1.0022344589233398,1.0022344589233398,-3.051757735406113e-09,0.012610049918293953,1340000.0,67,110.01079559326172,7778.90380859375,10,1.90823495388031,0.8576828241348267,1.6114294528961182,0.1935034692287445,1.6279593706130981,0.855309784412384,-0.03655382618308067,1.6279593706130981,1.6279593706130981,2.060506582260132,7888.677244104,-0.13486647605895996,1.0022344589233398,92.87151336669922,1.6114294528961182,0.006146662402898073,0.00027431169291958213,0.12298538535833359,1.6114294528961182,0.0030819550156593323,-0.040615275502204895,0,5.449999809265137,0.0015799448592588305,-0.23869727551937103
0,183.759765625,-0.27031660079956055,2.1600000858306885,0.04681377485394478,0,1000,1,1746519548.389153,67,0.3086797297000885,0.4961724281311035,16.805442810058594,2.451881170272827,1.0027602910995483,1.0027602910995483,6.103515470812226e-09,0.00865516159683466,1360000.0,68,108.83775329589844,7887.81494140625,10,1.9456125497817993,1.3538552522659302,1.622841238975525,0.2598797380924225,1.6393990516662598,0.8459686636924744,-0.01758805476129055,1.6393990516662598,1.6393990516662598,2.080226182937622,8011.359467407,0.3069118559360504,1.0027602910995483,92.03228759765625,1.622841238975525,-0.003954888321459293,0.0002746717364061624,0.12589506804943085,1.622841238975525,0.003326824400573969,-0.0036886632442474365,0,6.699999809265137,0.001951792510226369,-0.10814043134450912
0,163.12106323242188,0.06240057572722435,6.579999923706055,0.08312792330980301,0,1000,1,1746519671.0712802,68,0.32347455620765686,5.495858073234558,16.88317108154297,1.167965292930603,0.9991655349731445,0.9991655349731445,0.0,0.010277368128299713,1380000.0,69,122.60832214355469,8010.4794921875,10,1.9621086120605469,6.849713325500488,1.6347688436508179,0.37886080145835876,1.6552213430404663,1.051013708114624,-0.01927643083035946,1.6552213430404663,1.6552213430404663,2.0883514881134033,8125.306533328,-0.05666797235608101,0.9991655349731445,105.72511291503906,1.6347688436508179,0.0016222065314650536,0.0002662937913555652,0.27695560455322266,1.6347688436508179,0.014661207795143127,0.3327171765267849,0,62.849998474121094,0.0005900840042158961,0.00019432544650044292
0,175.63772583007812,-0.3358175754547119,6.449999809265137,0.0486949160695076,0,1000,1,1746519785.0184455,69,0.3512726128101349,-4.448436737060547,17.107980728149414,2.2364187240600586,1.0019292831420898,1.0019292831420898,6.866454960174906e-09,0.007932323962450027,1400000.0,70,113.8707504272461,8124.4248046875,10,1.9487981796264648,2.4012765884399414,1.6471407413482666,0.5125175714492798,1.669986605644226,1.2143486738204956,-0.01904287002980709,1.669986605644226,1.669986605644226,2.0814287662506104,8235.625855311,0.1258196085691452,1.0019292831420898,96.76274871826172,1.6471407413482666,-0.0023450441658496857,0.00021823355928063393,0.15706925094127655,1.6471407413482666,0.003998735919594765,-0.39821815118193626,0,4.650000095367432,0.0013641529949381948,0.0904930904507637
0,181.39891052246094,-0.1909014731645584,7.059999942779541,0.09889410436153412,0,1000,1,1746519895.3376443,70,0.3336426317691803,0.37047743797302246,16.906221389770508,1.5990573167800903,1.00188410282135,1.0018842220306396,-6.103515470812226e-09,0.009571748785674572,1420000.0,71,110.25424194335938,8234.75390625,10,1.9399429559707642,2.771754026412964,1.6600688695907593,0.3310529291629791,1.6852076053619385,1.1135250329971313,-0.007193998899310827,1.6852076053619385,1.6852076053619385,2.076115369796753,8358.373844502,0.41450923681259155,1.0018842220306396,93.34798431396484,1.6600688695907593,0.0016394248232245445,0.00026498266379348934,0.20864957571029663,1.6600688695907593,0.00782170332968235,0.1449161022901535,0,20.450000762939453,0.0013322337763383985,0.05118870362639427
