Metrics/LagrangeMultiplier/Std,_step,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Value/cost,TotalEnvSteps,Safety/EpCostShield,Value/Adv,Train/Entropy,Train/PolicyRatio,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Time/Update,Train/PolicyStd,Time/FPS,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Loss/Loss_pi,Safety/shield_violation,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Time/Rollout,Time/Total,Train/PolicyRatio/Max,Safety/shield_adv_c,Time/Epoch,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/LagrangeMultiplier,Train/StopIter,Train/LR,_runtime,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,_timestamp,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost
0,22,0.009655759669840336,-0.050590336322784424,18.250307083129883,440000.0,117.80000305175781,0.015301737934350967,1.1123073101043701,1.001952052116394,70.71693420410156,0.7022154331207275,4.424086093902588,180.12327575683594,0.7361962795257568,68.28382110595703,5.314208984375,0.3713764548301697,-0.44158196449279785,23.197345733642578,22.728500366210938,0.6987656950950623,112.77181243896484,6619.54833984375,1.001952052116394,NaN,292.8951416015625,0.006400282960385084,0,1.001952052116394,0.08106130361557007,21,0.6987656950950623,40,0.00023400000645779073,6919.447352672,500,0.6987656950950623,1746516806.8691459,0.7022154331207275,0.7022154331207275,102.05000305175781
0,23,0.010379099287092686,0.10995221138000488,15.50226879119873,460000.0,108.55000305175781,0.0566183403134346,1.0998469591140747,1.0017342567443848,57.23701095581055,0.7272819876670837,4.101877212524414,184.45350646972656,0.7270346283912659,67.00686645507812,-13.479923248291016,0.27106934785842896,-0.33162975311279297,19.17357635498047,21.60022735595703,0.7237327098846436,114.02324676513672,6918.1015625,1.0017342567443848,NaN,298.47686767578125,0.0077715530060231686,0,1.0017342567443848,-0.10030710697174072,22,0.7237327098846436,40,0.00023099999816622585,7216.818369771,500,0.7237327098846436,1746517105.4252844,0.7272819876670837,0.7272819876670837,90.63999938964844
0,24,0.010102900676429272,-0.08055347204208374,13.28796100616455,480000.0,83.32499694824219,0.04816223680973053,1.089672565460205,1.0024250745773315,44.32416915893555,0.7516028881072998,4.005970478057861,187.1260986328125,0.7195572853088379,67.27865600585938,-12.912841796875,0.28199389576911926,-0.4121832251548767,16.450265884399414,21.154565811157227,0.748313844203949,110.14488983154297,7215.46484375,1.0024250745773315,NaN,297.2710876464844,0.007688251323997974,0,1.0024250745773315,0.010924547910690308,23,0.748313844203949,40,0.0002280000044265762,7507.304280953,500,0.748313844203949,1746517402.796402,0.7516028881072998,0.7516028881072998,92.33000183105469
0,25,0.010091564618051052,0.019759267568588257,12.873591423034668,500000.0,84.2750015258789,0.06315334141254425,1.0795751810073853,1.0035028457641602,41.982173919677734,0.7752810716629028,3.929905891418457,179.197021484375,0.7123275995254517,68.87601470947266,-2.3419952392578125,0.2479102611541748,-0.39242395758628845,16.397390365600586,19.173830032348633,0.7721459865570068,111.17975616455078,7505.94091796875,1.0035028457641602,NaN,290.3768615722656,0.008410200476646423,0,1.0035028457641602,-0.03408363461494446,24,0.7721459865570068,40,0.00022499999613501132,7813.356191306,500,0.7721459865570068,1746517693.2825327,0.7752810716629028,0.7752810716629028,70.29000091552734
0,26,0.009759393520653248,0.10564899444580078,17.147768020629883,520000.0,120.82499694824219,-0.34803506731987,1.0692880153656006,1.001958966255188,51.85585021972656,0.7990041375160217,4.150156021118164,192.42527770996094,0.7049772143363953,65.36784362792969,9.873676300048828,0.28145453333854675,-0.28677496314048767,20.55940818786621,19.757909774780273,0.7956035137176514,113.53545379638672,7812.00830078125,1.001958966255188,NaN,305.9608154296875,0.0063502369448542595,0,1.001958966255188,0.03354427218437195,25,0.7956035137176514,40,0.00022200000239536166,8115.066422909,500,0.7956035137176514,1746517999.3343647,0.7990041375160217,0.7990041375160217,85.22000122070312
0,27,0.009884003549814224,0.0057028234004974365,11.818482398986816,540000.0,86.80000305175781,0.18300163745880127,1.069221019744873,1.002331018447876,36.42494201660156,0.8222109079360962,3.862966299057007,189.36029052734375,0.7049146890640259,66.30685424804688,-15.430908203125,0.2558302879333496,-0.28107213973999023,14.188652992248535,19.989927291870117,0.8188265562057495,112.26754760742188,8113.72802734375,1.002331018447876,NaN,301.6279296875,0.00833169650286436,0,1.002331018447876,-0.025624245405197144,26,0.8188265562057495,40,0.00021899999410379678,8405.740487519,500,0.8188265562057495,1746518301.0444753,0.8222109079360962,0.8222109079360962,89.83000183105469
0,28,0.00946016889065504,-0.13849464058876038,6.060046195983887,560000.0,33.20000076293945,-0.047802507877349854,1.067793607711792,1.0045251846313477,24.179590225219727,0.8439918160438538,3.552546977996826,185.98316955566406,0.7038916349411011,68.82942199707031,-12.245351791381836,0.22282415628433228,-0.4195667803287506,7.751221656799316,17.606647491455078,0.841237485408783,104.59019470214844,8404.3798828125,1.0045251846313477,NaN,290.57342529296875,0.006986366119235754,0,1.0045251846313477,-0.033006131649017334,27,0.841237485408783,40,0.00021600000036414713,8701.827179441,500,0.841237485408783,1746518591.7185936,0.8439918160438538,0.8439918160438538,58.849998474121094
0,29,0.009750429540872574,0.06008818745613098,9.69599437713623,580000.0,64.4000015258789,-0.06964915990829468,1.064863681793213,1.0022521018981934,32.495445251464844,0.8650662899017334,3.982349157333374,187.57260131835938,0.7018287777900696,67.57099151611328,8.315855026245117,0.24126148223876953,-0.35947859287261963,12.286393165588379,18.0045223236084,0.8626264929771423,108.4123306274414,8700.4658203125,1.0022521018981934,NaN,295.9850158691406,0.006848495453596115,0,1.0022521018981934,0.018437325954437256,28,0.8626264929771423,40,0.00021300000662449747,9003.976210057,500,0.8626264929771423,1746518887.8047469,0.8650662899017334,0.8650662899017334,44.619998931884766
0,30,0.009959413670003414,0.08309540152549744,8.25173282623291,600000.0,67.19999694824219,-0.2175786793231964,1.059144377708435,1.0015109777450562,30.19721031188965,0.885563313961029,3.57463002204895,191.6814422607422,0.6978259682655334,66.22196197509766,-2.2982349395751953,0.2246810495853424,-0.2763831913471222,11.139469146728516,18.673439025878906,0.8830757737159729,110.33306884765625,9002.58984375,1.0015109777450562,NaN,302.0146179199219,0.007111364509910345,0,1.0015109777450562,-0.016580432653427124,29,0.8830757737159729,40,0.0002099999983329326,9303.746692221,500,0.8830757737159729,1746519189.9540539,0.885563313961029,0.885563313961029,43.65999984741211
0,31,0.010314141400158405,0.10265535116195679,12.765056610107422,620000.0,103.32499694824219,0.4890802800655365,1.0523228645324707,1.0010206699371338,43.07768249511719,0.9062117338180542,3.9080123901367188,188.99661254882812,0.6930994987487793,66.74026489257812,12.880472183227539,0.26031503081321716,-0.1737278401851654,15.315481185913086,19.321321487426758,0.9031883478164673,110.67239379882812,9302.388671875,1.0010206699371338,NaN,299.6691589355469,0.007770892698317766,0,1.0010206699371338,0.035633981227874756,30,0.9031883478164673,40,0.00020700000459328294,9601.530370689,500,0.9031883478164673,1746519489.724988,0.9062117338180542,0.9062117338180542,67.43000030517578
0,32,0.010208705440163612,-0.10011586546897888,12.232769012451172,640000.0,95.67500305175781,-0.0020928550511598587,1.0463939905166626,1.0026367902755737,36.342830657958984,0.9268724322319031,3.9951436519622803,184.34596252441406,0.6890439987182617,67.1817398071289,-6.734851837158203,0.2590787410736084,-0.2738437056541443,16.24649429321289,20.066137313842773,0.9233380556106567,113.35391235351562,9600.185546875,1.0026367902755737,NaN,297.699951171875,0.007018936797976494,0,1.0026367902755737,-0.0012362897396087646,31,0.9233380556106567,40,0.00020399999630171806,9891.851323693,500,0.9233380556106567,1746519787.5086584,0.9268724322319031,0.9268724322319031,83.08000183105469
0,33,0.009983591735363007,-0.117378830909729,5.326357841491699,660000.0,34.125,0.051025040447711945,1.0395326614379883,1.0035415887832642,20.390573501586914,0.9463804960250854,3.579045295715332,187.4783935546875,0.6843235492706299,68.91130065917969,-15.95225715637207,0.1790046989917755,-0.3912225365638733,8.000882148742676,18.436622619628906,0.9428998231887817,102.74971008300781,9890.498046875,1.0035415887832642,NaN,290.2281494140625,0.008179746568202972,0,1.0035415887832642,-0.08007404208183289,32,0.9428998231887817,40,0.0002010000025620684,10186.744143885,500,0.9428998231887817,1746520077.8293138,0.9463804960250854,0.9463804960250854,53.45000076293945
0,34,0.00976472720503807,0.10567668080329895,10.026712417602539,680000.0,78.05000305175781,-0.2504862844944,1.0323894023895264,1.0031129121780396,27.223159790039062,0.9657074809074402,4.0525431632995605,184.767333984375,0.6794744729995728,67.83983612060547,6.832586288452148,0.26589080691337585,-0.28554585576057434,13.202397346496582,18.153013229370117,0.9617714881896973,110.04463195800781,10185.4052734375,1.0031129121780396,NaN,294.8120422363281,0.006514220964163542,0,1.0031129121780396,0.08688610792160034,33,0.9617714881896973,40,0.00019799999427050352,10481.056693361,500,0.9617714881896973,1746520372.7224653,0.9657074809074402,0.9657074809074402,45.959999084472656
0,35,0.011031266301870346,-0.16881835460662842,10.664258003234863,700000.0,66.42500305175781,-0.43810412287712097,1.0148952007293701,1.003732681274414,43.17973709106445,0.9846562743186951,3.93735671043396,186.5165252685547,0.6677502393722534,67.9766845703125,15.95657730102539,0.2717045247554779,-0.45436421036720276,14.524942398071289,18.777677536010742,0.9801392555236816,107.7018814086914,10479.7041015625,1.003732681274414,NaN,294.2185363769531,0.00981967244297266,0,1.003732681274414,0.005813717842102051,34,0.9801392555236816,40,0.00019500000053085387,10769.472111148,500,0.9801392555236816,1746520667.0347486,0.9846562743186951,0.9846562743186951,51.02000045776367
0,36,0.009913718327879906,0.07380130887031555,5.469161033630371,720000.0,33.849998474121094,0.3278241753578186,0.9999589323997498,1.0039641857147217,18.444984436035156,1.0026159286499023,3.3470401763916016,185.9938201904297,0.6578114628791809,69.36695098876953,-24.734752655029297,0.16815951466560364,-0.3805629014968872,7.915859222412109,17.34075355529785,0.997871458530426,102.32781982421875,10768.12109375,1.0039641857147217,NaN,288.3217468261719,0.008195716887712479,0,1.0039641857147217,-0.10354501008987427,35,0.997871458530426,40,0.00019200000679120421,11058.643108146,500,0.997871458530426,1746520955.450549,1.0026159286499023,1.0026159286499023,42.810001373291016
0,37,0.010521072894334793,-0.032098621129989624,3.3012163639068604,740000.0,16.549999237060547,0.1386793553829193,0.9878883957862854,1.007098913192749,14.460545539855957,1.019319772720337,3.295030355453491,189.689208984375,0.6500920653343201,69.18546295166016,-3.984438896179199,0.15758758783340454,-0.41266152262687683,5.759122848510742,15.31561279296875,1.0144659280776978,99.38880920410156,11057.2861328125,1.007098913192749,NaN,289.07806396484375,0.008485101163387299,0,1.007098913192749,-0.010571926832199097,36,1.0144659280776978,40,0.00018899999849963933,11353.094397748,500,1.0144659280776978,1746521244.6211815,1.019319772720337,1.019319772720337,18.670000076293945
0,38,0.009830270893871784,0.0682409405708313,3.8273839950561523,760000.0,28.850000381469727,-0.12496352195739746,0.9781416654586792,1.0048569440841675,13.527618408203125,1.035143256187439,3.2320616245269775,192.97760009765625,0.6438839435577393,67.94049835205078,-0.932927131652832,0.14613540470600128,-0.34442058205604553,6.325531482696533,14.530405044555664,1.0298823118209839,101.39759826660156,11351.76171875,1.004857063293457,NaN,294.375244140625,0.006551546975970268,0,1.004857063293457,-0.01145218312740326,37,1.0298823118209839,40,0.00018600000475998968,11644.781520961,500,1.0298823118209839,1746521539.072954,1.035143256187439,1.035143256187439,12.649999618530273
0,39,0.010900898836553097,-0.002984762191772461,6.41447114944458,780000.0,50.875,-0.006221666932106018,0.9674069285392761,1.0039379596710205,21.88124656677246,1.0506372451782227,3.6838011741638184,187.26551818847656,0.636879563331604,68.59127044677734,8.353628158569336,0.1902843862771988,-0.347405344247818,10.211030960083008,16.169292449951172,1.0444800853729248,104.31672668457031,11643.4150390625,1.0039379596710205,NaN,291.5823059082031,0.008704638108611107,0,1.0039379596710205,0.04414898157119751,38,1.0444800853729248,40,0.0001829999964684248,11939.549459521,500,1.0444800853729248,1746521830.7593474,1.0506372451782227,1.0506372451782227,22.969999313354492
0,40,0.010078620165586472,0.050994426012039185,4.802284240722656,800000.0,41.25,0.12054486572742462,0.9649733901023865,1.00446617603302,18.656599044799805,1.0656355619430542,3.4925215244293213,192.02406311035156,0.6353176832199097,67.87308502197266,-3.2246475219726562,0.1457519829273224,-0.2964109182357788,7.634576797485352,17.29753303527832,1.0585683584213257,102.6434097290039,11938.1953125,1.00446617603302,NaN,294.6676330566406,0.008437453769147396,0,1.00446617603302,-0.044532403349876404,39,1.0585683584213257,40,0.00018000000272877514,12229.359672095,500,1.0585683584213257,1746522125.5274403,1.0656355619430542,1.0656355619430542,32.38999938964844
0,41,0.01029237825423479,0.006710261106491089,5.584155559539795,820000.0,48.875,0.030697811394929886,0.9577009081840515,1.0037355422973633,19.394319534301758,1.080355167388916,3.495728015899658,187.35426330566406,0.6308404207229614,69.03472137451172,0.7377204895019531,0.1489602029323578,-0.2897006571292877,8.984888076782227,17.60076332092285,1.072227954864502,102.35494995117188,12228.0,1.0037355422973633,NaN,289.70928955078125,0.00910230539739132,0,1.0037355422973633,0.0032082200050354004,40,1.072227954864502,40,0.00017699999443721026,12518.511978935,500,1.072227954864502,1746522415.3376234,1.080355167388916,1.080355167388916,33.52000045776367
