Time/Total,Train/PolicyRatio/Std,Train/PolicyStd,Loss/Loss_cost_critic,Safety/shield_violation,Loss/Loss_pi/Delta,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Time/Epoch,Time/Update,Metrics/LagrangeMultiplier/Min,Train/StopIter,Value/Adv,Safety/EpCostShield,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Misc/xHx,_step,TotalEnvSteps,Loss/Loss_reward_critic,Train/LR,_runtime,Misc/gradient_norm,Value/cost,Misc/AcceptanceStep,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Misc/Alpha,Misc/H_inv_g,Train/PolicyRatio/Max,Train/KL,_timestamp,Value/reward,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Train/Epoch,Time/FPS,Train/Entropy,Metrics/EpCost,Time/Rollout,Metrics/LagrangeMultiplier
1361.5501708984375,0.0009364748257212341,0.9516938328742981,9.189940452575684,4.3049211502075195,0.1307053156197071,0.9986756443977356,0.003971505910158157,120.8359603881836,17.337858200073242,0.382843941450119,10,3.051757735406113e-09,81.80000305175781,0.08741895109415054,4.535598278045654,0,0.013139932416379452,11,220000.0,0.0074928635731339455,0,1479.279826379,0.17591767013072968,2.1977577209472656,1,0.7851600646972656,0.36858612298965454,0,1.2337247133255005,0.25242042541503906,0.9986757040023804,0.0003020359145011753,1746557430.3966763,0.018048131838440895,0.36858612298965454,0.3114173114299774,0.382843941450119,1000,0.15246479213237762,0.36858612298965454,0.9986757040023804,10,165.51364135742188,1.369120717048645,33.369998931884766,103.49808502197266,0.382843941450119
1478.4559326171875,0.00019084093219134957,0.9372637867927551,5.4252190589904785,3.4672038555145264,-0.17205841094255447,0.999730110168457,0.0010809749364852905,116.83821105957031,17.177331924438477,0.4190135598182678,10,1.5258788677030566e-09,28.399999618530273,-0.08463945984840393,-3.764721393585205,0,0.007694019936025143,12,240000.0,0.008573838509619236,0,1599.390354703,0.06500053405761719,1.6469824314117432,1,-0.1952228844165802,0.40153732895851135,0,1.6122710704803467,0.19899840652942657,0.999730110168457,0.0002926363085862249,1746557547.3026156,-0.005092410836368799,0.40153732895851135,0.32083937525749207,0.4190135598182678,1000,0.10273967683315277,0.40153732895851135,0.999730110168457,11,171.1768798828125,1.3539682626724243,25.190000534057617,99.66084289550781,0.4190135598182678
1598.5770263671875,0.00044237333349883556,0.9304888248443604,4.65999698638916,4.569672107696533,-0.025312870740890503,0.9993743896484375,-0.002787531353533268,120.05256652832031,17.154277801513672,0.45455896854400635,10,7.629394338515283e-10,35.04999923706055,-0.10995233058929443,-0.7652220726013184,0,0.009829592891037464,13,260000.0,0.005786307156085968,0,1722.662563648,0.12532386183738708,1.3717650175094604,1,-0.2599298357963562,0.43362370133399963,0,1.426418662071228,0.2119796723127365,0.9993743896484375,0.00029510268359445035,1746557667.4131775,0.002067911671474576,0.43362370133399963,0.3023717403411865,0.45455896854400635,1000,-0.02084674872457981,0.43362370133399963,0.9993743896484375,12,166.59368896484375,1.3468832969665527,17.770000457763672,102.89826202392578,0.45455896854400635
1721.8507080078125,0.000521272246260196,0.9253959059715271,4.923523902893066,4.809196949005127,-0.027262672781944275,0.999262809753418,-7.515726611018181e-05,123.21619415283203,17.523670196533203,0.48934993147850037,10,-8.201598511448083e-09,32.54999923706055,-0.1372150033712387,0.26352691650390625,0,0.009411578066647053,14,280000.0,0.005711149889975786,0,1838.352234958,0.10696425288915634,1.7363359928131104,1,-1.1509582996368408,0.46484535932540894,0,1.4577516317367554,0.20951643586158752,0.999262809753418,0.00033057358814403415,1746557790.6854143,0.03835419937968254,0.46484535932540894,0.30542293190956116,0.48934993147850037,1000,0.13755537569522858,0.46484535932540894,0.999262809753418,13,162.3163299560547,1.3413790464401245,15.8100004196167,105.69249725341797,0.48934993147850037
1837.538818359375,0.0003827495966106653,0.9222748875617981,3.57423996925354,3.6964571475982666,-0.0029760897159576416,1.00054132938385,-0.0006662514060735703,115.63108825683594,16.9653263092041,0.5232580304145813,10,-6.103515470812226e-09,19.350000381469727,-0.14019109308719635,-1.3492839336395264,0,0.007119451649487019,15,300000.0,0.005044898483902216,0,1955.837783146,0.08408603817224503,1.8214646577835083,1,-0.841583251953125,0.4945160150527954,0,1.6760672330856323,0.18488255143165588,1.0005414485931396,0.0002966718457173556,1746557906.3748598,-0.0044844625517725945,0.4945160150527954,0.30987557768821716,0.5232580304145813,1000,0.1357136219739914,0.4945160150527954,1.0005414485931396,14,172.9638671875,1.3378772735595703,13.9399995803833,98.66573333740234,0.5232580304145813
1955.0279541015625,0.0008245609351433814,0.9189975261688232,3.98862886428833,3.531085252761841,0.021945707499980927,1.0011659860610962,0.0028245081193745136,117.4303970336914,17.178468704223633,0.5560890436172485,10,4.577636492086867e-09,23.350000381469727,-0.11824538558721542,0.41438889503479004,0,0.007732476573437452,16,320000.0,0.00786940660327673,0,2080.621536059,0.14656934142112732,1.7860164642333984,1,-0.05075588822364807,0.52309650182724,0,1.6082568168640137,0.1911381632089615,1.0011661052703857,0.0003095688298344612,1746558023.8606164,0.03546406701207161,0.52309650182724,0.3073992431163788,0.5560890436172485,1000,0.19384527206420898,0.52309650182724,1.0011661052703857,15,170.3136444091797,1.3342704772949219,11.699999809265137,100.25190734863281,0.5560890436172485
2079.809814453125,0.0006114664720371366,0.9185329079627991,3.221126079559326,4.163946628570557,0.09729189984500408,0.9991352558135986,-0.002735553774982691,124.72698974609375,17.522987365722656,0.5881784558296204,10,0.0,50.5,-0.020953485742211342,-0.7675027847290039,0,0.01508619636297226,17,340000.0,0.005133852828294039,0,2206.503424229,0.19152607023715973,1.4451398849487305,1,0.043577104806900024,0.5522721409797668,0,1.151396632194519,0.24876956641674042,0.9991352558135986,0.000329796428559348,1746558148.644241,0.04124525934457779,0.5522721409797668,0.2864324450492859,0.5881784558296204,1000,0.2796289920806885,0.5522721409797668,0.9991352558135986,16,160.3502197265625,1.3337432146072388,12.970000267028809,107.20396423339844,0.5881784558296204
2205.6953125,0.001617287052795291,0.9180026054382324,8.641095161437988,3.856743812561035,0.41540215350687504,0.9977127909660339,0.004410468507558107,125.82807922363281,17.17432403564453,0.6213552355766296,10,-3.814697002724188e-09,126.44999694824219,0.3944486677646637,5.419969081878662,0,0.029036713764071465,18,360000.0,0.009544321335852146,0,2326.063587715,0.1499539017677307,1.474517822265625,1,0.23967155814170837,0.5839064121246338,0,0.8299294710159302,0.38079771399497986,0.9977127909660339,0.00027560131275095046,1746558274.5263114,0.029045892879366875,0.5839064121246338,0.3160352408885956,0.6213552355766296,1000,0.34142181277275085,0.5839064121246338,0.9977127909660339,17,158.94703674316406,1.3331307172775269,28.420000076293945,108.65373992919922,0.6213552355766296
2325.10400390625,0.00022458650346379727,0.9105484485626221,5.127382755279541,4.848606109619141,-0.5612157881259918,0.9996824264526367,7.31414183974266e-05,119.35603332519531,17.02021598815918,0.6554648280143738,10,7.629394338515283e-10,31.899999618530273,-0.16676712036132812,-3.5137124061584473,0,0.01800011657178402,19,380000.0,0.009617462754249573,0,2443.461688293,0.0964943915605545,2.4657344818115234,1,-0.6963077783584595,0.614612877368927,0,1.054088830947876,0.3007635176181793,0.9996824264526367,0.0002931588387582451,1746558394.0863912,0.02353803999722004,0.614612877368927,0.3170314431190491,0.6554648280143738,1000,0.20206443965435028,0.614612877368927,0.9996824264526367,18,167.56588745117188,1.324998378753662,28.93000030517578,102.33580017089844,0.6554648280143738
2442.649658203125,4.473187436815351e-05,0.9054422378540039,3.4982471466064453,4.204138278961182,0.05869434028863907,1.0000633001327515,0.0019437186419963837,117.34224700927734,17.073348999023438,0.6903982758522034,10,2.2888182460434336e-09,35.45000076293945,-0.10807278007268906,-1.6291356086730957,0,0.013838448561728,20,400000.0,0.011561181396245956,0,2562.203447295,0.11683885008096695,1.860538125038147,1,-0.40414780378341675,0.6446983814239502,0,1.2021845579147339,0.2669788897037506,1.0000633001327515,0.0002738158800639212,1746558511.4844496,0.05812695994973183,0.6446983814239502,0.32095789909362793,0.6903982758522034,1000,0.28775790333747864,0.6446983814239502,1.0000633001327515,19,170.44158935546875,1.3195401430130005,29.649999618530273,100.26886749267578,0.6903982758522034
2561.388671875,0.00023773632710799575,0.9020798802375793,3.383226156234741,3.643970012664795,-0.013477690517902374,0.9996638298034668,-3.5779550671577454e-05,118.68225860595703,17.586837768554688,0.725911557674408,10,-3.051757735406113e-09,25.600000381469727,-0.12155047059059143,-0.1150209903717041,0,0.01339353621006012,21,420000.0,0.011525401845574379,0,2682.372633045,0.11350848525762558,1.432588815689087,1,-0.15685057640075684,0.6736997961997986,0,1.2219886779785156,0.24065756797790527,0.9996638298034668,0.0003203422820661217,1746558630.2262487,0.03786219656467438,0.6736997961997986,0.29408082365989685,0.725911557674408,1000,0.2585044205188751,0.6736997961997986,0.9996638298034668,20,168.51718139648438,1.315858244895935,28.31999969482422,101.09539794921875,0.725911557674408
2681.54345703125,0.0015238053165376186,0.8937923312187195,2.643373966217041,4.016249179840088,-0.08231040835380554,1.0021549463272095,0.0008934680372476578,120.09680938720703,18.30734634399414,0.7616552710533142,10,-1.1444091230217168e-09,16.200000762939453,-0.20386087894439697,-0.7398521900177002,0,0.009685647673904896,22,440000.0,0.012418869882822037,0,2801.387018139,0.09262484312057495,1.8491019010543823,1,-0.6749289035797119,0.7011710405349731,0,1.436979055404663,0.22199738025665283,1.002155065536499,0.00027750839944928885,1746558750.395355,0.028766289353370667,0.7011710405349731,0.3190055787563324,0.7616552710533142,1000,0.18846014142036438,0.7011710405349731,1.002155065536499,21,166.53231811523438,1.3065506219863892,25.350000381469727,101.78942108154297,0.7616552710533142
2800.5693359375,0.0008292814018204808,0.8847257494926453,2.419278860092163,3.5942366123199463,0.06545555591583252,1.001172661781311,-0.004678132478147745,118.94996643066406,16.969762802124023,0.7956369519233704,10,-1.907348501362094e-09,23.0,-0.13840532302856445,-0.22409510612487793,0,0.013117069378495216,23,460000.0,0.007740737404674292,0,2921.357321861,0.14989618957042694,1.3669993877410889,1,-0.6227579712867737,0.727695882320404,0,1.2347993850708008,0.24598026275634766,1.0011727809906006,0.000310645584249869,1746558869.4098291,0.03572014719247818,0.727695882320404,0.30373626947402954,0.7956369519233704,1000,0.18413810431957245,0.727695882320404,1.0011727809906006,22,168.13792419433594,1.2963558435440063,8.930000305175781,101.98017883300781,0.7956369519233704
2920.54345703125,0.00018097857537213713,0.8718569874763489,3.0275912284851074,2.606778621673584,0.26905831694602966,0.9997441172599792,0.0010612611658871174,119.9109115600586,17.407100677490234,0.8281962871551514,10,-2.6702879907247734e-09,56.349998474121094,0.1306529939174652,0.6083123683929443,0,0.018964514136314392,24,480000.0,0.008801998570561409,0,3033.437057935,0.23047150671482086,1.105818271636963,1,0.8040097951889038,0.7552106380462646,0,1.026937484741211,0.28831946849823,0.9997441172599792,0.0003271656751167029,1746558989.3801565,0.017923252657055855,0.7552106380462646,0.29608607292175293,0.8281962871551514,1000,0.2907335162162781,0.7552106380462646,0.9997441172599792,23,166.79049682617188,1.2817009687423706,9.979999542236328,102.5037841796875,0.8281962871551514
3032.61669921875,0.0011560599086806178,0.8628311157226562,1.71012282371521,2.112332582473755,-0.2425699457526207,1.001634955406189,0.0016897600144147873,112.0140609741211,16.96189308166504,0.8592220544815063,10,-2.2888182460434336e-09,10.5,-0.11191695183515549,-1.3174684047698975,0,0.007493782322853804,25,500000.0,0.010491758584976196,0,3150.62660976,0.11500030755996704,0.6962344646453857,1,-0.047488022595644,0.7809890508651733,0,1.633669376373291,0.17843632400035858,1.001634955406189,0.0003651634615380317,1746559101.459848,-0.013311388902366161,0.7809890508651733,0.29150596261024475,0.8592220544815063,1000,0.23222602903842926,0.7809890508651733,1.001634955406189,24,178.54901123046875,1.271295189857483,8.239999771118164,95.05213928222656,0.8592220544815063
3149.810791015625,0.000726780213881284,0.862234890460968,2.4314002990722656,2.490156650543213,0.13809211738407612,0.9989721775054932,0.0019914060831069946,117.12879180908203,17.241046905517578,0.8887221813201904,10,7.629394005448376e-09,37.75,0.02617516554892063,0.7212774753570557,0,0.01622558757662773,26,520000.0,0.012483164668083191,0,3271.893143006,0.09640462696552277,1.223045825958252,1,0.4979395866394043,0.8068908452987671,0,1.110234260559082,0.26138797402381897,0.9989721775054932,0.0003148197429254651,1746559218.6494267,0.021207021549344063,0.8068908452987671,0.290201872587204,0.8887221813201904,1000,0.0662580281496048,0.8068908452987671,0.9989721775054932,25,170.75221252441406,1.2702268362045288,7.289999961853027,99.8877182006836,0.8887221813201904
3271.081298828125,0.0007296181283891201,0.8670404553413391,3.80580735206604,2.887087821960449,0.1841519381850958,0.9989681243896484,0.002358722500503063,121.2094497680664,17.6090030670166,0.9171654582023621,10,4.577636492086867e-09,69.5,0.21032710373401642,1.3744070529937744,0,0.031611595302820206,27,540000.0,0.014841887168586254,0,3393.539405964,0.19628474116325378,0.9374906420707703,1,0.7892110347747803,0.834524393081665,0,0.795411229133606,0.31974247097969055,0.9989681243896484,0.00036306967376731336,1746559339.9158921,0.035682838410139084,0.834524393081665,0.2543267607688904,0.9171654582023621,1000,-0.015904445201158524,0.834524393081665,0.9989681243896484,26,165.00363159179688,1.275560736656189,9.260000228881836,103.60042572021484,0.9171654582023621
3392.724365234375,0.0001906723773572594,0.862172544002533,2.9464495182037354,3.082628011703491,-0.29298047721385956,1.0002695322036743,-0.00023720599710941315,121.58705139160156,17.38776206970215,0.9447969198226929,10,-3.051757735406113e-09,27.25,-0.08265337347984314,-0.8593578338623047,0,0.024989668279886246,28,560000.0,0.014604681171476841,0,3509.651278889,0.15283076465129852,0.8927014470100403,1,-0.3729248642921448,0.8614704012870789,0,0.8946118950843811,0.3498137295246124,1.0002696514129639,0.0002936145174317062,1746559461.5622363,0.0399736650288105,0.8614704012870789,0.31294751167297363,0.9447969198226929,1000,-0.10367175936698914,0.8614704012870789,1.0002696514129639,27,164.4912109375,1.2697404623031616,10.09000015258789,104.19925689697266,0.9447969198226929
3508.838623046875,5.597101335297339e-05,0.8631525039672852,1.882685661315918,3.13527250289917,-0.08635680377483368,1.0000791549682617,-0.0055881887674331665,116.05467987060547,17.15863037109375,0.9711288213729858,10,-1.5258788677030566e-09,14.300000190734863,-0.16901017725467682,-1.0637638568878174,0,0.011160410940647125,29,580000.0,0.009016492404043674,0,3626.92100447,0.1046619787812233,0.8297387957572937,1,-0.46718552708625793,0.8869913220405579,0,1.3386735916137695,0.22884298861026764,1.0000791549682617,0.00029525026911869645,1746559577.6740568,0.0011185568291693926,0.8869913220405579,0.30634605884552,0.9711288213729858,1000,-0.16636085510253906,0.8869913220405579,1.0000791549682617,28,172.3325653076172,1.2709664106369019,6.559999942779541,98.8960189819336,0.9711288213729858
3626.109619140625,0.0015619059558957815,0.859447181224823,1.7756270170211792,2.576409101486206,0.035953983664512634,1.0022088289260864,4.581362009048462e-05,117.21508026123047,16.994077682495117,0.996321976184845,10,0.0,13.949999809265137,-0.13305619359016418,-0.10705864429473877,0,0.008887318894267082,30,600000.0,0.009062306024134159,0,3739.403625911,0.12119551002979279,0.8704484105110168,1,-0.5691327452659607,0.9112029671669006,0,1.500131607055664,0.1931680589914322,1.002208948135376,0.0003494531265459955,1746559694.9437733,0.02488172985613346,0.9112029671669006,0.2897775173187256,0.996321976184845,1000,0.01588498055934906,0.9112029671669006,1.002208948135376,29,170.6265106201172,1.2665833234786987,6.739999771118164,100.2209701538086,0.996321976184845
3738.588623046875,0.00040646421257406473,0.8539373874664307,1.7287124395370483,1.8470640182495117,0.06168951839208603,1.0005747079849243,0.004478153772652149,112.42406463623047,17.548871994018555,1.020524501800537,10,1.4495848965623281e-08,14.5,-0.07136667519807816,-0.04691457748413086,0,0.01139216497540474,31,620000.0,0.013540459796786308,0,3856.541879734,0.1259148269891739,0.40138179063796997,1,0.29608017206192017,0.9342703223228455,0,1.3249871730804443,0.2178937792778015,1.0005748271942139,0.0003504206833895296,1746559807.4264157,0.029802555218338966,0.9342703223228455,0.2887064814567566,1.020524501800537,1000,0.06587210297584534,0.9342703223228455,1.0005748271942139,30,177.89785766601562,1.2602643966674805,6.929999828338623,94.87516784667969,1.020524501800537
3855.71484375,0.0002550446370150894,0.8521243929862976,3.281980037689209,2.3661324977874756,0.2220805212855339,0.9996393322944641,0.002664126455783844,117.06640625,17.062416076660156,1.043768048286438,10,-1.5258788677030566e-09,53.04999923706055,0.15071384608745575,1.5532675981521606,0,0.026930680498480797,32,640000.0,0.016204586252570152,0,3978.25786098,0.22902202606201172,0.553774893283844,1,0.31023073196411133,0.9586974382400513,0,0.8617697954177856,0.3568154573440552,0.9996393918991089,0.00027414399664849043,1746559924.5646138,0.022692283615469933,0.9586974382400513,0.30749279260635376,1.043768048286438,1000,0.036379504948854446,0.9586974382400513,0.9996393918991089,31,170.8432159423828,1.258069634437561,6.53000020980835,100.00395202636719,1.043768048286438
3977.431884765625,0.0010696870740503073,0.8577365875244141,2.368074893951416,3.5014851093292236,-0.25178349763154984,1.001512885093689,-0.0057998718693852425,121.6436767578125,16.999168395996094,1.0660648345947266,10,1.5258788677030566e-09,29.850000381469727,-0.10106965154409409,-0.913905143737793,0,0.01877777650952339,33,660000.0,0.01040471438318491,0,4101.985684684,0.16987299919128418,0.6121797561645508,1,-0.3765570819377899,0.9829685091972351,0,1.0320311784744263,0.28172099590301514,1.001512885093689,0.00030784017872065306,1746560046.2807248,0.01795746386051178,0.9829685091972351,0.2907448410987854,1.0660648345947266,1000,-0.033702149987220764,0.9829685091972351,1.001512885093689,32,164.4146270751953,1.2645645141601562,6.050000190734863,104.64448547363281,1.0660648345947266
4101.16162109375,5.7375964388484135e-05,0.8592821955680847,3.5724198818206787,3.074005365371704,0.1768161877989769,1.0000810623168945,0.0031479066237807274,123.65914154052734,17.465970993041992,1.0878171920776367,10,2.2888182460434336e-09,49.25,0.07574653625488281,1.2043449878692627,0,0.022527899593114853,34,680000.0,0.013552621006965637,0,4218.335695862,0.15145181119441986,0.8180646896362305,1,-0.0222398042678833,1.0082792043685913,0,0.9422248601913452,0.2945406138896942,1.0000810623168945,0.00034452826366759837,1746560170.0085151,0.001699088141322136,1.0082792043685913,0.2775234878063202,1.0878171920776367,1000,-0.12615512311458588,1.0082792043685913,1.0000810623168945,33,161.7349090576172,1.2667361497879028,7.75,106.19314575195312,1.0878171920776367
4217.50732421875,0.000386936153518036,0.8540509343147278,2.888303756713867,2.36887788772583,-0.17848951369524002,0.9994527697563171,-0.005890910979360342,116.27623748779297,17.35489845275879,1.1090798377990723,10,-9.155272984173735e-09,17.0,-0.10274297744035721,-0.6841161251068115,0,0.01703805848956108,35,700000.0,0.007661710027605295,0,4334.548063615,0.18196651339530945,0.7038437128067017,1,-0.28136932849884033,1.032520055770874,0,1.083439826965332,0.2811299264431,0.9994527697563171,0.00031587251578457654,1746560286.3585427,-0.025829745456576347,1.032520055770874,0.30458733439445496,1.1090798377990723,1000,-0.32969996333122253,1.032520055770874,0.9994527697563171,34,172.0041961669922,1.2608728408813477,7.710000038146973,98.92131805419922,1.1090798377990723
