Train/Epoch,Train/KL,Train/PolicyRatio/Std,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/Entropy,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Safety/shield_violation,Train/LR,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/shield_adv_c,Value/reward,_timestamp,Time/Rollout,Metrics/EpRet,Train/PolicyRatio,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpCost,Train/PolicyRatio/Max,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,_runtime,Time/Update,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Train/PolicyStd,Time/Epoch,Time/Total,Value/cost,Time/FPS,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max
41,0.02059861831367016,0.015276014804840088,840000.0,1.4579503536224365,0.6112517714500427,42,1.4579503536224365,0.17595024406909943,7.499748229980469,0.0001740000006975606,2.4893484115600586,18,NaN,1.2041220664978027,1746572570.7721345,94.4622573852539,10.994433403015137,1.000295877456665,1.000295877456665,1.4579503536224365,0,32.040000915527344,1.000295877456665,1000,0.009096208959817886,14.689723014831543,0.05168569087982178,0,1.387564778327942,7358.292334425,44.390010833740234,-0.10064731538295746,1.387564778327942,0.22727183997631073,0.4471137821674347,138.85232543945312,7198.24267578125,3.6817405223846436,144.0379180908203,90.9000015258789,1.387564778327942
42,0.020480170845985413,0.01570087857544422,860000.0,1.4880620241165161,0.610027015209198,43,1.4880620241165161,-0.2783088833093643,7.244874000549316,0.00017100000695791095,-6.024754524230957,27,NaN,1.1815118789672852,1746572729.363106,91.75531768798828,10.776715278625488,1.0083723068237305,1.0083723068237305,1.4880620241165161,0,32.540000915527344,1.0083723068237305,1000,-0.012742966413497925,8.664968490600586,0.03894272446632385,0,1.417739987373352,7524.322551377,66.76653289794922,-0.3789561986923218,1.417739987373352,-0.2304256558418274,0.44662630558013916,158.52191162109375,7356.82470703125,3.471097946166992,126.16552734375,48.70000076293945,1.417739987373352
43,0.02133214846253395,0.015755999833345413,880000.0,1.5183128118515015,0.5860836505889893,44,1.5183128118515015,-0.04822239279747009,7.45203971862793,0.00016799999866634607,-2.0415754318237305,30,NaN,1.2995314598083496,1746572895.393281,91.10003662109375,10.794508934020996,1.0132416486740112,1.0132416486740112,1.5183128118515015,0,31.530000686645508,1.0132416486740112,1000,-0.001247994601726532,6.6233930587768555,0.03769472986459732,0,1.4471689462661743,7674.813181006,74.87164306640625,-0.42717859148979187,1.4471689462661743,-0.1281878650188446,0.436054527759552,165.97174072265625,7522.86865234375,3.4104883670806885,120.50244140625,43.349998474121094,1.4471689462661743
44,0.020238563418388367,0.014951929450035095,900000.0,1.5483639240264893,0.5737613439559937,45,1.5483639240264893,0.11125651001930237,5.930972099304199,0.00016500000492669642,1.1010489463806152,23,NaN,1.0494954586029053,1746573045.8839176,92.99596405029297,10.566912651062012,1.0094603300094604,1.0094603300094604,1.5483639240264893,0,27.549999237060547,1.0094603300094604,1000,-0.002439163625240326,7.724442005157471,0.035255566239356995,0,1.47581946849823,7820.092544499,57.4389533996582,-0.3159220814704895,1.47581946849823,-0.26894259452819824,0.4306488037109375,150.43496704101562,7673.35888671875,2.6422367095947266,132.94781494140625,40.75,1.47581946849823
45,0.022265471518039703,0.014915833249688148,920000.0,1.578222632408142,0.563225507736206,46,1.578222632408142,0.013095498085021973,6.81396484375,0.00016199999663513154,2.268017292022705,20,NaN,1.1148513555526733,1746573191.163263,95.628173828125,10.2426176071167,1.007020354270935,1.007020354270935,1.578222632408142,0,27.309999465942383,1.007020354270935,1000,0.006129506975412369,9.992459297180176,0.04138507321476936,0,1.5043528079986572,7973.055238805,49.59127426147461,-0.30282658338546753,1.5043528079986572,0.20940016210079193,0.4262654483318329,145.21951293945312,7818.6357421875,3.0517995357513428,137.72254943847656,54.150001525878906,1.5043528079986572
46,0.020387185737490654,0.015895098447799683,940000.0,1.6079045534133911,0.5625829100608826,47,1.6079045534133911,0.2703162953257561,7.138035297393799,0.00015900000289548188,2.8168277740478516,23,NaN,1.0952644348144531,1746573344.1258972,95.73906707763672,9.582215309143066,1.0020363330841064,1.002036213874817,1.6079045534133911,0,27.18000030517578,1.002036213874817,1000,-0.006603658199310303,12.809287071228027,0.03478141501545906,0,1.5344480276107788,8144.578352986,57.168548583984375,-0.032510288059711456,1.5344480276107788,-0.33823662996292114,0.4257674515247345,152.90769958496094,7971.603515625,3.620084285736084,130.79786682128906,96.0999984741211,1.5344480276107788
47,0.022124256938695908,0.01580994389951229,960000.0,1.6379530429840088,0.5550388097763062,48,1.6379530429840088,-0.04500617831945419,6.5108513832092285,0.000155999994603917,-4.591556549072266,31,NaN,0.9734368920326233,1746573515.6490498,94.72191619873047,9.295709609985352,1.0094102621078491,1.0094102621078491,1.6379530429840088,0,33.31999969482422,1.0094102621078491,1000,0.0005085431039333344,8.217730522155762,0.035289958119392395,0,1.5654727220535278,8307.443688648,76.74015808105469,-0.07751646637916565,1.5654727220535278,-0.09857479482889175,0.4227100908756256,171.46214294433594,8143.11962890625,3.134420871734619,116.6438217163086,84.19999694824219,1.5654727220535278
48,0.022068271413445473,0.016049791127443314,980000.0,1.6685032844543457,0.5398238897323608,49,1.6685032844543457,-0.27423062920570374,7.402777194976807,0.00015300000086426735,0.15135478973388672,28,NaN,1.1655222177505493,1746573678.514404,94.05982971191406,9.33680534362793,1.010590672492981,1.010590672492981,1.6685032844543457,0,35.380001068115234,1.010590672492981,1000,0.0013066232204437256,8.369085311889648,0.03659658133983612,0,1.596173882484436,8458.902690216,68.74694061279297,-0.3517470955848694,1.596173882484436,0.06445151567459106,0.41644570231437683,162.80682373046875,8305.986328125,3.3299782276153564,122.844970703125,55.25,1.596173882484436
49,0.020091336220502853,0.015412997454404831,1000000.0,1.6994316577911377,0.5169087052345276,50,1.6994316577911377,-0.06934323906898499,6.745123386383057,0.0001500000071246177,-0.4322805404663086,23,NaN,1.0820461511611938,1746573829.9733927,94.92784881591797,9.787424087524414,1.0128636360168457,1.0128635168075562,1.6994316577911377,0,34.4900016784668,1.0128635168075562,1000,0.006945006549358368,7.93680477142334,0.04354158788919449,0,1.6258690357208252,8597.397906986,56.472171783447266,-0.42109033465385437,1.6258690357208252,-0.2999385595321655,0.40705132484436035,151.40008544921875,8457.4453125,3.164083242416382,132.10032653808594,38.5,1.6258690357208252
50,0.020182620733976364,0.015405215322971344,1020000.0,1.7309120893478394,0.5129906535148621,51,1.7309120893478394,0.33302971720695496,7.257826328277588,0.00014699999883305281,4.412803649902344,18,NaN,1.0668786764144897,1746573968.4685414,94.23776245117188,9.737506866455078,1.0025490522384644,1.0025490522384644,1.7309120893478394,0,37.08000183105469,1.0025490522384644,1000,-0.0034496448934078217,12.349608421325684,0.04009194299578667,0,1.6566685438156128,8776.816355971,44.20326232910156,-0.08806061744689941,1.6566685438156128,0.44248297810554504,0.4055020213127136,138.4411163330078,8595.9453125,3.4877679347991943,144.46575927734375,86.8499984741211,1.6566685438156128
51,0.021985964849591255,0.015644673258066177,1040000.0,1.7625197172164917,0.5050928592681885,52,1.7625197172164917,-0.32738906145095825,7.401803970336914,0.00014400000509340316,-5.144899845123291,34,NaN,1.0819988250732422,1746574147.8870573,95.64237976074219,10.10960578918457,1.0112714767456055,1.011271357536316,1.7625197172164917,0,32.61000061035156,1.011271357536316,1000,-0.0006732381880283356,7.204708576202393,0.03941870480775833,0,1.6868106126785278,8930.649109234,83.70524597167969,-0.41544967889785767,1.6868106126785278,0.1361563801765442,0.40222427248954773,179.34768676757812,8775.3486328125,3.8989014625549316,111.51524353027344,46.70000076293945,1.6868106126785278
52,0.022704117000102997,0.016014339402318,1060000.0,1.793756127357483,0.5018388628959656,53,1.793756127357483,0.23432783782482147,6.490682601928711,0.00014099999680183828,1.4447321891784668,25,NaN,1.025014877319336,1746574301.7198048,92.48401641845703,10.48887825012207,1.0061191320419312,1.0061191320419312,1.793756127357483,0,26.8700008392334,1.0061191320419312,1000,-0.0030356422066688538,8.64944076538086,0.03638306260108948,0,1.7172452211380005,9080.399294316,61.27839660644531,-0.1811218410730362,1.7172452211380005,0.0776839405298233,0.4009426534175873,153.76248168945312,8929.1845703125,3.1989498138427734,130.07073974609375,67.4000015258789,1.7172452211380005
53,0.02070954628288746,0.014522825367748737,1080000.0,1.8247092962265015,0.49351751804351807,54,1.8247092962265015,-0.11751048266887665,6.503567218780518,0.00013800000306218863,0.13149642944335938,23,NaN,1.1249029636383057,1746574451.470008,92.6985092163086,10.361257553100586,1.0076760053634644,1.0076760053634644,1.8247092962265015,0,27.3799991607666,1.0076760053634644,1000,0.002977028489112854,8.780937194824219,0.03936009109020233,0,1.747251033782959,9230.336702412,56.964603424072266,-0.29863232374191284,1.747251033782959,0.13355186581611633,0.3978281319141388,149.6631622314453,9078.916015625,3.4061825275421143,133.63340759277344,50.95000076293945,1.747251033782959
54,0.020354265347123146,0.01583045721054077,1100000.0,1.8554356098175049,0.48604702949523926,55,1.8554356098175049,0.03702118992805481,6.750149250030518,0.00013499999477062374,0.028705596923828125,23,NaN,1.1625570058822632,1746574601.4073544,93.81777954101562,10.600912094116211,1.0079425573349,1.0079424381256104,1.8554356098175049,0,27.6299991607666,1.0079424381256104,1000,0.0017641671001911163,8.809642791748047,0.04112425819039345,0,1.7772246599197388,9384.65331309,56.05888748168945,-0.26161113381385803,1.7772246599197388,0.007341440767049789,0.3948136270046234,149.8767547607422,9228.8779296875,3.5665040016174316,133.44297790527344,59.0,1.7772246599197388
55,0.021487092599272728,0.015533671714365482,1120000.0,1.8856459856033325,0.47680744528770447,56,1.8856459856033325,-0.018078595399856567,6.030725955963135,0.0001320000010309741,-1.7494583129882812,25,NaN,1.1295963525772095,1746574755.7239408,93.10537719726562,11.022592544555664,1.0081218481063843,1.0081217288970947,1.8856459856033325,0,24.059999465942383,1.0081217288970947,1000,0.0038732998073101044,7.060184478759766,0.04499755799770355,0,1.8066812753677368,9541.985200071,61.149784088134766,-0.2796897292137146,1.8066812753677368,-0.19227446615695953,0.3911227881908417,154.25521850585938,9383.1943359375,3.020669937133789,129.65525817871094,47.650001525878906,1.8066812753677368
56,0.021369395777583122,0.015436286106705666,1140000.0,1.9156259298324585,0.4719221889972687,57,1.9156259298324585,0.010973691940307617,6.715482711791992,0.0001289999927394092,2.203700065612793,26,NaN,1.076722502708435,1746574913.0559742,93.47030639648438,10.630008697509766,1.0077502727508545,1.0077502727508545,1.9156259298324585,0,26.59000015258789,1.0077502727508545,1000,-0.0078667514026165,9.263884544372559,0.03713080659508705,0,1.8361510038375854,9693.718583174,63.78617477416992,-0.268716037273407,1.8361510038375854,-0.020850811153650284,0.38919147849082947,157.25653076171875,9540.513671875,3.1462624073028564,127.18072509765625,58.400001525878906,1.8361510038375854
57,0.020343605428934097,0.015305123291909695,1160000.0,1.9454337358474731,0.47605109214782715,58,1.9454337358474731,0.1690765917301178,6.32813024520874,0.00012599999899975955,0.2954235076904297,24,NaN,1.2543797492980957,1746575064.7892277,93.3229751586914,11.197029113769531,1.0022778511047363,1.0022778511047363,1.9454337358474731,0,26.90999984741211,1.0022778511047363,1000,0.010797146707773209,9.559308052062988,0.04792795330286026,0,1.8663331270217896,9857.877014732,58.33320999145508,-0.09963944554328918,1.8663331270217896,0.21651583909988403,0.3908713459968567,151.65623474121094,9692.2451171875,3.079230785369873,131.877197265625,74.75,1.8663331270217896
58,0.02079474739730358,0.015538671053946018,1180000.0,1.9750577211380005,0.4751996099948883,59,1.9750577211380005,-0.08796952664852142,6.3857951164245605,0.0001230000052601099,0.02212047576904297,28,NaN,1.1115854978561401,1746575228.9477046,93.3592758178711,11.12872314453125,1.004144549369812,1.004144549369812,1.9750577211380005,0,26.520000457763672,1.004144549369812,1000,0.0012219995260238647,9.581428527832031,0.049149952828884125,0,1.8966922760009766,10025.366495365,70.73716735839844,-0.1876089721918106,1.8966922760009766,-0.11160044372081757,0.39049232006073,164.09649658203125,9856.421875,2.745584487915039,121.87950134277344,63.79999923706055,1.8966922760009766
59,0.02007792331278324,0.015543737448751926,1200000.0,2.004826307296753,0.4760618805885315,60,2.004826307296753,0.05477830767631531,6.300533294677734,0.00011999999696854502,0.037540435791015625,30,NaN,1.0455683469772339,1746575396.4371479,93.37078094482422,11.032567977905273,1.0040768384933472,1.0040767192840576,2.004826307296753,0,29.889999389648438,1.0040767192840576,1000,-0.003363262861967087,9.618968963623047,0.04578668996691704,0,1.9275496006011963,10192.7113704,74.06106567382812,-0.1328306645154953,1.9275496006011963,0.2777091860771179,0.3908866345882416,167.43190002441406,10023.9111328125,2.7391841411590576,119.45154571533203,71.69999694824219,1.9275496006011963
60,0.020853741094470024,0.014965539798140526,1220000.0,2.0346617698669434,0.46463361382484436,61,2.0346617698669434,-0.24841316044330597,6.28180456161499,0.00011700000322889537,-3.3743977546691895,30,NaN,1.0415213108062744,1746575563.7820334,93.15654754638672,10.424059867858887,1.0083922147750854,1.0083922147750854,2.0346617698669434,0,29.1299991607666,1.0083922147750854,1000,-0.007955312728881836,6.244571208953857,0.0378313772380352,0,1.9573975801467896,10342.246275355,74.12686920166016,-0.38124382495880127,1.9573975801467896,0.09687937051057816,0.3865019977092743,167.28347778320312,10191.2509765625,2.993399143218994,119.55754089355469,38.5,1.9573975801467896
61,0.020020607858896255,0.01454998180270195,1240000.0,2.0643224716186523,0.4450324773788452,62,2.0643224716186523,-0.009733140468597412,6.972400188446045,0.0001140000022132881,0.2570366859436035,23,NaN,1.153796911239624,1746575713.317004,92.48506164550781,10.607199668884277,1.0091787576675415,1.009178638458252,2.0643224716186523,0,26.489999771118164,1.009178638458252,1000,0.006026454269886017,6.501607894897461,0.04385783150792122,0,1.9866609573364258,10497.749452617,56.9942741394043,-0.3909769654273987,1.9866609573364258,0.14136062562465668,0.37923017144203186,149.47940063476562,10340.7939453125,2.8714070320129395,133.79769897460938,45.5,1.9866609573364258
62,0.02025153860449791,0.016005564481019974,1260000.0,2.0934996604919434,0.42443516850471497,63,2.0934996604919434,-0.005236417055130005,6.290285110473633,0.00011100000119768083,-1.1343131065368652,26,NaN,1.3002872467041016,1746575868.8200932,91.22496795654297,10.634688377380371,1.0119112730026245,1.011911153793335,2.0934996604919434,0,22.90999984741211,1.011911153793335,1000,0.004432667046785355,5.367294788360596,0.048290498554706573,0,2.0149612426757812,10653.891036025,64.20176696777344,-0.3962133824825287,2.0149612426757812,-0.05548040568828583,0.37160253524780273,155.4268035888672,10496.275390625,2.761751174926758,128.6779327392578,35.95000076293945,2.0149612426757812
63,0.020006762817502022,0.014790164306759834,1280000.0,2.122039556503296,0.4113213121891022,64,2.122039556503296,0.15277959406375885,5.259611129760742,0.00010800000018207356,0.06542778015136719,26,NaN,0.9473696351051331,1746576024.9616466,91.84679412841797,10.296073913574219,1.0061248540878296,1.00612473487854,2.122039556503296,0,20.719999313354492,1.00612473487854,1000,-0.004836626350879669,5.432722568511963,0.043453872203826904,0,2.0427327156066895,10812.493522375,64.2369384765625,-0.24343378841876984,2.0427327156066895,0.249307781457901,0.3668785095214844,156.0838165283203,10652.435546875,2.3243179321289062,128.1362762451172,43.099998474121094,2.0427327156066895
64,0.020628999918699265,0.015022441744804382,1300000.0,2.1498470306396484,0.41504809260368347,65,2.1498470306396484,0.18546158075332642,5.084985256195068,0.0001049999991664663,2.0741586685180664,26,NaN,1.1093720197677612,1746576183.5641582,93.78917694091797,10.07731819152832,1.0007038116455078,1.0007038116455078,2.1498470306396484,0,19.020000457763672,1.0007038116455078,1000,-0.006209336221218109,7.506881237030029,0.037244535982608795,0,2.070969581604004,10973.584680795,64.74211883544922,-0.05797220766544342,2.070969581604004,-0.1814994364976883,0.3680857717990875,158.53135681152344,10811.0263671875,2.2498464584350586,126.15800476074219,63.54999923706055,2.070969581604004
65,0.0203093308955431,0.015019084326922894,1320000.0,2.177140951156616,0.4169852137565613,66,2.177140951156616,-0.15322259068489075,5.273836612701416,0.00010199999815085903,0.12056875228881836,28,NaN,1.1491739749908447,1746576344.6553879,91.57950592041016,10.542158126831055,1.004353642463684,1.004353642463684,2.177140951156616,0,20.469999313354492,1.004353642463684,1000,0.008791714906692505,7.627449989318848,0.0460362508893013,0,2.0989484786987305,11137.834699469,69.45077514648438,-0.21119479835033417,2.0989484786987305,-0.12368817627429962,0.3687548041343689,161.0303497314453,10972.126953125,2.081024646759033,124.2001953125,48.599998474121094,2.0989484786987305
66,0.020525582134723663,0.01498094666749239,1340000.0,2.2039501667022705,0.4001826047897339,67,2.2039501667022705,-0.1546594351530075,5.78251314163208,9.899999713525176e-05,-1.4454655647277832,30,NaN,1.0117486715316772,1746576508.9052901,90.06402587890625,10.207399368286133,1.008463740348816,1.008463740348816,2.2039501667022705,0,20.18000030517578,1.008463740348816,1000,-0.011358272284269333,6.1819844245910645,0.03467797860503197,0,2.12604022026062,11300.252742669,74.11094665527344,-0.3658542335033417,2.12604022026062,-0.22346195578575134,0.36257779598236084,164.175048828125,11136.3623046875,2.8866069316864014,121.8211898803711,34.599998474121094,2.12604022026062
67,0.020606227219104767,0.015429959632456303,1360000.0,2.2305796146392822,0.3886018395423889,68,2.2305796146392822,0.10396495461463928,5.448755264282227,9.600000339560211e-05,0.32218265533447266,29,NaN,1.0241491794586182,1746576671.3233666,91.08326721191406,9.46854019165039,1.009494662284851,1.009494662284851,2.2305796146392822,0,22.739999771118164,1.009494662284851,1000,0.0041203126311302185,6.504167079925537,0.038798291236162186,0,2.1527938842773438,11471.964520764,71.26419830322266,-0.2618892788887024,2.1527938842773438,0.011172141879796982,0.3584507405757904,162.34751892089844,11298.7841796875,2.4447145462036133,123.19252014160156,44.150001525878906,2.1527938842773438
68,0.020767979323863983,0.015316056087613106,1380000.0,2.2570629119873047,0.3779871165752411,69,2.2570629119873047,-0.00030303001403808594,5.7038774490356445,9.300000237999484e-05,-0.12022924423217773,32,NaN,1.0965417623519897,1746576843.0351174,92.88333892822266,9.617022514343262,1.0088450908660889,1.0088450908660889,2.2570629119873047,0,22.829999923706055,1.0088450908660889,1000,-0.0009919516742229462,6.383937835693359,0.03780633956193924,0,2.179356813430786,11646.337363711,78.76860809326172,-0.2621923089027405,2.179356813430786,0.000256367027759552,0.3548058569431305,171.6520233154297,11470.5068359375,2.5374646186828613,116.5147933959961,46.400001525878906,2.179356813430786
69,0.02015027031302452,0.01535747293382883,1400000.0,2.283066987991333,0.3570040166378021,70,2.283066987991333,-0.1367919147014618,5.322423458099365,9.000000136438757e-05,-1.6543283462524414,34,NaN,1.004050850868225,1746577017.4080374,89.75907897949219,9.738037109375,1.0131593942642212,1.0131592750549316,2.283066987991333,0,19.25,1.0131592750549316,1000,0.003980156034231186,4.729609489440918,0.041786495596170425,0,2.204775810241699,11833.234581731,84.55218505859375,-0.39898422360420227,2.204775810241699,0.11527061462402344,0.3477132022380829,174.31134033203125,11644.8798828125,2.321650505065918,114.73722839355469,26.299999237060547,2.204775810241699
70,0.020892878994345665,0.01529753115028143,1420000.0,2.30853271484375,0.3432002365589142,71,2.30853271484375,0.174449622631073,5.075243949890137,8.70000003487803e-05,-0.29239606857299805,39,NaN,0.883607804775238,1746577204.3052826,91.82896423339844,9.083678245544434,1.006587028503418,1.0065869092941284,2.30853271484375,0,18.1299991607666,1.0065869092941284,1000,-0.003695789724588394,4.43721342086792,0.03809070587158203,0,2.2300031185150146,12005.742177861,95.00688934326172,-0.22453460097312927,2.2300031185150146,-0.18689896166324615,0.3428500294685364,186.83592224121094,11831.7744140625,2.1938135623931885,107.0457992553711,43.29999923706055,2.2300031185150146
71,0.02026117779314518,0.01574871875345707,1440000.0,2.3336567878723145,0.33620667457580566,72,2.3336567878723145,0.021738499402999878,6.1555681228637695,8.399999933317304e-05,1.802706241607666,32,NaN,1.191805124282837,1746577376.81284,94.60552978515625,9.649579048156738,1.0080511569976807,1.0080511569976807,2.3336567878723145,0,19.489999771118164,1.0080511569976807,1000,0.0051652006804943085,6.239919662475586,0.04325590655207634,0,2.2558000087738037,12193.233685965,77.84151458740234,-0.2027961015701294,2.2558000087738037,0.027618177235126495,0.34041628241539,172.4470977783203,12004.283203125,2.8756346702575684,115.97759246826172,58.599998474121094,2.2558000087738037
72,0.01881643570959568,0.015063481405377388,1460000.0,2.3582592010498047,0.3295036852359772,73,2.3582592010498047,-0.1343112587928772,4.907505512237549,8.099999831756577e-05,-1.8246593475341797,40,NaN,1.040373682975769,1746577564.3043349,89.74301147460938,9.694038391113281,1.0099053382873535,1.0099053382873535,2.3582592010498047,0,17.329999923706055,1.0099053382873535,1000,-0.0027030520141124725,4.415260314941406,0.04055285453796387,0,2.2805683612823486,12370.554079922,97.69020080566406,-0.3371073603630066,2.2805683612823486,-0.041197143495082855,0.33802691102027893,187.4332733154297,12191.7763671875,2.1873538494110107,106.70464324951172,26.950000762939453,2.2805683612823486
73,0.020398717373609543,0.01548271719366312,1480000.0,2.382511615753174,0.3264862596988678,74,2.382511615753174,0.26048409938812256,4.4905829429626465,7.79999973019585e-05,1.2058839797973633,35,NaN,1.002773642539978,1746577741.6247606,92.0373764038086,9.399273872375488,1.0049852132797241,1.0049852132797241,2.382511615753174,0,18.440000534057617,1.0049852132797241,1000,-0.005561180412769318,5.6211442947387695,0.03499167412519455,0,2.3057143688201904,12560.85946325,85.21324157714844,-0.07662326097488403,2.3057143688201904,-0.20088063180446625,0.33705607056617737,177.25067138671875,12369.091796875,2.1252694129943848,112.83454895019531,53.25,2.3057143688201904
74,0.019138067960739136,0.014759533107280731,1500000.0,2.406582832336426,0.32599306106567383,75,2.406582832336426,-0.13486966490745544,4.887879371643066,7.500000356230885e-05,-0.46860456466674805,40,NaN,1.1153314113616943,1746577931.9300516,92.30594635009766,9.052268028259277,1.0064387321472168,1.0064387321472168,2.406582832336426,0,19.68000030517578,1.0064387321472168,1000,0.0012722685933113098,5.1525397300720215,0.03626394271850586,0,2.3307254314422607,12750.924527405,97.94009399414062,-0.21149292588233948,2.3307254314422607,0.30708110332489014,0.3368127942085266,190.24610900878906,12559.4013671875,1.976070761680603,105.12699127197266,43.400001525878906,2.3307254314422607
75,0.02012813836336136,0.015089860185980797,1520000.0,2.430516481399536,0.3162821829319,76,2.430516481399536,-0.05999746918678284,4.972445011138916,7.200000254670158e-05,-0.2000112533569336,40,NaN,1.162865400314331,1746578121.9951568,91.59378814697266,9.595996856689453,1.0071313381195068,1.0071313381195068,2.430516481399536,0,19.860000610351562,1.0071313381195068,1000,0.0024030394852161407,4.952528476715088,0.038666982203722,0,2.355375289916992,12930.419753233,98.40935516357422,-0.2714903950691223,2.355375289916992,-0.1354529857635498,0.3336680829524994,190.00320434570312,12749.46484375,2.2807748317718506,105.26138305664062,38.45000076293945,2.355375289916992
76,0.020113369449973106,0.015211018733680248,1540000.0,2.4544742107391357,0.3012896776199341,77,2.4544742107391357,0.11819665133953094,5.2700700759887695,6.900000153109431e-05,1.5473566055297852,36,NaN,1.1855863332748413,1746578301.4903755,91.12252044677734,9.587891578674316,1.0052396059036255,1.0052396059036255,2.4544742107391357,0,21.219999313354492,1.0052396059036255,1000,0.001428760588169098,6.499885082244873,0.0400957427918911,0,2.380519151687622,13119.480304386,87.6077651977539,-0.15329374372959137,2.380519151687622,-0.3464658856391907,0.32877421379089355,178.7303466796875,12928.2587890625,2.4887709617614746,111.90042114257812,54.849998474121094,2.380519151687622
77,0.019224276766180992,0.014961495995521545,1560000.0,2.478506326675415,0.29488399624824524,78,2.478506326675415,-0.14221437275409698,5.005283355712891,6.600000051548705e-05,-1.535970687866211,40,NaN,1.1332155466079712,1746578490.550995,91.43936157226562,9.686659812927246,1.009264588356018,1.009264588356018,2.478506326675415,0,21.65999984741211,1.009264588356018,1000,-0.0013289935886859894,4.963914394378662,0.03876674920320511,0,2.4050638675689697,13311.94660707,97.5469970703125,-0.29550811648368835,2.4050638675689697,-0.3298753499984741,0.3266185522079468,188.98641967773438,13118.0087890625,2.446542978286743,105.82770538330078,33.79999923706055,2.4050638675689697
78,0.019067389890551567,0.014496314339339733,1580000.0,2.5024752616882324,0.2744855284690857,79,2.5024752616882324,-0.030888080596923828,5.542392730712891,6.299999949987978e-05,0.4187812805175781,40,NaN,1.065294861793518,1746578683.017286,94.14063262939453,9.947927474975586,1.0077731609344482,1.0077731609344482,2.5024752616882324,0,20.34000015258789,1.0077731609344482,1000,0.0017499178647994995,5.38269567489624,0.04051666706800461,0,2.4293158054351807,13504.589337653,98.19969940185547,-0.3263961970806122,2.4293158054351807,0.2729370892047882,0.3201366662979126,192.3404083251953,13310.423828125,2.334510326385498,103.98231506347656,38.54999923706055,2.4293158054351807
79,0.019767044112086296,0.015362350270152092,1600000.0,2.5266292095184326,0.2707149386405945,80,2.5266292095184326,0.1866292804479599,5.963636875152588,5.999999848427251e-05,2.0718750953674316,40,NaN,1.1219847202301025,1746578875.6598992,94.50679016113281,10.02103042602539,1.003387451171875,1.003387451171875,2.5266292095184326,0,22.59000015258789,1.003387451171875,1000,-0.0043918676674366,7.454570770263672,0.03612479940056801,0,2.4545788764953613,13695.326830973,98.07136535644531,-0.13976691663265228,2.4545788764953613,0.10886093974113464,0.31902918219566345,192.57826232910156,13503.1279296875,2.5786259174346924,103.8538818359375,64.0,2.4545788764953613
80,0.017539143562316895,0.014262888580560684,1620000.0,2.550971508026123,0.2675086557865143,81,2.550971508026123,-0.10215626657009125,5.395711421966553,5.700000110664405e-05,-1.0150561332702637,40,NaN,1.0530142784118652,1746579066.3975172,92.29247283935547,10.170809745788574,1.0067930221557617,1.0067930221557617,2.550971508026123,0,22.729999542236328,1.0067930221557617,1000,0.006720699369907379,6.439514636993408,0.04284549877047539,0,2.4798684120178223,13885.215027234,98.38617706298828,-0.24192318320274353,2.4798684120178223,0.2361130565404892,0.3180678188800812,190.67872619628906,13693.87109375,2.520170211791992,104.88847351074219,46.099998474121094,2.4798684120178223
81,0.017355211079120636,0.01368379034101963,1640000.0,2.575115203857422,0.2537619173526764,82,2.575115203857422,-0.08390271663665771,4.962308406829834,5.400000009103678e-05,-1.4332709312438965,40,NaN,1.07156503200531,1746579256.2857418,91.46035766601562,10.120784759521484,1.0090268850326538,1.0090268850326538,2.575115203857422,0,19.170000076293945,1.0090268850326538,1000,0.003991924226284027,5.006243705749512,0.046837422996759415,0,2.5043416023254395,14073.936859217,98.36465454101562,-0.32582589983940125,2.5043416023254395,0.05147887021303177,0.3138416111469269,189.82508850097656,13883.7548828125,2.3344616889953613,105.36015319824219,29.549999237060547,2.5043416023254395
82,0.01678645610809326,0.014456850476562977,1660000.0,2.599069356918335,0.2422570437192917,83,2.599069356918335,0.021872222423553467,4.769901752471924,5.0999999075429514e-05,-1.2698907852172852,40,NaN,1.099098563194275,1746579445.0075445,90.53534698486328,9.613512992858887,1.0099999904632568,1.0099999904632568,2.599069356918335,0,19.010000228881836,1.0099999904632568,1000,-0.013623889535665512,3.7363529205322266,0.0332135334610939,0,2.5281453132629395,14262.591598182,98.11836242675781,-0.3039536774158478,2.5281453132629395,0.37913835048675537,0.31037887930870056,188.65377807617188,14072.4697265625,2.1078264713287354,106.01431274414062,30.75,2.5281453132629395
