Misc/H_inv_g,Misc/Alpha,Loss/Loss_pi,Metrics/LagrangeMultiplier,Misc/gradient_norm,Loss/Loss_reward_critic,_runtime,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio/Min,Time/Epoch,Train/StopIter,Safety/EpCostShield,Safety/shield_violation,Safety/shield_adv_c,Time/Update,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/PolicyRatio/Max,Train/KL,Metrics/EpRet,Time/Rollout,Misc/AcceptanceStep,Time/Total,Misc/FinalStepNorm,_step,Value/cost,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,_timestamp,Value/reward,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/LR,TotalEnvSteps,Time/FPS,Misc/xHx,Loss/Loss_pi/Delta,Train/Entropy,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min
0.18719591200351715,1.451585292816162,-0.15746541321277618,0.37569373846054077,0.20542779564857483,0.023944733664393425,981.45175925,0.0044822171330451965,0.37569373846054077,6.103515470812226e-09,1.0012917518615723,78.21134185791016,10,57.54999923706055,7.803642272949219,-0.7152321338653564,14.480130195617676,1000,-2.119349479675293,10,1.0012917518615723,0.00037465119385160506,4.075593948364258,63.73119354248047,1,902.8816528320312,0.27173084020614624,11,4.2546257972717285,34.66999816894531,0,0.37569373846054077,0.0009134064894169569,1746543383.5254607,0.28196895122528076,0.9458866119384766,0.37952396273612976,11.449427604675293,0,220000.0,255.71739196777344,0.009491708129644394,-0.037928856909275055,1.3630620241165161,1.0012917518615723,0,0.37952396273612976,0.37952396273612976
0.2216704934835434,1.4252597093582153,-0.07184797525405884,0.4098716676235199,0.1681479513645172,0.021539099514484406,1059.608541267,-0.0024056341499090195,0.4098716676235199,1.602172794434864e-08,1.0007094144821167,77.51854705810547,10,66.94999694824219,6.627567768096924,0.013438999652862549,14.23733901977539,1000,-0.6814870834350586,11,1.0007094144821167,0.0003148102550767362,4.762481689453125,63.28118896484375,1,980.4869384765625,0.3159380257129669,12,3.4421913623809814,32.060001373291016,0,0.4098716676235199,0.0005016037030145526,1746543461.1307702,0.306050181388855,0.9441083073616028,0.4107733964920044,10.767940521240234,0,240000.0,258.0027770996094,0.009845584630966187,0.08561743795871735,1.3610914945602417,1.0007094144821167,0,0.4107733964920044,0.4107733964920044
0.2686488628387451,1.0659985542297363,-0.08357992023229599,0.4432653784751892,0.2754603624343872,0.0170220248401165,1139.413467944,-0.004517074674367905,0.4432653784751892,-1.2207030941624453e-08,1.000038981437683,78.07003021240234,10,67.25,6.756723403930664,-1.0955272912979126,14.59861946105957,1000,-0.3576469421386719,12,1.000038981437683,0.0004031209973618388,5.521679878234863,63.47138595581055,1,1058.6436767578125,0.28637930750846863,13,3.469576597213745,28.079999923706055,0,0.4432653784751892,2.7535970730241388e-05,1746543539.287268,0.44007471203804016,0.9336907863616943,0.4418359398841858,10.410293579101562,0,260000.0,256.18023681640625,0.017600156366825104,-0.011731944978237152,1.34943425655365,1.000038981437683,0,0.4418359398841858,0.4418359398841858
0.22327233850955963,1.352527379989624,-0.015951290726661682,0.47631460428237915,0.13262563943862915,0.023658299818634987,1215.477396179,0.006636274978518486,0.47631460428237915,-3.890990996069377e-08,0.9981040358543396,79.72444152832031,10,84.6500015258789,6.951404571533203,1.39909029006958,14.548494338989258,1000,5.61750602722168,13,0.9981040358543396,0.00034743495052680373,6.316995620727539,65.17593383789062,1,1138.45458984375,0.30198195576667786,14,3.5179765224456787,32.68000030517578,0,0.47631460428237915,0.0013406631769612432,1746543619.0926905,0.427417516708374,0.927986204624176,0.4732697010040283,16.027799606323242,0,280000.0,250.8640899658203,0.010932952165603638,0.06762862950563431,1.3423391580581665,0.9981040358543396,0,0.4732697010040283,0.4732697010040283
0.20326146483421326,1.334799885749817,-0.14815299212932587,0.5091036558151245,0.2134830355644226,0.023599442094564438,1292.1311548,-5.885772407054901e-05,0.5091036558151245,1.3732909920349812e-08,1.0007671117782593,75.95709991455078,10,48.79999923706055,6.440866470336914,0.8353065848350525,14.302452087402344,1000,-6.280810356140137,14,1.0007671117782593,0.0003804233856499195,6.816556453704834,61.654632568359375,1,1214.494140625,0.2713133692741394,15,3.0556836128234863,33.029998779296875,0,0.5091036558151245,0.0005423456314019859,1746543695.1565979,0.532271146774292,0.9363314509391785,0.5038763284683228,9.746989250183105,0,300000.0,263.3065185546875,0.011225282214581966,-0.13220170140266418,1.3509125709533691,1.0007671117782593,0,0.5038763284683228,0.5038763284683228
0.19433973729610443,1.4485602378845215,-0.0822673961520195,0.5416598320007324,0.20426374673843384,0.027941184118390083,1369.06133717,0.0043417420238256454,0.5416598320007324,-1.1444091896350983e-08,1.000109076499939,76.52393341064453,10,61.75,6.342597484588623,-0.507024884223938,14.380120277404785,1000,0.5786771774291992,15,1.000109076499939,0.0003649163991212845,7.576511859893799,62.14379119873047,1,1291.1300048828125,0.2815128266811371,16,3.749821901321411,32.720001220703125,0,0.5416598320007324,7.715683750575408e-05,1746543771.8099232,0.6050416231155396,0.9378142356872559,0.5342419743537903,10.325666427612305,0,320000.0,261.3561706542969,0.009531393647193909,0.06588559597730637,1.352491021156311,1.000109076499939,0,0.5342419743537903,0.5342419743537903
0.2021169513463974,1.3791351318359375,-0.19985859096050262,0.5739656090736389,0.148624986410141,0.029009513556957245,1445.246076345,0.0010683294385671616,0.5739656090736389,2.0980834847250662e-08,1.0002803802490234,76.84635162353516,10,41.150001525878906,6.549150466918945,-0.8612337112426758,14.236684799194336,1000,-0.3359413146972656,16,1.0002803802490234,0.00036740637733601034,8.288019180297852,62.609649658203125,1,1368.099365234375,0.2787465751171112,17,3.345055103302002,31.81999969482422,0,0.5739656090736389,0.00019831498502753675,1746543848.7406816,0.6404925584793091,0.9277464747428894,0.5636515617370605,9.989725112915039,0,340000.0,260.25958251953125,0.010515160858631134,-0.11759119480848312,1.3404661417007446,1.0002803802490234,0,0.5636515617370605,0.5636515617370605
0.18105821311473846,1.6072391271591187,-0.18130923807621002,0.605862557888031,0.1443828046321869,0.031175803393125534,1525.031372125,0.002166289836168289,0.605862557888031,-1.678466787780053e-08,1.0002639293670654,76.07118225097656,10,36.20000076293945,5.816032886505127,-0.7252864837646484,15.475483894348145,1000,-2.7005505561828613,17,1.0002639293670654,0.00033859824179671705,8.689019203186035,60.59565734863281,1,1444.2557373046875,0.29100385308265686,18,2.9761524200439453,28.899999618530273,0,0.605862557888031,0.00018651386199053377,1746543924.9252973,0.6190385818481445,0.9260109066963196,0.5920286178588867,7.289174556732178,0,360000.0,262.9116516113281,0.007742272224277258,0.018549352884292603,1.3385696411132812,1.0002638101577759,0,0.5920286178588867,0.5920286178588867
0.2544463276863098,1.0794085264205933,0.007179278880357742,0.6374382972717285,0.28040561079978943,0.030763020738959312,1602.834957102,-0.0004127826541662216,0.6374382972717285,-6.103515470812226e-09,1.000067114830017,79.69739532470703,10,91.44999694824219,7.315176486968994,0.1795428842306137,14.487090110778809,1000,4.273144245147705,18,1.000067114830017,0.0003751208132598549,9.091979026794434,65.21028900146484,1,1524.06640625,0.27465155720710754,19,4.065614223480225,29.25,0,0.6374382972717285,4.737320705316961e-05,1746544004.710654,0.847718358039856,0.9272971153259277,0.6214428544044495,11.562318801879883,0,380000.0,250.94921875,0.017165564000606537,0.18848851695656776,1.3404306173324585,1.000067114830017,0,0.6214428544044495,0.6214428544044495
0.2392265498638153,1.1894161701202393,-0.1338069587945938,0.6685687303543091,0.21933256089687347,0.03665943443775177,1680.595771987,0.005896413698792458,0.6685687303543091,-2.2125243859250077e-08,1.0019769668579102,77.7170639038086,10,53.400001525878906,6.207879066467285,0.49280625581741333,14.00757122039795,1000,-3.518280029296875,19,1.0019769668579102,0.00033188884845003486,9.690866470336914,63.709476470947266,1,1601.8712158203125,0.28453993797302246,20,3.4701015949249268,26.8700008392334,0,0.6685687303543091,0.0013979265931993723,1746544082.51414,0.8147473335266113,0.9321022033691406,0.6505127549171448,8.044038772583008,0,400000.0,257.34375,0.014137154445052147,-0.14098623767495155,1.3454828262329102,1.0019769668579102,0,0.6505127549171448,0.6505127549171448
0.2337770164012909,1.18791663646698,-0.05962001904845238,0.6994227766990662,0.25036805868148804,0.03287569805979729,1760.915481158,-0.003783736377954483,0.6994227766990662,-7.629394005448376e-09,0.998058557510376,77.67786407470703,10,62.54999923706055,5.935093879699707,-0.9542025923728943,14.40963363647461,1000,1.4392805099487305,20,0.998058557510376,0.00036755827022716403,9.565940856933594,63.26821517944336,1,1679.6348876953125,0.27770760655403137,21,2.905524969100952,28.270000457763672,0,0.6994227766990662,0.0013728071935474873,1746544160.2751331,0.7815377712249756,0.9314979910850525,0.6796250939369202,9.483319282531738,0,420000.0,257.4736022949219,0.014172866940498352,0.07418693974614143,1.344373106956482,0.998058557510376,0,0.6796250939369202,0.6796250939369202
0.2529008090496063,1.2301456928253174,-0.028382161632180214,0.7302564382553101,0.1938408464193344,0.036325812339782715,1836.681823666,0.003450114279985428,0.7302564382553101,-7.629394005448376e-09,0.9998502731323242,80.21847534179688,10,71.44999694824219,6.250879287719727,0.5212020874023438,15.21249008178711,1000,2.5798349380493164,21,0.9998502731323242,0.0002736930618993938,9.588469505310059,65.00596618652344,1,1759.93603515625,0.3111048638820648,22,2.952012777328491,31.170000076293945,0,0.7302564382553101,0.0001058447960531339,1746544240.594595,0.8138447999954224,0.9267520308494568,0.7090936899185181,12.063154220581055,0,440000.0,249.31912231445312,0.013216502964496613,0.031237857416272163,1.3397575616836548,0.9998502731323242,0,0.7090936899185181,0.7090936899185181
0.211483895778656,1.2672786712646484,-0.16087941825389862,0.7610931992530823,0.14454449713230133,0.036276426166296005,1912.879325254,-4.9386173486709595e-05,0.7610931992530823,-1.3732909920349812e-08,0.9994411468505859,75.68389892578125,10,34.75,5.024168491363525,-0.5591554045677185,14.82265853881836,1000,-4.554673194885254,22,0.9994411468505859,0.00040611211443319917,9.573775291442871,60.86122131347656,1,1835.72119140625,0.2680090367794037,23,2.7120046615600586,31.329999923706055,0,0.7610931992530823,0.00039516884135082364,1746544316.3610413,0.7220185399055481,0.9058184623718262,0.7375037670135498,7.508481025695801,0,460000.0,264.25701904296875,0.012453326024115086,-0.1324972566217184,1.3173543214797974,0.9994411468505859,0,0.7375037670135498,0.7375037670135498
0.19672080874443054,1.3684754371643066,-0.14553838968276978,0.7915124893188477,0.20080095529556274,0.03846660256385803,1990.364456536,0.002190176397562027,0.7915124893188477,-4.577636492086867e-09,1.0000672340393066,76.10301971435547,10,37.70000076293945,4.942955493927002,-0.18631181120872498,14.261770248413086,1000,-0.4296703338623047,23,1.0000672340393066,0.00033839239040389657,9.549673080444336,61.84122085571289,1,1911.90869140625,0.26920756697654724,24,2.4545655250549316,25.639999389648438,0,0.7915124893188477,4.7541645471937954e-05,1746544392.5584507,0.8071587681770325,0.9053595066070557,0.7650983333587646,7.078810691833496,0,480000.0,262.8016662597656,0.01067961286753416,0.015341028571128845,1.316441297531128,1.0000672340393066,0,0.7650983333587646,0.7650983333587646
0.22013331949710846,1.2671735286712646,-0.17481251060962677,0.8215694427490234,0.2040858268737793,0.04706507921218872,2069.312548808,0.008598476648330688,0.8215694427490234,-6.103515470812226e-09,1.0004711151123047,77.40022277832031,10,38.95000076293945,5.474330425262451,-0.35425177216529846,14.765865325927734,1000,-0.1721644401550293,24,1.0004711151123047,0.000338144542183727,9.918416023254395,62.634342193603516,1,1989.40185546875,0.278947114944458,25,2.8770196437835693,25.6200008392334,0,0.8215694427490234,0.0003330725012347102,1746544470.043384,1.01170814037323,0.9044272303581238,0.7920253276824951,6.906646251678467,0,500000.0,258.3971862792969,0.012455394491553307,-0.029274120926856995,1.3148201704025269,1.0004711151123047,0,0.7920253276824951,0.7920253276824951
0.24820587038993835,1.1885933876037598,-0.043660085648298264,0.8511888980865479,0.15384817123413086,0.04165288433432579,2147.10203877,-0.00541219487786293,0.8511888980865479,-6.103515470812226e-09,0.9996600151062012,78.857666015625,10,53.150001525878906,4.812911033630371,-0.6631268262863159,14.269462585449219,1000,0.5559749603271484,25,0.9996600151062012,0.00030042685102671385,10.193157196044922,64.58818054199219,1,2068.345458984375,0.2950158715248108,26,2.4296367168426514,24.06999969482422,0,0.8511888980865479,0.00024040562857408077,1746544548.9917252,0.839907705783844,0.9081060290336609,0.8189505934715271,7.462621212005615,0,520000.0,253.62152099609375,0.014156732708215714,0.1311524249613285,1.319230556488037,0.9996600151062012,0,0.8189505934715271,0.8189505934715271
0.2115774005651474,1.3373255729675293,-0.10384831577539444,0.8802483081817627,0.28320974111557007,0.04383588582277298,2223.934864582,0.0021830014884471893,0.8802483081817627,-1.5258788677030566e-09,1.000014305114746,77.7056884765625,10,54.349998474121094,5.755156993865967,0.08638878166675568,14.457294464111328,1000,2.4468159675598145,26,1.000014305114746,0.0003435176913626492,10.601058006286621,63.248374938964844,1,2146.140380859375,0.2829478681087494,27,2.862767219543457,21.920000076293945,0,0.8802483081817627,1.0115243640029803e-05,1746544626.7813158,0.9497899413108826,0.9118442535400391,0.8459354639053345,9.90943717956543,0,540000.0,257.38140869140625,0.01118292286992073,-0.060188230127096176,1.3238219022750854,1.000014305114746,0,0.8459354639053345,0.8459354639053345
0.17152589559555054,1.3443561792373657,-0.11322355270385742,0.9089882969856262,0.34008103609085083,0.03709777817130089,2299.543687479,-0.006738107651472092,0.9089882969856262,0.0,1.000335693359375,76.74835968017578,10,52.20000076293945,5.751596450805664,-0.7373389601707458,14.587281227111816,1000,-1.445998191833496,27,1.000335693359375,0.00037718535168096423,11.119370460510254,62.16106414794922,1,2222.97216796875,0.23059190809726715,28,2.9465200901031494,23.940000534057617,0,0.9089882969856262,0.00023737104493193328,1746544703.6139956,0.991502046585083,0.926794707775116,0.8728997111320496,8.463438987731934,0,560000.0,260.5918884277344,0.011066261678934097,-0.009375236928462982,1.3396879434585571,1.000335693359375,0,0.8728997111320496,0.8728997111320496
0.2109454870223999,1.3331431150436401,-0.04886569455265999,0.9375119209289551,0.1902347058057785,0.04674675688147545,2376.854174522,0.00964897871017456,0.9375119209289551,-9.155272984173735e-09,1.0004218816757202,75.52706909179688,10,43.099998474121094,4.164675712585449,-0.5430506467819214,14.378578186035156,1000,-1.9406447410583496,28,1.0004218816757202,0.0003072516992688179,10.663372039794922,61.14847183227539,1,2298.584228515625,0.28122052550315857,29,2.244622230529785,24.6299991607666,0,0.9375119209289551,0.0002982873120345175,1746544779.2229133,0.7120203971862793,0.9447092413902283,0.8994781374931335,6.522794246673584,0,580000.0,264.80572509765625,0.011253200471401215,0.06435785815119743,1.3578017950057983,1.0004218816757202,0,0.8994781374931335,0.8994781374931335
0.24009905755519867,1.2511276006698608,-0.1333230584859848,0.9659384489059448,0.23500964045524597,0.04901299998164177,2452.694075493,0.002266243100166321,0.9659384489059448,-6.103515470812226e-09,1.0006611347198486,77.21226501464844,10,46.79999923706055,5.450111389160156,-0.09192830324172974,14.583942413330078,1000,1.3760700225830078,29,1.0006611347198486,0.0002894928038585931,10.498068809509277,62.6283073425293,1,2375.8779296875,0.30039456486701965,30,3.012429714202881,25.639999389648438,0,0.9659384489059448,0.0004674366209656,1746544856.5334313,0.936655580997467,0.942976713180542,0.9258801937103271,7.898864269256592,0,600000.0,259.0262145996094,0.012776926159858704,-0.08445736393332481,1.355420470237732,1.000661015510559,0,0.9258801937103271,0.9258801937103271
0.2236388921737671,1.2281376123428345,-0.16439799964427948,0.9941648244857788,0.13288423418998718,0.046774592250585556,2529.417450321,-0.0022384077310562134,0.9941648244857788,-4.577636492086867e-09,1.000861644744873,75.75016784667969,10,37.150001525878906,5.040799617767334,-1.2818970680236816,14.531240463256836,1000,-1.3268685340881348,30,1.000861644744873,0.0003619991475716233,10.593911170959473,61.21890640258789,1,2451.72607421875,0.27465933561325073,31,2.9287753105163574,24.190000534057617,0,0.9941648244857788,0.0006092748371884227,1746544932.3734088,1.0078480243682861,0.9257972240447998,0.9517141580581665,6.571995735168457,0,620000.0,264.02581787109375,0.01325975637882948,-0.031074941158294678,1.3372282981872559,1.000861644744873,0,0.9517141580581665,0.9517141580581665
0.22416269779205322,1.2871288061141968,-0.0010397270089015365,1.0222781896591187,0.19544465839862823,0.046505801379680634,2608.118683264,-0.0002687908709049225,1.0222781896591187,-5.7220459481754915e-09,1.0002479553222656,76.63809204101562,10,57.099998474121094,4.661463260650635,0.9932612180709839,14.398128509521484,1000,1.5960102081298828,31,1.0002479553222656,0.0003212730516679585,10.327118873596191,62.23994064331055,1,2528.45556640625,0.2885262668132782,32,2.7198030948638916,24.829999923706055,0,1.0222781896591187,0.00017538710380904377,1746545009.096658,1.0440478324890137,0.9181287884712219,0.9779121279716492,8.16800594329834,0,640000.0,260.96685791015625,0.012072177603840828,0.16335827263537794,1.329714059829712,1.0002479553222656,0,0.9779121279716492,0.9779121279716492
0.1956654042005539,1.3198084831237793,-0.15838508307933807,1.0502465963363647,0.3539527952671051,0.04558829963207245,2684.719098231,-0.0009175017476081848,1.0502465963363647,-6.103515470812226e-09,1.0006388425827026,78.61701202392578,10,44.900001525878906,5.5152130126953125,-0.5058825016021729,14.260309219360352,1000,-0.41863155364990234,32,1.0006388425827026,0.0003674075996968895,10.871123313903809,64.35668182373047,1,2607.156494140625,0.25824087858200073,33,3.329239845275879,24.209999084472656,0,1.0502465963363647,0.0004517018096521497,1746545087.7979753,1.2781364917755127,0.9252663254737854,1.0039247274398804,7.7493743896484375,0,660000.0,254.3978729248047,0.011481741443276405,-0.15734535607043654,1.338170051574707,1.0006388425827026,0,1.0039247274398804,1.0039247274398804
0.20221112668514252,1.4823005199432373,-0.03633297607302666,1.0781704187393188,0.13528677821159363,0.05173000693321228,2761.870042617,0.0061417073011398315,1.0781704187393188,7.629394005448376e-09,0.9990386962890625,76.5137939453125,10,49.20000076293945,4.454432010650635,-0.6514296531677246,14.553288459777832,1000,-0.28563594818115234,33,0.9990386962890625,0.0003036296693608165,11.91686725616455,61.96049118041992,1,2683.7548828125,0.2997376620769501,34,2.7552101612091064,25.059999465942383,0,1.0781704187393188,0.0006797162932343781,1746545164.39836,1.116100549697876,0.9292071461677551,1.0299713611602783,7.463738441467285,0,680000.0,261.3907775878906,0.009102421812713146,0.12205210700631142,1.342603325843811,0.9990386962890625,0,1.0299713611602783,1.0299713611602783
0.21489016711711884,1.23593270778656,-0.14028216898441315,1.1060354709625244,0.3113464415073395,0.04432208836078644,2840.61245108,-0.007407918572425842,1.1060354709625244,3.051757735406113e-09,1.0004830360412598,77.06619262695312,10,41.599998474121094,5.0448317527771,-0.10760900378227234,14.13469409942627,1000,-0.941375732421875,34,1.0004830360412598,0.00038414073060266674,11.748856544494629,62.931480407714844,1,2760.907958984375,0.26558977365493774,35,3.096900463104248,24.729999542236328,0,1.1060354709625244,0.0003415580722503364,1746545241.549436,1.1956872940063477,0.9215531349182129,1.055721402168274,6.52236270904541,0,700000.0,259.5171813964844,0.013093024492263794,-0.10394919291138649,1.3344370126724243,1.0004830360412598,0,1.055721402168274,1.055721402168274
