_runtime,Safety/EpCostShield,Safety/shield_adv_c,Value/cost,Time/Update,Train/Entropy,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic,Metrics/EpLen,Value/Adv,Loss/Loss_pi/Delta,Safety/shield_violation,Train/PolicyRatio/Min,Metrics/EpRet,TotalEnvSteps,Time/Rollout,_timestamp,Loss/Loss_reward_critic/Delta,Value/reward,Time/FPS,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/LR,Safety/ShieldLagrangeMultiplier,_step,Train/StopIter,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Time/Total,Metrics/EpCost,Metrics/LagrangeMultiplier,Time/Epoch,Train/Epoch,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Train/KL,Loss/Loss_cost_critic/Delta,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Min
10974.377329785,90.19999694824219,NaN,12.993053436279297,140.02883911132812,0.908235490322113,1.1950581073760986,0.2610800564289093,500,-0.09115935862064362,0.10746663808822632,16.760913848876953,1.002472996711731,18.147733688354492,840000.0,111.34678649902344,1746520447.2989268,0.04989886283874512,3.888317108154297,79.56218719482422,-0.32197609543800354,1.2053322792053223,0,1.002472996711731,0.0001740000006975606,1.2053322792053223,42,40,0.0107612619176507,0,0.6000843048095703,10723.673828125,71.19999694824219,1.1950581073760986,251.37570190429688,41,1.002472996711731,1.1950581073760986,0.00789404846727848,11.094682693481445,38.23064041137695,1.2053322792053223
11222.54569867,72.92500305175781,NaN,10.61894416809082,144.3891143798828,0.9110341668128967,1.2130718231201172,0.2091507613658905,500,-0.25029757618904114,0.04960376024246216,12.812417030334473,1.0020332336425781,17.709697723388672,860000.0,105.01920318603516,1746520696.792829,-0.0519292950630188,3.59419846534729,80.18975830078125,-0.2723723351955414,1.2238006591796875,0,1.0020332336425781,0.00017100000695791095,1.2238006591796875,43,40,0.010134447365999222,0,0.6017791628837585,10973.1435546875,63.27000045776367,1.2130718231201172,249.40841674804688,42,1.0020332336425781,1.2130718231201172,0.007249696180224419,-9.106893539428711,29.123746871948242,1.2238006591796875
11473.675372103,58.82500076293945,NaN,9.93875503540039,142.49887084960938,0.8946583867073059,1.2307192087173462,0.17509594559669495,500,-0.010030440986156464,-0.06875383853912354,11.62905502319336,1.0039182901382446,16.828662872314453,880000.0,105.58367156982422,1746520944.9613538,-0.03405481576919556,3.2310187816619873,80.6183090209961,-0.3411261737346649,1.2416284084320068,0,1.0039182901382446,0.00016799999866634607,1.2416284084320068,44,40,0.010875409469008446,0,0.5920071005821228,11221.318359375,64.83000183105469,1.2307192087173462,248.0825958251953,43,1.003918170928955,1.2307192087173462,0.010186593979597092,2.582202911376953,31.705949783325195,1.2416284084320068
11730.486121132,59.650001525878906,NaN,8.582210540771484,145.78134155273438,0.8869016170501709,1.2478880882263184,0.17888011038303375,500,0.10177208483219147,0.014431953430175781,11.552212715148926,1.0029340982437134,16.550373077392578,900000.0,105.24247741699219,1746521196.090244,0.003784164786338806,3.448230743408203,79.67366790771484,-0.32669422030448914,1.258895993232727,0,1.0029340982437134,0.00016500000492669642,1.258895993232727,45,40,0.010660681873559952,0,0.5874221920967102,11472.4326171875,56.779998779296875,1.2478880882263184,251.02395629882812,44,1.0029340982437134,1.2478880882263184,0.007202690001577139,-2.8588314056396484,28.847118377685547,1.258895993232727
11983.957281172,109.05000305175781,NaN,15.40482234954834,146.81983947753906,0.8724843263626099,1.26488196849823,0.23330669105052948,500,-0.21226340532302856,0.0458468496799469,19.411819458007812,1.002001166343689,17.780864715576172,920000.0,109.88558959960938,1746521452.90181,0.05442658066749573,3.794650077819824,77.9102783203125,-0.28084737062454224,1.276513695716858,0,1.002001166343689,0.00016199999663513154,1.276513695716858,46,40,0.011617905460298061,0,0.5790369510650635,11729.2490234375,69.7300033569336,1.26488196849823,256.7055358886719,45,1.002001166343689,1.26488196849823,0.009843106381595135,21.86713409423828,50.71425247192383,1.276513695716858
12237.420573663,70.67500305175781,NaN,9.04897689819336,146.81088256835938,0.8652525544166565,1.281680941581726,0.19811350107192993,500,0.10873598605394363,0.024412304162979126,12.278839111328125,1.0022157430648804,17.546031951904297,940000.0,106.561767578125,1746521706.3723607,-0.03519318997859955,3.3518176078796387,78.93508911132812,-0.2564350664615631,1.2937968969345093,0,1.0022157430648804,0.00015900000289548188,1.2937968969345093,47,40,0.01013753842562437,0,0.5748462080955505,11982.712890625,67.37999725341797,1.281680941581726,253.37274169921875,46,1.0022157430648804,1.281680941581726,0.0075877029448747635,-20.74405860900879,29.97019386291504,1.2937968969345093
12484.685764602,66.7249984741211,NaN,9.96450424194336,147.17108154296875,0.8616456389427185,1.2982481718063354,0.18459750711917877,500,0.011752337217330933,-0.007372260093688965,12.306015968322754,1.0025603771209717,16.635400772094727,960000.0,106.1982650756836,1746521959.8357055,-0.01351599395275116,3.2596182823181152,78.93612670898438,-0.2638073265552521,1.3107153177261353,0,1.0025603771209717,0.000155999994603917,1.3107153177261353,48,40,0.01080744992941618,0,0.5727718472480774,12236.1943359375,64.12999725341797,1.2982481718063354,253.36941528320312,47,1.0025603771209717,1.2982481718063354,0.007385049946606159,-0.5019035339355469,29.468290328979492,1.3107153177261353
12736.051349631,27.924999237060547,NaN,4.852231025695801,147.12950134277344,0.8571718335151672,1.314112663269043,0.15108470618724823,500,0.28853705525398254,-0.10308244824409485,7.243457794189453,1.0044405460357666,15.186205863952637,980000.0,100.04584503173828,1746522207.1011963,-0.03351280093193054,3.147402763366699,80.91419219970703,-0.3668897747993469,1.326608419418335,0,1.0044405460357666,0.00015300000086426735,1.326608419418335,49,40,0.010519989766180515,0,0.5702272057533264,12483.4619140625,39.220001220703125,1.314112663269043,247.17543029785156,48,1.0044405460357666,1.314112663269043,0.007548743858933449,-13.343938827514648,16.124351501464844,1.326608419418335
12979.115056374,72.69999694824219,NaN,7.693509578704834,145.5069580078125,0.8482387661933899,1.3291685581207275,0.15850144624710083,500,0.16190704703330994,0.22375763952732086,11.173604965209961,1.0031251907348633,15.125341415405273,1000000.0,105.77092742919922,1746522458.466676,0.0074167400598526,3.2054617404937744,79.59313201904297,-0.14313213527202606,1.3423911333084106,0,1.0031251907348633,0.0001500000071246177,1.3423911333084106,50,40,0.011015234515070915,0,0.5652016997337341,12734.822265625,30.68000030517578,1.3291685581207275,251.27798461914062,49,1.0031251907348633,1.3291685581207275,0.009216767735779285,10.10960578918457,26.233957290649414,1.3423911333084106
13227.504969,53.29999923706055,NaN,7.141232013702393,140.3637237548828,0.8567266464233398,1.3437798023223877,0.15252164006233215,500,0.1274661421775818,-0.06086312234401703,8.689634323120117,1.0000892877578735,15.935639381408691,1020000.0,102.61703491210938,1746522701.5303288,-0.005979806184768677,3.2027485370635986,82.31099700927734,-0.2039952576160431,1.3577275276184082,0,1.0000892877578735,0.00014699999883305281,1.3577275276184082,51,40,0.010141734033823013,0,0.5700448751449585,12977.8935546875,44.470001220703125,1.3437798023223877,242.98089599609375,50,1.0000892877578735,1.3437798023223877,0.008377903141081333,-8.978313446044922,17.255643844604492,1.3577275276184082
13481.923994055,66.4000015258789,NaN,8.336840629577637,144.2737579345703,0.8566426634788513,1.3581448793411255,0.15335234999656677,500,0.09304223209619522,-0.0190875381231308,11.428613662719727,1.0032881498336792,16.50060272216797,1040000.0,104.02348327636719,1746522949.920491,0.0008307099342346191,3.4056358337402344,80.54859924316406,-0.2230827957391739,1.372908115386963,0,1.0032881498336792,0.00014400000509340316,1.372908115386963,52,40,0.010490678250789642,0,0.5700438618659973,13226.2744140625,51.72999954223633,1.3581448793411255,248.2973175048828,51,1.0032881498336792,1.3581448793411255,0.008189991116523743,7.188249588012695,24.443893432617188,1.372908115386963
13732.687759299,40.79999923706055,NaN,5.766648292541504,151.48953247070312,0.8517030477523804,1.372037649154663,0.14631322026252747,500,0.031455278396606445,-0.05084742605686188,7.971963882446289,1.0019503831863403,16.38644790649414,1060000.0,102.83575439453125,1746523204.3391032,-0.007039129734039307,3.2965996265411377,78.639404296875,-0.27393022179603577,1.3874759674072266,0,1.0019503831863403,0.00014099999680183828,1.3874759674072266,53,40,0.0109417624771595,0,0.5672304034233093,13480.689453125,39.540000915527344,1.372037649154663,254.32542419433594,52,1.0019503831863403,1.372037649154663,0.008978196419775486,0.8385639190673828,25.28245735168457,1.3874759674072266
13982.446897154,61.17499923706055,NaN,6.145091533660889,147.6533660888672,0.8460190892219543,1.3855252265930176,0.13858407735824585,500,0.057006243616342545,0.13949167728424072,8.694256782531738,1.000087857246399,15.43062973022461,1080000.0,103.03601837158203,1746523455.1035001,-0.007729142904281616,3.1823418140411377,79.77997589111328,-0.13443854451179504,1.4018785953521729,0,1.000087857246399,0.00013800000306218863,1.4018785953521729,54,40,0.010402543470263481,0,0.5640274882316589,13731.4775390625,40.380001068115234,1.3855252265930176,250.68946838378906,53,1.000087857246399,1.3855252265930176,0.008738935925066471,-3.9895973205566406,21.29286003112793,1.4018785953521729
14238.697722806,65.42500305175781,NaN,7.674817085266113,146.00485229492188,0.8474327325820923,1.3988271951675415,0.13304854929447174,500,0.07345177978277206,0.0016587823629379272,9.652278900146484,1.0025070905685425,15.796682357788086,1100000.0,103.64000701904297,1746523704.8618824,-0.005535528063774109,3.2984867095947266,80.11378479003906,-0.13277976214885712,1.4162198305130005,0,1.0025070905685425,0.00013499999477062374,1.4162198305130005,55,40,0.00995086319744587,0,0.5648799538612366,13981.185546875,48.61000061035156,1.3988271951675415,249.64492797851562,54,1.0025070905685425,1.3988271951675415,0.00803021714091301,1.1062793731689453,22.399139404296875,1.4162198305130005
14483.701382627,37.25,NaN,4.9860029220581055,154.7416229248047,0.8517478704452515,1.4118682146072388,0.1208430603146553,500,-0.11596378684043884,-0.11187607049942017,6.796133041381836,1.0032329559326172,15.598546981811523,1120000.0,101.40772247314453,1746523961.112988,-0.012205488979816437,3.2153306007385254,78.07942199707031,-0.24465583264827728,1.4299709796905518,0,1.0032329559326172,0.0001320000010309741,1.4299709796905518,56,40,0.010653860867023468,0,0.56729656457901,14237.4638671875,44.0,1.4118682146072388,256.1494445800781,55,1.0032329559326172,1.4118682146072388,0.009645613841712475,-3.377431869506836,19.02170753479004,1.4299709796905518
14738.95098922,45.79999923706055,NaN,5.136528491973877,140.5000762939453,0.8502238988876343,1.4244966506958008,0.12745225429534912,500,-0.018475569784641266,0.05142338573932648,7.151343822479248,1.0009576082229614,15.33551025390625,1140000.0,104.42157745361328,1746524206.1169107,0.006609193980693817,3.208745241165161,81.65872192382812,-0.1932324469089508,1.443358063697815,0,1.0009576082229614,0.0001289999927394092,1.443358063697815,57,40,0.011135445907711983,0,0.5665098428726196,14482.482421875,35.66999816894531,1.4244966506958008,244.92178344726562,56,1.0009576082229614,1.4244966506958008,0.00893307849764824,2.191160202026367,21.212867736816406,1.443358063697815
14993.627497414,59.75,NaN,6.173497676849365,150.11334228515625,0.8447366952896118,1.436766505241394,0.1346713900566101,500,0.1882522851228714,0.12599342316389084,8.125758171081543,1.0000396966934204,15.890809059143066,1160000.0,105.05004119873047,1746524461.3665829,0.007219135761260986,3.2247488498687744,78.38111877441406,-0.06723902374505997,1.4566941261291504,0,1.0000396966934204,0.00012599999899975955,1.4566941261291504,58,40,0.01058825571089983,0,0.5633456110954285,14737.7216796875,36.150001525878906,1.436766505241394,255.16348266601562,57,1.0000396966934204,1.436766505241394,0.007974840700626373,6.033918380737305,27.24678611755371,1.4566941261291504
15244.338426056,43.5,NaN,4.819459915161133,151.63165283203125,0.8439366221427917,1.4487816095352173,0.11933455616235733,500,-0.24124829471111298,-0.10142641514539719,6.612161636352539,1.0022257566452026,15.746909141540527,1180000.0,102.96817016601562,1746524716.04289,-0.015336833894252777,3.237828493118286,78.55461883544922,-0.16866543889045715,1.4696701765060425,0,1.0022257566452026,0.0001230000052601099,1.4696701765060425,59,40,0.01063993014395237,0,0.562982976436615,14992.408203125,39.09000015258789,1.4487816095352173,254.59991455078125,58,1.0022257566452026,1.4487816095352173,0.008931641466915607,-10.484415054321289,16.762371063232422,1.4696701765060425
15494.85277778,54.82500076293945,NaN,5.723209381103516,147.54429626464844,0.8456446528434753,1.4605839252471924,0.1255476474761963,500,0.08790970593690872,0.024153485894203186,8.074456214904785,1.0022785663604736,16.016088485717773,1200000.0,103.08453369140625,1746524966.7540495,0.006213091313838959,3.2355871200561523,79.79924774169922,-0.14451195299625397,1.4825512170791626,0,1.0022785663604736,0.00011999999696854502,1.4825512170791626,60,40,0.01031236071139574,0,0.5639187097549438,15243.1201171875,39.65999984741211,1.4605839252471924,250.62893676757812,59,1.0022785663604736,1.4605839252471924,0.007609805092215538,4.095966339111328,20.85833740234375,1.4825512170791626
15750.558185858,59.150001525878906,NaN,6.167471408843994,147.53758239746094,0.8371416330337524,1.4722669124603271,0.1250937134027481,500,0.023400068283081055,0.014354243874549866,8.573758125305176,1.0010303258895874,16.42682456970215,1220000.0,102.82547760009766,1746525217.2677438,-0.00045393407344818115,3.2126476764678955,79.88397216796875,-0.1301577091217041,1.4954397678375244,0,1.0010303258895874,0.00011700000322889537,1.4954397678375244,61,40,0.010685345157980919,0,0.5591683983802795,15493.55859375,42.65999984741211,1.4722669124603271,250.3631134033203,60,1.0010303258895874,1.4722669124603271,0.008234000764787197,1.4386329650878906,22.29697036743164,1.4954397678375244
15997.460815822,59.29999923706055,NaN,5.7146148681640625,150.97422790527344,0.8331436514854431,1.4839941263198853,0.12031493335962296,500,0.23735696077346802,-0.007143661379814148,8.671189308166504,1.0001604557037354,16.481311798095703,1240000.0,104.62509155273438,1746525472.973386,-0.004778780043125153,3.263522148132324,78.24744415283203,-0.13730137050151825,1.5083454847335815,0,1.0001604557037354,0.0001140000022132881,1.5083454847335815,62,40,0.010113481432199478,0,0.5569446086883545,15749.3203125,49.09000015258789,1.4839941263198853,255.5994110107422,61,1.0001604557037354,1.4839941263198853,0.007414252497255802,-4.833372116088867,17.463598251342773,1.5083454847335815
16242.95475594,60.95000076293945,NaN,5.609283447265625,139.98623657226562,0.8269414901733398,1.4956592321395874,0.13822902739048004,500,-0.15684115886688232,-0.037461429834365845,9.568784713745117,1.0023530721664429,17.13348388671875,1260000.0,106.79264831542969,1746525719.8757186,0.017914094030857086,3.4531352519989014,81.04418182373047,-0.1747628003358841,1.5213077068328857,0,1.0023530721664429,0.00011100000119768083,1.5213077068328857,63,40,0.011007087305188179,0,0.553446888923645,15996.201171875,44.31999969482422,1.4956592321395874,246.77899169921875,62,1.0023530721664429,1.4956592321395874,0.007745371665805578,5.817895889282227,23.281494140625,1.5213077068328857
16490.393419503,36.349998474121094,NaN,3.5508413314819336,143.91644287109375,0.8160814046859741,1.5071039199829102,0.09229087084531784,500,-0.023651257157325745,-0.035819411277770996,6.09091329574585,1.0019882917404175,16.88678741455078,1280000.0,101.48572540283203,1746525965.3704941,-0.0459381565451622,3.220019578933716,81.49884796142578,-0.2105822116136551,1.5338231325149536,0,1.0019882917404175,0.00010800000018207356,1.5338231325149536,64,40,0.010156984440982342,0,0.5474697947502136,16241.7314453125,36.95000076293945,1.5071039199829102,245.40225219726562,63,1.0019882917404175,1.5071039199829102,0.007746581919491291,-9.532949447631836,13.748544692993164,1.5338231325149536
16737.989831319,50.400001525878906,NaN,5.361606121063232,140.9017333984375,0.7999566197395325,1.5183724164962769,0.08684297651052475,500,-0.18269415199756622,0.079159677028656,7.139867782592773,1.0041464567184448,16.05874252319336,1300000.0,106.4451904296875,1746526212.8088593,-0.005447894334793091,3.1118972301483154,80.85807037353516,-0.13142253458499908,1.5462294816970825,0,1.0041464567184448,0.0001049999991664663,1.5462294816970825,65,40,0.011111916974186897,0,0.5387340188026428,16489.15625,37.7400016784668,1.5183724164962769,247.34698486328125,64,1.0041464567184448,1.5183724164962769,0.01095632929354906,9.080936431884766,22.82948112487793,1.5462294816970825
16986.769131969,43.75,NaN,4.503368854522705,146.53248596191406,0.7988778352737427,1.529389500617981,0.09374871850013733,500,-0.23755869269371033,-0.10446476936340332,7.291645526885986,1.002233624458313,15.289997100830078,1320000.0,100.94672393798828,1746526460.4048998,0.006905741989612579,3.1420576572418213,80.81484985351562,-0.2358873039484024,1.5584044456481934,0,1.002233624458313,0.00010199999815085903,1.5584044456481934,66,40,0.010289094410836697,0,0.538158118724823,16736.732421875,33.61000061035156,1.529389500617981,247.47927856445312,65,1.002233624458313,1.529389500617981,0.007797311060130596,-6.461030960083008,16.368450164794922,1.5584044456481934
17239.830538916,45.92499923706055,NaN,2.546130418777466,147.46868896484375,0.796676754951477,1.5401932001113892,0.10664847493171692,500,0.3000989556312561,0.1593165025115013,5.634763240814209,1.001368761062622,16.143373489379883,1340000.0,101.20198059082031,1746526709.184001,0.01289975643157959,3.264829635620117,80.42761993408203,-0.07657080143690109,1.5704209804534912,0,1.001368761062622,9.899999713525176e-05,1.5704209804534912,67,40,0.010950597934424877,0,0.5371053218841553,16985.529296875,34.02000045776367,1.5401932001113892,248.67079162597656,66,1.001368761062622,1.5401932001113892,0.009191589429974556,-1.0839643478393555,15.284485816955566,1.5704209804534912
17486.194748642,47.20000076293945,NaN,3.0875065326690674,151.9397430419922,0.7894585728645325,1.5508173704147339,0.10321928560733795,500,-0.2738904356956482,-0.015492059290409088,6.027141571044922,1.0015729665756226,17.045740127563477,1360000.0,101.03550720214844,1746526962.246071,-0.0034291893243789673,3.237414836883545,79.05908203125,-0.09206286072731018,1.5823266506195068,0,1.0015729665756226,9.600000339560211e-05,1.5823266506195068,68,40,0.010545294731855392,0,0.5334360003471375,17238.609375,34.400001525878906,1.5508173704147339,252.97537231445312,67,1.0015729665756226,1.5508173704147339,0.009281154721975327,-0.41639041900634766,14.868095397949219,1.5823266506195068
17742.427675536,46.025001525878906,NaN,4.013031959533691,145.7528533935547,0.7782674431800842,1.5613536834716797,0.09473834186792374,500,-0.0894027054309845,-0.01880957931280136,5.98112678527832,1.0029231309890747,16.70701789855957,1380000.0,100.52312469482422,1746527208.610086,-0.008480943739414215,3.133373498916626,81.20967864990234,-0.11087244004011154,1.594112753868103,0,1.0029231309890747,9.300000237999484e-05,1.594112753868103,69,40,0.010808836668729782,0,0.5276930332183838,17484.96484375,37.310001373291016,1.5613536834716797,246.27606201171875,68,1.0029231309890747,1.5613536834716797,0.009009321220219135,5.196844100952148,20.064939498901367,1.594112753868103
17990.742755009,63.974998474121094,NaN,5.038563251495361,149.90899658203125,0.7699968814849854,1.5720471143722534,0.11099600791931152,500,0.16180485486984253,0.15153800323605537,7.673234462738037,0.9998953342437744,16.839210510253906,1400000.0,106.22635650634766,1746527464.8427386,0.016257666051387787,3.2899179458618164,78.08369445800781,0.04066556319594383,1.6061807870864868,0,0.9998953342437744,9.000000136438757e-05,1.6061807870864868,70,40,0.01079050824046135,0,0.5234568119049072,17741.19140625,46.880001068115234,1.5720471143722534,256.1354064941406,69,0.9998953342437744,1.5720471143722534,0.008221208117902279,-0.9107475280761719,19.154191970825195,1.6061807870864868
18241.656218416,78.4000015258789,NaN,6.127782344818115,142.0492401123047,0.7853541374206543,1.5830256938934326,0.13249628245830536,500,-0.21350277960300446,0.1431226022541523,7.9299116134643555,0.9983307123184204,16.233057022094727,1420000.0,106.16453552246094,1746527713.157568,0.021500274538993835,3.2824952602386475,80.5756607055664,0.18378816545009613,1.6188207864761353,0,0.9983307123184204,8.70000003487803e-05,1.6188207864761353,71,40,0.011332006193697453,0,0.5317005515098572,17989.5078125,52.5,1.5830256938934326,248.21392822265625,70,0.9983306527137756,1.5830256938934326,0.010804079473018646,1.3191070556640625,20.473299026489258,1.6188207864761353
18490.993842382,57.07500076293945,NaN,5.4335479736328125,145.35888671875,0.7868618369102478,1.594198226928711,0.10997027903795242,500,-0.03268890827894211,-0.23487189784646034,7.286764144897461,0.9996371269226074,16.840017318725586,1440000.0,105.45503997802734,1746527964.0715735,-0.022526003420352936,3.36342453956604,79.7403564453125,-0.05108373239636421,1.631527066230774,0,0.9996371269226074,8.399999933317304e-05,1.631527066230774,72,40,0.01035951729863882,0,0.5324782729148865,18240.419921875,49.56999969482422,1.594198226928711,250.81402587890625,71,0.9996371269226074,1.594198226928711,0.007532096467912197,-2.8814144134521484,17.59188461303711,1.631527066230774
18744.502008617,44.57500076293945,NaN,4.23776912689209,146.61822509765625,0.7822068333625793,1.6055700778961182,0.10438428074121475,500,0.28771987557411194,-0.06357904896140099,6.286356449127197,1.000841736793518,16.835493087768555,1460000.0,102.632080078125,1746528213.4089143,-0.005585998296737671,3.2068541049957275,80.24059295654297,-0.1146627813577652,1.6440273523330688,0,1.000841736793518,8.099999831756577e-05,1.6440273523330688,73,40,0.009800970554351807,0,0.5300557613372803,18489.765625,50.2599983215332,1.6055700778961182,249.25039672851562,72,1.000841736793518,1.6055700778961182,0.008593205362558365,-3.0526514053344727,14.539233207702637,1.6440273523330688
18989.362416225,45.07500076293945,NaN,4.962377071380615,149.29200744628906,0.7769951224327087,1.616790771484375,0.12311989068984985,500,-0.24104544520378113,-0.07039344310760498,7.311673641204834,1.0014801025390625,16.98837661743164,1480000.0,104.13851165771484,1746528466.9176579,0.0187356099486351,3.3507723808288574,78.91706848144531,-0.18505622446537018,1.6563574075698853,0,1.0014801025390625,7.79999973019585e-05,1.6563574075698853,74,40,0.010277356021106243,0,0.5272722840309143,18743.287109375,36.59000015258789,1.616790771484375,253.4305877685547,73,1.0014801025390625,1.616790771484375,0.007876531220972538,1.9490461349487305,16.488279342651367,1.6563574075698853
19235.865282078,32.29999923706055,NaN,2.6344025135040283,145.09091186523438,0.7744989395141602,1.6275951862335205,0.0842144712805748,500,0.013341324403882027,0.05777847766876221,4.553827285766602,1.0014760494232178,16.186376571655273,1500000.0,99.6895523071289,1746528711.7774599,-0.038905419409275055,3.05741810798645,81.70582580566406,-0.12727774679660797,1.6682547330856323,0,1.0014760494232178,7.500000356230885e-05,1.6682547330856323,75,40,0.010628567077219486,0,0.526170551776886,18988.134765625,25.229999542236328,1.6275951862335205,244.7805938720703,74,1.0014760494232178,1.6275951862335205,0.008998311124742031,-0.7756462097167969,15.71263313293457,1.6682547330856323
19485.180612427,41.775001525878906,NaN,3.3562891483306885,143.46844482421875,0.7697691917419434,1.6381831169128418,0.08463916182518005,500,0.059615716338157654,-0.019657611846923828,6.004310131072998,1.0019750595092773,16.305500030517578,1520000.0,102.94486236572266,1746528958.2803552,0.0004246905446052551,3.0702788829803467,81.16441345214844,-0.1469353586435318,1.6799761056900024,0,1.0019750595092773,7.200000254670158e-05,1.6799761056900024,76,40,0.009661554358899593,0,0.5236924290657043,19234.640625,31.459999084472656,1.6381831169128418,246.41342163085938,75,1.0019750595092773,1.6381831169128418,0.006643565837293863,-2.0619449615478516,13.650688171386719,1.6799761056900024
19729.350000655,47.650001525878906,NaN,5.013145923614502,147.95083618164062,0.7643046379089355,1.6485633850097656,0.08767492324113846,500,0.07927200198173523,0.07494917511940002,6.007052898406982,1.0005863904953003,15.725354194641113,1540000.0,101.27883911132812,1746529207.595993,0.0030357614159584045,3.2188258171081543,80.24724578857422,-0.07198618352413177,1.6916751861572266,0,1.0005863904953003,6.900000153109431e-05,1.6916751861572266,77,40,0.010011148639023304,0,0.5210925340652466,19483.95703125,30.84000015258789,1.6485633850097656,249.22975158691406,76,1.0005863904953003,1.6485633850097656,0.00901800673455,-1.7378721237182617,11.912816047668457,1.6916751861572266
19971.543929043,43.92499923706055,NaN,3.783966302871704,142.19851684570312,0.7662977576255798,1.658848524093628,0.09909746050834656,500,-0.26045429706573486,-0.011458538472652435,6.028090476989746,1.0004656314849854,16.407581329345703,1560000.0,101.88722229003906,1746529451.7653592,0.0114225372672081,3.196364641189575,81.9383773803711,-0.08344472199678421,1.7032756805419922,0,1.0004656314849854,6.600000051548705e-05,1.7032756805419922,78,40,0.010483131743967533,0,0.5219423174858093,19728.125,34.310001373291016,1.658848524093628,244.0858612060547,77,1.0004656314849854,1.658848524093628,0.008331370539963245,2.4737815856933594,14.386597633361816,1.7032756805419922
20217.60050586,33.17499923706055,NaN,2.9718382358551025,142.0294952392578,0.7622231841087341,1.669101357460022,0.08009442687034607,500,0.06900283694267273,-0.06404294818639755,4.933504104614258,1.0015671253204346,16.519081115722656,1580000.0,100.06008911132812,1746529693.9588203,-0.01900303363800049,3.042191505432129,82.61400604248047,-0.14748767018318176,1.7145469188690186,0,1.0015671253204346,6.299999949987978e-05,1.7145469188690186,79,40,0.010681654326617718,0,0.5197883248329163,19970.30078125,36.220001220703125,1.669101357460022,242.08969116210938,78,1.0015671253204346,1.669101357460022,0.008503852412104607,-0.044841766357421875,14.341755867004395,1.7145469188690186
20460.03504954,48.625,NaN,4.491466045379639,143.43841552734375,0.7550420761108398,1.6792747974395752,0.08578458428382874,500,-0.0220474973320961,0.06454499065876007,6.766402244567871,1.0017783641815186,16.184160232543945,1600000.0,102.51318359375,1746529940.0155663,0.005690157413482666,3.1544291973114014,81.31678771972656,-0.08294267952442169,1.725878357887268,0,1.0017783641815186,5.999999848427251e-05,1.725878357887268,80,40,0.010577371343970299,0,0.5160623788833618,20216.36328125,34.09000015258789,1.6792747974395752,245.95167541503906,79,1.0017783641815186,1.6792747974395752,0.008632120676338673,-0.6350679397583008,13.706687927246094,1.725878357887268
20708.496553908,32.724998474121094,NaN,3.818633556365967,142.52139282226562,0.7531763315200806,1.689397931098938,0.10568013042211533,500,-0.016912192106246948,-0.08893430233001709,5.335988998413086,1.0007318258285522,16.51636505126953,1620000.0,99.80821228027344,1746530182.4504285,0.01989554613828659,3.192720413208008,82.53218078613281,-0.17187698185443878,1.7369030714035034,0,1.0007318258285522,5.700000110664405e-05,1.7369030714035034,81,40,0.0092858811840415,0,0.5152983665466309,20458.794921875,34.7400016784668,1.689397931098938,242.32972717285156,80,1.0007318258285522,1.689397931098938,0.008170628920197487,3.4929161071777344,17.199604034423828,1.7369030714035034
20955.176389864,55.224998474121094,NaN,3.7250940799713135,144.32553100585938,0.7568617463111877,1.6994205713272095,0.0894065722823143,500,0.13767342269420624,0.2431238815188408,5.7780961990356445,0.9995893836021423,16.24722671508789,1640000.0,104.05282592773438,1746530430.9119496,-0.016273558139801025,3.1674375534057617,80.52229309082031,0.07124689966440201,1.7481759786605835,0,0.9995893836021423,5.400000009103678e-05,1.7481759786605835,82,40,0.009902844205498695,0,0.5173232555389404,20707.275390625,32.459999084472656,1.6994205713272095,248.37841796875,81,0.9995893836021423,1.6994205713272095,0.007506330497562885,-0.6232833862304688,16.57632064819336,1.7481759786605835
21207.642234939,41.32500076293945,NaN,3.9495670795440674,143.4641876220703,0.7484176158905029,1.7094122171401978,0.08709971606731415,500,-0.16784557700157166,-0.1793302595615387,5.589375972747803,1.002110481262207,16.078222274780273,1660000.0,103.12992858886719,1746530677.5918627,-0.0023068562150001526,3.10048770904541,81.10491943359375,-0.10808335989713669,1.759356141090393,0,1.002110481262207,5.0999999075429514e-05,1.759356141090393,83,40,0.00939308200031519,0,0.5130111575126648,20953.947265625,34.56999969482422,1.7094122171401978,246.59417724609375,82,1.002110481262207,1.7094122171401978,0.00778208440169692,-5.811312675476074,10.765007972717285,1.759356141090393
