Train/KL,Time/Total,Train/StopIter,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Value/reward,Train/LR,Time/Epoch,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio/Std,_step,Safety/EpCostShield,Train/PolicyRatio/Min,Safety/shield_violation,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyStd,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/Entropy,Train/Epoch,TotalEnvSteps,Value/cost,_runtime,_timestamp,Train/PolicyRatio,Loss/Loss_pi,Loss/Loss_reward_critic,Time/FPS,Metrics/EpRet,Time/Rollout
0.01011205930262804,4429.859375,40,NaN,0,105.85470581054688,1.023943305015564,0.0002280000044265762,183.1045379638672,0.7978935241699219,32.349998474121094,2.7387399673461914,1000,9.950976371765137,0.01116853952407837,24,87.05000305175781,1.0039739608764648,7.3117852210998535,0.12037461996078491,0.7978935241699219,0.7978935241699219,1.0039739608764648,0.7672972679138184,0,0.7672972679138184,0.6487739682197571,0.08563587814569473,0.7672972679138184,-0.0063557978719472885,0.9858115315437317,23,480000.0,3.8388733863830566,4612.204985219,1746500802.6670165,1.0039739608764648,-0.2917117476463318,0.0268989410251379,109.22722625732422,10.368839263916016,77.24978637695312
0.010300344787538052,4611.29052734375,40,NaN,0,105.39875793457031,1.2377452850341797,0.00022499999613501132,181.3547821044922,0.8261368274688721,30.68000030517578,-2.4391632080078125,1000,7.511813163757324,0.011619332246482372,25,40.150001525878906,1.007353663444519,7.762800693511963,-0.20153558254241943,0.8261368274688721,0.8261368274688721,1.007353663444519,0.7945404052734375,0,0.7945404052734375,0.6414780020713806,-0.20703157782554626,0.7945404052734375,0.004804374650120735,0.9744025468826294,24,500000.0,4.413639068603516,4795.017469828,1746500984.090488,1.007353663444519,-0.4932473301887512,0.031703315675258636,110.28106689453125,11.180092811584473,75.95599365234375
0.00932358205318451,4794.1005859375,40,NaN,0,105.12867736816406,1.160735011100769,0.00022200000239536166,182.7471466064453,0.854245126247406,31.639999389648438,1.199941635131836,1000,8.71175479888916,0.011253591626882553,26,68.0,1.005440354347229,7.275084495544434,0.14244213700294495,0.854245126247406,0.854245126247406,1.005440354347229,0.8220112323760986,0,0.8220112323760986,0.6337703466415405,-0.08775832504034042,0.8220112323760986,-0.0029426682740449905,0.9624240398406982,25,520000.0,4.162495136260986,4978.69355912,1746501166.9025638,1.0054402351379395,-0.3508051931858063,0.028760647401213646,109.44082641601562,11.370538711547852,77.61843872070312
0.009969210252165794,4977.74853515625,40,NaN,0,104.9565200805664,1.149488925933838,0.00021899999410379678,183.57803344726562,0.8824931979179382,35.43000030517578,1.7489490509033203,1000,10.46070384979248,0.0116426981985569,27,82.94999694824219,1.0053532123565674,8.288578033447266,0.008937090635299683,0.8824931979179382,0.8824931979179382,1.0053532123565674,0.8501837849617004,0,0.8501837849617004,0.6289421319961548,-0.06272710859775543,0.8501837849617004,0.005747580900788307,0.9546411633491516,26,540000.0,4.908146858215332,5161.535214098,1746501350.5787575,1.0053532123565674,-0.3418681025505066,0.03450822830200195,108.94549560546875,12.108307838439941,78.62146759033203
0.010307861492037773,5160.62255859375,40,NaN,0,106.06658935546875,1.1920477151870728,0.00021600000036414713,182.76950073242188,0.9108936786651611,35.689998626708984,-1.2818689346313477,1000,9.178834915161133,0.011643889360129833,28,66.44999694824219,1.0064492225646973,7.843163967132568,-0.03763854503631592,0.9108936786651611,0.9108936786651611,1.0064492225646973,0.8784447312355042,0,0.8784447312355042,0.6230623126029968,-0.2037120908498764,0.8784447312355042,-0.002739913761615753,0.9452474117279053,27,560000.0,4.870131969451904,5344.23151053,1746501533.4207022,1.0064492225646973,-0.3795066475868225,0.0317683145403862,109.42744445800781,12.459796905517578,76.70286560058594
0.011729177087545395,5343.32275390625,40,NaN,0,104.90025329589844,1.119893193244934,0.00021300000662449747,182.6389923095703,0.9393346309661865,34.06999969482422,1.175119400024414,1000,10.353954315185547,0.011852416209876537,29,73.4000015258789,1.005856990814209,7.736701011657715,0.03448602557182312,0.9393346309661865,0.9393346309661865,1.005856990814209,0.9070291519165039,0,0.9070291519165039,0.6187441349029541,-0.10476472228765488,0.9070291519165039,0.0020934082567691803,0.9384123682975769,28,580000.0,4.494288921356201,5526.862015578,1746501716.117022,1.005856990814209,-0.3450206220149994,0.03386172279715538,109.5056381225586,12.525708198547363,77.73870086669922
0.013586272485554218,5525.943359375,40,NaN,0,105.33735656738281,1.2164713144302368,0.0002099999983329326,182.5631103515625,0.9682236909866333,40.290000915527344,1.542806625366211,1000,11.896760940551758,0.011608238331973553,30,86.9000015258789,1.0037232637405396,7.778378009796143,0.06180015206336975,0.9682236909866333,0.9682236909866333,1.0037232637405396,0.9363442063331604,0,0.9363442063331604,0.6146560311317444,0.06402189284563065,0.9363442063331604,0.0010216198861598969,0.9317860007286072,29,600000.0,4.543296813964844,5709.31071222,1746501898.7475152,1.0037232637405396,-0.28322046995162964,0.03488334268331528,109.55115509033203,12.388705253601074,77.22572326660156
0.010317793115973473,5708.39599609375,40,NaN,0,106.06722259521484,1.1794650554656982,0.00020700000459328294,182.38540649414062,0.9972767233848572,36.5099983215332,-3.629575729370117,1000,8.26718521118164,0.01164660882204771,31,43.75,1.0060707330703735,7.716843605041504,-0.19166025519371033,0.9972767233848572,0.9972767233848572,1.0060707330703735,0.9648288488388062,0,0.9648288488388062,0.6032111644744873,0.19066105782985687,0.9648288488388062,-0.0016692951321601868,0.9129366278648376,30,620000.0,3.8353703022003174,5892.023646873,1746502081.1959972,1.0060707330703735,-0.47488072514533997,0.03321404755115509,109.65789794921875,12.449331283569336,76.31813049316406
0.013281936757266521,5891.10498046875,40,NaN,0,105.52111053466797,1.1962878704071045,0.00020399999630171806,182.64125061035156,1.0262635946273804,33.16999816894531,-0.7358970642089844,1000,7.531288146972656,0.011522280052304268,32,60.150001525878906,1.0052409172058105,7.2415452003479,0.10371270775794983,1.0262635946273804,1.0262635946273804,1.0052409172058105,0.9931793212890625,0,0.9931793212890625,0.5932407975196838,0.1996593177318573,0.9931793212890625,0.0008085146546363831,0.896217942237854,31,640000.0,3.5168304443359375,6073.548526642,1746502263.9089255,1.0052409172058105,-0.37116801738739014,0.03402256220579147,109.50428771972656,12.218400001525879,77.1200942993164
0.010973110795021057,6072.5986328125,40,NaN,0,104.7304458618164,1.3153892755508423,0.0002010000025620684,181.4220428466797,1.0550857782363892,31.479999542236328,-0.6813750267028809,1000,6.849913120269775,0.011996385641396046,33,43.29999923706055,1.0092066526412964,7.766493797302246,-0.11767157912254333,1.0550857782363892,1.0550857782363892,1.0092066526412964,1.020792841911316,0,1.020792841911316,0.584048867225647,0.17155863344669342,1.020792841911316,0.0021487660706043243,0.8807196021080017,32,660000.0,4.0019965171813965,6256.150310026,1746502445.4336953,1.0092065334320068,-0.48883959650993347,0.0361713282763958,110.24018859863281,12.396452903747559,76.69154357910156
0.011446170508861542,6255.2294921875,40,NaN,0,105.15953826904297,1.2979875802993774,0.00019799999427050352,182.5254364013672,1.083702802658081,30.510000228881836,1.763413906097412,1000,8.613327026367188,0.011959031224250793,34,61.0,1.0077763795852661,7.652842044830322,0.10226434469223022,1.083702802658081,1.083702802658081,1.0077763795852661,1.0484185218811035,0,1.0484185218811035,0.5774235129356384,0.09180588275194168,1.0484185218811035,-0.0009091757237911224,0.8693385720252991,33,680000.0,3.813450813293457,6438.814048736,1746502628.0355604,1.0077763795852661,-0.38657525181770325,0.035262152552604675,109.57376861572266,12.5834379196167,77.3658676147461
0.011154129169881344,6437.88525390625,40,NaN,0,104.82723999023438,1.2443716526031494,0.00019500000053085387,182.58099365234375,1.112042784690857,29.059999465942383,0.19971275329589844,1000,8.813039779663086,0.012233645655214787,35,78.44999694824219,1.0050327777862549,8.376679420471191,0.034189313650131226,1.112042784690857,1.112042784690857,1.0050327777862549,1.0766851902008057,0,1.0766851902008057,0.5768085718154907,0.06542515754699707,1.0766851902008057,0.00035549700260162354,0.8682155609130859,34,700000.0,4.165676116943359,6621.351665761,1746502810.699507,1.0050326585769653,-0.352385938167572,0.0356176495552063,109.5404281616211,12.201830863952637,77.75371551513672
0.012173512019217014,6620.4384765625,40,NaN,0,104.52515411376953,1.2770112752914429,0.00019200000679120421,182.47616577148438,1.1403460502624512,31.899999618530273,-0.08146858215332031,1000,8.731571197509766,0.012326807714998722,36,69.69999694824219,1.0058339834213257,7.707118988037109,0.007811933755874634,1.1403460502624512,1.1403460502624512,1.0058339834213257,1.1052234172821045,0,1.1052234172821045,0.5719879865646362,0.11667021363973618,1.1052234172821045,-0.004480812698602676,0.8598586916923523,35,720000.0,4.15394926071167,6803.151877952,1746502993.2371824,1.0058339834213257,-0.3445740044116974,0.031136836856603622,109.60335540771484,12.404187202453613,77.95097351074219
0.01150629110634327,6802.22265625,40,NaN,0,105.13330841064453,1.3685392141342163,0.00018899999849963933,181.72230529785156,1.1685289144515991,30.540000915527344,-0.4351072311401367,1000,8.296463966369629,0.012218405492603779,37,49.75,1.0076148509979248,8.170129776000977,-0.13825887441635132,1.1685289144515991,1.1685289144515991,1.0076148509979248,1.1332743167877197,0,1.1332743167877197,0.5657437443733215,0.046372562646865845,1.1332743167877197,0.003689046949148178,0.848824679851532,36,740000.0,4.203430652618408,6987.316462906,1746503175.0370452,1.0076148509979248,-0.4828328788280487,0.0348258838057518,110.05803680419922,13.191717147827148,76.58895111083984
0.011006549000740051,6986.3818359375,40,NaN,0,106.44342041015625,1.4257822036743164,0.00018600000475998968,184.07424926757812,1.1967653036117554,32.65999984741211,0.09007644653320312,1000,8.386540412902832,0.012108370661735535,38,55.150001525878906,1.0072280168533325,8.0897855758667,0.03166481852531433,1.1967653036117554,1.1967653036117554,1.0072280168533325,1.1611032485961914,0,1.1611032485961914,0.5584806203842163,0.07906029373407364,1.1611032485961914,0.0012332648038864136,0.835856020450592,37,760000.0,4.076705455780029,7167.717491082,1746503359.2015328,1.0072280168533325,-0.4511680603027344,0.036059148609638214,108.65180206298828,13.38662338256836,77.63079071044922
0.01250336691737175,7166.7919921875,40,NaN,0,104.75135040283203,1.3957500457763672,0.0001829999964684248,180.31837463378906,1.224839448928833,29.6299991607666,-1.2250070571899414,1000,7.161533355712891,0.011852550320327282,39,39.400001525878906,1.0080959796905518,7.619037628173828,-0.050867557525634766,1.224839448928833,1.224839448928833,1.0080959796905518,1.1881211996078491,0,1.1881211996078491,0.5531231164932251,-0.1014208048582077,1.1881211996078491,-0.0028862543404102325,0.8263680934906006,38,780000.0,4.002040863037109,7350.584469295,1746503539.6028643,1.0080958604812622,-0.5020356178283691,0.03317289426922798,110.91493225097656,13.599003791809082,75.56697845458984
0.011262494139373302,7349.67236328125,40,NaN,0,105.83943176269531,1.296451449394226,0.00018000000272877514,182.80628967285156,1.2526159286499023,27.459999084472656,0.3057084083557129,1000,7.4672417640686035,0.011911965906620026,40,60.099998474121094,1.0045541524887085,6.659574031829834,0.17199596762657166,1.2526159286499023,1.2526159286499023,1.0045541524887085,1.2152353525161743,0,1.2152353525161743,0.5489877462387085,-0.2279684841632843,1.2152353525161743,0.006504710763692856,0.8188939690589905,39,800000.0,3.7325992584228516,7532.272785335,1746503722.4699247,1.0045541524887085,-0.3300396502017975,0.03967760503292084,109.40543365478516,13.731080055236816,76.96680450439453
0.012879971414804459,7531.35595703125,40,NaN,0,104.43839263916016,1.4169281721115112,0.00017699999443721026,181.6228485107422,1.2800846099853516,26.809999465942383,0.25577259063720703,1000,7.7230143547058105,0.012342172674834728,41,62.900001525878906,1.0072786808013916,7.122617244720459,-0.015579819679260254,1.2800846099853516,1.2800846099853516,1.0072786808013916,1.2425531148910522,0,1.2425531148910522,0.5469455718994141,-0.18275216221809387,1.2425531148910522,-0.006357334554195404,0.8152502179145813,40,820000.0,3.8823788166046143,7714.867455319,1746503904.1580296,1.0072786808013916,-0.34561946988105774,0.03332027047872543,110.1183090209961,14.172428131103516,77.18441772460938
