Train/Entropy,Loss/Loss_pi,Safety/shield_violation,Time/FPS,Time/Epoch,Metrics/LagrangeMultiplier/Std,_step,Train/KL,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/shield_adv_c,Train/LR,Metrics/EpLen,Time/Rollout,Metrics/EpCost,Train/StopIter,_runtime,Train/Epoch,Loss/Loss_reward_critic,Time/Update,Loss/Loss_reward_critic/Delta,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Value/Adv,Time/Total,Metrics/EpRet,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,_timestamp,Loss/Loss_cost_critic,Train/PolicyRatio,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min
0.9669894576072693,-0.43101590871810913,11.965022087097168,116.65298461914062,171.44866943359375,0,21,0.020178794860839844,0.7565770149230957,0.6125637888908386,NaN,0.00023700000019744039,1000,106.80384063720703,50.45000076293945,26,4302.638082586,20,0.0465584322810173,64.64478302001953,0.005422413349151611,5.986471176147461,0.7374035120010376,0,0.636670708656311,-0.15435731410980225,4119.47216796875,6.3844990730285645,1.0108306407928467,0.015495565719902515,-0.10424891114234924,-3.5635013580322266,1746574533.450271,13.014928817749023,1.0108307600021362,0.7565770149230957,0.7565770149230957,93.9000015258789,0.7374035120010376,420000.0,0.7374035120010376,1.0108306407928467
0.9587487578392029,-0.10752151161432266,11.404455184936523,110.0561752319336,181.72537231445312,0,22,0.02000853233039379,0.7915717959403992,0.6033753156661987,NaN,0.00023400000645779073,1000,107.89606475830078,50.66999816894531,30,4472.489173772,21,0.03700165078043938,73.82923126220703,-0.009556781500577927,5.671383380889893,0.7708777785301208,0,0.6312921643257141,-0.07897879183292389,4301.25634765625,6.254971981048584,1.0007524490356445,0.015319302678108215,0.32349439710378647,1.4154548645019531,1746574715.2356455,14.430383682250977,1.0007524490356445,0.7915717959403992,0.7915717959403992,152.4499969482422,0.7708777785301208,440000.0,0.7708777785301208,1.0007524490356445
0.9427356719970703,-0.3165540397167206,13.568002700805664,117.8108901977539,169.7635955810547,0,23,0.020517989993095398,0.8266377449035645,0.7175448536872864,NaN,0.00023099999816622585,1000,107.73731231689453,60.02000045776367,25,4653.984617523,22,0.04216046258807182,62.026214599609375,0.005158811807632446,6.778843879699707,0.804722249507904,0,0.6212201714515686,-0.03172016143798828,4471.080078125,6.537416458129883,1.007382869720459,0.014770761132240295,-0.20903252810239792,2.658802032470703,1746574885.086685,17.08918571472168,1.0073829889297485,0.8266377449035645,0.8266377449035645,137.25,0.804722249507904,460000.0,0.804722249507904,1.007382869720459
0.9233576655387878,-0.26320600509643555,12.513038635253906,110.24240112304688,181.41839599609375,0,24,0.020162783563137054,0.8621119260787964,0.703872561454773,NaN,0.0002280000044265762,1000,108.08638763427734,69.44000244140625,30,4832.964004999,23,0.03522859513759613,73.33194732666016,-0.006931867450475693,6.322622776031494,0.8387847542762756,0,0.6093028783798218,0.04059850424528122,4652.58837890625,6.711646556854248,1.0082097053527832,0.015466743148863316,0.053348034620285034,-1.2964859008789062,1746575066.5822124,15.792699813842773,1.0082097053527832,0.8621119260787964,0.8621119260787964,131.60000610351562,0.8387847542762756,480000.0,0.8387847542762756,1.0082097053527832
0.9009392261505127,-0.4976992607116699,13.785565376281738,111.78250122070312,178.91888427734375,0,25,0.021000295877456665,0.8979390263557434,0.7053918838500977,NaN,0.00022499999613501132,1000,104.68099212646484,69.63999938964844,30,5013.30296484,24,0.06998797506093979,74.23783111572266,0.03475937992334366,7.274293899536133,0.8725431561470032,0,0.5958175659179688,0.054102733731269836,4831.5830078125,6.985695838928223,1.01034677028656,0.015622484497725964,-0.23449325561523438,0.4058380126953125,1746575245.5615814,16.198537826538086,1.01034677028656,0.8979390263557434,0.8979390263557434,106.3499984741211,0.8725431561470032,500000.0,0.8725431561470032,1.01034677028656
0.8848890066146851,-0.4204419255256653,13.713955879211426,110.93851470947266,180.28004455566406,0,26,0.021757259964942932,0.9341145753860474,0.6999002695083618,NaN,0.00022200000239536166,1000,106.39916229248047,71.05999755859375,30,5194.447520994,25,0.04181264713406563,73.88077545166016,-0.02817532792687416,6.966355323791504,0.9062607288360596,0,0.5863135457038879,0.009499013423919678,5011.92333984375,6.858670711517334,1.0071066617965698,0.01497952826321125,0.07725733518600464,-2.781985282897949,1746575425.9005532,13.416552543640137,1.0071066617965698,0.9341145753860474,0.9341145753860474,117.19999694824219,0.9062607288360596,520000.0,0.9062607288360596,1.0071066617965698
0.8762930631637573,-0.2375098466873169,13.506194114685059,110.44448852539062,181.08644104003906,0,27,0.02045130915939808,0.9705334305763245,0.6127062439918518,NaN,0.00021899999410379678,1000,107.48553466796875,69.5999984741211,30,5368.46359659,26,0.03392289951443672,73.60083770751953,-0.007889747619628906,7.053426742553711,0.9405779838562012,0,0.5813269019126892,0.20186351239681244,5193.0712890625,6.795572280883789,1.0037596225738525,0.014974020421504974,0.1829320788383484,1.603567123413086,1746575607.0451627,15.020119667053223,1.0037596225738525,0.9705334305763245,0.9705334305763245,151.0,0.9405779838562012,540000.0,0.9405779838562012,1.0037596225738525
0.8641067147254944,-0.3508110046386719,12.977489471435547,114.9702377319336,173.95806884765625,0,28,0.020313628017902374,1.0069944858551025,0.7051950097084045,NaN,0.00021600000036414713,1000,107.26533508300781,65.16000366210938,27,5551.285605003,27,0.04172810539603233,66.69268035888672,0.007805205881595612,6.802114963531494,0.9749088883399963,0,0.5743029713630676,-0.0009799804538488388,5367.08642578125,6.855096340179443,1.0059281587600708,0.014898603782057762,-0.11330115795135498,4.655447959899902,1746575781.0611277,19.675567626953125,1.0059281587600708,1.0069944858551025,1.0069944858551025,123.75,0.9749088883399963,560000.0,0.9749088883399963,1.0059281587600708
0.848107099533081,-0.2682141363620758,13.23009204864502,109.43090057373047,182.76373291015625,0,29,0.020308254286646843,1.0433603525161743,0.6140850186347961,NaN,0.00021300000662449747,1000,106.56951141357422,61.84000015258789,31,5733.856133449,28,0.03747349977493286,76.19414520263672,-0.004254605621099472,6.890625953674316,1.0095676183700562,0,0.5651950836181641,0.09219126403331757,5549.9072265625,6.588577747344971,1.00992751121521,0.01532545406371355,0.08259686827659607,-3.6415939331054688,1746575963.883164,16.033973693847656,1.00992751121521,1.0433603525161743,1.0433603525161743,140.25,1.0095676183700562,580000.0,1.0095676183700562,1.00992751121521
0.8342548608779907,-0.4077046811580658,15.081855773925781,109.58181762695312,182.5120391845703,0,30,0.020121969282627106,1.0796809196472168,0.5624153017997742,NaN,0.0002099999983329326,1000,108.0476303100586,62.869998931884766,30,5896.611449634,29,0.027055729180574417,74.46434783935547,-0.010417770594358444,6.992618560791016,1.0444587469100952,0,0.5574318170547485,0.04186183959245682,5732.4765625,5.679207801818848,1.0069080591201782,0.015160905197262764,-0.13949054479599,-3.9783620834350586,1746576146.453704,12.055611610412598,1.0069080591201782,1.0796809196472168,1.0796809196472168,137.4499969482422,1.0444587469100952,600000.0,1.0444587469100952,1.0069080591201782
0.8085460662841797,-0.5572139620780945,14.690669059753418,122.92757415771484,162.6974334716797,0,31,0.021191686391830444,1.1159470081329346,0.6656510829925537,NaN,0.00020700000459328294,1000,106.13184356689453,62.56999969482422,23,6066.914715453,30,0.029244353994727135,56.56550979614258,0.0021886248141527176,6.698670387268066,1.0790127515792847,0,0.543329656124115,0.14367365837097168,5895.23388671875,5.492245674133301,1.0095837116241455,0.015317360870540142,-0.1495092809200287,3.7834510803222656,1746576309.2089796,15.839062690734863,1.0095837116241455,1.1159470081329346,1.1159470081329346,110.30000305175781,1.0790127515792847,620000.0,1.0790127515792847,1.0095837116241455
0.7876759767532349,-0.4776269495487213,13.70065975189209,117.4771728515625,170.245849609375,0,32,0.0201836209744215,1.1519755125045776,0.7194222211837769,NaN,0.00020399999630171806,1000,106.42913055419922,58.0,26,6233.006482579,31,0.03535739704966545,63.81665802001953,0.006113043054938316,6.486893177032471,1.1132726669311523,0,0.5321382284164429,-0.15222987532615662,6065.53564453125,5.715266227722168,1.0096161365509033,0.015393165871500969,0.07958701252937317,-0.03946971893310547,1746576479.5122943,15.799592971801758,1.0096162557601929,1.1519755125045776,1.1519755125045776,110.4000015258789,1.1132726669311523,640000.0,1.1132726669311523,1.0096161365509033
0.7621728777885437,-0.6270399689674377,14.264469146728516,120.45752716064453,166.03363037109375,0,33,0.021633397787809372,1.1875038146972656,0.6708027124404907,NaN,0.0002010000025620684,1000,104.00017547607422,51.31999969482422,25,6389.402178039,32,0.03507953882217407,62.03339385986328,-0.0002778582274913788,5.81821346282959,1.146881103515625,0,0.5187148451805115,0.3122519850730896,6231.62646484375,5.365901947021484,1.011991024017334,0.015814492478966713,-0.14941301941871643,-3.995987892150879,1746576645.6040425,11.803605079650879,1.011991024017334,1.1875038146972656,1.1875038146972656,92.55000305175781,1.146881103515625,660000.0,1.146881103515625,1.011991024017334
0.7479722499847412,-0.3823238015174866,13.765546798706055,127.9270248413086,156.33914184570312,0,34,0.02013380080461502,1.2225723266601562,0.8285831809043884,NaN,0.00019799999427050352,1000,107.65508270263672,50.95000076293945,20,6530.336618412,33,0.06059429794549942,48.683998107910156,0.025514759123325348,6.3716936111450195,1.1806433200836182,0,0.5113664865493774,-0.1927872896194458,6388.0263671875,6.243914604187012,1.0064373016357422,0.015200560912489891,0.24471616744995117,7.248370170593262,1746576801.9986064,19.05197525024414,1.0064373016357422,1.2225723266601562,1.2225723266601562,126.0999984741211,1.1806433200836182,680000.0,1.1806433200836182,1.0064373016357422
0.7201027870178223,-0.8178951740264893,12.217036247253418,141.9669647216797,140.87783813476562,0,35,0.020059937611222267,1.2568191289901733,0.755499005317688,NaN,0.00019500000053085387,1000,99.50521850585938,42.13999938964844,17,6676.387512985,34,0.041493095457553864,41.372535705566406,-0.019101202487945557,6.294702053070068,1.2124980688095093,0,0.4972935914993286,-0.3319845497608185,6528.95751953125,6.864792346954346,1.0153300762176514,0.01536569558084011,-0.4355713725090027,-8.519264221191406,1746576942.934272,10.532711029052734,1.0153300762176514,1.2568191289901733,1.2568191289901733,39.75,1.2124980688095093,700000.0,1.2124980688095093,1.0153300762176514
0.6920866966247559,-0.49161767959594727,12.023479461669922,136.9934539794922,145.99237060546875,0,36,0.020566606894135475,1.2901540994644165,0.7702072262763977,NaN,0.00019200000679120421,1000,106.56785583496094,38.52000045776367,16,6834.761186632,35,0.05705871060490608,39.42446517944336,0.015565615147352219,5.934986114501953,1.2438627481460571,0,0.4835028648376465,-0.01628512516617775,6675.0087890625,7.329871654510498,1.00959312915802,0.0152902165427804,0.326277494430542,1.1432113647460938,1746577088.985075,11.675922393798828,1.00959312915802,1.2901540994644165,1.2901540994644165,88.25,1.2438627481460571,720000.0,1.2438627481460571,1.00959312915802
0.6664326786994934,-0.6941303610801697,12.595137596130371,126.33135986328125,158.31381225585938,0,37,0.022338852286338806,1.3222914934158325,0.8716139793395996,NaN,0.00018899999849963933,1000,104.27681732177734,31.139999389648438,22,6982.486980105,36,0.04493319243192673,54.03694152832031,-0.012125518172979355,6.1082682609558105,1.274166464805603,0,0.4712446331977844,-0.16507656872272491,6833.380859375,7.247501373291016,1.0147734880447388,0.01544730830937624,-0.2025126814842224,-2.7333526611328125,1746577247.3587732,8.942569732666016,1.0147734880447388,1.3222914934158325,1.3222914934158325,63.099998474121094,1.274166464805603,740000.0,1.274166464805603,1.0147734880447388
0.64161616563797,-0.6166027784347534,11.700429916381836,135.43678283691406,147.67037963867188,0,38,0.020026080310344696,1.3533170223236084,0.8665441274642944,NaN,0.00018600000475998968,1000,103.70635223388672,30.450000762939453,18,7117.21222,37,0.0462816022336483,43.963958740234375,0.0013484098017215729,5.482276439666748,1.3035624027252197,0,0.45967307686805725,-0.22496774792671204,6981.10986328125,7.640854358673096,1.0119621753692627,0.01565209962427616,0.07752758264541626,0.3119363784790039,1746577395.0845802,9.25450611114502,1.0119621753692627,1.3533170223236084,1.3533170223236084,64.75,1.3035624027252197,760000.0,1.3035624027252197,1.0119621753692627
0.6368646621704102,-0.04931583255529404,11.724034309387207,148.51377868652344,134.6676483154297,0,39,0.020156575366854668,1.38362455368042,0.8691353797912598,NaN,0.0001829999964684248,1000,105.08848571777344,35.61000061035156,12,7263.397841694,38,0.050803814083337784,29.579092025756836,0.004522211849689484,5.25408935546875,1.3341392278671265,0,0.4574814438819885,-0.09707607328891754,7115.8330078125,7.152548789978027,0.9987049698829651,0.015076210722327232,0.5672869458794594,13.407008171081543,1746577529.8098738,22.661514282226562,0.9987049102783203,1.38362455368042,1.38362455368042,148.25,1.3341392278671265,780000.0,1.3341392278671265,0.9987049698829651
0.6343675255775452,-0.48874199390411377,13.071343421936035,136.86334228515625,146.13116455078125,0,40,0.020066197961568832,1.4137508869171143,0.8163337707519531,NaN,0.00018000000272877514,1000,104.68681335449219,44.2599983215332,17,7424.443715884,39,0.04564923048019409,41.44429397583008,-0.005154583603143692,6.509187698364258,1.3647421598434448,0,0.45634299516677856,-0.05354345217347145,7262.021484375,7.489960193634033,1.0077619552612305,0.015649918466806412,-0.43942616134881973,-7.920443534851074,1746577675.995514,14.741070747375488,1.0077619552612305,1.4137508869171143,1.4137508869171143,103.30000305175781,1.3647421598434448,800000.0,1.3647421598434448,1.0077619552612305
0.6252369284629822,-0.29422152042388916,11.906818389892578,124.23226928710938,160.98876953125,0,41,0.022623226046562195,1.4440267086029053,0.816250741481781,NaN,0.00017699999443721026,1000,108.96791076660156,50.18000030517578,21,7585.178188803,40,0.05340076982975006,52.020782470703125,0.007751539349555969,5.741343021392822,1.3957258462905884,0,0.4521844983100891,0.004535786807537079,7423.06787109375,7.501136302947998,1.006677508354187,0.016420233994722366,0.1945204734802246,2.809380531311035,1746577837.0413287,17.550451278686523,1.006677508354187,1.4440267086029053,1.4440267086029053,118.19999694824219,1.3957258462905884,820000.0,1.3957258462905884,1.006677508354187
