Time/Epoch,Loss/Loss_pi/Delta,Safety/shield_violation,Misc/xHx,Metrics/LagrangeMultiplier/Std,Train/Entropy,Value/cost,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpCost,Loss/Loss_pi,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Time/Rollout,Train/KL,_step,Train/PolicyRatio,Train/PolicyRatio/Std,_runtime,Train/Epoch,Misc/H_inv_g,Train/StopIter,Time/FPS,Misc/Alpha,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Value/Adv,Time/Update,Train/PolicyRatio/Max,TotalEnvSteps,Misc/gradient_norm,Value/reward,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,Safety/shield_adv_c,_timestamp,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Time/Total,Safety/EpCostShield,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Metrics/EpRet,Misc/FinalStepNorm,Metrics/EpLen,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic
135.4589385986328,0.05947303771972656,7.078628063201904,0.004936047829687595,0,1.750726342201233,3.7517011165618896,0,36.9900016784668,-0.3832642138004303,0.02434857189655304,0.5215277075767517,0,101.30247497558594,0.00033918058034032583,15,1.0029329061508179,0.002073905896395445,2186.474685461,14,0.1402360200881958,10,147.64622497558594,2.0129125118255615,0.5215277075767517,0.5352346897125244,4.577636758540393e-08,34.15641403198242,1.0029329061508179,300000.0,0.07206998020410538,0.5578224658966064,0.5215277075767517,1,-0.3736611008644104,1746498458.5440438,6.7540740966796875,1.0029329061508179,0.5352346897125244,2046.80224609375,77.9000015258789,-0.003069654107093811,1.3942471742630005,6.292109966278076,0.28228285908699036,1000,0.5352346897125244,14.826400756835938
138.5499725341797,0.08430862426757812,6.427406311035156,0.004178063943982124,0,1.7597726583480835,3.15122389793396,0,37.83000183105469,-0.2989555895328522,0.028074925765395164,0.5557270050048828,0,105.90153503417969,0.00032246470800600946,16,1.0008865594863892,0.0006269203149713576,2323.723383877,15,0.133047953248024,10,144.3522491455078,2.1878974437713623,0.5557270050048828,0.5713828206062317,1.831054596834747e-08,32.64838409423828,1.0008866786956787,320000.0,0.11381778120994568,0.5600517392158508,0.5557270050048828,1,0.3784608244895935,1746498597.1777887,1.8987178802490234,1.0008866786956787,0.5713828206062317,2185.4296875,91.3499984741211,0.003726353868842125,1.4074968099594116,7.037920951843262,0.2910952866077423,1000,0.5713828206062317,16.72511863708496
137.1572265625,-0.12333798408508301,7.628373622894287,0.004520643036812544,0,1.7712593078613281,3.9845354557037354,0,35.33000183105469,-0.4222935736179352,0.02871236577630043,0.5898134112358093,0,104.06258392333984,0.0003279354714322835,17,1.0021089315414429,0.0014911554753780365,2461.220358642,16,0.1351879984140396,10,145.81805419921875,2.1033637523651123,0.5898134112358093,0.6074082255363464,-3.051757735406113e-09,33.094608306884766,1.0021089315414429,340000.0,0.13860344886779785,0.6548824906349182,0.5898134112358093,1,-0.8478976488113403,1746498734.4275284,-3.421375274658203,1.0021089315414429,0.6074082255363464,2322.684326171875,66.1500015258789,0.0006374400109052658,1.4247832298278809,7.824579238891602,0.2843495011329651,1000,0.6074082255363464,13.303743362426758
137.41824340820312,0.06722608208656311,6.5650482177734375,0.006750684697180986,0,1.771109938621521,3.2815961837768555,0,35.119998931884766,-0.35506749153137207,0.029826700687408447,0.6239587068557739,0,101.91356658935547,0.00034896109718829393,18,1.0016828775405884,0.001190058421343565,2596.504124256,17,0.16914375126361847,10,145.54107666015625,1.721237301826477,0.6239587068557739,0.6433148980140686,-1.2207030941624453e-08,35.50462341308594,1.001682996749878,360000.0,0.1981833577156067,0.6463238000869751,0.6239587068557739,1,-0.05318078398704529,1746498871.9237905,1.1314325332641602,1.001682996749878,0.6433148980140686,2460.179931640625,70.9000015258789,0.001114334911108017,1.4260202646255493,8.263739585876465,0.2911365330219269,1000,0.6433148980140686,14.435175895690918
135.1882781982422,0.005533933639526367,6.37631893157959,0.006624908186495304,0,1.7799453735351562,3.2444441318511963,0,38.04999923706055,-0.3495335578918457,0.027510294690728188,0.6581421494483948,0,101.30001068115234,0.00031760078854858875,19,1.0016283988952637,0.001151451957412064,2734.15838866,18,0.16466620564460754,10,147.94183349609375,1.737499713897705,0.6581421494483948,0.6792905330657959,3.4713742991243635e-08,33.88822937011719,1.0016283988952637,380000.0,0.12156997621059418,0.7284506559371948,0.6581421494483948,1,-0.565853476524353,1746499007.2075562,-1.9406919479370117,1.0016283988952637,0.6792905330657959,2595.45654296875,70.44999694824219,-0.0023164059966802597,1.4387925863265991,9.154810905456543,0.28610748052597046,1000,0.6792905330657959,12.494483947753906
137.54412841796875,0.04086047410964966,6.247108459472656,0.0071831392124295235,0,1.7899459600448608,3.1586103439331055,0,37.209999084472656,-0.30867308378219604,0.03458186239004135,0.6925510168075562,0,102.5280990600586,0.00030727210105396807,20,1.001288890838623,0.0009113834239542484,2866.965323412,19,0.17700783908367157,10,145.4078826904297,1.6686204671859741,0.6925510168075562,0.7152727842330933,2.7465819840699623e-08,35.015968322753906,1.001288890838623,400000.0,0.15897393226623535,0.7666046619415283,0.6925510168075562,1,-1.0671745538711548,1746499144.8613508,3.831064224243164,1.001288890838623,0.7152727842330933,2733.101318359375,76.6500015258789,0.007071567699313164,1.453834891319275,9.573270797729492,0.29535892605781555,1000,0.7152727842330933,16.32554817199707
132.70420837402344,-0.08740001916885376,6.7381134033203125,0.007579379715025425,0,1.784683108329773,3.4859602451324463,0,34.689998626708984,-0.3960731029510498,0.029563046991825104,0.7267037630081177,0,101.43293762207031,0.00035388304968364537,21,1.0014195442199707,0.0010037693427875638,3002.53056289,20,0.17832839488983154,10,150.71112060546875,1.6244183778762817,0.7267037630081177,0.7511029243469238,-1.0681151962899094e-08,31.271238327026367,1.0014195442199707,420000.0,0.1347852498292923,0.7359707951545715,0.7267037630081177,1,-0.2307640016078949,1746499277.668841,-3.728236198425293,1.0014195442199707,0.7511029243469238,2865.918212890625,62.75,-0.0050188153982162476,1.4467042684555054,10.12449836730957,0.2896799147129059,1000,0.7511029243469238,12.597311973571777
135.4447784423828,0.05877193808555603,7.010436058044434,0.007110533770173788,0,1.7686911821365356,3.8612606525421143,0,37.66999816894531,-0.3373011648654938,0.03272488713264465,0.761212944984436,0,101.98625946044922,0.00037042651092633605,22,1.0015944242477417,0.001127400086261332,3136.04053461,21,0.16452166438102722,10,147.66165161132812,1.677117943763733,0.761212944984436,0.7869859933853149,-3.051757735406113e-09,33.4584846496582,1.0015944242477417,440000.0,0.13225091993808746,0.8659588098526001,0.761212944984436,1,-0.8900128602981567,1746499413.2338924,2.815725326538086,1.0015944242477417,0.7869859933853149,3001.46240234375,80.6500015258789,0.0031618401408195496,1.4258710145950317,10.110600471496582,0.2759222388267517,1000,0.7869859933853149,15.413037300109863
133.40972900390625,0.034144431352615356,6.697111129760742,0.006425941828638315,0,1.762997031211853,3.6601672172546387,0,39.91999816894531,-0.3031567335128784,0.028503816574811935,0.7961035370826721,0,99.57369232177734,0.0003004205645993352,23,1.0019216537475586,0.0013588705332949758,3269.006257531,22,0.17177915573120117,10,149.9141082763672,1.7641936540603638,0.7961035370826721,0.823045551776886,4.577636492086867e-09,33.836002349853516,1.0019216537475586,460000.0,0.1002458930015564,0.8887427449226379,0.7961035370826721,1,-0.5061007738113403,1746499546.7439582,2.0889806747436523,1.0019216537475586,0.823045551776886,3134.99267578125,83.30000305175781,-0.004221070557832718,1.4201894998550415,10.303581237792969,0.3030517101287842,1000,0.823045551776886,17.502017974853516
132.86524963378906,-0.11729040741920471,7.255456924438477,0.005784699227660894,0,1.7742371559143066,3.9986252784729004,0,38.97999954223633,-0.42044714093208313,0.03903067111968994,0.830639660358429,0,101.02401733398438,0.0002922355488408357,24,1.0022279024124146,0.0015753930201753974,3407.031800708,23,0.15841233730316162,10,150.52845764160156,1.8594059944152832,0.830639660358429,0.8591970205307007,2.8991697931246563e-08,31.841190338134766,1.002228021621704,480000.0,0.1400313377380371,1.0005944967269897,0.830639660358429,1,-0.7546910643577576,1746499679.7098877,-5.2125749588012695,1.002228021621704,0.8591970205307007,3267.95849609375,62.099998474121094,0.010526854544878006,1.4357372522354126,10.774453163146973,0.29455283284187317,1000,0.8591970205307007,12.289443016052246
137.93548583984375,0.025113821029663086,7.280033588409424,0.007233538664877415,0,1.7902721166610718,3.9790608882904053,0,37.33000183105469,-0.39533331990242004,0.03848465532064438,0.8651338219642639,0,104.7907485961914,0.0003104040224570781,25,1.00286865234375,0.0020283872727304697,3547.582502363,24,0.17800095677375793,10,144.99533081054688,1.662797212600708,0.8651338219642639,0.8953224420547485,3.814697002724188e-09,33.14470672607422,1.00286865234375,500000.0,0.18696001172065735,1.1029092073440552,0.8651338219642639,1,-0.9879593253135681,1746499817.735507,1.3312206268310547,1.00286865234375,0.8953224420547485,3405.990234375,69.80000305175781,-0.0005460157990455627,1.457994818687439,11.13796615600586,0.29597949981689453,1000,0.8953224420547485,13.6206636428833
140.45388793945312,0.15711453557014465,7.526723384857178,0.008851013146340847,0,1.8089600801467896,4.095010757446289,0,41.310001373291016,-0.2382187843322754,0.03360489383339882,0.9006235003471375,0,106.45520782470703,0.00032023940002545714,26,1.0003808736801147,0.00026934646302834153,3682.102317686,25,0.18879227340221405,10,142.39549255371094,1.5032051801681519,0.9006235003471375,0.9316658973693848,-2.2888182460434336e-09,33.998653411865234,1.0003808736801147,520000.0,0.1346428543329239,1.196822166442871,0.9006235003471375,1,-0.5024503469467163,1746499958.2861211,4.885676383972168,1.0003808736801147,0.9316658973693848,3546.534423828125,105.55000305175781,-0.00487976148724556,1.485629916191101,11.649927139282227,0.28379353880882263,1000,0.9316658973693848,18.50634002685547
134.4259033203125,-0.19136902689933777,7.169153213500977,0.007102494593709707,0,1.8290075063705444,3.918078899383545,0,38.130001068115234,-0.42958781123161316,0.032501041889190674,0.9355825781822205,0,100.17322540283203,0.0003000107535626739,27,1.0019798278808594,0.0013999497750774026,3812.773493615,26,0.17350724339485168,10,148.78085327148438,1.6780668497085571,0.9355825781822205,0.9679981470108032,-3.051757735406113e-09,34.25260925292969,1.0019798278808594,540000.0,0.1990794986486435,1.0944747924804688,0.9355825781822205,1,-0.3143518567085266,1746500092.8058002,-5.840127944946289,1.0019798278808594,0.9679981470108032,3681.058349609375,60.0,-0.0011038519442081451,1.515781283378601,12.061507225036621,0.2911567687988281,1000,0.9679981470108032,12.66621208190918
130.5818328857422,-0.004753291606903076,7.382266998291016,0.00930810160934925,0,1.8340768814086914,4.3993821144104,0,34.70000076293945,-0.43434110283851624,0.03965233638882637,0.9700766801834106,0,99.2637939453125,0.0003114216960966587,28,1.0032224655151367,0.0022786271292716265,3945.33838553,27,0.19959154725074768,10,153.16065979003906,1.465831995010376,0.9700766801834106,1.0040923357009888,9.155272984173735e-09,31.318004608154297,1.0032224655151367,560000.0,0.13576488196849823,1.2306761741638184,0.9700766801834106,1,-0.07071350514888763,1746500223.4777298,0.26759815216064453,1.0032224655151367,1.0040923357009888,3811.737060546875,60.04999923706055,0.007151294499635696,1.5228170156478882,12.742347717285156,0.2925676703453064,1000,1.0040923357009888,12.933810234069824
132.4600372314453,0.02490893006324768,6.941509246826172,0.006794943008571863,0,1.8387724161148071,3.8857741355895996,0,34.2599983215332,-0.40943217277526855,0.04304978623986244,1.0042155981063843,0,99.00810241699219,0.0003291078901384026,29,1.0013211965560913,0.0009341989061795175,4078.68955608,28,0.171177938580513,10,150.9889373779297,1.7156226634979248,1.0042155981063843,1.0399463176727295,3.051757735406113e-09,33.451908111572266,1.0013211965560913,580000.0,0.16906607151031494,1.1055800914764404,1.0042155981063843,1,-0.04814624786376953,1746500356.041771,-1.4990777969360352,1.0013211965560913,1.0399463176727295,3944.272705078125,61.5,0.0033974498510360718,1.5325193405151367,12.716421127319336,0.2936767339706421,1000,1.0399463176727295,11.434732437133789
133.25340270996094,0.0708916187286377,6.665446758270264,0.007109156809747219,0,1.8398246765136719,3.726109266281128,0,34.34000015258789,-0.33854055404663086,0.04213733971118927,1.0384414196014404,0,100.60870361328125,0.0003538640448823571,30,1.0022693872451782,0.0016047272365540266,4210.49542544,29,0.1672443151473999,10,150.08998107910156,1.677280306816101,1.0384414196014404,1.0755938291549683,-7.629394005448376e-09,32.644649505615234,1.0022695064544678,600000.0,0.16787801682949066,1.1815592050552368,1.0384414196014404,1,-0.12537327408790588,1746500489.393057,-0.14461898803710938,1.0022695064544678,1.0755938291549683,4077.649169921875,72.6500015258789,-0.000912446528673172,1.5355873107910156,12.492487907409668,0.2805155813694,1000,1.0755938291549683,11.29011344909668
131.7213134765625,-0.12441423535346985,6.392797470092773,0.0075476509518921375,0,1.8481693267822266,3.694061756134033,0,28.09000015258789,-0.4629547894001007,0.05214887484908104,1.0716568231582642,0,97.09184265136719,0.00030095811234787107,31,1.0020259618759155,0.001432599499821663,4339.163101672,30,0.17511458694934845,10,151.83570861816406,1.6278290748596191,1.0716568231582642,1.1105999946594238,4.577636492086867e-09,34.62944030761719,1.0020259618759155,620000.0,0.12149592489004135,0.9873909950256348,1.0716568231582642,1,0.10600781440734863,1746500621.1994827,-2.2460851669311523,1.0020259618759155,1.1105999946594238,4209.46044921875,44.0,0.01001153513789177,1.5506606101989746,11.976349830627441,0.28505662083625793,1000,1.1105999946594238,9.044028282165527
128.59547424316406,-0.04024621844291687,5.840953826904297,0.007781433407217264,0,1.8628958463668823,3.036099672317505,0,25.770000457763672,-0.5032010078430176,0.03807082399725914,1.1033347845077515,0,95.52407836914062,0.00024464246234856546,32,1.0023139715194702,0.0016362529713660479,4472.676012907,31,0.20071224868297577,10,155.52645874023438,1.6031897068023682,1.1033347845077515,1.1448553800582886,6.103515470812226e-09,33.07137680053711,1.0023139715194702,640000.0,0.12764112651348114,1.0214214324951172,1.1033347845077515,1,-0.7877694964408875,1746500749.8672884,-2.026455879211426,1.0023139715194702,1.1448553800582886,4338.13037109375,29.399999618530273,-0.0140780508518219,1.5732711553573608,11.294015884399414,0.3217798173427582,1000,1.1448553800582886,7.017572402954102
133.39602661132812,0.12174257636070251,6.171947479248047,0.00926025491207838,0,1.8581069707870483,3.666249990463257,0,24.950000762939453,-0.38145843148231506,0.0476827435195446,1.1347694396972656,0,97.56652069091797,0.00033008333411999047,33,1.0011085271835327,0.0007837628363631666,4603.186714104,32,0.20794616639614105,10,149.92950439453125,1.469614028930664,1.1347694396972656,1.178377389907837,0.0,35.8294792175293,1.0011085271835327,660000.0,0.16531847417354584,0.9897583723068237,1.1347694396972656,1,-1.3520584106445312,1746500883.3794007,1.8163585662841797,1.0011085271835327,1.178377389907837,4471.59765625,55.849998474121094,0.009611919522285461,1.5671030282974243,10.460655212402344,0.3056006133556366,1000,1.178377389907837,8.833930969238281
130.41305541992188,-0.03397902846336365,4.911961555480957,0.006505491212010384,0,1.8478037118911743,2.6624650955200195,0,22.670000076293945,-0.4154374599456787,0.04687708988785744,1.165130853652954,0,96.4027099609375,0.0003065118507947773,34,1.0017328262329102,0.0012252931483089924,4733.645630287,33,0.17840075492858887,10,153.35887145996094,1.7533742189407349,1.165130853652954,1.2110567092895508,9.155272984173735e-09,34.010318756103516,1.0017328262329102,680000.0,0.1382967233657837,0.7857977747917175,1.165130853652954,1,-1.0001044273376465,1746501013.8901708,-2.246511936187744,1.0017328262329102,1.2110567092895508,4602.14453125,35.70000076293945,-0.0008056536316871643,1.5541762113571167,9.514749526977539,0.3128032982349396,1000,1.2110567092895508,6.587419033050537
130.37596130371094,-0.05120578408241272,5.537370204925537,0.006362296640872955,0,1.84391450881958,2.935389757156372,0,19.010000228881836,-0.46664324402809143,0.04568545147776604,1.1943774223327637,0,95.33207702636719,0.00026140507543459535,35,1.0014972686767578,0.001058728783391416,4863.392355322,34,0.18449491262435913,10,153.40252685546875,1.7729957103729248,1.1943774223327637,1.2426643371582031,-9.155272984173735e-09,35.04384231567383,1.0014972686767578,700000.0,0.07355929166078568,0.9905996322631836,1.1943774223327637,1,-0.5126221179962158,1746501144.3498745,-0.14154338836669922,1.0014972686767578,1.2426643371582031,4732.61474609375,32.349998474121094,-0.0011916384100914001,1.5482650995254517,9.046138763427734,0.3271086812019348,1000,1.2426643371582031,6.445875644683838
