Loss/Loss_reward_critic,Time/Update,Value/Adv,Train/PolicyRatio/Std,Train/PolicyRatio,Misc/AcceptanceStep,Misc/Lambda_star,Misc/gradient_norm,Time/Epoch,Misc/q,Metrics/EpLen,Train/Entropy,Time/FPS,Train/PolicyStd,Loss/Loss_cost_critic,Misc/OptimCase,Misc/A,Time/Rollout,Loss/Loss_cost_critic/Delta,Misc/Nu_star,_step,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Misc/B,Loss/Loss_pi,Time/Total,Misc/H_inv_g,Train/PolicyRatio/Max,Metrics/EpCost,_timestamp,Misc/cost_gradient_norm,Misc/Alpha,Value/cost,Value/reward,Train/KL,Metrics/EpRet,Train/Epoch,Loss/Loss_pi/Delta,_runtime,Misc/s,Misc/r,Train/StopIter,Misc/xHx,Train/PolicyRatio/Min,Misc/FinalStepNorm,Train/LR
0.008751911111176014,10.606218338012695,-2.6702879907247734e-09,0.0006285780691541731,0.999110996723175,1,0,0.1423284113407135,94.29100036621094,0.011920438148081303,1000,1.3965578079223633,212.10931396484375,0.9797210693359375,1.1892989873886108,0,0.011920428834855556,83.68476104736328,0.027330398559570312,1.3392164707183838,11,220000.0,0.003561610821634531,-6147.95703125,-0.0036795353516936302,1033.0989990234375,0.2362573891878128,0.9991110563278198,8.279999732971191,1743306965.3324218,0.1129419282078743,1.295295000076294,0.9623281359672546,-0.17908884584903717,0.00011264640488661826,-1.730654001235962,10,-0.0027514566900208592,1128.285830676,0.011151365004479885,-1.0120478691533208e-05,10,0.011920438148081303,0.9991110563278198,0.3492647707462311,0
0.006074189208447933,10.766179084777832,-8.01086397217432e-09,0.00016192819748539478,0.9997709393501282,1,0,0.08432396501302719,94.03314971923828,0.008633107878267765,1000,1.4072046279907227,212.6909637451172,0.9916976094245911,0.4995090067386627,0,0.008578966371715069,83.2669448852539,-0.6897899806499481,2.419370651245117,12,240000.0,-0.0026777219027280807,-19871.416015625,-0.0009418685222044587,1127.1962890625,0.22507835924625397,0.999770998954773,8.239999771118164,1743307059.45886,0.07561397552490234,1.5220577716827393,0.543835461139679,-0.13943977653980255,0.00013791347737424076,-1.8282853364944458,11,0.0027376668294891715,1222.700080822,0.0034168341662734747,0.0004301094450056553,10,0.008633107878267765,0.999770998954773,0.3207058608531952,0
0.006371129769831896,10.727619171142578,4.577636492086867e-09,0.0006279880180954933,1.0008882284164429,1,0,0.07527922838926315,94.33222198486328,0.009379705414175987,1000,1.43769109249115,212.01663208007812,1.022969365119934,0.26409101486206055,0,0.009304671548306942,83.60457611083984,-0.23541799187660217,4.881667613983154,13,260000.0,0.00029694056138396263,-69185.6875,-0.0001619333925191313,1221.6226806640625,0.23473873734474182,1.0008882284164429,7.619999885559082,1743307153.8731337,0.033439334481954575,1.46022629737854,0.5092025399208069,-0.1241365596652031,0.00014051617472432554,-1.7087243795394897,12,0.0007799351296853274,1317.138118731,0.0008392442250624299,0.0002509437035769224,10,0.009379705414175987,1.0008882284164429,0.31346407532691956,0
0.008832522667944431,10.8253755569458,-7.629394338515283e-10,3.458852006588131e-05,0.9999510645866394,1,0,0.09663594514131546,94.3671875,0.00703465798869729,1000,1.459131121635437,211.9380645751953,1.0448139905929565,0.37370991706848145,0,0.006608049385249615,83.54179382324219,0.1096189022064209,1.7198588848114014,14,280000.0,0.0024613928981125355,-5200.71826171875,-0.0007526327972300351,1316.070556640625,0.19382862746715546,0.9999510645866394,5.929999828338623,1743307248.311084,0.10342591255903244,1.6861382722854614,0.34214335680007935,-0.15088173747062683,0.00013874372234568,-1.6316851377487183,13,-0.0005906994047109038,1412.511332752,0.006761510390788317,0.001698388485237956,10,0.00703465798869729,0.9999510645866394,0.32652732729911804,0
0.0063318959437310696,10.691024780273438,0.0,0.00022113048180472106,1.0003128051757812,1,0,0.1921471506357193,95.3062744140625,0.008538790047168732,1000,1.4772495031356812,209.8497772216797,1.0635936260223389,0.3070494532585144,0,0.008449389599263668,84.61522674560547,-0.06666046380996704,3.5107054710388184,15,300000.0,-0.0025006267242133617,-12423.693359375,-0.0024437829852104187,1411.447998046875,0.16887101531028748,1.0003128051757812,4.489999771118164,1743307343.6844149,0.03273450955748558,1.5304409265518188,0.5000472664833069,-0.14587600529193878,8.539087139070034e-05,-1.8669155836105347,14,-0.0016911501879803836,1507.217425217,0.0016227010637521744,-0.00038088252767920494,10,0.008538790047168732,1.0003128051757812,0.36798134446144104,0
0.007751434575766325,10.854630470275879,-9.155272984173735e-09,0.0008565925527364016,1.0012115240097046,1,0,0.20267339050769806,94.62157440185547,0.010942040011286736,1000,1.4831055402755737,211.3682861328125,1.070539116859436,0.4057188630104065,0,0.01089347805827856,83.76691436767578,0.09866940975189209,2.389287233352661,16,320000.0,0.0014195386320352554,-4252.84228515625,-0.0025127457920461893,1506.1380615234375,0.1999642550945282,1.0012115240097046,3.859999895095825,1743307438.3904471,0.0641755536198616,1.3519655466079712,0.24985192716121674,-0.14970417320728302,0.00015031131624709815,-1.9259402751922607,15,-6.896280683577061e-05,1602.025174989,0.003503418294712901,-0.00041247153421863914,10,0.010942040011286736,1.0012115240097046,0.31106215715408325,0
0.00915993470698595,10.803543090820312,-1.4114379887075756e-08,7.04133344697766e-05,0.9999004006385803,1,0,0.2890356779098511,94.74191284179688,0.014898445457220078,1000,1.4890743494033813,211.0998077392578,1.0783189535140991,0.24962683022022247,0,0.014133610762655735,83.93834686279297,-0.15609203279018402,4.523400783538818,17,340000.0,0.0014085001312196255,-12748.2001953125,-0.004175436682999134,1600.9635009765625,0.19070366024971008,0.9999004602432251,3.5299999713897705,1743307533.1982224,0.04274291172623634,1.1586289405822754,0.10249914228916168,-0.17400091886520386,0.00014538748655468225,-2.093129873275757,16,-0.0016626908909529448,1696.176464344,0.0009774519130587578,-0.0008646366186439991,10,0.014898445457220078,0.9999004602432251,0.3044176399707794,0
0.007256172597408295,10.476436614990234,-3.051757735406113e-09,0.00031503362697549164,0.999554455280304,1,0,0.39144018292427063,94.08209991455078,0.022242678329348564,1000,1.4906668663024902,212.58029174804688,1.0792018175125122,0.21570825576782227,0,0.022221466526389122,83.60563659667969,-0.03391857445240021,5.6744208335876465,18,360000.0,-0.0019037621095776558,-17959.966796875,-0.0006676546181552112,1695.1109619140625,0.1880144625902176,0.9995545148849487,3.3399999141693115,1743307627.3495655,0.028743108734488487,0.9482467174530029,0.3205777704715729,-0.19612158834934235,0.0001884833036456257,-2.230295181274414,17,0.003507782064843923,1790.814856817,0.0006211262661963701,0.00011478227679617703,10,0.022242678329348564,0.9995545148849487,0.2969186007976532,0
0.009352592751383781,10.900036811828613,1.2397765480898215e-08,0.00015889362839516252,0.999775230884552,1,0,0.2283257246017456,94.55229949951172,0.0113659193739295,1000,1.4886363744735718,211.5231475830078,1.0775738954544067,0.2819938063621521,0,0.011290532536804676,83.6522445678711,0.06628555059432983,4.955643653869629,19,380000.0,0.0020964201539754868,-10977.7099609375,-0.00020354840671643615,1789.733642578125,0.1852392554283142,0.9997752904891968,2.990000009536743,1743307721.9879074,0.027438579127192497,1.326516032218933,0.2205609828233719,-0.16336479783058167,0.0001630338520044461,-2.4100561141967773,18,0.00046410621143877506,1885.049021591,0.0008143750601448119,0.00024777851649560034,10,0.0113659193739295,0.9997752904891968,0.3084481656551361,0
0.009275269694626331,10.699585914611816,-1.678466787780053e-08,0.0012352397898212075,1.0017467737197876,1,0,0.21136152744293213,94.15077209472656,0.013355504721403122,1000,1.491226077079773,212.4252471923828,1.08241605758667,0.47277817130088806,0,0.012771314941346645,83.45115661621094,0.19078436493873596,3.277829170227051,20,400000.0,-7.73230567574501e-05,-6210.107421875,0.0009552080882713199,1883.9686279296875,0.22426694631576538,1.0017468929290771,3.4000000953674316,1743307816.2219808,0.04573154076933861,1.2237273454666138,0.10130787640810013,-0.14952979981899261,0.00015127570077311248,-2.3321447372436523,19,0.001158756494987756,1979.898802611,0.0018614655127748847,0.0010428107343614101,10,0.013355504721403122,1.0017468929290771,0.32681864500045776,0
0.011647474952042103,10.933283805847168,3.6239622414058204e-09,0.00020334449072834104,0.9997124671936035,1,0,0.3318960964679718,94.78301239013672,0.01621595397591591,1000,1.4854243993759155,211.00827026367188,1.0752278566360474,0.1437245011329651,0,0.016215814277529716,83.8497085571289,-0.329053670167923,6.82473087310791,21,420000.0,0.0023722052574157715,-6187.4951171875,-0.0003968776436522603,1978.8358154296875,0.19885775446891785,0.9997124671936035,1.6299999952316284,1743307911.071884,0.013324134983122349,1.110564112663269,0.14202560484409332,-0.18166480958461761,0.00014176320109982044,-2.39290714263916,20,-0.0013520857319235802,2073.997286213,0.0004293869133107364,7.723167072981596e-06,10,0.01621595397591591,0.9997124671936035,0.3411724269390106,0
0.012246659956872463,10.67707633972168,5.340575981449547e-09,0.0007128436700440943,1.0010080337524414,1,0,0.2953466475009918,94.02391052246094,0.016737163066864014,1000,1.4897640943527222,212.71185302734375,1.078611969947815,0.13287219405174255,0,0.016567425802350044,83.3468017578125,-0.010852307081222534,3.99965500831604,22,440000.0,0.0005991850048303604,-2366.291748046875,-0.0034479303285479546,2072.92724609375,0.20917154848575592,1.0010080337524414,1.7200000286102295,1743308005.1702967,0.030630534514784813,1.0931353569030762,0.0960434153676033,-0.16140317916870117,0.00010059974738396704,-2.4685862064361572,21,-0.0030510526848956943,2168.889283496,0.001250205677933991,-0.0004606602597050369,10,0.016737163066864014,1.0010080337524414,0.3483213186264038,0
0.011037785559892654,10.77249526977539,-6.103515470812226e-09,0.0001624339638510719,0.9997703433036804,1,0,0.37473204731941223,94.82426452636719,0.02511121705174446,1000,1.494608998298645,210.91648864746094,1.0830539464950562,0.18256410956382751,0,0.025010986253619194,84.05174255371094,0.04969191551208496,5.33357048034668,23,460000.0,-0.0012088743969798088,-7073.17822265625,-0.0022078445181250572,2167.825927734375,0.2474638968706131,0.9997703433036804,2.2300000190734863,1743308100.0622766,0.027375319972634315,0.8924441337585449,0.041278015822172165,-0.20518700778484344,0.00013558892533183098,-2.7630615234375,22,0.0012400858104228973,2263.242329151,0.0007030524429865181,-0.0002654590643942356,10,0.02511121705174446,0.9997703433036804,0.33266326785087585,0
0.009051467292010784,11.015491485595703,-3.814697002724188e-09,0.0008655276615172625,1.0012240409851074,1,0,0.3147154450416565,94.27293395996094,0.022246763110160828,1000,1.5115817785263062,212.14996337890625,1.1001231670379639,0.08722875267267227,0,0.022246703505516052,83.2574234008789,-0.09533535689115524,5.614905834197998,24,480000.0,-0.0019863182678818703,-5871.75732421875,-0.000905490480363369,2262.1650390625,0.25022760033607483,1.0012240409851074,1.9299999475479126,1743308194.415434,0.03265092894434929,0.9481596946716309,0.3068758547306061,-0.23494917154312134,0.00016211440379265696,-2.802187442779541,23,0.0013023540377616882,2357.735512937,0.0006343634449876845,6.194277375470847e-06,10,0.022246763110160828,1.0012240409851074,0.27825695276260376,0
0.015456137247383595,10.576417922973633,3.051757735406113e-09,0.0005979232955724001,1.0008455514907837,1,0,0.2404867559671402,94.41353607177734,0.015475040301680565,1000,1.5299550294876099,211.8340301513672,1.1210039854049683,0.07722161710262299,0,0.014218822121620178,83.83708953857422,-0.010007135570049286,9.434698104858398,25,500000.0,0.00640466995537281,-2992.61474609375,0.0031122176442295313,2356.664306640625,0.22210901975631714,1.0008456707000732,0.8199999928474426,1743308288.9085512,0.018481286242604256,1.1368390321731567,0.1279078871011734,-0.2341211885213852,0.00014909834135323763,-2.9080779552459717,24,0.0040177081245929,2451.734342645,0.00022467495000455528,0.0005312751745805144,10,0.015475040301680565,1.0008456707000732,0.30026674270629883,0
0.014446914196014404,10.830211639404297,-4.100799255724041e-09,9.098099690163508e-05,0.9998713135719299,1,0,0.31707748770713806,93.91996765136719,0.01682877540588379,1000,1.5179685354232788,212.947265625,1.1068720817565918,0.10701169818639755,0,0.01660120114684105,83.08973693847656,0.029790081083774567,3.0171918869018555,26,520000.0,-0.0010092230513691902,-793.0723876953125,0.0002065832377411425,2450.662841796875,0.2058950811624527,0.9998713731765747,1.3200000524520874,1743308382.9073968,0.05519803613424301,1.0901559591293335,0.0627204105257988,-0.24563725292682648,0.00016761936421971768,-3.1393744945526123,25,-0.0029056344064883888,2545.865470475,0.0021969599183648825,0.0007070895517244935,10,0.01682877540588379,0.9998713731765747,0.303683876991272,0
0.013350915163755417,10.609094619750977,-6.866454960174906e-09,0.00011728065874194726,1.0001659393310547,1,0,0.2719174325466156,94.04828643798828,0.012949205935001373,1000,1.5148109197616577,212.65672302246094,1.1029852628707886,0.04855618253350258,0,0.012945251539349556,83.43917083740234,-0.058455515652894974,19.3358097076416,27,540000.0,-0.0010959990322589874,-19069.400390625,-0.000936731172259897,2544.78662109375,0.2003410905599594,1.0001659393310547,1.0099999904632568,1743308477.03855,0.0074037895537912846,1.2427772283554077,0.12380044162273407,-0.22898563742637634,0.00014804932288825512,-3.1061718463897705,26,-0.0011433144100010395,2640.550717085,5.348402191884816e-05,-1.454442463000305e-05,10,0.012949205935001373,1.0001659393310547,0.27103403210639954,0
0.016968077048659325,10.954874038696289,1.2207030941624453e-08,3.537527663866058e-05,0.9999499320983887,1,0,0.257185161113739,94.5828628540039,0.023230545222759247,1000,1.5110321044921875,211.4547882080078,1.0997287034988403,0.21139566600322723,0,0.021847810596227646,83.62796783447266,0.16283948346972466,2.6639788150787354,28,560000.0,0.0036171618849039078,-477.4515686035156,-0.005033830180764198,2639.451416015625,0.2675410211086273,0.9999499320983887,1.159999966621399,1743308571.7238147,0.06231038644909859,0.9278658628463745,0.1495804637670517,-0.25928643345832825,0.00011918850941583514,-3.173785924911499,27,-0.004097099008504301,2735.409640153,0.0028181681409478188,-0.0019740296993404627,10,0.023230545222759247,0.9999499320983887,0.33327528834342957,0
0.01282783318310976,10.72026252746582,7.629394338515283e-10,0.0005987100303173065,1.0008467435836792,1,0,0.45216163992881775,94.77350616455078,0.029695138335227966,1000,1.4902725219726562,211.02944946289062,1.0770277976989746,0.14680859446525574,0,0.029389115050435066,84.05322265625,-0.0645870715379715,4.222644329071045,29,580000.0,-0.004140243865549564,-1926.5008544921875,-0.00224854052066803,2734.326416015625,0.24746154248714447,1.0008467435836792,1.4700000286102295,1743308666.582701,0.040540874004364014,0.8206769824028015,0.17070543766021729,-0.2931591272354126,0.00011781081411754712,-3.252399206161499,28,0.0027852896600961685,2829.634803736,0.0011216492857784033,-0.0005858780350536108,10,0.029695138335227966,1.0008467435836792,0.3364056348800659,0
0.0171576589345932,10.710700988769531,9.155272984173735e-09,0.0005910111940465868,0.9991641640663147,1,0,0.4407300651073456,94.15125274658203,0.03797774761915207,1000,1.4701007604599,212.4241485595703,1.054764986038208,0.1734551042318344,0,0.03714959695935249,83.4405288696289,0.026646509766578674,4.456326484680176,30,600000.0,0.00432982575148344,-2903.442626953125,-0.004589655436575413,2828.564453125,0.3235003352165222,0.9991642236709595,1.7100000381469727,1743308760.8078713,0.02683471143245697,0.725688636302948,0.11394145339727402,-0.3042217195034027,0.00011054459173465148,-3.395017623901367,29,-0.002341114915907383,2923.751939657,0.0010070978896692395,-0.0009132566046901047,10,0.03797774761915207,0.9991642236709595,0.348552405834198,0
0.016845177859067917,10.77164363861084,-1.525878801089675e-08,0.00014779495541006327,1.0002089738845825,1,0,0.4113978445529938,94.03919982910156,0.025858063250780106,1000,1.4631290435791016,212.67727661132812,1.0464760065078735,0.2990219295024872,0,0.02580506168305874,83.26753234863281,0.12556682527065277,1.8468610048294067,31,620000.0,-0.0003124810755252838,-1161.748046875,-0.0017248733201995492,2922.67822265625,0.25423464179039,1.000209093093872,2.609999895095825,1743308854.9248981,0.10081079602241516,0.8794616460800171,0.11705933511257172,-0.30709266662597656,0.0001150546595454216,-3.0874154567718506,30,0.0028647821163758636,3018.407670755,0.005863552913069725,0.0005574775859713554,10,0.025858063250780106,1.000209093093872,0.3478037714958191,0
0.012638070620596409,10.913604736328125,-6.484984993448961e-09,0.00017027326975949109,1.0002408027648926,1,0,0.21890243887901306,94.59075164794922,0.014199839904904366,1000,1.4596977233886719,211.43716430664062,1.04354989528656,0.10507451742887497,0,0.01364289689809084,83.6771240234375,-0.1939474120736122,4.481934070587158,32,640000.0,-0.004207107238471508,-7595.65478515625,0.0014456468634307384,3017.34716796875,0.2248084843158722,1.0002408027648926,2.75,1743308949.5807214,0.03940572217106819,1.1867878437042236,0.18093374371528625,-0.29236796498298645,0.00015528459334746003,-2.983149528503418,31,0.0031705201836302876,3113.07876281,0.0009956223657354712,0.0007446547388099134,10,0.014199839904904366,1.0002408027648926,0.3300251066684723,0
0.015235600993037224,10.934542655944824,-6.103515470812226e-09,0.00020208008936606348,1.0002857446670532,1,0,0.19847649335861206,94.59534454345703,0.01443048007786274,1000,1.4730693101882935,211.42689514160156,1.0585975646972656,0.18251106142997742,0,0.014430154114961624,83.66077423095703,0.07743654400110245,2.8338141441345215,33,660000.0,0.002597530372440815,-2332.078369140625,-0.0019393004477024078,3112.007568359375,0.20962809026241302,1.0002858638763428,2.4100000858306885,1743309044.251829,0.03641816973686218,1.1772656440734863,0.48757198452949524,-0.31642386317253113,0.0001132512916228734,-2.8279354572296143,32,-0.0033849473111331463,3208.151001736,0.0024904939346015453,2.848583972081542e-05,10,0.01443048007786274,1.0002858638763428,0.33927157521247864,0
0.013022306375205517,10.815532684326172,0.0,0.0002081773418467492,0.9997056126594543,1,0,0.18744342029094696,94.99951171875,0.019851410761475563,1000,1.4908356666564941,210.52740478515625,1.0777274370193481,0.17036308348178864,0,0.019711127504706383,84.18395233154297,-0.012147977948188782,5.2699198722839355,34,680000.0,-0.002213294617831707,-8267.1669921875,-2.483447315171361e-05,3207.081787109375,0.266150563955307,0.9997056722640991,2.440000057220459,1743309139.3239944,0.02843509614467621,1.0037353038787842,0.1156102791428566,-0.2523082196712494,0.0001096013656933792,-2.653184175491333,33,0.0019144659745506942,3302.228740186,0.000720138312317431,0.00031784435850568116,10,0.019851410761475563,0.9997056722640991,0.3450387716293335,0
0.013032487593591213,10.656954765319824,-3.433227480087453e-09,0.0003574614820536226,1.0005054473876953,1,0,0.20498473942279816,94.00607299804688,0.014938644133508205,1000,1.5002552270889282,212.75221252441406,1.0909448862075806,0.04970937967300415,0,0.012979771010577679,83.3490982055664,-0.12065370380878448,10.615711212158203,35,700000.0,1.0181218385696411e-05,-27271.765625,0.005232847295701504,3301.161376953125,0.24365943670272827,1.0005054473876953,2.200000047683716,1743309233.401783,0.009560450911521912,1.1570689678192139,0.14165043830871582,-0.22987395524978638,0.00017273459525313228,-2.327984571456909,34,0.005257681768853217,3396.077977212,0.00017746280354913324,0.0005896157817915082,10,0.014938644133508205,1.0005054473876953,0.3078484535217285,0
0.02593303844332695,10.939216613769531,5.340575981449547e-09,0.0005308816907927394,0.9992492198944092,1,0,0.1564159393310547,93.7803955078125,0.013547883369028568,1000,1.5020791292190552,213.2642059326172,1.0955530405044556,0.43161091208457947,0,0.013503419235348701,82.84114837646484,0.3819015324115753,2.3925118446350098,36,720000.0,0.012900550849735737,-927.2863159179688,-0.0015996925067156553,3395.012939453125,0.18035726249217987,0.9992492198944092,1.7999999523162842,1743309327.2509856,0.06959444284439087,1.2150079011917114,0.07274551689624786,-0.2861262857913971,0.00015237569459713995,-2.9217424392700195,35,-0.006832539802417159,3490.127618121,0.003493980737403035,0.00039415498031303287,10,0.013547883369028568,0.9992492198944092,0.3173271715641022,0
