Safety/shield_adv_c,Loss/Loss_pi,Safety/EpCostShield,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Train/Entropy,Metrics/EpCost,Train/PolicyRatio/Min,Time/Update,Metrics/EpLen,Metrics/EpRet,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,Train/StopIter,Time/Epoch,Time/Total,Train/LR,Train/PolicyStd,Loss/Loss_reward_critic,Train/Epoch,Train/PolicyRatio/Std,Value/Adv,Loss/Loss_cost_critic,Train/KL,_runtime,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,_step,Value/cost,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Metrics/LagrangeMultiplier/Min,Time/Rollout,Loss/Loss_cost_critic/Delta,Time/FPS,_timestamp,Metrics/LagrangeMultiplier,TotalEnvSteps
NaN,-0.41202622652053833,115.55000305175781,0.020303141325712204,0,1.1025385856628418,79.75,1.0127209424972534,86.5155258178711,1000,3.3693854808807373,1.0127209424972534,1.0127209424972534,0.3861852288246155,0.37476199865341187,-0.07361668348312378,40,158.49856567382812,1726.6766357421875,0.00026699999580159783,0.7289303541183472,0.03777683898806572,10,0.013489305041730404,-0.15033380687236786,12.896965980529785,0.014108443632721901,1884.532462898,11.455085754394531,0.37476199865341187,11,4.676027297973633,0,0.37476199865341187,0.2366226762533188,0.3861852288246155,71.98299407958984,-5.624068260192871,126.18411254882812,1746529187.0933962,0.3861852288246155,220000.0
NaN,-0.4269491732120514,98.3499984741211,-0.012313289567828178,0,1.0718655586242676,72.19000244140625,1.015594720840454,85.90104675292969,1000,3.929403066635132,1.015594720840454,1.015594720840454,0.42288699746131897,0.4085540175437927,-0.014922946691513062,40,157.0937042236328,1883.8238525390625,0.0002640000020619482,0.7068647146224976,0.02546354942023754,11,0.014506611973047256,-0.017462030053138733,11.295516967773438,0.015801094472408295,2043.498094971,11.026700019836426,0.4085540175437927,12,5.3277387619018555,0,0.4085540175437927,0.33204764127731323,0.42288699746131897,71.1926040649414,-1.6014490127563477,127.31255340576172,1746529344.2675922,0.42288699746131897,240000.0
NaN,-0.3941987156867981,122.55000305175781,0.006330410018563271,0,1.0467283725738525,62.9900016784668,1.0117191076278687,86.13694763183594,1000,3.990065813064575,1.0117191076278687,1.0117191076278687,0.4595962166786194,0.44237440824508667,0.032750457525253296,40,158.8876953125,2042.795166015625,0.0002610000083222985,0.6892731785774231,0.03179395943880081,12,0.014405688270926476,-0.13008329272270203,12.669861793518066,0.015712106600403786,2202.258425213,11.660962104797363,0.44237440824508667,13,5.040360927581787,0,0.44237440824508667,0.35900819301605225,0.4595962166786194,72.75069427490234,1.374344825744629,125.87507629394531,1746529503.2332478,0.4595962166786194,260000.0
NaN,-0.425382137298584,97.5999984741211,0.002683699131011963,0,1.0209660530090332,58.66999816894531,1.0129847526550293,83.88882446289062,1000,4.678518295288086,1.0129847526550293,1.0129847526550293,0.49617740511894226,0.4757434129714966,-0.03118342161178589,40,158.69161987304688,2201.564697265625,0.0002579999854788184,0.6717825531959534,0.034477658569812775,13,0.014525976032018661,-0.15484243631362915,11.608733177185059,0.018813425675034523,2362.102333522,10.742880821228027,0.4757434129714966,14,4.020153045654297,0,0.4757434129714966,0.4011590778827667,0.49617740511894226,74.8027572631836,-1.0611286163330078,126.03060150146484,1746529661.9935973,0.49617740511894226,280000.0
NaN,-0.38713935017585754,117.5999984741211,-0.003950672224164009,0,1.001612901687622,52.93000030517578,1.0145792961120605,84.84684753417969,1000,4.9687042236328125,1.0145792961120605,1.0145792961120605,0.5324462056159973,0.5091349482536316,0.03824278712272644,40,159.7503204345703,2361.385009765625,0.00025499999173916876,0.6589207053184509,0.030526986345648766,14,0.014773489907383919,0.03245658427476883,13.092658042907715,0.015704641118645668,2522.422684338,11.273063659667969,0.5091349482536316,15,5.314348220825195,0,0.5091349482536316,0.3484620153903961,0.5324462056159973,74.90341186523438,1.4839248657226562,125.19536590576172,1746529821.8372915,0.5324462056159973,300000.0
NaN,-0.45946168899536133,74.75,0.004928873851895332,0,0.9773551225662231,47.11000061035156,1.0158768892288208,87.9585189819336,1000,5.274246692657471,1.0158768892288208,1.0158768892288208,0.5682135224342346,0.5416274666786194,-0.07232233881950378,40,160.2371368408203,2521.7138671875,0.0002519999979995191,0.6430975198745728,0.0354558601975441,15,0.015196203254163265,-0.025267094373703003,9.47964096069336,0.016568999737501144,2648.171107672,10.092329978942871,0.5416274666786194,16,4.668944835662842,0,0.5416274666786194,0.35506466031074524,0.5682135224342346,72.27855682373047,-3.6130170822143555,124.81501007080078,1746529982.1576657,0.5682135224342346,320000.0
NaN,-0.5043486952781677,67.25,-0.0010836496949195862,0,0.9466151595115662,43.970001220703125,1.01616370677948,55.65581130981445,1000,5.459291458129883,1.01616370677948,1.01616370677948,0.6034128069877625,0.5731561779975891,-0.044887006282806396,27,125.66694641113281,2647.46533203125,0.00024900000425986946,0.6236382722854614,0.03437221050262451,16,0.015055996365845203,0.13123181462287903,9.730679512023926,0.02081003040075302,2806.282090567,10.651572227478027,0.5731561779975891,17,4.789278984069824,0,0.5731561779975891,0.4737212359905243,0.6034128069877625,70.01109313964844,0.2510385513305664,159.15084838867188,1746530107.906287,0.6034128069877625,340000.0
NaN,-0.054484669119119644,204.75,0.0003455616533756256,0,0.9433718323707581,55.56999969482422,1.005661129951477,82.93191528320312,1000,5.767116546630859,1.005661129951477,1.005661129951477,0.63862144947052,0.6062431335449219,0.4498640261590481,40,158.0548858642578,2805.60107421875,0.0002460000105202198,0.6216322779655457,0.03471777215600014,17,0.015398222021758556,0.009222179651260376,15.232128143310547,0.017532486468553543,2960.101139905,10.482693672180176,0.6062431335449219,18,4.86091423034668,0,0.6062431335449219,0.4701418876647949,0.63862144947052,75.1229248046875,5.501448631286621,126.538330078125,1746530266.017703,0.63862144947052,360000.0
NaN,-0.4076538383960724,111.4000015258789,0.0012794546782970428,0,0.930747389793396,55.16999816894531,1.0124483108520508,80.8105697631836,1000,5.805116176605225,1.0124483108520508,1.0124483108520508,0.6738216876983643,0.6392383575439453,-0.35316916927695274,38,153.76763916015625,2959.4228515625,0.00024300000222865492,0.6138260960578918,0.03599722683429718,18,0.015579240396618843,0.08404488861560822,13.377150535583496,0.020709289237856865,3111.572888497,11.660760879516602,0.6392383575439453,19,5.414496898651123,0,0.6392383575439453,0.5346705317497253,0.6738216876983643,72.95702362060547,-1.8549776077270508,130.06637573242188,1746530419.837113,0.6738216876983643,380000.0
NaN,-0.3833876848220825,124.69999694824219,-0.0004640147089958191,0,0.9118375182151794,54.34000015258789,1.0114374160766602,79.46524810791016,1000,5.997851371765137,1.0114374160766602,1.0114374160766602,0.7089806795120239,0.6724152565002441,0.024266153573989868,38,151.41134643554688,3110.890380859375,0.00023999999393709004,0.6023726463317871,0.03553321212530136,19,0.01522839441895485,-0.037600189447402954,14.460861206054688,0.0201441440731287,3207.779196634,12.387288093566895,0.6724152565002441,20,5.759006500244141,0,0.6724152565002441,0.4878271520137787,0.7089806795120239,71.94603729248047,1.0837106704711914,132.0904998779297,1746530571.3084602,0.7089806795120239,400000.0
NaN,-0.35113629698753357,132.4499969482422,0.004001185297966003,0,0.9034298062324524,61.349998474121094,1.0063962936401367,25.21760368347168,1000,5.8735671043396,1.0063962936401367,1.0063962936401367,0.7443776726722717,0.70589280128479,0.03225138783454895,12,96.15208435058594,3207.099365234375,0.00023700000019744039,0.5973259210586548,0.039534397423267365,20,0.01266851369291544,0.2823639512062073,23.097976684570312,0.02123553678393364,3362.681294286,12.817688941955566,0.70589280128479,21,5.974170207977295,0,0.70589280128479,0.5314332842826843,0.7443776726722717,70.93443298339844,8.637115478515625,208.00381469726562,1746530667.5146675,0.7443776726722717,420000.0
NaN,-0.28929436206817627,155.14999389648438,-0.011036291718482971,0,0.8958789706230164,74.66000366210938,1.0088849067687988,83.29352569580078,1000,5.654620170593262,1.0088849067687988,1.0088849067687988,0.7804229855537415,0.7400087714195251,0.0618419349193573,40,154.83274841308594,3361.9853515625,0.00023400000645779073,0.5928196310997009,0.028498105704784393,21,0.015034363605082035,0.12414492666721344,12.749995231628418,0.019282829016447067,3497.964285168,12.835451126098633,0.7400087714195251,22,6.420008659362793,0,0.7400087714195251,0.549587607383728,0.7804229855537415,71.5391845703125,-10.347981452941895,129.171630859375,1746530822.4164963,0.7804229855537415,440000.0
NaN,-0.4325290322303772,121.8499984741211,-0.0019233115017414093,0,0.8741897344589233,63.439998626708984,1.011805534362793,62.042728424072266,1000,5.363080978393555,1.011805534362793,1.0118056535720825,0.8166326284408569,0.774093508720398,-0.14323467016220093,30,135.22377014160156,3497.281005859375,0.00023099999816622585,0.5800884962081909,0.026574794203042984,22,0.015031741000711918,-0.12338031083345413,13.353830337524414,0.020106811076402664,3620.102119815,13.235106468200684,0.774093508720398,23,6.218986511230469,0,0.774093508720398,0.5539993643760681,0.8166326284408569,73.18099975585938,0.6038351058959961,147.9029998779297,1746530957.7001896,0.8166326284408569,460000.0
NaN,-0.48995181918144226,86.25,0.008250977843999863,0,0.8534511923789978,58.290000915527344,1.0113312005996704,49.077449798583984,1000,5.134029388427734,1.0113312005996704,1.0113310813903809,0.8527824878692627,0.8074154257774353,-0.057422786951065063,24,122.084716796875,3619.421875,0.0002280000044265762,0.5682022571563721,0.03482577204704285,23,0.014184294268488884,-0.1008378341794014,11.057791709899902,0.02039128541946411,3763.059935446,11.705097198486328,0.8074154257774353,24,5.614909648895264,0,0.8074154257774353,0.538299560546875,0.8527824878692627,73.0072021484375,-2.2960386276245117,163.8206787109375,1746531079.8378818,0.8527824878692627,480000.0
NaN,-0.4699897766113281,98.3499984741211,0.008453212678432465,0,0.829787015914917,55.58000183105469,1.0136829614639282,68.5743179321289,1000,5.31411600112915,1.0136829614639282,1.0136828422546387,0.8887677192687988,0.8403354287147522,0.019962042570114136,33,142.89224243164062,3762.366943359375,0.00022499999613501132,0.5549227595329285,0.04327898472547531,24,0.016090931370854378,-0.24220719933509827,13.95612907409668,0.021723663434386253,3896.565112021,12.117767333984375,0.8403354287147522,25,5.395402908325195,0,0.8403354287147522,0.6123173832893372,0.8887677192687988,74.31788635253906,2.8983373641967773,139.96560668945312,1746531222.7951336,0.8887677192687988,500000.0
NaN,-0.6363887786865234,49.150001525878906,-0.01752174086868763,0,0.794549286365509,45.7400016784668,1.020708441734314,65.3482437133789,1000,5.093465328216553,1.020708441734314,1.020708441734314,0.9241722226142883,0.8717184662818909,-0.1663990020751953,31,133.4373779296875,3895.873046875,0.00022200000239536166,0.5357160568237305,0.02575724385678768,25,0.017000164836645126,0.017373576760292053,7.539552211761475,0.022474298253655434,4039.467822754,11.374632835388184,0.8717184662818909,26,4.848455905914307,0,0.8717184662818909,0.5528458952903748,0.9241722226142883,68.0890884399414,-6.416576862335205,149.88304138183594,1746531356.3002324,0.9241722226142883,520000.0
NaN,-0.39554181694984436,101.4000015258789,0.00765385664999485,0,0.7764794230461121,34.689998626708984,1.0117988586425781,68.095947265625,1000,5.365659236907959,1.0117988586425781,1.0117988586425781,0.9585142135620117,0.9030057787895203,0.24084696173667908,32,142.83456420898438,4038.7763671875,0.00021899999410379678,0.5260837078094482,0.03341110050678253,26,0.01603478565812111,0.00708329863846302,9.902907371520996,0.021389979869127274,4175.983946171,10.930007934570312,0.9030057787895203,27,4.968853950500488,0,0.9030057787895203,0.6307050585746765,0.9585142135620117,74.73856353759766,2.3633551597595215,140.0221405029297,1746531499.2029674,0.9585142135620117,540000.0
NaN,-0.48201921582221985,91.3499984741211,0.0007014572620391846,0,0.7590683102607727,32.43000030517578,1.0140091180801392,66.24916076660156,1000,5.454119682312012,1.0140091180801392,1.0140091180801392,0.9917896389961243,0.9339853525161743,-0.08647739887237549,32,136.03433227539062,4174.87646484375,0.00021600000036414713,0.5169704556465149,0.034112557768821716,27,0.015892768278717995,-0.21506088972091675,10.088216781616211,0.020340001210570335,4305.659289208,11.751630783081055,0.9339853525161743,28,4.545443058013916,0,0.9339853525161743,0.5138107538223267,0.9917896389961243,69.78510284423828,0.18530941009521484,147.02171325683594,1746531635.7189147,0.9917896389961243,560000.0
NaN,-0.5517762899398804,67.8499984741211,0.01633445918560028,0,0.7350264191627502,32.9900016784668,1.0158084630966187,61.811946868896484,1000,5.734141826629639,1.0158084630966187,1.0158084630966187,1.0241459608078003,0.964121401309967,-0.06975707411766052,30,129.59764099121094,4304.95654296875,0.00021300000662449747,0.5047137141227722,0.050447016954422,28,0.01667935401201248,0.0940297544002533,9.398211479187012,0.020532215014100075,4427.29282902,11.299763679504395,0.964121401309967,29,5.0749897956848145,0,0.964121401309967,0.6230795979499817,1.0241459608078003,67.78565216064453,-0.6900053024291992,154.32379150390625,1746531765.3948348,1.0241459608078003,580000.0
NaN,-0.4231545627117157,86.0,-0.00208108127117157,0,0.7142431139945984,30.850000381469727,1.0120779275894165,51.06004333496094,1000,5.508725643157959,1.0120779275894165,1.012078046798706,1.055564522743225,0.993965744972229,0.12862172722816467,25,121.5757064819336,4426.6123046875,0.0002099999983329326,0.4943371117115021,0.04836593568325043,29,0.015544049441814423,-0.18285152316093445,9.138361930847168,0.021758588030934334,4561.617456743,10.414765357971191,0.993965744972229,30,4.363927364349365,0,0.993965744972229,0.5722576975822449,1.055564522743225,70.51560974121094,-0.25984954833984375,164.5065460205078,1746531887.0284455,1.055564522743225,600000.0
NaN,-0.39689531922340393,88.30000305175781,-0.018361084163188934,0,0.6973571181297302,35.06999969482422,1.012938380241394,63.244384765625,1000,5.442482948303223,1.012938380241394,1.012938380241394,1.0863877534866333,1.0236154794692993,0.026259243488311768,29,134.24122619628906,4560.90869140625,0.00020700000459328294,0.48608478903770447,0.030004851520061493,30,0.01600598357617855,-0.06950204819440842,7.699923038482666,0.020352719351649284,4683.88861807,10.282879829406738,1.0236154794692993,31,4.305692195892334,0,1.0236154794692993,0.5416946411132812,1.0863877534866333,70.99678802490234,-1.438438892364502,148.98553466796875,1746532021.3526218,1.0863877534866333,620000.0
NaN,-0.03665895387530327,143.8000030517578,0.002111561596393585,0,0.7044339179992676,38.630001068115234,0.9999430179595947,49.99093246459961,1000,5.230074405670166,0.9999430179595947,0.9999430775642395,1.1168850660324097,1.0543582439422607,0.36023636534810066,23,122.17694854736328,4683.1689453125,0.00020399999630171806,0.489534467458725,0.03211641311645508,31,0.015601752325892448,0.029236558824777603,11.486469268798828,0.020263589918613434,4815.609777732,8.758018493652344,1.0543582439422607,32,4.121016502380371,0,1.0543582439422607,0.6028298735618591,1.1168850660324097,72.18596649169922,3.786546230316162,163.69700622558594,1746532143.6237814,1.1168850660324097,640000.0
NaN,-0.5047909021377563,49.099998474121094,-0.000887630507349968,0,0.6940258145332336,32.83000183105469,1.0165655612945557,64.95406341552734,1000,5.250294208526611,1.0165655612945557,1.0165655612945557,1.1467684507369995,1.0837907791137695,-0.4681319482624531,32,131.63978576660156,4814.90771484375,0.0002010000025620684,0.4844713509082794,0.03122878260910511,32,0.015978770330548286,-0.15448471903800964,7.131414413452148,0.020040299743413925,4937.397727188,8.897601127624512,1.0837907791137695,33,3.8438785076141357,0,1.0837907791137695,0.6276608109474182,1.1467684507369995,66.6856689453125,-4.35505485534668,151.9297637939453,1746532275.3449943,1.1467684507369995,660000.0
NaN,-0.36133459210395813,95.94999694824219,-0.0020762737840414047,0,0.6855491995811462,35.86000061035156,1.0094910860061646,49.49266815185547,1000,4.942935943603516,1.0094910860061646,1.0094910860061646,1.1762855052947998,1.1132721900939941,0.14345631003379822,23,121.6771469116211,4936.66259765625,0.00019799999427050352,0.48035651445388794,0.029152508825063705,33,0.016414649784564972,-0.13877040147781372,10.282892227172852,0.021278083324432373,5062.174100336,10.290706634521484,1.1132721900939941,34,4.701131820678711,0,1.1132721900939941,0.6034373641014099,1.1762855052947998,72.18441009521484,3.151477813720703,164.36940002441406,1746532397.1327846,1.1762855052947998,680000.0
NaN,-0.5534325838088989,41.150001525878906,0.0011499859392642975,0,0.6669705510139465,31.670000076293945,1.0186539888381958,53.14431381225586,1000,4.6377668380737305,1.0186539888381958,1.0186539888381958,1.2052353620529175,1.1413477659225464,-0.1920979917049408,26,124.70319366455078,5061.4755859375,0.00019500000053085387,0.47152718901634216,0.030302494764328003,34,0.016244444996118546,-0.14852800965309143,6.603754997253418,0.020101433619856834,5180.164423948,9.036148071289062,1.1413477659225464,35,4.1167473793029785,0,1.1413477659225464,0.5539904236793518,1.2052353620529175,71.558837890625,-3.6791372299194336,160.3808135986328,1746532521.9093163,1.2052353620529175,700000.0
NaN,-0.4390052556991577,67.75,0.004154924303293228,0,0.642768144607544,30.920000076293945,1.0151604413986206,49.60260009765625,1000,4.950214385986328,1.0151604413986206,1.0151604413986206,1.2336382865905762,1.1689012050628662,0.11442732810974121,24,117.9051742553711,5179.45361328125,0.00019200000679120421,0.4602372944355011,0.03445741906762123,35,0.015789557248353958,0.033239997923374176,6.648417949676514,0.020337030291557312,5312.187472469,9.189069747924805,1.1689012050628662,36,3.90275239944458,0,1.1689012050628662,0.5350032448768616,1.2336382865905762,68.30253601074219,0.0446629524230957,169.62783813476562,1746532639.8996558,1.2336382865905762,720000.0
NaN,-0.40726274251937866,57.099998474121094,0.011229030787944794,0,0.6325107216835022,24.100000381469727,1.0139302015304565,64.77632904052734,1000,5.066522598266602,1.0139302015304565,1.0139302015304565,1.261130452156067,1.19569730758667,0.03174251317977905,31,131.7412109375,5311.2822265625,0.00018899999849963933,0.4555206596851349,0.045686449855566025,36,0.015923239290714264,-0.21702539920806885,6.040425777435303,0.020208939909934998,5436.228307528,7.905318737030029,1.19569730758667,37,3.3639039993286133,0,1.19569730758667,0.6174828410148621,1.261130452156067,66.96484375,-0.6079921722412109,151.8127899169922,1746532771.922663,1.261130452156067,740000.0
NaN,-0.48423776030540466,46.599998474121094,-0.016756141558289528,0,0.6125935912132263,24.65999984741211,1.017948865890503,56.07347869873047,1000,4.683599948883057,1.017948865890503,1.017948865890503,1.2878435850143433,1.22151517868042,-0.076975017786026,27,123.97071075439453,5435.533203125,0.00018600000475998968,0.4465080797672272,0.028930308297276497,37,0.016118105500936508,-0.14935755729675293,4.4780120849609375,0.020393960177898407,5547.59895436,8.322245597839355,1.22151517868042,38,3.296780586242676,0,1.22151517868042,0.5892807245254517,1.2878435850143433,67.8971939086914,-1.5624136924743652,161.32843017578125,1746532895.9635427,1.2878435850143433,760000.0
NaN,-0.424662321805954,50.45000076293945,0.01637943647801876,0,0.5996300578117371,19.059999465942383,1.0149176120758057,43.32853317260742,1000,5.0696916580200195,1.0149176120758057,1.0149176120758057,1.313490867614746,1.2465683221817017,0.059575438499450684,21,111.30155181884766,5546.904296875,0.0001829999964684248,0.44075337052345276,0.04530974477529526,38,0.016293836757540703,0.1493762880563736,5.490757465362549,0.020486172288656235,5661.908563435,7.77273416519165,1.2465683221817017,39,2.997070550918579,0,1.2465683221817017,0.5819337964057922,1.313490867614746,67.97297668457031,1.0127453804016113,179.6920166015625,1746533007.334187,1.313490867614746,780000.0
NaN,-0.15235747396945953,101.25,-0.009732283651828766,0,0.6055776476860046,24.399999618530273,1.0032615661621094,43.652191162109375,1000,5.242276668548584,1.0032615661621094,1.0032615661621094,1.3385379314422607,1.2723695039749146,0.27230484783649445,21,114.24592590332031,5661.22119140625,0.00018000000272877514,0.443372517824173,0.03557746112346649,39,0.01622682251036167,0.09426846355199814,8.403157234191895,0.020403308793902397,5764.650091713,7.667179584503174,1.2723695039749146,40,2.5979409217834473,0,1.2723695039749146,0.5574710965156555,1.3385379314422607,70.59368896484375,2.9123997688293457,175.06094360351562,1746533121.643792,1.3385379314422607,800000.0
NaN,-0.05818955600261688,117.25,0.0005807578563690186,0,0.6178706884384155,28.719999313354492,1.0002188682556152,30.346223831176758,1000,5.2390642166137695,1.0002188682556152,1.0002188682556152,1.3633387088775635,1.2992650270462036,0.09416791796684265,15,102.63679504394531,5763.92041015625,0.00017699999443721026,0.4488692879676819,0.03615821897983551,40,0.01526033878326416,0.1802980899810791,12.076972007751465,0.020877767354249954,5896.851948086,7.62340784072876,1.2992650270462036,41,2.9077372550964355,0,1.2992650270462036,0.5788698792457581,1.3633387088775635,72.29052734375,3.6738147735595703,194.8618927001953,1746533224.3853772,1.3633387088775635,820000.0
