Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Misc/AcceptanceStep,_runtime,Value/cost,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Value/Adv,Metrics/EpCost,Train/PolicyStd,_step,Time/Epoch,Train/Epoch,Loss/Loss_pi,Train/StopIter,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,TotalEnvSteps,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Time/Total,Safety/ShieldLagrangeMultiplier/Max,_timestamp,Metrics/LagrangeMultiplier/Std,Time/FPS,Misc/xHx,Train/KL,Loss/Loss_reward_critic/Delta,Value/reward,Metrics/LagrangeMultiplier,Train/Entropy,Train/LR,Train/PolicyRatio,Misc/gradient_norm,Safety/EpCostShield,Loss/Loss_cost_critic,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Safety/shield_violation,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Time/Update,Train/PolicyRatio/Max,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Std,Time/Rollout
0.38833191990852356,1.8159605264663696,1,974.068114816,7.6882429122924805,-0.17100679129362106,0.0009660057257860899,-1.4495848965623281e-08,76.6500015258789,1.0522164106369019,11,79.90374755859375,10,-0.053744152188301086,10,0.2383476346731186,0.38833191990852356,1.283134937286377,220000.0,0.015766119584441185,1.001366138458252,892.2423095703125,0.38833191990852356,1746543656.797916,0,250.30116271972656,0.012147444300353527,0.00031035830033943057,0.00372934527695179,0.12559804320335388,0.3853306174278259,1.468741536140442,0,1.001366138458252,0.1822354793548584,136.6999969482422,24.91409683227539,-0.4798344075679779,0.3853306174278259,0.3853306174278259,11.995944023132324,0.305832177400589,-0.11130332946777344,15.332086563110352,1.001366138458252,1000,0,64.57164001464844
0.4224633276462555,2.2147676944732666,1,1053.048801861,7.335781097412109,-0.24740047752857208,0.00024855401716195047,-9.155272984173735e-09,58.189998626708984,1.0432732105255127,12,80.43186950683594,11,-0.30114462971687317,10,0.22995679080486298,0.4224633276462555,1.154746651649475,240000.0,0.019413474947214127,1.0003516674041748,972.7473754882812,0.4224633276462555,1746543737.3054383,0,248.65765380859375,0.014998790808022022,0.0003652995510492474,0.0036473553627729416,0.19327083230018616,0.42148831486701965,1.4599275588989258,0,1.0003515481948853,0.19342809915542603,85.69999694824219,18.358379364013672,1.12885320186615,0.42148831486701965,0.42148831486701965,12.465636253356934,0.26554182171821594,-6.555717468261719,15.814319610595703,1.0003516674041748,1000,0,64.6175308227539
0.4552648961544037,2.9000232219696045,1,1130.183015602,7.388118743896484,-0.1269286870956421,0.00092003756435588,-1.7929076889799944e-08,52.400001525878906,1.043211817741394,13,78.90509796142578,12,-0.42807331681251526,10,0.22699303925037384,0.4552648961544037,1.2834274768829346,260000.0,0.025024117901921272,1.0013011693954468,1051.7230224609375,0.4552648961544037,1746543816.2856076,0,253.46905517578125,0.012141908518970013,0.0003714155172929168,0.005610642954707146,0.21539287269115448,0.45727401971817017,1.459363341331482,0,1.0013011693954468,0.15918581187725067,57.45000076293945,14.497014045715332,-0.283405601978302,0.45727401971817017,0.45727401971817017,12.632452011108398,0.2913290858268738,-3.86136531829834,15.368884086608887,1.0013011693954468,1000,0,63.53619384765625
0.4869631230831146,3.286242723464966,1,1206.135870098,7.104238510131836,0.02050057053565979,0.0009719624649733305,-9.53674295089968e-09,51.22999954223633,1.0495721101760864,14,77.05628204345703,13,-0.40757274627685547,10,0.25477707386016846,0.4869631230831146,1.1698988676071167,280000.0,0.02269587852060795,1.00137460231781,1128.8634033203125,0.4869631230831146,1746543893.4202707,0,259.550537109375,0.014612785540521145,0.0003270349989179522,-0.002328239381313324,0.24980351328849792,0.49270540475845337,1.4657684564590454,0,1.00137460231781,0.17359396815299988,58.45000076293945,12.402355194091797,-1.3301401138305664,0.49270540475845337,0.49270540475845337,11.894011497497559,0.29806339740753174,-2.094658851623535,15.20775032043457,1.00137460231781,1000,0,61.848514556884766
0.5174545645713806,3.6864113807678223,1,1282.68194788,5.830874919891357,0.028784185647964478,0.0016319259302690625,-2.2888182460434336e-09,40.15999984741211,1.0507869720458984,15,75.86354064941406,14,-0.378788560628891,10,0.21245820820331573,0.5174545645713806,1.456284761428833,300000.0,0.023079613223671913,1.0023078918457031,1204.7965087890625,0.5174545645713806,1746543969.3729448,0,263.6312561035156,0.00943054724484682,0.00032360065961256623,0.00038373470306396484,0.29024040699005127,0.5273493528366089,1.4668792486190796,0,1.0023078918457031,0.1238149106502533,49.900001525878906,11.181608200073242,0.6726731061935425,0.5273493528366089,0.5273493528366089,10.475417137145996,0.30939963459968567,-1.2207469940185547,15.079325675964355,1.0023078918457031,1000,0,60.7841796875
0.5469361543655396,3.956923723220825,1,1358.411762077,4.6542134284973145,0.10391443967819214,0.0010623815469443798,-3.051757735406113e-09,29.850000381469727,1.0539149045944214,16,76.45304107666016,15,-0.27487412095069885,10,0.23647373914718628,0.5469361543655396,1.4270782470703125,320000.0,0.031222451478242874,1.0015023946762085,1281.339599609375,0.5469361543655396,1746544045.9187248,0,261.5984802246094,0.00982050783932209,0.0002604118490125984,0.008142838254570961,0.336811900138855,0.5607739686965942,1.4690275192260742,0,1.0015023946762085,0.09458711743354797,50.95000076293945,10.84785270690918,-0.18888694047927856,0.5607739686965942,0.5607739686965942,8.547863960266113,0.3374665379524231,-0.3337554931640625,15.929950714111328,1.0015023946762085,1000,0,60.5230712890625
0.5758000612258911,4.083144664764404,1,1434.449140261,5.246314525604248,0.018834978342056274,0.0010367563227191567,0.0,28.729999542236328,1.0512269735336304,17,75.65217590332031,16,-0.2560391426086426,10,0.2061053365468979,0.5758000612258911,1.533031940460205,340000.0,0.02696125954389572,1.001466155052185,1357.0960693359375,0.5758000612258911,1746544121.6489992,0,264.3677978515625,0.008509950712323189,0.0002786553231999278,-0.004261191934347153,0.410523921251297,0.5930752754211426,1.466407299041748,0,1.001466155052185,0.1558426022529602,59.04999923706055,11.282456398010254,-0.22050192952156067,0.5930752754211426,0.5930752754211426,8.659565925598145,0.31596606969833374,0.4346036911010742,15.030888557434082,1.001466155052185,1000,0,60.62126922607422
0.6038492321968079,3.7677228450775146,1,1511.764119695,4.094323635101318,0.023187577724456787,0.00048227235674858093,2.8610229740877458e-09,29.290000915527344,1.049963355064392,18,75.96627044677734,17,-0.2328515648841858,10,0.2067698836326599,0.6038492321968079,1.4506672620773315,360000.0,0.02719118632376194,0.99931800365448,1433.1279296875,0.6038492321968079,1746544197.6861517,0,263.2747497558594,0.009503725916147232,0.00033406171132810414,0.00022992677986621857,0.3108898401260376,0.6244320273399353,1.4648867845535278,0,0.9993179440498352,0.16345655918121338,50.04999923706055,8.58850383758545,-0.7533980011940002,0.6244320273399353,0.6244320273399353,7.406148433685303,0.29995429515838623,-2.6939525604248047,15.0400390625,0.99931800365448,1000,0,60.92621612548828
0.6311911940574646,4.493412017822266,1,1588.206495643,4.812231063842773,-0.05082124471664429,0.0003507741494104266,-1.2207030941624453e-08,28.65999984741211,1.0391966104507446,19,77.24230194091797,18,-0.2836728096008301,10,0.1951681226491928,0.6311911940574646,1.5308222770690918,380000.0,0.03203899785876274,1.0004961490631104,1510.44580078125,0.6311911940574646,1746544275.0013523,0,258.92547607421875,0.008534535765647888,0.0003066987555939704,0.004847811535000801,0.4560636579990387,0.6549287438392639,1.4550217390060425,0,1.0004960298538208,0.12985317409038544,50.04999923706055,11.666376113891602,-1.5250272750854492,0.6549287438392639,0.6549287438392639,8.374643325805664,0.29876771569252014,3.0778722763061523,15.612272262573242,1.0004961490631104,1000,0,61.630008697509766
0.6572590470314026,5.120237350463867,1,1663.87312586,3.9965600967407227,-0.0393843948841095,0.0016349605284631252,7.247924482811641e-09,25.899999618530273,1.0269111394882202,20,76.37303924560547,19,-0.3230572044849396,10,0.17056801915168762,0.6572590470314026,1.7259414196014404,400000.0,0.030950209125876427,1.002312183380127,1586.8873291015625,0.6572590470314026,1746544351.4438202,0,261.8725280761719,0.006713937036693096,0.00032413474400527775,-0.0010887887328863144,0.45680877566337585,0.6845038533210754,1.442488670349121,0,1.002312183380127,0.16821657121181488,31.149999618530273,8.279499053955078,-0.7120072245597839,0.6845038533210754,0.6845038533210754,7.1223907470703125,0.29439041018486023,-3.3868770599365234,15.550851821899414,1.002312183380127,1000,0,60.82217025756836
0.6827054619789124,5.3283371925354,1,1740.994217513,3.8752284049987793,0.05611377954483032,0.00017106001905631274,7.629394005448376e-09,24.8799991607666,1.0057755708694458,21,75.5924072265625,20,-0.26694342494010925,10,0.1894916146993637,0.6827054619789124,1.6382982730865479,420000.0,0.024739256128668785,1.000241994857788,1662.548828125,0.6827054619789124,1746544427.1103513,0,264.57684326171875,0.007451496087014675,0.00031493339338339865,-0.006210952997207642,0.5235635638237,0.7132050395011902,1.4198566675186157,0,1.0002418756484985,0.08256029337644577,45.400001525878906,7.944539546966553,-0.8173389434814453,0.7132050395011902,0.7132050395011902,7.366751670837402,0.31044378876686096,-0.3349595069885254,15.139286041259766,1.000241994857788,1000,0,60.453102111816406
0.7078304886817932,6.002457141876221,1,1818.077083885,4.590085983276367,0.014452219009399414,5.276798765407875e-05,-1.1062621929625038e-08,23.959999084472656,0.9893217086791992,22,77.05399322509766,21,-0.25249120593070984,10,0.18987038731575012,0.7078304886817932,1.6940598487854004,440000.0,0.030630329623818398,1.0000747442245483,1739.677001953125,0.7078304886817932,1746544504.2313933,0,259.5582580566406,0.006969022564589977,0.00027227355167269707,0.005891073495149612,0.6345529556274414,0.7410776615142822,1.4031614065170288,0,1.0000747442245483,0.08493071794509888,51.70000076293945,8.313154220581055,-0.8659723997116089,0.7410776615142822,0.7410776615142822,7.464196681976318,0.321651816368103,0.36861467361450195,15.146280288696289,1.0000747442245483,1000,0,61.90768814086914
0.7325969934463501,6.617762565612793,1,1895.698157932,3.799747943878174,0.07946716248989105,0.001160499406978488,-3.814697002724188e-09,22.510000228881836,0.9801399111747742,23,77.00035095214844,22,-0.1730240434408188,10,0.20325177907943726,0.7325969934463501,1.4295172691345215,460000.0,0.031005138531327248,1.0016412734985352,1816.7449951171875,0.7325969934463501,1746544581.3141403,0,259.7391052246094,0.009787024930119514,0.0003295139176771045,0.0003748089075088501,0.5198644399642944,0.7681232690811157,1.3939851522445679,0,1.0016412734985352,0.19992849230766296,49.20000076293945,7.8587517738342285,0.5263206958770752,0.7681232690811157,0.7681232690811157,6.265377998352051,0.29055193066596985,-0.45440244674682617,16.166160583496094,1.0016412734985352,1000,0,60.834171295166016
0.7574800252914429,6.5080108642578125,1,1971.357426496,4.195071697235107,-0.00957152247428894,0.0005843801191076636,-1.5258788677030566e-09,23.1200008392334,0.9714743494987488,24,77.55120086669922,23,-0.18259556591510773,10,0.23486226797103882,0.7574800252914429,1.1345168352127075,480000.0,0.029573865234851837,1.0008265972137451,1894.3839111328125,0.7574800252914429,1746544658.9354389,0,257.8941345214844,0.015538452193140984,0.0003870112414006144,-0.0014312732964754105,0.6226996779441833,0.7944810390472412,1.3857873678207397,0,1.0008264780044556,0.20398664474487305,61.400001525878906,9.325698852539062,-0.4368901252746582,0.7944810390472412,0.7944810390472412,7.33329439163208,0.26645520329475403,1.466947078704834,15.278145790100098,1.0008265972137451,1000,0,62.27303695678711
0.7823078036308289,5.985440731048584,1,2046.454792994,3.572474956512451,0.03847320377826691,0.0003019119321834296,6.866454960174906e-09,25.809999465942383,0.9792725443840027,25,75.5872573852539,24,-0.14412236213684082,10,0.20791293680667877,0.7823078036308289,1.2809827327728271,500000.0,0.02980719320476055,0.9995731115341187,1970.0390625,0.7823078036308289,1746544734.5946789,0,264.5948791503906,0.012188298627734184,0.00035955733619630337,0.0002333279699087143,0.5429781079292297,0.820419192314148,1.3948158025741577,0,0.9995730519294739,0.25675591826438904,56.29999923706055,7.90573787689209,-0.9681848287582397,0.820419192314148,0.820419192314148,6.271427154541016,0.2663328945636749,-1.4199609756469727,15.185407638549805,0.9995731115341187,1000,0,60.401817321777344
0.8062993884086609,6.025948524475098,1,2120.678830329,3.7433643341064453,-0.16554811596870422,0.0009588127140887082,-1.5258788677030566e-09,25.040000915527344,0.9784384369850159,26,75.02566528320312,25,-0.30967047810554504,10,0.18338879942893982,0.8062993884086609,1.5911672115325928,520000.0,0.03331785649061203,1.0013560056686401,2045.133544921875,0.8062993884086609,1746544809.6919992,0,266.575439453125,0.007899467833340168,0.00033569574588909745,0.0035106632858514786,0.5351338982582092,0.8459413647651672,1.3942168951034546,0,1.0013560056686401,0.13053832948207855,34.29999923706055,6.273683071136475,-0.2562991976737976,0.8459413647651672,0.8459413647651672,6.511140823364258,0.2918022572994232,-1.6320548057556152,15.060320854187012,1.0013560056686401,1000,0,59.96532440185547
0.829286515712738,5.3873701095581055,1,2195.446754166,3.0851006507873535,0.07345862686634064,0.0006142762722447515,3.051757735406113e-09,23.040000915527344,0.9781412482261658,27,74.14390563964844,26,-0.2362118512392044,10,0.18261659145355225,0.829286515712738,1.748426079750061,540000.0,0.029681256040930748,1.000868797302246,2119.348876953125,0.829286515712738,1746544883.9159105,0,269.7456970214844,0.006542365066707134,0.0002703999634832144,-0.003636600449681282,0.423794150352478,0.8709620237350464,1.3938875198364258,0,1.000868797302246,0.10421789437532425,27.600000381469727,5.5866379737854,-0.9912050366401672,0.8709620237350464,0.8709620237350464,5.088597774505615,0.3192915916442871,-0.6870450973510742,15.272937774658203,1.000868797302246,1000,0,58.87095642089844
0.8514767289161682,5.068930149078369,1,2271.66035202,3.100001811981201,0.0332714319229126,0.0004731686203740537,-3.051757735406113e-09,20.780000686645508,0.9774338603019714,28,74.6812515258789,27,-0.2029404193162918,10,0.1989479959011078,0.8514767289161682,1.5006920099258423,560000.0,0.0348801389336586,1.000669240951538,2194.114501953125,0.8514767289161682,1746544958.6839643,0,267.8048400878906,0.008880682289600372,0.0003178287297487259,0.005198882892727852,0.4333888590335846,0.8953799605369568,1.39370858669281,0,1.0006691217422485,0.14945727586746216,30.200000762939453,5.480081081390381,-0.12341813743114471,0.8953799605369568,0.8953799605369568,4.713395595550537,0.29855966567993164,-0.10655689239501953,15.005277633666992,1.000669240951538,1000,0,59.67595291137695
0.8734979629516602,5.317396640777588,1,2348.309800181,3.130070209503174,0.08189914375543594,0.0008273145067505538,4.1961669694501325e-09,19.34000015258789,0.9813563227653503,29,76.1462631225586,28,-0.12104127556085587,10,0.202065572142601,0.8734979629516602,1.57386314868927,580000.0,0.03776998817920685,1.001170039176941,2270.343017578125,0.8734979629516602,1746545034.897651,0,262.6524353027344,0.008074126206338406,0.000252081110375002,0.0028898492455482483,0.6506075263023376,0.9191588759422302,1.3982785940170288,0,1.001170039176941,0.12372976541519165,44.0,7.232199192047119,-0.6876480579376221,0.9191588759422302,0.9191588759422302,4.912899017333984,0.31802356243133545,1.7521181106567383,15.426385879516602,1.001170039176941,1000,0,60.719844818115234
0.8954853415489197,5.403641223907471,1,2425.017780557,2.8607258796691895,0.05413298308849335,0.00015751682803966105,6.103515470812226e-09,18.3700008392334,0.9937745928764343,30,76.58299255371094,29,-0.06690829247236252,10,0.18770603835582733,0.8954853415489197,1.594627022743225,600000.0,0.034321386367082596,1.00022292137146,2346.99365234375,0.8954853415489197,1746545111.547043,0,261.15460205078125,0.00786522589623928,0.00030449923360720277,-0.0034486018121242523,0.46867436170578003,0.9422982335090637,1.4111582040786743,0,1.0002228021621704,0.13194775581359863,46.70000076293945,6.5618133544921875,-0.6816891431808472,0.9422982335090637,0.9422982335090637,4.312339782714844,0.29932111501693726,-0.6703858375549316,15.27033805847168,1.00022292137146,1000,0,61.3126335144043
0.916987419128418,5.976630687713623,1,2499.45708996,3.2841265201568604,-0.15567787736654282,0.0012105698697268963,3.433227480087453e-09,18.200000762939453,1.0013083219528198,31,76.63593292236328,30,-0.22258616983890533,10,0.20314089953899384,0.916987419128418,1.4258108139038086,620000.0,0.04208822175860405,1.0017120838165283,2423.69580078125,0.916987419128418,1746545188.2544785,0,260.97418212890625,0.009837974794209003,0.0003111304249614477,0.007766835391521454,0.6645042300224304,0.9648572206497192,1.4192743301391602,0,1.0017119646072388,0.15984532237052917,34.849998474121094,6.011349201202393,-1.3330481052398682,0.9648572206497192,0.9648572206497192,5.338309288024902,0.28964048624038696,-0.5504641532897949,15.777863502502441,1.0017120838165283,1000,0,60.85805130004883
0.9374887347221375,6.679311752319336,1,2574.454176577,2.6126160621643066,-0.05467401444911957,0.001193486386910081,-1.5258788677030566e-09,17.1200008392334,0.9923656582832336,32,74.33460998535156,31,-0.2772601842880249,10,0.21195927262306213,0.9374887347221375,1.4471244812011719,640000.0,0.04334947094321251,1.0016878843307495,2498.11376953125,0.9374887347221375,1746545262.6942654,0,269.0536804199219,0.009550316259264946,0.00030514219542965293,0.0012612491846084595,0.5911054611206055,0.986817479133606,1.4105526208877563,0,1.0016878843307495,0.10148364305496216,21.049999237060547,5.056910037994385,0.210794597864151,0.986817479133606,0.986817479133606,4.8124237060546875,0.3067314624786377,-0.9544391632080078,15.049948692321777,1.0016878843307495,1000,0,59.284645080566406
0.9579387903213501,7.24932861328125,1,2650.645589658,2.6651675701141357,0.12644851207733154,0.0005541467689909041,6.103515470812226e-09,19.6299991607666,0.9729819893836975,33,74.90703582763672,32,-0.15081167221069336,10,0.21734867990016937,0.9579387903213501,1.2852776050567627,660000.0,0.036304980516433716,1.0007836818695068,2573.114501953125,0.9579387903213501,1746545337.6915038,0,266.99761962890625,0.012106978334486485,0.0003581367200240493,-0.007044490426778793,0.6292055249214172,1.008445143699646,1.3906949758529663,0,1.0007835626602173,0.1319248080253601,41.400001525878906,8.05805778503418,-0.5197604894638062,1.008445143699646,1.008445143699646,4.919334411621094,0.27935341000556946,3.001147747039795,14.974306106567383,1.0007836818695068,1000,0,59.932708740234375
0.9782652854919434,6.837137222290039,1,2726.460934901,2.291510581970215,0.03755863755941391,0.00012790164328180254,-4.577636492086867e-09,19.729999542236328,0.9495995044708252,34,76.09880065917969,33,-0.11325303465127945,10,0.20506958663463593,0.9782652854919434,1.3894805908203125,680000.0,0.036993782967329025,1.000180959701538,2649.302734375,0.9782652854919434,1746545413.8827593,0,262.81622314453125,0.010359160602092743,0.0003577023162506521,0.0006888024508953094,0.6526572704315186,1.029792070388794,1.3665529489517212,0,1.0001808404922485,0.14353466033935547,39.20000076293945,7.8647356033325195,-0.37414878606796265,1.029792070388794,1.029792070388794,4.281850337982178,0.2849402129650116,-0.19332218170166016,15.454463958740234,1.000180959701538,1000,0,60.644317626953125
0.9985594749450684,7.528033256530762,1,2802.932643434,2.992171049118042,-0.0577058270573616,0.0008029255550354719,3.8146971692576415e-10,19.579999923706055,0.9366939663887024,35,75.72917938232422,34,-0.17095886170864105,10,0.26799798011779785,0.9985594749450684,1.131883978843689,700000.0,0.03450728580355644,1.0011355876922607,2725.125,0.9985594749450684,1746545489.697876,0,264.0990295410156,0.015610824339091778,0.00030370033346116543,-0.002486497163772583,0.8824265599250793,1.0508849620819092,1.3531619310379028,0,1.0011354684829712,0.13097868859767914,40.79999923706055,6.9836859703063965,0.5711263418197632,1.0508849620819092,1.0508849620819092,5.141027450561523,0.30334264039993286,-0.881049633026123,15.218151092529297,1.0011355876922607,1000,0,60.51099395751953
