Train/Epoch,Metrics/LagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Metrics/EpLen,Train/PolicyStd,Value/cost,Time/Update,Train/StopIter,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Time/Epoch,Loss/Loss_pi,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,TotalEnvSteps,_step,Metrics/EpRet,Train/PolicyRatio/Std,Time/FPS,Train/KL,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Train/PolicyRatio,Train/Entropy,Safety/EpCostShield,Loss/Loss_pi/Delta,Value/Adv,Safety/shield_adv_c,_runtime,Loss/Loss_reward_critic,_timestamp,Train/LR,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max
41,0.953607439994812,85.8475112915039,0.953607439994812,1.0178773403167725,500,0.4530066251754761,0.6208126544952393,104.09529876708984,40,1.0366771221160889,0.9566929340362549,0,-0.0056840963661670685,189.94285583496094,-0.22098155319690704,0.953607439994812,2.3440046310424805,840000.0,42,5.979886054992676,0.015941066667437553,105.29483032226562,0.015518196858465672,1.0178773403167725,0.9566929340362549,7961.154296875,1.0178773403167725,0.6270323991775513,3.2750000953674316,-0.013445690274238586,0.0696154460310936,NaN,8153.08673187,0.05072971060872078,1746543726.5949447,0.0001740000006975606,1.6399999856948853,0,1.2056092023849487,-1.9709115028381348,0.9566929340362549
42,0.9602308869361877,86.07977294921875,0.9602308869361877,1.0161813497543335,500,0.45780113339424133,0.7563299536705017,104.67605590820312,40,1.2134162187576294,0.9638983011245728,0,0.027699273079633713,190.75588989257812,-0.21674758195877075,0.9602308869361877,3.1730387210845947,860000.0,43,6.643013954162598,0.01599481888115406,104.8460464477539,0.014522344805300236,1.0161813497543335,0.9638983011245728,8151.9921875,1.0161813497543335,0.6374837756156921,5.675000190734863,0.0042339712381362915,0.1855645477771759,NaN,8343.031496159,0.07842898368835449,1746543917.4409146,0.00017100000695791095,1.840000033378601,0,1.3702665567398071,0.8290340900421143,0.9638983011245728
43,0.9663304686546326,85.80046081542969,0.9663304686546326,1.0193016529083252,500,0.46458327770233154,0.7489545941352844,104.0626449584961,40,1.2280088663101196,0.9706401228904724,0,-0.0025855302810668945,189.86314392089844,-0.22819550335407257,0.9663304686546326,2.657811164855957,880000.0,44,7.227460861206055,0.016194025054574013,105.33903503417969,0.014120862819254398,1.0193016529083252,0.9706401228904724,8341.9384765625,1.0193016529083252,0.6521444320678711,4.75,-0.011447921395301819,0.37690263986587524,NaN,8533.427190648,0.0758434534072876,1746544107.3851867,0.00016799999866634607,1.590000033378601,0,1.2996807098388672,-0.5152275562286377,0.9706401228904724
44,0.971979558467865,85.87176513671875,0.971979558467865,1.018860936164856,500,0.46841761469841003,0.634169340133667,104.4146728515625,40,1.029329538345337,0.9769115447998047,0,0.007095992565155029,190.2864990234375,-0.23600852489471436,0.971979558467865,2.1955726146698,900000.0,45,7.77924919128418,0.015158495865762234,105.10467529296875,0.01299917884171009,1.018860936164856,0.9769115447998047,8532.3154296875,1.018860936164856,0.6603769659996033,3.5,-0.007813021540641785,-0.04516835883259773,NaN,8724.491270605,0.08293944597244263,1746544297.781151,0.00016500000492669642,2.140000104904175,0,1.4463540315628052,-0.4622385501861572,0.9769115447998047
45,0.9772752523422241,86.44583892822266,0.9772752523422241,1.0175845623016357,500,0.4658624231815338,0.6644307374954224,104.5213851928711,40,1.011472225189209,0.982973039150238,0,-0.015840373933315277,190.96726989746094,-0.23251686990261078,0.9772752523422241,2.075218677520752,920000.0,46,7.251348972320557,0.01573154143989086,104.72998809814453,0.01668759249150753,1.0175845623016357,0.982973039150238,8723.3876953125,1.0175845623016357,0.6549736857414246,8.899999618530273,0.0034916549921035767,0.06759321689605713,NaN,8914.032051816,0.06709907203912735,1746544488.844922,0.00016199999663513154,3.309999942779541,0,1.2964245080947876,-0.12035393714904785,0.982973039150238
46,0.9822156429290771,85.38658142089844,0.9822156429290771,1.017651915550232,500,0.4710380733013153,0.4424998462200165,104.06322479248047,40,0.9084842801094055,0.9886299967765808,0,0.0001084357500076294,189.44984436035156,-0.2244664877653122,0.9822156429290771,1.9474453926086426,940000.0,47,7.330176830291748,0.015252413228154182,105.56884002685547,0.013901964761316776,1.017651915550232,0.9886299967765808,8912.9404296875,1.017651915550232,0.6660596132278442,3.575000047683716,0.008050382137298584,-0.21077653765678406,NaN,9104.435554559,0.06720750778913498,1746544678.3858278,0.00015900000289548188,2.5899999141693115,0,1.3704339265823364,-0.12777328491210938,0.9886299967765808
47,0.9868047833442688,86.53327941894531,0.9868047833442688,1.0149356126785278,500,0.46893614530563354,0.5058867335319519,103.7816390991211,40,1.0157711505889893,0.9941262602806091,0,-0.007966600358486176,190.31495666503906,-0.23582348227500916,0.9868047833442688,2.30991530418396,960000.0,48,6.752326488494873,0.01489539910107851,105.08895874023438,0.016052154824137688,1.0149356126785278,0.9941262602806091,9103.3427734375,1.0149356126785278,0.661568820476532,8.600000381469727,-0.01135699450969696,-0.04952777177095413,NaN,9294.876879014,0.059240907430648804,1746544868.7897167,0.000155999994603917,2.0,0,1.3709449768066406,0.3624699115753174,0.9941262602806091
48,0.9911277890205383,86.23919677734375,0.9911277890205383,1.0162787437438965,500,0.4659768342971802,0.3959016501903534,104.12028503417969,40,0.7277510166168213,0.9994149804115295,0,-0.006885554641485214,190.35951232910156,-0.21712395548820496,0.9911277890205383,2.161910057067871,980000.0,49,7.082491397857666,0.014890585094690323,105.0643539428711,0.013816317543387413,1.0162787437438965,0.9994149804115295,9293.783203125,1.0162787437438965,0.6552807688713074,7.050000190734863,0.0186995267868042,-0.0252549946308136,NaN,9487.785922809,0.05235535278916359,1746545059.2306497,0.00015300000086426735,3.069999933242798,0,1.3628846406936646,-0.14800524711608887,0.9994149804115295
49,0.9954791069030762,87.45179748535156,0.9954791069030762,1.0187243223190308,500,0.45441311597824097,0.5500951409339905,105.34632110595703,40,1.3980375528335571,1.0050132274627686,0,0.018296677619218826,192.79815673828125,-0.21757377684116364,0.9954791069030762,3.2051219940185547,1000000.0,50,7.352583408355713,0.015726758167147636,103.73542785644531,0.018207093700766563,1.0187243223190308,1.0050132274627686,9486.671875,1.0187243223190308,0.6301029920578003,18.924999237060547,-0.0004498213529586792,-0.028082923963665962,NaN,9678.214515659,0.07065203040838242,1746545252.1401007,0.0001500000071246177,8.479999542236328,0,1.5061241388320923,1.0432119369506836,1.0050132274627686
50,0.999775767326355,85.61053466796875,0.999775767326355,1.0163695812225342,500,0.45763787627220154,0.33475616574287415,104.66424560546875,40,0.7760940194129944,1.0102169513702393,0,-0.010274425148963928,190.27481079101562,-0.21637460589408875,0.999775767326355,1.7424997091293335,1020000.0,51,7.278341293334961,0.015251649543642998,105.11112976074219,0.013343706727027893,1.0163695812225342,1.0102169513702393,9677.048828125,1.0163695812225342,0.6372052431106567,2.75,0.0011991709470748901,0.009166304022073746,NaN,9867.781175325,0.06037760525941849,1746545442.567892,0.00014699999883305281,6.809999942779541,0,1.3822550773620605,-1.4626222848892212,1.0102169513702393
51,1.0038213729858398,85.80886840820312,1.0038213729858398,1.0173543691635132,500,0.46154317259788513,0.2634274959564209,103.63816833496094,40,0.6373987197875977,1.0150251388549805,0,0.0005241110920906067,189.44708251953125,-0.2204788476228714,1.0038213729858398,1.1572177410125732,1040000.0,52,7.087253570556641,0.015004311688244343,105.57038116455078,0.014527945779263973,1.0173543691635132,1.0150251388549805,9866.6669921875,1.0173543691635132,0.6456454992294312,1.875,-0.004104241728782654,-0.07988043129444122,NaN,10058.261578918,0.060901716351509094,1746545632.1348875,0.00014400000509340316,2.7899999618530273,0,1.3753857612609863,-0.5852819681167603,1.0150251388549805
52,1.0075433254241943,86.15570831298828,1.0075433254241943,1.0200324058532715,500,0.45348647236824036,0.21058298647403717,104.18960571289062,40,0.8504605293273926,1.0195581912994385,0,0.007025867700576782,190.34535217285156,-0.2722422182559967,1.0075433254241943,1.2362680435180664,1060000.0,53,7.094351291656494,0.0151218231767416,105.07217407226562,0.016389571130275726,1.0200324058532715,1.0195581912994385,10057.1240234375,1.0200324058532715,0.6280292868614197,3.825000047683716,-0.051763370633125305,0.1511918157339096,NaN,10249.155698755,0.06792758405208588,1746545822.6152234,0.00014099999680183828,0.9100000262260437,0,1.456883430480957,0.07905030250549316,1.0195581912994385
53,1.0110422372817993,86.45005798339844,1.0110422372817993,1.0144102573394775,500,0.4475398659706116,0.2771220803260803,104.33709716796875,40,0.9541693329811096,1.0240761041641235,0,0.013847805559635162,190.78720092773438,-0.21096470952033997,1.0110422372817993,2.2879927158355713,1080000.0,54,7.794867992401123,0.015098445117473602,104.8288345336914,0.016614802181720734,1.0144102573394775,1.0240761041641235,10248.0478515625,1.0144102573394775,0.6148548126220703,9.199999809265137,0.06127750873565674,0.01424708217382431,NaN,10439.580783322,0.08177538961172104,1746546013.5095682,0.00013800000306218863,2.2799999713897705,0,1.5774770975112915,1.0517246723175049,1.0240761041641235
54,1.0144028663635254,86.05412292480469,1.0144028663635254,1.0173070430755615,500,0.4479110836982727,0.5237298607826233,104.25021362304688,40,0.6401211619377136,1.0283594131469727,0,-0.012116953730583191,190.3043670654297,-0.21496251225471497,1.0144028663635254,1.947282075881958,1100000.0,55,8.052284240722656,0.014864763244986534,105.09480285644531,0.013471369631588459,1.0173070430755615,1.0283594131469727,10438.455078125,1.0173070430755615,0.6156197190284729,4.099999904632568,-0.003997802734375,0.08881846070289612,NaN,10629.11480337,0.06965843588113785,1746546203.9348693,0.00013499999477062374,3.5,0,1.5961287021636963,-0.3407106399536133,1.0283594131469727
55,1.0175315141677856,85.80802154541016,1.0175315141677856,1.0141773223876953,500,0.455297589302063,0.4400821924209595,103.60993957519531,40,0.42497265338897705,1.03239107131958,0,-0.0045790523290634155,189.41799926757812,-0.18693917989730835,1.0175315141677856,1.371171474456787,1120000.0,56,7.623296737670898,0.015099403448402882,105.58658599853516,0.01396206021308899,1.0141773223876953,1.03239107131958,10627.9873046875,1.0141772031784058,0.6319392919540405,3.200000047683716,0.028023332357406616,0.2100110948085785,NaN,10819.08728858,0.06507938355207443,1746546393.4689648,0.0001320000010309741,1.4600000381469727,0,1.4808969497680664,-0.5761106014251709,1.03239107131958
56,1.020460605621338,85.7790756225586,1.020460605621338,1.0177935361862183,500,0.45995745062828064,0.35263651609420776,104.0727767944336,40,0.456208199262619,1.0361747741699219,0,0.012916572391986847,189.85189819335938,-0.20982418954372406,1.020460605621338,1.0953150987625122,1140000.0,57,7.32635498046875,0.015328777953982353,105.34526824951172,0.013578078709542751,1.0177935361862183,1.0361747741699219,10817.955078125,1.0177935361862183,0.6420333385467529,2.75,-0.02288500964641571,0.09355595707893372,NaN,11009.381458941,0.07799595594406128,1746546583.4406457,0.0001289999927394092,1.659999966621399,0,1.5258152484893799,-0.2758563756942749,1.0361747741699219
57,1.023176670074463,86.1479721069336,1.023176670074463,1.0132005214691162,500,0.4691537916660309,0.3316400349140167,103.63074493408203,40,0.4146496653556824,1.0398375988006592,0,-0.0081244558095932,189.7787628173828,-0.17094314098358154,1.023176670074463,1.4456491470336914,1160000.0,58,8.046597480773926,0.014967837370932102,105.38587188720703,0.012911615893244743,1.0132005214691162,1.0398375988006592,11007.87109375,1.0132005214691162,0.6617773771286011,5.050000190734863,0.03888104856014252,-0.04746965318918228,NaN,11200.692151548,0.06987150013446808,1746546773.7347448,0.00012599999899975955,1.059999942779541,0,1.6337320804595947,0.3503340482711792,1.0398375988006592
58,1.0257678031921387,86.4913330078125,1.0257678031921387,1.0158826112747192,500,0.46548357605934143,0.23359106481075287,104.72088623046875,40,0.6201307773590088,1.0436218976974487,0,0.0015490278601646423,191.21226501464844,-0.19311007857322693,1.0257678031921387,3.159203052520752,1180000.0,59,8.140022277832031,0.015364176593720913,104.5958023071289,0.016428789123892784,1.0158826112747192,1.0436218976974487,11199.6005859375,1.0158826112747192,0.6537582874298096,10.100000381469727,-0.022166937589645386,-0.21999329328536987,NaN,11391.555585923,0.07142052799463272,1746546965.0459244,0.0001230000052601099,2.319999933242798,0,1.5371966361999512,1.7135539054870605,1.0436218976974487
59,1.0282609462738037,85.98551940917969,1.0282609462738037,1.0132416486740112,500,0.46203622221946716,0.27254271507263184,104.7842025756836,40,0.5165525078773499,1.047257423400879,0,-0.006551966071128845,190.76976013183594,-0.19945530593395233,1.0282609462738037,2.113976001739502,1200000.0,60,7.663851261138916,0.014162573032081127,104.83841705322266,0.01415198016911745,1.0132416486740112,1.047257423400879,11390.4580078125,1.0132416486740112,0.6462854146957397,4.375,-0.006345227360725403,0.0577787309885025,NaN,11581.453562031,0.06486856192350388,1746547155.9097505,0.00011999999696854502,2.5899999141693115,0,1.6127920150756836,-1.04522705078125,1.047257423400879
60,1.030624270439148,86.2217025756836,1.030624270439148,1.012576699256897,500,0.46035251021385193,0.320857971906662,103.53214263916016,40,0.6015896201133728,1.050981044769287,0,0.0024776309728622437,189.75389099121094,-0.1602284014225006,1.030624270439148,2.3178253173828125,1220000.0,61,7.311917304992676,0.014621459878981113,105.3996810913086,0.01388072781264782,1.012576699256897,1.050981044769287,11580.2978515625,1.012576699256897,0.6427280306816101,9.175000190734863,0.03922690451145172,0.16550803184509277,NaN,11771.685880083,0.06734619289636612,1746547345.8068638,0.00011700000322889537,1.8300000429153442,0,1.571279525756836,0.20384931564331055,1.050981044769287
61,1.03285813331604,85.97828674316406,1.03285813331604,1.0139135122299194,500,0.46371304988861084,0.2970429062843323,104.11128234863281,40,0.5359711647033691,1.0544416904449463,0,-0.002565540373325348,190.08963012695312,-0.2198670655488968,1.03285813331604,1.0941541194915771,1240000.0,62,7.917962551116943,0.013576820492744446,105.21353149414062,0.011862711980938911,1.0139135122299194,1.0544416904449463,11770.548828125,1.0139135122299194,0.6499575972557068,1.75,-0.05963866412639618,-0.023462817072868347,NaN,11961.761009135,0.06478065252304077,1746547536.0393562,0.0001140000022132881,1.6100000143051147,0,1.6609256267547607,-1.2236711978912354,1.0544416904449463
62,1.0349465608596802,85.62490844726562,1.0349465608596802,1.0165674686431885,500,0.4689687490463257,0.3189990222454071,104.34124755859375,40,0.4070618748664856,1.0576039552688599,0,0.0036303848028182983,189.96620178222656,-0.20865346491336823,1.0349465608596802,0.6694883108139038,1260000.0,63,8.821825981140137,0.014285975135862827,105.2818832397461,0.011092040687799454,1.0165674686431885,1.0576039552688599,11960.6552734375,1.0165674686431885,0.6611348986625671,0.4749999940395355,0.011213600635528564,0.5438569784164429,NaN,12152.614721614,0.06841103732585907,1746547726.1145442,0.00011100000119768083,1.100000023841858,0,1.6762211322784424,-0.42466580867767334,1.0576039552688599
63,1.0369235277175903,86.2595443725586,1.0369235277175903,1.0119943618774414,500,0.4719754457473755,0.2974815368652344,104.19174194335938,40,0.45345672965049744,1.0609052181243896,0,-0.006856206804513931,190.45132446289062,-0.17175625264644623,1.0369235277175903,2.5173351764678955,1280000.0,64,8.403491973876953,0.014487558044493198,105.01371002197266,0.012861611321568489,1.0119943618774414,1.0609052181243896,12151.212890625,1.0119943618774414,0.667332112789154,9.125,0.036897212266922,-0.07708460092544556,NaN,12342.964214858,0.06155483052134514,1746547916.9680731,0.00010800000018207356,1.4600000381469727,0,1.6570258140563965,1.8478468656539917,1.0609052181243896
64,1.0388590097427368,85.95818328857422,1.0388590097427368,1.015620470046997,500,0.47161075472831726,0.30869442224502563,104.28792572021484,40,0.6493439674377441,1.0641876459121704,0,0.017015870660543442,190.24615478515625,-0.22288039326667786,1.0388590097427368,2.82026743888855,1300000.0,65,8.902515411376953,0.013875839300453663,105.12696838378906,0.01323004998266697,1.015620470046997,1.0641876459121704,12341.8671875,1.015620470046997,0.6665586233139038,6.025000095367432,-0.05112414062023163,-0.03322012722492218,NaN,12532.17500407,0.07857070118188858,1746548107.3183732,0.0001049999991664663,2.5,0,1.7188870906829834,0.3029322624206543,1.0641876459121704
65,1.040761113166809,85.60466003417969,1.040761113166809,1.0148835182189941,500,0.4728085994720459,0.451267808675766,103.51721954345703,40,0.6347199082374573,1.0673635005950928,0,-0.0034726932644844055,189.12193298339844,-0.20532763004302979,1.040761113166809,1.7450073957443237,1320000.0,66,8.703422546386719,0.013773047365248203,105.75188446044922,0.012446745298802853,1.0148835182189941,1.0673635005950928,12531.0751953125,1.0148835182189941,0.6689052581787109,4.125,0.01755276322364807,0.14150269329547882,NaN,12723.05283432,0.07509800791740417,1746548296.5288515,0.00010199999815085903,2.559999942779541,0,1.6824878454208374,-1.075260043144226,1.0673635005950928
66,1.0425121784210205,85.6386489868164,1.0425121784210205,1.0179510116577148,500,0.4781530201435089,0.448367178440094,105.15016174316406,40,0.508521318435669,1.0702595710754395,0,-0.004283390939235687,190.78884887695312,-0.2229018658399582,1.0425121784210205,0.8121033310890198,1340000.0,67,8.657373428344727,0.014202874153852463,104.82792663574219,0.010532797314226627,1.0179510116577148,1.0702595710754395,12721.958984375,1.0179508924484253,0.679899275302887,0.32499998807907104,-0.017574235796928406,-0.3325437307357788,NaN,12915.193011832,0.07081461697816849,1746548487.4065819,9.899999713525176e-05,0.44999998807907104,0,1.6526625156402588,-0.932904064655304,1.0702595710754395
67,1.044464111328125,87.64759063720703,1.044464111328125,1.0151925086975098,500,0.47387316823005676,0.4113664925098419,104.40251922607422,40,0.6431545615196228,1.0737134218215942,0,0.01309560239315033,192.05015563964844,-0.17282187938690186,1.044464111328125,2.882603168487549,1360000.0,68,8.210898399353027,0.013357200659811497,104.13945770263672,0.01195733156055212,1.0151925086975098,1.0737134218215942,12914.0986328125,1.0151925086975098,0.6705822944641113,16.950000762939453,0.050079986453056335,0.05549932271242142,NaN,13106.478060434,0.08391021937131882,1746548679.5470715,9.600000339560211e-05,6.260000228881836,0,1.718895673751831,2.070499837398529,1.0737134218215942
68,1.0468194484710693,87.20600891113281,1.0468194484710693,1.0138275623321533,500,0.4603188931941986,0.5195350050926208,103.98828887939453,40,1.005899429321289,1.0774316787719727,0,0.006898827850818634,191.1943359375,-0.2416461557149887,1.0468194484710693,1.708154320716858,1380000.0,69,8.257747650146484,0.013592212460935116,104.60560607910156,0.016269689425826073,1.0138275623321533,1.0774316787719727,13105.3759765625,1.0138275623321533,0.6416128277778625,11.925000190734863,-0.06882427632808685,-0.1289377063512802,NaN,13296.416528209,0.09080904722213745,1746548870.831638,9.300000237999484e-05,10.0,0,1.8051435947418213,-1.174448847770691,1.0774316787719727
69,1.0495103597640991,85.61638641357422,1.0495103597640991,1.0149015188217163,500,0.4637695252895355,0.36646974086761475,104.22542572021484,40,0.5720762014389038,1.0809096097946167,0,-0.018745675683021545,189.84185791015625,-0.21257531642913818,1.0495103597640991,0.9541774392127991,1400000.0,70,8.643946647644043,0.013376674614846706,105.35084533691406,0.01051963958889246,1.0149015188217163,1.0809096097946167,13295.3193359375,1.0149015188217163,0.6491494178771973,2.1500000953674316,0.029070839285850525,-0.30687740445137024,NaN,13487.339847614,0.0720633715391159,1746549060.77017,9.000000136438757e-05,9.420000076293945,0,1.7254139184951782,-0.7539768815040588,1.0809096097946167
70,1.0520461797714233,86.61522674560547,1.0520461797714233,1.0121854543685913,500,0.4642084538936615,0.32630762457847595,104.21983337402344,40,0.6586716771125793,1.0844694375991821,0,0.004777565598487854,190.83509826660156,-0.20528505742549896,1.0520461797714233,2.548685312271118,1420000.0,71,8.51810073852539,0.013554648496210575,104.80252075195312,0.012105782516300678,1.0121854543685913,1.0844694375991821,13486.2490234375,1.0121854543685913,0.6500933170318604,8.149999618530273,0.007290259003639221,-0.03579975664615631,NaN,13678.149406064,0.07684093713760376,1746549251.6936884,8.70000003487803e-05,1.6200000047683716,0,1.6596710681915283,1.594507873058319,1.0844694375991821
71,1.0544394254684448,86.07162475585938,1.0544394254684448,1.0140935182571411,500,0.4659785330295563,0.41997626423835754,104.66840362548828,40,0.6847190856933594,1.0877668857574463,0,0.00012098252773284912,190.7400665283203,-0.21269573271274567,1.0544394254684448,1.1160333156585693,1440000.0,72,8.508241653442383,0.012911014258861542,104.854736328125,0.010884207673370838,1.0140935182571411,1.0877668857574463,13677.0751953125,1.0140933990478516,0.654018223285675,1.399999976158142,-0.007410675287246704,-0.42049968242645264,NaN,13869.885389726,0.07696191966533661,1746549442.5035238,8.399999933317304e-05,1.5800000429153442,0,1.7493979930877686,-1.4326519966125488,1.0877668857574463
72,1.0570130348205566,87.52735900878906,1.0570130348205566,1.013776183128357,500,0.45960864424705505,0.3964606821537018,103.77681732177734,40,0.8232129812240601,1.0916447639465332,0,0.006960965692996979,191.30422973632812,-0.1906602531671524,1.0570130348205566,2.4827072620391846,1460000.0,73,8.585161209106445,0.012425905093550682,104.54551696777344,0.011395130306482315,1.013776183128357,1.0916447639465332,13868.4423828125,1.013776183128357,0.6405417323112488,17.575000762939453,0.02203547954559326,-0.073580302298069,NaN,14061.612242177,0.08392288535833359,1746549634.2386513,8.099999831756577e-05,6.710000038146973,0,1.7666789293289185,1.3666739463806152,1.0916447639465332
73,1.0597587823867798,87.01593780517578,1.0597587823867798,1.0101709365844727,500,0.458271861076355,0.2630271017551422,104.63345336914062,40,0.47933241724967957,1.0956485271453857,0,0.006783246994018555,191.64942932128906,-0.1758032888174057,1.0597587823867798,3.2110700607299805,1480000.0,74,8.914578437805176,0.013353570364415646,104.35720825195312,0.012639427557587624,1.0101709365844727,1.0956485271453857,14060.541015625,1.010170817375183,0.6376355290412903,9.600000381469727,0.014856964349746704,-0.04554371535778046,NaN,14252.38751258,0.09070613235235214,1746549825.9663749,7.79999973019585e-05,6.809999942779541,0,1.7803324460983276,0.7283627986907959,1.0956485271453857
74,1.0625128746032715,86.62724304199219,1.0625128746032715,1.0100727081298828,500,0.4656904339790344,0.3129498064517975,104.08184051513672,40,0.5694750547409058,1.0995234251022339,0,0.028968743979930878,190.70912170410156,-0.18018926680088043,1.0625128746032715,1.3282262086868286,1500000.0,75,9.665680885314941,0.012851225212216377,104.87174987792969,0.0107771260663867,1.0100727081298828,1.0995234251022339,14251.3095703125,1.0100727081298828,0.653693675994873,4.800000190734863,-0.0043859779834747314,-0.08742494881153107,NaN,14443.807244477,0.11967487633228302,1746550016.7416744,7.500000356230885e-05,4.349999904632568,0,2.0738725662231445,-1.8828438520431519,1.0995234251022339
75,1.0651402473449707,86.51473999023438,1.0651402473449707,1.0129252672195435,500,0.46752050518989563,0.3237861692905426,104.83676147460938,40,0.6719253659248352,1.103350043296814,0,-0.03633663058280945,191.35154724121094,-0.2004586011171341,1.0651402473449707,2.6438746452331543,1520000.0,76,9.750619888305664,0.013264438137412071,104.51966857910156,0.010566587559878826,1.0129252672195435,1.103350043296814,14442.7275390625,1.0129252672195435,0.6576352119445801,6.099999904632568,-0.020269334316253662,0.09901970624923706,NaN,14635.310648696,0.08333824574947357,1746550208.1611216,7.200000254670158e-05,2.140000104904175,0,1.792446494102478,1.3156484365463257,1.103350043296814
76,1.0677005052566528,87.3145751953125,1.0677005052566528,1.0076309442520142,500,0.4706382155418396,0.5895119905471802,104.10472106933594,40,1.2672628164291382,1.1073827743530273,0,-0.0013986453413963318,191.41934204101562,-0.20171000063419342,1.0677005052566528,3.5161798000335693,1540000.0,77,9.396862983703613,0.012486721388995647,104.4826431274414,0.01083751767873764,1.0076309442520142,1.1073827743530273,14634.220703125,1.0076308250427246,0.6641408801078796,10.875,-0.0012513995170593262,0.23865245282649994,NaN,14826.335256788,0.08193960040807724,1746550399.6644354,6.900000153109431e-05,2.9000000953674316,0,1.8718420267105103,0.872305154800415,1.1073827743530273
77,1.070145606994629,86.16648864746094,1.070145606994629,1.0101858377456665,500,0.47656509280204773,0.43812450766563416,104.78651428222656,40,0.806674063205719,1.1113166809082031,0,-0.013289310038089752,190.95306396484375,-0.18949250876903534,1.070145606994629,1.6551707983016968,1560000.0,78,9.099992752075195,0.012327158823609352,104.73778533935547,0.009830939583480358,1.0101858377456665,1.1113166809082031,14825.259765625,1.0101858377456665,0.6765646934509277,5.349999904632568,0.012217491865158081,0.18630030751228333,NaN,15017.074957609,0.06865029036998749,1746550590.6890829,6.600000051548705e-05,2.009999990463257,0,1.816604733467102,-1.8610090017318726,1.1113166809082031
78,1.0723745822906494,86.37090301513672,1.0723745822906494,1.0107148885726929,500,0.4865935444831848,0.5369665026664734,104.28726196289062,40,0.9082103371620178,1.115261435508728,0,0.010316379368305206,190.65821838378906,-0.17963740229606628,1.0723745822906494,2.1755146980285645,1580000.0,79,8.706476211547852,0.012813162058591843,104.8997573852539,0.010862348601222038,1.0107148885726929,1.115261435508728,15015.98828125,1.0107147693634033,0.6972665786743164,7.224999904632568,0.009855106472969055,-0.2266191989183426,NaN,15207.791933658,0.0789666697382927,1746550781.4290771,6.299999949987978e-05,0.2199999988079071,0,1.8444503545761108,0.5203438997268677,1.115261435508728
79,1.074422836303711,86.86203002929688,1.074422836303711,1.0111727714538574,500,0.49535688757896423,0.41645488142967224,103.77750396728516,40,0.879199206829071,1.119083046913147,0,0.0052245184779167175,190.6395721435547,-0.21899664402008057,1.074422836303711,1.3833945989608765,1600000.0,80,9.05147933959961,0.011841745115816593,104.9100112915039,0.009047028608620167,1.0111727714538574,1.119083046913147,15206.703125,1.0111726522445679,0.7152467966079712,4.675000190734863,-0.03935924172401428,-0.10668353736400604,NaN,15399.669747621,0.08419118821620941,1746550972.1457407,5.999999848427251e-05,0.46000000834465027,0,1.8977187871932983,-0.792120099067688,1.119083046913147
80,1.0764905214309692,87.39360809326172,1.0764905214309692,1.0092533826828003,500,0.49508312344551086,0.2514580488204956,104.38972473144531,40,0.5156477093696594,1.1232954263687134,0,0.0094827339053154,191.7833709716797,-0.17715944349765778,1.0764905214309692,3.641369342803955,1620000.0,81,9.710994720458984,0.011145977303385735,104.2843246459961,0.009518951177597046,1.0092533826828003,1.1232954263687134,15398.5712890625,1.0092533826828003,0.7145459651947021,14.074999809265137,0.04183720052242279,0.4836916923522949,NaN,15591.826448143,0.09367392212152481,1746551164.0234911,5.700000110664405e-05,3.3399999141693115,0,1.8874351978302002,2.2579747438430786,1.1232954263687134
81,1.0788955688476562,87.72996520996094,1.0788955688476562,1.006824254989624,500,0.4943344295024872,0.3057648539543152,104.35389709472656,40,1.1777522563934326,1.1280760765075684,0,-0.015312209725379944,192.0839080810547,-0.18762731552124023,1.0788955688476562,4.574854850769043,1640000.0,82,9.559452056884766,0.010798589326441288,104.12116241455078,0.008465345948934555,1.006824254989624,1.1280760765075684,15590.7509765625,1.006824254989624,0.7129958271980286,18.0,-0.010467872023582458,-0.1214466392993927,NaN,15782.642234192,0.07836171239614487,1746551356.180592,5.400000009103678e-05,8.319999694824219,0,1.9355300664901733,0.9334855079650879,1.1280760765075684
82,1.0814812183380127,86.58609008789062,1.0814812183380127,1.0089534521102905,500,0.49862757325172424,0.21667572855949402,104.1639175415039,40,0.6070570349693298,1.1327637434005737,0,-0.015180505812168121,190.7500457763672,-0.18064825236797333,1.0814812183380127,2.6219260692596436,1660000.0,83,9.276359558105469,0.011567637324333191,104.84925079345703,0.009372386150062084,1.0089534521102905,1.1327637434005737,15781.5654296875,1.0089534521102905,0.721558153629303,6.625,0.006979063153266907,-0.1470705270767212,NaN,15973.86187305,0.06318120658397675,1746551546.996411,5.0999999075429514e-05,6.329999923706055,0,1.8304449319839478,-1.9529287815093994,1.1327637434005737
