Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi,_timestamp,Metrics/LagrangeMultiplier/Std,Time/Epoch,_runtime,Value/reward,Train/KL,Value/Adv,Train/Entropy,Misc/Alpha,Train/PolicyRatio,Metrics/EpLen,Train/PolicyStd,Train/StopIter,_step,Safety/shield_adv_c,Train/Epoch,Misc/H_inv_g,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Misc/xHx,Misc/gradient_norm,Time/Total,Loss/Loss_cost_critic,Safety/EpCostShield,Time/Update,Value/cost,Time/FPS,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,TotalEnvSteps,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Train/LR,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Min,Time/Rollout,Metrics/EpCost,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std
1,1.09719717502594,-0.26090535521507263,1746513864.2152975,0,87.2319564819336,3222.941818564,0.0003948425000999123,0.0002648808294907212,-5.340575981449547e-09,1.8630839586257935,1.743709683418274,1.0020803213119507,1000,1.5619821548461914,10,35,-0.11107739806175232,34,0.19034290313720703,0.051284242421388626,1.1010990142822266,0.006577804684638977,0.08277122676372528,3136.041015625,2.866119384765625,35.95000076293945,14.168327331542969,0.3867795765399933,229.27377319335938,0.33190277218818665,1.09719717502594,-0.026485532522201538,700000.0,1.1010990142822266,-0.00014920951798558235,1.0020803213119507,1.09719717502594,0,0.0014710373943671584,0.007018310017883778,1.1010990142822266,1.0020803213119507,73.06360626220703,6.059999942779541,2.756657600402832,0.5520143508911133,0
1,1.1262744665145874,-0.4642564356327057,1746513950.307637,0,86.02263641357422,3311.66737182,0.019084274768829346,0.00030003083520568907,-7.629394338515283e-10,1.8596423864364624,2.180847406387329,1.0032548904418945,1000,1.5581291913986206,10,36,-0.6897510290145874,35,0.14100174605846405,0.020827148109674454,1.1234074831008911,0.004205120727419853,0.07027111202478409,3222.141357421875,1.5912517309188843,16.25,13.97578239440918,0.47676655650138855,232.4969482421875,0.30750328302383423,1.1262744665145874,-0.20335108041763306,720000.0,1.1234074831008911,-0.001942929346114397,1.0032548904418945,1.1262744665145874,0,0.0023016114719212055,0.005075380671769381,1.1234074831008911,1.0032548904418945,72.04682922363281,5.039999961853027,3.9864492416381836,-1.2748676538467407,0
1,1.1552468538284302,-0.2501147985458374,1746514039.0331016,0,88.65709686279297,3397.759535353,-0.0009536266443319619,0.00025731665664352477,4.1961669694501325e-09,1.873268485069275,1.4490025043487549,1.0010408163070679,1000,1.5802830457687378,10,37,-0.4538631737232208,36,0.2175634801387787,0.0183078832924366,1.1451438665390015,0.00952557660639286,0.0790175125002861,3310.866943359375,2.6645290851593018,32.5,14.57407283782959,0.4845387637615204,225.5882568359375,0.315250039100647,1.1552468538284302,0.2141416370868683,740000.0,1.1451438665390015,0.002025309018790722,1.0010408163070679,1.1552468538284302,0,0.0007359963492490351,0.0071006896905601025,1.1451438665390015,1.0010408163070679,74.0830078125,6.010000228881836,2.395310878753662,1.0732773542404175,0
1,1.1843820810317993,-0.26258742809295654,1746514125.1253893,0,86.01667022705078,3486.662817427,-0.0005268482491374016,0.0002320308703929186,-9.155272984173735e-09,1.8846620321273804,1.4922794103622437,1.001718521118164,1000,1.5995210409164429,10,38,0.5962928533554077,37,0.2314038872718811,-0.019878506660461426,1.1668781042099,0.00898109283298254,0.06064685061573982,3396.95263671875,3.697685480117798,36.099998474121094,14.322200775146484,0.49482524394989014,232.51309204101562,0.3453192710876465,1.1843820810317993,-0.01247262954711914,760000.0,1.1668781042099,-0.0017839479260146618,1.001718521118164,1.1843820810317993,0,0.0012152341660112143,0.005316741764545441,1.1668781042099,1.001718521118164,71.69444274902344,8.239999771118164,2.538153886795044,1.033156394958496,0
1,1.2143927812576294,-0.2830052971839905,1746514214.0287619,0,88.83246612548828,3574.441475652,0.026345696300268173,0.00027492272784002125,-2.6702879907247734e-09,1.9024087190628052,1.0901085138320923,1.0013240575790405,1000,1.6293787956237793,10,39,0.158413827419281,38,0.2897529602050781,-0.05933354049921036,1.1890803575515747,0.016830239444971085,0.13829562067985535,3485.8603515625,6.90760612487793,47.099998474121094,14.409049034118652,0.8651540875434875,225.14291381835938,0.31586217880249023,1.2143927812576294,-0.020417869091033936,780000.0,1.1890803575515747,-0.0012373174540698528,1.0013240575790405,1.2143927812576294,0,0.0009362782002426684,0.004079424310475588,1.1890803575515747,1.0013240575790405,74.42340087890625,10.300000190734863,4.22922945022583,3.209920644760132,0
1,1.2444579601287842,-0.3155505359172821,1746514301.8075233,0,87.71651458740234,3660.56371935,0.01864548958837986,0.0002748994738794863,7.629394338515283e-10,1.9107147455215454,1.2777601480484009,1.0012975931167603,1000,1.6434730291366577,10,40,0.5337615609169006,39,0.24628283083438873,0.05879254639148712,1.2119903564453125,0.012249855324625969,0.144522562623024,3573.647705078125,4.003203392028809,36.04999923706055,14.006818771362305,0.5687375664710999,228.00723266601562,0.31469038128852844,1.2444579601287842,-0.032545238733291626,800000.0,1.2119903564453125,0.002630370669066906,1.0012977123260498,1.2444579601287842,0,0.0009176211897283792,0.006709794979542494,1.2119903564453125,1.0012977123260498,73.70967864990234,11.5600004196167,3.7033092975616455,-2.904402732849121,0
1,1.2734845876693726,-0.38101232051849365,1746514387.9296384,0,86.0404281616211,3746.937583499,0.00032820855267345905,0.00023053091717883945,0.0,1.911849021911621,1.6183998584747314,1.0016523599624634,1000,1.6453877687454224,10,41,-0.06849265098571777,40,0.21389737725257874,-0.01489085704088211,1.2356842756271362,0.007635856978595257,0.07336810976266861,3659.749267578125,2.6833629608154297,20.850000381469727,14.036172866821289,0.6935319304466248,232.44888305664062,0.34617146849632263,1.2734845876693726,-0.06546178460121155,820000.0,1.2356842756271362,0.0015866640023887157,1.001652479171753,1.2734845876693726,0,0.001168479211628437,0.00829645898193121,1.2356842756271362,1.001652479171753,72.00423431396484,12.199999809265137,2.9097445011138916,-1.319840431213379,0
1,1.3031431436538696,-0.17267286777496338,1746514474.303982,0,86.31521606445312,3836.256863467,0.008222936652600765,0.00027441050042398274,7.629394005448376e-09,1.9137705564498901,1.2643663883209229,1.0009807348251343,1000,1.6475681066513062,10,42,0.6516556739807129,41,0.24716678261756897,-0.034843381494283676,1.2596131563186646,0.012510761618614197,0.12687481939792633,3746.146240234375,1.9338852167129517,42.70000076293945,14.188232421875,0.29163500666618347,231.7088623046875,0.31250935792922974,1.3031431436538696,0.20833945274353027,840000.0,1.2596131563186646,-0.0031615071929991245,1.0009807348251343,1.3031431436538696,0,0.0006933999829925597,0.005134951788932085,1.2596131563186646,1.0009807348251343,72.12696838378906,10.0,2.696282148361206,-0.749477744102478,0
1,1.3317604064941406,-0.2956599295139313,1746514563.6231575,0,89.25440979003906,3924.405732618,-0.015138269402086735,0.00028138584457337856,-1.8119811207029102e-09,1.91500985622406,1.5245789289474487,1.0017194747924805,1000,1.6483874320983887,10,43,-0.4966266453266144,42,0.20586010813713074,-0.06572292000055313,1.2832399606704712,0.008604579605162144,0.10813415795564651,3835.461181640625,1.4679832458496094,20.25,14.238877296447754,0.28074273467063904,224.0785675048828,0.3138499855995178,1.3317604064941406,-0.1229870617389679,860000.0,1.2832399606704712,0.0016135694459080696,1.0017194747924805,1.3317604064941406,0,0.0012158523313701153,0.006748521234840155,1.2832399606704712,1.0017194747924805,75.01551818847656,7.679999828338623,2.472724437713623,-0.4659019708633423,0
1,1.3601460456848145,-0.23633389174938202,1746514651.7716818,0,88.0570068359375,4011.827538709,-0.014964682050049305,0.0002498532412573695,-6.103515470812226e-09,1.9212638139724731,1.5808485746383667,1.0015915632247925,1000,1.6577873229980469,10,44,0.09763497114181519,43,0.21023455262184143,-0.13031290471553802,1.3064172267913818,0.008002927526831627,0.08880900591611862,3923.5830078125,2.491790294647217,29.549999237060547,14.259103775024414,0.3671140670776367,227.1256103515625,0.3323490023612976,1.3601460456848145,0.059326037764549255,880000.0,1.3064172267913818,0.0053537809289991856,1.0015915632247925,1.3601460456848145,0,0.0011253770207986236,0.01210230216383934,1.3064172267913818,1.0015915632247925,73.79788208007812,6.880000114440918,2.463907480239868,1.0238070487976074,0
1,1.3874428272247314,-0.3347034156322479,1746514739.1933815,0,87.35539245605469,4099.61946157,-0.014243600890040398,0.00025792859378270805,-1.0681151962899094e-08,1.9240226745605469,1.9804024696350098,1.0012954473495483,1000,1.6620594263076782,10,45,-0.5042606592178345,44,0.1678619533777237,-0.32509344816207886,1.3289515972137451,0.005099437199532986,0.07219696044921875,4011.029296875,2.144697427749634,17.950000762939453,13.920618057250977,0.38278257846832275,228.94979858398438,0.3324342370033264,1.3874428272247314,-0.0983695238828659,900000.0,1.3289515972137451,-0.005928445607423782,1.0012954473495483,1.3874428272247314,0,0.0009159353212453425,0.006173856556415558,1.3289515972137451,1.0012954473495483,73.43476104736328,5.849999904632568,2.2031359672546387,-0.347092866897583,0
1,1.4148857593536377,-0.25235670804977417,1746514826.9853368,0,87.72731018066406,4188.154050093,-0.02957025170326233,0.000295596313662827,-7.629394005448376e-09,1.9259530305862427,1.2801166772842407,1.00128972530365,1000,1.6662054061889648,10,46,-0.29150131344795227,45,0.24059531092643738,-0.4524259865283966,1.35133957862854,0.012204796075820923,0.11495521664619446,4098.82275390625,3.1247923374176025,32.54999923706055,14.092452049255371,0.6240014433860779,227.9791717529297,0.30799007415771484,1.4148857593536377,0.08234670758247375,920000.0,1.35133957862854,0.00174036156386137,1.00128972530365,1.4148857593536377,0,0.0009118891903199255,0.007914218120276928,1.35133957862854,1.00128972530365,73.63484191894531,7.630000114440918,2.2128000259399414,0.9800949096679688,0
1,1.4437758922576904,-0.20487801730632782,1746514915.5199547,0,88.47012329101562,4278.581488131,-0.00715611269697547,0.0002744209486991167,9.155272984173735e-09,1.929827332496643,0.9580061435699463,1.0011504888534546,1000,1.6735812425613403,10,47,-0.22277390956878662,46,0.3350861668586731,-0.36692944169044495,1.374328374862671,0.02179180458188057,0.17119061946868896,4187.3583984375,5.342687129974365,51.099998474121094,14.176739692687988,1.613763689994812,226.0650177001953,0.3210146129131317,1.4437758922576904,0.04747869074344635,940000.0,1.374328374862671,-0.001134003046900034,1.0011504888534546,1.4437758922576904,0,0.0008135465322993696,0.006780215073376894,1.374328374862671,1.0011504888534546,74.29336547851562,10.710000038146973,3.2305707931518555,2.2178947925567627,0
1,1.4734890460968018,-0.3129652440547943,1746515005.9471517,0,90.32373809814453,4371.475569552,0.005573762580752373,0.00028237883816473186,-3.433227480087453e-09,1.9263076782226562,1.2273141145706177,1.0010309219360352,1000,1.6666635274887085,10,48,-0.7621707320213318,47,0.26305022835731506,-0.2999313473701477,1.3982906341552734,0.013277556747198105,0.11630472540855408,4277.7451171875,4.702403545379639,44.349998474121094,14.815065383911133,2.1004819869995117,221.4257354736328,0.3228452503681183,1.4734890460968018,-0.10808722674846649,960000.0,1.3982906341552734,-0.0016244994476437569,1.0010309219360352,1.4734890460968018,0,0.0007289156783372164,0.005155715625733137,1.3982906341552734,1.0010309219360352,75.50865173339844,12.569999694824219,4.47544002532959,-0.6402835845947266,0
1,1.5044736862182617,-0.07041537016630173,1746515098.8413813,0,92.66691589355469,4464.33537662,-0.022147076204419136,0.0002609885996207595,-1.0681151962899094e-08,1.9316478967666626,1.201407551765442,1.0001376867294312,1000,1.6737003326416016,10,49,0.8262436389923096,48,0.2732946574687958,-0.25592800974845886,1.422966480255127,0.013856352306902409,0.11334854364395142,4370.515625,4.253970146179199,52.400001525878906,14.338354110717773,0.8725576996803284,215.82676696777344,0.32833823561668396,1.5044736862182617,0.24254987388849258,980000.0,1.422966480255127,0.0020376723259687424,1.0001376867294312,1.5044736862182617,0,9.733113256515935e-05,0.0071933879517018795,1.422966480255127,1.0001376867294312,78.32853698730469,11.829999923706055,2.2248997688293457,-0.44843339920043945,0
1,1.5367457866668701,-0.1340411752462387,1746515191.7012112,0,92.78044891357422,4555.911995739,-0.006390862166881561,0.00033173258998431265,-9.155272984173735e-09,1.9249261617660522,0.852995753288269,1.0012410879135132,1000,1.6616045236587524,10,50,0.3044997453689575,49,0.3442036211490631,-0.07951419800519943,1.4484015703201294,0.027487553656101227,0.16424505412578583,4463.5234375,3.4814817905426025,55.04999923706055,14.34846305847168,1.2655961513519287,215.56265258789062,0.2936042249202728,1.5367457866668701,-0.06362580507993698,1000000.0,1.4484015703201294,-0.0008537941612303257,1.0012410879135132,1.5367457866668701,0,0.0008775535388849676,0.006339593790471554,1.4484015703201294,1.0012410879135132,78.43196868896484,12.319999694824219,3.1843409538269043,-0.7724883556365967,0
1,1.5685789585113525,-0.254038542509079,1746515283.2779446,0,91.50601196289062,4643.470949817,0.005403198301792145,0.00022902768978383392,1.907348501362094e-09,1.9286834001541138,1.4809534549713135,1.0016275644302368,1000,1.6678441762924194,10,51,-0.03911936283111572,50,0.225983127951622,0.10847078263759613,1.4746652841567993,0.009118988178670406,0.10609553754329681,4555.10986328125,3.157393217086792,31.850000381469727,13.818473815917969,0.7955194115638733,218.5648651123047,0.3346704840660095,1.5685789585113525,-0.11999736726284027,1020000.0,1.4746652841567993,0.004338453523814678,1.0016276836395264,1.5685789585113525,0,0.0011508900206536055,0.010678047314286232,1.4746652841567993,1.0016276836395264,77.6875228881836,12.949999809265137,2.6884589195251465,-0.32408857345581055,0
1,1.6003761291503906,-0.23395948112010956,1746515370.8368354,0,87.4810562133789,4732.07401348,0.0018527773208916187,0.00024824735010042787,-6.103515470812226e-09,1.9361158609390259,1.0359888076782227,1.0002657175064087,1000,1.6801222562789917,10,52,-0.1251944601535797,51,0.31780675053596497,0.15456123650074005,1.5014417171478271,0.018634581938385963,0.13827770948410034,4642.66015625,3.284857749938965,36.75,14.341318130493164,0.9777636528015137,228.6209259033203,0.3292442560195923,1.6003761291503906,0.02007906138896942,1040000.0,1.5014417171478271,-0.005761222913861275,1.0002658367156982,1.6003761291503906,0,0.00018786256259772927,0.004916824400424957,1.5014417171478271,1.0002658367156982,73.13971710205078,11.899999618530273,2.643630266189575,0.12746453285217285,0
1,1.6307847499847412,-0.3757018744945526,1746515459.4399874,0,88.52175903320312,4822.484882933,-0.002560545690357685,0.00024987597134895623,4.577636492086867e-09,1.9423168897628784,1.4609135389328003,1.0021123886108398,1000,1.6913923025131226,10,53,-0.5689780712127686,52,0.22590523958206177,0.12788866460323334,1.5281466245651245,0.00937088206410408,0.0956156849861145,4731.2607421875,2.460153818130493,18.600000381469727,13.983604431152344,0.9053725600242615,225.9331512451172,0.3300280272960663,1.6307847499847412,-0.14174239337444305,1060000.0,1.5281466245651245,0.0006281929090619087,1.0021123886108398,1.6307847499847412,0,0.0014936281368136406,0.005545017309486866,1.5281466245651245,1.0021123886108398,74.5380859375,9.5600004196167,3.3878366947174072,-0.8247039318084717,0
1,1.6608046293258667,-0.3412025272846222,1746515549.8507361,0,90.34292602539062,4908.0152315,0.01997537724673748,0.00020344478252809495,3.6239622414058204e-09,1.9433565139770508,1.3523403406143188,1.0011378526687622,1000,1.6934751272201538,10,54,0.18565231561660767,53,0.26205140352249146,0.25355565547943115,1.5552208423614502,0.01093597523868084,0.08488951623439789,4821.6845703125,3.0278379917144775,29.75,14.046133041381836,0.8148593902587891,221.3787078857422,0.3543826937675476,1.6608046293258667,0.03449934720993042,1080000.0,1.5552208423614502,0.0014974279329180717,1.0011379718780518,1.6608046293258667,0,0.0008046114235185087,0.007042445242404938,1.5552208423614502,1.0011379718780518,76.2967758178711,11.390000343322754,3.5851449966430664,0.5676841735839844,0
1,1.6893274784088135,-0.2956908941268921,1746515635.3815541,0,85.46964263916016,4995.879871294,0.0009254756732843816,0.00023852993035688996,0.0,1.938635230064392,1.7337274551391602,1.0015853643417358,1000,1.6854075193405151,10,55,-0.41300350427627563,54,0.19708988070487976,0.003858909709379077,1.5822144746780396,0.0066537680104374886,0.0638379156589508,4907.22314453125,1.941558599472046,15.050000190734863,14.287020683288574,0.5985841751098633,234.001220703125,0.34170013666152954,1.6893274784088135,0.0455116331577301,1100000.0,1.5822144746780396,0.00601574219763279,1.0015853643417358,1.6893274784088135,0,0.0011209376389160752,0.013058187440037727,1.5822144746780396,1.0015853643417358,71.18260192871094,9.59000015258789,1.806991457939148,-1.0862793922424316,0
1,1.717329740524292,-0.2824760973453522,1746515723.2457483,0,87.78580474853516,5085.975236141,-0.0074854567646980286,0.00025171099696308374,0.0,1.9452160596847534,1.156468152999878,1.0014461278915405,1000,1.6968847513198853,10,56,0.3166499137878418,55,0.2782265841960907,-0.0017881345702335238,1.6088323593139648,0.01495417021214962,0.13267101347446442,4995.06982421875,2.462571144104004,25.399999618530273,13.901948928833008,0.6743354201316833,227.8272705078125,0.3217601776123047,1.717329740524292,0.013214796781539917,1120000.0,1.6088323593139648,-0.0036719171330332756,1.0014461278915405,1.717329740524292,0,0.0010224826401099563,0.009386270307004452,1.6088323593139648,1.0014461278915405,73.88383483886719,8.289999961853027,2.5045058727264404,0.521012544631958,0
1,1.7448420524597168,-0.2863750755786896,1746515813.3415692,0,90.0322494506836,5170.641746892,-0.004276719875633717,0.00028596469201147556,-1.5258788677030566e-09,1.9496049880981445,1.2200876474380493,1.0017114877700806,1000,1.7043346166610718,10,57,-0.6568806171417236,56,0.25625109672546387,-0.09475650638341904,1.6349579095840454,0.013435306958854198,0.11452630162239075,5085.181640625,2.1122686862945557,25.049999237060547,14.358772277832031,0.7031251192092896,222.1426239013672,0.3126487731933594,1.7448420524597168,-0.0038989782333374023,1140000.0,1.6349579095840454,-0.0027342764660716057,1.0017116069793701,1.7448420524597168,0,0.001210176502354443,0.006651993840932846,1.6349579095840454,1.0017116069793701,75.6734619140625,7.630000114440918,2.469571590423584,-0.35030245780944824,0
1,1.7716463804244995,-0.33156973123550415,1746515898.0074046,0,84.59551239013672,5258.5173465,-0.02466374821960926,0.00019479152979329228,-3.814697002724188e-09,1.9572054147720337,1.477049708366394,1.0026006698608398,1000,1.7166622877120972,10,58,-0.25525909662246704,57,0.24190138280391693,-0.20444194972515106,1.6609584093093872,0.009167254902422428,0.0832463949918747,5169.8388671875,2.2090864181518555,21.649999618530273,14.521896362304688,0.5936552286148071,236.41917419433594,0.35730037093162537,1.7716463804244995,-0.045194655656814575,1160000.0,1.6609584093093872,0.00044539477676153183,1.0026006698608398,1.7716463804244995,0,0.0018388950265944004,0.007097388617694378,1.6609584093093872,1.0026006698608398,70.07359313964844,8.899999618530273,2.787958860397339,0.0968177318572998,0
1,1.7983423471450806,-0.35276734828948975,1746515985.8829086,0,87.802490234375,5354.15793254,-0.0029037410859018564,0.0002840561210177839,7.629394338515283e-10,1.955916404724121,1.2678864002227783,1.0027132034301758,1000,1.7150448560714722,10,59,-0.15895065665245056,58,0.24385322630405426,-0.22849109768867493,1.6862502098083496,0.012441392056643963,0.1557827889919281,5257.7119140625,2.657881259918213,28.149999618530273,14.07565689086914,1.0012402534484863,227.7839813232422,0.3091782033443451,1.7983423471450806,-0.021197617053985596,1180000.0,1.6862502098083496,0.0016116062179207802,1.0027132034301758,1.7983423471450806,0,0.0019185807323083282,0.008708994835615158,1.6862502098083496,1.0027132034301758,73.726806640625,6.46999979019165,3.5890297889709473,0.4487948417663574,0
1,1.8269344568252563,-0.152690589427948,1746516081.5234606,0,95.56913757324219,5444.025804684,-0.0022938090842217207,0.0002492272760719061,-1.5258788677030566e-09,1.9555482864379883,1.0546296834945679,1.0001202821731567,1000,1.716065764427185,10,60,-0.7097470164299011,59,0.31598716974258423,0.0396556630730629,1.7118808031082153,0.01798166148364544,0.10395801067352295,5353.35400390625,4.656000137329102,54.5,14.185646057128906,0.8286906480789185,209.2725830078125,0.3332494795322418,1.8269344568252563,0.20007675886154175,1200000.0,1.7118808031082153,-0.0029304842464625835,1.0001204013824463,1.8269344568252563,0,8.508044993504882e-05,0.0057785105891525745,1.7118808031082153,1.0001204013824463,81.38347625732422,10.380000114440918,3.5452351570129395,1.9981188774108887,0
1,1.8547636270523071,-0.2929638922214508,1746516171.3916826,0,89.78346252441406,5531.6217332,0.00027008549659512937,0.0002661191101651639,-3.051757735406113e-09,1.9530137777328491,1.1575425863265991,1.0016647577285767,1000,1.7112725973129272,10,61,-0.1935242861509323,60,0.27705812454223633,-0.1399208903312683,1.737447738647461,0.014926422387361526,0.11683345586061478,5443.20947265625,2.1419737339019775,22.25,14.533452987670898,0.42282021045684814,222.75816345214844,0.3207065761089325,1.8547636270523071,-0.1402733027935028,1220000.0,1.737447738647461,0.01096240570768714,1.0016648769378662,1.8547636270523071,0,0.0011771895224228501,0.016740916296839714,1.737447738647461,1.0016648769378662,75.25,8.850000381469727,2.4159812927246094,-2.514026403427124,0
1,1.8811070919036865,-0.3737407922744751,1746516258.98743,0,87.51358795166016,5619.392683023,-0.0013858623569831252,0.00026515807257965207,1.5258788677030566e-09,1.9600621461868286,1.4417157173156738,1.002616286277771,1000,1.7226454019546509,10,62,-0.6067732572555542,61,0.22587326169013977,-0.10743877291679382,1.762691617012024,0.009622108191251755,0.0878194123506546,5530.80908203125,1.5628224611282349,12.600000381469727,14.134355545043945,0.49183741211891174,228.53594970703125,0.3256450295448303,1.8811070919036865,-0.08077690005302429,1240000.0,1.762691617012024,-0.010572106577455997,1.002616286277771,1.8811070919036865,0,0.0018499094294384122,0.006168809719383717,1.762691617012024,1.002616286277771,73.37920379638672,7.760000228881836,2.7070610523223877,-0.5791512727737427,0
1,1.907379150390625,-0.206328347325325,1746516346.7581975,0,87.69100952148438,5708.691969183,-0.009755571372807026,0.00021396082593128085,4.577636492086867e-09,1.9748591184616089,1.2951877117156982,1.0018157958984375,1000,1.7493486404418945,10,63,-0.20838701725006104,62,0.26227784156799316,-0.06329121440649033,1.7876007556915283,0.011922413483262062,0.08183597028255463,5618.58154296875,2.388002395629883,27.850000381469727,13.935392379760742,0.46760302782058716,228.0735626220703,0.33969902992248535,1.907379150390625,0.16741244494915009,1260000.0,1.7876007556915283,0.0044307829812169075,1.0018157958984375,1.907379150390625,0,0.0012840178096666932,0.010599592700600624,1.7876007556915283,1.0018157958984375,73.7555923461914,7.559999942779541,2.0319221019744873,0.825179934501648,0
1,1.932527780532837,-0.38527560234069824,1746516436.057796,0,89.227294921875,5797.201044983,-0.016583416610956192,0.00023580122797284275,0.0,1.9837783575057983,1.5168938636779785,1.0029529333114624,1000,1.764499306678772,10,64,0.15925925970077515,63,0.2160119265317917,-0.06485504657030106,1.8120144605636597,0.00869198702275753,0.10324468463659286,5707.888671875,1.9994983673095703,15.050000190734863,14.176706314086914,0.6111902594566345,224.14666748046875,0.3276671767234802,1.932527780532837,-0.17894725501537323,1280000.0,1.8120144605636597,-0.0003013797104358673,1.0029529333114624,1.932527780532837,0,0.0020879548974335194,0.010298212990164757,1.8120144605636597,1.0029529333114624,75.05056762695312,6.78000020980835,3.024998903274536,-0.3885040283203125,0
1,1.9571338891983032,-0.30139338970184326,1746516524.566956,0,88.43399810791016,5885.530829271,0.03242022544145584,0.00024367746664211154,-2.2888182460434336e-09,1.9956960678100586,1.5071077346801758,1.0014013051986694,1000,1.784289002418518,10,65,0.04586076736450195,64,0.22449034452438354,-0.10879417508840561,1.8349668979644775,0.008805233053863049,0.06011851876974106,5796.39501953125,1.6402562856674194,20.549999237060547,14.6011962890625,0.3641136586666107,226.15737915039062,0.3383311331272125,1.9571338891983032,0.08388221263885498,1300000.0,1.8349668979644775,-0.004194741137325764,1.0014013051986694,1.9571338891983032,0,0.0009908443316817284,0.006103471852838993,1.8349668979644775,1.0014013051986694,73.83277893066406,2.940000057220459,2.6663272380828857,-0.3592420816421509,0
1,1.9813461303710938,-0.3119105100631714,1746516612.8967857,0,88.218994140625,5973.562037491,0.020740680396556854,0.00028812128584831953,6.866454960174906e-09,1.9960249662399292,1.4394060373306274,1.0024114847183228,1000,1.7845458984375,10,66,0.13875289261341095,65,0.22051601111888885,0.02541709505021572,1.8571372032165527,0.00965301226824522,0.07584214210510254,5884.68896484375,1.966389775276184,21.600000381469727,13.904388427734375,0.7004685997962952,226.70855712890625,0.3174120783805847,1.9813461303710938,-0.010517120361328125,1320000.0,1.8571372032165527,-0.0008671069517731667,1.0024116039276123,1.9813461303710938,0,0.0017052615294232965,0.005236364901065826,1.8571372032165527,1.0024116039276123,74.31458282470703,4.929999828338623,2.6392786502838135,0.32613348960876465,0
1,2.004579782485962,-0.3664678633213043,1746516700.9279652,0,87.94686889648438,6063.346395145,0.012685191817581654,0.00023150493507273495,6.103515470812226e-09,2.001401901245117,1.8463276624679565,1.002568244934082,1000,1.79427969455719,10,67,-0.4093530774116516,66,0.1818268746137619,0.06139928847551346,1.8785923719406128,0.005866941064596176,0.05248171463608742,5972.7451171875,1.332378625869751,14.300000190734863,14.491785049438477,0.6208089590072632,227.41001892089844,0.3357120156288147,2.004579782485962,-0.054557353258132935,1340000.0,1.8785923719406128,0.0014793635345995426,1.002568244934082,2.004579782485962,0,0.0018160796025767922,0.006715728435665369,1.8785923719406128,1.002568244934082,73.45507049560547,4.880000114440918,2.7277114391326904,-0.6340111494064331,0
1,2.0280725955963135,-0.2109687179327011,1746516790.7123852,0,89.71035766601562,6154.004062471,0.018843967467546463,0.0002182015305152163,7.629394005448376e-09,2.006258726119995,1.5701929330825806,1.0013049840927124,1000,1.8037408590316772,10,68,-0.34478288888931274,67,0.22035863995552063,0.1417887657880783,1.8998076915740967,0.008111915551126003,0.12033703923225403,6062.54052734375,1.9315515756607056,27.5,13.807973861694336,0.5348612070083618,222.939697265625,0.34600555896759033,2.0280725955963135,0.1554991453886032,1360000.0,1.8998076915740967,-0.000546229537576437,1.0013049840927124,2.0280725955963135,0,0.000922734965570271,0.006169498898088932,1.8998076915740967,1.0013049840927124,75.9023666381836,6.360000133514404,2.131632089614868,0.5991729497909546,0
1,2.0524797439575195,-0.2040446549654007,1746516881.3704438,0,90.59840393066406,6236.728476782,0.028975196182727814,0.00023901778331492096,-3.2424924967244806e-09,2.01704478263855,1.1023266315460205,1.0002636909484863,1000,1.8242731094360352,10,69,-0.20110675692558289,68,0.3055463433265686,0.15209585428237915,1.9214601516723633,0.016459215432405472,0.09793206304311752,6153.21337890625,4.246935844421387,35.54999923706055,13.944062232971191,0.5766235589981079,220.7544403076172,0.3368118703365326,2.0524797439575195,0.006924062967300415,1380000.0,1.9214601516723633,-0.00019866041839122772,1.0002636909484863,2.0524797439575195,0,0.00018645766249392182,0.005970838479697704,1.9214601516723633,1.0002636909484863,76.65432739257812,8.770000457763672,2.555422067642212,2.315384268760681,0
1,2.0750198364257812,-0.3718356192111969,1746516964.0943274,0,82.65184783935547,6324.177470746,0.019183732569217682,0.00028957193717360497,6.103515470812226e-09,2.0233004093170166,1.8934382200241089,1.0040537118911743,1000,1.8359403610229492,10,70,-0.28871965408325195,69,0.1655436009168625,0.07395341992378235,1.9433844089508057,0.005578622221946716,0.08603862673044205,6235.9248046875,1.6459765434265137,4.5,14.248550415039062,0.6138131022453308,241.97886657714844,0.313446581363678,2.0750198364257812,-0.1677909642457962,1400000.0,1.9433844089508057,0.00628229696303606,1.0040538311004639,2.0750198364257812,0,0.002866435330361128,0.012253135442733765,1.9433844089508057,1.0040538311004639,68.40328216552734,8.279999732971191,1.8829199075698853,-2.600959300994873,0
