Train/PolicyRatio/Min,_step,Train/LR,_runtime,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_violation,Train/StopIter,Train/PolicyRatio/Max,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/KL,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Time/Update,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,_timestamp,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Value/Adv,Train/PolicyRatio/Std,Train/Epoch,Train/PolicyStd,Time/Epoch,Metrics/EpLen,Train/Entropy,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Safety/EpCostShield,Value/reward,Metrics/EpCost,Value/cost,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Time/Total,Time/Rollout
1.0101370811462402,11,0.00026699999580159783,3012.860096644,8.67597770690918,0,7.167473316192627,40,1.0101370811462402,80.31144714355469,0,0.01665038801729679,-0.31857627630233765,0.3628440499305725,0.3628440499305725,0.3796249032020569,220000.0,141.11192321777344,0.021315427497029305,0.15431806445121765,1746523473.6647909,0.3796249032020569,1.0101370811462402,0.3628440499305725,0.3796249032020569,0.15840689837932587,0.01331391278654337,10,0.6910781860351562,249.03050231933594,1000,1.0481549501419067,2.586609363555908,4.721358776092529,108.0,0.35500970482826233,31.559999465942383,3.9410762786865234,NaN,0.0062812622636556625,2758.615966796875,107.91841888427734
1.0110074281692505,12,0.0002640000020619482,3259.065804414,10.0928316116333,0,6.648764610290527,40,1.0110074281692505,79.13288116455078,0,0.012465408071875572,-0.3601694703102112,0.3949410021305084,0.3949410021305084,0.4126475155353546,240000.0,147.9047393798828,0.021389493718743324,-0.041593194007873535,1746523726.5274947,0.4126475155353546,1.0110074281692505,0.3949410021305084,0.4126475155353546,-0.15384548902511597,0.013272852636873722,11,0.6840136051177979,252.7394561767578,1000,1.0374696254730225,1.416853904724121,5.172625541687012,74.55000305175781,0.4341132938861847,35.150001525878906,3.6108312606811523,NaN,7.406622171401978e-05,3011.46044921875,104.8345718383789
1.0140060186386108,13,0.0002610000083222985,3511.167668229,7.74087381362915,0,7.310520172119141,40,1.0140060186386108,81.26689910888672,0,0.013138636015355587,-0.3979189097881317,0.42706817388534546,0.42706817388534546,0.44566336274147034,260000.0,147.98033142089844,0.01589491404592991,-0.03774943947792053,1746523972.7325892,0.44566336274147034,1.0140060186386108,0.42706817388534546,0.44566336274147034,0.2905556857585907,0.013974715955555439,12,0.6717853546142578,246.1026611328125,1000,1.0192983150482178,-2.3519577980041504,5.374276161193848,64.94999694824219,0.47445350885391235,34.959999084472656,3.503208637237549,NaN,-0.0054945796728134155,3257.676513671875,98.12224578857422
1.0154914855957031,14,0.0002579999854788184,3761.659422477,7.514035224914551,0,6.793007850646973,40,1.0154914855957031,79.36083221435547,0,0.01469666138291359,-0.3966914713382721,0.45904040336608887,0.45904040336608887,0.4786357283592224,280000.0,147.7355499267578,0.01775076612830162,0.0012274384498596191,1746524224.834958,0.4786357283592224,1.0154914855957031,0.45904040336608887,0.4786357283592224,0.12084663659334183,0.014300895854830742,13,0.6574109792709351,252.01348876953125,1000,0.9972376227378845,-0.2268385887145996,5.654194355010986,59.5,0.5027242302894592,34.22999954223633,3.4745872020721436,NaN,0.0018558520823717117,3509.802978515625,104.27786254882812
1.0169507265090942,15,0.00025499999173916876,4021.973761576,7.176900386810303,0,6.804636001586914,40,1.0169507265090942,79.86963653564453,0,0.017914678901433945,-0.412017285823822,0.4905802607536316,0.4905802607536316,0.5115747451782227,300000.0,151.28392028808594,0.021009964868426323,-0.015325814485549927,1746524475.3264468,0.5115747451782227,1.0169507265090942,0.4905802607536316,0.5115747451782227,0.2864943742752075,0.01534895971417427,14,0.6423215270042419,250.40806579589844,1000,0.9736213088035583,-0.33713483810424805,6.096384048461914,51.29999923706055,0.4905100166797638,34.15999984741211,3.4134960174560547,NaN,0.0032591987401247025,3760.292236328125,99.12406921386719
1.013014316558838,16,0.0002519999979995191,4274.228595085,10.589827537536621,0,7.72873592376709,40,1.013014316558838,76.85466003417969,0,0.017359359189867973,-0.2812543213367462,0.5233867168426514,0.5233867168426514,0.5444142818450928,320000.0,149.2947235107422,0.018860047683119774,0.1307629644870758,1746524735.6411047,0.5444142818450928,1.013014316558838,0.5233867168426514,0.5444142818450928,0.16859778761863708,0.01483695674687624,15,0.6281756162643433,260.2314758300781,1000,0.950766921043396,3.4129271507263184,6.08853006362915,107.75,0.5232700109481812,32.95000076293945,3.9287407398223877,NaN,-0.002149917185306549,4020.6103515625,110.9366683959961
1.0120717287063599,17,0.00024900000425986946,4478.6886427,10.357495307922363,0,6.838114261627197,40,1.0120717287063599,79.31232452392578,0,0.01710614003241062,-0.320985347032547,0.5566157102584839,0.5566157102584839,0.5772720575332642,340000.0,149.71463012695312,0.02309202402830124,-0.03973102569580078,1746524987.895677,0.5772720575332642,1.0120717287063599,0.5566157102584839,0.5772720575332642,-0.28890982270240784,0.014705613255500793,16,0.6191095113754272,252.16761779785156,1000,0.935613751411438,-0.2323322296142578,6.6370720863342285,81.5,0.6140409708023071,34.41999816894531,3.502750873565674,NaN,0.004231976345181465,4272.8564453125,102.45291137695312
1.0137931108474731,18,0.0002460000105202198,4725.34476123,11.320490837097168,0,8.400280952453613,28,1.0137931108474731,97.886962890625,0,0.02001526951789856,-0.39415115118026733,0.589881181716919,0.589881181716919,0.6101270914077759,360000.0,108.28734588623047,0.023435456678271294,-0.07316580414772034,1746525192.3559625,0.6101270914077759,1.0137931108474731,0.589881181716919,0.6101270914077759,-0.08852507919073105,0.014618676155805588,17,0.6055884957313538,204.31729125976562,1000,0.9136231541633606,0.9629955291748047,7.1102094650268555,70.5999984741211,0.6051576733589172,34.040000915527344,4.137859344482422,NaN,0.0003434326499700546,4477.26611328125,96.02989196777344
1.0200612545013428,19,0.00024300000222865492,4964.695515367,8.783453941345215,0,8.278097152709961,39,1.0200612545013428,81.11039733886719,0,0.02075384184718132,-0.4548872113227844,0.6225786209106445,0.6225786209106445,0.642924427986145,380000.0,144.9136962890625,0.027838081121444702,-0.06073606014251709,1746525439.0121958,0.642924427986145,1.0200612545013428,0.6225786209106445,0.642924427986145,0.11232860386371613,0.016273153945803642,18,0.5893415808677673,246.5775146484375,1000,0.8860450387001038,-2.537036895751953,7.7253031730651855,53.150001525878906,0.6776317954063416,33.11000061035156,4.133977890014648,NaN,0.0044026244431734085,4723.9814453125,101.66368865966797
1.0106873512268066,20,0.00023999999393709004,5204.747339636,9.613170623779297,0,7.9273552894592285,39,1.0106873512268066,83.58617401123047,0,0.020030248910188675,-0.29129377007484436,0.6561422944068909,0.6561422944068909,0.6760668158531189,400000.0,135.622314453125,0.019192859530448914,0.16359344124794006,1746525678.3628914,0.6760668158531189,1.0106873512268066,0.6561422944068909,0.6760668158531189,0.18270644545555115,0.015223097987473011,19,0.5798170566558838,239.27403259277344,1000,0.8696446418762207,0.829716682434082,7.7813401222229,96.9000015258789,0.6890946626663208,39.2400016784668,3.7566301822662354,NaN,-0.008645221590995789,4963.33056640625,103.65160369873047
1.016676664352417,21,0.00023700000019744039,5453.863086771,9.53255844116211,0,8.43274974822998,40,1.016676664352417,83.34749603271484,0,0.019442694261670113,-0.40961456298828125,0.6895897388458252,0.6895897388458252,0.7093334794044495,420000.0,143.89901733398438,0.02294009178876877,-0.11832079291343689,1746525918.4140637,0.7093334794044495,1.016676664352417,0.6895897388458252,0.7093334794044495,0.17156438529491425,0.015777258202433586,20,0.5701186656951904,239.959228515625,1000,0.8521519899368286,-0.0806121826171875,8.306156158447266,67.4000015258789,0.7504735589027405,36.40999984741211,4.331657886505127,NaN,0.0037472322583198547,5203.36865234375,96.06011962890625
1.0199388265609741,22,0.00023400000645779073,5703.224172175,6.931556224822998,0,8.062945365905762,40,1.0199388265609741,80.318359375,0,0.020925182849168777,-0.47926974296569824,0.7220110297203064,0.7220110297203064,0.742429792881012,440000.0,149.775634765625,0.025955840945243835,-0.06965517997741699,1746526167.5296576,0.742429792881012,1.0199388265609741,0.7220110297203064,0.742429792881012,-0.16504758596420288,0.016374042257666588,21,0.5538774728775024,249.0090789794922,1000,0.8231930732727051,-2.6010022163391113,8.407240867614746,42.29999923706055,0.7708752751350403,32.15999984741211,4.243531703948975,NaN,0.003015749156475067,5452.47802734375,99.23335266113281
1.0167573690414429,23,0.00023099999816622585,5946.16564382,6.886136054992676,0,7.895317077636719,39,1.0167573690414429,80.23878479003906,0,0.022936055436730385,-0.409172922372818,0.7542572617530823,0.7542572617530823,0.7753909826278687,460000.0,142.77484130859375,0.023010598495602608,0.07009682059288025,1746526416.8908758,0.7753909826278687,1.0167573690414429,0.7542572617530823,0.7753909826278687,-0.13356837630271912,0.015982074663043022,22,0.5444535613059998,249.2560272216797,1000,0.8052924275398254,-0.045420169830322266,8.576249122619629,61.150001525878906,0.7558751702308655,32.279998779296875,3.9552040100097656,NaN,-0.0029452424496412277,5701.84423828125,106.48112487792969
1.0131646394729614,24,0.0002280000044265762,6169.397955898,9.8364839553833,0,7.453029632568359,37,1.0131646394729614,82.35964965820312,0,0.021400006487965584,-0.34829583764076233,0.7867406010627747,0.7867406010627747,0.8084988594055176,480000.0,138.89210510253906,0.023261811584234238,0.060877084732055664,1746526659.8332071,0.8084988594055176,1.0131646394729614,0.7867406010627747,0.8084988594055176,-0.21245776116847992,0.015924129635095596,23,0.5367218852043152,242.8373565673828,1000,0.7903783321380615,2.950347900390625,8.596227645874023,72.1500015258789,0.8681234121322632,36.099998474121094,4.012300968170166,NaN,0.00025121308863162994,5944.78564453125,103.94518280029297
1.0157151222229004,25,0.00022499999613501132,6382.01872229,8.5846529006958,0,7.4045515060424805,33,1.0157151222229004,89.62179565429688,0,0.020086653530597687,-0.3916667699813843,0.8188697099685669,0.8188697099685669,0.8414786458015442,500000.0,122.58165740966797,0.02584141492843628,-0.04337093234062195,1746526883.0652356,0.8414786458015442,1.0157151222229004,0.8188697099685669,0.8414786458015442,0.26458364725112915,0.015820007771253586,24,0.5252054929733276,223.16000366210938,1000,0.7680741548538208,-1.2518310546875,9.222887992858887,56.29999923706055,0.8129680752754211,32.29999923706055,3.8060531616210938,NaN,0.0025796033442020416,6168.0361328125,100.57823944091797
1.0183546543121338,26,0.00022200000239536166,6602.926440462,7.975333213806152,0,8.317282676696777,30,1.0183546543121338,94.10260009765625,0,0.020177766680717468,-0.4492548704147339,0.8505138158798218,0.8505138158798218,0.8742124438285828,520000.0,111.5939712524414,0.025645649060606956,-0.05758810043334961,1746527095.6859825,0.8742124438285828,1.0183546543121338,0.8505138158798218,0.8742124438285828,-0.372848778963089,0.01598729006946087,25,0.5136539340019226,212.5339813232422,1000,0.7449334263801575,-0.6093196868896484,9.311781883239746,51.70000076293945,0.8903314471244812,30.3799991607666,4.259677886962891,NaN,-0.00019576586782932281,6380.6455078125,100.93995666503906
1.0154948234558105,27,0.00021899999410379678,6835.443936532,8.026060104370117,0,7.141221046447754,32,1.0154948234558105,90.57623291015625,0,0.020651692524552345,-0.33071067929267883,0.882278323173523,0.882278323173523,0.9068437814712524,540000.0,115.68949890136719,0.021991917863488197,0.11854419112205505,1746527316.5938358,0.9068437814712524,1.0154948234558105,0.882278323173523,0.9068437814712524,0.2391439974308014,0.0162325631827116,26,0.506131649017334,220.8084716796875,1000,0.7297363877296448,0.050726890563964844,9.206563949584961,65.94999694824219,0.8861241340637207,31.8700008392334,3.5822832584381104,NaN,-0.003653731197118759,6601.54443359375,105.11891174316406
1.0196774005889893,28,0.00021600000036414713,7046.125550009,6.702020645141602,0,7.610559940338135,36,1.0196774005889893,86.04560852050781,0,0.02031804993748665,-0.44663143157958984,0.9133198857307434,0.9133198857307434,0.9392179250717163,560000.0,131.88482666015625,0.026614751666784286,-0.11592075228691101,1746527549.1111088,0.9392179250717163,1.0196774005889893,0.9133198857307434,0.9392179250717163,-0.10218498855829239,0.01735050417482853,27,0.49702927470207214,232.4348602294922,1000,0.7110323309898376,-1.3240394592285156,9.057822227478027,44.650001525878906,0.8069993257522583,29.549999237060547,3.6228187084198,NaN,0.004622833803296089,6834.07421875,100.54998779296875
1.0045716762542725,29,0.00021300000662449747,7263.838177066,15.265129089355469,0,7.333015441894531,28,1.0045716762542725,94.96050262451172,0,0.02121724560856819,-0.1647985428571701,0.9458420276641846,0.9458420276641846,0.9716353416442871,580000.0,99.80931854248047,0.02994644269347191,0.28183288872241974,1746527759.7931507,0.9716353416442871,1.0045716762542725,0.9458420276641846,0.9716353416442871,-0.010337382555007935,0.016632530838251114,28,0.4991934895515442,210.6138916015625,1000,0.7161205410957336,8.563108444213867,8.967955589294434,104.9000015258789,0.844266414642334,33.11000061035156,3.6098976135253906,NaN,0.003331691026687622,7044.77392578125,110.80451965332031
1.0182019472122192,30,0.0002099999983329326,7511.629809613,7.3635406494140625,0,7.526379585266113,30,1.0182019472122192,91.9009017944336,0,0.020446129143238068,-0.4450502097606659,0.9774979948997498,0.9774979948997498,1.0038771629333496,600000.0,110.91171264648438,0.02979118563234806,-0.2802516669034958,1746527977.5052946,1.0038771629333496,1.0182019472122192,0.9774979948997498,1.0038771629333496,-0.03969006985425949,0.01639528200030327,29,0.49068379402160645,217.62571716308594,1000,0.6984745264053345,-7.901588439941406,8.558768272399902,43.599998474121094,0.8581734299659729,30.18000030517578,3.6286821365356445,NaN,-0.00015525706112384796,7262.46044921875,106.71390533447266
1.0200022459030151,31,0.00020700000459328294,7689.535209678,5.3845696449279785,0,6.665151596069336,40,1.0200022459030151,80.7441635131836,0,0.01825561560690403,-0.4259389042854309,1.0081305503845215,1.0081305503845215,1.0357791185379028,620000.0,146.34365844726562,0.027262350544333458,0.019111305475234985,1746528225.2969918,1.0357791185379028,1.0200022459030151,1.0081305503845215,1.0357791185379028,0.2490384876728058,0.016650056466460228,30,0.4814583659172058,247.6959228515625,1000,0.6784425377845764,-1.978971004486084,8.156840324401855,37.70000076293945,0.8491686582565308,27.739999771118164,3.013368844985962,NaN,-0.0025288350880146027,7510.25341796875,101.35211944580078
1.0102918148040771,32,0.00020399999630171806,7925.470744653,5.906660556793213,0,6.0595808029174805,20,1.0102918148040771,112.476806640625,0,0.020640501752495766,-0.3231116831302643,1.0384355783462524,1.0384355783462524,1.0672250986099243,640000.0,76.07323455810547,0.025706233456730843,0.10282722115516663,1746528403.2018862,1.0672250986099243,1.0102918148040771,1.0384355783462524,1.0672250986099243,-0.092520572245121,0.015218647196888924,31,0.4784213900566101,177.81443786621094,1000,0.671533465385437,0.5220909118652344,8.008001327514648,51.400001525878906,0.8656056523323059,25.760000228881836,2.725950002670288,NaN,-0.0015561170876026154,7688.16162109375,101.74111938476562
1.0152959823608398,33,0.0002010000025620684,8112.950194395,6.229745864868164,0,6.7184977531433105,36,1.0152959823608398,84.80650329589844,0,0.02042926289141178,-0.3588064908981323,1.0685887336730957,1.0685887336730957,1.0983558893203735,660000.0,134.7532196044922,0.027268249541521072,-0.03569480776786804,1746528639.1381352,1.0983558893203735,1.0152959823608398,1.0685887336730957,1.0983558893203735,0.06205754727125168,0.016702800989151,32,0.47363927960395813,235.83096313476562,1000,0.6610148549079895,0.32308530807495117,8.477727890014648,54.599998474121094,0.9387180805206299,26.799999237060547,3.072528600692749,NaN,0.0015620160847902298,7924.0888671875,101.07767486572266
1.0143938064575195,34,0.00019799999427050352,8325.56494359,7.529804229736328,0,6.539231300354004,25,1.0143938064575195,106.73015594482422,0,0.020944630727171898,-0.38683611154556274,1.0982567071914673,1.0982567071914673,1.1286083459854126,680000.0,90.56585693359375,0.03265497833490372,-0.02802962064743042,1746528826.6173422,1.1286083459854126,1.014393925666809,1.0982567071914673,1.1286083459854126,-0.15530002117156982,0.016058120876550674,33,0.46751052141189575,187.3884735107422,1000,0.6476826071739197,1.300058364868164,8.640198707580566,46.150001525878906,0.9109300971031189,19.729999542236328,2.785175085067749,NaN,0.005386728793382645,8111.57373046875,96.8224868774414
1.0116045475006104,35,0.00019500000053085387,8543.633313766,8.529659271240234,0,6.668532848358154,31,1.0116045475006104,94.10560607910156,0,0.02014331705868244,-0.3419783115386963,1.1279019117355347,1.1279019117355347,1.158273458480835,700000.0,111.89254760742188,0.03370362147688866,0.044857800006866455,1746529039.2322657,1.158273458480835,1.0116045475006104,1.1279019117355347,1.158273458480835,-0.37701544165611267,0.01632111333310604,34,0.46372753381729126,212.52719116210938,1000,0.6386693120002747,0.9998550415039062,9.09241008758545,55.599998474121094,0.9612573385238647,21.940000534057617,3.0531604290008545,NaN,0.0010486431419849396,8324.1904296875,100.63455963134766
1.0105689764022827,36,0.00019200000679120421,8756.202074934,6.665388107299805,0,5.968474388122559,32,1.0105689764022827,91.74813079833984,0,0.020887240767478943,-0.2775113582611084,1.157631516456604,1.157631516456604,1.1875224113464355,720000.0,119.18476104736328,0.03139651194214821,0.06446695327758789,1746529257.3006804,1.1875224113464355,1.0105689764022827,1.157631516456604,1.1875224113464355,-0.0663311630487442,0.016383597627282143,35,0.46231672167778015,217.98809814453125,1000,0.6351245641708374,-1.8642711639404297,9.293635368347168,57.900001525878906,0.8946343660354614,23.110000610351562,2.832099676132202,NaN,-0.002307109534740448,8542.26953125,98.80327606201172
1.0180555582046509,37,0.00018899999849963933,8933.618356978,5.380538463592529,0,6.914517402648926,32,1.0180555582046509,94.13066101074219,0,0.02017221413552761,-0.46644145250320435,1.186375379562378,1.186375379562378,1.2164055109024048,740000.0,117.50128936767578,0.03162796422839165,-0.18893009424209595,1746529469.869319,1.2164055109024048,1.0180555582046509,1.186375379562378,1.2164055109024048,-0.013720832765102386,0.016515081748366356,36,0.4537884593009949,212.4706268310547,1000,0.615861177444458,-1.2848496437072754,9.476795196533203,33.75,0.9251691699028015,23.100000381469727,3.1297008991241455,NaN,0.00023145228624343872,8754.8193359375,94.96926879882812
1.0122281312942505,38,0.00018600000475998968,9120.793998901,5.471615791320801,0,6.704854488372803,23,1.0122281312942505,112.78946685791016,0,0.020842893049120903,-0.3609228730201721,1.2149988412857056,1.2149988412857056,1.244916558265686,760000.0,83.45891571044922,0.021594638004899025,0.10551857948303223,1746529647.2851713,1.244916558265686,1.0122281312942505,1.2149988412857056,1.244916558265686,0.03391311690211296,0.01567382551729679,37,0.4446908235549927,177.321533203125,1000,0.5950192213058472,0.09107732772827148,8.983863830566406,50.45000076293945,0.954879105091095,22.520000457763672,3.0671024322509766,NaN,-0.010033326223492622,8932.240234375,93.86249542236328
1.011778712272644,39,0.0001829999964684248,9323.202553444,6.905277729034424,0,6.216236591339111,24,1.011778712272644,106.90824127197266,0,0.022207893431186676,-0.29610902070999146,1.2437933683395386,1.2437933683395386,1.2730095386505127,780000.0,87.15525817871094,0.032301731407642365,0.06481385231018066,1746529834.461078,1.2730095386505127,1.0117785930633545,1.2437933683395386,1.2730095386505127,0.24021457135677338,0.016203124076128006,38,0.44113069772720337,187.07630920410156,1000,0.5859499573707581,1.433661937713623,9.273138046264648,56.599998474121094,0.9968633651733398,21.510000228881836,2.820261001586914,NaN,0.01070709340274334,9119.4169921875,99.92098999023438
1.0138092041015625,40,0.00018000000272877514,9518.128787884,6.339108467102051,0,6.042158603668213,27,1.0138092041015625,98.85901641845703,0,0.020210469141602516,-0.33380478620529175,1.2723474502563477,1.2723474502563477,1.3006868362426758,800000.0,98.81190490722656,0.028945717960596085,-0.03769576549530029,1746530036.8697407,1.3006868362426758,1.0138092041015625,1.2723474502563477,1.3006868362426758,0.04447859525680542,0.01623803935945034,39,0.43839511275291443,202.3083038330078,1000,0.5789946913719177,-0.566169261932373,9.048209190368652,47.54999923706055,0.9667355418205261,20.989999771118164,2.7974300384521484,NaN,-0.00335601344704628,9321.822265625,103.49629974365234
1.0103623867034912,41,0.00017699999443721026,9711.635294571,6.89436149597168,0,5.714897632598877,25,1.0103623867034912,102.6401596069336,0,0.020741179585456848,-0.29160961508750916,1.300798773765564,1.300798773765564,1.3279790878295898,820000.0,95.01836395263672,0.030362199991941452,0.04219517111778259,1746530231.795953,1.3279790878295898,1.0103625059127808,1.300798773765564,1.3279790878295898,0.08867999911308289,0.016105152666568756,40,0.4393036961555481,194.8555145263672,1000,0.5805768370628357,0.5552530288696289,9.124938011169434,49.849998474121094,0.9177590012550354,20.780000686645508,2.426647186279297,NaN,0.0014164820313453674,9516.771484375,99.83705139160156
