Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Train/LR,Loss/Loss_reward_critic/Delta,Train/Entropy,Time/Update,Value/cost,Metrics/EpLen,Train/KL,Metrics/EpRet,TotalEnvSteps,Time/Total,Value/Adv,Train/PolicyRatio/Max,Time/Rollout,Metrics/LagrangeMultiplier/Std,Train/Epoch,_timestamp,Train/PolicyStd,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Time/Epoch,_runtime,Time/FPS,Metrics/LagrangeMultiplier,Train/PolicyRatio,Metrics/EpCost,_step,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Train/StopIter,Value/reward
0.29445788264274597,-0.09557533264160156,0.00022499999613501132,-0.0594792366027832,1.0024681091308594,59.22004699707031,24.896488189697266,500,0.009066656231880188,34.45915603637695,500000.0,3769.60400390625,0.22200089693069458,0.9991109371185303,92.4554672241211,0,24,1743309695.9752016,0.659523606300354,-0.0015553254634141922,0.010844570584595203,0.9991109371185303,151.67556762695312,3921.030149923,131.8603973388672,0.8413500785827637,0.9991109371185303,134.25,25,18.718658447265625,0.8413500785827637,0.8413500785827637,-0.01967577449977398,40,5.417836666107178
0.31413838267326355,-7.821840286254883,0.00022200000239536166,0.019680500030517578,0.9894789457321167,58.944156646728516,18.140268325805664,500,0.010842649266123772,31.244548797607422,520000.0,3920.032958984375,0.05762222036719322,0.9993324279785156,91.43643188476562,0,25,1743309846.404211,0.6509729623794556,0.005242223851382732,0.011129959486424923,0.9993324279785156,150.3806610107422,4071.334076514,132.99583435058594,0.8674566745758057,0.9993324279785156,114.9800033569336,26,10.896818161010742,0.8674566745758057,0.8674566745758057,-0.014433550648391247,40,5.658339023590088
0.319418728351593,1.7799396514892578,0.00021899999410379678,0.005280345678329468,0.9774253964424133,58.75067138671875,21.04572105407715,500,0.009101125411689281,29.469141006469727,540000.0,4070.3291015625,0.11167503893375397,1.000256061553955,91.49658203125,0,26,1743309996.7081316,0.6431800127029419,-0.006623121909797192,0.01127540785819292,1.000256061553955,150.2473602294922,4221.849355343,133.11383056640625,0.8929165005683899,1.000256061553955,109.91000366210938,27,12.6767578125,0.8929165005683899,0.8929165005683899,-0.02105667255818844,40,5.454002857208252
0.4067080020904541,5.218914031982422,0.00021600000036414713,0.08728927373886108,0.9728178381919861,58.601863861083984,30.02723503112793,500,0.009780123829841614,31.158674240112305,560000.0,4220.8310546875,-0.004933878779411316,0.9991005063056946,91.84295654296875,0,27,1743310147.2235122,0.6403680443763733,-0.003068547695875168,0.010766460560262203,0.9991005063056946,150.4448699951172,4372.268903139,132.93905639648438,0.9180524349212646,0.9991005063056946,127.30000305175781,28,17.895671844482422,0.9180524349212646,0.9180524349212646,-0.024125220254063606,40,6.425631046295166
0.16599658131599426,-8.117779731750488,0.00021300000662449747,-0.24071142077445984,0.959351658821106,58.81230926513672,13.632421493530273,500,0.007924219593405724,30.2579345703125,580000.0,4371.25927734375,-0.08513155579566956,1.000537633895874,91.54570007324219,0,28,1743310297.6430435,0.6318089365959167,0.010139510035514832,0.01044593658298254,1.000537633895874,150.35806274414062,4523.040335171,133.01580810546875,0.9427592158317566,1.000537633895874,116.72000122070312,29,9.777892112731934,0.9427592158317566,0.9427592158317566,-0.013985710218548775,40,5.160120964050293
0.23884060978889465,3.4218082427978516,0.0002099999983329326,0.07284402847290039,0.9396380186080933,59.0948600769043,20.771596908569336,500,0.010569830425083637,29.081850051879883,600000.0,4521.99853515625,-0.020433656871318817,1.0000817775726318,91.5829086303711,0,29,1743310448.4144652,0.619475781917572,-0.006790921092033386,0.011466899886727333,1.0000817775726318,150.67782592773438,4673.854451264,132.73353576660156,0.9669383764266968,1.0000816583633423,106.25,30,13.199700355529785,0.9669383764266968,0.9669383764266968,-0.02077663131058216,40,5.387679100036621
0.2605753540992737,1.1944799423217773,0.00020700000459328294,0.02173474431037903,0.9258928894996643,59.20180130004883,19.622966766357422,500,0.010512500070035458,28.74968719482422,620000.0,4672.84375,0.06572873145341873,1.0002062320709229,91.55008697509766,0,30,1743310599.2285645,0.6109590530395508,0.0008896179497241974,0.010885542258620262,1.0002062320709229,150.751953125,4824.688096062,132.6682586669922,0.9906419515609741,1.0002062320709229,105.51000213623047,31,14.394180297851562,0.9906419515609741,0.9906419515609741,-0.019887013360857964,40,5.724421501159668
0.2777555584907532,-2.295464515686035,0.00020399999630171806,0.017180204391479492,0.9195944666862488,59.24809265136719,19.508956909179688,500,0.008838599547743797,30.770078659057617,640000.0,4823.67822265625,-0.023815209046006203,1.0001180171966553,91.52363586425781,0,31,1743310750.0621376,0.6071282029151917,0.001892218366265297,0.010840369388461113,1.0001180171966553,150.77178955078125,4975.443818682,132.65081787109375,1.0140228271484375,1.0001180171966553,111.80999755859375,32,12.098715782165527,1.0140228271484375,1.0140228271484375,-0.017994794994592667,40,6.008565425872803
0.42552649974823,1.9555387496948242,0.0002010000025620684,0.1477709412574768,0.9050664901733398,58.92387008666992,19.927146911621094,500,0.010754254646599293,32.972381591796875,660000.0,4974.44140625,0.20706960558891296,0.9998288154602051,91.77793884277344,0,32,1743310900.8171473,0.5982822179794312,-0.004490198567509651,0.011552299372851849,0.9998288154602051,150.70187377929688,5126.037077078,132.71234130859375,1.0371495485305786,0.9998288154602051,113.44000244140625,33,14.054254531860352,1.0371495485305786,1.0371495485305786,-0.022484993562102318,40,6.474330425262451
0.4048013389110565,-6.639272212982178,0.00019799999427050352,-0.020725160837173462,0.9010865092277527,58.8563346862793,13.50142765045166,500,0.00993352197110653,33.242496490478516,680000.0,5125.02685546875,0.1746792197227478,0.9990593194961548,91.67511749267578,0,33,1743311051.4112535,0.596023678779602,0.002025393769145012,0.011491654440760612,0.9990593194961548,150.53152465820312,5276.363043211,132.86253356933594,1.0596284866333008,0.99905925989151,85.75,34,7.414982318878174,1.0596284866333008,1.0596284866333008,-0.020459599792957306,40,6.19566535949707
0.26975250244140625,0.31467723846435547,0.00019500000053085387,-0.13504883646965027,0.8890604972839355,58.636470794677734,14.181185722351074,500,0.009725554846227169,31.573434829711914,700000.0,5275.3544921875,0.4059062600135803,0.9988150000572205,91.62937927246094,0,34,1743311201.7372103,0.5889551043510437,0.0003698822110891342,0.010819817893207073,0.9988150000572205,150.26593017578125,5427.456962862,133.0973663330078,1.0814781188964844,0.9988150000572205,82.47000122070312,35,7.729659557342529,1.0814781188964844,1.0814781188964844,-0.02008971758186817,40,5.914966106414795
0.2832928001880646,0.541898250579834,0.00019200000679120421,0.013540297746658325,0.8841753602027893,59.161869049072266,12.715517044067383,500,0.0091638695448637,29.333189010620117,720000.0,5426.453125,-0.2274056077003479,1.0002434253692627,91.87519836425781,0,35,1743311352.8311148,0.5860671401023865,0.002436727285385132,0.011335051618516445,1.0002434253692627,151.03712463378906,5579.487815013,132.4177703857422,1.1025547981262207,1.0002433061599731,69.47000122070312,36,8.271557807922363,1.1025547981262207,1.1025547981262207,-0.01765299029648304,40,5.819617748260498
0.3564368486404419,2.42763614654541,0.00018899999849963933,0.07314404845237732,0.8766211867332458,59.48017501831055,17.162494659423828,500,0.010172782465815544,30.053258895874023,740000.0,5578.48876953125,0.034060604870319366,0.9997084736824036,92.50015258789062,0,36,1743311504.8616743,0.5817927718162537,-0.0023068878799676895,0.011663749814033508,0.9997084736824036,151.9803924560547,5731.189201669,131.59591674804688,1.1229015588760376,0.9997084140777588,67.25,37,10.699193954467773,1.1229015588760376,1.1229015588760376,-0.01995987817645073,40,6.627018928527832
0.36700281500816345,2.980844497680664,0.00018600000475998968,0.010565966367721558,0.8657288551330566,59.53255081176758,23.924592971801758,500,0.010252201929688454,31.740816116333008,760000.0,5730.16259765625,-0.013796895742416382,0.9996299147605896,92.08545684814453,0,37,1743311656.5632417,0.5756276249885559,-0.0029935333877801895,0.011363080702722073,0.9996299147605896,151.61805725097656,5883.094925215,131.910400390625,1.142975926399231,0.9996299147605896,90.05000305175781,38,13.680038452148438,1.142975926399231,1.142975926399231,-0.02295341156423092,40,6.703390598297119
0.5639305114746094,-4.186646461486816,0.0001829999964684248,0.19692769646644592,0.8446800112724304,59.57682800292969,17.529447555541992,500,0.010265933349728584,33.46388244628906,780000.0,5882.08935546875,0.24216178059577942,1.0008304119110107,92.27139282226562,0,38,1743311808.4690316,0.5637499690055847,-0.0005547944456338882,0.011208424344658852,1.0008304119110107,151.84829711914062,6034.659840347,131.7104034423828,1.1630831956863403,1.0008304119110107,106.20999908447266,39,9.493391990661621,1.1630831956863403,1.1630831956863403,-0.023508206009864807,40,6.512854099273682
0.3512767553329468,-0.13048362731933594,0.00018000000272877514,-0.2126537561416626,0.830527663230896,59.24607849121094,17.185903549194336,500,0.011280723847448826,30.855112075805664,800000.0,6033.6474609375,0.18051788210868835,0.9997448325157166,92.25393676757812,0,39,1743311960.033839,0.5560879111289978,0.0053280070424079895,0.011600345373153687,0.9997448325157166,151.5000762939453,6186.16564179,132.0131378173828,1.183179497718811,0.9997448325157166,103.02999877929688,40,9.362908363342285,1.183179497718811,1.183179497718811,-0.018180198967456818,40,6.292920112609863
0.38139134645462036,0.4465980529785156,0.00017699999443721026,0.030114591121673584,0.8189244866371155,58.998165130615234,17.474870681762695,500,0.010405330918729305,30.902969360351562,820000.0,6185.15673828125,0.16155216097831726,0.9994426965713501,92.44595336914062,0,40,1743312111.539741,0.5496513843536377,-0.010443735867738724,0.011297043412923813,0.9994426965713501,151.4441680908203,6337.519800149,132.06185913085938,1.2029824256896973,0.9994426965713501,85.61000061035156,41,9.8095064163208,1.2029824256896973,1.2029824256896973,-0.02862393483519554,40,6.738851547241211
0.3130800426006317,-2.516587257385254,0.0001740000006975606,-0.06831130385398865,0.8080959320068359,58.86283493041992,18.52783966064453,500,0.010964962653815746,32.5271110534668,840000.0,6336.5205078125,0.17442721128463745,0.9995168447494507,92.44060516357422,0,41,1743312262.8928232,0.5437241792678833,0.007864361628890038,0.01177387498319149,0.9995168447494507,151.30349731445312,6489.147882655,132.1846466064453,1.2227250337600708,0.9995168447494507,96.95999908447266,42,7.292919158935547,1.2227250337600708,1.2227250337600708,-0.020759573206305504,40,6.807689189910889
0.4109512269496918,3.0388336181640625,0.00017100000695791095,0.09787118434906006,0.7901900410652161,59.191986083984375,19.339664459228516,500,0.009474135935306549,33.331153869628906,860000.0,6488.1240234375,0.13590119779109955,1.0001527070999146,92.36085510253906,0,42,1743312414.5220032,0.5343593955039978,-0.0013503693044185638,0.011312400922179222,1.0001527070999146,151.5529022216797,6641.314962435,131.9671173095703,1.2424830198287964,1.0001527070999146,100.37000274658203,43,10.33175277709961,1.2424830198287964,1.2424830198287964,-0.022109942510724068,40,6.739882946014404
0.34388357400894165,-0.0455169677734375,0.00016799999866634607,-0.06706765294075012,0.7984796166419983,59.554046630859375,18.04644012451172,500,0.00971652939915657,31.80292510986328,880000.0,6640.30712890625,-0.13200902938842773,0.9987087249755859,92.55065155029297,0,43,1743312566.6891222,0.5387225151062012,-0.0026326943188905716,0.011690907180309296,0.9987087249755859,152.10476684570312,6793.179796164,131.4883270263672,1.2623406648635864,0.9987087249755859,104.6500015258789,44,10.286235809326172,1.2623406648635864,1.2623406648635864,-0.02474263682961464,40,6.191715717315674
0.35942327976226807,3.1644058227539062,0.00016500000492669642,0.015539705753326416,0.7884659767150879,59.61842346191406,23.869613647460938,500,0.010071467608213425,33.180694580078125,900000.0,6792.18115234375,0.27768728137016296,0.999474287033081,92.1953353881836,0,44,1743312718.5538568,0.5333137512207031,-0.004452310502529144,0.011150766164064407,0.999474287033081,151.81382751464844,6945.362442272,131.7403106689453,1.2823938131332397,0.9994742274284363,110.05999755859375,45,13.450641632080078,1.2823938131332397,1.2823938131332397,-0.029194947332143784,40,6.99421501159668
0.323575496673584,-0.5418148040771484,0.00016199999663513154,-0.03584778308868408,0.7784602642059326,59.657901763916016,19.569812774658203,500,0.009869277477264404,34.61077117919922,920000.0,6944.35400390625,-0.04246261343359947,0.9993183612823486,92.46391296386719,0,45,1743312870.7365923,0.5280786752700806,0.003703886643052101,0.011558502912521362,0.9993183612823486,152.12185668945312,7097.228795914,131.47354125976562,1.3028043508529663,0.9993183612823486,119.77999877929688,46,12.90882682800293,1.3028043508529663,1.3028043508529663,-0.025491060689091682,40,6.515347003936768
0.33517709374427795,-2.032928466796875,0.00015900000289548188,0.01160159707069397,0.7568503022193909,59.195404052734375,16.82286262512207,500,0.01322453748434782,33.36726379394531,940000.0,7096.232421875,-0.2797989249229431,0.9993875622749329,92.62220764160156,0,46,1743313022.602898,0.5166534185409546,-0.0021813511848449707,0.01181321032345295,0.9993875622749329,151.81768798828125,7248.627685274,131.73695373535156,1.3231472969055176,0.9993875622749329,96.91000366210938,47,10.875898361206055,1.3231472969055176,1.3231472969055176,-0.027672411873936653,40,6.303524494171143
0.329616904258728,1.3970069885253906,0.000155999994603917,-0.005560189485549927,0.736082136631012,58.951053619384766,23.92992401123047,500,0.009782720357179642,33.131290435791016,960000.0,7247.61572265625,-0.23002809286117554,1.0005370378494263,92.38357543945312,0,47,1743313174.0016217,0.5059641599655151,0.0004970971494913101,0.010910503566265106,1.0005370378494263,151.33470153808594,7400.162970782,132.1573944091797,1.3438019752502441,1.0005370378494263,117.33999633789062,48,12.272905349731445,1.3438019752502441,1.3438019752502441,-0.027175314724445343,40,6.521787643432617
0.373541921377182,-1.0714406967163086,0.00015300000086426735,0.04392501711845398,0.7214343547821045,58.96384048461914,14.095687866210938,500,0.010230977088212967,32.949127197265625,980000.0,7399.1533203125,-0.17358115315437317,1.0000922679901123,92.50898742675781,0,48,1743313325.5371175,0.4985714256763458,0.004544038325548172,0.011596517637372017,1.0000922679901123,151.472900390625,7551.301043121,132.0368194580078,1.364585041999817,1.0000922679901123,108.08000183105469,49,11.201464653015137,1.364585041999817,1.364585041999817,-0.02263127639889717,40,6.554993629455566
