Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/LR,_step,Safety/shield_violation,Time/FPS,Time/Rollout,Train/StopIter,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Safety/EpCostShield,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Time/Epoch,Train/Epoch,Metrics/EpRet,_runtime,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Train/KL,Train/PolicyStd,Metrics/EpCost,Value/reward,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic,Value/Adv,Metrics/LagrangeMultiplier,Time/Total,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Value/cost,Train/Entropy,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Safety/shield_adv_c,Train/PolicyRatio,Time/Update,Safety/ShieldLagrangeMultiplier/Std
0,0.3661576807498932,0.00026699999580159783,11,3.091285228729248,85.83014678955078,106.89508056640625,40,0.3786201775074005,1.0176259279251099,21.799999237060547,1746520540.7584982,0.3661576807498932,233.0183563232422,10,-0.02368612214922905,2836.158394408,-0.05703464150428772,-0.00029669981449842453,220000.0,1.0176259279251099,0.014545336365699768,0.01608642004430294,0.7258778214454651,20.329999923706055,-0.0028873393312096596,0.006030889227986336,0.3786201775074005,2.9603147506713867,0.05802484601736069,0.3786201775074005,2599.85986328125,1000,-0.6617350578308105,1.4037978649139404,1.0976730585098267,0.3661576807498932,-0.382412850856781,NaN,1.0176259279251099,126.12322998046875,0
0,0.39887481927871704,0.0002640000020619482,12,3.0946922302246094,85.0631103515625,108.45081329345703,40,0.41431915760040283,1.0137304067611694,57.5,1746520775.9734225,0.39887481927871704,235.11953735351562,11,0.045337408781051636,3052.390886902,0.0277707576751709,-0.0017267465591430664,240000.0,1.0137304067611694,0.014479514211416245,0.015769237652420998,0.7020806670188904,20.040000915527344,0.001994137419387698,0.004304142668843269,0.41431915760040283,3.6295089721679688,0.2251366227865219,0.41431915760040283,2835.06103515625,1000,0.669194221496582,1.2008132934570312,1.064305067062378,0.39887481927871704,-0.3546420931816101,NaN,1.0137304067611694,126.66867065429688,0
0,0.4311092793941498,0.0002610000083222985,13,3.55883526802063,92.52766418457031,104.96528625488281,35,0.4499312937259674,1.0183942317962646,36.5,1746520992.206281,0.4311092793941498,216.15158081054688,12,0.13591669499874115,3282.626095738,-0.014776140451431274,0.0041754040867090225,260000.0,1.0183942317962646,0.015655241906642914,0.021107317879796028,0.6779475212097168,18.40999984741211,0.025463314726948738,0.008479546755552292,0.4499312937259674,3.42455792427063,0.1349087953567505,0.4499312937259674,3051.310791015625,1000,-0.20495104789733887,1.006921648979187,1.0287340879440308,0.4311092793941498,-0.3694182336330414,NaN,1.0183942317962646,111.18624877929688,0
0,0.4632652997970581,0.0002579999854788184,14,4.226757049560547,86.89752197265625,101.76408386230469,40,0.485755980014801,1.0138417482376099,42.349998474121094,1746521222.4415505,0.4632652997970581,230.15615844726562,13,0.16766738891601562,3515.348967409,0.04522666335105896,0.000631243921816349,280000.0,1.0138417482376099,0.014839748851954937,0.01562411803752184,0.6659573316574097,21.3799991607666,0.03330766037106514,0.009110790677368641,0.485755980014801,4.334985733032227,-0.04805240407586098,0.485755980014801,3281.53857421875,1000,0.9104278087615967,1.5821384191513062,1.011010766029358,0.4632652997970581,-0.3241915702819824,NaN,1.0138416290283203,128.3920135498047,0
0,0.4955160319805145,0.00025499999173916876,15,3.5189688205718994,85.9711685180664,104.47412109375,40,0.5217225551605225,1.0137416124343872,45.349998474121094,1746521455.163991,0.4955160319805145,232.63613891601562,14,0.26610901951789856,3751.08341647,0.015058815479278564,-0.002964450977742672,300000.0,1.0137416124343872,0.015141677111387253,0.016529977321624756,0.6528128385543823,21.059999465942383,0.018946176394820213,0.006146339699625969,0.5217225551605225,3.4927964210510254,0.3520157039165497,0.5217225551605225,3514.25390625,1000,-0.8421893119812012,1.5577638149261475,0.9911874532699585,0.4955160319805145,-0.30913275480270386,NaN,1.0137414932250977,128.16197204589844,0
0,0.527937114238739,0.0002519999979995191,16,3.6182758808135986,84.87469482421875,107.36016845703125,40,0.5575898885726929,1.0152208805084229,47.04999923706055,1746521690.898682,0.527937114238739,235.64149475097656,15,0.33587446808815,3983.249660959,0.03226915001869202,0.005189747549593449,320000.0,1.0152208805084229,0.01526342611759901,0.015900352969765663,0.6495363116264343,18.940000534057617,0.0284141656011343,0.011336087249219418,0.5575898885726929,2.6248109340667725,-0.15040454268455505,0.5575898885726929,3749.990966796875,1000,-0.8679854869842529,1.2390631437301636,0.9860183000564575,0.527937114238739,-0.27686360478401184,NaN,1.0152208805084229,128.28128051757812,0
0,0.5594318509101868,0.00024900000425986946,17,5.322746753692627,86.17162322998047,104.63829040527344,40,0.592683732509613,1.0198110342025757,27.700000762939453,1746521923.064971,0.5594318509101868,232.094970703125,16,0.3764804005622864,4203.3355035,-0.13419976830482483,-0.005379959475249052,340000.0,1.0198110342025757,0.015714706853032112,0.01781454309821129,0.6295062899589539,13.529999732971191,0.0219339057803154,0.0059561277739703655,0.592683732509613,2.5778770446777344,0.08378585427999496,0.592683732509613,3982.17041015625,1000,-0.046933889389038086,1.8484899997711182,0.9545204639434814,0.5594318509101868,-0.41106337308883667,NaN,1.0198110342025757,127.45662689208984,0
0,0.5917165875434875,0.0002460000105202198,18,3.8174171447753906,90.89978790283203,102.47884368896484,37,0.6277870535850525,1.0163283348083496,58.04999923706055,1746522143.1509159,0.5917165875434875,220.02252197265625,17,0.4389829933643341,4433.973834109,0.09526404738426208,-0.001165306195616722,360000.0,1.0163283348083496,0.015887295827269554,0.020710747689008713,0.6080795526504517,18.68000030517578,0.031197546049952507,0.004790821578353643,0.6277870535850525,3.4683773517608643,-0.07581257820129395,0.6277870535850525,4202.26708984375,1000,0.8905003070831299,1.726754069328308,0.9201121926307678,0.5917165875434875,-0.3157993257045746,NaN,1.0163283348083496,117.54363250732422,0
0,0.624627947807312,0.00024300000222865492,19,3.627213716506958,86.74600982666016,104.2748031616211,40,0.6632506847381592,1.0161330699920654,57.099998474121094,1746522373.78893,0.624627947807312,230.5581512451172,18,0.4879724979400635,4664.102748348,0.014035463333129883,0.0024513695389032364,380000.0,1.0161330699920654,0.016111334785819054,0.01939498446881771,0.5927034020423889,21.959999084472656,0.033904045820236206,0.00724219111725688,0.6632506847381592,3.42006254196167,0.18207302689552307,0.6632506847381592,4432.8857421875,1000,-0.048314809799194336,1.4767059087753296,0.8945714235305786,0.624627947807312,-0.3017638623714447,NaN,1.0161330699920654,126.2833023071289,0
0,0.6586059927940369,0.00023999999393709004,20,4.430354118347168,86.94102478027344,106.90032958984375,39,0.6990281939506531,1.011478066444397,72.0,1746522603.9179497,0.6586059927940369,230.04098510742188,19,0.35793426632881165,4895.377721737,0.07613255083560944,-0.0006665289402008057,400000.0,1.011478066444397,0.015931973233819008,0.020463652908802032,0.5877208709716797,22.100000381469727,0.04159052297472954,0.006575662177056074,0.6990281939506531,3.6917734146118164,0.2267088145017624,0.6990281939506531,4663.01318359375,1000,0.2717108726501465,1.5805575847625732,0.8859491944313049,0.6586059927940369,-0.22563131153583527,NaN,1.011478066444397,123.14061737060547,0
0,0.6921520233154297,0.00023700000019744039,21,3.7153546810150146,86.51795959472656,105.65808868408203,40,0.7351664304733276,1.0185412168502808,40.29999923706055,1746522835.1931655,0.6921520233154297,231.16587829589844,20,0.4763193130493164,5113.401064961,-0.07750235497951508,-0.0008364683017134666,420000.0,1.0185412168502808,0.016009878367185593,0.018265893682837486,0.581585168838501,23.110000610351562,0.039807166904211044,0.0057391938753426075,0.7351664304733276,2.3860983848571777,-0.05161074921488762,0.7351664304733276,4894.263671875,1000,-1.3056750297546387,1.3369404077529907,0.8751781582832336,0.6921520233154297,-0.30313366651535034,NaN,1.0185412168502808,125.50773620605469,0
0,0.7263311743736267,0.00023400000645779073,22,4.609846115112305,91.76587677001953,108.45068359375,35,0.7715574502944946,1.0137516260147095,62.400001525878906,1746523053.2161882,0.7263311743736267,217.94593811035156,21,0.43107840418815613,5324.501126469,0.04908391833305359,0.001420067623257637,440000.0,1.0137516260147095,0.016330722719430923,0.020642928779125214,0.578496515750885,22.6299991607666,0.04330472648143768,0.0071592614986002445,0.7715574502944946,3.0485661029815674,-0.1866944432258606,0.7715574502944946,5112.31591796875,1000,0.6624677181243896,1.4904192686080933,0.8694044351577759,0.7263311743736267,-0.25404974818229675,NaN,1.0137516260147095,109.4952163696289,0
0,0.7599836587905884,0.00023099999816622585,23,3.6308350563049316,94.77308654785156,108.15663146972656,33,0.8074520826339722,1.0183147192001343,39.150001525878906,1746523264.3165677,0.7599836587905884,211.03038024902344,22,0.4391615688800812,5555.529062504,-0.0632631778717041,-0.0032047713175415993,460000.0,1.0183147192001343,0.01653650775551796,0.020413760095834732,0.5728888511657715,16.5,0.04876979812979698,0.003954490181058645,0.8074520826339722,2.9606313705444336,-0.1908564567565918,0.8074520826339722,5323.43017578125,1000,-0.08793473243713379,1.1954954862594604,0.8594228625297546,0.7599836587905884,-0.31731292605400085,NaN,1.0183145999908447,102.87371063232422,0
0,0.7946444749832153,0.0002280000044265762,24,3.308899164199829,86.61190795898438,110.9395751953125,38,0.8427349925041199,1.009399652481079,72.75,1746523495.3437746,0.7946444749832153,230.91514587402344,23,0.3925175368785858,5770.19730217,0.12970030307769775,8.912337943911552e-05,480000.0,1.009399652481079,0.016003770753741264,0.021088529378175735,0.56733638048172,15.180000305175781,0.04060850664973259,0.004043613560497761,0.8427349925041199,3.504689931869507,-0.24166133999824524,0.8427349925041199,5554.408203125,1000,0.5440585613250732,1.1964654922485352,0.8496859073638916,0.7946444749832153,-0.1876126229763031,NaN,1.009399652481079,119.97551727294922,0
0,0.8282577395439148,0.00022499999613501132,25,4.131374835968018,93.2191162109375,110.61359405517578,33,0.8772769570350647,1.0151735544204712,31.149999618530273,1746523710.0126753,0.8282577395439148,214.5482635498047,24,0.5254148244857788,5952.859866467,-0.15336492657661438,-4.220288246870041e-05,500000.0,1.0151735544204712,0.016163988038897514,0.02023346722126007,0.5619961619377136,13.75,0.04580724984407425,0.00400141067802906,0.8772769570350647,3.543680429458618,-0.11415150761604309,0.8772769570350647,5769.08447265625,1000,0.03899049758911133,1.4849259853363037,0.8398571610450745,0.8282577395439148,-0.3409775495529175,NaN,1.0151734352111816,103.93463134765625,0
0,0.8609591722488403,0.00022200000239536166,26,3.820857048034668,109.54136657714844,107.27301788330078,24,0.9114630222320557,1.0169172286987305,31.450000762939453,1746523892.675341,0.8609591722488403,182.5794219970703,25,0.45351874828338623,6161.092398691,-0.0006874203681945801,0.002119069453328848,520000.0,1.0169172286987305,0.01597812958061695,0.021532732993364334,0.5487224459648132,15.8100004196167,0.05019715428352356,0.006120480131357908,0.9114630222320557,3.791839361190796,-0.01979634165763855,0.9114630222320557,5951.7685546875,1000,0.24815893173217773,1.259395956993103,0.8154458403587341,0.8609591722488403,-0.34166496992111206,NaN,1.0169172286987305,75.30635070800781,0
0,0.8937282562255859,0.00021899999410379678,27,3.926180362701416,96.08194732666016,106.46531677246094,32,0.9456837773323059,1.0164850950241089,47.45000076293945,1746524100.907873,0.8937282562255859,208.1556396484375,26,0.5255751609802246,6372.756079504,0.07357010245323181,0.009779239539057016,540000.0,1.0164850950241089,0.01692468859255314,0.020423412322998047,0.5394777059555054,18.34000015258789,0.03827347606420517,0.015899719670414925,0.9456837773323059,4.193106174468994,-0.08683685958385468,0.9456837773323059,6160.00732421875,1000,0.40126681327819824,1.5024429559707642,0.7983436584472656,0.8937282562255859,-0.26809486746788025,NaN,1.0164849758148193,101.6902847290039,0
0,0.9262951612472534,0.00021600000036414713,28,3.826326608657837,94.53701782226562,106.0313720703125,33,0.9800990223884583,1.015457034111023,42.349998474121094,1746524312.5711796,0.9262951612472534,211.55734252929688,27,0.5088678598403931,6577.515004078,-0.022624433040618896,-0.010522411670535803,560000.0,1.015457034111023,0.016710570082068443,0.020887358114123344,0.5304815173149109,19.59000015258789,0.05656368285417557,0.005377307999879122,0.9800990223884583,3.745525598526001,0.08575914800167084,0.9800990223884583,6371.64111328125,1000,-0.44758057594299316,1.4634931087493896,0.7813104391098022,0.9262951612472534,-0.29071930050849915,NaN,1.0154569149017334,105.52592468261719,0
0,0.9584882259368896,0.00021300000662449747,29,3.9992780685424805,97.70596313476562,102.86317443847656,32,1.014197587966919,1.0130425691604614,38.70000076293945,1746524517.330365,0.9584882259368896,204.69580078125,28,0.5787373185157776,6780.704326075,0.011560887098312378,0.0019180984236299992,580000.0,1.0130425691604614,0.01628582924604416,0.021960601210594177,0.5275148749351501,15.989999771118164,0.06942328065633774,0.007295406423509121,1.014197587966919,2.4958791732788086,-0.004962846636772156,1.014197587966919,6576.4482421875,1000,-1.2496464252471924,1.264249563217163,0.7754985690116882,0.9584882259368896,-0.27915841341018677,NaN,1.0130425691604614,101.83258819580078,0
0,0.9897814393043518,0.0002099999983329326,30,3.8378734588623047,98.46041870117188,104.40267181396484,31,1.0480334758758545,1.0174680948257446,28.950000762939453,1746524720.5197165,0.9897814393043518,203.1273193359375,29,0.5148245096206665,6953.274683676,-0.05364897847175598,-0.0016682632267475128,600000.0,1.0174680948257446,0.016584834083914757,0.022583279758691788,0.5190007090568542,16.09000015258789,0.05186987295746803,0.005627143196761608,1.0480334758758545,2.6066982746124268,0.208218514919281,1.0480334758758545,6779.63427734375,1000,0.11081910133361816,1.1777743101119995,0.7590291500091553,0.9897814393043518,-0.33280739188194275,NaN,1.0174682140350342,98.72460174560547,0
0,1.0235556364059448,0.00020700000459328294,31,3.9492101669311523,115.93428802490234,109.20252227783203,20,1.0824439525604248,1.0014513731002808,101.8499984741211,1746524893.0900865,1.0235556364059448,172.5115203857422,30,0.49658069014549255,7129.9296698,0.29123392701148987,0.02218243759125471,620000.0,1.0014513731002808,0.01662614941596985,0.02028459683060646,0.5216296315193176,22.079999923706055,0.06645815074443817,0.02780958078801632,1.0824439525604248,6.46260929107666,0.012436958961188793,1.0824439525604248,6952.2080078125,1000,3.8559110164642334,1.5325732231140137,0.7641246914863586,1.0235556364059448,-0.04157346487045288,NaN,1.0014513731002808,63.3089485168457,0
0,1.0578128099441528,0.00020399999630171806,32,5.071505546569824,113.2577896118164,110.62538146972656,21,1.117486834526062,1.0093837976455688,59.75,1746525069.7450955,1.0578128099441528,176.5883026123047,31,0.5212792754173279,7330.198178065,-0.21299293637275696,-0.020468768198043108,640000.0,1.0093837976455688,0.016120411455631256,0.020807158201932907,0.5232241153717041,23.190000534057617,0.0662228912115097,0.007340812589973211,1.117486834526062,7.617671489715576,0.032204363495111465,1.117486834526062,7128.85546875,1000,1.155062198638916,2.136005401611328,0.7668284773826599,1.0578128099441528,-0.25456640124320984,NaN,1.0093837976455688,65.9628677368164,0
0,1.0929018259048462,0.0002010000025620684,33,5.536308288574219,99.89976501464844,110.36289978027344,29,1.1530320644378662,1.010218620300293,69.19999694824219,1746525270.0134063,1.0929018259048462,200.20066833496094,32,0.5071032047271729,7558.915563934,0.047901690006256104,-0.0015828819014132023,660000.0,1.010218620300293,0.01596553437411785,0.02176886610686779,0.5234607458114624,22.84000015258789,0.062119707465171814,0.005757930688560009,1.1530320644378662,5.001819610595703,0.15212692320346832,1.1530320644378662,7329.12255859375,1000,-2.615851879119873,2.4248180389404297,0.7668983936309814,1.0929018259048462,-0.20666471123695374,NaN,1.010218620300293,89.83773040771484,0
0,1.1265860795974731,0.00019799999427050352,34,4.2083282470703125,87.47303009033203,111.81220245361328,37,1.1889270544052124,1.0175303220748901,26.950000762939453,1746525498.7309911,1.1265860795974731,228.64190673828125,33,0.37678468227386475,7766.430455253,-0.11633279919624329,0.004073932766914368,680000.0,1.0175303220748901,0.016430411487817764,0.021069038659334183,0.5199577212333679,22.15999984741211,0.06996604055166245,0.009831863455474377,1.1889270544052124,2.8693504333496094,0.003721144050359726,1.1889270544052124,7557.8369140625,1000,-2.1324691772460938,1.5928680896759033,0.7600253820419312,1.1265860795974731,-0.322997510433197,NaN,1.0175303220748901,116.82965850830078,0
0,1.1582449674606323,0.00019500000053085387,35,3.9339680671691895,96.41643524169922,104.03685760498047,33,1.2249623537063599,1.0212512016296387,14.649999618530273,1746525706.245913,1.1582449674606323,207.4335174560547,34,0.32552748918533325,7999.372377548,-0.05562695860862732,-0.003534027375280857,700000.0,1.0212512016296387,0.017108799889683723,0.020537760108709335,0.5123746395111084,20.8799991607666,0.03775041550397873,0.00629783608019352,1.2249623537063599,1.9024938344955444,0.014366183429956436,1.2249623537063599,7765.3408203125,1000,-0.9668565988540649,1.6754034757614136,0.7443010807037354,1.1582449674606323,-0.37862446904182434,NaN,1.0212510824203491,103.39661407470703,0
0,1.1888618469238281,0.00019200000679120421,36,4.141746997833252,85.89533233642578,110.1235580444336,39,1.2599278688430786,1.020937204360962,27.200000762939453,1746525939.186932,1.1888618469238281,232.84152221679688,35,0.374625563621521,8210.128325506,0.04641866683959961,-0.0002599302679300308,720000.0,1.020937204360962,0.017453260719776154,0.0205707810819149,0.5049089193344116,12.470000267028809,0.06316184252500534,0.006037905812263489,1.2599278688430786,1.9443756341934204,-0.022959068417549133,1.2599278688430786,7998.263671875,1000,0.04188179969787598,1.4476690292358398,0.7291530966758728,1.1888618469238281,-0.33220580220222473,NaN,1.020937204360962,122.7178955078125,0
0,1.2177525758743286,0.00018899999849963933,37,4.376303672790527,94.93695831298828,105.89034271240234,33,1.2931053638458252,1.0238512754440308,14.800000190734863,1746526149.9435048,1.2177525758743286,210.66612243652344,36,0.31418654322624207,8409.541659168,-0.07739073038101196,-0.0002819574438035488,740000.0,1.0238512754440308,0.01751410961151123,0.02013426087796688,0.4976237118244171,7.400000095367432,0.05621165782213211,0.00575594836845994,1.2931053638458252,1.76078462600708,0.01112964004278183,1.2931053638458252,8209.0458984375,1000,-0.18359100818634033,1.970192790031433,0.7138234972953796,1.2177525758743286,-0.4095965325832367,NaN,1.0238512754440308,104.77571105957031,0
0,1.2473381757736206,0.00018600000475998968,38,4.321405410766602,100.33639526367188,104.68132781982422,30,1.3246937990188599,1.011592984199524,51.900001525878906,1746526349.3569927,1.2473381757736206,199.3294677734375,37,0.28858470916748047,8584.357750153,0.17228515446186066,-0.002478651236742735,760000.0,1.011592984199524,0.01640603318810463,0.021266154944896698,0.49608364701271057,7.550000190734863,0.03801186382770538,0.003277297131717205,1.3246937990188599,2.4356701374053955,0.09853114187717438,1.3246937990188599,8408.455078125,1000,0.6748855113983154,1.6109102964401245,0.7101237773895264,1.2473381757736206,-0.23731137812137604,NaN,1.011592984199524,94.6480941772461,0
0,1.2784087657928467,0.0001829999964684248,39,3.687915563583374,114.4527816772461,106.96343231201172,21,1.3557943105697632,1.005335807800293,68.75,1746526524.1729379,1.2784087657928467,174.7445526123047,38,0.2988656461238861,8776.173824264,0.10547676682472229,0.0013201464898884296,780000.0,1.005335807800293,0.016108814626932144,0.022873083129525185,0.4964946508407593,13.149999618530273,0.03744910657405853,0.004597443621605635,1.3557943105697632,7.014737129211426,-0.20172427594661713,1.3557943105697632,8583.2783203125,1000,4.57906699180603,1.0970877408981323,0.7102610468864441,1.2784087657928467,-0.13183461129665375,NaN,1.005335807800293,67.78107452392578,0
0,1.310551404953003,0.00018000000272877514,40,3.5728039741516113,104.30928802490234,102.32876586914062,28,1.387054204940796,1.0069141387939453,64.25,1746526715.9889627,1.310551404953003,191.73748779296875,39,0.21411961317062378,8947.969277968,-0.00962306559085846,0.0026261890307068825,800000.0,1.0069141387939453,0.016101088374853134,0.020762808620929718,0.49657437205314636,16.8799991607666,0.026745636016130447,0.007223632652312517,1.387054204940796,3.613349676132202,0.18479950726032257,1.387054204940796,8775.091796875,1000,-3.4013874530792236,1.0655643939971924,0.7098709940910339,1.310551404953003,-0.1414576768875122,NaN,1.0069141387939453,89.40865325927734,0
