_step,Misc/Lambda_star,Metrics/EpCost,_runtime,Metrics/EpRet,Misc/A,Train/KL,TotalEnvSteps,Loss/Loss_cost_critic,Misc/xHx,Train/PolicyRatio/Max,Misc/Nu_star,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Value/Adv,Misc/OptimCase,Misc/q,Train/PolicyRatio/Min,Train/StopIter,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Misc/s,Misc/Alpha,Time/Update,Loss/Loss_reward_critic,_timestamp,Time/Rollout,Value/reward,Train/Entropy,Value/cost,Misc/H_inv_g,Time/Epoch,Misc/gradient_norm,Misc/r,Misc/FinalStepNorm,Misc/AcceptanceStep,Loss/Loss_pi,Misc/B,Train/Epoch,Misc/cost_gradient_norm,Train/LR,Time/Total,Train/PolicyRatio,Time/FPS
37,0,3.869999885559082,3233.489975234,-2.7884838581085205,0.03483715280890465,0.00015608333342242986,740000.0,0.3423870801925659,0.03493450582027435,1.0003141164779663,2.012625217437744,-0.2920670509338379,1000,-0.0006974688731133938,1.1091747283935547,-8.77380390562621e-09,0,0.03493450582027435,1.0003141164779663,10,-0.0017122498247772455,0.00022202963009476662,0.004937456455081701,0.7566370964050293,8.744157791137695,0.007609305437654257,1743309074.0980003,76.19270324707031,-0.2667233943939209,1.507894515991211,0.5880796909332275,0.2278698980808258,84.9368896484375,0.43319132924079895,-0.0006933063268661499,0.31588494777679443,1,-0.0037502353079617023,-3033.296875,36,0.09482168406248093,0,3147.71826171875,1.0003141164779663,235.4689483642578
38,0,3.940000057220459,3318.583755229,-2.472151279449463,0.03343696892261505,0.00014872108295094222,760000.0,0.4853726327419281,0.03343723714351654,1.0012681484222412,1.761756181716919,0.14298555254936218,1000,-0.0013337749987840652,1.0836459398269653,1.0681151962899094e-08,0,0.03343723714351654,1.0012681484222412,10,0.0007828362286090851,0.0008966039749793708,0.0064437356777489185,0.7733920812606812,8.716851234436035,0.006275530438870192,1743309158.7510004,75.8716049194336,-0.2040930837392807,1.485011100769043,0.5743246674537659,0.29248130321502686,84.58848571777344,0.3520852029323578,-4.15268586948514e-05,0.30029821395874023,1,-0.0029673990793526173,-2409.07568359375,37,0.09975122660398483,0,3232.37158203125,1.0012680292129517,236.4387969970703
39,0,4.519999980926514,3403.12798477,-2.7417736053466797,0.0332387238740921,0.00013716192916035652,780000.0,0.16960690915584564,0.03563474863767624,1.0013927221298218,3.0838749408721924,-0.31576572358608246,1000,0.005383807700127363,1.0676674842834473,-8.392333938900265e-09,0,0.03563474863767624,1.0013927221298218,10,0.006206200923770666,0.0009847190231084824,0.0021029761992394924,0.7491660118103027,8.788627624511719,0.011659338138997555,1743309243.8448524,76.2142105102539,-0.32287293672561646,1.4682707786560059,0.17373144626617432,0.25042590498924255,85.00286102294922,0.40965965390205383,0.002244728384539485,0.339556485414505,1,0.003238801844418049,-9714.9267578125,38,0.054640159010887146,0,3317.4384765625,1.0013927221298218,235.2862091064453
40,0,3.940000057220459,3488.047986552,-2.7711005210876465,0.036378514021635056,0.00014269526582211256,800000.0,0.206102192401886,0.03679903596639633,0.9992855787277222,1.8308717012405396,0.036495283246040344,1000,0.0021296776831150055,1.0788463354110718,8.01086397217432e-09,0,0.03679903596639633,0.9992855787277222,10,-0.00871967151761055,0.0005051721236668527,0.005966414697468281,0.7372193336486816,8.705245018005371,0.01378901582211256,1743309328.3890312,75.77605438232422,-0.29243358969688416,1.4769500494003296,0.23143994808197021,0.22881454229354858,84.4813232421875,0.45622891187667847,-0.0015839847037568688,0.31334203481674194,1,-0.005480869673192501,-2601.806396484375,39,0.12357823550701141,0,3402.0107421875,0.9992855191230774,236.73870849609375
41,0,2.450000047683716,3572.951953552,-2.801877498626709,0.03155878186225891,0.0001355028070975095,820000.0,0.0995258092880249,0.03161866217851639,1.0002050399780273,3.4094109535217285,-0.10657638311386108,1000,-0.0047628022730350494,1.0814765691757202,-4.1961669694501325e-09,0,0.03161866217851639,1.0002050399780273,10,0.002820106688886881,0.00014504138380289078,0.0017205558251589537,0.7953222990036011,8.7588529586792,0.00902621354907751,1743309413.3090715,76.10363006591797,-0.3057374358177185,1.4795807600021362,0.28942933678627014,0.21188917756080627,84.86250305175781,0.4249754846096039,-0.00032098227529786527,0.3316735029220581,1,-0.00266076298430562,-3488.657958984375,40,0.03415753319859505,0,3486.93603515625,1.0002050399780273,235.67535400390625
42,0,3.2799999713897705,3658.924608565,-2.829366683959961,0.01616770587861538,0.00012845521268900484,840000.0,0.29479965567588806,0.01622821018099785,0.9987444877624512,2.2860639095306396,0.19527384638786316,1000,0.002928253263235092,1.066114902496338,-3.814697002724188e-09,0,0.01622821018099785,0.9987444877624512,10,0.0011417909990996122,0.0008877530926838517,0.00382694392465055,1.1101446151733398,8.771729469299316,0.011954466812312603,1743309498.213039,76.06404113769531,-0.26158151030540466,1.4657658338546753,0.17704978585243225,0.2453129142522812,84.83580017089844,0.2108088731765747,0.00048119225539267063,0.34483444690704346,1,-0.001518971985206008,-2811.197265625,41,0.07407303899526596,0,3571.829345703125,0.9987444877624512,235.74952697753906
43,0,2.6700000762939453,3743.513105775,-3.0984179973602295,0.032925575971603394,9.36137730604969e-05,860000.0,0.10935593396425247,0.032978180795907974,1.0007569789886475,4.338100433349609,-0.1854437217116356,1000,-0.0017121490091085434,1.0594807863235474,-8.01086397217432e-09,0,0.032978180795907974,1.0007569789886475,10,0.0007897167233750224,0.0005352649604901671,0.0010627390583977103,0.7787562608718872,9.18017864227295,0.01024231780320406,1743309584.1857016,76.7374496459961,-0.3077904284000397,1.458959698677063,0.289600133895874,0.2567710876464844,85.91764831542969,0.42548325657844543,0.00023644158500246704,0.36138415336608887,1,-0.0007292552618309855,-6707.9609375,42,0.030487511307001114,0,3657.8154296875,1.000756859779358,232.7810516357422
44,0,3.069999933242798,3828.351459888,-2.930058002471924,0.02091977745294571,9.683506505098194e-05,880000.0,0.17608380317687988,0.020919976755976677,0.9999575614929199,2.2033350467681885,0.06672786921262741,1000,0.0010896716266870499,1.0433248281478882,-9.918212917625624e-09,0,0.020919976755976677,0.9999575614929199,10,-0.003001519595272839,2.9980485123815015e-05,0.004119721706956625,0.9777645468711853,8.791708946228027,0.01133198942989111,1743309668.7740455,75.72589874267578,-0.37460848689079285,1.444523811340332,0.29907554388046265,0.19175826013088226,84.51763153076172,0.36791136860847473,-2.8660288080573082e-05,0.35131919384002686,1,-0.0037307748571038246,-2287.726318359375,43,0.04882478713989258,0,3742.38818359375,0.9999575614929199,236.63702392578125
45,0,2.319999933242798,3913.141684789,-2.9371602535247803,0.026371078565716743,0.00010034375736722723,900000.0,0.15762241184711456,0.026449259370565414,0.9997765421867371,4.356294631958008,-0.01846139132976532,1000,-0.0025794412940740585,1.0362473726272583,6.103515470812226e-09,0,0.026449259370565414,0.9997765421867371,10,0.0031997071346268058,0.00015799448010511696,0.0010538805508986115,0.8695772290229797,8.722450256347656,0.008752548135817051,1743309753.6125066,76.05833435058594,-0.3005087971687317,1.4393353462219238,0.3189173638820648,0.23242098093032837,84.78079986572266,0.3915502727031708,0.0002870428725145757,0.37260404229164124,1,-0.0005310677224770188,-5107.1513671875,44,0.0246665608137846,0,3827.239990234375,0.9997765421867371,235.9024658203125
46,0,2.319999933242798,3997.938340455,-3.0258851051330566,0.04175867885351181,0.00013215502258390188,920000.0,0.052214719355106354,0.04522386193275452,1.0001220703125,8.856210708618164,-0.10540769249200821,1000,-0.0005781473591923714,1.0318711996078491,0.0,0,0.04522386193275452,1.0001220703125,10,-0.005936663947068155,8.63167442730628e-05,0.00025498640025034547,0.6650145053863525,8.76024341583252,0.00817440077662468,1743309838.4026916,75.94612121582031,-0.35081249475479126,1.4357630014419556,0.2746390998363495,0.22060859203338623,84.70639038085938,0.5908068418502808,-0.0009400048293173313,0.316181480884552,1,-0.006467731669545174,-21107.7265625,45,0.016822997480630875,0,3912.002197265625,1.0001220703125,236.10971069335938
47,0,2.7300000190734863,4082.623248114,-3.0593254566192627,0.038018494844436646,0.0001052995867212303,940000.0,0.24326781928539276,0.038064487278461456,0.9996892809867859,1.4809151887893677,0.1910530999302864,1000,0.0022770483046770096,1.0349798202514648,9.346008411625917e-09,0,0.038064487278461456,0.9996892809867859,10,0.003479443024843931,0.0002196974674006924,0.009119460359215736,0.7248613238334656,8.726479530334473,0.01045144908130169,1743309923.1993618,75.99878692626953,-0.2821163535118103,1.4379433393478394,0.31802845001220703,0.31048718094825745,84.72528839111328,0.4628220498561859,0.0006476404378190637,0.34256961941719055,1,-0.0029882886447012424,-817.2313232421875,46,0.11415206640958786,0,3996.813232421875,0.9996892809867859,236.05703735351562
48,0,2.7300000190734863,4167.571459337,-2.73629093170166,0.023551395162940025,0.00011969759361818433,960000.0,0.10621292889118195,0.0235730092972517,1.0013669729232788,3.580960988998413,-0.13705489039421082,1000,0.0015788264572620392,1.0345865488052368,6.103515470812226e-09,0,0.0235730092972517,1.0013669729232788,10,0.00044348882511258125,0.0009666239493526518,0.0015596532030031085,0.9211012721061707,8.768009185791016,0.012030275538563728,1743310007.8841977,75.84880065917969,-0.32489174604415894,1.434824824333191,0.5716527104377747,0.21072302758693695,84.61683654785156,0.37923726439476013,-0.0001836068113334477,0.35085242986679077,1,-0.002544799819588661,-4778.51171875,47,0.04132813215255737,0,4081.5,1.0013669729232788,236.35958862304688
49,0,2.380000114440918,4252.209143058,-2.518829345703125,0.03934807702898979,0.00011707313387887552,980000.0,0.14446929097175598,0.039702970534563065,0.9995918273925781,1.7188340425491333,0.038256362080574036,1000,-0.004563136957585812,1.0391935110092163,-9.155272984173735e-09,0,0.039702970534563065,0.9995918273925781,10,0.0014975140802562237,0.00028864972409792244,0.006769576109945774,0.709746778011322,8.754096984863281,0.007467138580977917,1743310092.832507,76.10419464111328,-0.29697421193122864,1.4391571283340454,0.3579261898994446,0.2599504292011261,84.85831451416016,0.4547978341579437,0.0015499950386583805,0.33990055322647095,1,-0.0010472857393324375,-836.7225341796875,48,0.0793556421995163,0,4166.42578125,0.9995918273925781,235.68699645996094
50,0,2.259999990463257,4337.046049954,-2.406468152999878,0.03329392150044441,0.00011350586282787845,1000000.0,0.09078609198331833,0.034763991832733154,1.000711441040039,6.341328144073486,-0.05368319898843765,1000,-0.0005814083851873875,1.0461366176605225,1.2207030941624453e-08,0,0.034763991832733154,1.000711441040039,10,-0.003950924146920443,0.0005030647735111415,0.0004973484901711345,0.7584904432296753,8.776021003723145,0.006885730195790529,1743310177.4701076,75.7955322265625,-0.2957248389720917,1.447874903678894,0.2759937644004822,0.23554727435112,84.57157897949219,0.5042315721511841,-0.0008550738566555083,0.3420504331588745,1,-0.00499820988625288,-10269.43359375,49,0.026096152141690254,0,4251.08837890625,1.000711441040039,236.48606872558594
51,0,4.210000038146973,4421.624838465,-2.0060970783233643,0.02920721098780632,0.00012064719339832664,1020000.0,0.5492720007896423,0.029242048040032387,0.9984049797058105,1.1881955862045288,0.458485908806324,1000,0.0010234271176159382,1.0473490953445435,5.722045615108584e-10,0,0.029242048040032387,0.9984049797058105,10,0.00047388486564159393,0.0011278496822342277,0.014166212640702724,0.8270105123519897,8.698854446411133,0.007909157313406467,1743310262.3067188,76.03924560546875,-0.2713417112827301,1.4495223760604858,0.27613094449043274,0.251118540763855,84.73811340332031,0.38122639060020447,0.0007024963852018118,0.3647540807723999,1,-0.004524325020611286,-1251.132080078125,50,0.13834457099437714,0,4335.89306640625,0.9984049797058105,236.02130126953125
52,0,4.28000020980835,4506.422653654,-1.9155687093734741,0.016001923009753227,0.00013468311226461083,1040000.0,0.6864217519760132,0.01688438281416893,1.0000457763671875,0.9512011408805847,0.13714975118637085,1000,0.000444791279733181,1.0513720512390137,-8.392333938900265e-09,0,0.01688438281416893,1.0000457763671875,10,0.002407465362921357,3.2425072276964784e-05,0.022104721516370773,1.0883592367172241,8.732860565185547,0.008353948593139648,1743310346.8858883,75.76361846923828,-0.2388315498828888,1.4543825387954712,0.9280741214752197,0.25207841396331787,84.49651336669922,0.24690605700016022,0.0044166212901473045,0.33961760997772217,1,-0.002116859657689929,-828.6895141601562,51,0.1555221825838089,0,4420.4970703125,1.0000457763671875,236.6961669921875
53,0,4.28000020980835,4591.122989404,-1.8525421619415283,0.013787628151476383,0.00011305882799206302,1060000.0,0.1517365723848343,0.013929221779108047,1.0003713369369507,2.6172218322753906,-0.5346851795911789,1000,-0.0003726668655872345,1.0538229942321777,5.340575981449547e-09,0,0.013929221779108047,1.0003713369369507,10,0.0015265209949575365,0.00026260295999236405,0.0029197619296610355,1.1982609033584595,8.736669540405273,0.007981281727552414,1743310431.683751,75.97306823730469,-0.1930583417415619,1.4554160833358765,0.6321476697921753,0.21165448427200317,84.70976257324219,0.2694784104824066,0.0006429782952181995,0.3435652554035187,1,-0.0005903386627323925,-6273.89501953125,52,0.06034588813781738,0,4505.28125,1.0003713369369507,236.10031127929688
54,0,4.210000038146973,4676.07494988,-1.7777645587921143,0.011398520320653915,9.658651833888143e-05,1080000.0,0.24303662776947021,0.011434823274612427,1.000200629234314,2.9807965755462646,0.09130005538463593,1000,0.0038174260407686234,1.0535894632339478,-7.629394338515283e-10,0,0.011434823274612427,1.000200629234314,10,-0.001260525023099035,0.00014183820167090744,0.0022509372793138027,1.3225133419036865,8.751258850097656,0.011798707768321037,1743310516.384078,75.86493682861328,-0.17261317372322083,1.4550367593765259,0.4629571735858917,0.20383794605731964,84.61621856689453,0.24184532463550568,-0.0002858589286915958,0.3563629984855652,1,-0.0018508636858314276,-7874.04296875,53,0.046261925250291824,0,4589.9892578125,1.000200629234314,236.36129760742188
55,0,5.190000057220459,4761.018250651,-1.9044746160507202,0.035598140209913254,9.930798114510253e-05,1100000.0,0.21393166482448578,0.035611268132925034,0.99885094165802,2.2134017944335938,-0.029104962944984436,1000,-0.003908933140337467,1.0441008806228638,7.629394005448376e-09,0,0.035611268132925034,0.99885094165802,10,-0.0005164509639143944,0.0008125350577756763,0.004082332830876112,0.7494129538536072,8.78776741027832,0.00788977462798357,1743310601.335986,76.09495544433594,-0.21603046357631683,1.443565011024475,0.34609752893447876,0.26204177737236023,84.88274383544922,0.48011383414268494,-0.00023150222841650248,0.3664065897464752,1,-0.002367314649745822,-6598.1767578125,54,0.051838699728250504,0,4674.94970703125,0.9988508820533752,235.61915588378906
56,0,3.240000009536743,4846.136080956,-2.0486316680908203,0.024736417457461357,0.00011069724132539704,1120000.0,0.17362172901630402,0.024736428633332253,1.0000066757202148,2.5152814388275146,-0.04030993580818176,1000,-0.0006152852438390255,1.0417723655700684,1.5258788677030566e-09,0,0.024736428633332253,1.0000066757202148,10,0.00014030910097062588,4.777303729497362e-06,0.0031612254679203033,0.8991795182228088,8.794755935668945,0.007274489384144545,1743310686.2793093,76.0803451538086,-0.22259941697120667,1.4386240243911743,0.5931049585342407,0.19185423851013184,84.87512969970703,0.42100414633750916,6.036192644387484e-06,0.3583945631980896,1,-0.002227005548775196,-3320.70703125,55,0.03634337708353996,0,4759.89501953125,1.0000066757202148,235.64028930664062
57,0,2.640000104904175,4930.871467889,-2.2101449966430664,0.015703054144978523,0.0001199590988107957,1140000.0,0.2695494294166565,0.015923012048006058,1.0000207424163818,2.267024040222168,0.09592770040035248,1000,0.0017766770906746387,1.038826584815979,1.0681151962899094e-08,0,0.015923012048006058,1.0000207424163818,10,-0.0015880018472671509,1.4610961443395354e-05,0.0038914959877729416,1.1207332611083984,8.79434585571289,0.009051166474819183,1743310771.3971756,76.18699645996094,-0.2167113721370697,1.4368575811386108,0.3064919412136078,0.1855619102716446,84.98136138916016,0.3251739740371704,-0.0009251867886632681,0.3485996723175049,1,-0.003815007396042347,-1790.9576416015625,56,0.08701860159635544,0,4844.94482421875,1.0000206232070923,235.34573364257812
58,0,4.309999942779541,5015.952211502,-2.362536668777466,0.022455638274550438,0.00011141942377435043,1160000.0,0.6537590026855469,0.0231003575026989,1.0000194311141968,1.039505124092102,0.3842095732688904,1000,-0.0014871186576783657,1.0306940078735352,-7.629394005448376e-09,0,0.0231003575026989,1.0000194311141968,10,-0.00274302763864398,1.3711832252738532e-05,0.018508724868297577,0.9304767847061157,8.797345161437988,0.007564047817140818,1743310856.132499,75.86674499511719,-0.25131937861442566,1.4308618307113647,0.8079348206520081,0.2750479578971863,84.66411590576172,0.2961568534374237,-0.0034544095396995544,0.34705430269241333,1,-0.006558035034686327,-1003.61962890625,57,0.09609951823949814,0,4929.7529296875,1.0000194311141968,236.2275848388672
59,0,4.809999942779541,5100.636971684,-2.3399879932403564,0.019773263484239578,0.00011962241114815697,1180000.0,0.44255760312080383,0.019794661551713943,0.9999299049377441,1.6160863637924194,-0.21120139956474304,1000,0.0013669910840690136,1.0280077457427979,-8.392333938900265e-09,0,0.019794661551713943,0.9999299049377441,10,0.003894875990226865,4.953661118634045e-05,0.007657734211534262,1.0051730871200562,8.781852722167969,0.008931038901209831,1743310941.2132728,76.22322082519531,-0.23547899723052979,1.4304323196411133,0.4408353865146637,0.2613637149333954,85.00509643554688,0.26458966732025146,0.0004047942056786269,0.34144097566604614,1,-0.002663159044459462,-3021.248291015625,58,0.09884648025035858,0,5014.82275390625,0.9999299049377441,235.27999877929688
60,0,3.6500000953674316,5185.870764973,-1.9947078227996826,0.017323287203907967,0.000187024925253354,1200000.0,0.21484503149986267,0.01733408309519291,1.000344157218933,1.5538803339004517,-0.22771257162094116,1000,-9.076017886400223e-05,1.0248371362686157,3.051757735406113e-09,0,0.01733408309519291,1.000344157218933,10,-0.0010163614060729742,0.00024332781322300434,0.008283127099275589,1.0741487741470337,8.746011734008789,0.008840278722345829,1743311025.8979511,75.86913299560547,-0.17066210508346558,1.4284238815307617,0.8122342824935913,0.27253037691116333,84.61516571044922,0.26584097743034363,-0.0002990421198774129,0.28268834948539734,1,-0.0036795204505324364,-1608.3681640625,59,0.1683855801820755,0,5099.5185546875,1.000344157218933,236.36424255371094
61,0,3.8399999141693115,5270.608153842,-1.875687837600708,0.015491893514990807,0.0001590627507539466,1220000.0,0.18549248576164246,0.015628501772880554,0.9998500347137451,2.3074467182159424,-0.029352545738220215,1000,-0.0008876249194145203,1.0340532064437866,1.0681151962899094e-08,0,0.015628501772880554,0.9998500347137451,10,-2.5066081434488297e-05,0.0001060414724634029,0.003756345249712467,1.1312437057495117,8.780707359313965,0.007952653802931309,1743311111.1318076,76.38255310058594,-0.24113869667053223,1.438254714012146,0.39643940329551697,0.23812298476696014,85.16327667236328,0.3108850419521332,-0.0007163449190557003,0.29600974917411804,1,-0.0037045865319669247,-3925.4873046875,60,0.06530763953924179,0,5184.74609375,0.9998500347137451,234.84300231933594
62,0,3.390000104904175,5355.345495999,-1.8323876857757568,0.013640936464071274,0.0001249905035365373,1240000.0,0.23638717830181122,0.014215163886547089,0.9992364645004272,3.2991979122161865,0.05089469254016876,1000,-0.0016485992819070816,1.038670301437378,-6.103515470812226e-09,0,0.014215163886547089,0.9992364645004272,10,0.00040912069380283356,0.0005399292567744851,0.0018374304054304957,1.1861480474472046,8.736888885498047,0.006304054521024227,1743311195.86911,75.9251480102539,-0.22961518168449402,1.44100821018219,0.09101735055446625,0.24408170580863953,84.66207122802734,0.2077118158340454,-0.0010271850042045116,0.33755290508270264,1,-0.003295465838164091,-6254.3876953125,61,0.03776610270142555,0,5269.47802734375,0.9992364048957825,236.23330688476562
63,0,1.8200000524520874,5440.106728546,-1.7163883447647095,0.0127561679109931,0.00010103977547260001,1260000.0,0.07693377137184143,0.013529287651181221,0.9993162155151367,4.813244819641113,-0.1594534069299698,1000,0.00017445534467697144,1.0274055004119873,-7.629394005448376e-09,0,0.013529287651181221,0.9993162155151367,10,0.004966659937053919,0.0004834805440623313,0.0008632746757939458,1.215842604637146,8.689892768859863,0.006478509865701199,1743311280.6065435,75.990966796875,-0.26525411009788513,1.428702712059021,0.1996670365333557,0.2191053032875061,84.68087768554688,0.23055338859558105,0.000816959363874048,0.35487353801727295,1,0.0016711940988898277,-3836.953125,62,0.019812803715467453,0,5354.23486328125,0.9993162155151367,236.1808319091797
64,0,1.090000033378601,5525.996479113,-1.7134579420089722,0.023169519379734993,0.0001854166912380606,1280000.0,0.09760163724422455,0.02340899407863617,1.0013717412948608,3.2586474418640137,0.020667865872383118,1000,0.0005018496885895729,1.0206047296524048,-9.155272984173735e-09,0,0.02340899407863617,1.0013717412948608,10,-0.004686251748353243,0.0009699956863187253,0.0018834449583664536,0.9243224859237671,8.769489288330078,0.0069803595542907715,1743311365.3676949,75.93416595458984,-0.23706185817718506,1.4187933206558228,0.25495147705078125,0.2174602895975113,84.70368957519531,0.3935738205909729,-0.0006715959752909839,0.3041364848613739,1,-0.003015057649463415,-630.788818359375,63,0.07421934604644775,0,5438.99560546875,1.0013717412948608,236.1172332763672
65,0,1.9500000476837158,5610.485796536,-1.925798773765564,0.02765164151787758,0.0001294738322030753,1300000.0,0.29561275243759155,0.027652496472001076,1.000626564025879,1.9216567277908325,0.198011115193367,1000,-0.0016662729904055595,1.0107008218765259,3.051757735406113e-09,0,0.027652496472001076,1.000626564025879,10,-0.00025349995121359825,0.00044299146975390613,0.00541598629206419,0.8504480123519897,8.743330001831055,0.005314086563885212,1743311451.2575002,77.08072662353516,-0.22493261098861694,1.4085720777511597,0.15173497796058655,0.2442384958267212,85.8240737915039,0.4127901792526245,-6.802950520068407e-05,0.340305358171463,1,-0.0032685576006770134,-702.0669555664062,64,0.06173387169837952,0,5524.87744140625,1.000626564025879,233.03485107421875
66,0,3.309999942779541,5695.403078082,-2.020615577697754,0.04037187993526459,0.00012386724120005965,1320000.0,0.48132991790771484,0.043287839740514755,1.0002660751342773,1.3081790208816528,0.1857171654701233,1000,0.0008528442122042179,1.0070419311523438,4.577636492086867e-09,0,0.043287839740514755,1.0002660751342773,10,0.0058335664216428995,0.00018819974502548575,0.01168678980320692,0.6797230243682861,8.716569900512695,0.00616693077608943,1743311535.7467985,75.70114135742188,-0.21489691734313965,1.40606689453125,0.20820020139217377,0.2461732029914856,84.41773223876953,0.5712685585021973,0.005837658885866404,0.35002535581588745,1,0.002565008820965886,-937.4563598632812,65,0.14893892407417297,0,5609.3603515625,1.0002660751342773,236.91705322265625
67,0,2.8399999141693115,5780.044957294,-2.0732336044311523,0.034940388053655624,0.0001034268134390004,1340000.0,0.0820518508553505,0.036704666912555695,1.0002868175506592,9.104921340942383,-0.39927806705236435,1000,-0.0008544158190488815,1.0086606740951538,7.629394338515283e-10,0,0.036704666912555695,1.0002868175506592,10,0.0014935086946934462,0.00020281066827010363,0.0002412457251921296,0.7381664514541626,8.754222869873047,0.005312514957040548,1743311620.6641815,76.10710144042969,-0.23947039246559143,1.4082956314086914,0.054321397095918655,0.22590628266334534,84.86135864257812,0.5473355650901794,0.0006524128839373589,0.3406311273574829,1,0.004058517515659332,-33431.7265625,66,0.021658217534422874,0,5694.29150390625,1.0002866983413696,235.67852783203125
68,0,2.740000009536743,5864.803284929,-2.0924105644226074,0.020958082750439644,0.00015924990293569863,1360000.0,0.04324524477124214,0.02173711359500885,0.9992785453796387,20.59166145324707,-0.03880660608410835,1000,0.0033748741261661053,0.9984753727912903,-4.577636492086867e-09,0,0.02173711359500885,0.9992785453796387,10,-0.007430081721395254,0.0005101735587231815,4.7157969675026834e-05,0.9592105746269226,8.720126152038574,0.008687389083206654,1743311705.306046,75.85691833496094,-0.25029119849205017,1.3961615562438965,0.002544345101341605,0.2186613380908966,84.57706451416016,0.3839299976825714,-0.00019169073493685573,0.28864389657974243,1,-0.003371564205735922,-159167.3125,67,0.009481837972998619,0,5778.92431640625,0.9992785453796387,236.47073364257812
69,0,2.6500000953674316,5949.464135705,-2.2389485836029053,0.013801639899611473,0.00016124284593388438,1380000.0,0.08690924197435379,0.015272928401827812,0.9999483823776245,3.917706251144409,0.04366399720311165,1000,-0.0006548166275024414,0.9994532465934753,0.0,0,0.015272928401827812,0.9999483823776245,10,-0.0018673688173294067,3.6527275369735435e-05,0.0013030554400756955,1.1443363428115845,8.72608757019043,0.008032572455704212,1743311790.0643797,75.96439361572266,-0.2567315697669983,1.393379807472229,0.10404614359140396,0.21348761022090912,84.69051361083984,0.30123966932296753,-0.001384624745696783,0.32548847794532776,1,-0.005238933023065329,-5389.1953125,68,0.04760735481977463,0,5863.68115234375,0.9999483227729797,236.15396118164062
70,0,2.630000114440918,6034.317597084,-2.2271761894226074,0.026829680427908897,0.00013219918764661998,1400000.0,0.24630604684352875,0.027661655098199844,0.9992132186889648,1.9894531965255737,0.15939680486917496,1000,-0.0017418512143194675,0.9901171326637268,-1.1444091230217168e-09,0,0.027661655098199844,0.9992132186889648,10,-0.0013401312753558159,0.0005563102895393968,0.005053143948316574,0.8503071665763855,8.795013427734375,0.006290721241384745,1743311874.7251964,75.79137420654297,-0.2794612646102905,1.3845701217651367,0.21043530106544495,0.23036794364452362,84.58641815185547,0.45605403184890747,-0.002050390001386404,0.35285311937332153,1,-0.0065790642984211445,-1368.808349609375,69,0.08852674067020416,0,5948.3349609375,0.9992132186889648,236.44459533691406
71,0,1.5700000524520874,6119.0177278,-2.0650851726531982,0.017194664105772972,0.00014461645332630724,1420000.0,0.2842441201210022,0.017229344695806503,1.0006446838378906,2.3730645179748535,0.03793807327747345,1000,0.0027378066442906857,0.9814532399177551,1.0681151962899094e-08,0,0.017229344695806503,1.0006446838378906,10,0.0044042973313480616,0.000455916509963572,0.0035514822229743004,1.077408790588379,8.717780113220215,0.00902852788567543,1743311959.578637,76.07137298583984,-0.248480886220932,1.377497673034668,0.31043797731399536,0.2477235049009323,84.78917694091797,0.2668357193470001,-0.0003509485104586929,0.31129059195518494,1,-0.002174766967073083,-694.0263061523438,70,0.1035212054848671,0,6033.19921875,1.0006446838378906,235.87918090820312
72,0,1.5700000524520874,6203.83478775,-1.8827011585235596,0.03798471763730049,0.0001579409436089918,1440000.0,0.053614456206560135,0.04023003950715065,1.0004314184188843,8.680036544799805,-0.23062966391444206,1000,-0.0027772202156484127,0.9852752685546875,1.1444091230217168e-09,0,0.04023003950715065,1.0004314184188843,10,0.006787366466596723,0.00030503078596666455,0.00026544250431470573,0.7050821185112,8.73965835571289,0.006251307670027018,1743312044.2787778,75.8868408203125,-0.21168437600135803,1.3824526071548462,0.22771720588207245,0.27910587191581726,84.62652587890625,0.5393295884132385,0.0007720276480540633,0.2885078191757202,1,0.00461259949952364,-9285.634765625,71,0.013683238066732883,0,6117.89013671875,1.0004314184188843,236.33251953125
73,0,2.059999942779541,6288.178803815,-1.974236011505127,0.028920853510499,0.00013881329505238682,1460000.0,0.10298243165016174,0.029016677290201187,0.999047040939331,2.8670878410339355,0.04936797544360161,1000,0.000295945443212986,0.9929816722869873,-7.629394005448376e-09,0,0.029016677290201187,0.999047040939331,10,-0.008398179896175861,0.0006738438387401402,0.0024330229498445988,0.8302159905433655,8.746779441833496,0.006547253113240004,1743312129.0958214,76.007568359375,-0.25783851742744446,1.389163613319397,0.2379145324230194,0.2188967615365982,84.75437927246094,0.4764532446861267,-0.0004828470409847796,0.3455564081668854,1,-0.0037855803966522217,-1744.1405029296875,72,0.05447704344987869,0,6202.7158203125,0.999047040939331,235.97601318359375
