Loss/Loss_pi/Delta,Train/KL,Time/Rollout,Value/Adv,Metrics/EpLen,Train/LR,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,Misc/xHx,Loss/Loss_cost_critic/Delta,Time/Epoch,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,_step,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Time/FPS,Train/PolicyStd,_runtime,Misc/FinalStepNorm,Misc/AcceptanceStep,Metrics/EpCost,Misc/Alpha,Metrics/EpRet,Time/Update,Safety/ShieldLagrangeMultiplier/Min,Train/StopIter,Safety/shield_violation,Safety/EpCostShield,Misc/gradient_norm,Train/PolicyRatio,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,_timestamp,Train/Entropy,Time/Total,Loss/Loss_pi,Value/cost,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Value/reward,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g
0.03797826170921326,0.00028293608920648694,70.59896087646484,-7.629394005448376e-09,1000,0,0,14.190530776977539,0.005222190171480179,3.1980648040771484,86.34900665283203,1.001449465751648,0.3687576949596405,220000.0,11,0.4246196746826172,0.38354313373565674,0.02278982847929001,0.006239749491214752,231.61819458007812,1.346967339515686,1038.016235218,0.31559473276138306,1,59.02000045776367,1.9569883346557617,2.0067169666290283,15.750024795532227,0.3687576949596405,10,7.380974769592285,114.0,0.05335547402501106,1.001449465751648,0.0010248989565297961,0.3687576949596405,10,1746525300.4367266,1.7125030755996704,952.383544921875,-0.3397022485733032,4.08256196975708,1.001449465751648,0.38354313373565674,0.38354313373565674,0.13094212114810944,0,0.1612655222415924
-0.04927524924278259,0.0002953592629637569,69.16583251953125,0.0,1000,0,0,10.096944808959961,0.0035624131560325623,-4.093585968017578,84.6000747680664,1.0025781393051147,0.4024845063686371,240000.0,12,0.04680579900741577,0.42005452513694763,0.01541627012193203,-0.007373558357357979,236.4064178466797,1.3620777130126953,1122.076952545,0.3092946708202362,1,51.2400016784668,2.3694210052490234,2.069175958633423,15.43421745300293,0.4024845063686371,10,6.383815765380859,75.0,0.05137023702263832,1.0025781393051147,0.001822935533709824,0.4024845063686371,11,1746525385.1887007,1.7247105836868286,1037.0350341796875,-0.3889774978160858,3.7494418621063232,1.0025781393051147,0.42005452513694763,0.42005452513694763,0.14372584223747253,0,0.13053596019744873
-0.037912517786026,0.0003126318915747106,68.55461883544922,0.0,1000,0,0,8.562697410583496,0.004751676227897406,-1.5342473983764648,83.9880142211914,1.001159429550171,0.4352363348007202,260000.0,13,-0.35351747274398804,0.4565487205982208,0.015983320772647858,0.0005670506507158279,238.1292266845703,1.3878521919250488,1207.946351361,0.3061761260032654,1,49.029998779296875,2.0515925884246826,2.2047317028045654,15.433370590209961,0.4352363348007202,10,5.874360084533691,55.349998474121094,0.05875563621520996,1.0011593103408813,0.0008197842980735004,0.4352363348007202,12,1746525469.2502284,1.7448949813842773,1121.1934814453125,-0.4268900156021118,3.3196637630462646,1.001159429550171,0.4565487205982208,0.4565487205982208,0.15294134616851807,0,0.14923827350139618
-0.06171441078186035,0.0002745836682152003,70.21247100830078,6.866454960174906e-09,1000,0,0,7.256242752075195,0.00403990875929594,-1.3064546585083008,85.8189926147461,1.002915382385254,0.4670346677303314,280000.0,14,-0.32615748047828674,0.4925891160964966,0.024705959483981133,0.008722638711333275,233.04864501953125,1.4080678224563599,1294.157092393,0.31858712434768677,1,39.130001068115234,2.2249932289123535,2.600984811782837,15.606504440307617,0.4670346677303314,10,7.768006324768066,51.54999923706055,0.06040497496724129,1.002915382385254,0.002061542822048068,0.4670346677303314,13,1746525555.1197233,1.760273814201355,1207.0677490234375,-0.48860442638397217,3.9888999462127686,1.002915382385254,0.4925891160964966,0.4925891160964966,0.22602663934230804,0,0.14318566024303436
0.2582360506057739,0.0002262811758555472,70.72640228271484,-7.629394005448376e-09,1000,0,0,11.433928489685059,0.005465214140713215,4.177685737609863,86.15819549560547,1.0018019676208496,0.5000748634338379,300000.0,15,0.6386802196502686,0.5281746983528137,0.018554309383034706,-0.006151650100946426,232.13113403320312,1.4050931930541992,1381.227808251,0.3501565158367157,1,37.72999954223633,1.9129825830459595,2.688892126083374,15.431766510009766,0.5000748634338379,10,7.385077953338623,137.3000030517578,0.06588756293058395,1.0018019676208496,0.001274183508940041,0.5000748634338379,14,1746525641.3303711,1.7581543922424316,1293.2763671875,-0.23036837577819824,3.2690839767456055,1.0018019676208496,0.5281746983528137,0.5281746983528137,0.21315468847751617,0,0.18304218351840973
-0.10567024350166321,0.0002473828208167106,71.65872192382812,1.2969969986897922e-08,1000,0,0,15.504508018493652,0.007993442006409168,4.070579528808594,86.99827575683594,1.0010790824890137,0.5338387489318848,320000.0,16,-0.2962383031845093,0.563422679901123,0.03234460577368736,0.013790296390652657,229.88961791992188,1.396511435508728,1468.083325592,0.34341540932655334,1,38.59000015258789,1.5817862749099731,3.0728869438171387,15.339529991149902,0.5338387489318848,10,9.230237007141113,119.5999984741211,0.0726625993847847,1.0010790824890137,0.0007630265317857265,0.5338387489318848,15,1746525728.4010968,1.7515321969985962,1380.327392578125,-0.33603861927986145,3.994835138320923,1.0010790824890137,0.563422679901123,0.563422679901123,0.2650185525417328,0,0.21710607409477234
-0.0012350976467132568,0.00027312690508551896,71.22538757324219,7.629394005448376e-09,1000,0,0,13.808832168579102,0.00848386250436306,-1.6956758499145508,86.78726959228516,1.003946304321289,0.568221926689148,340000.0,17,-0.008651673793792725,0.598298192024231,0.028621172532439232,-0.003723433241248131,230.44854736328125,1.402325987815857,1552.053013151,0.315560907125473,1,37.02000045776367,1.5353871583938599,3.4172005653381348,15.561861991882324,0.568221926689148,10,9.569499015808105,121.0,0.06177522987127304,1.003946304321289,0.002790402388200164,0.568221926689148,16,1746525815.256584,1.7558231353759766,1467.187255859375,-0.3372737169265747,4.280818939208984,1.003946304321289,0.598298192024231,0.598298192024231,0.3166603446006775,0,0.20552529394626617
-0.15852448344230652,0.00028609714354388416,68.21707153320312,-7.629394338515283e-10,1000,0,0,9.201791763305664,0.007848736830055714,-4.6070404052734375,83.9048843383789,1.004530906677246,0.6017406582832336,360000.0,18,-0.47434407472610474,0.633001446723938,0.03472765162587166,0.0061064790934324265,238.3651580810547,1.4115571975708008,1639.343947873,0.3224290907382965,1,39.619998931884766,1.5963010787963867,3.7760467529296875,15.687788009643555,0.6017406582832336,10,9.026573181152344,62.79999923706055,0.062174391001462936,1.004530906677246,0.003203890984877944,0.6017406582832336,17,1746525899.2263498,1.762289047241211,1551.1602783203125,-0.4957982003688812,3.84908390045166,1.004530906677246,0.633001446723938,0.633001446723938,0.34050214290618896,0,0.20198513567447662
0.23294803500175476,0.00023293551930692047,71.63428497314453,-8.77380390562621e-09,1000,0,0,12.998952865600586,0.008248756639659405,3.797161102294922,87.24138641357422,1.0011463165283203,0.6361443400382996,380000.0,19,0.2621264159679413,0.6680508255958557,0.030473798513412476,-0.004253853112459183,229.24899291992188,1.414145827293396,1726.455405472,0.33646443486213684,1,49.54999923706055,1.5571142435073853,4.032047271728516,15.607073783874512,0.6361443400382996,10,8.997385025024414,133.64999389648438,0.12182394415140152,1.0011463165283203,0.0008106243913061917,0.6361443400382996,18,1746525986.517195,1.763885498046875,1638.4664306640625,-0.26285016536712646,4.196220397949219,1.0011463165283203,0.6680508255958557,0.6680508255958557,0.3485989272594452,0,0.21608205139636993
-0.12767767906188965,0.0003206964465789497,71.02764892578125,-2.2888182460434336e-09,1000,0,0,14.39130687713623,0.013115761801600456,1.3923540115356445,87.0440444946289,1.0011119842529297,0.670855700969696,400000.0,20,0.2584233283996582,0.7033599019050598,0.048539113253355026,0.01806531473994255,229.76873779296875,1.4082177877426147,1812.758932821,0.3021000921726227,1,48.880001068115234,1.2348610162734985,4.653825283050537,16.016372680664062,0.670855700969696,10,10.374077796936035,110.5999984741211,0.16479283571243286,1.0011119842529297,0.0007863478385843337,0.670855700969696,19,1746526073.628726,1.7592798471450806,1725.560302734375,-0.3905278444290161,4.696035861968994,1.0011119842529297,0.7033599019050598,0.7033599019050598,0.4115137755870819,0,0.24464300274848938
-0.11382484436035156,0.0002895634388551116,70.2828369140625,-4.577636492086867e-09,1000,0,0,11.879679679870605,0.012154784053564072,-2.511627197265625,86.24019622802734,1.0032854080200195,0.7048178315162659,420000.0,21,-0.6867051124572754,0.7387658357620239,0.028958866372704506,-0.01958024688065052,231.91041564941406,1.4063071012496948,1900.114997317,0.30947771668434143,1,46.31999969482422,1.282747507095337,4.421632766723633,15.957338333129883,0.7048178315162659,10,9.637816429138184,69.25,0.10324759036302567,1.0032854080200195,0.0023230782244354486,0.7048178315162659,20,1746526159.9321904,1.7584584951400757,1811.86767578125,-0.5043526887893677,4.064995288848877,1.0032854080200195,0.7387658357620239,0.7387658357620239,0.45085155963897705,0,0.2412615865468979
0.15276658535003662,0.0002946115273516625,71.52220916748047,3.051757735406113e-09,1000,0,0,10.489301681518555,0.014246788807213306,-1.3903779983520508,87.30502319335938,1.0028884410858154,0.7390796542167664,440000.0,22,1.5847114324569702,0.7743169069290161,0.028779296204447746,-0.00017957016825675964,229.08189392089844,1.420660376548767,1985.190764469,0.3058006465435028,1,47.630001068115234,1.1848307847976685,4.335302352905273,15.782787322998047,0.7390796542167664,10,9.517245292663574,106.9000015258789,0.09357298165559769,1.0028883218765259,0.0020423238165676594,0.7390796542167664,21,1746526247.2882512,1.7691502571105957,1899.2362060546875,-0.35158610343933105,4.4344892501831055,1.0028884410858154,0.7743169069290161,0.7743169069290161,0.4266970157623291,0,0.25809648633003235
-0.09431508183479309,0.0003061332390643656,69.38814544677734,6.103515470812226e-09,1000,0,0,9.301953315734863,0.012347552925348282,-1.1873483657836914,85.00564575195312,1.0026254653930664,0.7725299000740051,460000.0,23,-1.0472497940063477,0.809988260269165,0.038166593760252,0.009387297555804253,235.2784881591797,1.4509645700454712,2070.445960183,0.30271413922309875,1,47.59000015258789,1.2726950645446777,4.201281547546387,15.617473602294922,0.7725299000740051,10,7.897376537322998,65.30000305175781,0.10061410069465637,1.0026254653930664,0.0018565405625849962,0.7725299000740051,22,1746526332.3641062,1.7906240224838257,1984.292724609375,-0.44590118527412415,4.130504608154297,1.0026254653930664,0.809988260269165,0.809988260269165,0.3731887936592102,0,0.23785284161567688
0.19867101311683655,0.0002756136527750641,69.65009307861328,1.5258788677030566e-09,1000,0,0,12.191308975219727,0.01606639288365841,2.8893556594848633,85.18231964111328,1.0019731521606445,0.8066187500953674,480000.0,24,0.728457510471344,0.8455976843833923,0.03253699466586113,-0.005629599094390869,234.79049682617188,1.4698761701583862,2155.176459087,0.3088318109512329,1,44.369998931884766,1.1157211065292358,4.081974983215332,15.532200813293457,0.8066187500953674,10,8.189166069030762,118.6500015258789,0.10807029902935028,1.0019731521606445,0.0013951730215921998,0.8066187500953674,23,1746526417.61925,1.8038779497146606,2069.545166015625,-0.2472301721572876,3.8556602001190186,1.0019731521606445,0.8455976843833923,0.8455976843833923,0.4219711422920227,0,0.2768001854419708
0.038389965891838074,0.0002913096686825156,69.22021484375,-3.051757735406113e-09,1000,0,0,8.817508697509766,0.011594620533287525,-3.373800277709961,84.65838623046875,1.0000847578048706,0.8411722183227539,500000.0,25,0.3564565181732178,0.8809245228767395,0.027250897139310837,-0.005286097526550293,236.2435760498047,1.4803444147109985,2239.799757305,0.31173765659332275,1,40.18000030517578,1.313368320465088,3.5169150829315186,15.43814468383789,0.8411722183227539,10,7.806645393371582,114.9000015258789,0.08841358125209808,1.0000847578048706,5.9904734371230006e-05,0.8411722183227539,24,1746526502.349702,1.811032772064209,2154.27685546875,-0.20884020626544952,3.5621700286865234,1.0000847578048706,0.8809245228767395,0.8809245228767395,0.342739075422287,0,0.23735737800598145
-0.14833812415599823,0.00028845679480582476,69.05834197998047,-9.155272984173735e-09,1000,0,0,11.891820907592773,0.013250384479761124,3.074312210083008,84.5686264038086,1.0013341903686523,0.8756676912307739,520000.0,26,0.08710198104381561,0.9161484241485596,0.028777118772268295,0.0015262216329574585,236.49432373046875,1.4543218612670898,2323.153830527,0.31886422634124756,1,42.7599983215332,1.2285720109939575,3.4833316802978516,15.510270118713379,0.8756676912307739,10,8.628305435180664,95.25,0.11603698134422302,1.0013341903686523,0.0009434150415472686,0.8756676912307739,25,1746526586.9730988,1.7933197021484375,2238.91748046875,-0.35717833042144775,4.18610143661499,1.0013341903686523,0.9161484241485596,0.9161484241485596,0.4829176664352417,0,0.25954052805900574
-0.15951251983642578,0.00026866415282711387,67.597412109375,-4.577636492086867e-09,1000,0,0,9.370871543884277,0.01185610517859459,-2.520949363708496,83.28239440917969,1.0013952255249023,0.9093559384346008,540000.0,27,-1.1621387004852295,0.9511939287185669,0.036048524081707,0.0072714053094387054,240.1468048095703,1.4377886056900024,2410.143835658,0.32343968749046326,1,41.18000030517578,1.298804521560669,3.6117353439331055,15.684958457946777,0.9093559384346008,10,9.453898429870605,67.1500015258789,0.1350407749414444,1.0013952255249023,0.000986517290584743,0.9093559384346008,26,1746526670.3270988,1.7820440530776978,2322.254150390625,-0.5166908502578735,4.836231231689453,1.0013952255249023,0.9511939287185669,0.9511939287185669,0.522778332233429,0,0.2490287572145462
-0.04353863000869751,0.0002496993402019143,71.42853546142578,3.051757735406113e-09,1000,0,0,6.668111324310303,0.010928877629339695,-2.7027602195739746,86.92202758789062,1.0034053325653076,0.9417631030082703,560000.0,28,-0.9063820838928223,0.9859133958816528,0.027420315891504288,-0.008628208190202713,230.09127807617188,1.4624077081680298,2493.857741465,0.324301540851593,1,38.2599983215332,1.352779507637024,3.5716054439544678,15.493465423583984,0.9417631030082703,10,8.909575462341309,48.70000076293945,0.09445273876190186,1.003405213356018,0.002407821360975504,0.9417631030082703,27,1746526757.3170953,1.7989397048950195,2409.248046875,-0.560229480266571,3.9433469772338867,1.0034053325653076,0.9859133958816528,0.9859133958816528,0.4116533100605011,0,0.23972979187965393
0.011238694190979004,0.00029388093389570713,67.8354721069336,4.577636492086867e-09,1000,0,0,5.4109320640563965,0.011640368029475212,-1.2571792602539062,83.65115356445312,1.0031094551086426,0.9727713465690613,580000.0,29,-0.6731210947036743,1.0198571681976318,0.032384056597948074,0.004963740706443787,239.08816528320312,1.501745343208313,2576.808595652,0.30787310004234314,1,30.459999084472656,1.310784935951233,3.7506914138793945,15.81564998626709,0.9727713465690613,10,7.6300530433654785,41.04999923706055,0.09200818836688995,1.0031094551086426,0.0021987168584018946,0.9727713465690613,28,1746526841.031087,1.8254762887954712,2492.966796875,-0.548990786075592,3.363504648208618,1.0031094551086426,1.0198571681976318,1.0198571681976318,0.48986855149269104,0,0.23487688601016998
0.11008697748184204,0.0002542568545322865,67.28435516357422,6.866454960174906e-09,1000,0,0,6.1835551261901855,0.011549625545740128,0.7726230621337891,82.89948272705078,1.0020062923431396,1.0030226707458496,600000.0,30,-0.534399151802063,1.0529026985168457,0.051021769642829895,0.01863771304488182,241.25604248046875,1.5279134511947632,2660.652675855,0.3243598937988281,1,27.34000015258789,1.3159241676330566,4.245288848876953,15.615104675292969,1.0030226707458496,10,6.909665584564209,56.099998474121094,0.10584019869565964,1.00200617313385,0.0014185504987835884,1.0030226707458496,29,1746526923.981856,1.8427410125732422,2575.929443359375,-0.43890380859375,3.003021478652954,1.0020062923431396,1.0529026985168457,1.0529026985168457,0.4550599753856659,0,0.2464882731437683
-0.20613664388656616,0.00023411207075696439,67.44587707519531,0.0,1000,0,0,3.7898898124694824,0.00791680533438921,-2.393665313720703,83.77119445800781,1.0043729543685913,1.03128182888031,620000.0,31,-0.791535496711731,1.0844814777374268,0.032437462359666824,-0.01858430728316307,238.7455596923828,1.5467137098312378,2744.57138367,0.3405523896217346,1,18.149999618530273,1.5894238948822021,4.342501163482666,16.325294494628906,1.03128182888031,10,7.342926502227783,18.299999237060547,0.06813128292560577,1.0043729543685913,0.0030921176075935364,1.03128182888031,30,1746527007.825911,1.8549007177352905,2659.751708984375,-0.6450404524803162,3.014545202255249,1.0043729543685913,1.0844814777374268,1.0844814777374268,0.436644971370697,0,0.21426154673099518
0.2970779836177826,0.00028885656502097845,67.778564453125,0.0,1000,0,0,4.583234786987305,0.011570914648473263,0.7933449745178223,83.8489761352539,1.0021178722381592,1.0595054626464844,640000.0,32,0.43481019139289856,1.1145453453063965,0.03082318603992462,-0.0016142763197422028,238.52407836914062,1.5483907461166382,2827.914956652,0.3080180287361145,1,15.630000114440918,1.3147130012512207,4.301506519317627,16.070392608642578,1.0595054626464844,10,6.6159892082214355,69.05000305175781,0.09967650473117828,1.0021177530288696,0.0014974494697526097,1.0595054626464844,31,1746527091.7447493,1.8559359312057495,2743.673828125,-0.34796246886253357,2.526824712753296,1.0021178722381592,1.1145453453063965,1.1145453453063965,0.472689688205719,0,0.234285369515419
-0.026639282703399658,0.00023119128309190273,67.81501770019531,-9.918212917625624e-09,1000,0,0,4.984694480895996,0.011579332873225212,0.4014596939086914,83.29132080078125,1.0016807317733765,1.087579607963562,660000.0,33,0.06785564124584198,1.143257975578308,0.02496134489774704,-0.005861841142177582,240.12106323242188,1.5451217889785767,2912.149826551,0.3347110152244568,1,15.8100004196167,1.3142350912094116,4.329190254211426,15.476283073425293,1.087579607963562,10,6.721545219421387,65.0999984741211,0.08720418065786362,1.0016807317733765,0.0011883726110681891,1.087579607963562,32,1746527175.0882974,1.8538566827774048,2827.034423828125,-0.3746017515659332,2.426982879638672,1.0016807317733765,1.143257975578308,1.143257975578308,0.5526484251022339,0,0.25468122959136963
-0.13861265778541565,0.0003238831413909793,68.79180908203125,1.5258788677030566e-09,1000,0,0,5.386938095092773,0.01692495308816433,0.40224361419677734,84.17068481445312,1.0031837224960327,1.1148440837860107,680000.0,34,-0.3590482175350189,1.1708921194076538,0.050817396491765976,0.025856051594018936,237.6124267578125,1.5331172943115234,2995.938491692,0.3025740683078766,1,17.530000686645508,1.0870540142059326,4.299383640289307,15.378853797912598,1.1148440837860107,10,7.133747577667236,45.0,0.1360888034105301,1.0031837224960327,0.002251147525385022,1.1148440837860107,33,1746527259.3232684,1.8456411361694336,2911.25732421875,-0.5132144093513489,2.804401159286499,1.0031837224960327,1.1708921194076538,1.1708921194076538,0.5143601298332214,0,0.27834317088127136
-0.07136201858520508,0.00023633919772692025,67.9242172241211,-1.5258788677030566e-09,1000,0,0,6.560201168060303,0.010543017648160458,1.1732630729675293,83.72025299072266,1.003617525100708,1.1411173343658447,700000.0,35,-0.995647668838501,1.1975129842758179,0.04635436460375786,-0.004463031888008118,238.89083862304688,1.5355548858642578,3080.870826369,0.33438047766685486,1,16.969999313354492,1.3773119449615479,4.33470344543457,15.796016693115234,1.1411173343658447,10,7.80381965637207,37.54999923706055,0.06968013942241669,1.0036174058914185,0.002557920292019844,1.1411173343658447,34,1746527343.1118045,1.8472075462341309,2995.04150390625,-0.584576427936554,3.0483222007751465,1.003617525100708,1.1975129842758179,1.1975129842758179,0.5907284021377563,0,0.24277760088443756
