Train/PolicyRatio,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min,Time/Update,Misc/gradient_norm,Value/Adv,Metrics/EpRet,Misc/H_inv_g,Train/PolicyStd,Safety/EpCostShield,Loss/Loss_pi,_step,Loss/Loss_reward_critic/Delta,Train/LR,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,_runtime,Value/cost,Metrics/LagrangeMultiplier/Min,Misc/Alpha,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Max,Time/Total,_timestamp,Time/Rollout,Train/Entropy,Safety/shield_adv_c,Metrics/EpCost,Metrics/LagrangeMultiplier/Max,Misc/AcceptanceStep,Value/reward,TotalEnvSteps,Loss/Loss_reward_critic,Misc/xHx,Train/Epoch,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/StopIter,Train/KL,Safety/shield_violation
1.00277578830719,1.0027759075164795,0.3343192934989929,0.3343192934989929,1.0027759075164795,18.878376007080078,0.04305547848343849,-5.340575981449547e-09,0.13277757167816162,0.11191608756780624,1.1164255142211914,18.200000762939453,-0.39260348677635193,11,-0.003370562568306923,0,-0.400179386138916,0,1300.828286688,1.2335320711135864,0.3647271990776062,2.6136841773986816,102.1629867553711,195.765625,0.3647271990776062,0.29251328110694885,0.3343192934989929,1194.356689453125,1746515909.8886693,83.28459167480469,1.528709888458252,-0.5398135781288147,21.799999237060547,0.3647271990776062,1,0.025673888623714447,220000.0,0.00459684431552887,0.0029276711866259575,10,-0.0009357929229736328,0,1000,2.956512451171875,0.0019627506844699383,10,0.00033924097078852355,2.1672005653381348
1.002020239830017,1.002020239830017,0.35910385847091675,0.35910385847091675,1.002020239830017,18.995153427124023,0.04168674349784851,-6.103515470812226e-09,0.1903308480978012,0.14062145352363586,1.1374369859695435,32.650001525878906,-0.3793391287326813,12,-0.0005295434966683388,0,0.783318281173706,0,1408.67396744,1.262143611907959,0.39809367060661316,2.358976125717163,105.37834930419922,189.7923126220703,0.39809367060661316,0.3317226469516754,0.35910385847091675,1299.82763671875,1746516015.3454921,86.3831787109375,1.5473461151123047,-0.4374091923236847,8.640000343322754,0.39809367060661316,1,0.015478604473173618,240000.0,0.004067300818860531,0.0035940296947956085,11,0.013264358043670654,0,1000,3.739830732345581,0.0014284971402958035,10,0.0002587557537481189,2.3693277835845947
1.0033330917358398,1.0033330917358398,0.38347405195236206,0.38347405195236206,1.0033330917358398,19.232810974121094,0.07500563561916351,-7.629394338515283e-10,0.08743319660425186,0.10614504665136337,1.1705771684646606,23.25,-0.4242655336856842,13,0.0031047742813825607,0,-0.8307909965515137,0,1513.977108052,1.2490265369415283,0.43028524518013,2.5508971214294434,107.76016235351562,185.59735107421875,0.43028524518013,0.270765095949173,0.38347405195236206,1407.65869140625,1746516123.1910713,88.52732849121094,1.5758228302001953,-0.08633023500442505,7.860000133514404,0.43028524518013,1,0.023025522008538246,260000.0,0.007172075100243092,0.003073567058891058,12,-0.04492640495300293,0,1000,2.9090397357940674,0.0023568517062813044,10,0.00035434617893770337,3.0864717960357666
1.0027027130126953,1.0027027130126953,0.4093293249607086,0.4093293249607086,1.0027027130126953,18.89324951171875,0.05351349711418152,1.5258788677030566e-09,0.173202246427536,0.14135897159576416,1.20270574092865,51.099998474121094,-0.3464665710926056,14,0.003317141905426979,0,1.3992860317230225,0,1621.558829913,1.2790006399154663,0.4624633193016052,2.2031285762786865,105.19046020507812,190.1313018798828,0.4624633193016052,0.31143200397491455,0.4093293249607086,1512.9410400390625,1746516228.4937916,86.29719543457031,1.6022425889968872,0.1006743460893631,12.819999694824219,0.4624633193016052,1,0.02533232420682907,280000.0,0.01048921700567007,0.004120493307709694,13,0.07779896259307861,0,1000,4.30832576751709,0.0019111628644168377,10,0.00029921100940555334,2.691410541534424
1.0011886358261108,1.0011886358261108,0.4368317723274231,0.4368317723274231,1.0011886358261108,19.768220901489258,0.048736389726400375,3.051757735406113e-09,0.20650966465473175,0.13788092136383057,1.2135075330734253,59.5,-0.33874860405921936,15,-0.00039917975664138794,0,1.2136688232421875,0,1726.053829985,1.5838253498077393,0.49522000551223755,2.2428627014160156,107.4967269897461,186.0521697998047,0.49522000551223755,0.3092479407787323,0.4368317723274231,1620.5574951171875,1746516336.0764825,87.7284927368164,1.610330581665039,0.23607805371284485,16.65999984741211,0.49522000551223755,1,0.02840958908200264,300000.0,0.010090037249028683,0.003975790925323963,14,0.0077179670333862305,0,1000,5.521994590759277,0.0008404643158428371,10,0.0002836282073985785,3.2248480319976807
1.0027259588241577,1.0027259588241577,0.4643077850341797,0.4643077850341797,1.0027259588241577,18.963443756103516,0.050397973507642746,3.051757735406113e-09,0.29430925846099854,0.12086091935634613,1.2414005994796753,33.349998474121094,-0.39294934272766113,16,-0.0010930569842457771,0,-2.1966655254364014,0,1833.621414552,1.3580142259597778,0.5285171270370483,2.5234904289245605,104.41412353515625,191.5449676513672,0.5285171270370483,0.30499139428138733,0.4643077850341797,1725.0399169921875,1746516440.571437,85.4506607055664,1.6319202184677124,0.9259142875671387,17.110000610351562,0.5285171270370483,1,0.040578436106443405,320000.0,0.008996980264782906,0.003140691900625825,15,-0.05420073866844177,0,1000,3.325329065322876,0.0019275720696896315,10,0.0002746932441368699,2.991335868835449
1.0026785135269165,1.002678632736206,0.49254652857780457,0.49254652857780457,1.002678632736206,19.2342586517334,0.08347421139478683,-4.959106458812812e-09,0.3033694922924042,0.15835896134376526,1.2589476108551025,46.45000076293945,-0.3850083649158478,17,-0.0045038009993731976,0,0.4114370346069336,0,1938.883508586,1.7416887283325195,0.5621599555015564,1.9885691404342651,107.48307800292969,186.0758056640625,0.5621599555015564,0.3149077296257019,0.49254652857780457,1832.6038818359375,1746516548.138969,88.24877166748047,1.645730972290039,-0.284777969121933,16.309999465942383,0.5621599555015564,1,0.04965941607952118,340000.0,0.004493179265409708,0.005057637579739094,16,0.007940977811813354,0,1000,3.7367660999298096,0.0018940793816000223,10,0.0002875161590054631,3.9145586490631104
1.0027672052383423,1.0027673244476318,0.5190680027008057,0.5190680027008057,1.0027673244476318,19.111539840698242,0.06061878427863121,2.6702879907247734e-09,0.3561488091945648,0.10472430288791656,1.2737970352172852,10.550000190734863,-0.4477536678314209,18,-4.115840420126915e-05,0,-2.0380243062973022,0,2045.137540707,1.296417236328125,0.5958840847015381,2.857553482055664,105.19525146484375,190.12265014648438,0.5958840847015381,0.2992553114891052,0.5190680027008057,1937.8836669921875,1746516653.401128,86.08369445800781,1.6575742959976196,0.1676144301891327,14.829999923706055,0.5958840847015381,1,0.048129744827747345,360000.0,0.004452020861208439,0.002449285937473178,17,-0.06274530291557312,0,1000,1.6987417936325073,0.0019567939452826977,10,0.00030533125391229987,2.906167984008789
1.0036840438842773,1.0036840438842773,0.5452758073806763,0.5452758073806763,1.0036840438842773,19.295377731323242,0.050422925502061844,-4.577636492086867e-09,0.35993605852127075,0.11814050376415253,1.300396203994751,26.75,-0.40925684571266174,19,-0.0010553521569818258,0,0.6934918165206909,0,2151.494549917,1.2084462642669678,0.629157543182373,2.652564525604248,106.168212890625,188.3802947998047,0.629157543182373,0.313375324010849,0.5452758073806763,2044.1190185546875,1746516759.6545117,86.87281799316406,1.6789206266403198,0.340935081243515,11.640000343322754,0.629157543182373,1,0.05277350917458534,380000.0,0.003396668704226613,0.0028424744959920645,18,0.038496822118759155,0,1000,2.3922336101531982,0.0026050687301903963,10,0.0002824242692440748,3.1812987327575684
1.0017141103744507,1.0017141103744507,0.5717452168464661,0.5717452168464661,1.0017141103744507,18.89727210998535,0.04627881944179535,0.0,0.34848907589912415,0.13468007743358612,1.316611409187317,34.5,-0.36563506722450256,20,0.0015808760654181242,0,0.10263252258300781,0,2258.420702806,1.2829290628433228,0.661426305770874,2.2900519371032715,106.25918579101562,188.21902465820312,0.661426305770874,0.30842435359954834,0.5717452168464661,2150.47607421875,1746516866.0115128,87.36187744140625,1.6917486190795898,0.3302036225795746,8.430000305175781,0.661426305770874,1,0.050313301384449005,400000.0,0.004977544769644737,0.003813626943156123,19,0.04362177848815918,0,1000,2.494866132736206,0.0012120872270315886,10,0.0003045244375243783,2.725806951522827
1.0021209716796875,1.0021209716796875,0.6004238724708557,0.6004238724708557,1.0021209716796875,19.13500213623047,0.08416899293661118,2.8610229740877458e-09,0.36385926604270935,0.17754127085208893,1.339980125427246,72.69999694824219,-0.2403678447008133,21,0.0012349155731499195,0,0.25581812858581543,0,2367.472723576,1.009948492050171,0.6927398443222046,1.7043246030807495,106.8111801147461,187.24632263183594,0.6927398443222046,0.30258795619010925,0.6004238724708557,2257.384765625,1746516972.9378495,87.67616271972656,1.7081388235092163,-0.1646806001663208,8.079999923706055,0.6927398443222046,1,0.03652593493461609,420000.0,0.006212460342794657,0.006885330192744732,20,0.12526722252368927,0,1000,2.7506842613220215,0.001499809673987329,10,0.0002855653874576092,2.96630597114563
1.0013879537582397,1.0013879537582397,0.6297854781150818,0.6297854781150818,1.0013879537582397,18.799795150756836,0.11081058531999588,-8.964538444899972e-09,0.27246934175491333,0.16201548278331757,1.3645782470703125,47.5,-0.32630956172943115,22,0.001331851352006197,0,-0.19658827781677246,0,2473.751316794,1.0857059955596924,0.7228826284408569,1.9540116786956787,108.95626068115234,183.5598907470703,0.7228826284408569,0.3165801465511322,0.6297854781150818,2366.452880859375,1746517081.9896483,90.15644836425781,1.7257732152938843,-0.12447740137577057,6.579999923706055,0.7228826284408569,1,0.03524251654744148,440000.0,0.007544311694800854,0.00523811299353838,21,-0.08594171702861786,0,1000,2.554095983505249,0.0009814596269279718,10,0.00026647248887456954,3.1595137119293213
1.0026206970214844,1.0026206970214844,0.6603889465332031,0.6603889465332031,1.0026206970214844,19.099353790283203,0.07160801440477371,1.5258788677030566e-09,0.3688693940639496,0.1624891310930252,1.3863625526428223,60.650001525878906,-0.25980663299560547,23,-0.00030455924570560455,0,1.2455363273620605,0,2579.991377173,0.8924139738082886,0.7527022957801819,2.0115625858306885,106.17546844482422,188.367431640625,0.7527022957801819,0.3268570303916931,0.6603889465332031,2472.7294921875,1746517188.2683594,87.07610321044922,1.7410211563110352,0.2103964388370514,9.859999656677246,0.7527022957801819,1,0.043743573129177094,460000.0,0.007239752449095249,0.004942674655467272,22,0.06650292873382568,0,1000,3.7996323108673096,0.0018531125970184803,10,0.0002570486394688487,2.9991095066070557
1.0032418966293335,1.0032418966293335,0.6906335353851318,0.6906335353851318,1.0032418966293335,19.420330047607422,0.05395471677184105,-1.5258788677030566e-09,0.3854040503501892,0.16759328544139862,1.3992468118667603,33.54999923706055,-0.4395499527454376,24,0.0007111933082342148,0,-0.5305166244506836,0,2686.51042728,1.011482834815979,0.7818731665611267,1.973732829093933,106.1675033569336,188.38156127929688,0.7818731665611267,0.3307843506336212,0.6906335353851318,2578.998291015625,1746517294.5090046,86.74715423583984,1.7494899034500122,-0.5212414264678955,8.119999885559082,0.7818731665611267,1,0.04594622924923897,480000.0,0.007950945757329464,0.005133959464728832,23,-0.17974331974983215,0,1000,3.269115686416626,0.0022923951037228107,10,0.00025285815354436636,4.644419193267822
1.0017566680908203,1.0017566680908203,0.7224783301353455,0.7224783301353455,1.0017566680908203,19.262208938598633,0.08960331231355667,-5.340575981449547e-09,0.3832913339138031,0.1968374103307724,1.4243313074111938,71.8499984741211,-0.23806603252887726,25,-0.0026428508572280407,0,0.762030839920044,0,2793.188592466,0.7468878626823425,0.8108121156692505,1.4624273777008057,106.4261703491211,187.9237060546875,0.8108121156692505,0.2878604233264923,0.7224783301353455,2685.484619140625,1746517401.0273678,87.1639404296875,1.7660282850265503,-0.6052510738372803,9.65999984741211,0.8108121156692505,1,0.04306931793689728,500000.0,0.005308094900101423,0.009351491928100586,24,0.20148392021656036,0,1000,4.03114652633667,0.0012420957209542394,10,0.0003133299760520458,3.6799569129943848
1.00249445438385,1.0024945735931396,0.7557846307754517,0.7557846307754517,1.0024945735931396,19.007549285888672,0.07870689034461975,-9.155272984173735e-09,0.2592275142669678,0.16767650842666626,1.4322067499160767,75.1500015258789,-0.19491040706634521,26,0.00011404883116483688,0,-0.9660563468933105,0,2903.654328716,0.8757736086845398,0.8396568298339844,1.8036147356033325,106.58572387695312,187.6423797607422,0.8396568298339844,0.3024238348007202,0.7557846307754517,2792.17724609375,1746517507.7057714,87.57816314697266,1.7703651189804077,1.4899296760559082,10.130000114440918,0.8396568298339844,1,0.03353065252304077,520000.0,0.00542214373126626,0.006148112006485462,25,0.04315562546253204,0,1000,3.0650901794433594,0.0017638737335801125,10,0.00030892144422978163,3.052130937576294
1.001254916191101,1.001254916191101,0.7904335856437683,0.7904335856437683,1.001254916191101,19.316238403320312,0.12357912957668304,-4.577636492086867e-09,0.45441290736198425,0.20633253455162048,1.4353326559066772,78.6500015258789,-0.27282270789146423,27,-0.0022624062839895487,0,0.9428749084472656,0,3007.764423308,0.8993765711784363,0.8684823513031006,1.3832675218582153,110.37625122070312,181.19839477539062,0.8684823513031006,0.28541308641433716,0.7904335856437683,2902.6416015625,1746517618.1714332,91.05999755859375,1.7731167078018188,-0.32226884365081787,10.380000114440918,0.8684823513031006,1,0.04489998146891594,540000.0,0.0031597374472767115,0.010452428832650185,26,-0.07791230082511902,0,1000,4.007965087890625,0.0008873316692188382,10,0.0003347925376147032,5.216264247894287
1.0040391683578491,1.0040391683578491,0.8233683109283447,0.8233683109283447,1.0040391683578491,19.063846588134766,0.07503058016300201,3.814697002724188e-09,0.12960445880889893,0.16264134645462036,1.4443435668945312,20.049999237060547,-0.4102151393890381,28,0.013577533653005958,0,-2.17167866230011,0,3110.60942159,0.6285832524299622,0.896508514881134,1.8117448091506958,104.0230484008789,192.2650909423828,0.896508514881134,0.2946646213531494,0.8233683109283447,3006.75537109375,1746517722.2815998,84.95918273925781,1.7812217473983765,0.1305617094039917,6.860000133514404,0.896508514881134,1,0.04275432601571083,560000.0,0.01673727110028267,0.006093056872487068,27,-0.13739243149757385,0,1000,1.8362864255905151,0.00285615143366158,10,0.0003186734102200717,3.2520065307617188
1.0030821561813354,1.0030821561813354,0.8547600507736206,0.8547600507736206,1.0030821561813354,18.91063117980957,0.11015594750642776,-1.0681151962899094e-08,-0.12507565319538116,0.1606856882572174,1.4499740600585938,20.049999237060547,-0.3864497244358063,29,-2.0328909158706665e-05,0,0.2909649610519409,0,3215.51002503,0.7738524675369263,0.9239185452461243,1.873014211654663,102.76197814941406,194.62451171875,0.9239185452461243,0.3009665906429291,0.8547600507736206,3109.60302734375,1746517825.126917,83.85133361816406,1.7846373319625854,-0.30452507734298706,7.25,0.9239185452461243,1,0.02577255852520466,580000.0,0.016716942191123962,0.0057009486481547356,28,0.02376541495323181,0,1000,2.127251386642456,0.002179385395720601,10,0.0003136791638098657,3.123878240585327
1.0038903951644897,1.0038903951644897,0.8836981058120728,0.8836981058120728,1.0038903951644897,19.231660842895508,0.0548890046775341,-7.247924482811641e-09,-0.2224997729063034,0.13994166254997253,1.4581502676010132,4.599999904632568,-0.45140179991722107,30,-0.008812282234430313,0,-0.9379876852035522,0,3320.765091791,0.5056582093238831,0.9501014351844788,2.3724730014801025,104.8116455078125,190.81849670410156,0.9501014351844788,0.33200782537460327,0.8836981058120728,3214.48828125,1746517930.0269594,85.57996368408203,1.7907251119613647,-0.5867817401885986,4.5,0.9501014351844788,1,-0.005374440923333168,600000.0,0.00790465995669365,0.0035532533656805754,29,-0.0649520754814148,0,1000,1.1892637014389038,0.00275089661590755,10,0.00023708047228865325,2.7033462524414062
1.0027259588241577,1.0027259588241577,0.9119581580162048,0.9119581580162048,1.0027259588241577,18.835739135742188,0.05196491628885269,0.0,-0.23330646753311157,0.13985154032707214,1.4673837423324585,27.200000762939453,-0.30296608805656433,31,0.006266478449106216,0,1.00198495388031,0,3426.014944561,0.48575088381767273,0.9750996232032776,2.351147174835205,105.16533660888672,190.17672729492188,0.9750996232032776,0.32881155610084534,0.9119581580162048,3319.755859375,1746518035.282249,86.3295669555664,1.798000693321228,0.37626412510871887,4.190000057220459,0.9750996232032776,1,0.007169943302869797,620000.0,0.014171138405799866,0.003618004499003291,30,0.14843571186065674,0,1000,2.191248655319214,0.001927515841089189,10,0.0002658480079844594,2.061506748199463
1.004158616065979,1.0041587352752686,0.9392141103744507,0.9392141103744507,1.0041587352752686,19.30194091796875,0.05864587053656578,3.051757735406113e-09,-0.38913002610206604,0.1379757523536682,1.4993807077407837,21.100000381469727,-0.38084959983825684,32,-0.008263874799013138,0,0.23926091194152832,0,3529.367524307,0.5402742028236389,0.9992241859436035,2.1221301555633545,105.16954803466797,190.1691131591797,0.9992241859436035,0.29280251264572144,0.9392141103744507,3425.011474609375,1746518140.532137,85.86759185791016,1.820302128791809,0.6972326040267944,4.920000076293945,0.9992241859436035,1,0.00784796942025423,640000.0,0.005907263606786728,0.0044410438276827335,31,-0.0778835117816925,0,1000,2.430509567260742,0.0029405574314296246,10,0.00029869104037061334,2.6875712871551514
1.001700758934021,1.001700758934021,0.965000331401825,0.965000331401825,1.001700758934021,19.15839385986328,0.05176423117518425,-3.814697002724188e-09,-0.32995903491973877,0.13997334241867065,1.5484060049057007,12.949999809265137,-0.32309892773628235,33,0.002570386976003647,0,0.572537899017334,0,3633.037565372,0.5476720929145813,1.0229341983795166,2.2876858711242676,103.2761001586914,193.65565490722656,1.0229341983795166,0.32021504640579224,0.965000331401825,3528.365966796875,1746518243.88493,84.11768341064453,1.851885437965393,-0.10421796888113022,6.320000171661377,1.0229341983795166,1,-0.0044173202477395535,660000.0,0.008477650582790375,0.0038215192034840584,32,0.05775067210197449,0,1000,3.003047466278076,0.0012025900650769472,10,0.00026056726346723735,1.6247799396514893
1.0012801885604858,1.0012801885604858,0.9904822707176208,0.9904822707176208,1.0012801885604858,18.800209045410156,0.0847119614481926,-1.3732909920349812e-08,-0.43553316593170166,0.14928290247917175,1.5827070474624634,27.600000381469727,-0.2591295540332794,34,0.004273704253137112,0,-0.9559061527252197,0,3736.751036758,0.4023018181324005,1.0463283061981201,1.9936810731887817,103.59288787841797,193.06344604492188,1.0463283061981201,0.2976225018501282,0.9904822707176208,3632.031982421875,1746518347.554768,84.79266357421875,1.8731755018234253,0.024867702275514603,6.5,1.0463283061981201,1,-0.03741220012307167,680000.0,0.012751354835927486,0.005031735170632601,33,0.06396937370300293,0,1000,2.0471413135528564,0.0009052581153810024,10,0.00028979394119232893,1.3434947729110718
1.0018596649169922,1.0018596649169922,1.0168856382369995,1.0168856382369995,1.0018596649169922,19.06427574157715,0.06816178560256958,2.6702879907247734e-09,-0.5279895663261414,0.14811556041240692,1.6071882247924805,46.04999923706055,-0.20536541938781738,35,0.005195955745875835,0,-0.13370740413665771,0,3839.094078516,0.4041493535041809,1.0714889764785767,1.8600691556930542,103.61216735839844,193.02752685546875,1.0714889764785767,0.2755052149295807,1.0168856382369995,3735.725341796875,1746518451.268421,84.54786682128906,1.888132095336914,-0.26300641894340515,14.970000267028809,1.0714889764785767,1,-0.035681530833244324,700000.0,0.017947310581803322,0.005780575331300497,34,0.053764134645462036,0,1000,1.9134339094161987,0.00131503795273602,10,0.00033798726508393884,1.7755582332611084
