TotalEnvSteps,Train/LR,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Min,Misc/xHx,Metrics/EpCost,Safety/shield_violation,Time/Epoch,Value/cost,Loss/Loss_cost_critic,Metrics/EpRet,Metrics/LagrangeMultiplier,Train/PolicyRatio/Max,Metrics/EpLen,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Misc/gradient_norm,Value/Adv,Misc/Alpha,Train/Epoch,Train/Entropy,Train/PolicyStd,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,_step,Loss/Loss_pi/Delta,_timestamp,Time/Update,Misc/FinalStepNorm,Loss/Loss_pi,Misc/AcceptanceStep,Safety/shield_adv_c,Time/FPS,Train/KL,Safety/ShieldLagrangeMultiplier,_runtime,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Value/reward,Train/StopIter,Time/Total,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Rollout
720000.0,0,1.0018253326416016,1.0195122957229614,1.0018253326416016,0.016211792826652527,10.550000190734863,4.31123685836792,107.95065307617188,1.3929473161697388,2.937228202819824,0.22462891042232513,1.0195122957229614,1.0018253326416016,1000,0.0012907612835988402,0.4328196048736572,0.12758894264698029,-3.051757735406113e-09,1.1107065677642822,35,1.5012226104736328,1.0893291234970093,0.2753711938858032,0.9839494228363037,0,27.600000381469727,36,-0.12907443940639496,1746560794.0792487,16.673568725585938,0.3058565855026245,-0.2037949115037918,1,-0.4602038264274597,185.2698516845703,0.00028234743513166904,0.9839494228363037,4079.60210708,0,1.0195122957229614,0.0394604355096817,10,3966.063720703125,0.008149315603077412,-0.0006710384041070938,0.9839494228363037,91.27704620361328
740000.0,0,1.0002142190933228,1.0410306453704834,1.0002143383026123,0.011101124808192253,9.510000228881836,3.363809823989868,112.5827407836914,1.1820580959320068,2.6603639125823975,0.26084601879119873,1.0410306453704834,1.0002143383026123,1000,0.00015144767530728132,-0.27686429023742676,0.12969988584518433,-1.5258788677030566e-09,1.3422434329986572,36,1.498400330543518,1.0861326456069946,0.2386195808649063,1.0060276985168457,0,14.949999809265137,37,-0.007523268461227417,1746560906.7597966,16.85890769958496,0.3202855587005615,-0.21131817996501923,1,-0.3351670801639557,177.64712524414062,0.0003036136331502348,1.0060276985168457,4192.625950919,0,1.0410306453704834,0.030346469953656197,10,4078.71533203125,0.009433076716959476,0.0012837611138820648,1.0060276985168457,95.72381591796875
760000.0,0,0.9992420077323914,1.0626131296157837,0.9992420077323914,0.027241939678788185,11.319999694824219,3.485910177230835,112.96485900878906,1.4305590391159058,4.6716461181640625,0.21568185091018677,1.0626131296157837,0.9992420077323914,1000,0.0005359955248422921,2.011282205581665,0.2042624056339264,0.0,0.8568324446678162,37,1.49797523021698,1.0849778652191162,0.35238704085350037,1.0298792123794556,0,56.20000076293945,38,0.2766488417983055,1746561019.7836208,17.14181900024414,0.30193665623664856,0.06533066183328629,1,0.5958632826805115,177.04620361328125,0.00031220586970448494,1.0298792123794556,4301.140521611,0,1.0626131296157837,0.039123374968767166,10,4191.7734375,0.007961900904774666,-0.0014711758121848106,1.0298792123794556,95.8230209350586
780000.0,0,0.9996214509010315,1.0846290588378906,0.9996215105056763,0.016153233125805855,13.510000228881836,2.774395704269409,108.44549560546875,0.9274625778198242,3.098003387451172,0.35173916816711426,1.0846290588378906,0.9996215105056763,1000,0.0002676605654414743,-1.5736427307128906,0.12952058017253876,-1.5258788677030566e-09,1.1127179861068726,38,1.507619857788086,1.0955891609191895,0.27664613723754883,1.0536317825317383,0,29.100000381469727,39,-0.13396736979484558,1746561128.2982476,16.45934295654297,0.3078291416168213,-0.0686367079615593,1,-0.1499371975660324,184.4244384765625,0.00028965980163775384,1.0536317825317383,4412.828256748,0,1.0846290588378906,0.0428953692317009,10,4300.27783203125,0.008671748451888561,0.0007098475471138954,1.0536317825317383,91.98613739013672
800000.0,0,1.0025743246078491,1.1069306135177612,1.0025743246078491,0.006921584717929363,12.800000190734863,2.353067398071289,111.63410186767578,0.8069897890090942,2.0619211196899414,0.39938828349113464,1.1069306135177612,1.0025743246078491,1000,0.0018202380742877722,-1.0360822677612305,0.05801710858941078,3.814697002724188e-09,1.6998552083969116,39,1.5205758810043335,1.1098781824111938,0.20278236269950867,1.0762441158294678,0,13.649999618530273,40,-0.07385272532701492,1746561239.9858263,16.777549743652344,0.3447006642818451,-0.14248943328857422,1,-0.3891279995441437,179.15672302246094,0.0002167205384466797,1.0762441158294678,4523.311767523,0,1.1069306135177612,0.04522399604320526,10,4411.97900390625,0.008459351025521755,-0.00021239742636680603,1.0762441158294678,94.85652160644531
820000.0,0,0.9991658329963684,1.1292868852615356,0.9991658926010132,0.01942659728229046,11.520000457763672,2.1268045902252197,110.42839050292969,0.6815515756607056,1.9162203073501587,0.5239084362983704,1.1292868852615356,0.9991658926010132,1000,0.0005898310919292271,-0.14570081233978271,0.15124842524528503,-3.814697002724188e-09,1.014650583267212,40,1.526982307434082,1.1176046133041382,0.3203832805156708,1.0991398096084595,0,32.599998474121094,41,0.15501840505748987,1746561350.4694529,16.745655059814453,0.325077086687088,0.012528971768915653,1,0.01550561934709549,181.1128387451172,0.00028047055820934474,1.0991398096084595,4633.947567982,0,1.1292868852615356,0.03704174607992172,10,4522.46337890625,0.011811220087110996,0.003351869061589241,1.0991398096084595,93.6827163696289
840000.0,0,0.9999807476997375,1.15204656124115,0.9999808073043823,0.013238498941063881,13.550000190734863,2.1947379112243652,110.58219146728516,0.5767379999160767,3.2838337421417236,0.47094088792800903,1.15204656124115,0.9999808073043823,1000,1.362749571853783e-05,1.367613434791565,0.12804622948169708,2.8610229740877458e-09,1.2291233539581299,41,1.5276340246200562,1.11825692653656,0.24995867908000946,1.122442364692688,0,34.70000076293945,42,0.012310543097555637,1746561461.1051965,16.557621002197266,0.30723002552986145,0.02483951486647129,1,-0.08162437379360199,180.86094665527344,0.0003080145688727498,1.122442364692688,4739.662384239,0,1.15204656124115,0.052247535437345505,10,4633.10009765625,0.007905865088105202,-0.0039053549990057945,1.122442364692688,94.02455139160156
860000.0,0,0.9988717436790466,1.1751190423965454,0.9988717436790466,0.020033476874232292,13.180000305175781,2.2213854789733887,105.63636016845703,0.768904447555542,3.0747745037078857,0.4012513756752014,1.1751190423965454,0.9988717436790466,1000,0.0007978117209859192,-0.2090592384338379,0.1027178168296814,-6.103515470812226e-09,0.9991638660430908,42,1.5311274528503418,1.1217471361160278,0.33430689573287964,1.1460824012756348,0,34.099998474121094,43,-0.013295872136950493,1746561566.8200843,16.739850997924805,0.33402737975120544,0.011543642729520798,1,0.41772186756134033,189.32875061035156,0.0002553357044234872,1.1460824012756348,4847.948499189,0,1.1751190423965454,0.0538170151412487,10,4738.78955078125,0.010884962044656277,0.002979096956551075,1.1460824012756348,88.896484375
880000.0,0,1.0027719736099243,1.1980942487716675,1.0027720928192139,0.010904302820563316,10.899999618530273,2.8078532218933105,108.23023223876953,1.0633677244186401,2.4301979541778564,0.3805032968521118,1.1980942487716675,1.0027720928192139,1000,0.0019601655658334494,-0.6445765495300293,0.11297818273305893,3.051757735406113e-09,1.354303002357483,43,1.529802680015564,1.1207141876220703,0.237442746758461,1.1684623956680298,0,11.699999809265137,44,-0.21806622669100761,1746561675.106233,16.746049880981445,0.32156944274902344,-0.20652258396148682,1,-0.9068039655685425,184.791259765625,0.00025924999499693513,1.1684623956680298,4951.639301603,0,1.1980942487716675,0.06388400495052338,10,4847.09814453125,0.00871103536337614,-0.002173926681280136,1.1684623956680298,91.48416137695312
900000.0,0,1.0022703409194946,1.22100830078125,1.0022704601287842,0.01581309176981449,10.989999771118164,2.653921127319336,103.62989807128906,0.9260019659996033,2.6170597076416016,0.29135820269584656,1.22100830078125,1.0022704601287842,1000,0.0016054577426984906,0.18686175346374512,0.1210888922214508,-6.866454960174906e-09,1.1246217489242554,44,1.5263910293579102,1.1164374351501465,0.27802860736846924,1.1900124549865723,0,15.899999618530273,45,0.0438106507062912,1746561778.796959,16.64752197265625,0.3126770257949829,-0.16271193325519562,1,-0.20369023084640503,192.99449157714844,0.00028343580197542906,1.1900124549865723,5063.593230475,0,1.22100830078125,0.04022504761815071,10,4950.791015625,0.012302350252866745,0.0035913148894906044,1.1900124549865723,86.98236083984375
920000.0,0,0.9994077682495117,1.2444703578948975,0.9994077682495117,0.041192226111888885,14.420000076293945,2.1065621376037598,111.89411163330078,0.6620563268661499,3.8018898963928223,0.3535250127315521,1.2444703578948975,0.9994077682495117,1000,0.00041879917262122035,1.1848301887512207,0.26358655095100403,-2.2888182460434336e-09,0.6967986226081848,45,1.5299010276794434,1.1209522485733032,0.4212900400161743,1.2140822410583496,0,64.4000015258789,46,0.4259881228208542,1746561890.7509446,16.810588836669922,0.29355430603027344,0.26327618956565857,1,0.35575857758522034,178.74041748046875,0.0003226667467970401,1.2140822410583496,5169.127548394,0,1.2444703578948975,0.0883076936006546,10,5062.73828125,0.011560816317796707,-0.0007415339350700378,1.2140822410583496,95.08350372314453
940000.0,0,1.0008231401443481,1.2679502964019775,1.0008232593536377,0.012035536579787731,11.609999656677246,1.6455730199813843,105.45543670654297,0.5461397171020508,1.9175790548324585,0.31160038709640503,1.2679502964019775,1.0008232593536377,1000,0.0005820760852657259,-1.8843108415603638,0.1068255826830864,-3.814697002724188e-09,1.2890865802764893,46,1.5361233949661255,1.1305001974105835,0.24489803612232208,1.2369203567504883,0,12.649999618530273,47,-0.36091945320367813,1746561996.285098,16.637592315673828,0.31569474935531616,-0.09764326363801956,1,0.4744119644165039,189.65357971191406,0.0002571129589341581,1.2369203567504883,5278.305798993,0,1.2679502964019775,0.04628339782357216,10,5168.25341796875,0.011105953715741634,-0.0004548626020550728,1.2369203567504883,88.81781005859375
960000.0,0,0.9996086955070496,1.291412591934204,0.9996086955070496,0.0323304757475853,11.359999656677246,2.027348518371582,109.10691833496094,0.5635045766830444,2.8387041091918945,0.31822800636291504,1.291412591934204,0.9996086955070496,1000,0.00027668001712299883,0.921125054359436,0.18088474869728088,-3.051757735406113e-09,0.786518394947052,47,1.54641854763031,1.1431952714920044,0.38149505853652954,1.2604811191558838,0,38.400001525878906,48,0.16542267799377441,1746562105.4634466,16.385643005371094,0.3000528812408447,0.06777941435575485,1,0.3907712399959564,183.3064422607422,0.00029891295707784593,1.2604811191558838,5385.382120161,0,1.291412591934204,0.04302835091948509,10,5277.439453125,0.010750182904303074,-0.0003557708114385605,1.2604811191558838,92.72124481201172
980000.0,0,1.00003182888031,1.314984679222107,1.00003182888031,0.015384424477815628,12.010000228881836,1.5767602920532227,107.0157699584961,0.5137101411819458,2.4312307834625244,0.21464653313159943,1.314984679222107,1.00003182888031,1000,2.2534550225827843e-05,-0.4074733257293701,0.13999871909618378,4.577636492086867e-09,1.1401821374893188,48,1.5473312139511108,1.1456516981124878,0.2846839725971222,1.2831296920776367,0,16.25,49,-0.1289832629263401,1746562212.539719,17.108030319213867,0.32459157705307007,-0.06120384857058525,1,0.7567165493965149,186.88833618164062,0.00026472556055523455,1.2831296920776367,5486.164532077,0,1.314984679222107,0.02585587091743946,10,5384.5263671875,0.006971774157136679,-0.003778408747166395,1.2831296920776367,89.90772247314453
1000000.0,0,1.0013498067855835,1.3384544849395752,1.0013498067855835,0.00913220550864935,10.829999923706055,2.0644047260284424,100.66995239257812,0.727501630783081,1.6723294258117676,0.1645156443119049,1.3384544849395752,1.0013498067855835,1000,0.000954373215790838,-0.7589013576507568,0.0844736099243164,0.0,1.4798814058303833,49,1.5428861379623413,1.140830636024475,0.21536558866500854,1.3041801452636719,0,6.0,50,-0.1271747685968876,1746562313.3222077,16.382164001464844,0.31871554255485535,-0.18837861716747284,1,0.16369210183620453,198.66900634765625,0.0002796317567117512,1.3041801452636719,5598.231699767,0,1.3384544849395752,0.03954051434993744,10,5485.2587890625,0.05299794301390648,0.0460261688567698,1.3041801452636719,84.28776550292969
1020000.0,0,0.9984874725341797,1.3622138500213623,0.9984874725341797,0.04976453632116318,12.899999618530273,2.269169807434082,111.99766540527344,0.877831220626831,6.171435356140137,0.15817338228225708,1.3622138500213623,0.9984874725341797,1000,0.00106951838824898,4.499105930328369,0.22786204516887665,-5.340575981449547e-09,0.6339499354362488,50,1.5297999382019043,1.1267693042755127,0.49436500668525696,1.3285638093948364,0,75.1500015258789,51,0.5349151641130447,1746562425.3893163,17.1525821685791,0.3134026527404785,0.3465365469455719,1,1.1320639848709106,178.5751495361328,0.0003050507220905274,1.3285638093948364,5705.536872507,0,1.3622138500213623,0.041257426142692566,10,5597.3681640625,0.006967233959585428,-0.04603070905432105,1.3285638093948364,94.84506225585938
1040000.0,0,1.0006003379821777,1.3862581253051758,1.0006003379821777,0.010575726628303528,12.979999542236328,2.6446352005004883,107.24772644042969,0.9794930815696716,2.149385690689087,0.2175663709640503,1.3862581253051758,1.0006003379821777,1000,0.00042450305772945285,-4.02204966545105,0.09195651859045029,3.814697002724188e-09,1.3751803636550903,51,1.5305925607681274,1.1281992197036743,0.24387764930725098,1.3512340784072876,0,6.699999809265137,52,-0.5847727507352829,1746562532.6945922,16.868328094482422,0.33537572622299194,-0.238236203789711,1,-0.07369965314865112,186.48414611816406,0.0002332428121007979,1.3512340784072876,5814.784424707,0,1.3862581253051758,0.058411963284015656,10,5704.6845703125,0.02035127580165863,0.013384041842073202,1.3512340784072876,90.3793716430664
1060000.0,0,1.0011016130447388,1.4102702140808105,1.0011017322540283,0.012215331196784973,11.329999923706055,1.4446872472763062,109.19438171386719,0.6011524200439453,2.8640174865722656,0.2257319986820221,1.4102702140808105,1.0011017322540283,1000,0.0007789861410856247,0.7146317958831787,0.08756151050329208,-6.103515470812226e-09,1.2795644998550415,52,1.5401290655136108,1.1395663022994995,0.24940352141857147,1.3733875751495361,0,20.450000762939453,53,0.2392072519287467,1746562641.942092,16.56590461730957,0.3191279172897339,0.0009710481390357018,1,-0.3693689703941345,183.15960693359375,0.00026380649069324136,1.3733875751495361,5925.730146904,0,1.4102702140808105,0.019008416682481766,10,5813.93701171875,0.010531900450587273,-0.009819375351071358,1.3733875751495361,92.62845611572266
1080000.0,0,0.9995855689048767,1.4342938661575317,0.9995855689048767,0.020154306665062904,11.5,1.9707101583480835,110.88801574707031,0.9363431930541992,3.0507609844207764,0.2308037132024765,1.4342938661575317,0.9995855689048767,1000,0.00029306107899174094,0.18674349784851074,0.13042035698890686,4.577636492086867e-09,0.9961642622947693,53,1.5498844385147095,1.149863362312317,0.31927862763404846,1.39542555809021,0,25.100000381469727,54,-0.03109004069119692,1746562752.8879094,16.976778030395508,0.3180539608001709,-0.030118992552161217,1,0.2556796073913574,180.36215209960938,0.00027286660042591393,1.39542555809021,6034.059539788,0,1.4342938661575317,0.0005859080702066422,10,5924.8779296875,0.008780105039477348,-0.0017517954111099243,1.39542555809021,93.91121673583984
1100000.0,0,1.0011669397354126,1.458517074584961,1.0011670589447021,0.015786245465278625,12.479999542236328,2.047417163848877,108.24779510498047,0.6880326271057129,2.3154056072235107,0.25532278418540955,1.458517074584961,1.0011670589447021,1000,0.00082512287190184,-0.7353553771972656,0.1309734284877777,7.629394338515283e-10,1.1255775690078735,54,1.557686686515808,1.1573277711868286,0.27918383479118347,1.4168978929519653,0,18.799999237060547,55,-0.051500262692570686,1746562861.2172728,16.84844398498535,0.31424301862716675,-0.0816192552447319,1,-0.030867405235767365,184.7612762451172,0.0002813033352140337,1.4168978929519653,6143.608335483,0,1.458517074584961,0.03505219891667366,10,6033.18505859375,0.04483197629451752,0.03605187125504017,1.4168978929519653,91.39933013916016
1120000.0,0,0.9989745020866394,1.4825775623321533,0.9989745020866394,0.03622264415025711,10.579999923706055,2.5826032161712646,109.44499206542969,1.0014106035232544,4.635900974273682,0.1642383188009262,1.4825775623321533,0.9989745020866394,1000,0.0007251224596984684,2.320495367050171,0.17411595582962036,-3.051757735406113e-09,0.7430616617202759,55,1.552835464477539,1.1500004529953003,0.40275636315345764,1.4402108192443848,0,51.29999923706055,56,0.21625898033380508,1746562970.7660003,16.754047393798828,0.2992728352546692,0.13463972508907318,1,0.09278632700443268,182.74020385742188,0.00030839373357594013,1.4402108192443848,6253.22619963,0,1.4825775623321533,0.0192852895706892,10,6142.7109375,0.012950959615409374,-0.03188101667910814,1.4402108192443848,92.69091796875
1140000.0,0,0.9993610382080078,1.5065958499908447,0.9993610382080078,0.04270057752728462,11.09000015258789,2.4777727127075195,109.5610122680664,0.6152535080909729,3.6749658584594727,0.13875718414783478,1.5065958499908447,0.9993610382080078,1000,0.0004518142086453736,-0.960935115814209,0.16348282992839813,-9.155272984173735e-09,0.6843811869621277,56,1.5639605522155762,1.161920189857483,0.4751583933830261,1.4655556678771973,0,57.20000076293945,57,0.055813029408454895,1746563080.383851,16.5258731842041,0.325189471244812,0.19045275449752808,1,0.7464383840560913,182.54669189453125,0.00025184889091178775,1.4655556678771973,6365.914388533,0,1.5065958499908447,0.013392223976552486,10,6252.375,0.015484505333006382,0.0025335457175970078,1.4655556678771973,93.03511047363281
1160000.0,0,1.0011059045791626,1.5303236246109009,1.0011060237884521,0.018427390605211258,9.710000038146973,3.2698981761932373,112.62599182128906,0.809806227684021,2.5176351070404053,0.10576589405536652,1.5303236246109009,1.0011060237884521,1000,0.0007820207392796874,-1.1573307514190674,0.14058513939380646,-7.629394338515283e-10,1.0417966842651367,57,1.5537439584732056,1.1505637168884277,0.3056159019470215,1.4898276329040527,0,16.299999237060547,58,-0.40956394374370575,1746563193.0720975,17.073837280273438,0.3183896243572235,-0.21911118924617767,1,-0.14651355147361755,177.5789031982422,0.00029615353560075164,1.4898276329040527,6479.780132975,0,1.5303236246109009,0.009682983160018921,10,6365.05908203125,0.009965239092707634,-0.005519266240298748,1.4898276329040527,95.55213165283203
1180000.0,0,0.9996946454048157,1.5539523363113403,0.9996947050094604,0.04399072751402855,10.520000457763672,2.5422515869140625,113.76238250732422,0.637550950050354,3.4513907432556152,0.12662191689014435,1.5539523363113403,0.9996947050094604,1000,0.00021593234851025045,0.93375563621521,0.18894146382808685,-1.1444091230217168e-09,0.6742708086967468,58,1.5451879501342773,1.1403635740280151,0.486152321100235,1.5163748264312744,0,62.349998474121094,59,0.46182119846343994,1746563306.9378314,16.527620315551758,0.32779833674430847,0.24271000921726227,1,0.2556760311126709,175.80503845214844,0.0002527866745367646,1.5163748264312744,6589.121967914,0,1.5539523363113403,-0.012279977090656757,10,6478.8828125,0.005435336846858263,-0.004529902245849371,1.5163748264312744,97.2347412109375
1200000.0,0,1.001320481300354,1.5775654315948486,1.0013206005096436,0.02589769847691059,10.859999656677246,2.812776803970337,109.2781753540039,0.6223936676979065,2.7441487312316895,0.09613464027643204,1.5775654315948486,1.0013206005096436,1000,0.0009337493684142828,-0.7072420120239258,0.12547022104263306,-3.814697002724188e-09,0.8787884712219238,59,1.536831021308899,1.1301778554916382,0.3572009205818176,1.5424466133117676,0,25.950000762939453,60,-0.3396712467074394,1746563416.2795663,16.804906845092773,0.3139040768146515,-0.09696123749017715,1,-0.5973981618881226,183.0191650390625,0.00028255139477550983,1.5424466133117676,6696.155613092,0,1.5775654315948486,0.004484456963837147,10,6588.2626953125,0.008273151703178883,0.0028378148563206196,1.5424466133117676,92.4732437133789
1220000.0,0,1.000223159790039,1.6005773544311523,1.000223159790039,0.02168605476617813,7.800000190734863,2.83085036277771,106.96704864501953,0.7990427017211914,2.138941764831543,0.03769177570939064,1.6005773544311523,1.000223159790039,1000,0.00015779779641889036,-0.6052069664001465,0.17166145145893097,7.629394005448376e-09,0.9603391289710999,60,1.5377907752990723,1.1309338808059692,0.3280702829360962,1.5675344467163086,0,18.399999618530273,61,-0.06662752479314804,1746563523.3132772,16.89820098876953,0.31505873799324036,-0.1635887622833252,1,-0.5415593981742859,186.9734649658203,0.0002908781170845032,1.5675344467163086,6805.194826989,0,1.6005773544311523,-0.00043366500176489353,10,6695.2958984375,0.01142953522503376,0.0031563835218548775,1.5675344467163086,90.0688247680664
1240000.0,0,1.0017791986465454,1.6229890584945679,1.001779317855835,0.018222803249955177,7.480000019073486,2.993830919265747,108.97990417480469,0.6666157245635986,1.951515555381775,0.14287135004997253,1.6229890584945679,1.001779317855835,1000,0.0012580553302541375,-0.18742620944976807,0.18363025784492493,7.629394338515283e-10,1.047628402709961,61,1.5421549081802368,1.1371243000030518,0.2970973253250122,1.5918024778366089,0,19.25,62,-0.011511728167533875,1746563632.3524761,16.789466857910156,0.3112475872039795,-0.17510049045085907,1,-0.2180216908454895,183.52008056640625,0.00027884377050213516,1.5918024778366089,6911.717079413,0,1.6229890584945679,0.01925899274647236,10,6804.34326171875,0.0070865219458937645,-0.004343013279139996,1.5918024778366089,92.19041442871094
1260000.0,0,1.001196265220642,1.6447925567626953,1.001196265220642,0.008730451576411724,7.119999885559082,2.4467127323150635,106.44999694824219,0.6256011724472046,1.2745994329452515,0.18193717300891876,1.6447925567626953,1.001196265220642,1000,0.0008458591182716191,-0.6769161224365234,0.1382136344909668,7.629394005448376e-09,1.513548731803894,62,1.5376907587051392,1.1325325965881348,0.2086397111415863,1.61428964138031,0,5.849999904632568,63,-0.056005269289016724,1746563738.8747728,16.898775100708008,0.3157863914966583,-0.2311057597398758,1,-0.5894076228141785,187.8816375732422,0.0002780308132059872,1.61428964138031,7020.167619228,0,1.6447925567626953,0.033229973167181015,10,6910.85107421875,0.0064721303060650826,-0.000614391639828682,1.61428964138031,89.55120086669922
1280000.0,0,1.0012588500976562,1.6657158136367798,1.0012588500976562,0.015731284394860268,5.46999979019165,2.3338963985443115,108.37250518798828,0.6654632091522217,2.4749321937561035,0.2402898222208023,1.6657158136367798,1.0012588500976562,1000,0.0008901976398192346,1.200332760810852,0.09227237105369568,-8.392333938900265e-09,1.1275421380996704,63,1.5406821966171265,1.1363846063613892,0.3020588755607605,1.635907769203186,0,15.25,64,0.09322512149810791,1746563847.3252623,16.71339988708496,0.3405840992927551,-0.13788063824176788,1,-0.25198882818222046,184.5486602783203,0.00022979220375418663,1.635907769203186,7125.324725299,0,1.6657158136367798,0.04723695293068886,10,7019.29443359375,0.008472125045955181,0.0019999947398900986,1.635907769203186,91.6590805053711
1300000.0,0,1.001020073890686,1.685731053352356,1.0010201930999756,0.010362130589783192,4.909999847412109,2.211106061935425,105.0911865234375,0.644523024559021,1.5382903814315796,0.4057891368865967,1.685731053352356,1.0010201930999756,1000,0.0007213854696601629,-0.9366418123245239,0.1303214430809021,-1.5258788677030566e-09,1.3892815113067627,64,1.5502876043319702,1.146837592124939,0.22882190346717834,1.6564310789108276,0,11.300000190734863,65,-0.021501123905181885,1746563952.482424,16.52705192565918,0.3178980350494385,-0.15938176214694977,1,-0.29366737604141235,190.31092834472656,0.00026114017236977816,1.6564310789108276,7234.665961498,0,1.685731053352356,0.05282897874712944,10,7124.4658203125,0.008090554736554623,-0.00038157030940055847,1.6564310789108276,88.5641098022461
1320000.0,0,1.0019789934158325,1.7047038078308105,1.001979112625122,0.006491160951554775,3.8399999141693115,1.7881113290786743,109.24724578857422,0.5629963278770447,1.131345510482788,0.4476673901081085,1.7047038078308105,1.001979112625122,1000,0.0013993877219036222,-0.4069448709487915,0.0888800173997879,-3.051757735406113e-09,1.7553086280822754,65,1.5666652917861938,1.1641802787780762,0.1625407636165619,1.6757811307907104,0,9.0,66,0.02450712025165558,1746564061.8236344,17.080459594726562,0.28530919551849365,-0.1348746418952942,1,-0.10748154670000076,183.0709686279297,0.0003099537279922515,1.6757811307907104,7340.869748232,0,1.7047038078308105,0.0377037487924099,10,7233.77685546875,0.008291047997772694,0.00020049326121807098,1.6757811307907104,92.16676330566406
1340000.0,0,0.9992650151252747,1.723015308380127,0.9992650747299194,0.020228853449225426,5.159999847412109,1.7144215106964111,106.1491470336914,0.48651131987571716,2.026075839996338,0.37227508425712585,1.723015308380127,0.9992650747299194,1000,0.0005196706624701619,0.8947303295135498,0.12344972789287567,4.959106458812812e-09,0.9943270683288574,66,1.567792534828186,1.1653963327407837,0.32005059719085693,1.6954466104507446,0,26.200000762939453,67,0.15834245271980762,1746564168.0274255,16.504867553710938,0.31823498010635376,0.023467810824513435,1,0.4062296450138092,188.4141387939453,0.0002787771518342197,1.6954466104507446,7446.754553379,0,1.723015308380127,0.03903457149863243,10,7340.021484375,0.00797261018306017,-0.0003184378147125244,1.6954466104507446,89.64424896240234
1360000.0,0,1.0000076293945312,1.7408926486968994,1.0000076293945312,0.01345841120928526,5.909999847412109,1.7092530727386475,105.80936431884766,0.640690267086029,2.827831745147705,0.27049264311790466,1.7408926486968994,1.0000076293945312,1000,5.394796517066425e-06,0.8017559051513672,0.1159157082438469,0.0,1.2190399169921875,67,1.5599088668823242,1.156455636024475,0.26002737879753113,1.7148343324661255,0,19.0,68,-0.06744358129799366,1746564273.9121966,16.83852767944336,0.31698375940322876,-0.043975770473480225,1,-0.32523390650749207,189.01919555664062,0.000276583043159917,1.7148343324661255,7558.182168519,0,1.7408926486968994,0.0650908425450325,10,7445.88525390625,0.012638646177947521,0.004666035994887352,1.7148343324661255,88.9708023071289
1380000.0,0,0.999610960483551,1.7585899829864502,0.9996110200881958,0.03363226726651192,6.880000114440918,1.7262274026870728,111.36736297607422,0.7851729393005371,3.2791671752929688,0.1221572607755661,1.7585899829864502,0.9996110200881958,1000,0.0002750784333329648,0.45133543014526367,0.234519362449646,6.103515470812226e-09,0.7711464166641235,68,1.544296145439148,1.138193130493164,0.38946157693862915,1.734837532043457,0,29.799999237060547,69,0.09104281291365623,1746564385.339814,16.53397560119629,0.3003319203853607,0.04706704244017601,1,-0.6241891980171204,179.58583068847656,0.00031909457175061107,1.734837532043457,7662.721239888,0,1.7585899829864502,0.036871571093797684,10,7557.32861328125,0.011013089679181576,-0.0016255564987659454,1.734837532043457,94.83335876464844
1400000.0,0,0.9997336268424988,1.7760183811187744,0.9997336268424988,0.019229762256145477,6.349999904632568,1.4001009464263916,104.45475769042969,0.6240090131759644,1.3318350315093994,0.059918858110904694,1.7760183811187744,0.9997336268424988,1000,0.00018839642871171236,-1.9473321437835693,0.16134412586688995,0.0,1.019830346107483,69,1.544994831085205,1.1385737657546997,0.3137170076370239,1.753848671913147,0,10.5,70,-0.13988297060132027,1746564489.878833,17.207426071166992,0.31993812322616577,-0.09281592816114426,1,-0.21604213118553162,191.470458984375,0.0002842320827767253,1.753848671913147,7769.253984241,0,1.7760183811187744,0.007971014827489853,10,7661.84228515625,0.006712362170219421,-0.004300727508962154,1.753848671913147,87.24730682373047
1420000.0,0,1.0001059770584106,1.7931348085403442,1.0001060962677002,0.022550763562321663,6.0,1.3336716890335083,106.47428894042969,0.5868152976036072,1.1940793991088867,-0.00818245206028223,1.7931348085403442,1.0001060962677002,1000,7.496520265704021e-05,-0.1377556324005127,0.15593847632408142,3.051757735406113e-09,0.9417470693588257,70,1.5464264154434204,1.1412878036499023,0.34150180220603943,1.7724565267562866,0,16.450000762939453,71,0.062035126611590385,1746564596.4116697,16.53443145751953,0.3216083347797394,-0.03078080154955387,1,-0.06342729181051254,187.83877563476562,0.00026970100589096546,1.7724565267562866,7879.533680498,0,1.7931348085403442,0.04226585477590561,10,7768.4013671875,0.008089302107691765,0.0013769399374723434,1.7724565267562866,89.9398422241211
