Safety/ShieldLagrangeMultiplier,Train/StopIter,Time/FPS,Loss/Loss_pi,Metrics/EpRet,_step,Misc/Alpha,Metrics/LagrangeMultiplier/Max,Misc/xHx,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Time/Update,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Value/Adv,Train/Entropy,Time/Epoch,Value/reward,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Safety/shield_violation,Train/LR,_timestamp,Train/KL,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/EpCost,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,Misc/H_inv_g,_runtime,TotalEnvSteps,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Misc/FinalStepNorm,Misc/AcceptanceStep,Train/PolicyStd,Misc/gradient_norm,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Time/Rollout
0.35422977805137634,10,195.66514587402344,-0.4659861624240875,0.025207826867699623,11,2.8769690990448,0.37045538425445557,0.002416338538751006,8.0,0.35422977805137634,1000,0,18.61640739440918,-0.12714338302612305,1.0023468732833862,0.37045538425445557,-3.249448776245117,3.433227480087453e-09,1.5938211679458618,102.21544647216797,0.01912761852145195,-0.8174756169319153,0.0015585818327963352,0.35422977805137634,1164.208740234375,3.498751640319824,0,1746515868.7693763,0.000291586882667616,1.0023468732833862,1.0023468732833862,12.970000267028809,0.37045538425445557,2.584540367126465,0.10608851164579391,1267.960093054,220000.0,10,0,1.7287912368774414,0.3052133619785309,1,1.1912392377853394,0.04987609013915062,0.0084161888808012,0.001659461879171431,83.59901428222656
0.3837459683418274,10,195.3570556640625,-0.35167598724365234,-0.024271268397569656,12,3.141073703765869,0.406232088804245,0.002027083421126008,7.400000095367432,0.3837459683418274,1000,0,18.593414306640625,0.11431017518043518,1.0026674270629883,0.406232088804245,-0.7575943470001221,3.6239622414058204e-09,1.6331605911254883,102.37664794921875,-0.01361201610416174,-0.27157923579216003,-0.0033094477839767933,0.3837459683418274,1267.083740234375,2.1328258514404297,0,1746515971.2611442,0.0003052278480026871,1.0026674270629883,1.0026674270629883,11.329999923706055,0.406232088804245,1.8269460201263428,0.09338442981243134,1369.281647933,240000.0,11,0,0.6205788850784302,0.29332736134529114,1,1.2394055128097534,0.03447023034095764,0.005106741096824408,0.0018861556891351938,83.78321075439453
0.41280579566955566,10,197.631591796875,-0.3870355188846588,-0.20093445479869843,13,2.668710947036743,0.44161996245384216,0.0028081827331334352,20.899999618530273,0.41280579566955566,1000,0,18.437686920166016,-0.03535953164100647,1.002842664718628,0.44161996245384216,-0.16491568088531494,-6.484984993448961e-09,1.6732810735702515,101.19839477539062,-0.019767584279179573,-0.11897643655538559,0.0018969988450407982,0.41280579566955566,1368.391357421875,2.2300631999969482,0,1746516072.583459,0.00030664922087453306,1.002842664718628,1.0028425455093384,8.119999885559082,0.44161996245384216,1.6620303392410278,0.1109602078795433,1475.110642317,260000.0,12,0,0.6935025453567505,0.29612070322036743,1,1.2900620698928833,0.0403183288872242,0.007003739941865206,0.0020100674591958523,82.76068878173828
0.44267410039901733,10,189.1778106689453,-0.29094621539115906,-0.139698788523674,14,2.887586832046509,0.4767109155654907,0.0023986012674868107,35.25,0.44267410039901733,1000,0,18.981861114501953,0.09608930349349976,1.0018653869628906,0.4767109155654907,0.43646013736724854,7.629394338515283e-10,1.7082014083862305,105.72064208984375,-0.007457205094397068,0.3886399269104004,-0.0025147791020572186,0.44267410039901733,1474.2203369140625,2.0406785011291504,0,1746516178.4115765,0.0002458289382047951,1.0018653869628906,1.0018653869628906,8.220000267028809,0.4767109155654907,2.0984904766082764,0.1136108860373497,1583.332817326,280000.0,13,0,0.5594296455383301,0.3280613124370575,1,1.3358665704727173,0.03468071669340134,0.004488960839807987,0.0013190839672461152,86.73876190185547
0.4746033549308777,10,184.97206115722656,-0.25826916098594666,-0.04708971455693245,15,2.1810953617095947,0.5125007629394531,0.004204164259135723,77.5,0.4746033549308777,1000,0,18.62464141845703,0.0326770544052124,0.9998712539672852,0.5125007629394531,3.0436904430389404,0.0,1.719929575920105,108.12443542480469,0.01033744402229786,0.46351534128189087,0.004857338033616543,0.4746033549308777,1582.4700927734375,2.6607768535614014,0,1746516286.6341007,0.0002619105507619679,0.9998712539672852,0.9998712539672852,13.609999656677246,0.5125007629394531,5.142180919647217,0.1523900330066681,1688.639114708,300000.0,14,0,0.7984963059425354,0.33237719535827637,1,1.3513513803482056,0.04058869183063507,0.00934629887342453,9.106530342251062e-05,89.4997787475586
0.5080990791320801,10,190.07916259765625,-0.28672218322753906,0.057063374668359756,16,1.624434471130371,0.5491710305213928,0.007579228840768337,72.44999694824219,0.5080990791320801,1000,0,18.683631896972656,-0.028453022241592407,1.001976728439331,0.5491710305213928,2.756009578704834,-5.340575981449547e-09,1.727023720741272,105.21931457519531,0.011814774014055729,1.0891404151916504,-0.0025545014068484306,0.5080990791320801,1687.78076171875,2.9810681343078613,0,1746516391.9404874,0.0003359421680215746,1.001976728439331,1.0019766092300415,18.690000534057617,0.5491710305213928,7.898190498352051,0.18011125922203064,1790.848597721,320000.0,15,0,1.2063933610916138,0.29257893562316895,1,1.3609137535095215,0.08125822991132736,0.006791797466576099,0.001397645683027804,86.5356674194336
0.5427165627479553,10,195.86045837402344,-0.2844458520412445,0.03019009344279766,17,1.768441081047058,0.5866444110870361,0.006395111791789532,66.6500015258789,0.5427165627479553,1000,0,18.606470108032227,0.0022763311862945557,1.000969409942627,0.5866444110870361,-2.608135223388672,-1.5258788677030566e-09,1.7330187559127808,102.11351776123047,-0.005669096950441599,0.6861742734909058,0.004878087900578976,0.5427165627479553,1789.9805908203125,3.1679797172546387,0,1746516494.1497686,0.00030843622516840696,1.000969409942627,1.000969409942627,22.15999984741211,0.5866444110870361,5.290055274963379,0.16551931202411652,1897.432949418,340000.0,16,0,1.1068960428237915,0.29271113872528076,1,1.3690277338027954,0.09570299834012985,0.011669885367155075,0.0006854763487353921,83.50702667236328
0.5785390734672546,10,187.82810974121094,-0.2463793307542801,0.24375468492507935,18,1.7723468542099,0.6246530413627625,0.006366956513375044,82.05000305175781,0.5785390734672546,1000,0,18.639568328857422,0.038066521286964417,1.0018258094787598,0.6246530413627625,2.6026134490966797,-3.814697002724188e-09,1.724588394165039,106.48033142089844,0.005196523852646351,0.3638933300971985,-0.0029871389269828796,0.5785390734672546,1896.5592041015625,3.858868360519409,0,1746516600.7339947,0.0003273959446232766,1.0018258094787598,1.0018258094787598,30.59000015258789,0.6246530413627625,7.892668724060059,0.17254726588726044,2003.799460702,360000.0,17,0,1.712730884552002,0.30581358075141907,1,1.3576008081436157,0.06521683931350708,0.008682746440172195,0.0012910423101857305,87.84074401855469
0.6153181195259094,10,188.19174194335938,-0.25354868173599243,0.21911825239658356,19,1.7081743478775024,0.6633984446525574,0.006854328792542219,80.69999694824219,0.6153181195259094,1000,0,18.739709854125977,-0.007169350981712341,1.0014667510986328,0.6633984446525574,0.12433815002441406,3.8146971692576415e-10,1.7117385864257812,106.27458953857422,0.007071481551975012,0.2563454508781433,0.0035568848252296448,0.6153181195259094,2002.93994140625,4.086304187774658,0,1746516707.1008322,0.00031185231637209654,1.0014667510986328,1.0014667510986328,29.639999389648438,0.6633984446525574,8.017006874084473,0.17622123658657074,2108.175654166,380000.0,18,0,1.4556015729904175,0.30101659893989563,1,1.3404312133789062,0.07632670551538467,0.01223963126540184,0.00103714969009161,87.53485870361328
0.6525105237960815,10,191.78579711914062,-0.30302050709724426,0.17689582705497742,20,1.712935209274292,0.7026796340942383,0.006816281471401453,65.94999694824219,0.6525105237960815,1000,0,18.760417938232422,-0.04947182536125183,1.0011142492294312,0.7026796340942383,-3.270480155944824,-7.629394338515283e-10,1.714974045753479,104.28300476074219,0.002171022119000554,-0.447786808013916,0.004465105012059212,0.6525105237960815,2107.309326171875,4.776646137237549,0,1746516811.4768875,0.00028703745920211077,1.0011142492294312,1.0011142492294312,24.889999389648438,0.7026796340942383,4.746526718139648,0.17019475996494293,2211.205074419,400000.0,19,0,1.4225233793258667,0.29153260588645935,1,1.3449548482894897,0.12866128981113434,0.016704736277461052,0.0007878650794737041,85.52256774902344
0.6877549886703491,10,194.32571411132812,-0.4504014551639557,0.031391456723213196,21,1.8560982942581177,0.7420928478240967,0.005805335007607937,19.100000381469727,0.6877549886703491,1000,0,18.877941131591797,-0.14738094806671143,1.0029971599578857,0.7420928478240967,-1.2295777797698975,-6.866454960174906e-09,1.7435013055801392,102.91999053955078,-0.0047996919602155685,0.01576918363571167,-0.0030949991196393967,0.6877549886703491,2210.32470703125,4.015969753265381,0,1746516914.5060282,0.00028200290398672223,1.0029971599578857,1.0029970407485962,20.729999542236328,0.7420928478240967,3.516948938369751,0.1620495766401291,2314.538068503,420000.0,20,0,1.2676173448562622,0.30077993869781494,1,1.3840943574905396,0.09646734595298767,0.013609737157821655,0.0021192559506744146,84.04202270507812
0.7231079339981079,10,193.7289581298828,-0.3019404411315918,0.04815204441547394,22,2.208543062210083,0.7813851237297058,0.004100314807146788,52.150001525878906,0.7231079339981079,1000,0,18.3432559967041,0.1484610140323639,1.002081274986267,0.7813851237297058,0.3898320198059082,3.8146971692576415e-10,1.7579236030578613,103.23702239990234,-0.03131766617298126,-0.42509371042251587,-0.0032397331669926643,0.7231079339981079,2313.67578125,3.524644613265991,0,1746517017.8395717,0.00031775294337421656,1.002081274986267,1.002081274986267,18.59000015258789,0.7813851237297058,3.906780958175659,0.14057791233062744,2419.91255332,440000.0,21,0,1.068320870399475,0.31047236919403076,1,1.4039497375488281,0.08417114615440369,0.010370003990828991,0.0014717117883265018,84.89374542236328
0.7581168413162231,10,189.9554443359375,-0.3292596638202667,0.03015766106545925,23,2.0388236045837402,0.8198830485343933,0.004811381921172142,43.0,0.7581168413162231,1000,0,18.986066818237305,-0.027319222688674927,1.003443717956543,0.8198830485343933,1.3104636669158936,-1.5258788677030566e-09,1.773288369178772,105.28784942626953,0.005369111895561218,-0.47263726592063904,-0.0050797672010958195,0.7581168413162231,2419.05078125,3.4784317016601562,0,1746517123.2138553,0.0002850499004125595,1.003443717956543,1.003443717956543,13.489999771118164,0.8198830485343933,5.217244625091553,0.15046413242816925,2524.139014927,460000.0,22,0,1.0233534574508667,0.30676978826522827,1,1.4260975122451782,0.06265396624803543,0.0052902367897331715,0.0024351326283067465,86.30175018310547
0.7914273142814636,10,192.05406188964844,-0.4344659149646759,0.034738775342702866,24,2.405597448348999,0.8575711250305176,0.003456072648987174,19.450000762939453,0.7914273142814636,1000,0,18.605770111083984,-0.10520625114440918,1.0024802684783936,0.8575711250305176,-2.1541073322296143,5.7220459481754915e-09,1.7748403549194336,104.13734436035156,0.006548638921231031,0.4688589870929718,0.0004005725495517254,0.7914273142814636,2523.278564453125,3.6308398246765137,0,1746517227.4403799,0.00027816271176561713,1.0024802684783936,1.002480149269104,12.789999961853027,0.8575711250305176,3.0631372928619385,0.13115453720092773,2629.390395473,480000.0,23,0,1.2016772031784058,0.3155050277709961,1,1.4286481142044067,0.05895628780126572,0.005690809339284897,0.001753758522681892,85.53155517578125
0.8261568546295166,10,190.1687469482422,-0.15024083852767944,0.012336544692516327,25,1.496864676475525,0.894686758518219,0.008926155045628548,78.69999694824219,0.8261568546295166,1000,0,18.48780059814453,0.28422507643699646,0.999481201171875,0.894686758518219,0.8866357803344727,1.5258788677030566e-09,1.7860126495361328,105.16975402832031,-0.007834031246602535,0.35426631569862366,0.0026920950040221214,0.8261568546295166,2628.53662109375,3.0617880821228027,0,1746517332.691743,0.0003052957181353122,0.999481201171875,0.999481201171875,13.670000076293945,0.894686758518219,3.949773073196411,0.1942899376153946,2733.101710191,500000.0,24,0,0.992319643497467,0.2908257246017456,1,1.4445489645004272,0.10808626562356949,0.008382904343307018,0.0003668180725071579,86.68193054199219
0.8597779273986816,10,193.02706909179688,-0.4175502061843872,0.27183273434638977,26,2.0181832313537598,0.9313651323318481,0.004910298623144627,28.799999237060547,0.8597779273986816,1000,0,18.707109451293945,-0.26730936765670776,1.0033562183380127,0.9313651323318481,-0.29372715950012207,1.1062621929625038e-08,1.7976518869400024,103.61241149902344,0.0016262271674349904,-0.6701077818870544,-0.0026924340054392815,0.8597779273986816,2732.23095703125,3.954192638397217,0,1746517436.4029176,0.0002987511979881674,1.0033562183380127,1.0033560991287231,14.09000015258789,0.9313651323318481,3.656045913696289,0.16169963777065277,2836.421219277,520000.0,25,0,1.4388128519058228,0.3263394832611084,1,1.46163809299469,0.0512373112142086,0.005690470337867737,0.002373148687183857,84.90528106689453
0.8943457007408142,10,193.76699829101562,-0.13179363310337067,0.2671511769294739,27,1.3706251382827759,0.9683554768562317,0.010646140202879906,67.0,0.8943457007408142,1000,0,18.59789276123047,0.28575657308101654,1.0014073848724365,0.9683554768562317,0.39548397064208984,1.5258788677030566e-09,1.8154006004333496,103.21675109863281,-0.006970179732888937,0.3097020387649536,0.005161452107131481,0.8943457007408142,2835.549072265625,2.6188859939575195,0,1746517539.7224417,0.0003251803864259273,1.0014073848724365,1.001407265663147,18.8799991607666,0.9683554768562317,4.051529884338379,0.20907209813594818,2938.430362736,540000.0,26,0,0.8611350655555725,0.28655949234962463,1,1.4882564544677734,0.1279473751783371,0.010851922444999218,0.0009951713727787137,84.61884307861328
0.9282601475715637,10,196.25401306152344,-0.3540383279323578,0.02363457717001438,28,1.8004069328308105,1.005375623703003,0.006170039530843496,36.599998474121094,0.9282601475715637,1000,0,18.41632652282715,-0.22224469482898712,1.0030463933944702,1.005375623703003,-0.35103845596313477,-1.0681151962899094e-08,1.834291934967041,101.90874481201172,-0.012992930598556995,-0.48769354820251465,-0.004695125389844179,0.9282601475715637,2937.560546875,3.424901247024536,0,1746517641.731837,0.0002690674737095833,1.0030463933944702,1.0030463933944702,17.190000534057617,1.005375623703003,3.700491428375244,0.17723245918750763,3040.077414187,560000.0,27,0,1.3161542415618896,0.3190905451774597,1,1.5168968439102173,0.08269333094358444,0.006156797055155039,0.0021540410816669464,83.49239349365234
0.9614505767822266,10,196.92453002929688,-0.3337457478046417,-0.04601985961198807,29,1.7645301818847656,1.042663335800171,0.006423491053283215,34.04999923706055,0.9614505767822266,1000,0,18.709396362304688,0.020292580127716064,1.0007739067077637,1.042663335800171,0.16739654541015625,9.53674250681047e-10,1.8419259786605835,101.56175231933594,-0.01624567061662674,0.1042441874742508,0.0018571936525404453,0.9614505767822266,3039.218017578125,3.158308267593384,0,1746517743.3787515,0.0003120593319181353,1.0007739067077637,1.0007739067077637,18.969999313354492,1.042663335800171,3.8678879737854004,0.16932664811611176,3142.453504022,580000.0,28,0,0.9940135478973389,0.29878199100494385,1,1.528328537940979,0.08672352135181427,0.008013990707695484,0.0005472346674650908,82.85233306884766
0.9941325783729553,10,195.53575134277344,-0.3038116991519928,-0.13388261198997498,30,1.363107442855835,1.080080509185791,0.010763893835246563,36.29999923706055,0.9941325783729553,1000,0,19.004390716552734,0.029934048652648926,1.003043532371521,1.080080509185791,0.2777400016784668,3.051757735406113e-09,1.844567894935608,102.28308868408203,-0.026005681604146957,0.24161064624786377,0.004580716602504253,0.9941325783729553,3141.587158203125,2.7079269886016846,0,1746517845.7547183,0.0002796455519273877,1.003043532371521,1.003043532371521,18.280000686645508,1.080080509185791,4.145627975463867,0.22994665801525116,3247.438580892,600000.0,29,0,1.1366201639175415,0.31344202160835266,1,1.533223032951355,0.09073542803525925,0.012594707310199738,0.0021521304734051228,83.27867889404297
1.0252022743225098,10,190.70718383789062,-0.4401968717575073,-0.32383236289024353,31,1.9851276874542236,1.1176048517227173,0.005075189750641584,17.950000762939453,1.0252022743225098,1000,0,18.608720779418945,-0.13638517260551453,1.0026859045028687,1.1176048517227173,-0.9169878959655762,-4.577636492086867e-09,1.8513380289077759,104.87281799316406,-0.008235335350036621,-0.8564037680625916,-0.0006774142384529114,1.0252022743225098,3246.555419921875,3.6128830909729004,0,1746517950.7398877,0.00026458557113073766,1.0026859045028687,1.0026859045028687,18.290000915527344,1.1176048517227173,3.228640079498291,0.16375546157360077,3349.466120419,620000.0,30,0,1.2842273712158203,0.3250754773616791,1,1.5437718629837036,0.07289522886276245,0.011917293071746826,0.0018992493860423565,86.26407623291016
1.0548702478408813,10,196.162109375,-0.36921486258506775,-0.2738194465637207,32,2.0840349197387695,1.1542694568634033,0.0046048881486058235,18.700000762939453,1.0548702478408813,1000,0,18.54110336303711,0.07098200917243958,1.0034375190734863,1.1542694568634033,-0.5820879936218262,-4.577636492086867e-09,1.8565691709518433,101.95648956298828,-0.03434212505817413,0.2060115933418274,0.0004606805741786957,1.0548702478408813,3348.624267578125,2.67860746383667,0,1746518052.767876,0.0002449612657073885,1.0034375190734863,1.0034375190734863,12.25,1.1542694568634033,2.646552085876465,0.16224506497383118,3451.999521124,640000.0,31,0,0.9335904121398926,0.3381243646144867,1,1.552960991859436,0.05041493847966194,0.012377973645925522,0.0024306930135935545,83.41536712646484
1.084027647972107,10,195.2120361328125,-0.3293139636516571,-0.2640659809112549,33,1.8026221990585327,1.1902174949645996,0.006154883652925491,29.850000381469727,1.084027647972107,1000,0,18.616260528564453,0.039900898933410645,1.0019410848617554,1.1902174949645996,0.48485898971557617,-2.2888182460434336e-09,1.8495475053787231,102.45269775390625,-0.017923392355442047,-0.3364201784133911,0.005875393748283386,1.084027647972107,3451.136962890625,2.9420382976531982,0,1746518155.300698,0.00023707959917373955,1.0019410848617554,1.0019410848617554,12.529999732971191,1.1902174949645996,3.131411075592041,0.18632644414901733,3557.495065665,660000.0,32,0,0.8122789859771729,0.3358761668205261,1,1.5427197217941284,0.0643843337893486,0.018253367394208908,0.0013724700547754765,83.83641815185547
1.1137946844100952,10,189.72080993652344,-0.2383604496717453,-0.24063342809677124,34,1.3287982940673828,1.2257007360458374,0.011326911859214306,47.0,1.1137946844100952,1000,0,18.620418548583984,0.0909535139799118,1.0010340213775635,1.2257007360458374,0.5167901515960693,-6.103515470812226e-09,1.8526673316955566,105.41806030273438,-0.02558676153421402,-0.5164696574211121,-0.010928062722086906,1.1137946844100952,3556.64697265625,2.976635456085205,0,1746518260.796597,0.0002769965212792158,1.0010340213775635,1.001033902168274,13.520000457763672,1.2257007360458374,3.6482012271881104,0.24129807949066162,3658.875797933,680000.0,33,0,0.7906579375267029,0.32063645124435425,1,1.5471161603927612,0.09086517244577408,0.007325304672122002,0.0007311073131859303,86.79762268066406
1.1426002979278564,10,197.43186950683594,-0.4000292122364044,-0.1260848194360733,35,1.838052749633789,1.260388731956482,0.0059198858216404915,23.149999618530273,1.1426002979278564,1000,0,18.687984466552734,-0.16166876256465912,1.002150535583496,1.260388731956482,-0.8339691162109375,-6.103515470812226e-09,1.8558613061904907,101.30076599121094,-0.012805200181901455,-0.4517940878868103,-0.00018974719569087029,1.1426002979278564,3658.020751953125,3.3697452545166016,0,1746518362.177316,0.0002612675307318568,1.002150535583496,1.002150535583496,11.369999885559082,1.260388731956482,2.814232110977173,0.18075434863567352,3761.116848136,700000.0,34,0,0.9406836032867432,0.33223602175712585,1,1.5518693923950195,0.06327589601278305,0.007135557476431131,0.001520658261142671,82.61276245117188
