Time/Total,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/Epoch,Train/StopIter,Time/Rollout,Safety/EpCostShield,_timestamp,_runtime,Value/reward,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Time/FPS,Value/Adv,Metrics/EpRet,Safety/shield_violation,_step,Metrics/EpLen,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Time/Update,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Time/Epoch,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Min,Train/PolicyRatio,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier
2801.18408203125,2.710869550704956,0.35272079706192017,1.0685651302337646,-0.3477659225463867,0,1.0134304761886597,10,40,108.13248443603516,74.4000015258789,1746524320.2253914,3067.429094427,0.2814631760120392,0.019526809453964233,0.014298071153461933,78.72004699707031,0.11000122874975204,3.9404687881469727,5.502540588378906,11,1000,220000.0,0.3408220708370209,145.93235778808594,27.5,0.0017426665872335434,0.3408220708370209,0.704748272895813,NaN,0.3408220708370209,0.014421324245631695,0.35272079706192017,0.00026699999580159783,0.03702956438064575,-0.615234375,254.0648956298828,0,1.0134304761886597,1.0134304761886597,8.82947063446045,0.35272079706192017
3066.1591796875,3.3045601844787598,0.3849889039993286,1.04519522190094,-0.2524770498275757,0,1.0096251964569092,11,40,117.19904327392578,131.0,1746524585.205003,3318.817878979,0.3203062117099762,0.01769903115928173,0.013980742543935776,75.49735260009766,-0.24754920601844788,4.338496685028076,6.901174068450928,12,1000,240000.0,0.36841240525245667,147.71078491210938,35.40999984741211,-0.0018277782946825027,0.36841240525245667,0.6886001229286194,NaN,0.36841240525245667,0.01663607358932495,0.3849889039993286,0.0002640000020619482,0.09528887271881104,2.2309494018554688,264.90997314453125,0,1.0096251964569092,1.0096250772476196,11.060420036315918,0.3849889039993286
3317.3056640625,3.123363971710205,0.41552072763442993,1.0096622705459595,-0.48304498195648193,0,1.0179842710494995,12,40,108.21458435058594,23.75,1746524836.5929315,3573.770548982,0.32794761657714844,0.015746477991342545,0.015084571205079556,79.65696716308594,-0.1845937818288803,4.811429023742676,7.0856499671936035,13,1000,260000.0,0.39662691950798035,142.86195373535156,35.97999954223633,-0.001952553167939186,0.39662691950798035,0.6647983193397522,NaN,0.39662691950798035,0.01709582284092903,0.41552072763442993,0.0002610000083222985,-0.23056793212890625,-5.683139324188232,251.07659912109375,0,1.0179842710494995,1.0179842710494995,5.3772807121276855,0.41552072763442993
3572.498291015625,2.903724193572998,0.44733545184135437,0.9900604486465454,-0.2778452932834625,0,1.0094133615493774,13,40,111.97234344482422,97.94999694824219,1746525091.545713,3832.164969469,0.4032435417175293,0.015785634517669678,0.014612534083425999,78.47313690185547,-0.11459781229496002,5.126500129699707,5.907253742218018,14,1000,280000.0,0.4257587194442749,142.89183044433594,42.02000045776367,3.915652632713318e-05,0.4257587194442749,0.6518952250480652,NaN,0.4257587194442749,0.01582210324704647,0.44733545184135437,0.0002579999854788184,0.2051996886730194,5.167313098907471,254.86428833007812,0,1.0094133615493774,1.0094133615493774,10.544593811035156,0.44733545184135437
3830.333984375,3.3046114444732666,0.4796805679798126,0.9733595848083496,-0.3501114845275879,0,1.0129985809326172,14,40,115.98885345458984,77.69999694824219,1746525349.9398098,4091.011023653,0.42016494274139404,0.016875438392162323,0.014848966151475906,77.59367370605469,-0.02573281154036522,5.397456169128418,7.1555891036987305,15,1000,300000.0,0.45559340715408325,141.7640380859375,40.810001373291016,0.0010898038744926453,0.45559340715408325,0.6410468816757202,NaN,0.45559340715408325,0.016458706930279732,0.4796805679798126,0.00025499999173916876,-0.07226619124412537,0.17313766479492188,257.75299072265625,0,1.0129985809326172,1.0129985809326172,10.717731475830078,0.4796805679798126
4089.737548828125,3.3057796955108643,0.5126090049743652,0.9586071372032166,-0.3555440902709961,0,1.0112850666046143,15,40,113.05474853515625,82.6500015258789,1746525608.7860785,4318.825844102,0.4500665068626404,0.018173417076468468,0.014667435549199581,77.29246520996094,-0.17317801713943481,5.57492208480835,7.554786682128906,16,1000,320000.0,0.4861370623111725,145.70262145996094,42.709999084472656,0.0012979786843061447,0.4861370623111725,0.6317846179008484,NaN,0.4861370623111725,0.015624352730810642,0.5126090049743652,0.0002519999979995191,-0.005432605743408203,0.6850080490112305,258.7574462890625,0,1.0112850666046143,1.0112850666046143,11.402739524841309,0.5126090049743652
4317.56103515625,3.335860252380371,0.5452226400375366,0.9319276809692383,-0.4017934501171112,0,1.0159844160079956,16,34,106.5967025756836,57.349998474121094,1746525836.601492,4565.168920763,0.4613115191459656,0.02093289978802204,0.015351349487900734,87.82100677490234,0.06496705114841461,6.056860446929932,7.390664100646973,17,1000,340000.0,0.5167801380157471,121.13916778564453,34.34000015258789,0.0027594827115535736,0.5167801380157471,0.6153641939163208,NaN,0.5167801380157471,0.020070772618055344,0.5452226400375366,0.00024900000425986946,-0.04624935984611511,-1.227381706237793,227.73594665527344,0,1.0159844160079956,1.0159845352172852,10.175357818603516,0.5452226400375366
4563.8857421875,3.513089895248413,0.5777550935745239,0.9054407477378845,-0.41031569242477417,0,1.0196319818496704,17,38,106.0924072265625,62.400001525878906,1746526082.944392,4820.005942057,0.530161440372467,0.026922404766082764,0.016727278009057045,81.21678924560547,0.28658732771873474,6.656407356262207,7.770603179931641,18,1000,360000.0,0.5478022694587708,140.1619873046875,38.81999969482422,0.005989504978060722,0.5478022694587708,0.5993762612342834,NaN,0.5478022694587708,0.020858507603406906,0.5777550935745239,0.0002460000105202198,-0.008522242307662964,-0.5639381408691406,246.25450134277344,0,1.0196319818496704,1.0196318626403809,9.611419677734375,0.5777550935745239
4818.7197265625,3.3076257705688477,0.6112234592437744,0.879090428352356,-0.25219300389289856,0,1.0131773948669434,18,40,110.41678619384766,96.44999694824219,1746526337.7810557,5076.931661977,0.4979490637779236,0.021245494484901428,0.015469411388039589,78.50955963134766,0.19634351134300232,6.66370964050293,6.648523330688477,19,1000,380000.0,0.5790210962295532,144.32919311523438,36.599998474121094,-0.0056769102811813354,0.5790210962295532,0.5838879346847534,NaN,0.5790210962295532,0.01901630312204361,0.6112234592437744,0.00024300000222865492,0.1581226885318756,-2.1478052139282227,254.7460479736328,0,1.0131773948669434,1.0131773948669434,7.463614463806152,0.6112234592437744
5075.64013671875,4.621767044067383,0.6460122466087341,0.8618453145027161,-0.21340744197368622,0,1.012521743774414,19,40,117.9811782836914,124.80000305175781,1746526594.706959,5299.940471863,0.6818140745162964,0.02625357359647751,0.01556930411607027,77.87496185302734,0.08088518679141998,7.2000532150268555,8.215765953063965,20,1000,400000.0,0.6110362410545349,138.84066772460938,47.380001068115234,0.00500807911157608,0.6110362410545349,0.573961079120636,NaN,0.6110362410545349,0.019737722352147102,0.6460122466087341,0.00023999999393709004,0.03878556191921234,5.219677925109863,256.82196044921875,0,1.012521743774414,1.012521743774414,12.683292388916016,0.6460122466087341
5298.66015625,5.037951469421387,0.6817805171012878,0.849565863609314,-0.24326083064079285,0,1.006874918937683,20,30,119.46136474609375,119.1500015258789,1746526817.71637,5564.767337178,0.6122950315475464,0.02660464122891426,0.014970123767852783,89.71839141845703,0.214778870344162,7.551384449005127,8.805218696594238,21,1000,420000.0,0.6439644694328308,103.45830535888672,52.16999816894531,0.0003510676324367523,0.6439644694328308,0.5669234395027161,NaN,0.6439644694328308,0.020063884556293488,0.6817805171012878,0.00023700000019744039,-0.02985338866710663,5.659566879272461,222.91973876953125,0,1.006874918937683,1.006874918937683,18.342859268188477,0.6817805171012878
5563.47509765625,4.585323810577393,0.7176732420921326,0.8392240405082703,-0.31191274523735046,0,1.0101619958877563,21,40,119.72740173339844,87.8499984741211,1746527082.5424602,5787.36660281,0.716205358505249,0.030500033870339394,0.015568852424621582,75.54730987548828,-0.014695055782794952,7.997554779052734,7.896811008453369,22,1000,440000.0,0.6778097748756409,145.00726318359375,55.43000030517578,0.0038953926414251328,0.6778097748756409,0.5611997842788696,NaN,0.6778097748756409,0.019287871196866035,0.7176732420921326,0.00023400000645779073,-0.06865191459655762,-4.645185470581055,264.7347717285156,0,1.0101619958877563,1.0101618766784668,13.697673797607422,0.7176732420921326
5786.080078125,4.626251697540283,0.7522081732749939,0.8131998777389526,-0.4967247247695923,0,1.0189160108566284,22,33,108.65047454833984,42.5,1746527305.1417203,6011.868785426,0.7271661162376404,0.02908608503639698,0.016229374334216118,89.88827514648438,-0.38248753547668457,7.7651286125183105,8.388190269470215,23,1000,460000.0,0.7122681140899658,113.84788513183594,51.959999084472656,-0.0014139488339424133,0.7122681140899658,0.546951174736023,NaN,0.7122681140899658,0.02069985866546631,0.7522081732749939,0.00023099999816622585,-0.18481197953224182,-5.228285789489746,222.49844360351562,0,1.0189160108566284,1.0189158916473389,8.469388008117676,0.7522081732749939
6010.59326171875,4.233885765075684,0.7860690951347351,0.7908220887184143,-0.4301210045814514,0,1.0165680646896362,23,30,113.42070007324219,56.849998474121094,1746527529.644039,6270.461511581,0.8643503785133362,0.034274034202098846,0.016254505142569542,89.12181091308594,-0.01249028742313385,8.954994201660156,8.017232894897461,24,1000,480000.0,0.7471604943275452,110.99118041992188,50.15999984741211,0.005187949165701866,0.7471604943275452,0.5349462032318115,NaN,0.7471604943275452,0.020047366619110107,0.7860690951347351,0.0002280000044265762,0.06660372018814087,0.9139719009399414,224.41195678710938,0,1.0165680646896362,1.0165680646896362,9.383359909057617,0.7860690951347351
6269.17724609375,4.262909412384033,0.8201404809951782,0.7788407206535339,-0.34854966402053833,0,1.01221764087677,24,39,117.34192657470703,81.25,1746527788.2372065,6520.921518643,0.8901212811470032,0.024334929883480072,0.016249414533376694,77.3702163696289,0.12211795896291733,9.159658432006836,8.30840015411377,25,1000,500000.0,0.7820225954055786,141.15538024902344,42.459999084472656,-0.009939104318618774,0.7820225954055786,0.5286219120025635,NaN,0.7820225954055786,0.020302843302488327,0.8201404809951782,0.00022499999613501132,0.08157134056091309,1.7727127075195312,258.4974060058594,0,1.01221764087677,1.01221764087677,11.156072616577148,0.8201404809951782
6519.6416015625,4.26676082611084,0.8547475934028625,0.775554358959198,-0.2524062395095825,0,1.0098081827163696,25,36,120.51614379882812,93.55000305175781,1746528038.6974728,6746.111365459,0.9631949067115784,0.028143828734755516,0.016343841329216957,79.8819808959961,0.1310790479183197,9.39838981628418,7.419760704040527,26,1000,520000.0,0.8166281580924988,129.85313415527344,38.439998626708984,0.003808898851275444,0.8166281580924988,0.527137279510498,NaN,0.8166281580924988,0.020810149610042572,0.8547475934028625,0.00022200000239536166,0.09614342451095581,1.4813594818115234,250.36935424804688,0,1.0098081827163696,1.0098081827163696,12.637432098388672,0.8547475934028625
6744.828125,4.445197105407715,0.8892216086387634,0.7674568295478821,-0.3256208896636963,0,1.0114392042160034,26,32,110.8351058959961,73.5,1746528263.8865347,6950.406912179,0.8964583873748779,0.03722309321165085,0.01609901338815689,88.8466796875,-0.15983164310455322,9.822953224182129,7.471123218536377,27,1000,540000.0,0.8509738445281982,114.27168273925781,37.83000183105469,0.009079264476895332,0.8509738445281982,0.5231069326400757,NaN,0.8509738445281982,0.020531166344881058,0.8892216086387634,0.00021899999410379678,-0.07321465015411377,-0.8874015808105469,225.10690307617188,0,1.0114392042160034,1.0114392042160034,11.750030517578125,0.8892216086387634
6949.14599609375,4.850363254547119,0.9249054193496704,0.7657690644264221,-0.15447790920734406,0,1.00442636013031,27,24,118.66299438476562,123.0999984741211,1746528468.182871,7159.869335416,0.9774547815322876,0.036182060837745667,0.01580122672021389,97.9322738647461,0.1664476990699768,10.77911376953125,8.510759353637695,28,1000,560000.0,0.8856673240661621,85.55972290039062,47.880001068115234,-0.0010410323739051819,0.8856673240661621,0.5224519371986389,NaN,0.8856673240661621,0.020133424550294876,0.9249054193496704,0.00021600000036414713,0.17114298045635223,10.665924072265625,204.22276306152344,0,1.00442636013031,1.0044262409210205,22.41595458984375,0.9249054193496704
7158.58837890625,4.303063869476318,0.9606043100357056,0.7616693377494812,-0.29695427417755127,0,1.0088574886322021,28,28,108.29252624511719,83.8499984741211,1746528677.6446333,7390.464107543,0.9566881060600281,0.03526810184121132,0.01561471726745367,95.5193099975586,-0.12858903408050537,10.361408233642578,7.834920406341553,29,1000,580000.0,0.9208537340164185,101.08912658691406,51.54999923706055,-0.0009139589965343475,0.9208537340164185,0.520277202129364,NaN,0.9208537340164185,0.02033121883869171,0.9606043100357056,0.00021300000662449747,-0.14247636497020721,-6.96304988861084,209.38174438476562,0,1.0088574886322021,1.0088574886322021,15.45290470123291,0.9606043100357056
7389.18994140625,5.2809038162231445,0.9971621036529541,0.7531039714813232,-0.22071082890033722,0,1.0071357488632202,29,32,114.02985382080078,115.9000015258789,1746528908.2395604,7594.085671736,1.047949194908142,0.025434859097003937,0.01581619493663311,86.76274108886719,0.09478335082530975,10.194547653198242,9.28007698059082,30,1000,600000.0,0.9565292596817017,116.48377227783203,52.849998474121094,-0.009833242744207382,0.9565292596817017,0.5160583257675171,NaN,0.9565292596817017,0.020189614966511726,0.9971621036529541,0.0002099999983329326,0.07624344527721405,-1.3720579147338867,230.51370239257812,0,1.0071357488632202,1.0071357488632202,14.080846786499023,0.9971621036529541
7592.802734375,5.0027642250061035,1.033608078956604,0.744933545589447,-0.33537188172340393,0,1.0094964504241943,30,26,109.15776824951172,84.1500015258789,1746529111.860851,7811.805560327,1.0977251529693604,0.03373176231980324,0.015941213816404343,98.26431274414062,-0.014450408518314362,10.554442405700684,8.721659660339355,31,1000,620000.0,0.9924792647361755,94.37483215332031,50.040000915527344,0.008296903222799301,0.9924792647361755,0.5121021270751953,NaN,0.9924792647361755,0.020046716555953026,1.033608078956604,0.00020700000459328294,-0.11466105282306671,0.09733104705810547,203.53269958496094,0,1.0094964504241943,1.0094964504241943,14.178177833557129,1.033608078956604
7810.54150390625,4.442310333251953,1.0702322721481323,0.7435579895973206,-0.28519201278686523,0,1.0064350366592407,31,27,119.2307357788086,93.8499984741211,1746529329.5814366,8021.560480614,1.0422765016555786,0.0351492315530777,0.015444516204297543,91.89291381835938,-0.003958035260438919,10.392348289489746,8.6267728805542,32,1000,640000.0,1.0287772417068481,98.41384887695312,52.209999084472656,0.0014174692332744598,1.0287772417068481,0.5114362835884094,NaN,1.0287772417068481,0.020621731877326965,1.0702322721481323,0.00020399999630171806,0.050179868936538696,-1.4204435348510742,217.6446533203125,0,1.0064350366592407,1.0064350366592407,12.757734298706055,1.0702322721481323
8020.28173828125,4.814053058624268,1.106339931488037,0.7310210466384888,-0.41411012411117554,0,1.0128322839736938,32,27,113.78857421875,71.6500015258789,1746529539.3355904,8241.015660089,1.0507681369781494,0.03007064014673233,0.016055578365921974,95.38776397705078,-0.01656777411699295,10.052445411682129,8.970758438110352,33,1000,660000.0,1.0649842023849487,95.88187408447266,44.97999954223633,-0.005078591406345367,1.0649842023849487,0.505237340927124,NaN,1.0649842023849487,0.021812187507748604,1.106339931488037,0.0002010000025620684,-0.1289181113243103,-1.0854358673095703,209.67050170898438,0,1.0128322839736938,1.0128322839736938,11.672298431396484,1.106339931488037
8239.732421875,4.673595905303955,1.1417831182479858,0.7046692967414856,-0.45668312907218933,0,1.015068769454956,33,29,111.3084945678711,65.4000015258789,1746529758.7911882,8430.224154665,1.0194110870361328,0.026838485151529312,0.016177145764231682,91.1759033203125,0.012659154832363129,9.975822448730469,9.176288604736328,34,1000,680000.0,1.1010149717330933,108.0476303100586,43.33000183105469,-0.003232154995203018,1.1010149717330933,0.4924246072769165,NaN,1.1010149717330933,0.02084336243569851,1.1417831182479858,0.00019799999427050352,-0.042573004961013794,-0.5078897476196289,219.356201171875,0,1.015068769454956,1.015068769454956,11.164408683776855,1.1417831182479858
8428.9443359375,4.7894110679626465,1.1791067123413086,0.708935558795929,0.07009351253509521,0,0.9972714185714722,34,18,121.32681274414062,160.39999389648438,1746529947.9996243,8641.733857742,1.0682672262191772,0.033237993717193604,0.015767058357596397,105.7503433227539,-0.09805013239383698,10.520830154418945,8.985520362854004,35,1000,700000.0,1.137331485748291,67.79776000976562,51.27000045776367,0.006399508565664291,1.137331485748291,0.4946231245994568,NaN,1.137331485748291,0.021151699125766754,1.1791067123413086,0.00019500000053085387,0.5267766416072845,17.383862495422363,189.1246795654297,0,0.9972714185714722,0.9972714185714722,28.54827117919922,1.1791067123413086
8640.4453125,4.762829780578613,1.215384840965271,0.6948658227920532,-0.5064696669578552,0,1.0156424045562744,35,27,115.45301055908203,59.900001525878906,1746530159.5096104,8875.320017232,1.1009184122085571,0.03443238511681557,0.016014888882637024,94.60013580322266,0.2620830833911896,10.36954116821289,9.34308910369873,36,1000,720000.0,1.1737756729125977,95.96310424804688,49.099998474121094,0.0011943913996219635,1.1737756729125977,0.4875815510749817,NaN,1.1737756729125977,0.020326312631368637,1.215384840965271,0.00019200000679120421,-0.5765631794929504,-15.34703254699707,211.4161834716797,0,1.0156424045562744,1.0156424045562744,13.201238632202148,1.215384840965271
8873.9345703125,4.484035968780518,1.2520524263381958,0.6874217391014099,-0.24869143962860107,0,1.0047601461410522,36,32,117.88184356689453,102.69999694824219,1746530393.0949826,9069.293386061,1.0006568431854248,0.01877703331410885,0.01582816056907177,85.691162109375,0.13478414714336395,9.658541679382324,9.164946556091309,37,1000,740000.0,1.2102625370025635,115.51437377929688,47.91999816894531,-0.01565535180270672,1.2102625370025635,0.4841187000274658,NaN,1.2102625370025635,0.020886264741420746,1.2520524263381958,0.00018899999849963933,0.25777822732925415,-3.3839941024780273,233.39630126953125,0,1.0047601461410522,1.0047601461410522,9.817244529724121,1.2520524263381958
9068.03125,4.3986101150512695,1.2877225875854492,0.6753943562507629,-0.47494521737098694,0,1.0101505517959595,37,23,111.02757263183594,59.650001525878906,1746530587.0688252,9252.49774787,0.9712634682655334,0.028059881180524826,0.014666799455881119,103.14804077148438,-0.3719530701637268,9.558389663696289,8.960317611694336,38,1000,760000.0,1.2468056678771973,82.86843872070312,48.310001373291016,0.009282847866415977,1.2468056678771973,0.4784567952156067,NaN,1.2468056678771973,0.023203762248158455,1.2877225875854492,0.00018600000475998968,-0.22625377774238586,0.9940929412841797,193.8960723876953,0,1.0101505517959595,1.0101505517959595,10.8113374710083,1.2877225875854492
9251.22265625,4.155317783355713,1.3225802183151245,0.6572400331497192,-0.398192435503006,0,1.011871576309204,38,21,110.30339813232422,61.95000076293945,1746530770.2733164,9454.115136202,0.9603066444396973,0.03054136596620083,0.015233432874083519,109.21826934814453,-0.09874507784843445,9.635578155517578,8.330971717834473,39,1000,780000.0,1.2832486629486084,72.8160629272461,45.75,0.0024814847856760025,1.2832486629486084,0.47003427147865295,NaN,1.2832486629486084,0.020089775323867798,1.3225802183151245,0.0001829999964684248,0.07675278186798096,-0.7872142791748047,183.1195526123047,0,1.011871576309204,1.011871576309204,10.024123191833496,1.3225802183151245
9452.6171875,4.224303245544434,1.3569037914276123,0.65236896276474,-0.34987106919288635,0,1.0088820457458496,39,27,108.1536865234375,67.5,1746530971.8901055,9673.811912167,0.9504187703132629,0.02861630916595459,0.016090290620923042,99.34634399414062,0.13839009404182434,9.253673553466797,7.815598487854004,40,1000,800000.0,1.3188105821609497,93.16217041015625,32.88999938964844,-0.0019250568002462387,1.3188105821609497,0.46761050820350647,NaN,1.3188105821609497,0.02159668132662773,1.3569037914276123,0.00018000000272877514,0.04832136631011963,-0.5487127304077148,201.31591796875,0,1.0088820457458496,1.0088820457458496,9.475410461425781,1.3569037914276123
9672.53125,4.83997106552124,1.3913744688034058,0.642902672290802,-0.3592221140861511,0,1.010934591293335,40,28,117.45084381103516,86.30000305175781,1746531191.5868642,9881.900637861,0.9453610181808472,0.025123052299022675,0.015392749570310116,91.07442474365234,-0.1597590446472168,8.728974342346191,9.33250904083252,41,1000,820000.0,1.3538470268249512,102.14966583251953,36.939998626708984,-0.0034932568669319153,1.3538470268249512,0.4632708728313446,NaN,1.3538470268249512,0.020752383396029472,1.3913744688034058,0.00017699999443721026,-0.00935104489326477,2.7711944580078125,219.60061645507812,0,1.010934591293335,1.010934591293335,12.246604919433594,1.3913744688034058
