Train/Entropy,Misc/gradient_norm,Time/Total,Loss/Loss_pi/Delta,Time/FPS,Train/PolicyRatio/Std,Train/LR,TotalEnvSteps,_step,_runtime,Train/StopIter,Value/Adv,Metrics/EpRet,Train/KL,Loss/Loss_pi,Train/PolicyStd,Misc/AcceptanceStep,Train/PolicyRatio/Max,Time/Epoch,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_cost_critic,Misc/FinalStepNorm,Value/reward,Train/PolicyRatio/Min,Time/Rollout,Value/cost,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Misc/Alpha,_timestamp,Metrics/LagrangeMultiplier/Min,Misc/xHx,Time/Update,Train/Epoch,Metrics/EpLen
1.2350560426712036,0.18491527438163757,2254.83544921875,0.00028811395168304443,176.77113342285156,0.0014896381180733442,0,400000.0,20,2368.927640984,10,1.4495848965623281e-08,12.719282150268555,0.0003360281407367438,-0.010279458947479725,0.8336756825447083,1,0.9978933334350586,113.1406478881836,3.326684236526489e-05,40.93000030517578,0.9978933334350586,1.8762530088424683,0.2844392955303192,1.2363921403884888,0.9978933334350586,92.90560150146484,6.153078079223633,0.6946173906326294,0.22285820543766022,0.08035843074321747,-0.30250585079193115,0,0.6946173906326294,1.2763241529464722,1743308183.4114711,0.6946173906326294,0.012277435511350632,20.235010147094727,19,1000
1.231544852256775,0.22797028720378876,2367.386962890625,-0.00011117197573184967,177.87417602539062,0.00017072283662855625,0,420000.0,21,2481.754665422,10,1.3732909920349812e-08,13.561201095581055,0.00034910175600089133,-0.010390630923211575,0.8308720588684082,1,1.0002415180206299,112.43903350830078,-0.00877392292022705,42.7599983215332,1.0002413988113403,1.7147687673568726,0.2727920114994049,1.2122833728790283,1.0002415180206299,92.35735321044922,5.412911891937256,0.7277151942253113,0.21484415233135223,0.07158450782299042,-0.1614842414855957,0,0.7277151942253113,1.269720435142517,1743308295.9611433,0.7277151942253113,0.012405475601553917,20.081647872924805,20,1000
1.2261838912963867,0.1852584183216095,2480.212646484375,-0.0035762982442975044,177.4239959716797,0.0007696295506320894,0,440000.0,22,2594.984954348,10,-6.866454960174906e-09,13.375014305114746,0.00031231329194270074,-0.013966929167509079,0.8264880180358887,1,0.9989115595817566,112.72432708740234,0.012545906007289886,41.22999954223633,0.9989115595817566,2.201888084411621,0.3039344251155853,1.3128787279129028,0.9989115595817566,92.30180358886719,6.044322490692139,0.7603437900543213,0.33289098739624023,0.0841304138302803,0.48711931705474854,0,0.7603437900543213,0.913014829158783,1743308408.7883055,0.7603437900543213,0.023992424830794334,20.4224910736084,21,1000
1.2281707525253296,0.17073582112789154,2593.440185546875,0.0038068071007728577,176.794677734375,0.00017493750783614814,0,460000.0,23,2707.598892393,10,-3.814697002724188e-09,13.39804458618164,0.00035275009577162564,-0.010160122066736221,0.8283543586730957,1,0.9997526407241821,113.12557983398438,-0.00968872755765915,42.7599983215332,0.9997525811195374,1.7368509769439697,0.26619523763656616,1.30171799659729,0.9997526407241821,92.68254089355469,5.200600624084473,0.792643129825592,0.2186708152294159,0.07444168627262115,-0.46503710746765137,0,0.792643129825592,1.217333197593689,1743308522.0185556,0.792643129825592,0.013496175408363342,20.443012237548828,22,1000
1.2146762609481812,0.1488136500120163,2706.04736328125,0.0003432817757129669,177.7760772705078,1.6268792023765855e-05,0,480000.0,24,2820.685577456,10,-4.577636492086867e-09,13.94655990600586,0.00032592512434348464,-0.009816840291023254,0.8175910115242004,1,0.9999769926071167,112.50108337402344,0.006618782877922058,37.9900016784668,0.9999769330024719,1.523379921913147,0.29115375876426697,1.37966787815094,0.9999769926071167,92.24887084960938,5.107150554656982,0.8244137167930603,0.21653325855731964,0.08106046915054321,-0.21347105503082275,0,0.8244137167930603,1.3446145057678223,1743308634.6322803,0.8244137167930603,0.011062009260058403,20.252164840698242,23,1000
1.2058926820755005,0.1327965408563614,2819.159912109375,-0.00040413811802864075,176.99301147460938,0.0006597386673092842,0,500000.0,25,2933.920882153,10,3.051757735406113e-09,14.606941223144531,0.0003451321099419147,-0.010220978409051895,0.8106247782707214,1,0.9990670084953308,112.99880981445312,0.004542581737041473,38.869998931884766,0.9990670084953308,1.871732234954834,0.2738484740257263,1.571889877319336,0.9990670084953308,92.54261779785156,4.82975959777832,0.8557703495025635,0.21250461041927338,0.08560305088758469,0.348352313041687,0,0.8557703495025635,1.2886706590652466,1743308747.719278,0.8557703495025635,0.012043307535350323,20.456148147583008,24,1000
1.197502613067627,0.18300078809261322,2932.372802734375,-0.0006998879835009575,176.78558349609375,6.796882371418178e-05,0,520000.0,26,3046.933810059,10,-7.629394005448376e-09,15.165482521057129,0.00031927309464663267,-0.010920866392552853,0.8035521507263184,1,0.9999038577079773,113.13140106201172,0.010542191565036774,38.349998474121094,0.9999038577079773,1.8965705633163452,0.28817814588546753,1.533541202545166,0.9999038577079773,92.85530090332031,5.606683731079102,0.8867400884628296,0.24359041452407837,0.09614524245262146,0.02483832836151123,0,0.8867400884628296,1.1830438375473022,1743308860.9544592,0.8867400884628296,0.014289861544966698,20.27606964111328,25,1000
1.1857987642288208,0.24394358694553375,3045.40087890625,-0.00010759755969047546,177.1183624267578,0.00023152669018600136,0,540000.0,27,3159.34626021,10,3.051757735406113e-09,16.106218338012695,0.0003536817093845457,-0.011028463952243328,0.7937321066856384,1,1.000327467918396,112.91883850097656,-0.009291552007198334,35.86000061035156,1.000327467918396,2.273159980773926,0.275823712348938,1.6550347805023193,1.000327467918396,93.06159210205078,4.596717357635498,0.9172373414039612,0.23894868791103363,0.08685369044542313,0.37658941745758057,0,0.9172373414039612,1.1543220281600952,1743308973.9674854,0.9172373414039612,0.015009826980531216,19.857221603393555,26,1000
1.1740971803665161,0.2033456414937973,3157.80224609375,-0.001359589397907257,178.07681274414062,0.0006654425524175167,0,560000.0,28,3270.503372684,10,-1.5258788677030566e-09,15.928083419799805,0.0003671845479402691,-0.012388053350150585,0.7840828895568848,1,0.9990589022636414,112.31108856201172,0.010163553059101105,36.91999816894531,0.9990589022636414,2.1897025108337402,0.28012871742248535,1.4308198690414429,0.9990589022636414,91.9697036743164,5.654542922973633,0.9473817944526672,0.26185789704322815,0.09701724350452423,-0.08345746994018555,0,0.9473817944526672,1.06977379322052,1743309086.379881,0.9473817944526672,0.01747615449130535,20.341358184814453,27,1000
1.168008804321289,0.25101861357688904,3268.976806640625,0.000642756000161171,180.0673828125,0.0006387776229530573,0,580000.0,29,3383.35074949,10,8.01086397217432e-09,15.6359224319458,0.0003793032083194703,-0.011745297349989414,0.7792012095451355,1,1.0009034872055054,111.06952667236328,0.025081917643547058,38.27000045776367,1.0009034872055054,1.690746545791626,0.2561286389827728,1.4473971128463745,1.0009034872055054,92.30082702636719,4.945783615112305,0.9772968888282776,0.23377209901809692,0.12209916114807129,-0.49895596504211426,0,0.9772968888282776,1.095633864402771,1743309197.5374556,0.9772968888282776,0.016660917550325394,18.768672943115234,28,1000
1.1638089418411255,0.3081651031970978,3381.801513671875,-0.00034797564148902893,177.38702392578125,0.00040840296423994005,0,600000.0,30,3495.472806048,10,6.103515470812226e-09,13.818416595458984,0.0004125418490730226,-0.012093272991478443,0.7759352326393127,1,0.9994224309921265,112.74781799316406,-0.015242300927639008,39.08000183105469,0.9994223713874817,1.7403221130371094,0.24421477317810059,1.4367154836654663,0.9994224309921265,92.3482666015625,5.638303279876709,1.0070624351501465,0.22472995519638062,0.10685686022043228,0.0495755672454834,0,1.0070624351501465,1.0867033004760742,1743309310.3842309,1.0070624351501465,0.01693587936460972,20.399511337280273,29,1000
1.1637153625488281,0.24345926940441132,3493.939208984375,0.0029745185747742653,178.52976989746094,0.0009148113895207644,0,620000.0,31,3607.614339668,10,-1.5258788677030566e-09,14.201977729797363,0.00032224113238044083,-0.009118754416704178,0.7759007811546326,1,1.0012938976287842,112.02613830566406,0.016346946358680725,35.400001525878906,1.0012937784194946,1.2896326780319214,0.2830612063407898,1.6092146635055542,1.0012938976287842,92.47750091552734,5.590019702911377,1.0364923477172852,0.20270803570747375,0.123203806579113,-0.450689435005188,0,1.0364923477172852,1.3963985443115234,1743309422.5065355,1.0364923477172852,0.010256773792207241,19.54861068725586,30,1000
1.1729406118392944,0.13717912137508392,3606.072021484375,-0.0032164929434657097,178.51644897460938,0.0007510849391110241,0,640000.0,32,3720.948660833,10,0.0,14.636610984802246,0.0003517795994412154,-0.012335247360169888,0.78271484375,1,0.9989377856254578,112.03450012207031,-0.010046981275081635,33.40999984741211,0.9989377856254578,1.783648133277893,0.26810431480407715,1.7236781120300293,0.9989377856254578,93.10662078857422,5.0745744705200195,1.0655133724212646,0.24357202649116516,0.11315682530403137,0.4940154552459717,0,1.0655133724212646,1.1007188558578491,1743309534.6478832,1.0655133724212646,0.016507333144545555,18.927854537963867,31,1000
1.17843496799469,0.16117261350154877,3719.410888671875,-0.0006840061396360397,176.62210083007812,0.00010694060620153323,0,660000.0,33,3833.580488176,10,6.103515470812226e-09,14.940357208251953,0.00034053277340717614,-0.013019253499805927,0.7867732048034668,1,0.9998487830162048,113.23611450195312,-0.02069445699453354,33.52000045776367,0.9998487830162048,2.113677978515625,0.2763664722442627,1.6432007551193237,0.9998487830162048,92.88719940185547,4.534709930419922,1.0941839218139648,0.27701810002326965,0.09246236830949783,0.33002984523773193,0,1.0941839218139648,0.9976478219032288,1743309647.9822848,1.0941839218139648,0.020094411447644234,20.348886489868164,32,1000
1.180838942527771,0.27062374353408813,3832.049560546875,0.0012208940461277962,177.712646484375,4.32427077612374e-05,0,680000.0,34,3946.493319015,10,5.340575981449547e-09,15.841405868530273,0.0003198102058377117,-0.011798359453678131,0.7886927723884583,1,0.9999388456344604,112.5412368774414,0.017004013061523438,33.90999984741211,0.9999387860298157,1.618249535560608,0.2797880470752716,1.7183916568756104,0.9999388456344604,92.28411102294922,4.967957973480225,1.1225734949111938,0.2554149329662323,0.10946638137102127,-0.4954284429550171,0,1.1225734949111938,1.0954256057739258,1743309760.6139941,1.1225734949111938,0.01666724868118763,20.25708770751953,33,1000
1.1801570653915405,0.21852639317512512,3944.932861328125,0.00011795852333307266,177.31365966796875,0.0003978100430686027,0,700000.0,35,4059.523293427,10,-7.247924482811641e-09,17.13843536376953,0.0003794715739786625,-0.011680400930345058,0.7880107760429382,1,1.0005626678466797,112.79447174072266,-0.005638554692268372,32.970001220703125,1.0005626678466797,1.7150152921676636,0.2636144459247589,1.7155845165252686,1.0005626678466797,92.50769805908203,4.555358409881592,1.1506627798080444,0.2285936027765274,0.1038278266787529,0.09676575660705566,0,1.1506627798080444,1.1532013416290283,1743309873.5268698,1.1506627798080444,0.015039018355309963,20.28673553466797,34,1000
1.1821931600570679,0.2963609993457794,4057.9775390625,-0.0033174343407154083,177.11328125,0.0007490899879485369,0,720000.0,36,4172.58045152,10,2.2888182460434336e-09,16.628257751464844,0.00037434478872455657,-0.014997835271060467,0.7894384264945984,1,0.998940646648407,112.92208099365234,-0.003216363489627838,38.970001220703125,0.998940646648407,2.3486406803131104,0.2598157525062561,1.7006373405456543,0.998940646648407,92.75828552246094,4.972809314727783,1.1788597106933594,0.30074676871299744,0.10061146318912506,0.6336253881454468,0,1.1788597106933594,0.8639020919799805,1743309986.556881,1.1788597106933594,0.02679789997637272,20.163761138916016,35,1000
1.1900361776351929,0.18311913311481476,4171.00439453125,0.0022751465439796448,177.11705017089844,0.000367745291441679,0,740000.0,37,4283.892830127,10,-5.340575981449547e-09,16.40790367126465,0.00034163595410063863,-0.012722688727080822,0.7954978346824646,1,1.00052011013031,112.919677734375,0.0010595768690109253,38.95000076293945,1.00052011013031,1.8641623258590698,0.27053892612457275,1.9653335809707642,1.00052011013031,92.69338989257812,6.008457183837891,1.2071613073349,0.26446738839149475,0.10167104005813599,-0.4844783544540405,0,1.2071613073349,1.0229575634002686,1743310099.6140823,1.2071613073349,0.019112369045615196,20.22626304626465,36,1000
1.1852282285690308,0.26966437697410583,4282.33447265625,0.0008531641215085983,179.8689727783203,0.0005790977156721056,0,760000.0,38,4396.691243784,10,9.918212917625624e-09,16.6544246673584,0.0003560213663149625,-0.011869524605572224,0.7916229367256165,1,1.0008189678192139,111.19205474853516,-0.02059178799390793,36.43000030517578,1.0008188486099243,1.830461859703064,0.260408878326416,1.784517526626587,1.0008189678192139,92.3881607055664,5.113818645477295,1.2354111671447754,0.25103864073753357,0.08107925206422806,-0.03370046615600586,0,1.2354111671447754,1.0373259782791138,1743310210.9263313,1.2354111671447754,0.018586570397019386,18.803852081298828,37,1000
1.1783546209335327,0.2302735596895218,4395.12353515625,-0.0017173178493976593,177.5120391845703,0.0007343104807659984,0,780000.0,39,4509.656139589,10,-1.0681151962899094e-08,16.384347915649414,0.00035769774694927037,-0.013586842454969883,0.7863146662712097,1,1.0010385513305664,112.66841888427734,0.01290176808834076,37.22999954223633,1.0010385513305664,1.8709808588027954,0.2710499167442322,1.7580140829086304,1.0010385513305664,92.29386901855469,4.75551176071167,1.2636735439300537,0.29191938042640686,0.09398102015256882,0.040518999099731445,0,1.2636735439300537,0.9285094738006592,1743310323.707078,1.2636735439300537,0.02319835126399994,20.374523162841797,38,1000
1.1734329462051392,0.13835592567920685,4508.11181640625,-0.00043745338916778564,177.1838836669922,0.0004352926625870168,0,800000.0,40,4622.554747745,10,-6.103515470812226e-09,16.852325439453125,0.0003491668321657926,-0.014024295844137669,0.7826542258262634,1,1.0006155967712402,112.87709045410156,0.013626955449581146,38.7400016784668,1.0006155967712402,1.8521504402160645,0.26778432726860046,1.9998433589935303,1.0006155967712402,92.46019744873047,5.033223628997803,1.2920501232147217,0.2981666326522827,0.10760797560214996,-0.018830418586730957,0,1.2920501232147217,0.8981029391288757,1743310436.6897624,1.2920501232147217,0.0247957706451416,20.416866302490234,39,1000
1.1761339902877808,0.21409045159816742,4621.015625,0.0015029869973659515,177.30535888671875,0.0006132085109129548,0,820000.0,41,4734.736298845,10,-1.5258788677030566e-09,17.505949020385742,0.0003300171229057014,-0.012521308846771717,0.7851424217224121,1,1.000867247581482,112.79975128173828,-0.003646537661552429,36.38999938964844,1.000867247581482,1.8555669784545898,0.28135278820991516,1.8725605010986328,1.000867247581482,92.43805694580078,4.469182014465332,1.3203904628753662,0.2665843069553375,0.10396143794059753,0.0034165382385253906,0,1.3203904628753662,1.0553988218307495,1743310549.5884266,1.3203904628753662,0.017955461516976357,20.36166763305664,40,1000
1.1807769536972046,0.14671680331230164,4733.1875,-0.0003467593342065811,178.45578002929688,0.0007118040230125189,0,840000.0,42,4847.279022534,10,-1.5258788677030566e-09,17.227293014526367,0.0003599339979700744,-0.012868068180978298,0.788865864276886,1,0.9989933967590332,112.07258605957031,-0.0063744038343429565,39.119998931884766,0.9989933967590332,2.1075432300567627,0.27526363730430603,1.8485333919525146,0.9989933967590332,92.74090576171875,5.025869846343994,1.3488789796829224,0.2764311730861664,0.09758703410625458,0.25197625160217285,0,1.3488789796829224,0.9957764148712158,1743310661.7697108,1.3488789796829224,0.02017001062631607,19.331645965576172,41,1000
