Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Value/Adv,_timestamp,Time/Update,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,_step,Train/LR,Train/Epoch,Time/Rollout,Safety/EpCostShield,Train/KL,Train/StopIter,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Safety/shield_adv_c,TotalEnvSteps,Metrics/EpRet,Train/PolicyStd,Train/Entropy,Train/PolicyRatio/Min,Safety/shield_violation,Value/cost,Train/PolicyRatio,Value/reward,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Metrics/EpCost,_runtime,Time/Epoch,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Total,Loss/Loss_pi,Train/PolicyRatio/Max,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max
0.052502572536468506,0.5665950775146484,-0.1220964640378952,1746505947.1035662,80.18536376953125,0.011388851329684258,0.5665950775146484,16,0.0002519999979995191,15,69.9148178100586,108.69999694824219,0.009004997089505196,40,10.289298057556152,0.040251169353723526,NaN,320000.0,6.891638278961182,0.7437723875045776,1.1226718425750732,1.0073668956756592,11.861659049987793,4.834502696990967,1.0073667764663696,0.5282283425331116,0.5679343938827515,1.1305999755859375,39.810001373291016,2593.338552474,150.10025024414062,-0.007870834320783615,0,2441.569580078125,-0.4239548146724701,1.0073668956756592,1000,0.5665950775146484,133.24427795410156,0,0.5679343938827515,0.5679343938827515
0.0397413969039917,0.6011742353439331,0.22615520656108856,1746506097.9628603,80.24591064453125,0.011108756996691227,0.6011742353439331,17,0.00024900000425986946,16,70.54415893554688,128.9499969482422,0.010251523926854134,40,12.057208061218262,0.043397802859544754,NaN,340000.0,6.8887152671813965,0.7317366003990173,1.1062809228897095,1.0063440799713135,12.599244117736816,5.670631408691406,1.0063440799713135,0.6856695413589478,0.602787971496582,1.7679100036621094,43.400001525878906,2744.206830436,150.7901153564453,0.003146633505821228,0,2592.4091796875,-0.3842134177684784,1.0063440799713135,1000,0.6011742353439331,132.6346893310547,0,0.602787971496582,0.602787971496582
0.034452736377716064,0.6355558633804321,-0.07982000708580017,1746506248.831105,80.01439666748047,0.011231312528252602,0.6355558633804321,18,0.0002460000105202198,17,70.78854370117188,119.69999694824219,0.009708345867693424,40,10.344316482543945,0.05284619331359863,NaN,360000.0,7.269144058227539,0.7251136898994446,1.097100019454956,1.0062470436096191,11.073317527770996,4.751083850860596,1.0062470436096191,0.6231118440628052,0.6374689340591431,-1.7128915786743164,43.540000915527344,2894.516663999,150.80300903320312,0.009448390454053879,0,2743.281005859375,-0.34976068139076233,1.0062470436096191,1000,0.6355558633804321,132.62335205078125,0,0.6374689340591431,0.6374689340591431
-0.07919985055923462,0.6694220304489136,0.01920260861515999,1746506399.1409426,79.57199096679688,0.011790253221988678,0.6694220304489136,19,0.00024300000222865492,18,70.68390655517578,116.80000305175781,0.011345780454576015,40,10.381839752197266,0.05686347931623459,NaN,380000.0,7.654581069946289,0.7121977210044861,1.079156517982483,1.0103124380111694,12.716702461242676,5.695072650909424,1.0103123188018799,0.7400158643722534,0.6719508171081543,0.03752326965332031,36.91999816894531,3044.194468559,150.25595092773438,0.004017286002635956,0,2893.6025390625,-0.42896053194999695,1.0103124380111694,1000,0.6694220304489136,133.10621643066406,0,0.6719508171081543,0.6719508171081543
-0.020104438066482544,0.7030425667762756,0.04777006804943085,1746506548.818768,79.373046875,0.011819416657090187,0.7030425667762756,20,0.00023999999393709004,19,70.23284912109375,113.25,0.011102755554020405,40,9.071955680847168,0.04859587922692299,NaN,400000.0,7.732746601104736,0.7008363008499146,1.0630145072937012,1.007419228553772,12.598669052124023,5.635581970214844,1.007419228553772,0.7712987065315247,0.7061964273452759,-1.3098840713500977,40.529998779296875,3195.900403536,149.60594177246094,-0.0082676000893116,0,3043.261962890625,-0.4490649700164795,1.007419228553772,1000,0.7030425667762756,133.68453979492188,0,0.7061964273452759,0.7061964273452759
-0.05680394172668457,0.7365604043006897,0.2122413069009781,1746506700.5208452,80.58480072021484,0.012146446853876114,0.7365604043006897,21,0.00023700000019744039,20,71.0692367553711,115.5,0.012333744205534458,40,10.98930835723877,0.043702032417058945,NaN,420000.0,8.039749145507812,0.6848081350326538,1.0399868488311768,1.008526086807251,14.25015926361084,6.220714092254639,1.008526086807251,0.8640022277832031,0.7402839064598083,1.9173526763916016,42.52000045776367,3345.577587877,151.65408325195312,-0.004893846809864044,0,3194.988037109375,-0.5058689117431641,1.008526086807251,1000,0.7365604043006897,131.8790740966797,0,0.7402839064598083,0.7402839064598083
-0.08415377140045166,0.7697558999061584,0.012644212692975998,1746506850.2018862,79.78555297851562,0.012523319572210312,0.7697558999061584,22,0.00023400000645779073,21,69.83318328857422,70.19999694824219,0.012668143957853317,40,8.635054588317871,0.030834563076496124,NaN,440000.0,7.612882614135742,0.6664199829101562,1.012682318687439,1.0114864110946655,12.399276733398438,5.4165849685668945,1.0114864110946655,0.6907064914703369,0.7732522487640381,-2.3542537689208984,38.16999816894531,3497.136818736,149.6187744140625,-0.01286746934056282,0,3344.65478515625,-0.5900226831436157,1.0114864110946655,1000,0.7697558999061584,133.67306518554688,0,0.7732522487640381,0.7732522487640381
0.03127169609069824,0.8025556802749634,0.41536402702331543,1746507001.7611916,80.8043212890625,0.012854003347456455,0.8025556802749634,23,0.00023099999816622585,22,70.69654846191406,92.05000305175781,0.013888665474951267,40,7.8464555740356445,0.03790947422385216,NaN,460000.0,7.0474162101745605,0.6470269560813904,0.9830278754234314,1.0102237462997437,13.352534294128418,5.5419602394104,1.0102237462997437,0.7938066720962524,0.805743396282196,-0.7885990142822266,36.11000061035156,3648.291392139,151.50091552734375,0.007074911147356033,0,3496.22216796875,-0.5587509870529175,1.0102237462997437,1000,0.8025556802749634,132.0124053955078,0,0.805743396282196,0.805743396282196
0.20642605423927307,0.8353303670883179,0.08789344131946564,1746507152.9151561,79.97640228271484,0.011806308291852474,0.8353303670883179,24,0.0002280000044265762,23,71.11779022216797,146.64999389648438,0.01090988889336586,40,11.383344650268555,0.042587023228406906,NaN,480000.0,6.858734130859375,0.6333417296409607,0.9617941975593567,1.004886269569397,13.65379524230957,5.761126518249512,1.004886269569397,0.8349580764770508,0.838909924030304,3.53688907623291,41.650001525878906,3798.725383701,151.09423828125,0.0046775490045547485,0,3647.3701171875,-0.3523249328136444,1.004886269569397,1000,0.8353303670883179,132.3677215576172,0,0.838909924030304,0.838909924030304
-0.09922906756401062,0.8678948283195496,-0.21117384731769562,1746507303.3491833,79.76077270507812,0.012822088785469532,0.8678948283195496,25,0.00022499999613501132,24,70.57952880859375,103.5999984741211,0.013406994752585888,40,11.071184158325195,0.04685063287615776,NaN,500000.0,7.191009044647217,0.6259093284606934,0.9497849345207214,1.0096392631530762,12.264104843139648,4.374151706695557,1.0096391439437866,0.8674020767211914,0.8718252182006836,-0.3121604919433594,38.25,3948.031828726,150.34034729003906,0.0042636096477508545,0,3797.77685546875,-0.45155400037765503,1.0096392631530762,1000,0.8678948283195496,133.031494140625,0,0.8718252182006836,0.8718252182006836
-0.16035538911819458,0.9000394344329834,-0.012365836650133133,1746507452.6559966,80.240234375,0.012542583979666233,0.9000394344329834,26,0.00022200000239536166,25,68.9756851196289,78.5999984741211,0.013377493247389793,40,8.344138145446777,0.056557547301054,NaN,520000.0,7.3805131912231445,0.6121585965156555,0.9275175333023071,1.0094273090362549,13.204140663146973,5.0811004638671875,1.0094273090362549,0.892582893371582,0.9039566516876221,-2.727046012878418,34.2400016784668,4096.242060685,149.21597290039062,0.00970691442489624,0,3947.0908203125,-0.6119093894958496,1.0094273090362549,1000,0.9000394344329834,134.03390502929688,0,0.9039566516876221,0.9039566516876221
0.0552678108215332,0.9318105578422546,0.00566435232758522,1746507600.8664372,79.89328002929688,0.012564043514430523,0.9318105578422546,27,0.00021899999410379678,26,68.26127624511719,76.0,0.013558498583734035,40,6.960300445556641,0.037836674600839615,NaN,540000.0,7.419147968292236,0.597580075263977,0.9034860134124756,1.0107985734939575,11.854307174682617,4.894975662231445,1.0107985734939575,0.6838113069534302,0.9353325963020325,-1.3838376998901367,34.11000061035156,4248.07359337,148.15460205078125,-0.018720872700214386,0,4095.32958984375,-0.5566415786743164,1.0107985734939575,1000,0.9318105578422546,134.99412536621094,0,0.9353325963020325,0.9353325963020325
0.16405728459358215,0.9635173678398132,0.07477609813213348,1746507752.6979587,80.41299438476562,0.012471409514546394,0.9635173678398132,28,0.00021600000036414713,27,71.36577606201172,119.5,0.010801399126648903,40,9.289189338684082,0.04616694524884224,NaN,560000.0,7.60922908782959,0.5901671051979065,0.890964150428772,1.0076550245285034,12.432876586914062,4.7823991775512695,1.0076550245285034,0.6821120977401733,0.9670392870903015,2.3288888931274414,38.33000183105469,4397.958765225,151.77883911132812,0.008330270648002625,0,4247.16015625,-0.39258429408073425,1.0076550245285034,1000,0.9635173678398132,131.7706756591797,0,0.9670392870903015,0.9670392870903015
-0.1375320851802826,0.9947300553321838,0.0507480688393116,1746507902.5831358,79.83512878417969,0.013004678301513195,0.9947300553321838,29,0.00021300000662449747,28,69.9996337890625,84.1500015258789,0.013773431070148945,40,7.8814191818237305,0.04810576140880585,NaN,580000.0,7.925500392913818,0.5826022028923035,0.8780848979949951,1.0096796751022339,12.210423469543457,4.830071926116943,1.0096796751022339,0.9326913952827454,0.9982413649559021,-1.4077701568603516,31.280000686645508,4547.418976779,149.83480834960938,0.0019388161599636078,0,4397.0478515625,-0.5301163792610168,1.0096796751022339,1000,0.9947300553321838,133.48033142089844,0,0.9982413649559021,0.9982413649559021
0.027189791202545166,1.0254093408584595,-0.21078486740589142,1746508052.043367,80.29180145263672,0.013230289332568645,1.0254093408584595,30,0.0002099999983329326,29,69.11815643310547,64.9000015258789,0.013963544741272926,40,8.041326522827148,0.055935028940439224,NaN,600000.0,7.50837516784668,0.567926287651062,0.8524348139762878,1.010577917098999,9.797144889831543,3.900644063949585,1.010577917098999,0.7359573841094971,1.0285156965255737,0.15990734100341797,29.770000457763672,4695.084388479,149.41000366210938,0.007829267531633377,0,4546.5078125,-0.5029265880584717,1.010577917098999,1000,1.0254093408584595,133.85984802246094,0,1.0285156965255737,1.0285156965255737
0.0538916289806366,1.0556782484054565,-0.08132581412792206,1746508199.70777,79.92560577392578,0.012550522573292255,1.0556782484054565,31,0.00020700000459328294,30,67.6878890991211,72.44999694824219,0.012634172104299068,40,6.223721027374268,0.04438953101634979,NaN,620000.0,7.141551494598389,0.5593839287757874,0.8369578123092651,1.009912371635437,9.492809295654297,3.3334343433380127,1.009912371635437,0.7203049659729004,1.0581603050231934,-1.8176054954528809,30.639999389648438,4843.998338746,147.6135711669922,-0.011545497924089432,0,4694.171875,-0.4490349590778351,1.009912371635437,1000,1.0556782484054565,135.48890686035156,0,1.0581603050231934,1.0581603050231934
0.035604119300842285,1.0859088897705078,-0.13510049879550934,1746508348.6227,79.68116760253906,0.013385188765823841,1.0859088897705078,32,0.00020399999630171806,31,69.17240905761719,89.1500015258789,0.01608327403664589,40,7.018917083740234,0.051257576793432236,NaN,640000.0,7.305262565612793,0.5495574474334717,0.8190611600875854,1.0102757215499878,10.254134178161621,3.6845593452453613,1.0102757215499878,0.7409874200820923,1.0876740217208862,0.7951960563659668,35.45000076293945,4992.517302552,148.85362243652344,0.006868045777082443,0,4843.07666015625,-0.4134308397769928,1.0102757215499878,1000,1.0859088897705078,134.3601837158203,0,1.0876740217208862,1.0876740217208862
-0.048762112855911255,1.1156905889511108,-0.08902840316295624,1746508497.1416943,80.46273803710938,0.012731942348182201,1.1156905889511108,33,0.0002010000025620684,32,68.0006332397461,50.599998474121094,0.013214864768087864,40,5.733439922332764,0.0448380671441555,NaN,660000.0,7.001118183135986,0.5433456301689148,0.8074753880500793,1.0089253187179565,8.098020553588867,3.379011631011963,1.0089253187179565,0.6589242815971375,1.1160587072372437,-1.2854771614074707,29.18000030517578,5141.750967314,148.4634246826172,-0.006419509649276733,0,4991.60107421875,-0.46219295263290405,1.0089253187179565,1000,1.1156905889511108,134.71331787109375,0,1.1160587072372437,1.1160587072372437
-0.06041157245635986,1.1449528932571411,0.321635365486145,1746508646.3753378,79.80659484863281,0.013132229447364807,1.1449528932571411,34,0.00019799999427050352,33,69.37604522705078,58.20000076293945,0.012954446487128735,40,5.3648152351379395,0.05104735493659973,NaN,680000.0,6.572364330291748,0.536432683467865,0.7947245240211487,1.0115426778793335,9.75145149230957,4.109870910644531,1.0115426778793335,0.804391622543335,1.1436434984207153,-0.3686246871948242,27.399999618530273,5289.949401921,149.18267822265625,0.006209287792444229,0,5140.83935546875,-0.5226045250892639,1.0115426778793335,1000,1.1449528932571411,134.06381225585938,0,1.1436434984207153,1.1436434984207153
0.1711570918560028,1.1738190650939941,-0.0793323740363121,1746508794.573758,80.04899597167969,0.012915851548314095,1.1738190650939941,35,0.00019500000053085387,34,68.07513427734375,77.05000305175781,0.013004177249968052,40,5.804678916931152,0.0518118217587471,NaN,700000.0,6.518547534942627,0.5345366597175598,0.7909708619117737,1.0056931972503662,8.300251960754395,2.933980941772461,1.0056931972503662,0.7374207973480225,1.1710338592529297,0.4398636817932129,28.260000228881836,5439.005183258,148.1241912841797,0.0007644668221473694,0,5289.01416015625,-0.3514474332332611,1.0056931972503662,1000,1.1738190650939941,135.02183532714844,0,1.1710338592529297,1.1710338592529297
-0.06189197301864624,1.2023566961288452,-0.16437937319278717,1746508943.629524,80.43421936035156,0.013155383057892323,1.2023566961288452,36,0.00019200000679120421,35,68.56727600097656,72.05000305175781,0.014343861490488052,40,6.564794063568115,0.05926620215177536,NaN,720000.0,6.4157257080078125,0.527911365032196,0.7783584594726562,1.0090521574020386,8.92795181274414,3.4005987644195557,1.0090521574020386,0.714553952217102,1.1981236934661865,0.7601151466369629,28.510000228881836,5587.972436366,149.0015411376953,0.007454380393028259,0,5438.09033203125,-0.41333940625190735,1.0090521574020386,1000,1.2023566961288452,134.226806640625,0,1.1981236934661865,1.1981236934661865
-0.10857394337654114,1.2300231456756592,0.11763737350702286,1746509092.5886815,79.8609848022461,0.013404781930148602,1.2300231456756592,37,0.00018899999849963933,36,69.05154418945312,50.25,0.013188201934099197,40,4.881941795349121,0.05412905663251877,NaN,740000.0,6.348750114440918,0.5200756788253784,0.7637559771537781,1.0134406089782715,9.164573669433594,3.5020086765289307,1.0134406089782715,0.8241652250289917,1.2243331670761108,-1.6828522682189941,20.670000076293945,5736.524399962,148.91256713867188,-0.005137145519256592,0,5587.05712890625,-0.5219133496284485,1.0134406089782715,1000,1.2300231456756592,134.30699157714844,0,1.2243331670761108,1.2243331670761108
-0.00518190860748291,1.2569488286972046,0.6375694274902344,1746509241.146488,79.70539855957031,0.013751682825386524,1.2569488286972046,38,0.00018600000475998968,37,68.80693054199219,55.099998474121094,0.014592353254556656,40,4.8364949226379395,0.05102464184165001,NaN,760000.0,6.689280986785889,0.5092608332633972,0.7422423958778381,1.012650966644287,9.504037857055664,3.8362059593200684,1.012650966644287,0.8950755596160889,1.2498972415924072,-0.04544687271118164,21.15999984741211,5886.864412308,148.51239013671875,-0.003104414790868759,0,5735.61572265625,-0.5270952582359314,1.012650966644287,1000,1.2569488286972046,134.6688995361328,0,1.2498972415924072,1.2498972415924072
0.09293141961097717,1.2833271026611328,0.2702586054801941,1746509391.481451,79.85917663574219,0.013449179008603096,1.2833271026611328,39,0.0001829999964684248,38,70.42959594726562,72.0,0.01501155924052,40,6.1071085929870605,0.06227611377835274,NaN,780000.0,7.147275447845459,0.5005581974983215,0.7249058485031128,1.0089738368988037,9.476543426513672,3.836516857147217,1.0089738368988037,0.9723666310310364,1.2753784656524658,1.270613670349121,22.610000610351562,6036.828428546,150.288818359375,0.011251471936702728,0,5885.95068359375,-0.4341638386249542,1.0089738368988037,1000,1.2833271026611328,133.0771026611328,0,1.2753784656524658,1.2753784656524658
0.022295624017715454,1.3093091249465942,0.10218985378742218,1746509541.4491982,80.5918197631836,0.01290634460747242,1.3093091249465942,40,0.00018000000272877514,39,69.32474517822266,74.19999694824219,0.015747789293527603,40,5.966610431671143,0.04619935527443886,NaN,800000.0,6.986238956451416,0.4971432089805603,0.7176051735877991,1.0070395469665527,9.255593299865723,3.9439210891723633,1.0070395469665527,0.860640823841095,1.300858974456787,-0.14049816131591797,23.739999771118164,6188.349968201,149.91661071777344,-0.01607675850391388,0,6035.9130859375,-0.41186821460723877,1.0070395469665527,1000,1.3093091249465942,133.40750122070312,0,1.300858974456787,1.300858974456787
0.2622370719909668,1.3351445198059082,0.050705671310424805,1746509692.9743438,80.4739761352539,0.014093701727688313,1.3351445198059082,41,0.00017699999443721026,40,70.99482727050781,94.25,0.014640777371823788,40,8.458191871643066,0.0427890382707119,NaN,820000.0,6.66165018081665,0.500493049621582,0.7241331934928894,1.0039976835250854,6.924179553985596,3.16433048248291,1.0039976835250854,0.6416090726852417,1.3269150257110596,2.491581439971924,26.309999465942383,6339.028381282,151.46884155273438,-0.0034103170037269592,0,6187.43505859375,-0.14963114261627197,1.0039976835250854,1000,1.3351445198059082,132.0403594970703,0,1.3269150257110596,1.3269150257110596
