Train/Epoch,Metrics/EpRet,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,_step,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Time/FPS,Safety/shield_violation,Time/Update,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,Misc/AcceptanceStep,Train/LR,Safety/ShieldLagrangeMultiplier/Min,_runtime,_timestamp,Metrics/EpLen,Value/Adv,Train/KL,Misc/Alpha,TotalEnvSteps,Train/PolicyStd,Value/cost,Train/PolicyRatio/Min,Time/Epoch,Train/Entropy,Train/StopIter,Loss/Loss_cost_critic/Delta,Misc/xHx,Time/Rollout,Safety/shield_adv_c,Train/PolicyRatio,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Time/Total,Loss/Loss_pi,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Misc/FinalStepNorm
35,0.24843169748783112,1.3003971576690674,1.3003971576690674,3.996687412261963,0,36,0.007844164036214352,0.0029028146527707577,10.829999923706055,193.5277099609375,3.85268235206604,18.611736297607422,1.3003971576690674,0.32072681188583374,1,0,1.186566948890686,3866.024847217,1746560316.5416074,1000,5.340575981449547e-09,0.00031330090132541955,0.9554116129875183,720000.0,1.0417399406433105,1.4576112031936646,0.9997838735580444,103.34437561035156,1.45973539352417,10,1.450211524963379,0.021910320967435837,84.73262023925781,-0.35646817088127136,0.9997838139533997,35.79999923706055,0,0.9997838735580444,0.00015285257541108876,3758.729736328125,-0.1158766970038414,0.2496727705001831,1.186566948890686,0.0710109993815422,1.186566948890686,0.020738834515213966,0.30642610788345337
36,0.292404443025589,1.3356603384017944,1.3356603384017944,4.614010334014893,0,37,0.006152920424938202,-0.0016912436112761497,12.869999885559082,188.72573852539062,4.203701972961426,18.653156280517578,1.3356603384017944,0.3638157248497009,1,0,1.2149817943572998,3967.753165932,1746560422.5908535,1000,-1.5258788677030566e-09,0.0003163477231282741,0.8354029655456543,740000.0,1.0216227769851685,1.014719009399414,1.0002477169036865,105.97388458251953,1.4401594400405884,10,0.6173229217529297,0.028657469898462296,87.32070922851562,-0.011903822422027588,1.000247597694397,53.349998474121094,0,1.0002477169036865,0.00017516234947834164,3864.813232421875,-0.003256876254454255,0.19802777469158173,1.2149817943572998,0.11261982074938715,1.2149817943572998,0.03060268610715866,0.3039327561855316
37,0.19794589281082153,1.3705365657806396,1.3705365657806396,2.1477839946746826,0,38,0.027094990015029907,0.020942069590091705,12.5,196.7374725341797,3.4965813159942627,18.371051788330078,1.3705365657806396,0.22133828699588776,1,0,1.2412751913070679,4068.881455738,1746560524.3191805,1000,2.2888182460434336e-09,0.0003006990300491452,1.327054500579834,760000.0,1.0211164951324463,0.7513037323951721,1.0032079219818115,101.65831756591797,1.4394655227661133,10,-2.46622633934021,0.011356698349118233,83.2872543334961,-0.3946780562400818,1.003207802772522,5.25,0,1.0032079219818115,0.0022682310082018375,3966.53662109375,-0.3145681917667389,0.14853835105895996,1.2412751913070679,-0.31131131551228464,1.2412751913070679,0.02974427118897438,0.29372796416282654
38,0.1836351752281189,1.404390811920166,1.404390811920166,1.4114125967025757,0,39,0.016126666218042374,-0.010968323796987534,9.130000114440918,197.8926239013672,3.9382972717285156,18.624130249023438,1.404390811920166,0.2260955572128296,1,0,1.2660582065582275,4167.622426202,1746560625.4474244,1000,-3.051757735406113e-09,0.00028798694256693125,1.3694863319396973,780000.0,1.0243875980377197,0.76479172706604,1.002608299255371,101.06491088867188,1.4425477981567383,10,-0.7363713979721069,0.010663853958249092,82.44076538085938,-0.566185474395752,1.002608299255371,10.5,0,1.002608299255371,0.0018442898290231824,4067.671875,-0.31126096844673157,0.11858095228672028,1.2660582065582275,0.0033072233200073242,1.2660582065582275,0.006815488450229168,0.3096347749233246
39,0.06417549401521683,1.4371720552444458,1.4371720552444458,1.7145532369613647,0,40,0.026388924568891525,0.010262258350849152,8.390000343322754,202.68756103515625,2.9130616188049316,18.660058975219727,1.4371720552444458,0.23124606907367706,1,0,1.289942741394043,4270.270035107,1746560724.1881294,1000,-3.051757735406113e-09,0.00026024397811852396,1.3810501098632812,800000.0,1.0296777486801147,0.60451740026474,1.0007240772247314,98.67404174804688,1.4478397369384766,10,0.30314064025878906,0.010486019775271416,80.01396179199219,0.1338435411453247,1.000723958015442,16.450000762939453,0,1.0007240772247314,0.0005119437118992209,4166.40966796875,-0.1719045639038086,0.1197214424610138,1.289942741394043,0.13935640454292297,1.289942741394043,0.0022644612472504377,0.31936243176460266
40,-0.22294439375400543,1.4699573516845703,1.4699573516845703,2.812361717224121,0,41,0.007807258982211351,-0.018581665586680174,13.020000457763672,195.02792358398438,2.6487035751342773,18.655664443969727,1.4699573516845703,0.31375229358673096,1,0,1.3153914213180542,4371.114094971,1746560826.8360164,1000,0.0,0.0003228767600376159,0.9328698515892029,820000.0,1.037436604499817,0.5346674919128418,1.0000356435775757,102.54942321777344,1.4554673433303833,10,1.0978084802627563,0.022981993854045868,83.89373779296875,-0.6099085807800293,1.0000356435775757,49.150001525878906,0,1.0000356435775757,2.5231944164261222e-05,4269.03369140625,0.10670263320207596,0.1271732747554779,1.3153914213180542,0.27860719710588455,1.3153914213180542,-0.01781390607357025,0.2926900386810303
41,-0.4626098573207855,1.501995325088501,1.501995325088501,1.730455994606018,0,42,0.012306705117225647,0.004499446135014296,9.380000114440918,198.48707580566406,2.214693069458008,18.36305046081543,1.501995325088501,0.2505020797252655,1,0,1.3396284580230713,4472.181392325,1746560927.6800175,1000,-7.629394338515283e-10,0.000257511914242059,1.2653692960739136,840000.0,1.0452443361282349,0.5765490531921387,1.001180648803711,100.7622299194336,1.4627436399459839,10,-1.081905722618103,0.012490937486290932,82.39916229248047,-0.44025033712387085,1.001180648803711,13.25,0,1.001180648803711,0.0008348447736352682,4369.8857421875,-0.13951735198497772,0.1008436381816864,1.3396284580230713,-0.24621998518705368,1.3396284580230713,-0.03270980715751648,0.3169776201248169
42,-0.27468064427375793,1.5335955619812012,1.5335955619812012,2.170285224914551,0,43,0.009373166598379612,-0.002933538518846035,10.4399995803833,198.0946502685547,2.308300018310547,18.640039443969727,1.5335955619812012,0.2232559621334076,1,0,1.363294243812561,4577.346513368,1746561028.7473445,1000,-9.918212917625624e-09,0.0003051256062462926,1.4043924808502197,860000.0,1.0337716341018677,0.381184458732605,0.9998452067375183,100.96183776855469,1.451512336730957,10,0.4398292303085327,0.010140340775251389,82.32176971435547,0.5174051523208618,0.9998452067375183,19.850000381469727,0,0.9998452067375183,0.00010949753050226718,4470.9375,-0.09572134166955948,0.10116501897573471,1.363294243812561,0.04379601031541824,1.363294243812561,-0.05053090304136276,0.3135389983654022
43,-0.40282049775123596,1.5648800134658813,1.5648800134658813,2.174175262451172,0,44,0.008467054925858974,-0.0009061116725206375,10.770000457763672,190.3074951171875,2.4966280460357666,18.384626388549805,1.5648800134658813,0.4450036585330963,1,0,1.389719009399414,4679.652887722,1746561133.9125159,1000,2.2888182460434336e-09,0.0002892522024922073,0.6975675821304321,880000.0,1.0241626501083374,0.4714422821998596,0.9986443519592285,105.09307861328125,1.4425058364868164,10,0.0038900375366210938,0.04110146313905716,86.70843505859375,0.47571200132369995,0.9986443519592285,66.5999984741211,0,0.9986443519592285,0.0009585598600097001,4576.1337890625,0.26417964696884155,0.18011218309402466,1.389719009399414,0.35990098863840103,1.389719009399414,-0.03489156812429428,0.31042012572288513
44,-0.3212036192417145,1.5957615375518799,1.5957615375518799,1.648632526397705,0,45,0.006509807426482439,-0.0019572474993765354,10.1899995803833,195.6214599609375,2.2970550060272217,18.617521286010742,1.5957615375518799,0.30272963643074036,1,0,1.415333867073059,4781.71776365,1746561236.2184417,1000,-2.479553229406406e-09,0.00026707828510552645,1.0852128267288208,900000.0,1.0212953090667725,0.35711801052093506,0.9996652603149414,102.23826599121094,1.4399447441101074,10,-0.5255427360534668,0.016982432454824448,83.6207275390625,0.2707419991493225,0.9996652603149414,19.649999618530273,0,0.9996652603149414,0.00023666859488002956,4678.447265625,-0.09127653390169144,0.10405886173248291,1.415333867073059,-0.355456180870533,1.415333867073059,-0.03839157149195671,0.3285260796546936
45,-0.18161769211292267,1.6246581077575684,1.6246581077575684,1.4494578838348389,0,46,0.008254566229879856,0.001744758803397417,3.2200000286102295,196.10679626464844,1.6885172128677368,18.377172470092773,1.6246581077575684,0.21342457830905914,1,0,1.439394474029541,4883.05502005,1746561338.2833576,1000,3.051757735406113e-09,0.0002624981862027198,1.4815781116485596,920000.0,1.0309406518936157,0.4259812533855438,1.0009034872055054,101.9852523803711,1.449376106262207,10,-0.1991746425628662,0.009111301973462105,83.60806274414062,-0.2722312808036804,1.0009034872055054,9.25,0,1.0009034872055054,0.0006387776229530573,4780.5087890625,-0.1252036988735199,0.09788896143436432,1.439394474029541,-0.03392716497182846,1.439394474029541,-0.03502807766199112,0.3162051737308502
46,0.05132479593157768,1.6520452499389648,1.6520452499389648,1.7195241451263428,0,47,0.011496948078274727,0.0032423818483948708,4.389999866485596,197.4866180419922,2.2439215183258057,18.360916137695312,1.6520452499389648,0.2516504228115082,1,0,1.4624308347702026,4986.950138642,1746561439.6209803,1000,-3.051757735406113e-09,0.00025539472699165344,1.3072818517684937,940000.0,1.0308867692947388,0.4312670826911926,1.001198172569275,101.27268981933594,1.4493030309677124,10,0.2700662612915039,0.01170283742249012,82.91175079345703,-0.21102462708950043,1.001198172569275,13.949999809265137,0,1.001198172569275,0.000847207847982645,4881.84375,-0.13360773026943207,0.11038407683372498,1.4624308347702026,-0.00840403139591217,1.4624308347702026,-0.010213305242359638,0.328978031873703
47,-0.04278736934065819,1.6781774759292603,1.6781774759292603,2.7123045921325684,0,48,0.005817713215947151,-0.005679234862327576,4.829999923706055,192.6796875,2.5754518508911133,18.54593849182129,1.6781774759292603,0.3567085564136505,1,0,1.4857524633407593,5087.098104662,1746561543.5157466,1000,-5.340575981449547e-09,0.0003047188220079988,0.853416383266449,960000.0,1.0291814804077148,0.7202884554862976,1.0005186796188354,103.7992172241211,1.4476464986801147,10,0.9927804470062256,0.027460463345050812,85.25326538085938,-0.21150608360767365,1.0005186796188354,29.149999618530273,0,1.0005186796188354,0.00036673375871032476,4985.70849609375,-0.048304468393325806,0.19003719091415405,1.4857524633407593,0.08530326187610626,1.4857524633407593,0.0017405099933966994,0.30442091822624207
48,-0.039009157568216324,1.7036018371582031,1.7036018371582031,2.4460608959198,0,49,0.009978173300623894,0.0041604600846767426,6.539999961853027,199.8397216796875,1.9576263427734375,18.526975631713867,1.7036018371582031,0.35993364453315735,1,0,1.509993314743042,5190.550326134,1746561643.6640637,1000,3.051757735406113e-09,0.00027047336334362626,0.8936444520950317,980000.0,1.0266467332839966,0.4587459862232208,1.0000489950180054,100.0802001953125,1.4450764656066895,10,-0.26624369621276855,0.025043802335858345,81.55320739746094,0.3759264349937439,1.0000489950180054,37.75,0,1.0000489950180054,3.467283022473566e-05,5085.890625,0.08846607059240341,0.11020289361476898,1.509993314743042,0.13677053898572922,1.509993314743042,-0.002322376938536763,0.32165271043777466
49,0.0018618488684296608,1.728386402130127,1.728386402130127,2.4603967666625977,0,50,0.012557592242956161,0.0025794189423322678,6.510000228881836,193.4882354736328,3.1211612224578857,18.270586013793945,1.728386402130127,0.3239995241165161,1,0,1.5336977243423462,5291.054866726,1746561747.1161425,1000,0.0,0.00029841341893188655,0.9356435537338257,1000000.0,1.0190460681915283,0.7203232049942017,1.0013365745544434,103.3654556274414,1.4376296997070312,10,0.014335870742797852,0.022845936939120293,85.0948486328125,-0.25768232345581055,1.0013365745544434,20.049999237060547,0,1.0013365745544434,0.0009451009100303054,5189.3173828125,-0.1787005513906479,0.14683927595615387,1.5336977243423462,-0.2671666219830513,1.5336977243423462,0.00941647868603468,0.3031480610370636
50,-0.010329737327992916,1.752898097038269,1.752898097038269,2.0102930068969727,0,51,0.0046636504121124744,-0.007893941830843687,7.710000038146973,199.11349487304688,2.976337194442749,18.58349609375,1.752898097038269,0.2853376865386963,1,0,1.556787133216858,5395.274532197,1746561847.6207595,1000,1.5258788677030566e-09,0.00026549340691417456,1.1173909902572632,1020000.0,1.0093679428100586,0.6614687442779541,1.0010929107666016,100.44522857666016,1.4280647039413452,10,-0.450103759765625,0.01601840928196907,81.86170959472656,0.5207882523536682,1.0010929107666016,18.350000381469727,0,1.0010929107666016,0.0007727484335191548,5289.84912109375,-0.17278540134429932,0.16675765812397003,1.556787133216858,0.005915150046348572,1.556787133216858,0.012747155502438545,0.31883376836776733
51,-0.13044221699237823,1.7768272161483765,1.7768272161483765,3.411043882369995,0,52,0.02417220175266266,0.019508551340550184,6.329999923706055,192.12904357910156,2.639277458190918,18.51852798461914,1.7768272161483765,0.32108616828918457,1,0,1.5835281610488892,5501.094601782,1746561951.8405428,1000,-6.103515470812226e-09,0.0003282293910160661,0.8628173470497131,1040000.0,1.0164235830307007,0.5308274626731873,1.00058913230896,104.0967025756836,1.434495449066162,10,1.4007508754730225,0.02686532773077488,85.57816314697266,0.8152014017105103,1.0005890130996704,76.5,0,1.00058913230896,0.0004165232530795038,5394.01416015625,0.35869261622428894,0.15270386636257172,1.5835281610488892,0.5314780175685883,1.5835281610488892,0.007823564112186432,0.27703872323036194
52,-0.10694423317909241,1.800992727279663,1.800992727279663,2.882152795791626,0,53,0.0053142765536904335,-0.018857925198972225,9.350000381469727,189.14613342285156,2.729743242263794,18.27142906188965,1.800992727279663,0.34338119626045227,1,0,1.6105077266693115,5601.98312681,1746562057.660613,1000,1.2207030941624453e-08,0.0002780169015750289,0.9167075753211975,1060000.0,1.0141148567199707,0.5450655817985535,1.000889778137207,105.73834991455078,1.432281494140625,10,-0.5288910865783691,0.02379951998591423,87.46690368652344,0.9362440705299377,1.000889778137207,33.45000076293945,0,1.000889778137207,0.0006292243488132954,5499.8662109375,-0.018290145322680473,0.16888362169265747,1.6105077266693115,-0.3769827615469694,1.6105077266693115,-0.008715314790606499,0.3147801458835602
53,-0.07182338088750839,1.8250701427459717,1.8250701427459717,2.861046075820923,0,54,0.012591557577252388,0.0072772810235619545,8.100000381469727,198.4380645751953,2.138669490814209,18.253454208374023,1.8250701427459717,0.2203357070684433,1,0,1.6355655193328857,5700.709485597,1746562158.5491493,1000,-3.051757735406113e-09,0.0003208592825103551,1.3608341217041016,1080000.0,0.9964740872383118,0.6888576149940491,1.0010318756103516,100.78711700439453,1.415107250213623,10,-0.021106719970703125,0.010799885727465153,82.53364562988281,-0.2958334684371948,1.0010318756103516,6.5,0,1.0010318756103516,0.0007296462426893413,5600.7421875,-0.19998842477798462,0.12946762144565582,1.6355655193328857,-0.18169827945530415,1.6355655193328857,-0.019867606461048126,0.29984036087989807
54,-0.15470047295093536,1.8494319915771484,1.8494319915771484,2.77649188041687,0,55,0.008276058360934258,-0.0043154992163181305,9.520000457763672,202.7449493408203,2.187488317489624,18.54547119140625,1.8494319915771484,0.3713136315345764,1,0,1.6611005067825317,5806.819342879,1746562257.2754543,1000,-6.866454960174906e-09,0.00029260400333441794,0.815403401851654,1100000.0,0.9905145764350891,0.6824039816856384,0.9995018839836121,98.64610290527344,1.4093594551086426,10,-0.08455419540405273,0.030080484226346016,80.10061645507812,-0.11783826351165771,0.9995018839836121,34.04999923706055,0,0.9995018839836121,0.0003522633633110672,5699.49267578125,0.0366864837706089,0.19504019618034363,1.6611005067825317,0.23667490854859352,1.6611005067825317,0.0005902362754568458,0.3027704060077667
55,-0.11483634263277054,1.8739593029022217,1.8739593029022217,2.7724437713623047,0,56,0.00767585588619113,-0.0006002024747431278,9.119999885559082,188.6436309814453,2.226158380508423,18.24420738220215,1.8739593029022217,0.3413081467151642,1,0,1.685792088508606,5912.087823753,1746562363.3850036,1000,4.577636492086867e-09,0.0003263221005909145,0.8860363364219666,1120000.0,0.991363525390625,0.9674670696258545,1.001241683959961,106.02001190185547,1.4102603197097778,10,-0.00404810905456543,0.02547573670744896,87.77578735351562,0.22206182777881622,1.001241683959961,17.850000381469727,0,1.001241683959961,0.0008780593634583056,5805.58349609375,-0.10895037651062012,0.1531771719455719,1.685792088508606,-0.14563686028122902,1.685792088508606,-0.007624818477779627,0.30241140723228455
56,0.005022542551159859,1.8987197875976562,1.8987197875976562,1.9576753377914429,0,57,0.006157388910651207,-0.0015184669755399227,9.420000076293945,190.14747619628906,1.7607024908065796,18.558181762695312,1.8987197875976562,0.219584658741951,1,0,1.7092024087905884,6015.775804685,1746562468.6538181,1000,7.629394338515283e-10,0.00031711094197817147,1.348983883857727,1140000.0,1.0007798671722412,0.4490066468715668,1.0004756450653076,105.1815185546875,1.41969633102417,10,-0.8147684335708618,0.010990465059876442,86.62332153320312,-0.007237687706947327,1.000475525856018,11.550000190734863,0,1.0004756450653076,0.0003363318683113903,5910.85546875,-0.11281611770391464,0.13530465960502625,1.7092024087905884,-0.003865741193294525,1.7092024087905884,-1.4050203390070237e-05,0.2962161600589752
57,-0.09733632951974869,1.9225475788116455,1.9225475788116455,1.1794753074645996,0,58,0.010928193107247353,0.004770804196596146,4.960000038146973,193.02870178222656,1.4414595365524292,18.59226417541504,1.9225475788116455,0.22548210620880127,1,0,1.731087327003479,6117.579245135,1746562572.3416815,1000,-1.5258788677030566e-09,0.0002886168076656759,1.3630621433258057,1160000.0,1.0083011388778687,0.32606104016304016,1.0011796951293945,103.61153411865234,1.42719566822052,10,-0.7782000303268433,0.010764608159661293,85.01924896240234,-0.10472267121076584,1.0011796951293945,7.25,0,1.0011796951293945,0.0008341142674908042,6014.55419921875,-0.11276719719171524,0.11567401885986328,1.731087327003479,4.8920512199401855e-05,1.731087327003479,-0.005133536644279957,0.3073461353778839
58,-0.04723035916686058,1.9456998109817505,1.9456998109817505,1.4318362474441528,0,59,0.007552214432507753,-0.0033759786747395992,5.570000171661377,196.57449340820312,1.6656453609466553,18.23971939086914,1.9456998109817505,0.3547678589820862,1,0,1.7525959014892578,6223.910423572,1746562674.145179,1000,4.577636492086867e-09,0.0003012384695466608,0.8353835940361023,1180000.0,1.015041470527649,0.3850458562374115,1.0005500316619873,101.74259948730469,1.4338560104370117,10,0.2523609399795532,0.028658797964453697,83.50285339355469,-0.22102123498916626,1.0005499124526978,19.0,0,1.0005500316619873,0.0003888749051839113,6116.3720703125,-0.039219796657562256,0.1707327663898468,1.7525959014892578,0.07354740053415298,1.7525959014892578,0.011296932585537434,0.29636725783348083
59,0.06170376390218735,1.9695838689804077,1.9695838689804077,4.803918838500977,0,60,0.006008572410792112,-0.001543642021715641,10.699999809265137,188.276123046875,2.2874958515167236,18.523645401000977,1.9695838689804077,0.5399832129478455,1,0,1.7773540019989014,6324.162556088,1746562780.4763863,1000,4.959106458812812e-09,0.00027833355125039816,0.5659759044647217,1200000.0,1.025977611541748,0.6560657024383545,0.9978173971176147,106.22695922851562,1.4445565938949585,10,3.3720825910568237,0.06243584677577019,87.70329284667969,0.31132984161376953,0.99781733751297,65.0999984741211,0,0.9978173971176147,0.0015433894004672766,6222.66162109375,0.30473947525024414,0.34772729873657227,1.7773540019989014,0.3439592719078064,1.7773540019989014,0.002471457002684474,0.3056175112724304
60,-0.021642647683620453,1.9939327239990234,1.9939327239990234,2.7491185665130615,0,61,0.01531424093991518,0.009305668529123068,9.90999984741211,199.61837768554688,2.098139762878418,18.523717880249023,1.9939327239990234,0.28762876987457275,1,0,1.8011353015899658,6429.576685307,1746562880.728526,1000,0.0,0.0002700647746678442,1.1170740127563477,1220000.0,1.023065447807312,0.805960476398468,1.0012269020080566,100.19117736816406,1.4416475296020508,10,-2.054800271987915,0.016027502715587616,81.66743469238281,-0.4723072648048401,1.0012269020080566,15.25,0,1.0012269020080566,0.00086755066877231,6322.9560546875,-0.11378514766693115,0.1263844221830368,1.8011353015899658,-0.4185246229171753,1.8011353015899658,0.021817252039909363,0.321302592754364
61,0.022868193686008453,2.0192675590515137,2.0192675590515137,2.18923020362854,0,62,0.006233509164303541,-0.009080731775611639,12.130000114440918,189.89031982421875,1.9576996564865112,18.263347625732422,2.0192675590515137,0.34341952204704285,1,0,1.8249378204345703,6531.479076269,1746562986.1426337,1000,1.5258788677030566e-09,0.0002979167038574815,0.9014780521392822,1240000.0,1.0212527513504028,0.839780867099762,1.0018019676208496,105.32395935058594,1.4398483037948608,10,-0.5598883628845215,0.024610448628664017,87.06058502197266,-0.14431586861610413,1.0018019676208496,26.049999237060547,0,1.0018019676208496,0.001274183508940041,6428.34130859375,-0.004399918485432863,0.17640334367752075,1.8249378204345703,0.10938522918149829,1.8249378204345703,0.004885942675173283,0.3095851540565491
62,0.015403175726532936,2.0458836555480957,2.0458836555480957,2.999293327331543,0,63,0.01639278419315815,0.010159275028854609,13.729999542236328,196.42037963867188,1.39921236038208,18.494674682617188,2.0458836555480957,0.3328142464160919,1,0,1.848944067955017,6636.604932437,1746563088.04507,1000,0.0,0.00029042144888080657,0.9185641407966614,1260000.0,1.0172739028930664,0.3451163172721863,0.9993990659713745,101.82242584228516,1.435919165611267,10,0.8100631237030029,0.02370341122150421,83.3277359008789,0.736943244934082,0.9993990063667297,28.200000762939453,0,0.9993990659713745,0.0004249245102982968,6530.25341796875,0.07228688895702362,0.1484224647283554,1.848944067955017,0.07668680744245648,1.848944067955017,0.007883645594120026,0.30571120977401733
63,-0.017834434285759926,2.0733802318573,2.0733802318573,1.8302814960479736,0,64,0.007177154067903757,-0.009215630125254393,12.640000343322754,190.4166717529297,2.393190622329712,18.259307861328125,2.0733802318573,0.2196686714887619,1,0,1.8711007833480835,6742.403140816,1746563193.170596,1000,6.103515470812226e-09,0.0002872075419872999,1.391402244567871,1280000.0,1.0169779062271118,0.7069252729415894,1.0008348226547241,105.03282165527344,1.4357069730758667,10,-1.1690118312835693,0.010330566205084324,86.77349090576172,-0.41684162616729736,1.0008348226547241,4.25,0,1.0008348226547241,0.0005902244593016803,6635.3740234375,-0.24386481940746307,0.08461020141839981,1.8711007833480835,-0.3161517083644867,1.8711007833480835,0.012899008579552174,0.30564749240875244
64,-0.05627819150686264,2.0998923778533936,2.0998923778533936,1.1601216793060303,0,65,0.007422289345413446,0.00024513527750968933,5.699999809265137,189.17166137695312,1.6743488311767578,18.272348403930664,2.0998923778533936,0.2629010081291199,1,0,1.8922730684280396,6842.683230088,1746563298.9688368,1000,1.5258788677030566e-09,0.0002665689680725336,1.2198152542114258,1300000.0,1.0183974504470825,0.5750810503959656,0.9998098611831665,105.72408294677734,1.4371265172958374,10,-0.6701598167419434,0.013441307470202446,87.45172119140625,0.09014678746461868,0.9998098015785217,12.100000381469727,0,0.9998098611831665,0.00013447654782794416,6741.18310546875,-0.1002495065331459,0.14787445962429047,1.8922730684280396,0.14361531287431717,1.8922730684280396,-0.004386565648019314,0.3206906318664551
65,0.019164877012372017,2.125566005706787,2.125566005706787,1.4917693138122559,0,66,0.007253544870764017,-0.00016874447464942932,5.869999885559082,199.62026977539062,1.466483473777771,18.51874351501465,2.125566005706787,0.27945637702941895,1,0,1.9129220247268677,6947.502627232,1746563399.2492266,1000,1.3351439953623867e-09,0.0002147572231478989,1.2172966003417969,1320000.0,1.023450493812561,0.4612072706222534,0.9996109008789062,100.19023132324219,1.4420522451400757,10,0.3316476345062256,0.013496987521648407,81.67147064208984,-0.29701417684555054,0.9996109008789062,16.25,0,0.9996109008789062,0.00027513463282957673,6841.45654296875,-0.04453176259994507,0.09824097901582718,1.9129220247268677,0.055717743933200836,1.9129220247268677,0.011615925468504429,0.3401813209056854
66,-0.1346350461244583,2.1500978469848633,2.1500978469848633,1.988460898399353,0,67,0.013097255490720272,0.005843710619956255,4.440000057220459,190.97129821777344,1.6886179447174072,18.559307098388672,2.1500978469848633,0.438387006521225,1,0,1.9339776039123535,7048.635823326,1746563504.0684547,1000,-3.814697002724188e-09,0.00028663460398092866,0.7026626467704773,1340000.0,1.0297714471817017,0.4206039607524872,0.9990936517715454,104.72777557373047,1.4482370615005493,10,0.49669158458709717,0.04050756245851517,86.16845703125,-0.3455284833908081,0.9990935921669006,26.350000381469727,0,0.9990936517715454,0.0006409130874089897,6946.2734375,0.022933855652809143,0.317831814289093,1.9339776039123535,0.06746561825275421,1.9339776039123535,0.010351339355111122,0.3080381751060486
67,0.03506137803196907,2.1733977794647217,2.1733977794647217,2.2098817825317383,0,68,0.007305039092898369,-0.005792216397821903,3.7100000381469727,197.898193359375,2.136914014816284,18.272701263427734,2.1733977794647217,0.3970116376876831,1,0,1.9556595087051392,7151.052047035,1746563605.201485,1000,-3.8146971692576415e-10,0.00026943199918605387,0.8226607441902161,1360000.0,1.0225707292556763,0.5792107582092285,0.9992138147354126,101.06206512451172,1.4412275552749634,10,0.22142088413238525,0.029552098363637924,82.78934478759766,0.6646193861961365,0.9992137551307678,29.299999237060547,0,0.9992138147354126,0.0005559450364671648,7047.42578125,0.0026113931089639664,0.21652944386005402,1.9556595087051392,-0.020322462543845177,1.9556595087051392,-0.01416307408362627,0.326605886220932
68,0.1473652422428131,2.1961588859558105,2.1961588859558105,2.5533158779144287,0,69,0.007662689778953791,0.00035765068605542183,5.760000228881836,195.43934631347656,2.313528537750244,18.564720153808594,2.1961588859558105,0.39215347170829773,1,0,1.9777947664260864,7255.607153145,1746563707.6179297,1000,-7.629394338515283e-10,0.00026119465474039316,0.8288173079490662,1380000.0,1.0243111848831177,0.5295937657356262,1.0009896755218506,102.33354187011719,1.4429084062576294,10,0.34343409538269043,0.029114695265889168,83.76880645751953,0.28812089562416077,1.000989556312561,27.899999618530273,0,1.0009896755218506,0.0006997500895522535,7149.82958984375,-0.025816449895501137,0.15548206865787506,1.9777947664260864,-0.028427843004465103,1.9777947664260864,-0.0014445584965869784,0.3250235617160797
69,0.11218187212944031,2.2185702323913574,2.2185702323913574,1.667450189590454,0,70,0.005041006486862898,-0.002621683292090893,6.230000019073486,191.4241485595703,1.414454698562622,18.260568618774414,2.2185702323913574,0.2534938454627991,1,0,1.9989415407180786,7360.131860477,1746563812.1731133,1000,7.629394005448376e-09,0.0002834088518284261,1.255349040031433,1400000.0,1.0276964902877808,0.34216904640197754,0.9996336698532104,104.48002624511719,1.4462238550186157,10,-0.8858656883239746,0.012691140174865723,86.21943664550781,-0.663104772567749,0.9996336102485657,11.850000381469727,0,0.9996336698532104,0.0002590907388366759,7254.39599609375,-0.07831700891256332,0.13040411472320557,1.9989415407180786,-0.05250055901706219,1.9989415407180786,0.003735116682946682,0.3182232677936554
70,0.0815889835357666,2.2410638332366943,2.2410638332366943,2.1774604320526123,0,71,0.0074453577399253845,0.0024043512530624866,7.639999866485596,191.4778594970703,1.8851914405822754,18.277681350708008,2.2410638332366943,0.33861052989959717,1,0,2.020771026611328,7463.119583775,1746563916.6977606,1000,-3.051757735406113e-09,0.00028236047364771366,0.9088977575302124,1420000.0,1.0341498851776123,0.41296401619911194,1.001043677330017,104.45072174072266,1.4524401426315308,10,0.5100102424621582,0.024210277944803238,86.17301940917969,-0.16057470440864563,1.001043677330017,29.700000762939453,0,1.001043677330017,0.0007380194147117436,7358.919921875,0.04075019434094429,0.18325132131576538,2.020771026611328,0.11906720325350761,2.020771026611328,0.0034176758490502834,0.30776235461235046
