TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Min,Time/FPS,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,_timestamp,Time/Total,Loss/Loss_reward_critic/Delta,_runtime,Value/Adv,Time/Epoch,Train/Epoch,Safety/shield_violation,Train/Entropy,Safety/shield_adv_c,Train/LR,Value/reward,Loss/Loss_reward_critic,Safety/EpCostShield,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Metrics/EpCost,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Time/Update,Time/Rollout,Loss/Loss_cost_critic,_step,Train/PolicyRatio/Std,Value/cost,Train/PolicyRatio/Max,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Train/KL,Train/PolicyRatio
240000.0,0.41685497760772705,75.98519897460938,0.41685497760772705,7.649377822875977,1746499482.329161,3074.406982421875,0.0008727367967367172,3333.289042189,0.016949079930782318,263.2091369628906,11,7.540923595428467,1.1793861389160156,NaN,0.0002640000020619482,0.5963605642318726,0.017334481701254845,87.94999694824219,40,0,0.7896607518196106,36.900001525878906,0.42325448989868164,1.0038789510726929,0.41685497760772705,1000,149.9426727294922,113.2663803100586,12.916102409362793,12,0.010643952526152134,3.240224599838257,1.0038789510726929,-0.33710533380508423,1.1984548568725586,0,0.04841583967208862,0.42325448989868164,0.42325448989868164,0.00834422092884779,1.0038788318634033
260000.0,0.451233446598053,77.5992202758789,0.451233446598053,8.186016082763672,1746499740.1532223,3332.219482421875,0.0013092458248138428,3582.176588104,0.32296639680862427,257.73455810546875,12,7.054553031921387,1.160253643989563,NaN,0.0002610000083222985,0.5916516780853271,0.018643727526068687,64.44999694824219,40,0,0.7744700312614441,34.09000015258789,0.45927995443344116,1.0038602352142334,0.451233446598053,1000,149.1803436279297,108.5540771484375,9.44465446472168,13,0.010099194012582302,3.665196180343628,1.0038602352142334,-0.38450509309768677,-3.4714479446411133,0,-0.04739975929260254,0.45927995443344116,0.45927995443344116,0.008373945020139217,1.0038602352142334
280000.0,0.4850780963897705,80.38980865478516,0.4850780963897705,8.60610580444336,1746499989.040895,3581.109619140625,0.001530298963189125,3839.658146081,-0.19201011955738068,248.78775024414062,13,7.385702133178711,1.1502761840820312,NaN,0.0002579999854788184,0.691076934337616,0.020174026489257812,55.95000076293945,40,0,0.7665920853614807,34.58000183105469,0.4952201545238495,1.0056346654891968,0.4850780963897705,1000,142.17604064941406,106.6115951538086,10.078877449035645,14,0.010385854169726372,3.7239809036254883,1.0056346654891968,-0.41768425703048706,0.6342229843139648,0,-0.03317916393280029,0.4952201545238495,0.4952201545238495,0.008079380728304386,1.0056346654891968
300000.0,0.519564688205719,77.71296691894531,0.519564688205719,9.324475288391113,1746500246.522193,3838.567138671875,0.0019217468798160553,4091.943146676,-0.21346360445022583,257.3572998046875,14,7.614922046661377,1.1348917484283447,NaN,0.00025499999173916876,0.7862234115600586,0.022095773369073868,94.4000015258789,40,0,0.7550464272499084,36.72999954223633,0.531205952167511,1.00519597530365,0.519564688205719,1000,145.8704833984375,111.4867172241211,12.21247673034668,15,0.010980482213199139,3.9909121990203857,1.00519597530365,-0.32401254773139954,2.133599281311035,0,0.09367170929908752,0.531205952167511,0.531205952167511,0.008533526211977005,1.00519597530365
320000.0,0.5529157519340515,79.30799865722656,0.5529157519340515,9.664939880371094,1746500498.8077936,4090.87646484375,0.0020076893270015717,4350.546313541,-0.20174749195575714,252.18138122558594,15,6.305581092834473,1.122978687286377,NaN,0.0002519999979995191,0.6701369881629944,0.02410346269607544,41.400001525878906,40,0,0.7462452054023743,33.040000915527344,0.5670117139816284,1.0046851634979248,0.5529157519340515,1000,142.92776489257812,109.25354766845703,7.81473445892334,16,0.010290704667568207,3.192479372024536,1.0046851634979248,-0.4155009090900421,-4.39774227142334,0,-0.09148836135864258,0.5670117139816284,0.5670117139816284,0.008693589828908443,1.0046851634979248
340000.0,0.5868298411369324,77.36238098144531,0.5868298411369324,10.12938404083252,1746500757.4110513,4349.49169921875,0.0001426953822374344,4604.845352233,-0.19567716121673584,258.5235900878906,16,6.520053863525391,1.11855947971344,NaN,0.00024900000425986946,0.8738234639167786,0.024246158078312874,87.19999694824219,40,0,0.7428934574127197,36.08000183105469,0.602847158908844,1.003257155418396,0.5868298411369324,1000,147.18983459472656,111.33367919921875,13.490015029907227,17,0.010736607015132904,3.930803060531616,1.003257155418396,-0.28858479857444763,5.675280570983887,0,0.12691611051559448,0.602847158908844,0.602847158908844,0.007757605519145727,1.003257155418396
360000.0,0.6210022568702698,78.67330169677734,0.6210022568702698,10.3447847366333,1746501011.709601,4603.78759765625,-0.0035655423998832703,4861.182228912,-0.04123746603727341,254.21585083007812,17,7.8138298988342285,1.100817322731018,NaN,0.0002460000105202198,0.7824030518531799,0.020680615678429604,79.25,40,0,0.7300177216529846,37.68000030517578,0.6387960910797119,1.0062415599822998,0.6210022568702698,1000,143.08853149414062,111.127197265625,11.403035163879395,18,0.01115112379193306,4.273406982421875,1.0062415599822998,-0.35879939794540405,-2.086979866027832,0,-0.07021459937095642,0.6387960910797119,0.6387960910797119,0.009459963999688625,1.0062415599822998
380000.0,0.6551882028579712,78.05247497558594,0.6551882028579712,10.698019981384277,1746501268.0471675,4860.11572265625,0.0032550152391195297,5113.384438098,-0.04943905770778656,256.2378845214844,18,7.259346961975098,1.076253056526184,NaN,0.00024300000222865492,0.8927295804023743,0.023935630917549133,72.25,40,0,0.7123029232025146,39.97999954223633,0.6749632358551025,1.0052706003189087,0.6551882028579712,1000,141.89376831054688,114.34405517578125,11.946697235107422,19,0.010917507112026215,4.311690807342529,1.0052706003189087,-0.3515033423900604,0.5436620712280273,0,0.007296055555343628,0.6749632358551025,0.6749632358551025,0.009075992740690708,1.0052706003189087
400000.0,0.6888014078140259,79.32711029052734,0.6888014078140259,11.000746726989746,1746501520.2490041,5112.3232421875,-0.0019814707338809967,5367.655790546,-0.1434173583984375,252.12062072753906,19,8.559793472290039,1.0601356029510498,NaN,0.00023999999393709004,0.9342683553695679,0.021954160183668137,54.95000076293945,40,0,0.7009044885635376,36.22999954223633,0.7110964059829712,1.0069975852966309,0.6888014078140259,1000,143.12176513671875,108.99870300292969,10.719963073730469,20,0.011144192889332771,4.872729301452637,1.0069975852966309,-0.46923011541366577,-1.2267341613769531,0,-0.11772677302360535,0.7110964059829712,0.7110964059829712,0.009773461148142815,1.0069975852966309
420000.0,0.7218909859657288,78.68718719482422,0.7218909859657288,11.097503662109375,1746501774.519835,5366.58154296875,0.0027978885918855667,5620.595907639,-0.12333915382623672,254.17098999023438,20,8.42168140411377,1.0448075532913208,NaN,0.00023700000019744039,0.9247385859489441,0.024752048775553703,54.20000076293945,40,0,0.69048672914505,36.59000015258789,0.7472193241119385,1.007346510887146,0.7218909859657288,1000,144.68377685546875,109.48709869384766,8.705461502075195,21,0.011291395872831345,4.599774360656738,1.007346510887146,-0.4702775776386261,-2.0145015716552734,0,-0.0010474622249603271,0.7472193241119385,0.7472193241119385,0.009699912741780281,1.007346510887146
440000.0,0.7554449439048767,79.10443115234375,0.7554449439048767,10.939475059509277,1746502027.4599726,5619.52001953125,0.004486629739403725,5872.819097869,0.1522032916545868,252.83033752441406,21,8.171168327331543,1.0245174169540405,NaN,0.00023400000645779073,1.0438134670257568,0.029238678514957428,81.30000305175781,40,0,0.6764082908630371,33.5099983215332,0.7831343412399292,1.0065456628799438,0.7554449439048767,1000,144.677978515625,108.15227508544922,10.599651336669922,22,0.01162066962569952,4.684185981750488,1.0065456628799438,-0.34753698110580444,1.8941898345947266,0,0.12274059653282166,0.7831343412399292,0.7831343412399292,0.010421492159366608,1.0065456628799438
460000.0,0.788115918636322,79.32286834716797,0.788115918636322,11.291114807128906,1746502279.6835663,5871.76611328125,0.0009548831731081009,6129.601338431,-0.017746735364198685,252.13409423828125,22,8.204940795898438,1.0052813291549683,NaN,0.00023099999816622585,1.0209764242172241,0.03019356168806553,44.900001525878906,40,0,0.6635919213294983,31.1299991607666,0.8187046051025391,1.0079243183135986,0.788115918636322,1000,143.13104248046875,109.00298309326172,8.168259620666504,23,0.011345434933900833,4.6189045906066895,1.0079243183135986,-0.492661714553833,-2.431391716003418,0,-0.14512473344802856,0.8187046051025391,0.8187046051025391,0.01004012767225504,1.0079243183135986
480000.0,0.8210148215293884,77.91948699951172,0.8210148215293884,11.136584281921387,1746502536.4656532,6128.52099609375,-0.003533361479640007,6384.698007055,0.5200987458229065,256.6752014160156,23,6.908617973327637,0.9990604519844055,NaN,0.0002280000044265762,0.9094255566596985,0.026660200208425522,71.75,40,0,0.659707248210907,30.5,0.8539291024208069,1.0054916143417358,0.8210148215293884,1000,146.58338928222656,110.09175109863281,9.198756217956543,24,0.0117651941254735,4.043400287628174,1.0054916143417358,-0.3234318494796753,1.030496597290039,0,0.16922986507415771,0.8539291024208069,0.8539291024208069,0.012017366476356983,1.0054916143417358
500000.0,0.8542842268943787,78.4458236694336,0.8542842268943787,10.998459815979004,1746502791.5620453,6383.58642578125,0.0027010589838027954,6636.916113176,0.16164448857307434,254.95303344726562,24,7.863229751586914,0.9903960824012756,NaN,0.00022499999613501132,1.0458965301513672,0.029361259192228317,76.8499984741211,40,0,0.6541964411735535,32.18000030517578,0.8889732956886292,1.0050491094589233,0.8542842268943787,1000,145.95631408691406,108.9966049194336,9.997825622558594,25,0.011631542816758156,4.866276741027832,1.0050491094589233,-0.3502880036830902,0.7990694046020508,0,-0.026856154203414917,0.8889732956886292,0.8889732956886292,0.010574649088084698,1.0050489902496338
520000.0,0.8870105147361755,79.32344055175781,0.8870105147361755,11.266033172607422,1746503043.7809424,6635.86669921875,0.001840515062212944,6885.641596725,-0.04461943358182907,252.13229370117188,25,6.4999308586120605,0.9812944531440735,NaN,0.00022200000239536166,1.0264414548873901,0.03120177425444126,52.599998474121094,40,0,0.6484922170639038,32.86000061035156,0.9239093661308289,1.0058737993240356,0.8870105147361755,1000,145.80650329589844,106.3257064819336,8.306480407714844,26,0.011442091315984726,4.228166103363037,1.0058737993240356,-0.37799203395843506,-1.69134521484375,0,-0.02770403027534485,0.9239093661308289,0.9239093661308289,0.011395337991416454,1.0058737993240356
540000.0,0.9192668795585632,80.4356918334961,0.9192668795585632,10.3937406539917,1746503292.5063238,6884.58447265625,-0.003460211679339409,7134.677443891,-0.0182226300239563,248.64584350585938,26,5.8635358810424805,0.9711512923240662,NaN,0.00021899999410379678,0.8057955503463745,0.027741562575101852,52.75,40,0,0.6422407031059265,31.530000686645508,0.9586547613143921,1.0038164854049683,0.9192668795585632,1000,143.79971313476562,104.84602355957031,8.221152305603027,27,0.011470723897218704,3.8290722370147705,1.0038164854049683,-0.3490770161151886,-0.0853281021118164,0,0.02891501784324646,0.9586547613143921,0.9586547613143921,0.010483465157449245,1.0038164854049683
560000.0,0.9502155184745789,80.33853912353516,0.9502155184745789,10.275041580200195,1746503541.5418005,7133.609375,0.0021349769085645676,7387.664266538,-0.2003130316734314,248.946533203125,27,6.121118068695068,0.965548038482666,NaN,0.00021600000036414713,1.0609830617904663,0.02987653948366642,31.75,40,0,0.6385446190834045,30.040000915527344,0.9931220412254333,1.0069711208343506,0.9502155184745789,1000,147.6646270751953,101.28182983398438,7.131275653839111,28,0.010941111482679844,3.696042537689209,1.0069711208343506,-0.44987252354621887,-1.089876651763916,0,-0.10079550743103027,0.9931220412254333,0.9931220412254333,0.008410587906837463,1.0069711208343506
580000.0,0.9802558422088623,79.08080291748047,0.9802558422088623,10.04090690612793,1746503794.528948,7386.6171875,-0.00018120557069778442,7634.197881266,-0.1778048872947693,252.90586853027344,28,5.384500026702881,0.9500786662101746,NaN,0.00021300000662449747,0.8859907388687134,0.029695333912968636,37.54999923706055,40,0,0.6292344927787781,25.969999313354492,1.0270233154296875,1.0062297582626343,0.9802558422088623,1000,145.78085327148438,107.12493896484375,6.235776901245117,29,0.011446849443018436,3.4547765254974365,1.0062297582626343,-0.38595521450042725,-0.8954987525939941,0,0.06391730904579163,1.0270233154296875,1.0270233154296875,0.010394844226539135,1.0062297582626343
600000.0,1.0099880695343018,81.15350341796875,1.0099880695343018,9.290332794189453,1746504041.0623379,7633.13525390625,-0.002182198688387871,7883.633346268,0.12092699110507965,246.446533203125,29,5.972899913787842,0.9387460350990295,NaN,0.0002099999983329326,0.8533473610877991,0.027513135224580765,48.900001525878906,40,0,0.6224464178085327,22.6200008392334,1.060141682624817,1.006744623184204,1.0099880695343018,1000,144.80039978027344,101.64608001708984,6.386588096618652,30,0.011374527588486671,3.4682936668395996,1.006744623184204,-0.3621695637702942,0.15081119537353516,0,0.023785650730133057,1.060141682624817,1.060141682624817,0.00917879119515419,1.006744623184204
620000.0,1.038981318473816,80.2059555053711,1.038981318473816,8.850658416748047,1746504290.4982648,7882.5859375,-0.000505443662405014,8130.494797945,-0.06642668694257736,249.35804748535156,30,5.443749904632568,0.9320601224899292,NaN,0.00020700000459328294,0.9614110589027405,0.02700769156217575,38.25,40,0,0.6184483766555786,20.989999771118164,1.092421054840088,1.0057939291000366,1.038981318473816,1000,151.86842346191406,97.4895248413086,5.842245578765869,31,0.011023158207535744,3.1513960361480713,1.0057939291000366,-0.38449832797050476,-0.5443425178527832,0,-0.02232876420021057,1.092421054840088,1.092421054840088,0.00881784688681364,1.0057939291000366
640000.0,1.067803144454956,81.0462646484375,1.067803144454956,9.002297401428223,1746504537.359492,8129.42626953125,0.004490658640861511,8378.334021218,-0.1360500305891037,246.7726287841797,31,5.613749980926514,0.9211462140083313,NaN,0.00020399999630171806,0.8156128525733948,0.03149835020303726,49.0,40,0,0.6115390658378601,19.530000686645508,1.1238207817077637,1.0067602396011353,1.067803144454956,1000,144.10888671875,102.6636734008789,6.007047653198242,32,0.012302632443606853,3.257185935974121,1.0067602396011353,-0.3409736454486847,0.16480207443237305,0,0.04352468252182007,1.1238207817077637,1.1238207817077637,0.010905709117650986,1.0067602396011353
660000.0,1.0965806245803833,80.72415924072266,1.0965806245803833,8.985869407653809,1746504785.1984427,8377.27734375,-0.0007653459906578064,8625.126416736,0.07087814062833786,247.75730895996094,32,5.897736549377441,0.9159669280052185,NaN,0.0002010000025620684,1.0520741939544678,0.030733004212379456,51.25,40,0,0.608363926410675,21.950000762939453,1.1546610593795776,1.0037301778793335,1.0965806245803833,1000,143.4692840576172,104.2879638671875,7.918811798095703,33,0.011566855944693089,3.523057460784912,1.0037301778793335,-0.3454976975917816,1.911764144897461,0,-0.004524052143096924,1.1546610593795776,1.1546610593795776,0.009663914330303669,1.0037301778793335
680000.0,1.1240763664245605,81.0733871459961,1.1240763664245605,8.726378440856934,1746505031.9909456,8624.0546875,-0.00011172890663146973,8873.199181824,0.1283765435218811,246.69007873535156,33,5.524214744567871,0.9053199291229248,NaN,0.00019799999427050352,0.8390625715255737,0.030621275305747986,24.600000381469727,40,0,0.6022237539291382,20.360000610351562,1.184859275817871,1.0078978538513184,1.1240763664245605,1000,148.48667907714844,98.20331573486328,5.662537097930908,34,0.011599484831094742,3.187157392501831,1.0078978538513184,-0.4387490153312683,-2.256274700164795,0,-0.0932513177394867,1.184859275817871,1.184859275817871,0.010558673180639744,1.0078978538513184
700000.0,1.15195631980896,80.6595230102539,1.15195631980896,8.796528816223145,1746505280.0630639,8872.111328125,-0.005454273894429207,9123.037627496,0.24833589792251587,247.9558563232422,34,4.9727654457092285,0.9028024673461914,NaN,0.00019500000053085387,0.7609391808509827,0.02516700141131878,57.20000076293945,40,0,0.6008615493774414,21.09000015258789,1.2145578861236572,1.004192590713501,1.15195631980896,1000,144.21051025390625,103.7452392578125,5.544178009033203,35,0.011576351709663868,2.650050640106201,1.004192590713501,-0.25449323654174805,-0.11835908889770508,0,0.18425577878952026,1.2145578861236572,1.2145578861236572,0.009587529115378857,1.004192590713501
720000.0,1.180411458015442,80.0786361694336,1.180411458015442,8.537615776062012,1746505529.9022372,9121.9892578125,0.007163504138588905,9376.779584676,-0.16193103790283203,249.7545166015625,35,5.458205223083496,0.9014360904693604,NaN,0.00019200000679120421,0.8313994407653809,0.032330505549907684,62.349998474121094,40,0,0.6000664234161377,24.540000915527344,1.2441405057907104,1.0040855407714844,1.180411458015442,1000,141.89857482910156,107.85587310791016,6.334619522094727,36,0.011795694008469582,2.8124144077301025,1.0040855407714844,-0.25613781809806824,0.7904415130615234,0,-0.0016445815563201904,1.2441405057907104,1.2441405057907104,0.011602254584431648,1.0040854215621948
740000.0,1.209472894668579,78.84578704833984,1.209472894668579,8.462793350219727,1746505783.6436694,9375.7236328125,-0.0032280441373586655,9625.884789584,0.09253527224063873,253.6597137451172,36,5.1802897453308105,0.903246283531189,NaN,0.00018899999849963933,0.7301434874534607,0.02910246141254902,64.4000015258789,40,0,0.6008477807044983,23.549999237060547,1.273535132408142,1.003180742263794,1.209472894668579,1000,149.09413146972656,104.56552124023438,6.408787250518799,37,0.012170873582363129,3.0362699031829834,1.003180742263794,-0.19896124303340912,0.07416772842407227,0,0.05717657506465912,1.273535132408142,1.273535132408142,0.01016273070126772,1.0031806230545044
760000.0,1.2378201484680176,80.32998657226562,1.2378201484680176,8.111323356628418,1746506032.7494478,9624.78515625,0.004048725590109825,9868.199596948,0.3874390423297882,248.9730224609375,37,6.678840637207031,0.8883005380630493,NaN,0.00018600000475998968,1.0121978521347046,0.033151187002658844,36.599998474121094,40,0,0.591791570186615,22.229999542236328,1.3026437759399414,1.0070582628250122,1.2378201484680176,1000,144.9693603515625,104.00354766845703,7.163477420806885,38,0.012253868393599987,3.2584407329559326,1.0070582628250122,-0.4550683796405792,0.7546901702880859,0,-0.2561071366071701,1.3026437759399414,1.3026437759399414,0.011365558952093124,1.0070582628250122
780000.0,1.2654191255569458,82.57005310058594,1.2654191255569458,7.850986480712891,1746506275.063936,9867.1376953125,-0.0021392926573753357,10104.380879761,0.23842410743236542,242.21856689453125,38,4.161771774291992,0.8798911571502686,NaN,0.0001829999964684248,0.6868939399719238,0.03101189434528351,34.29999923706055,40,0,0.5871631503105164,24.15999984741211,1.3316898345947266,1.0044595003128052,1.2654191255569458,1000,144.98605346679688,97.23246765136719,5.2202253341674805,39,0.01182912290096283,2.1688530445098877,1.0044595003128052,-0.3130621910095215,-1.9432520866394043,0,0.14200618863105774,1.3316898345947266,1.3316898345947266,0.010504490695893764,1.0044595003128052
800000.0,1.291831135749817,84.71704864501953,1.291831135749817,8.041550636291504,1746506511.2449915,10103.30859375,9.268149733543396e-05,10351.733355018,-0.03816184401512146,236.07998657226562,39,4.691188335418701,0.8716897964477539,NaN,0.00018000000272877514,0.869484543800354,0.031104575842618942,24.049999237060547,40,0,0.5826231837272644,21.1200008392334,1.360392451286316,1.0088775157928467,1.291831135749817,1000,141.46348571777344,94.61641693115234,4.715362071990967,40,0.011492373421788216,2.4039251804351807,1.0088775157928467,-0.3997926414012909,-0.5048632621765137,0,-0.08673045039176941,1.360392451286316,1.360392451286316,0.009925687685608864,1.0088775157928467
820000.0,1.318559169769287,80.89008331298828,1.318559169769287,7.658745288848877,1746506758.5976217,10350.6669921875,-0.0019725095480680466,10599.795455599,0.1384873241186142,247.2490997314453,40,4.308629512786865,0.8664783239364624,NaN,0.00017699999443721026,0.7861942648887634,0.029132066294550896,51.849998474121094,40,0,0.5797184109687805,19.139999389648438,1.3885961771011353,1.0039430856704712,1.318559169769287,1000,144.15245056152344,103.0965576171875,5.273545742034912,41,0.011724620126187801,1.950363278388977,1.0039430856704712,-0.22929054498672485,0.5581836700439453,0,0.17050209641456604,1.3885961771011353,1.3885961771011353,0.012060098350048065,1.0039430856704712
