Train/Epoch,Safety/shield_violation,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Value/cost,Train/KL,Time/Update,Time/Total,Safety/shield_adv_c,_step,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Train/PolicyRatio,Train/LR,Value/reward,Value/Adv,Metrics/EpCost,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Train/StopIter,Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,_runtime,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_pi,Metrics/EpRet,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_cost_critic,Time/Epoch,Time/Rollout
40,3.6158719062805176,-0.3110190872102976,1.23284912109375,1.2142364978790283,-4.026932597160339,1.3427609205245972,0.020687811076641083,79.78260803222656,5847.4541015625,NaN,41,820000.0,1.23284912109375,0.5821691155433655,1.010409951210022,0.00017699999443721026,0.041415099054574966,0.08477102220058441,12.640000343322754,1.010409951210022,0,8.25,39,1.23284912109375,1000,0,1746547597.303248,1.2142364978790283,0.014504275284707546,0.003237720113247633,5971.431288124,0.007165368180721998,149.0855712890625,-0.3014416992664337,0.42056816816329956,1.2142364978790283,1.010409951210022,0.8769320845603943,1.764090657234192,134.15115356445312,54.36847686767578
41,3.9385547637939453,-0.015468388795852661,1.25687575340271,1.2392808198928833,-0.11257970333099365,1.311075210571289,0.02255602553486824,67.40312957763672,5970.6298828125,NaN,42,840000.0,1.25687575340271,0.5549808740615845,1.0071736574172974,0.0001740000006975606,0.04992786422371864,0.004100508987903595,10.5,1.0071736574172974,0,11.850000381469727,33,1.25687575340271,1000,0,1746547720.5049477,1.2392808198928833,0.014745604246854782,0.0003343694843351841,6110.581537719,0.007499737665057182,162.47572326660156,-0.3169100880622864,0.37186598777770996,1.2392808198928833,1.0071736574172974,0.828911542892456,1.6515109539031982,123.0953140258789,55.69214630126953
42,4.3513288497924805,0.14215002954006195,1.280789852142334,1.2645682096481323,0.49970364570617676,1.2563433647155762,0.019525308161973953,81.96055603027344,6109.79931640625,NaN,43,860000.0,1.280789852142334,0.5426530241966248,1.006576657295227,0.00017100000695791095,0.05434649810194969,-0.3012159764766693,10.270000457763672,1.006576657295227,0,35.599998474121094,40,1.280789852142334,1000,0,1746547859.6551907,1.2645682096481323,0.014936682768166065,0.0005419924855232239,6251.30238499,0.008041730150580406,143.81781005859375,-0.17476005852222443,0.42437660694122314,1.2645682096481323,1.006576657295227,0.8068076372146606,2.151214599609375,139.06484985351562,57.104244232177734
43,3.1772844791412354,0.0823512151837349,1.3045787811279297,1.2898502349853516,0.573707103729248,1.094788670539856,0.018002212047576904,82.15580749511719,6250.52978515625,NaN,44,880000.0,1.3045787811279297,0.5361098051071167,1.0044382810592651,0.00016799999866634607,0.048549700528383255,-0.015480905771255493,10.09000015258789,1.0044382810592651,0,32.04999923706055,40,1.3045787811279297,1000,0,1746548000.3760412,1.2898502349853516,0.01434579212218523,-0.002794007770717144,6374.555366495,0.005247722379863262,142.20423889160156,-0.09240884333848953,0.26501813530921936,1.2898502349853516,1.0044382810592651,0.7947502136230469,2.724921703338623,140.64279174804688,58.48691940307617
44,2.6279804706573486,0.021959401667118073,1.3279248476028442,1.3148400783538818,1.635904312133789,1.065474271774292,0.020645491778850555,66.05935668945312,6373.78466796875,NaN,45,900000.0,1.3279248476028442,0.526791512966156,1.0013822317123413,0.00016500000492669642,0.034675367176532745,-0.10455770790576935,8.34000015258789,1.0013822317123413,0,27.649999618530273,32,1.3279248476028442,1000,0,1746548123.629066,1.3148400783538818,0.014402627944946289,0.0012129717506468296,6489.903283714,0.006460694130510092,162.36720275878906,-0.07044944167137146,0.32181113958358765,1.3148400783538818,1.0013822317123413,0.7774070501327515,4.360826015472412,123.1775894165039,57.118194580078125
45,3.449248790740967,0.1469876915216446,1.3514593839645386,1.3413524627685547,2.270082950592041,1.7924137115478516,0.020306311547756195,55.219879150390625,6489.1240234375,NaN,46,920000.0,1.3514593839645386,0.5353150963783264,0.9976386427879333,0.00016199999663513154,0.05189934000372887,0.1583418846130371,11.3100004196167,0.9976386427879333,0,55.099998474121094,27,1.3514593839645386,1000,0,1746548238.9769642,1.3413524627685547,0.014652215875685215,-0.0013474649749696255,6634.749284872,0.005113229155540466,173.5135955810547,0.07653824985027313,0.30504149198532104,1.3413524627685547,0.9976386427879333,0.7935479283332825,6.630908966064453,115.26473999023438,60.04481887817383
46,5.5695061683654785,-0.2640475481748581,1.3758487701416016,1.3688448667526245,-0.8005332946777344,2.0988194942474365,0.018258584663271904,82.10089111328125,6633.97314453125,NaN,47,940000.0,1.3758487701416016,0.5333391427993774,1.0017046928405762,0.00015900000289548188,0.05345798283815384,-0.2306758463382721,14.880000114440918,1.0017046928405762,0,49.0,40,1.3758487701416016,1000,0,1746548383.8227763,1.3688448667526245,0.014398166909813881,-0.0004574875347316265,6778.656755919,0.00465574162080884,138.1592254638672,-0.18750929832458496,0.356629341840744,1.3688448667526245,1.0017046928405762,0.789970338344574,5.830375671386719,144.76051330566406,62.6595458984375
47,4.34617805480957,0.0344482958316803,1.401232361793518,1.396477222442627,-0.8313055038452148,3.4506077766418457,0.016483958810567856,80.69378662109375,6777.884765625,NaN,48,960000.0,1.401232361793518,0.5281078219413757,1.0019748210906982,0.000155999994603917,0.04487666115164757,-0.04064991697669029,16.079999923706055,1.0019748210906982,0,37.349998474121094,40,1.401232361793518,1000,0,1746548527.7304192,1.396477222442627,0.014077204279601574,0.003592745866626501,6916.553266711,0.008248487487435341,139.05271911621094,-0.15306100249290466,0.3506006896495819,1.396477222442627,1.0019748210906982,0.7801674008369446,4.999070167541504,143.83033752441406,63.13650894165039
48,3.9761850833892822,-0.03059670329093933,1.4274513721466064,1.4236857891082764,-1.1355035305023193,2.156839370727539,0.018133962526917458,80.731201171875,6915.7783203125,NaN,49,980000.0,1.4274513721466064,0.519865870475769,1.0071266889572144,0.00015300000086426735,0.05155044049024582,-0.13636380434036255,15.75,1.0071266889572144,0,29.0,40,1.4274513721466064,1000,0,1746548665.6268694,1.4236857891082764,0.013893124647438526,-0.004322006367146969,7056.927314661,0.003926481120288372,145.12130737304688,-0.183657705783844,0.4367913007736206,1.4236857891082764,1.0071266889572144,0.7643885612487793,3.8635666370391846,137.81573486328125,57.08449935913086
49,4.4642462730407715,-0.16047552227973938,1.4538624286651611,1.449466347694397,-1.714820384979248,1.3022711277008057,0.01834561489522457,81.2281723022461,7056.14599609375,NaN,50,1000000.0,1.4538624286651611,0.5027539134025574,1.0085475444793701,0.0001500000071246177,0.051087941974401474,0.010817989706993103,12.720000267028809,1.0085475444793701,0,14.100000381469727,40,1.4538624286651611,1000,0,1746548806.0010395,1.449466347694397,0.013840088620781898,0.0002066073939204216,7197.755717291,0.004133088514208794,142.56504821777344,-0.3441332280635834,0.4146082401275635,1.449466347694397,1.0085475444793701,0.7309503555297852,2.1487462520599365,140.28684997558594,59.058631896972656
50,4.189197540283203,0.2734050899744034,1.4800374507904053,1.4760791063308716,0.19884252548217773,1.6002081632614136,0.017121607437729836,81.61042022705078,7196.984375,NaN,51,1020000.0,1.4800374507904053,0.49430736899375916,1.003134846687317,0.00014699999883305281,0.03685549274086952,-0.059943534433841705,10.550000190734863,1.003134846687317,0,44.650001525878906,40,1.4800374507904053,1000,0,1746548946.8293495,1.4760791063308716,0.014900961890816689,0.0014353413134813309,7336.287519958,0.0055684298276901245,142.09317016601562,-0.07072813808917999,0.34216073155403137,1.4760791063308716,1.003134846687317,0.714130163192749,2.3475887775421143,140.7527313232422,59.14225769042969
51,3.381920337677002,-0.09607470035552979,1.5054965019226074,1.502058744430542,0.341693639755249,1.5706379413604736,0.016647163778543472,81.53760528564453,7335.51513671875,NaN,52,1040000.0,1.5054965019226074,0.4855365455150604,1.0036872625350952,0.00014400000509340316,0.030802646651864052,0.03749407082796097,7.980000019073486,1.0036872625350952,0,24.299999237060547,40,1.5054965019226074,1000,0,1746549085.3611512,1.502058744430542,0.013938266783952713,0.0043665748089551926,7478.946980843,0.009935004636645317,144.45111083984375,-0.16680283844470978,0.28705939650535583,1.502058744430542,1.0036872625350952,0.6962463855743408,2.6892824172973633,138.4551544189453,56.91749572753906
52,4.94512414932251,0.12917177006602287,1.5299867391586304,1.5296951532363892,0.9233839511871338,1.609729528427124,0.019217122346162796,82.3039779663086,7478.17822265625,NaN,53,1060000.0,1.5299867391586304,0.48637655377388,0.9953468441963196,0.00014099999680183828,0.06224682554602623,-0.529340386390686,6.380000114440918,0.9953469038009644,0,57.54999923706055,40,1.5299867391586304,1000,0,1746549228.020493,1.5296951532363892,0.0153345400467515,-0.0028390944935381413,7616.696598359,0.007095910143107176,140.2677764892578,-0.037631068378686905,0.2537649869918823,1.5296951532363892,0.9953469038009644,0.6980485916137695,3.612666368484497,142.5844268798828,60.28038787841797
53,4.797055721282959,-0.08980606123805046,1.5542515516281128,1.5580542087554932,1.0819542407989502,1.6633777618408203,0.02010842226445675,77.68219757080078,7615.9111328125,NaN,54,1080000.0,1.5542515516281128,0.4856215715408325,1.0026379823684692,0.00013800000306218863,0.03613464534282684,-0.013833697885274887,9.510000228881836,1.0026379823684692,0,45.75,38,1.5542515516281128,1000,0,1746549365.7701817,1.5580542087554932,0.01431987527757883,0.0028631282038986683,7759.344524078,0.009959038347005844,145.28758239746094,-0.12743712961673737,0.24831944704055786,1.5580542087554932,1.0026379823684692,0.6964932084083557,4.694620609283447,137.65802001953125,59.97578048706055
54,5.845820903778076,-0.033293455839157104,1.578391194343567,1.5877525806427002,-0.025277137756347656,2.6207993030548096,0.014832860790193081,81.36296081542969,7758.5859375,NaN,55,1100000.0,1.578391194343567,0.4822770357131958,1.003900170326233,0.00013499999477062374,0.0502786822617054,-0.19198064506053925,9.850000381469727,1.003900170326233,0,56.70000076293945,40,1.578391194343567,1000,0,1746549508.4185944,1.5877525806427002,0.013617195188999176,6.504356861114502e-06,7899.466967281,0.009965542703866959,140.2677459716797,-0.16073058545589447,0.2677326202392578,1.5877525806427002,1.003900170326233,0.6895909309387207,4.6693434715271,142.58445739746094,61.221458435058594
55,5.182097434997559,-0.04700198769569397,1.6033092737197876,1.6177914142608643,-0.5389924049377441,2.065795421600342,0.01626768708229065,82.18456268310547,7898.68310546875,NaN,56,1120000.0,1.6033092737197876,0.4776054620742798,1.0035841464996338,0.0001320000010309741,0.043809451162815094,0.035267528146505356,14.25,1.0035842657089233,0,43.25,40,1.6033092737197876,1000,0,1746549648.5405068,1.6177914142608643,0.013587860390543938,-0.0027893316000699997,8044.364637907,0.007176211103796959,142.822998046875,-0.20773257315158844,0.312805712223053,1.6177914142608643,1.0035842657089233,0.6798276305198669,4.1303510665893555,140.03347778320312,57.848854064941406
56,4.400428295135498,-0.16289068758487701,1.6289114952087402,1.64602792263031,-1.2106742858886719,2.384444236755371,0.018593059852719307,81.89773559570312,8043.6044921875,NaN,57,1140000.0,1.6289114952087402,0.4637494683265686,1.0088903903961182,0.0001289999927394092,0.04174651950597763,-0.10664315521717072,14.140000343322754,1.0088903903961182,0,12.800000190734863,40,1.6289114952087402,1000,0,1746549793.4385507,1.64602792263031,0.01400001347064972,0.0012108702212572098,8187.644793328,0.008387081325054169,138.0913848876953,-0.37062326073646545,0.21744507551193237,1.64602792263031,1.0088903903961182,0.650317370891571,2.9196767807006836,144.8316192626953,62.93382263183594
57,5.704109191894531,-0.043357670307159424,1.6553078889846802,1.6733894348144531,0.07596206665039062,2.19156551361084,0.016561945900321007,82.4544906616211,8186.62109375,NaN,58,1160000.0,1.6553078889846802,0.4495157301425934,1.0112864971160889,0.00012599999899975955,0.023533431813120842,0.22368592023849487,15.029999732971191,1.0112864971160889,0,23.149999618530273,40,1.6553078889846802,1000,0,1746549936.7183344,1.6733894348144531,0.014076435938477516,-0.0010289032943546772,8336.65457865,0.0073581780306994915,139.9081573486328,-0.4139809310436249,0.10260697454214096,1.6733894348144531,1.0112864971160889,0.619131326675415,2.995638847351074,142.950927734375,60.496376037597656
58,5.961974143981934,0.3123585358262062,1.6822344064712524,1.7026371955871582,1.2519011497497559,1.9331516027450562,0.017134711146354675,82.18981170654297,8335.8955078125,NaN,59,1180000.0,1.6822344064712524,0.4429151117801666,1.0047950744628906,0.0001230000052601099,0.037616804242134094,-0.18378877639770508,14.069999694824219,1.0047950744628906,0,63.04999923706055,40,1.6822344064712524,1000,0,1746550085.728309,1.7026371955871582,0.014093868434429169,-0.0021551726385951042,8477.352753761,0.005203005392104387,134.27886962890625,-0.10162239521741867,0.21361324191093445,1.7026371955871582,1.0047950744628906,0.604313850402832,4.24753999710083,148.94375610351562,66.75389862060547
59,5.7634782791137695,-0.21204517036676407,1.7099498510360718,1.7318894863128662,-0.2894618511199951,2.599923849105835,0.017842384055256844,81.31884765625,8476.5986328125,NaN,60,1200000.0,1.7099498510360718,0.4369560182094574,1.0063934326171875,0.00011999999696854502,0.07271610200405121,-0.1932300329208374,15.649999618530273,1.0063934326171875,0,37.25,40,1.7099498510360718,1000,0,1746550226.4271698,1.7318894863128662,0.013783507980406284,0.0012236018665134907,8601.704307578,0.006426607258617878,142.2057647705078,-0.31366756558418274,0.2535981237888336,1.7318894863128662,1.0063934326171875,0.5907570123672485,3.958078145980835,140.6412811279297,59.322391510009766
60,6.184423923492432,-0.1849679946899414,1.7374446392059326,1.7598652839660645,-1.1550257205963135,2.1981682777404785,0.021356072276830673,65.22875213623047,8600.9326171875,NaN,61,1220000.0,1.7374446392059326,0.42140883207321167,1.0105023384094238,0.00011700000322889537,0.042085230350494385,0.23224620521068573,10.9399995803833,1.0105023384094238,0,19.0,32,1.7374446392059326,1000,0,1746550350.7779226,1.7598652839660645,0.014139097183942795,0.00416166614741087,8743.997329731,0.010588273406028748,160.930908203125,-0.49863556027412415,0.2036140114068985,1.7598652839660645,1.0105023384094238,0.5544948577880859,2.8030524253845215,124.27693939208984,59.04814529418945
61,4.7058844566345215,0.13469216227531433,1.7647029161453247,1.7865879535675049,-0.5698542594909668,1.5324664115905762,0.019192181527614594,84.23932647705078,8743.2412109375,NaN,62,1240000.0,1.7647029161453247,0.4066998064517975,1.0097780227661133,0.0001140000022132881,0.04558063670992851,0.03231239318847656,10.720000267028809,1.0097780227661133,0,17.600000381469727,40,1.7647029161453247,1000,0,1746550493.071331,1.7865879535675049,0.014121388085186481,-0.0015893671661615372,8876.091240142,0.00899890623986721,140.61582946777344,-0.3639433979988098,0.22197912633419037,1.7865879535675049,1.0097780227661133,0.5190495848655701,2.2331981658935547,142.23150634765625,57.99209976196289
62,5.397656440734863,0.7303322851657867,1.793483018875122,1.8179270029067993,4.58071231842041,1.8642128705978394,0.02003779262304306,68.10028076171875,8875.3369140625,NaN,63,1260000.0,1.793483018875122,0.4080723524093628,0.9961386322975159,0.00011100000119768083,0.04878317937254906,0.41658487915992737,19.530000686645508,0.9961386322975159,0,109.69999694824219,33,1.793483018875122,1000,0,1746550625.1653585,1.8179270029067993,0.015864120796322823,0.0008440883830189705,9013.928849968,0.009842994622886181,151.47409057617188,0.36638888716697693,0.3963976204395294,1.8179270029067993,0.9961386322975159,0.5224053263664246,6.813910484313965,132.03578186035156,63.93545913696289
63,5.638053894042969,-0.8196899890899658,1.823164701461792,1.8478574752807617,-3.218158006668091,2.2395925521850586,0.01777455396950245,81.3424072265625,9013.169921875,NaN,64,1280000.0,1.823164701461792,0.40153390169143677,1.0090159177780151,0.00010800000018207356,0.04062245041131973,-0.0357012078166008,17.139999389648438,1.0090159177780151,0,20.5,40,1.823164701461792,1000,0,1746550763.002841,1.8478574752807617,0.013747546821832657,-0.0037263394333422184,9154.398581626,0.0061166551895439625,145.16192626953125,-0.4533011019229889,0.23431722819805145,1.8478574752807617,1.0090159177780151,0.506119430065155,3.595752477645874,137.7771759033203,56.434696197509766
64,6.05109977722168,-0.11986550688743591,1.8532979488372803,1.8758450746536255,-0.9759664535522461,2.670774221420288,0.018295669928193092,80.97737884521484,9153.6416015625,NaN,65,1300000.0,1.8532979488372803,0.3866479992866516,1.012977123260498,0.0001049999991664663,0.024926943704485893,0.28754115104675293,15.289999961853027,1.012977123260498,0,11.199999809265137,40,1.8532979488372803,1000,0,1746550903.4725986,1.8758450746536255,0.014074021019041538,0.001061051618307829,9300.386721631,0.007177706807851791,142.43959045410156,-0.5731666088104248,0.21616514027118683,1.8758450746536255,1.012977123260498,0.46847280859947205,2.619786024093628,140.410400390625,59.43295669555664
65,5.661289691925049,0.7967376857995987,1.8849937915802002,1.9074450731277466,2.0878703594207764,2.9478464126586914,0.019601183012127876,82.7544174194336,9299.5751953125,NaN,66,1320000.0,1.8849937915802002,0.3843347132205963,1.0020432472229004,0.00010199999815085903,0.05406765267252922,0.1145409345626831,21.489999771118164,1.0020432472229004,0,94.94999694824219,40,1.8849937915802002,1000,0,1746551049.4604273,1.9074450731277466,0.015341702848672867,0.002139872871339321,9450.676723315,0.009317579679191113,137.10597229003906,0.2235710769891739,0.19546645879745483,1.9074450731277466,1.0020432472229004,0.46252378821372986,4.707656383514404,145.87255859375,63.118106842041016
66,4.7972636222839355,-0.5228364914655685,1.9181429147720337,1.938043236732483,-1.8668479919433594,2.7292652130126953,0.01565217785537243,91.79113006591797,9449.919921875,NaN,67,1340000.0,1.9181429147720337,0.38185203075408936,1.0032761096954346,9.899999713525176e-05,0.056554075330495834,-0.16575175523757935,21.940000534057617,1.0032761096954346,0,27.049999237060547,40,1.9181429147720337,1000,0,1746551199.7505648,1.938043236732483,0.012979572638869286,0.001100761815905571,9604.295838145,0.010418341495096684,133.1316375732422,-0.29926541447639465,0.2795889675617218,1.938043236732483,1.0032761096954346,0.45609697699546814,2.840808391571045,150.2272491455078,58.436073303222656
67,4.672735691070557,0.3803461492061615,1.9518650770187378,1.970376968383789,1.4782938957214355,2.916045904159546,0.018812838941812515,93.20203399658203,9603.54296875,NaN,68,1360000.0,1.9518650770187378,0.383537232875824,0.9961877465248108,9.600000339560211e-05,0.014944546855986118,-0.14319267868995667,18.010000228881836,0.9961877465248108,0,68.0999984741211,40,1.9518650770187378,1000,0,1746551353.3692288,1.970376968383789,0.01561990287154913,-0.0054765851236879826,9747.36031204,0.004941756371408701,130.2413330078125,0.08108073472976685,0.1703617423772812,1.970376968383789,0.9961877465248108,0.46049556136131287,4.3191022872924805,153.56109619140625,60.3590087890625
68,5.636264801025391,-0.6422125697135925,1.9859634637832642,2.0002729892730713,-1.4036173820495605,2.1914706230163574,0.02007192000746727,82.54512786865234,9746.595703125,NaN,69,1380000.0,1.9859634637832642,0.3708694279193878,1.01117742061615,9.300000237999484e-05,0.05123135447502136,-0.11449272930622101,17.290000915527344,1.01117742061615,0,7.849999904632568,39,1.9859634637832642,1000,0,1746551496.433906,2.0002729892730713,0.014152144081890583,0.0017405198886990547,9900.926187641,0.006682276260107756,139.86282348632812,-0.5611318349838257,0.24841304123401642,2.0002729892730713,1.01117742061615,0.42686235904693604,2.91548490524292,142.99725341796875,60.45208740234375
69,4.467296600341797,0.5307633802294731,2.0209662914276123,2.0311279296875,0.6670083999633789,2.383333683013916,0.01663587987422943,91.27224731445312,9900.146484375,NaN,70,1400000.0,2.0209662914276123,0.36636433005332947,1.0028067827224731,9.000000136438757e-05,0.06605266034603119,0.028265956789255142,20.440000534057617,1.0028069019317627,0,54.150001525878906,40,2.0209662914276123,1000,0,1746551649.9997158,2.0311279296875,0.014351842924952507,0.006760490592569113,10038.05277475,0.013442766852676868,130.3096466064453,-0.03036845475435257,0.30298441648483276,2.0311279296875,1.0028069019317627,0.41459882259368896,3.582493305206299,153.4805908203125,62.20827102661133
70,5.190593242645264,-0.3993059918284416,2.05596661567688,2.0604233741760254,-1.0473930835723877,2.089825391769409,0.017066359519958496,80.37928009033203,10037.28125,NaN,71,1420000.0,2.05596661567688,0.3591578006744385,1.0098497867584229,8.70000003487803e-05,0.019904250279068947,-0.1763463020324707,16.040000915527344,1.0098497867584229,0,18.149999618530273,40,2.05596661567688,1000,0,1746551787.126343,2.0604233741760254,0.012942681089043617,-0.0064147477969527245,10183.822618945,0.007028019055724144,145.9307098388672,-0.4296744465827942,0.3152236044406891,2.0604233741760254,1.0098497867584229,0.394707053899765,2.535100221633911,137.0513458251953,56.672000885009766
71,4.419140815734863,0.24057506024837494,2.0910987854003906,2.0895047187805176,1.0483043193817139,1.6803210973739624,0.016745315864682198,81.92080688476562,10182.7958984375,NaN,72,1440000.0,2.0910987854003906,0.3552570343017578,1.0060948133468628,8.399999933317304e-05,0.05543052405118942,0.1833776831626892,16.760000228881836,1.0060948133468628,0,35.20000076293945,40,2.0910987854003906,1000,0,1746551932.896202,2.0895047187805176,0.014550051651895046,0.0016650306060910225,10325.932171671,0.008693049661815166,137.5140838623047,-0.18909938633441925,0.28275594115257263,2.0895047187805176,1.0060948133468628,0.3838820159435272,3.583404541015625,145.4396514892578,63.518775939941406
72,4.086221694946289,-0.1194760650396347,2.125001907348633,2.1172666549682617,-0.9393970966339111,1.969862461090088,0.01786401867866516,82.4560775756836,10325.1416015625,NaN,73,1460000.0,2.125001907348633,0.34870845079421997,1.0086824893951416,8.099999831756577e-05,0.040362708270549774,-0.1420067399740219,9.789999961853027,1.0086824893951416,0,19.049999237060547,40,2.125001907348633,1000,0,1746552075.0057719,2.1172666549682617,0.01355775073170662,0.0008468432351946831,10469.013523353,0.00953989289700985,140.8325653076172,-0.30857545137405396,0.2978576123714447,2.1172666549682617,1.0086824893951416,0.3652881681919098,2.644007444381714,142.0126190185547,59.556495666503906
73,4.415024280548096,-0.03515246510505676,2.158193588256836,2.143937826156616,0.05721855163574219,2.0201542377471924,0.016374006867408752,84.59568786621094,10468.259765625,NaN,74,1480000.0,2.158193588256836,0.3400030732154846,1.0077471733093262,7.79999973019585e-05,0.022540954872965813,-0.04227961599826813,11.75,1.0077471733093262,0,20.399999618530273,40,2.158193588256836,1000,0,1746552218.0879664,2.143937826156616,0.013509649783372879,-0.002254946157336235,10613.156243563,0.0072849467396736145,139.83795166015625,-0.3437279164791107,0.22670219838619232,2.143937826156616,1.0077471733093262,0.34008312225341797,2.701225996017456,143.02268981933594,58.426963806152344
74,3.409294843673706,0.14416219294071198,2.1900594234466553,2.1697843074798584,-0.6089389324188232,1.9100301265716553,0.018699033185839653,85.7984848022461,10612.4072265625,NaN,75,1500000.0,2.1900594234466553,0.33442220091819763,1.0071488618850708,7.500000356230885e-05,0.036780599504709244,0.039167799055576324,8.350000381469727,1.0071488618850708,0,22.549999237060547,40,2.1900594234466553,1000,0,1746552362.230638,2.1697843074798584,0.013887700624763966,0.00014308234676718712,10753.017261536,0.007428029086440802,138.80245971679688,-0.19956572353839874,0.16400951147079468,2.1697843074798584,1.0071488618850708,0.3235340416431427,2.092287063598633,144.0896759033203,58.29114532470703
75,2.718310832977295,0.30566225945949554,2.2210426330566406,2.196636915206909,1.4513702392578125,1.449853539466858,0.018065564334392548,82.60157775878906,10752.2626953125,NaN,76,1520000.0,2.2210426330566406,0.3364744484424591,1.0014294385910034,7.200000254670158e-05,0.0239825751632452,0.370029479265213,9.850000381469727,1.0014294385910034,0,47.349998474121094,40,2.2210426330566406,1000,0,1746552502.0913126,2.196636915206909,0.015050139278173447,-0.001490709837526083,10900.060919135,0.005937319248914719,143.05567932128906,0.1060965359210968,0.14192980527877808,2.196636915206909,1.0014294385910034,0.3296312987804413,3.5436573028564453,139.8057098388672,57.20405578613281
76,2.9797987937927246,-0.01220247894525528,2.251556634902954,2.2244813442230225,1.145209789276123,1.5197994709014893,0.01743777096271515,85.60562896728516,10899.296875,NaN,77,1540000.0,2.251556634902954,0.34133923053741455,0.9985969066619873,6.900000153109431e-05,0.025821050629019737,-0.08271952718496323,11.420000076293945,0.9985969066619873,0,48.650001525878906,40,2.251556634902954,1000,0,1746552649.1343193,2.2244813442230225,0.014278905466198921,0.004060287028551102,11044.581110037,0.00999760627746582,136.0761260986328,0.09389405697584152,0.15416352450847626,2.2244813442230225,0.9985969066619873,0.3439580500125885,4.688867092132568,146.9765625,61.370853424072266
77,4.15963888168335,-0.45883312076330185,2.2817556858062744,2.250922679901123,-2.078230142593384,1.8363810777664185,0.01611040160059929,82.16593933105469,11043.6513671875,NaN,78,1560000.0,2.2817556858062744,0.33658093214035034,1.0075565576553345,6.600000051548705e-05,0.04347649961709976,0.019237792119383812,11.920000076293945,1.0075565576553345,0,16.149999618530273,40,2.2817556858062744,1000,0,1746552793.6547687,2.250922679901123,0.01314669381827116,-0.0030934028327465057,11185.120787809,0.006904203444719315,138.61366271972656,-0.3649390637874603,0.2537594437599182,2.250922679901123,1.0075565576553345,0.3298098146915436,2.6106369495391846,144.28591918945312,62.11992263793945
78,3.931018829345703,0.1165865808725357,2.3112945556640625,2.276684045791626,-0.6034014225006104,1.766101598739624,0.015473400242626667,81.9913101196289,11184.369140625,NaN,79,1580000.0,2.3112945556640625,0.3305019438266754,1.0049400329589844,6.299999949987978e-05,0.036078594624996185,0.40076392889022827,10.069999694824219,1.0049400329589844,0,24.100000381469727,40,2.3112945556640625,1000,0,1746552934.1952555,2.276684045791626,0.013104111887514591,0.001393633894622326,11324.119834693,0.00829783733934164,142.3658905029297,-0.24835248291492462,0.34548041224479675,2.276684045791626,1.0049400329589844,0.31162339448928833,2.007235527038574,140.48309326171875,58.49173355102539
79,3.012955904006958,0.15114404261112213,2.340658664703369,2.302133083343506,0.014100074768066406,0.9942722916603088,0.014702505432069302,82.1948013305664,11323.3662109375,NaN,80,1600000.0,2.340658664703369,0.32667163014411926,1.0026769638061523,5.999999848427251e-05,0.025677137076854706,-0.2291780561208725,12.069999694824219,1.0026769638061523,0,28.149999618530273,40,2.340658664703369,1000,0,1746553073.1917787,2.302133083343506,0.01293902937322855,0.002787776291370392,11461.887827108,0.011085613630712032,143.94488525390625,-0.09720844030380249,0.27671173214912415,2.302133083343506,1.0026769638061523,0.3000155985355377,2.0213356018066406,138.94207763671875,56.747222900390625
80,3.6681625843048096,-0.1454882174730301,2.3694586753845215,2.3268065452575684,0.30440592765808105,1.5999912023544312,0.01519948523491621,82.00005340576172,11461.134765625,NaN,81,1620000.0,2.3694586753845215,0.32104232907295227,1.0053777694702148,5.700000110664405e-05,0.03976248949766159,0.06803968548774719,10.09000015258789,1.0053777694702148,0,21.350000381469727,40,2.3694586753845215,1000,0,1746553210.9614615,2.3268065452575684,0.01319138240069151,-0.005504983011633158,11602.443507768,0.005580630619078875,145.2279815673828,-0.24269665777683258,0.28514668345451355,2.3268065452575684,1.0053777694702148,0.28264951705932617,2.3257415294647217,137.71450805664062,55.714412689208984
81,4.127931118011475,0.03878714144229889,2.3973731994628906,2.3515522480010986,0.9502792358398438,1.6382135152816772,0.015833476558327675,83.08293151855469,11601.69140625,NaN,82,1640000.0,2.3973731994628906,0.3141366243362427,1.0052541494369507,5.400000009103678e-05,0.045870743691921234,0.006301334127783775,8.289999961853027,1.0052541494369507,0,31.75,40,2.3973731994628906,1000,0,1746553351.517708,2.3515522480010986,0.013233642093837261,0.005494880955666304,11746.869560087,0.011075511574745178,142.34683227539062,-0.2039095163345337,0.3448382318019867,2.3515522480010986,1.0052541494369507,0.2609730064868927,3.2760207653045654,140.50189208984375,57.418907165527344
