Metrics/LagrangeMultiplier/Std,Metrics/EpRet,_timestamp,Loss/Loss_pi/Delta,Misc/xHx,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,_runtime,Train/StopIter,Loss/Loss_reward_critic,Misc/Alpha,Safety/shield_adv_c,Time/Total,Time/Update,Train/LR,Train/PolicyStd,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Safety/EpCostShield,Train/Entropy,Time/Rollout,Train/PolicyRatio/Max,Train/KL,Misc/H_inv_g,Train/PolicyRatio,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,_step,Misc/AcceptanceStep,Train/PolicyRatio/Min,Time/Epoch,Value/cost,Loss/Loss_pi,TotalEnvSteps,Time/FPS,Metrics/EpCost,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Train/Epoch,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Misc/FinalStepNorm,Value/Adv,Loss/Loss_cost_critic,Misc/gradient_norm,Value/reward
0,0.15139302611351013,1746497733.1248045,-0.0681767463684082,0.0011363414814695716,0.36250045895576477,0.36250045895576477,1459.037147052,10,0.003516061697155237,4.195257663726807,0.405610591173172,1338.56591796875,23.119888305664062,0,1.4047399759292603,3.8897058963775635,-0.0006810333579778671,0.37179404497146606,40.0,1.7586208581924438,97.09414672851562,1.001843810081482,0.00023555656662210822,0.0811673104763031,1.001843810081482,0.001303742523305118,0.36250045895576477,11,1,1.001843810081482,120.21406555175781,1.359194278717041,-0.4163466691970825,220000.0,166.36988830566406,13.920000076293945,0.37179404497146606,0.7097072601318359,10,1000,0.37179404497146606,0,0.3405177891254425,3.051757735406113e-09,5.630091190338135,0.02804025262594223,-0.018875878304243088
0,0.30021560192108154,1746497852.788271,0.0036461055278778076,0.0008503553690388799,0.3950812518596649,0.3950812518596649,1579.503587219,10,0.008958213031291962,4.849669933319092,-0.049126651138067245,1458.2481689453125,23.542354583740234,0,1.4464184045791626,3.849898338317871,0.0054421513341367245,0.40428394079208374,34.099998474121094,1.7877262830734253,96.06221008300781,1.0012859106063843,0.00022808188805356622,0.06924847513437271,1.0012859106063843,0.0009091917891055346,0.3950812518596649,12,1,1.0012859106063843,119.6045913696289,1.718497633934021,-0.4127005636692047,240000.0,167.21766662597656,15.720000267028809,0.40428394079208374,-1.2058343887329102,11,1000,0.40428394079208374,0,0.33583223819732666,-4.577636492086867e-09,4.424256801605225,0.02351805940270424,-0.014605170115828514
0,0.43086445331573486,1746497973.2547877,0.0641661286354065,0.0022373851388692856,0.4278252124786377,0.4278252124786377,1696.122576032,10,0.004560977220535278,2.9898102283477783,0.17056430876255035,1578.7109375,23.05410385131836,0,1.5176678895950317,3.049778461456299,-0.004397235810756683,0.43670743703842163,38.29999923706055,1.8357715606689453,97.34940338134766,1.0013453960418701,0.0003369848127476871,0.08613122254610062,1.0013452768325806,0.0009513386758044362,0.4278252124786377,13,1,1.0013453960418701,120.40353393554688,0.9746601581573486,-0.3485344350337982,260000.0,166.1080780029297,12.260000228881836,0.43670743703842163,-0.973325252532959,12,1000,0.43670743703842163,0,0.2575159966945648,7.629394338515283e-10,3.4509315490722656,0.07328051328659058,0.0008745521772652864
0,0.2861979603767395,1746498089.87377,-0.03883892297744751,0.0010805216152220964,0.45907798409461975,0.45907798409461975,1811.838100675,10,0.004764844663441181,4.302256107330322,-0.18129882216453552,1695.331787109375,23.07484245300293,0,1.5961812734603882,2.44616436958313,0.00020386744290590286,0.46897536516189575,16.200000762939453,1.886006474494934,93.48387908935547,1.0016093254089355,0.0002984682796522975,0.07046446949243546,1.0016093254089355,0.0011379648931324482,0.45907798409461975,14,1,1.0016093254089355,116.55875396728516,0.6844367384910583,-0.3873733580112457,280000.0,171.5872802734375,11.649999618530273,0.46897536516189575,-0.8051497936248779,13,1000,0.46897536516189575,0,0.30315619707107544,1.7166137400437265e-09,2.6457817554473877,0.031842902302742004,0.012614462524652481
0,0.2902485728263855,1746498205.5893145,-0.008349418640136719,0.0010134640615433455,0.48928484320640564,0.48928484320640564,1932.150279346,10,0.0057519227266311646,4.442307949066162,1.1703040599822998,1811.04443359375,23.493940353393555,0,1.6269879341125488,2.2681336402893066,0.0009870780631899834,0.5009604692459106,18.899999618530273,1.9054657220840454,92.15507507324219,1.0020588636398315,0.00022183964028954506,0.07922882586717606,1.0020588636398315,0.001455808407627046,0.48928484320640564,15,1,1.0020588636398315,115.64904022216797,0.8977886438369751,-0.39572277665138245,300000.0,172.93701171875,10.800000190734863,0.5009604692459106,0.20510578155517578,14,1000,0.5009604692459106,0,0.3519588112831116,0.0,2.8508875370025635,0.03457978367805481,0.0037017622962594032
0,0.3427790105342865,1746498325.9015517,0.12052261829376221,0.002487795427441597,0.5211838483810425,0.5211838483810425,2054.20222606,10,0.0033010446932166815,2.835350751876831,-0.4596515893936157,1931.347900390625,23.177982330322266,0,1.6275805234909058,2.728426694869995,-0.002450878033414483,0.5326873064041138,63.79999923706055,1.9057470560073853,97.06024932861328,1.000875473022461,0.0002755421446636319,0.11329174041748047,1.000875473022461,0.0006190529093146324,0.5211838483810425,16,1,1.000875473022461,120.2382583618164,0.7969821095466614,-0.27520015835762024,320000.0,166.33641052246094,10.65999984741211,0.5326873064041138,2.3661458492279053,15,1000,0.5326873064041138,0,0.32122182846069336,8.392333938900265e-09,5.217033386230469,0.04115498811006546,0.011153826490044594
0,0.24584701657295227,1746498447.9532993,-0.0500483512878418,0.0027838305104523897,0.5537514090538025,0.5537514090538025,2173.291995235,10,0.004263981245458126,2.6803581714630127,-0.11339414119720459,2053.408203125,22.773849487304688,0,1.671242356300354,2.7535173892974854,0.0009629365522414446,0.5645341873168945,46.400001525878906,1.9321155548095703,99.21054077148438,1.0019280910491943,0.00031151558505371213,0.10771676898002625,1.0019279718399048,0.001363310031592846,0.5537514090538025,17,1,1.0019280910491943,121.98442840576172,1.063817024230957,-0.32524850964546204,340000.0,163.95535278320312,12.399999618530273,0.5645341873168945,1.2035326957702637,16,1000,0.5645341873168945,0,0.2887195348739624,-8.392333938900265e-09,6.420566082000732,0.059577059000730515,0.015374737791717052
0,0.16151514649391174,1746498567.0431452,-0.10791665315628052,0.0023640510626137257,0.5857043266296387,0.5857043266296387,2297.966813871,10,0.004810806829482317,2.9086110591888428,-0.782027006149292,2172.5029296875,23.124431610107422,0,1.684252381324768,3.7062172889709473,0.0005468255840241909,0.596324622631073,27.0,1.9399923086166382,95.90574645996094,1.0037741661071777,0.0002262747730128467,0.11921349912881851,1.0037741661071777,0.0026687385980039835,0.5857043266296387,18,1,1.0037741661071777,119.03020477294922,1.7152760028839111,-0.43316516280174255,360000.0,168.0245819091797,11.5,0.596324622631073,-1.8881583213806152,17,1000,0.596324622631073,0,0.34674569964408875,-3.814697002724188e-09,4.532407760620117,0.049610935151576996,0.015674341470003128
0,0.3542427122592926,1746498691.7180214,0.18941952288150787,0.0027371321339160204,0.6189059615135193,0.6189059615135193,2418.110102872,10,0.005301706492900848,2.7031261920928955,0.022050868719816208,2297.16259765625,23.436487197875977,0,1.72134530544281,2.7219083309173584,0.0004908996634185314,0.6292497515678406,59.54999923706055,1.9615201950073242,101.16526794433594,1.0011177062988281,0.0002946191234514117,0.11357888579368591,1.0011177062988281,0.0007903939113020897,0.6189059615135193,19,1,1.0011177062988281,124.60179138183594,1.2563080787658691,-0.24374563992023468,380000.0,160.51133728027344,19.059999465942383,0.6292497515678406,0.6821560859680176,18,1000,0.6292497515678406,0,0.3070180416107178,4.1961669694501325e-09,5.214563846588135,0.05262500420212746,0.016085343435406685
0,0.3589373826980591,1746498811.8611782,-0.14460615813732147,0.0024264929816126823,0.6520237922668457,0.6520237922668457,2534.962855535,10,0.0037068489473313093,2.870943069458008,0.46040111780166626,2417.3212890625,23.12880516052246,0,1.7154717445373535,3.5420327186584473,-0.001594857545569539,0.6630632281303406,36.70000076293945,1.958399772644043,96.95596313476562,1.0025509595870972,0.00028537228354252875,0.10959508270025253,1.0025509595870972,0.0018037727568298578,0.6520237922668457,20,1,1.0025509595870972,120.08480072021484,1.36455237865448,-0.38835179805755615,400000.0,166.54898071289062,18.649999618530273,0.6630632281303406,-1.5040709972381592,19,1000,0.6630632281303406,0,0.31464123725891113,3.7193297330873065e-09,3.7104928493499756,0.06412586569786072,0.016618771478533745
0,0.2770267724990845,1746498928.7141066,0.059975236654281616,0.0034565627574920654,0.685800313949585,0.685800313949585,2656.042095962,10,0.005562195088714361,2.4054267406463623,1.0360167026519775,2534.17431640625,22.95864486694336,0,1.7361420392990112,3.7954516410827637,0.0018553461413830519,0.6974602341651917,50.099998474121094,1.9704508781433105,93.83463287353516,1.0010156631469727,0.00021051938529126346,0.1412493884563446,1.0010156631469727,0.0007181260734796524,0.685800313949585,21,1,1.0010156631469727,116.79329681396484,1.549332857131958,-0.32837656140327454,420000.0,171.24270629882812,17.43000030517578,0.6974602341651917,0.6576077938079834,20,1000,0.6974602341651917,0,0.3397650718688965,-3.814697002724188e-09,4.368100643157959,0.0432303287088871,0.021844102069735527
0,0.3293411135673523,1746499049.7593446,-0.0036275088787078857,0.0021838401444256306,0.7193151712417603,0.7193151712417603,2773.366978776,10,0.0045262048952281475,3.0262415409088135,0.49735018610954285,2655.2158203125,23.383256912231445,0,1.7880873680114746,3.5520856380462646,-0.0010359901934862137,0.7321646213531494,35.150001525878906,1.9998947381973267,97.60133361816406,1.0017493963241577,0.00021480585564859211,0.11300433427095413,1.0017493963241577,0.00123703817371279,0.7193151712417603,22,1,1.0017493963241577,120.98462677001953,1.400046467781067,-0.3320040702819824,440000.0,165.3102569580078,16.110000610351562,0.7321646213531494,-0.5244960784912109,21,1000,0.7321646213531494,0,0.34197840094566345,-4.577636492086867e-09,3.843604564666748,0.042684201151132584,0.019182782620191574
0,0.38250434398651123,1746499167.1181364,0.014256387948989868,0.0021972365211695433,0.7527327537536621,0.7527327537536621,2890.163412641,10,0.005554055795073509,3.0170018672943115,1.1214337348937988,2772.567626953125,22.885547637939453,0,1.8026989698410034,2.8550171852111816,0.0010278508998453617,0.767229437828064,37.20000076293945,2.0081329345703125,94.39836120605469,1.001241683959961,0.0002692205598577857,0.10548504441976547,1.001241683959961,0.0008779469644650817,0.7527327537536621,23,1,1.001241683959961,117.283935546875,0.9641820192337036,-0.31774768233299255,460000.0,170.52633666992188,16.790000915527344,0.767229437828064,-0.9959685802459717,22,1000,0.767229437828064,0,0.31824856996536255,-4.577636492086867e-09,2.8476359844207764,0.05448022112250328,0.024256784468889236
0,0.2770173251628876,1746499283.9146857,0.0010002851486206055,0.0033098282292485237,0.7864416837692261,0.7864416837692261,3012.566480445,10,0.0035186598543077707,2.4581682682037354,-0.4830290973186493,2889.371826171875,23.10997772216797,0,1.8259612321853638,3.386964797973633,-0.0020353959407657385,0.8016701936721802,43.54999923706055,2.0209667682647705,93.6253433227539,1.0002565383911133,0.000263055379036814,0.13515213131904602,1.0002565383911133,0.00018145624198950827,0.7864416837692261,24,1,1.0002565383911133,116.73534393310547,1.0860527753829956,-0.31674739718437195,480000.0,171.3277130126953,11.109999656677246,0.8016701936721802,0.8478028774261475,23,1000,0.8016701936721802,0,0.3322266936302185,-9.918212917625624e-09,3.695438861846924,0.07264906167984009,0.02927342616021633
0,0.33249545097351074,1746499406.3175642,-0.1339510977268219,0.0021802219562232494,0.8193324208259583,0.8193324208259583,3133.541329,10,0.006426186766475439,3.0287513732910156,-0.7265260219573975,3011.767333984375,23.111961364746094,0,1.8695636987686157,4.49071741104126,0.0029075269121676683,0.8354324698448181,26.649999618530273,2.0445311069488525,99.22157287597656,1.0024832487106323,0.00023163117293734103,0.10870871692895889,1.0024832487106323,0.0017558939289301634,0.8193324208259583,25,1,1.0024832487106323,122.33356475830078,1.5412181615829468,-0.45069849491119385,500000.0,163.48744201660156,10.420000076293945,0.8354324698448181,-0.41948723793029785,24,1000,0.8354324698448181,0,0.3292516767978668,-5.340575981449547e-09,3.275951623916626,0.05049886927008629,0.020665595307946205
0,0.34982678294181824,1746499527.2925265,0.033870428800582886,0.002806989010423422,0.8521401286125183,0.8521401286125183,3254.773615864,10,0.007374232169240713,2.669278383255005,-0.2684970200061798,3132.74951171875,23.132577896118164,0,1.8986116647720337,4.653554916381836,0.000948045402765274,0.8684311509132385,36.04999923706055,2.060028076171875,97.78134155273438,1.0020980834960938,0.0002442015684209764,0.12792517244815826,1.0020980834960938,0.00148351292591542,0.8521401286125183,26,1,1.0020980834960938,120.9139404296875,1.4694279432296753,-0.41682806611061096,520000.0,165.4069061279297,9.579999923706055,0.8684311509132385,-0.1247243881225586,25,1000,0.8684311509132385,0,0.34146788716316223,-6.103515470812226e-09,3.1512272357940674,0.03702755644917488,0.028296472504734993
0,0.31969985365867615,1746499648.5247304,0.16212207078933716,0.0031220060773193836,0.8862794041633606,0.8862794041633606,3371.126130723,10,0.004819556139409542,2.5310308933258057,0.004036262631416321,3253.98291015625,23.351667404174805,0,1.9334896802902222,3.822206974029541,-0.002554676029831171,0.9011041522026062,62.0,2.078049421310425,97.81936645507812,0.9998604655265808,0.00022936935420148075,0.1272987276315689,0.9998604655265808,9.867982589639723e-05,0.8862794041633606,27,1,0.9998604655265808,121.17105865478516,1.2211569547653198,-0.2547059953212738,540000.0,165.055908203125,11.329999923706055,0.9011041522026062,1.2885358333587646,26,1000,0.9011041522026062,0,0.3221970200538635,-8.392333938900265e-09,4.439763069152832,0.05426172912120819,0.02767024002969265
0,0.17216846346855164,1746499764.8772871,-0.19848766922950745,0.003158989129588008,0.9187496900558472,0.9187496900558472,3488.996815605,10,0.0063996161334216595,2.516171455383301,-0.49799928069114685,3370.323974609375,23.566669464111328,0,1.933972716331482,3.6567132472991943,0.0015800599940121174,0.9332616329193115,16.200000762939453,2.07723331451416,92.71026611328125,1.0040512084960938,0.000303723820252344,0.12279143929481506,1.0040512084960938,0.0028646932914853096,0.9187496900558472,28,1,1.0040512084960938,116.27696228027344,1.1888558864593506,-0.45319366455078125,560000.0,172.00311279296875,10.15999984741211,0.9332616329193115,-1.6292214393615723,27,1000,0.9332616329193115,0,0.3089643120765686,-3.051757735406113e-09,2.8105416297912598,0.05918160080909729,0.02520729973912239
0,0.22281982004642487,1746499882.7481024,0.10621348023414612,0.003851507790386677,0.9515043497085571,0.9515043497085571,3604.074497175,10,0.005567194893956184,2.2787623405456543,-0.7769138813018799,3488.20947265625,22.83942222595215,0,1.9159072637557983,4.076679706573486,-0.0008324212394654751,0.9654248356819153,41.5,2.067781448364258,94.9749526977539,1.0015840530395508,0.00024916313122957945,0.1437528282403946,1.0015840530395508,0.0011201509041711688,0.9515043497085571,29,1,1.0015840530395508,117.81439971923828,1.3665039539337158,-0.34698018431663513,580000.0,169.75852966308594,12.470000267028809,0.9654248356819153,1.1725881099700928,28,1000,0.9654248356819153,0,0.3275785446166992,-7.629394338515283e-10,3.9831297397613525,0.05923180654644966,0.015100833028554916
0,0.17528396844863892,1746499997.8257246,-0.038878828287124634,0.001513802562840283,0.9832953214645386,0.9832953214645386,3722.190438356,10,0.008121776394546032,3.63478684425354,-0.5089153051376343,3603.283447265625,23.1977481842041,0,1.9294428825378418,3.2825424671173096,0.0025545815005898476,0.9978397488594055,23.600000381469727,2.074361562728882,91.81991577148438,1.0022451877593994,0.00023253567633219063,0.0927843376994133,1.0022450685501099,0.0015875312965363264,0.9832953214645386,30,1,1.0022451877593994,115.01769256591797,1.4367865324020386,-0.38585901260375977,600000.0,173.88629150390625,13.75,0.9978397488594055,0.04438376426696777,29,1000,0.9978397488594055,0,0.33725130558013916,-1.1444091896350983e-08,4.02751350402832,0.04288354516029358,0.01466919295489788
0,0.20669662952423096,1746500115.941569,0.1886463612318039,0.005334073677659035,1.016169786453247,1.016169786453247,3837.702563029,10,0.006635643541812897,1.936355471611023,0.012058436870574951,3721.38916015625,23.42198944091797,0,1.9996519088745117,3.1307430267333984,-0.0014861328527331352,1.0307860374450684,53.45000076293945,2.109476327896118,94.62330627441406,1.000253438949585,0.0003093236009590328,0.14564311504364014,1.0002533197402954,0.00017909600865095854,1.016169786453247,31,1,1.000253438949585,118.04532623291016,1.2011232376098633,-0.19721265137195587,620000.0,169.42645263671875,15.449999809265137,1.0307860374450684,0.18071556091308594,30,1000,1.0307860374450684,0,0.2820168435573578,-4.577636492086867e-09,4.208229064941406,0.0780392438173294,0.022177616134285927
0,0.0437069907784462,1746500231.4537227,-0.20542539656162262,0.003424472874030471,1.0481057167053223,1.0481057167053223,3952.378133594,10,0.00791818369179964,2.416670799255371,0.10458946228027344,3836.897705078125,22.86573600769043,0,2.061286211013794,3.8430042266845703,0.001282540149986744,1.0638142824172974,24.25,2.140045166015625,92.57140350341797,1.002338171005249,0.000222786795347929,0.13796773552894592,1.0023380517959595,0.001653336570598185,1.0481057167053223,32,1,1.002338171005249,115.43717956542969,1.9285120964050293,-0.4026380479335785,640000.0,173.25442504882812,13.329999923706055,1.0638142824172974,0.25495433807373047,31,1000,1.0638142824172974,0,0.33342263102531433,1.1825560974898508e-08,4.463183403015137,0.051791656762361526,0.025169137865304947
0,0.11419662833213806,1746500346.129322,0.016620993614196777,0.0017748507671058178,1.0785746574401855,1.0785746574401855,4070.264492416,10,0.006728854496032,3.3568570613861084,-0.25980183482170105,3951.57275390625,22.648632049560547,0,2.128852605819702,2.646216869354248,-0.001189329195767641,1.0970157384872437,16.149999618530273,2.172914743423462,91.95093536376953,1.0022739171981812,0.00021853955695405602,0.10228341072797775,1.0022739171981812,0.0016079302877187729,1.0785746574401855,33,1,1.0022739171981812,114.59959411621094,1.1917797327041626,-0.3860170543193817,660000.0,174.52069091796875,13.850000381469727,1.0970157384872437,-2.1195859909057617,32,1000,1.0970157384872437,0,0.3433507978916168,0.0,2.343597412109375,0.030493054538965225,0.013279933482408524
0,0.07577212154865265,1746500464.015694,0.05685842037200928,0.003866110695526004,1.1088054180145264,1.1088054180145264,4186.118451198,10,0.006255321204662323,2.2744545936584473,0.8564561605453491,4069.461669921875,22.97576141357422,0,2.134403705596924,2.967054605484009,-0.0004735332913696766,1.1299901008605957,30.149999618530273,2.1764371395111084,94.83766174316406,1.000169038772583,0.0003122356429230422,0.135459303855896,1.0001689195632935,0.0001194722717627883,1.1088054180145264,34,1,1.000169038772583,117.81344604492188,1.2220364809036255,-0.32915863394737244,680000.0,169.75990295410156,11.859999656677246,1.1299901008605957,0.7641541957855225,33,1000,1.1299901008605957,0,0.3080960512161255,-3.814697002724188e-09,3.1077516078948975,0.06809504330158234,0.01388600468635559
0,0.02484450303018093,1746500579.8695254,-0.06848245859146118,0.0027686862740665674,1.1384280920028687,1.1384280920028687,4300.87745574,10,0.006716171745210886,2.687678575515747,-0.08001810312271118,4185.33056640625,22.837753295898438,0,2.133348226547241,3.6117637157440186,0.000460850540548563,1.1623244285583496,24.799999237060547,2.1762335300445557,92.95769500732422,1.0008530616760254,0.0003069952072110027,0.11834855377674103,1.0008530616760254,0.0006032056990079582,1.1384280920028687,35,1,1.0008530616760254,115.79548645019531,1.495867133140564,-0.3976410925388336,700000.0,172.7183074951172,9.710000038146973,1.1623244285583496,-0.5089750289916992,34,1000,1.1623244285583496,0,0.31808286905288696,1.0681151962899094e-08,2.5987765789031982,0.06313224136829376,0.007853460498154163
