Train/Epoch,Loss/Loss_cost_critic,Safety/shield_violation,Safety/shield_adv_c,Train/KL,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,_step,Safety/EpCostShield,Loss/Loss_pi,Loss/Loss_pi/Delta,_timestamp,Loss/Loss_reward_critic,Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Value/cost,Metrics/EpCost,Metrics/LagrangeMultiplier,Value/Adv,Loss/Loss_reward_critic/Delta,Time/Epoch,Time/Total,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Std,Time/Update,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,_runtime,Safety/ShieldLagrangeMultiplier/Min,Train/Entropy,Train/PolicyRatio/Max,Train/LR,Metrics/EpLen,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Time/Rollout,Metrics/EpRet,Train/PolicyRatio/Min
82,2.7915213108062744,5.64202356338501,NaN,0.00926933903247118,-0.9140357971191406,2.395467758178711,83,10.399999618530273,-0.5605521202087402,-0.24490857124328613,1746508971.309174,0.007364049553871155,40,2.395467758178711,0.048021845519542694,2.7608139514923096,14.270000457763672,2.434589385986328,0.02823472023010254,-0.0011943643912672997,150.1268768310547,12614.412109375,1.0092217922210693,0,79.14940643310547,1660000.0,2.434589385986328,12769.392063396,2.395467758178711,0.6294041872024536,1.0092217922210693,5.0999999075429514e-05,1000,0.010882716625928879,2.434589385986328,133.2206573486328,0.4543839991092682,0,70.97742462158203,0.09888529032468796,1.0092217922210693
83,3.761183500289917,5.154139041900635,NaN,0.010028399527072906,0.9696621894836426,2.425098180770874,84,50.75,-0.23612673580646515,0.3244253844022751,1746509125.4170396,0.00641277153044939,40,2.425098180770874,0.04898349940776825,1.7044111490249634,11.670000076293945,2.4654858112335205,-0.24579747021198273,-0.0009512780234217644,154.05728149414062,12768.525390625,1.004154086112976,0,78.9867172241211,1680000.0,2.4654858112335205,12925.785999464,2.425098180770874,0.6239106059074402,1.004154086112976,4.8000001697801054e-05,1000,0.010952264070510864,2.4654858112335205,129.82183837890625,0.45194870233535767,0,75.07050323486328,0.14872807264328003,1.004154086112976
84,3.3110272884368896,6.57086181640625,NaN,0.009475698694586754,-0.45015621185302734,2.4593896865844727,85,112.0,0.14991888403892517,0.3860456198453903,1746509281.810901,0.007338835392147303,40,2.4593896865844727,0.05611282214522362,2.2435548305511475,9.489999771118164,2.4956438541412354,-0.20043691992759705,0.0009260638616979122,156.33938598632812,12924.9140625,1.0018227100372314,0,79.45135498046875,1700000.0,2.4956438541412354,13074.016483145,2.4593896865844727,0.6333974599838257,1.0018227100372314,4.5000000682193786e-05,1000,0.01106658298522234,2.4956438541412354,127.92681884765625,0.45614752173423767,0,76.88797760009766,0.17504996061325073,1.0018227100372314
85,1.8372801542282104,4.810727596282959,NaN,0.008686548098921776,-1.4737471342086792,2.491774320602417,86,18.0,-0.44815993309020996,-0.5980788171291351,1746509430.0414877,0.008568878285586834,40,2.491774320602417,-0.011091500520706177,1.6670644283294678,8.199999809265137,2.524852991104126,-0.060138262808322906,0.0012300428934395313,148.17738342285156,13073.1494140625,1.007542371749878,0,79.61113739013672,1720000.0,2.524852991104126,13225.044752738,2.491774320602417,0.6342558860778809,1.007542371749878,4.199999966658652e-05,1000,0.010319659486413002,2.524852991104126,134.97337341308594,0.4564999043941498,0,68.56619262695312,0.1433267444372177,1.007542371749878
86,1.8072482347488403,5.2593584060668945,NaN,0.008180956356227398,-0.030031919479370117,2.5226964950561523,87,21.549999237060547,-0.4687137007713318,-0.020553767681121826,1746509581.0697494,0.009019508957862854,40,2.5226964950561523,0.02661769464612007,1.6030558347702026,6.460000038146973,2.5528149604797363,-0.4250495135784149,0.00045063067227602005,150.96954345703125,13224.1689453125,1.006608009338379,0,79.05575561523438,1740000.0,2.5528149604797363,13375.197317457,2.5226964950561523,0.6266248822212219,1.006608009338379,3.899999865097925e-05,1000,0.010031257756054401,2.5528149604797363,132.47706604003906,0.4530535340309143,0,71.91374206542969,0.14789363741874695,1.006608009338379
87,2.201671600341797,3.864135503768921,NaN,0.00796951912343502,0.39442336559295654,2.5521597862243652,88,19.600000381469727,-0.3407151997089386,0.1279985010623932,1746509731.2212474,0.007681236602365971,40,2.5521597862243652,0.07276137918233871,1.2912341356277466,7.710000038146973,2.579941987991333,-0.24052083492279053,-0.0013382723554968834,150.10133361816406,13374.330078125,1.0069494247436523,0,79.81485748291016,1760000.0,2.579941987991333,13523.217277745,2.5521597862243652,0.6247546076774597,1.0069494247436523,3.600000127335079e-05,1000,0.010159873403608799,2.579941987991333,133.24331665039062,0.4522005319595337,0,70.28641510009766,0.15673494338989258,1.0069494247436523
88,2.0487477779388428,4.095090389251709,NaN,0.006903690751641989,-0.1529238224029541,2.5802910327911377,89,19.350000381469727,-0.36426064372062683,-0.023545444011688232,1746509879.2421255,0.01160843949764967,40,2.5802910327911377,0.005347807426005602,1.1485157012939453,5.949999809265137,2.6059131622314453,-0.3546365797519684,0.003927202895283699,147.93629455566406,13522.3154296875,1.0057450532913208,0,79.36856842041016,1780000.0,2.6059131622314453,13674.974102101,2.5802910327911377,0.6336247324943542,1.0057450532913208,3.300000025774352e-05,1000,0.009770702570676804,2.6059131622314453,135.19332885742188,0.45626044273376465,0,68.56768035888672,-0.09952954947948456,1.0057450532913208
89,3.607243061065674,3.801952362060547,NaN,0.0077439239248633385,1.558495283126831,2.6090855598449707,90,45.25,-0.15627650916576385,0.20798413455486298,1746510030.9990108,0.007803482003509998,40,2.6090855598449707,0.035404399037361145,1.4452333450317383,9.720000267028809,2.6317169666290283,0.19059884548187256,-0.0038049574941396713,151.70330810546875,13674.10546875,1.004145622253418,0,79.06127166748047,1800000.0,2.6317169666290283,13822.453659251,2.6090855598449707,0.6440004110336304,1.004145622253418,2.9999999242136255e-05,1000,0.009806633926928043,2.6317169666290283,131.83627319335938,0.46105295419692993,0,72.6419906616211,0.02352779358625412,1.004145622253418
90,2.261873722076416,3.5022082328796387,NaN,0.006675885058939457,-1.3453693389892578,2.636582612991333,91,18.899999618530273,-0.30586642026901245,-0.1495899111032486,1746510178.4786496,0.008970660157501698,40,2.636582612991333,0.04260631650686264,1.4022318124771118,10.130000114440918,2.6574699878692627,-0.008732602000236511,0.0011671781539916992,147.4316864013672,13821.587890625,1.004632592201233,0,78.75064849853516,1820000.0,2.6574699878692627,13972.628055535,2.636582612991333,0.6557850241661072,1.004632592201233,2.700000004551839e-05,1000,0.009143782779574394,2.6574699878692627,135.6560516357422,0.46656015515327454,0,68.68098449707031,-0.03452085331082344,1.004632592201233
91,2.282099723815918,3.70581316947937,NaN,0.006048525217920542,0.020226001739501953,2.663555860519409,92,27.600000381469727,-0.2548949718475342,0.05097144842147827,1746510328.653058,0.010382160544395447,40,2.663555860519409,0.028488965705037117,1.4281443357467651,10.069999694824219,2.68316912651062,-0.00543791800737381,0.0014115003868937492,150.12100219726562,13971.759765625,1.0053313970565796,0,78.88917541503906,1840000.0,2.68316912651062,14125.181361046,2.663555860519409,0.6673335433006287,1.0053313970565796,2.4000000848900527e-05,1000,0.008997941389679909,2.68316912651062,133.22586059570312,0.4720019996166229,0,71.2317886352539,-0.015568285249173641,1.0053313970565796
92,3.677501678466797,4.165755271911621,NaN,0.0072023626416921616,1.395401954650879,2.692293167114258,93,59.099998474121094,-0.0574982650578022,0.19739670678973198,1746510481.2063136,0.010195811279118061,40,2.692293167114258,0.05344998836517334,1.6266188621520996,10.949999809265137,2.7090277671813965,0.12171834707260132,-0.0001863492652773857,152.5033416748047,14124.3134765625,1.0007625818252563,0,79.47974395751953,1860000.0,2.7090277671813965,14277.081293313,2.692293167114258,0.6753945350646973,1.0007625818252563,2.099999983329326e-05,1000,0.009293523617088795,2.7090277671813965,131.14466857910156,0.4758494794368744,0,73.02352905273438,-0.13312359154224396,1.0007625818252563
93,2.9448397159576416,5.183463096618652,NaN,0.00577237643301487,-0.7326619625091553,2.720482349395752,94,28.950000762939453,-0.40711966156959534,-0.34962139651179314,1746510633.1056826,0.007069182116538286,40,2.720482349395752,0.047006603330373764,1.265798807144165,11.319999694824219,2.7351202964782715,0.2707829475402832,-0.003126629162579775,151.84945678710938,14276.21484375,1.0032857656478882,0,79.52424621582031,1880000.0,2.7351202964782715,14427.509284734,2.720482349395752,0.6819230914115906,1.0032857656478882,1.8000000636675395e-05,1000,0.008345688693225384,2.7351202964782715,131.7093963623047,0.4790361225605011,0,72.32516479492188,0.016527194529771805,1.0032857656478882
94,2.291308879852295,6.369524002075195,NaN,0.005289244931191206,-0.6535308361053467,2.7476918697357178,95,22.299999237060547,-0.5571039915084839,-0.14998432993888855,1746510783.5341942,0.006263828370720148,40,2.7476918697357178,0.1172395721077919,2.9647421836853027,6.789999961853027,2.760373592376709,0.27044785022735596,-0.0008053537458181381,150.35557556152344,14426.6201171875,1.0041263103485107,0,79.35771942138672,1900000.0,2.760373592376709,14579.917090172,2.7476918697357178,0.6841042637825012,1.0041263103485107,1.4999999621068127e-05,1000,0.008137093856930733,2.760373592376709,133.0180206298828,0.4801208972930908,0,70.997802734375,-0.013056082651019096,1.0041263103485107
95,2.323352575302124,3.247591257095337,NaN,0.0062613291665911674,0.0320436954498291,2.775627374649048,96,44.29999923706055,-0.08685710281133652,0.47024688869714737,1746510935.9420705,0.007178235333412886,40,2.775627374649048,0.05593723803758621,1.1600884199142456,7.889999866485596,2.78513503074646,-0.0021681785583496094,0.0009144069626927376,152.3511962890625,14579.0439453125,1.000928521156311,0,78.64058685302734,1920000.0,2.78513503074646,14730.602619892,2.775627374649048,0.690321147441864,1.000928521156311,1.2000000424450263e-05,1000,0.008538496680557728,2.78513503074646,131.275634765625,0.4831237494945526,0,73.71055603027344,0.063239187002182,1.000928521156311
96,2.8513503074645996,4.8727641105651855,NaN,0.004642921965569258,0.5279977321624756,2.8039674758911133,97,40.79999923706055,-0.25441160798072815,-0.16755450516939163,1746511086.627636,0.008301833644509315,40,2.8039674758911133,0.0902961939573288,1.7727512121200562,8.640000343322754,2.809635639190674,0.16634926199913025,0.0011235983110964298,150.6143035888672,14729.71484375,1.002383828163147,0,79.10440826416016,1940000.0,2.809635639190674,14880.014543676,2.8039674758911133,0.6994248032569885,1.002383828163147,9.000000318337698e-06,1000,0.007606030907481909,2.809635639190674,132.78952026367188,0.48752984404563904,0,71.50984954833984,0.0609154999256134,1.002383828163147
97,2.3010828495025635,3.816213369369507,NaN,0.004499954171478748,-0.5502674579620361,2.831724166870117,98,27.75,-0.26383137702941895,-0.009419769048690796,1746511236.0395463,0.008576852269470692,40,2.831724166870117,0.06054691597819328,1.347212553024292,6.929999828338623,2.8334994316101074,-0.11387388408184052,0.0002750186249613762,149.3538360595703,14879.138671875,1.001894474029541,0,79.07147216796875,1960000.0,2.8334994316101074,15029.893038214,2.831724166870117,0.7031279802322388,1.001894474029541,6.000000212225132e-06,1000,0.007146012503653765,2.8334994316101074,133.91018676757812,0.4894092082977295,0,70.28230285644531,0.20017386972904205,1.001894474029541
98,2.614506959915161,5.5271477699279785,NaN,0.004173035267740488,0.31342411041259766,2.8592302799224854,99,31.399999618530273,-0.39742469787597656,-0.13359332084655762,1746511385.9180298,0.008232972584664822,40,2.8592302799224854,0.06629270315170288,2.087399959564209,6.369999885559082,2.8566582202911377,-0.08046261966228485,-0.00034387968480587006,149.7995147705078,15029.0,1.0015015602111816,0,79.09024047851562,1980000.0,2.8566582202911377,15182.151199574,2.8592302799224854,0.7029637694358826,1.0015015602111816,3.000000106112566e-06,1000,0.007204196881502867,2.8566582202911377,133.51177978515625,0.48939406871795654,0,70.709228515625,0.3423207402229309,1.0015015602111816
99,3.321502208709717,6.041530609130859,NaN,0.003579084761440754,0.7069952487945557,2.8879282474517822,100,50.95000076293945,-0.27920329570770264,0.11822140216827393,1746511538.1762052,0.006069093476980925,40,2.8879282474517822,0.09468472003936768,2.183807611465454,7.789999961853027,2.8795292377471924,-0.03527870029211044,-0.002163879107683897,152.19532775878906,15181.271484375,1.0009355545043945,0,79.59440612792969,2000000.0,2.8795292377471924,15182.662927079,2.8879282474517822,0.7028828859329224,1.0009355545043945,0.0,1000,0.006690480280667543,2.8795292377471924,131.4100799560547,0.48937109112739563,0,72.60089111328125,0.28748461604118347,1.0009355545043945
