Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Metrics/EpCost,_timestamp,Safety/shield_violation,Train/PolicyStd,_step,Time/Total,_runtime,Time/Rollout,Loss/Loss_reward_critic/Delta,Misc/Alpha,Train/KL,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Time/FPS,Metrics/LagrangeMultiplier/Std,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Time/Update,Train/LR,Safety/shield_adv_c,Misc/gradient_norm,Train/StopIter,Loss/Loss_reward_critic,TotalEnvSteps,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Train/PolicyRatio,Metrics/LagrangeMultiplier,Time/Epoch,Misc/xHx,Train/PolicyRatio/Std,Train/Entropy,Safety/EpCostShield,Train/PolicyRatio/Min,Metrics/EpLen,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier,Value/Adv,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Misc/AcceptanceStep,Metrics/EpRet,Value/cost
0.999123215675354,-1.1501712799072266,9.770000457763672,1746539197.5299714,4.841273307800293,1.0605294704437256,11,1269.8370361328125,1383.038980457,92.64813232421875,0.0026546926237642765,2.381913423538208,0.00024815520737320185,0,0.3713710308074951,178.22032165527344,0,0.3251107931137085,0.3713710308074951,-0.0766782471910119,19.572490692138672,0,-0.026374608278274536,0.07882600277662277,10,0.006590148899704218,220000.0,4.126463413238525,0.33742257952690125,10,0.9991231560707092,0.3713710308074951,112.22064971923828,0.0035251434892416,0.0006200082134455442,1.4764007329940796,46.0,0.999123215675354,1000,0.13649143278598785,0.33742257952690125,-4.386901952813105e-09,-0.0684315487742424,0.33742257952690125,-0.003191677387803793,1,0.2473985105752945,1.3745019435882568
0.999411940574646,0.4318547248840332,11.59000015258789,1746539309.787155,4.122015476226807,1.0746666193008423,12,1382.0902099609375,1492.539800575,92.8379898071289,-0.002724780235439539,1.7951058149337769,0.00038078916259109974,0,0.4021506607532501,178.2683868408203,0,0.28439125418663025,0.4021506607532501,0.020017128437757492,19.352378845214844,0,-0.7359390258789062,0.18217183649539948,10,0.003865368664264679,240000.0,4.558318138122559,0.3674449324607849,11,0.9994118809700012,0.4021506607532501,112.19039154052734,0.006206534802913666,0.0004158488882239908,1.4903315305709839,43.70000076293945,0.999411940574646,1000,0.15842589735984802,0.3674449324607849,-1.5258788677030566e-09,-0.04841442033648491,0.3674449324607849,-0.005033365450799465,1,0.29084187746047974,1.734002709388733
0.9996315240859985,-1.0839240550994873,11.5,1746539419.287954,3.519941806793213,1.0731815099716187,13,1491.5982666015625,1600.054856187,89.61432647705078,0.001051281113177538,2.8878238201141357,0.0002494720392860472,0,0.4326173961162567,182.75155639648438,0,0.3306644856929779,0.4326173961162567,-0.011542577296495438,19.82384490966797,0,-0.07461059093475342,0.04141233116388321,10,0.004916649777442217,260000.0,3.4743940830230713,0.39706382155418396,12,0.9996314644813538,0.4326173961162567,109.43819427490234,0.0023982077836990356,0.0002605798945296556,1.4889198541641235,33.25,0.9996315240859985,1000,0.11450299620628357,0.39706382155418396,-4.577636492086867e-09,-0.05995699763298035,0.39706382155418396,0.00011652192915789783,1,0.2290019541978836,1.372260332107544
1.0002126693725586,0.45161914825439453,13.220000267028809,1746539526.8030024,4.192232608795166,1.0931328535079956,14,1599.1064453125,1710.784188072,87.95735168457031,-0.0016939779743552208,2.1114776134490967,0.0003032230888493359,0,0.46313974261283875,186.1379852294922,0,0.3183748424053192,0.46313974261283875,-0.046668268740177155,19.48979949951172,0,-0.19526202976703644,0.058968156576156616,10,0.003222671803086996,280000.0,3.926013231277466,0.42615607380867004,13,1.0002126693725586,0.46313974261283875,107.44717407226562,0.004485967569053173,0.00015032378723844886,1.506971836090088,30.049999237060547,1.0002126693725586,1000,0.15078295767307281,0.42615607380867004,3.051757735406113e-09,-0.1066252663731575,0.42615607380867004,-0.0029279019217938185,1,0.22997237741947174,1.398633360862732
0.9992792010307312,2.2105672359466553,15.020000457763672,1746539637.5323663,4.571243762969971,1.1059635877609253,15,1709.826416015625,1821.686991922,91.61283874511719,0.002635462675243616,1.916839838027954,0.000263844383880496,0,0.49401333928108215,180.74835205078125,0,0.32919302582740784,0.49401333928108215,0.10804404655937105,19.03822135925293,0,-0.11796528100967407,0.07302792370319366,10,0.005858134478330612,300000.0,6.136580467224121,0.4563380777835846,14,0.9992792010307312,0.49401333928108215,110.65108489990234,0.005443240515887737,0.0005097240209579468,1.5187482833862305,59.0,0.9992792010307312,1000,0.17173735797405243,0.4563380777835846,-9.918212917625624e-09,0.001418780186213553,0.4563380777835846,0.00638151029124856,1,0.19944387674331665,1.7026342153549194
1.0012582540512085,-0.7895364761352539,16.09000015258789,1746539748.4351509,4.5694780349731445,1.1065632104873657,16,1820.735107421875,1932.593463184,90.9700698852539,-0.0029873221646994352,1.795194387435913,0.00026537771918810904,0,0.525352954864502,180.45550537109375,0,0.3280255198478699,0.525352954864502,-0.09754254261497408,19.86054801940918,0,-0.491868257522583,0.11713815480470657,10,0.002870812313631177,320000.0,5.347043991088867,0.48647746443748474,15,1.0012582540512085,0.525352954864502,110.83064270019531,0.006205921992659569,0.0008896918734535575,1.519716739654541,39.150001525878906,1.0012582540512085,1000,0.1827242374420166,0.48647746443748474,1.0681151962899094e-08,-0.09612376242876053,0.48647746443748474,0.010600173845887184,1,0.21169334650039673,2.272153615951538
1.001901388168335,-0.7708492279052734,13.59000015258789,1746539859.3416197,3.61892032623291,1.1074765920639038,17,1931.6326904296875,2042.519948582,91.74217987060547,0.0001523743849247694,1.9788529872894287,0.0002606994821690023,0,0.5567107200622559,180.4631805419922,0,0.3291735053062439,0.5567107200622559,0.026706017553806305,19.083730697631836,0,0.7764066457748413,0.060124024748802185,10,0.0030231866985559464,340000.0,4.576194763183594,0.5162573456764221,16,1.0019012689590454,0.5567107200622559,110.825927734375,0.005107426084578037,0.0013444845099002123,1.520673394203186,33.349998474121094,1.001901388168335,1000,0.16634561121463776,0.5162573456764221,1.5258788677030566e-09,-0.06941774487495422,0.5162573456764221,0.009689070284366608,1,0.2630573511123657,1.5540505647659302
1.0002597570419312,0.0948781967163086,16.270000457763672,1746539969.2681062,3.512495756149292,1.1116904020309448,18,2041.559814453125,2154.26773812,90.66580963134766,0.0020594545640051365,1.7213581800460815,0.00028222266701050103,0,0.5885064005851746,182.0682373046875,0,0.3174351155757904,0.5885064005851746,0.060504850931465626,19.18309211730957,0,-0.2820315659046173,0.0912073478102684,10,0.005082641262561083,360000.0,4.671072959899902,0.5463460683822632,17,1.0002597570419312,0.5885064005851746,109.84892272949219,0.006749737076461315,0.00018364786228630692,1.5246168375015259,44.04999923706055,1.0002597570419312,1000,0.18440967798233032,0.5463460683822632,-3.8146971692576415e-10,-0.008912893943488598,0.5463460683822632,0.01669366843998432,1,0.38109755516052246,1.574487328529358
1.000781774520874,-0.029596328735351562,16.219999313354492,1746540081.0159216,4.4265031814575195,1.116498351097107,19,2153.310302734375,2264.243240607,92.2912368774414,-0.0018008097540587187,1.4024633169174194,0.00034254032652825117,0,0.620674192905426,179.10714721679688,0,0.29965582489967346,0.620674192905426,-0.07929920870810747,19.373743057250977,0,-0.4161105751991272,0.20810391008853912,10,0.003281831508502364,380000.0,4.641476631164551,0.5764926671981812,18,1.0007816553115845,0.620674192905426,111.66500854492188,0.010168258100748062,0.0005527980392798781,1.5290966033935547,40.0,1.000781774520874,1000,0.21366392076015472,0.5764926671981812,-5.340575981449547e-09,-0.08821210265159607,0.5764926671981812,0.02236301079392433,1,0.38942351937294006,1.8631980419158936
1.0013000965118408,-0.3446164131164551,15.329999923706055,1746540190.991397,3.7618730068206787,1.0993729829788208,20,2263.2861328125,2373.259660024,91.24793243408203,-0.0003912064712494612,1.9414416551589966,0.000292601267574355,0,0.6530345678329468,181.99464416503906,0,0.30606675148010254,0.6530345678329468,0.0062943994998931885,18.645387649536133,0,0.26185446977615356,0.08827570080757141,10,0.002890625037252903,400000.0,4.296860218048096,0.6063647270202637,19,1.0012999773025513,0.6530345678329468,109.89334106445312,0.005306162405759096,0.0009192508878186345,1.5136016607284546,34.20000076293945,1.0013000965118408,1000,0.1576492190361023,0.6063647270202637,7.629394338515283e-10,-0.08191770315170288,0.6063647270202637,0.026644617319107056,1,0.3651089072227478,1.7203619480133057
1.0005054473876953,-0.6768593788146973,14.420000076293945,1746540300.0078108,3.4278342723846436,1.1080831289291382,21,2372.29736328125,2483.50297758,89.40228271484375,0.0016296016983687878,2.358602523803711,0.0002618512371554971,0,0.6854264736175537,183.60447692871094,0,0.3130367696285248,0.6854264736175537,-0.0277940034866333,19.527502059936523,0,-0.5212036967277527,0.07924449443817139,10,0.004520226735621691,420000.0,3.6200008392333984,0.6354206800460815,20,1.0005054473876953,0.6854264736175537,108.9298095703125,0.0035951680038124323,0.00035740528255701065,1.521485447883606,25.0,1.0005054473876953,1000,0.13272127509117126,0.6354206800460815,5.7220459481754915e-09,-0.10971170663833618,0.6354206800460815,0.02447824738919735,1,0.43719178438186646,1.5794086456298828
1.0001863241195679,0.44040870666503906,16.75,1746540410.25114,3.2531354427337646,1.12169349193573,22,2482.545654296875,2593.225586626,90.70166015625,0.00016725435853004456,1.634240984916687,0.0002442841068841517,0,0.7182044982910156,181.54397583007812,0,0.3317633867263794,0.7182044982910156,0.11849880497902632,19.464458465576172,0,0.4493536651134491,0.14695681631565094,10,0.004687481094151735,440000.0,4.0604095458984375,0.6649397611618042,21,1.0001863241195679,0.7182044982910156,110.16614532470703,0.007488541305065155,0.00013166680582799017,1.533739686012268,44.150001525878906,1.0001863241195679,1000,0.20300762355327606,0.6649397611618042,4.00543198608716e-09,0.008787098340690136,0.6649397611618042,0.02841907925903797,1,0.4642314910888672,1.197115421295166
0.9986079931259155,-0.5145130157470703,16.65999984741211,1746540519.9737191,3.0606656074523926,1.1406697034835815,23,2592.28564453125,2700.31150191,90.26962280273438,-0.0009353375062346458,1.5092835426330566,0.00027886911993846297,0,0.751305878162384,182.37437438964844,0,0.318597674369812,0.751305878162384,-0.010415400844067335,19.394886016845703,0,0.40683427453041077,0.20325082540512085,10,0.0037521435879170895,460000.0,3.545896530151367,0.694632351398468,22,0.9986079335212708,0.751305878162384,109.6645278930664,0.008779864758253098,0.0009843537118285894,1.5504827499389648,39.900001525878906,0.9986079931259155,1000,0.2110919952392578,0.694632351398468,7.629394338515283e-10,-0.0016283025033771992,0.694632351398468,0.03622881695628166,1,0.488504558801651,1.0987956523895264
0.9995639324188232,-0.019411563873291016,15.850000381469727,1746540627.0596623,2.765068292617798,1.1644744873046875,24,2699.354736328125,2808.045517485,87.18595886230469,0.004201009403914213,1.8168385028839111,0.00031180019141174853,0,0.7845699787139893,186.89967346191406,0,0.3015778064727783,0.7845699787139893,-0.03314372478052974,19.82329750061035,0,-0.23268061876296997,0.07835869491100311,10,0.007953152991831303,480000.0,3.526484966278076,0.7239353060722351,23,0.9995639324188232,0.7845699787139893,107.00927734375,0.006058939732611179,0.00030834635253995657,1.5711523294448853,30.850000381469727,0.9995639324188232,1000,0.1659904420375824,0.7239353060722351,3.814697002724188e-09,-0.03477202728390694,0.7239353060722351,0.039774078875780106,1,0.2306108921766281,1.3933995962142944
1.0008125305175781,-1.2770428657531738,13.869999885559082,1746540734.793667,2.6111979484558105,1.1568483114242554,25,2807.096435546875,2919.603685969,88.15785217285156,-0.004900232655927539,2.613241195678711,0.0003187262627761811,0,0.8176678419113159,185.76145935058594,0,0.31787315011024475,0.8176678419113159,-0.13456029817461967,19.507083892822266,0,-0.22228768467903137,0.08590460568666458,10,0.0030529203359037638,500000.0,2.2494421005249023,0.7512457370758057,24,1.0008125305175781,0.8176678419113159,107.66496276855469,0.0029286635108292103,0.0005746020469814539,1.564547061920166,7.699999809265137,1.0008125305175781,1000,0.1216394230723381,0.7512457370758057,-2.0980834847250662e-09,-0.1693323254585266,0.7512457370758057,0.04533126577734947,1,0.28938207030296326,0.9600974321365356
1.0016196966171265,0.43611788749694824,12.670000076293945,1746540846.351826,2.7260348796844482,1.1427667140960693,26,2918.6396484375,3029.317370769,91.1921615600586,0.0003834718372672796,2.0914690494537354,0.0002691217523533851,0,0.8504230976104736,179.4119873046875,0,0.3274376094341278,0.8504230976104736,0.041392698884010315,20.28307342529297,0,-0.49328339099884033,0.09597013890743256,10,0.0034363921731710434,520000.0,2.6855599880218506,0.7772087454795837,25,1.0016196966171265,0.8504230976104736,111.47527313232422,0.00457221083343029,0.0011453265324234962,1.5520601272583008,13.550000190734863,1.0016196966171265,1000,0.15655866265296936,0.7772087454795837,-1.5258788677030566e-09,-0.1279396265745163,0.7772087454795837,0.0578143484890461,1,0.31016936898231506,1.2312219142913818
1.0017943382263184,0.34989070892333984,10.5,1746540956.0655048,2.4838714599609375,1.1507972478866577,27,3028.35986328125,3137.65660767,90.46770477294922,0.001485668122768402,1.9784789085388184,0.0002635999408084899,0,0.8824925422668457,182.4241943359375,0,0.3216385245323181,0.8824925422668457,0.03688856214284897,19.166845321655273,0,-0.11380871385335922,0.10978931933641434,10,0.0049220602959394455,540000.0,3.0354506969451904,0.8022211790084839,26,1.0017943382263184,0.8824925422668457,109.63457489013672,0.005109358113259077,0.001268788706511259,1.5587801933288574,16.950000762939453,1.0017943382263184,1000,0.1625685840845108,0.8022211790084839,1.5258788677030566e-09,-0.09105106443166733,0.8022211790084839,0.054919883608818054,1,0.21675029397010803,1.156567931175232
0.9989471435546875,-0.8230874538421631,7.769999980926514,1746541064.4047544,1.8839367628097534,1.1600261926651,28,3136.69287109375,3244.121860942,88.34981536865234,0.0016273241490125656,1.6971592903137207,0.00026717688888311386,0,0.9134259223937988,184.74551391601562,0,0.315432071685791,0.9134259223937988,0.045350272208452225,19.90718650817871,0,0.5437987446784973,0.22649645805358887,10,0.006549384444952011,560000.0,2.2123632431030273,0.8265643119812012,27,0.9989471435546875,0.9134259223937988,108.25702667236328,0.00694359140470624,0.0007444538059644401,1.5665397644042969,19.299999237060547,0.9989471435546875,1000,0.1858588606119156,0.8265643119812012,1.2207030941624453e-08,-0.0457007922232151,0.8265643119812012,0.04865684360265732,1,0.011859774589538574,0.8952894806861877
1.000774621963501,-0.030085086822509766,5.309999942779541,1746541170.8700514,2.2153730392456055,1.1554361581802368,29,3243.15869140625,3349.165868948,87.03410339355469,0.00018430082127451897,1.8694329261779785,0.00030488072661682963,0,0.9428257346153259,188.00196838378906,0,0.3069339990615845,0.9428257346153259,-0.04550990089774132,19.347732543945312,0,0.07471036911010742,0.12218312174081802,10,0.00673368526622653,580000.0,2.1822781562805176,0.8500744104385376,28,1.0007745027542114,0.9428257346153259,106.3818588256836,0.0057228123769164085,0.0005476842634379864,1.562666893005371,16.200000762939453,1.000774621963501,1000,0.16418562829494476,0.8500744104385376,1.5258788677030566e-09,-0.09121069312095642,0.8500744104385376,0.0403817743062973,1,0.18753142654895782,1.0126389265060425
1.0008163452148438,0.09513044357299805,5.71999979019165,1746541275.914049,2.269725799560547,1.1651124954223633,30,3348.22607421875,3457.840069855,85.73951721191406,-0.0002086893655359745,1.9661736488342285,0.00023504646378569305,0,0.9709339737892151,190.50027465820312,0,0.3404201567173004,0.9709339737892151,-0.01184002310037613,19.247180938720703,0,-0.4099736213684082,0.053551312536001205,10,0.006524995900690556,600000.0,2.2774085998535156,0.8727092146873474,29,1.0008163452148438,0.9709339737892151,104.98672485351562,0.00517351133748889,0.0005772432195954025,1.5710864067077637,14.550000190734863,1.0008163452148438,1000,0.17313839495182037,0.8727092146873474,6.103515470812226e-09,-0.10305071622133255,0.8727092146873474,0.02798929065465927,1,0.14546436071395874,0.8479929566383362
1.00016188621521,-0.49350571632385254,5.869999885559082,1746541384.5882356,2.1243245601654053,1.1731606721878052,31,3456.88134765625,3566.414559432,89.51160430908203,-0.0014411462470889091,1.8382887840270996,0.0003256617346778512,0,0.9979143738746643,184.16754150390625,0,0.29753151535987854,0.9979143738746643,0.006736554205417633,19.085142135620117,0,-0.0037505030632019043,0.13138093054294586,10,0.005083849653601646,620000.0,1.783902883529663,0.8945114016532898,30,1.0001617670059204,0.9979143738746643,108.59677124023438,0.005918365903198719,0.00011435845226515085,1.578224778175354,13.949999809265137,1.00016188621521,1000,0.16185243427753448,0.8945114016532898,-6.103515470812226e-09,-0.09631416201591492,0.8945114016532898,0.04404720291495323,1,0.06722886860370636,0.7264496088027954
1.0007922649383545,-0.1826087236404419,4.360000133514404,1746541493.1626425,1.9057341814041138,1.1819533109664917,32,3565.472900390625,3675.332398252,89.61161041259766,0.0004940871149301529,1.4018006324768066,0.00028750509954988956,0,1.0235384702682495,184.31224060058594,0,0.3091076910495758,1.0235384702682495,0.12945469841361046,18.899879455566406,0,0.7171472311019897,0.10252686589956284,10,0.005577936768531799,640000.0,1.6012941598892212,0.916888952255249,31,1.000792145729065,1.0235384702682495,108.51151275634766,0.010177873075008392,0.0005602159071713686,1.5857456922531128,30.700000762939453,1.0007922649383545,1000,0.22050760686397552,0.916888952255249,3.051757735406113e-09,0.03314053639769554,0.916888952255249,0.03445644676685333,1,0.09013907611370087,0.7383873462677002
0.9997521638870239,-0.18338310718536377,3.700000047683716,1746541602.0805633,1.7525875568389893,1.1766082048416138,33,3674.390380859375,3783.308056387,89.29979705810547,-0.001558147370815277,1.4348751306533813,0.00029549008468165994,0,1.0477827787399292,183.7292022705078,0,0.30426499247550964,1.0477827787399292,-0.13645052537322044,19.5560359954834,0,0.015652626752853394,0.17906597256660461,10,0.004019789397716522,660000.0,1.4179110527038574,0.9381026029586792,32,0.9997521042823792,1.0477827787399292,108.8558578491211,0.00971407163888216,0.0001752746757119894,1.5812320709228516,9.550000190734863,0.9997521638870239,1000,0.21204981207847595,0.9381026029586792,3.051757735406113e-09,-0.1033099889755249,0.9381026029586792,0.025903472676873207,1,0.29419276118278503,0.5908891558647156
0.9998993873596191,0.7663631439208984,4.460000038146973,1746541710.0562017,1.881259799003601,1.1706446409225464,34,3782.3251953125,3889.228383655,88.49391174316406,0.0038653919473290443,1.3531229496002197,0.0002739305200520903,0,1.0709614753723145,185.4051513671875,0,0.3066157102584839,1.0709614753723145,0.09343358967453241,19.3779296875,0,-0.18706363439559937,0.1669573336839676,10,0.007885181345045567,680000.0,2.184274196624756,0.9594556093215942,33,0.9998993873596191,1.0709614753723145,107.87186431884766,0.01092332974076271,7.117199129424989e-05,1.576388955116272,23.899999618530273,0.9998993873596191,1000,0.2265985608100891,0.9594556093215942,4.577636492086867e-09,-0.009876399300992489,0.9594556093215942,0.031039178371429443,1,0.3167317509651184,0.7695789933204651
