Misc/Alpha,Metrics/LagrangeMultiplier,Safety/shield_violation,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Train/Entropy,Train/PolicyRatio/Min,Train/PolicyRatio,Metrics/EpRet,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Train/KL,Train/PolicyRatio/Std,Value/cost,Train/LR,Misc/H_inv_g,_runtime,Metrics/LagrangeMultiplier/Std,Value/Adv,Metrics/EpCost,Train/StopIter,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Time/FPS,Train/Epoch,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi,Metrics/LagrangeMultiplier/Min,Time/Rollout,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,Value/reward,_step,Time/Epoch,Misc/gradient_norm,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Time/Total,Misc/xHx,Loss/Loss_cost_critic/Delta,_timestamp,Train/PolicyStd,Misc/AcceptanceStep,Metrics/EpLen,Loss/Loss_reward_critic,Time/Update
1.2121797800064087,0.3717862069606781,10.232992172241211,15.173104286193848,-0.004203349351882935,220000.0,1.4284032583236694,1.0005643367767334,1.0005642175674438,3.890174150466919,60.5,0,0.0003152485878672451,0.0003989339747931808,5.102029800415039,0,0.25686877965927124,1664.708661183,0,0.0,59.33000183105469,10,-0.46873918175697327,0.3717862069606781,153.25062561035156,10,0.37550705671310425,0.37550705671310425,-0.27532610297203064,0.3717862069606781,106.30825805664062,0.37550705671310425,1.0005643367767334,0.25396376848220825,11,130.50518798828125,0.09715951979160309,-0.20788529515266418,0.3113711476325989,1528.231689453125,0.013611173257231712,-9.184613227844238,1746563610.9820163,1.0096131563186646,1,1000,0.023602169007062912,24.19687271118164
0.9470751285552979,0.4066756069660187,8.052918434143066,15.752074241638184,0.013958405703306198,240000.0,1.42172110080719,0.9996663928031921,0.9996663928031921,4.620980739593506,84.94999694824219,0,0.00039990205550566316,0.00023590994533151388,4.22957181930542,0,0.28647884726524353,1799.730894657,0,-2.1362303925798187e-08,49.630001068115234,10,-0.1320212483406067,0.4066756069660187,148.026123046875,11,0.40770161151885986,0.40770161151885986,-0.09330791234970093,0.4066756069660187,112.89179229736328,0.40770161151885986,0.9996663928031921,0.31612280011177063,12,135.11129760742188,0.15260541439056396,0.1820181906223297,0.2713170051574707,1663.4456787109375,0.022297745570540428,0.5789699554443359,1746563746.1863577,1.0028835535049438,1,1000,0.03756057471036911,22.219470977783203
1.3995040655136108,0.4409758746623993,8.385978698730469,12.317498207092285,-0.016243668273091316,260000.0,1.410169243812561,1.0012269020080566,1.0012269020080566,5.160143852233887,52.95000076293945,0,0.0002833708713296801,0.00086755066877231,4.301999092102051,0,0.226764515042305,1929.669278265,0,-5.340575981449547e-09,44.43000030517578,10,-0.34594616293907166,0.4409758746623993,148.20782470703125,12,0.4386693835258484,0.4386693835258484,-0.24298186600208282,0.4409758746623993,108.96778869628906,0.4386693835258484,1.0012269020080566,0.34679052233695984,13,134.94564819335938,0.10389307141304016,-0.1496739536523819,0.3173578679561615,1798.4761962890625,0.01021130383014679,-3.4345760345458984,1746563881.2090259,0.9915173649787903,1,1000,0.021316906437277794,25.977827072143555
1.1399931907653809,0.47437670826911926,6.719420433044434,10.527997016906738,0.008602578192949295,280000.0,1.393952488899231,0.9997639656066895,0.9997639656066895,6.025967597961426,35.70000076293945,0,0.0003184198576491326,0.00016692961798980832,3.491948366165161,0,0.26512837409973145,2070.017154636,0,3.356933575560106e-08,36.130001068115234,10,0.4026763141155243,0.47437670826911926,154.03675842285156,13,0.46801602840423584,0.46801602840423584,-0.24322664737701416,0.47437670826911926,104.97332000732422,0.46801602840423584,0.9997639656066895,0.4038655161857605,14,129.83914184570312,0.12923164665699005,-0.00024478137493133545,0.3022445738315582,1928.38330078125,0.015389524400234222,-1.7895011901855469,1746564011.1464925,0.9756668210029602,1,1000,0.02991948463022709,24.86579704284668
0.9901779890060425,0.5067080855369568,8.127853393554688,13.035862922668457,0.002218781039118767,300000.0,1.3946504592895508,1.0009334087371826,1.000933289527893,6.499801158905029,75.8499984741211,0,0.0003169219708070159,0.0006599072366952896,3.8391101360321045,0,0.28911298513412476,2199.003921141,0,7.629394005448376e-09,30.59000015258789,10,0.580546498298645,0.5067080855369568,142.6126708984375,14,0.4972303509712219,0.4972303509712219,-0.13963831961154938,0.5067080855369568,113.7708511352539,0.4972303509712219,1.0009334087371826,0.4679422974586487,15,140.239990234375,0.18431390821933746,0.10358832776546478,0.2862733006477356,2068.738525390625,0.020398736000061035,2.5078659057617188,1746564151.494966,0.9766168594360352,1,1000,0.032138265669345856,26.469074249267578
1.0299183130264282,0.5381321310997009,8.039077758789062,7.8632493019104,-0.00859665684401989,320000.0,1.3848904371261597,1.001721739768982,1.001721739768982,6.628172397613525,50.0,0,0.0003583558718673885,0.0012173695722594857,4.026113510131836,0,0.27536889910697937,2334.09589964,0,-1.2207030941624453e-08,30.790000915527344,10,-1.3421626091003418,0.5381321310997009,155.1720733642578,15,0.5255604386329651,0.5255604386329651,-0.2636899948120117,0.5381321310997009,104.58124542236328,0.5255604386329651,1.001721739768982,0.4945738911628723,16,128.88917541503906,0.15442322194576263,-0.12405167520046234,0.28360748291015625,2197.733154296875,0.0188548993319273,-5.172613620758057,1746564280.4814534,0.967390239238739,1,1000,0.023541608825325966,24.307907104492188
1.0591177940368652,0.5685847401618958,7.632014274597168,11.847206115722656,0.013788064941763878,340000.0,1.3733240365982056,1.000009536743164,1.000009536743164,7.277618408203125,75.30000305175781,0,0.00028334843227639794,6.800155915698269e-06,4.09058141708374,0,0.29254263639450073,2465.089252268,0,1.1444091896350983e-08,27.610000610351562,10,-0.050595760345458984,0.5685847401618958,148.19361877441406,16,0.5539122223854065,0.5539122223854065,-0.12058398872613907,0.5685847401618958,107.53897094726562,0.5539122223854065,1.000009536743164,0.6028225421905518,17,134.9585723876953,0.21816226840019226,0.14310600608587265,0.30983710289001465,2332.786376953125,0.01782958395779133,3.983956813812256,1746564415.5731962,0.9562467932701111,1,1000,0.037329673767089844,27.419570922851562
0.976233184337616,0.5983796119689941,6.974016189575195,11.551047325134277,-0.005737017840147018,360000.0,1.3664175271987915,1.0004775524139404,1.0004774332046509,7.854089260101318,79.44999694824219,0,0.0003737583465408534,0.0003376243694219738,3.775317668914795,0,0.2633475959300995,2592.234127752,0,1.0681151962899094e-08,30.649999618530273,10,-0.15735754370689392,0.5983796119689941,152.81092834472656,17,0.5824177861213684,0.5824177861213684,-0.05734381079673767,0.5983796119689941,106.80953979492188,0.5824177861213684,1.0004775524139404,0.6400561332702637,18,130.8806915283203,0.23617655038833618,0.0632401779294014,0.25708869099617004,2463.80712890625,0.020985661074519157,-0.2961587905883789,1746564546.566671,0.9494943618774414,1,1000,0.031592655926942825,24.071121215820312
0.9413982033729553,0.6278656721115112,7.2004289627075195,13.165519714355469,-0.00061836838722229,380000.0,1.3625518083572388,1.0011050701141357,1.0011049509048462,8.056783676147461,73.05000305175781,0,0.0003071901446674019,0.0007814025739207864,3.923666477203369,0,0.3258490264415741,2726.380755899,0,1.678466787780053e-08,34.9900016784668,10,-0.7604586482048035,0.6278656721115112,157.41024780273438,18,0.6108887791633606,0.6108887791633606,-0.10756438970565796,0.6278656721115112,101.96552276611328,0.6108887791633606,1.0011050701141357,0.6707464456558228,19,127.05653381347656,0.18221290409564972,-0.05022057890892029,0.3067536950111389,2590.970703125,0.02256748080253601,1.6144723892211914,1746564673.712372,0.9458668828010559,1,1000,0.030974287539720535,25.09098243713379
1.0003557205200195,0.656889796257019,7.277059555053711,9.892424583435059,-0.0005156137049198151,400000.0,1.3559693098068237,1.002250075340271,1.002250075340271,8.371245384216309,51.0,0,0.0003421841247472912,0.001591015374287963,3.517803430557251,0,0.2885817289352417,2852.974453187,0,-2.326965287124949e-08,31.549999237060547,10,-0.3224426805973053,0.656889796257019,149.186279296875,19,0.6386573314666748,0.6386573314666748,-0.2296537309885025,0.656889796257019,106.62806701660156,0.6386573314666748,1.002250075340271,0.7019723653793335,20,134.06057739257812,0.198593869805336,-0.12208934128284454,0.2886843979358673,2725.108154296875,0.01998576894402504,-3.27309513092041,1746564807.85824,0.9398835301399231,1,1000,0.03045867383480072,27.432491302490234
1.1289687156677246,0.6853415966033936,6.495563507080078,6.8344011306762695,0.020597223192453384,420000.0,1.3548918962478638,1.002195119857788,1.0021950006484985,9.42061996459961,26.049999237060547,0,0.0003307559818495065,0.0015520716551691294,3.0101161003112793,0,0.2497725784778595,2982.7389333,0,-6.103515470812226e-09,28.690000534057617,10,-0.29860204458236694,0.6853415966033936,158.10614013671875,20,0.6649358868598938,0.6649358868598938,-0.3260333240032196,0.6853415966033936,100.43540954589844,0.6649358868598938,1.002195119857788,0.7340950965881348,21,126.497314453125,0.15646086633205414,-0.0963795930147171,0.28198543190956116,2851.70556640625,0.01569155417382717,-3.058023452758789,1746564934.4521742,0.9392554759979248,1,1000,0.051055897027254105,26.061840057373047
1.0658957958221436,0.7131094932556152,5.5089521408081055,6.142218112945557,-0.014037664979696274,440000.0,1.3519636392593384,1.000632643699646,1.000632643699646,9.267952919006348,36.95000076293945,0,0.0003555665025487542,0.0004473747394513339,2.5538086891174316,0,0.2581230401992798,3115.696105655,0,1.5258788677030566e-09,25.770000457763672,10,-0.8228573799133301,0.7131094932556152,154.237548828125,21,0.690282940864563,0.690282940864563,-0.20654185116291046,0.7131094932556152,100.99674987792969,0.690282940864563,1.000632643699646,0.7940648198127747,22,129.6701202392578,0.23339445888996124,0.11949147284030914,0.27513226866722107,2981.47265625,0.017603548243641853,-0.6921830177307129,1746565064.2167218,0.9364755749702454,1,1000,0.03701823204755783,28.6733455657959
0.9349700212478638,0.7402827143669128,5.536839962005615,12.728158950805664,0.0032471902668476105,460000.0,1.3529356718063354,0.9998101592063904,0.9998101592063904,9.923501968383789,72.30000305175781,0,0.00035089821903966367,0.00013425176439341158,2.392225503921509,0,0.28889575600624084,3247.744165953,0,6.866454960174906e-09,25.81999969482422,10,0.7979782819747925,0.7402827143669128,150.54248046875,22,0.7160120010375977,0.7160120010375977,-0.00675765797495842,0.7402827143669128,106.629150390625,0.7160120010375977,0.9998101592063904,0.9398781061172485,23,132.85287475585938,0.2718307673931122,0.19978419318795204,0.2701088786125183,3114.414306640625,0.02287886291742325,6.585940837860107,1746565197.1738896,0.9372093081474304,1,1000,0.04026542231440544,26.223691940307617
1.0350465774536133,0.7667039632797241,6.363945960998535,10.341772079467773,-3.481656312942505e-05,480000.0,1.3561807870864868,1.000083327293396,1.000083327293396,10.56419563293457,52.349998474121094,0,0.0003147222741972655,5.894940477446653e-05,3.01657772064209,0,0.2869247794151306,3385.849654548,0,-2.2888182460434336e-09,22.389999389648438,10,0.44030502438545227,0.7667039632797241,151.58071899414062,23,0.7414344549179077,0.7414344549179077,-0.17420746386051178,0.7667039632797241,106.45289611816406,0.7414344549179077,1.000083327293396,0.9628708958625793,24,131.94290161132812,0.18500708043575287,-0.16744980588555336,0.29698050022125244,3246.459716796875,0.0186685211956501,-2.3863868713378906,1746565329.2214904,0.9397962689399719,1,1000,0.040230605751276016,25.489971160888672
0.9695093035697937,0.7925274968147278,6.251065731048584,8.512420654296875,-0.00033615902066230774,500000.0,1.3471177816390991,1.0010833740234375,1.0010833740234375,11.036202430725098,51.150001525878906,0,0.00032632314832881093,0.0007661173003725708,2.86301326751709,0,0.3027496635913849,3521.900324424,0,-1.1062621929625038e-08,23.329999923706055,10,-0.5549463033676147,0.7925274968147278,144.94668579101562,24,0.76655513048172,0.76655513048172,-0.15959982573986053,0.7925274968147278,112.49384307861328,0.76655513048172,1.0010833740234375,1.001512885093689,25,137.98178100585938,0.19694340229034424,0.014607638120651245,0.29351863265037537,3384.5556640625,0.02127775549888611,-1.8293514251708984,1746565467.3275871,0.9314447045326233,1,1000,0.03989444673061371,25.487897872924805
1.0254169702529907,0.8179628849029541,6.429593563079834,8.08037281036377,-0.0021273568272590637,520000.0,1.3330318927764893,1.0006835460662842,1.0006834268569946,11.019397735595703,48.75,0,0.000319619633955881,0.0004832838603761047,2.782212972640991,0,0.28422173857688904,3651.0425352,0,-3.051757735406113e-09,25.280000686645508,10,-0.4127190411090851,0.8179628849029541,147.09829711914062,25,0.7913342714309692,0.7913342714309692,-0.1995774507522583,0.8179628849029541,109.96949005126953,0.7913342714309692,1.0006835460662842,1.0807521343231201,26,135.9635009765625,0.25528812408447266,-0.039977625012397766,0.291445791721344,3520.631591796875,0.019020799547433853,-0.43204784393310547,1746565603.3777635,0.9186716079711914,1,1000,0.037767089903354645,25.993988037109375
1.0965592861175537,0.8430660367012024,5.379613876342773,5.486102104187012,-0.0010619349777698517,540000.0,1.3264572620391846,1.001957654953003,1.0019575357437134,10.969599723815918,25.850000381469727,0,0.0003164090448990464,0.0013841587351635098,2.801436424255371,0,0.2626267075538635,3786.293207076,0,-3.051757735406113e-09,25.31999969482422,10,0.5715008974075317,0.8430660367012024,154.98867797851562,26,0.8149591088294983,0.8149591088294983,-0.2784290611743927,0.8430660367012024,100.32884216308594,0.8149591088294983,1.001957654953003,0.8915771245956421,27,129.04168701171875,0.123796246945858,-0.0788516104221344,0.28798577189445496,3649.770263671875,0.0166328065097332,-2.594270706176758,1746565732.5202677,0.9129655361175537,1,1000,0.03670515492558479,28.712797164916992
1.0048370361328125,0.8676128387451172,5.137851715087891,7.540724754333496,-0.00133470818400383,560000.0,1.321898102760315,1.000492811203003,1.0004926919937134,10.744924545288086,43.75,0,0.0003252840251661837,0.0003483577456790954,2.4279396533966064,0,0.2865830361843109,3916.772306153,0,-1.5258788677030566e-09,21.540000915527344,10,1.4441642761230469,0.8676128387451172,147.99134826660156,27,0.838236927986145,0.838236927986145,-0.14868372678756714,0.8676128387451172,108.0617446899414,0.838236927986145,1.000492811203003,1.0558702945709229,28,135.14303588867188,0.15056143701076508,0.12974533438682556,0.2879692614078522,3785.0068359375,0.019807904958724976,2.0546226501464844,1746565867.7704499,0.9086483120918274,1,1000,0.03537044674158096,27.08126449584961
0.969261109828949,0.8916716575622559,5.260775089263916,7.937292098999023,0.010590560734272003,580000.0,1.3141989707946777,0.9998931884765625,0.9998931884765625,10.634349822998047,51.79999923706055,0,0.0003441189182922244,7.549906149506569e-05,2.4433929920196533,0,0.288146436214447,4056.910350127,0,4.577636492086867e-09,21.559999465942383,10,0.6153680086135864,0.8916716575622559,153.43411254882812,28,0.8615164756774902,0.8615164756774902,-0.11050400882959366,0.8916716575622559,104.19334411621094,0.8615164756774902,0.9998931884765625,1.0146782398223877,29,130.34912109375,0.26658421754837036,0.03817971795797348,0.2792891263961792,3915.47216796875,0.02128865383565426,0.39656734466552734,1746565998.249397,0.9014114737510681,1,1000,0.045961007475852966,26.155738830566406
0.7367544770240784,0.9154940247535706,5.559109210968018,11.60136890411377,0.014014683663845062,600000.0,1.3036766052246094,0.9984551668167114,0.9984551072120667,11.229950904846191,73.19999694824219,0,0.0003371948259882629,0.0010923901572823524,2.5968410968780518,0,0.3828289210796356,4198.28593602,0,1.2207030941624453e-08,24.149999618530273,10,0.3645349442958832,0.9154940247535706,142.82513427734375,29,0.8855792880058289,0.8855792880058289,0.0033530332148075104,0.9154940247535706,112.45040893554688,0.8855792880058289,0.9984551668167114,1.149743914604187,30,140.03138732910156,0.28331881761550903,0.11385704204440117,0.2820509374141693,4055.6337890625,0.03684548661112785,3.664076805114746,1746566138.3874578,0.8919883370399475,1,1000,0.05997569113969803,27.580907821655273
0.754280686378479,0.9392213225364685,5.526762962341309,9.04149055480957,-0.007716864347457886,620000.0,1.2942103147506714,1.0012340545654297,1.0012340545654297,11.240825653076172,65.8499984741211,0,0.00034222574322484434,0.0008726645610295236,2.5942537784576416,0,0.362613707780838,4334.814618601,0,-6.103515470812226e-09,25.56999969482422,10,-0.10437378287315369,0.9392213225364685,141.5827178955078,30,0.9100959897041321,0.9100959897041321,-0.039770275354385376,0.9392213225364685,117.31758880615234,0.9100959897041321,1.0012340545654297,1.194838047027588,31,141.2601776123047,0.3028504550457001,-0.043123308569192886,0.2735125422477722,4197.00048828125,0.03515312075614929,-2.559878349304199,1746566279.7632399,0.883679211139679,1,1000,0.05225882679224014,23.94254493713379
0.8477904796600342,0.9630746841430664,5.382795333862305,9.741573333740234,0.003626294434070587,640000.0,1.28654146194458,1.0002772808074951,1.0002771615982056,12.176836013793945,64.1500015258789,0,0.0003727607836481184,0.00019606717978604138,2.617022752761841,0,0.3177359998226166,4466.74793802,0,0.0,28.270000457763672,10,0.07727783918380737,0.9630746841430664,146.63583374023438,31,0.934971272945404,0.934971272945404,-0.02620253525674343,0.9630746841430664,108.42188262939453,0.934971272945404,1.0002772808074951,1.2388205528259277,32,136.39230346679688,0.2117062509059906,0.013567740097641945,0.2693735659122467,4333.505859375,0.027826126664876938,0.7000827789306641,1746566416.2917118,0.8767924308776855,1,1000,0.05588512122631073,27.970378875732422
0.9172955751419067,0.987062931060791,5.418173313140869,7.365997791290283,-0.009338770061731339,660000.0,1.2858151197433472,0.999344527721405,0.999344527721405,12.544960975646973,52.150001525878906,0,0.00031773981754668057,0.0004635029472410679,2.6247763633728027,0,0.32918164134025574,4602.280713738,0,7.629394005448376e-09,28.3799991607666,10,-0.20755481719970703,0.987062931060791,151.88719177246094,32,0.9597406983375549,0.9597406983375549,-0.11721660941839218,0.987062931060791,106.80380249023438,0.9597406983375549,0.999344527721405,1.2086108922958374,33,131.67666625976562,0.1545703113079071,-0.09101407416164875,0.3019568622112274,4465.32421875,0.023769017308950424,-2.375575542449951,1746566548.2251558,0.8759806752204895,1,1000,0.04654635116457939,24.872840881347656
0.7720416188240051,1.0116533041000366,5.011031150817871,9.169892311096191,0.0038810521364212036,680000.0,1.2865018844604492,1.000798225402832,1.000798225402832,13.037221908569336,76.3499984741211,0,0.00034676495124585927,0.0005643743788823485,2.468924045562744,0,0.35918527841567993,4739.718493067,0,9.155272984173735e-09,34.849998474121094,10,-0.21341076493263245,1.0116533041000366,147.6741485595703,33,0.9853039383888245,0.9853039383888245,0.07923644036054611,1.0116533041000366,108.79007720947266,0.9853039383888245,1.000798225402832,1.2353782653808594,34,135.43331909179688,0.20872552692890167,0.1964530497789383,0.2773059904575348,4601.0126953125,0.0335543192923069,1.8038945198059082,1746566683.7583346,0.8765529990196228,1,1000,0.050427403301000595,26.6431941986084
0.6632943153381348,1.0367846488952637,5.499223232269287,10.82740592956543,-0.005793604999780655,700000.0,1.2899293899536133,1.0008039474487305,1.0008039474487305,12.602930068969727,70.19999694824219,0,0.0003620958887040615,0.0005684205098077655,2.778858184814453,0,0.3907162845134735,4871.982312804,0,-2.2888182460434336e-09,34.720001220703125,10,-0.09945070743560791,1.0367846488952637,145.6479034423828,34,1.011368751525879,1.011368751525879,-0.0012672176817432046,1.0367846488952637,109.4797134399414,1.011368751525879,1.0008039474487305,1.2035671472549438,35,137.3174591064453,0.32954996824264526,-0.08050365804228932,0.2591598927974701,4738.419921875,0.045458730310201645,1.6575136184692383,1746566821.1958208,0.8796725273132324,1,1000,0.04463379830121994,27.837718963623047
