_runtime,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Value/reward,Metrics/EpCost,_step,Train/KL,Train/LR,Metrics/EpLen,Train/Entropy,Train/PolicyRatio,Loss/Loss_pi,Loss/Loss_cost_critic/Delta,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,TotalEnvSteps,Value/cost,Safety/ShieldLagrangeMultiplier/Min,Value/Adv,Safety/shield_violation,Metrics/LagrangeMultiplier,Train/PolicyStd,Metrics/EpRet,Time/FPS,Loss/Loss_reward_critic,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Time/Rollout,Train/PolicyRatio/Min,_timestamp,Time/Epoch,Time/Update,Safety/ShieldLagrangeMultiplier,Time/Total,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Train/StopIter,Safety/EpCostShield
6093.071218618,1.0097768306732178,0.00021058786660432816,1.3362473249435425,0.01753944344818592,15.369999885559082,41,0.013552379794418812,0.00017699999443721026,1000,0.7743849158287048,1.0097768306732178,-0.3726131021976471,-0.29840803146362305,2.7152607440948486,0,1.3321954011917114,40,820000.0,1.7746018171310425,1.3321954011917114,0.2536848783493042,5.162057399749756,1.3362473249435425,0.5273998975753784,-0.021415013819932938,141.9567108154297,0.006427071988582611,NaN,1.3362473249435425,57.10357666015625,1.0097768306732178,1746548000.6932,140.88803100585938,83.78440856933594,1.3321954011917114,5949.2978515625,-0.11423423886299133,0.013270323164761066,0,40,22.850000381469727
6240.383642735,1.015690803527832,-0.001320449635386467,1.363149642944336,0.061136119067668915,9.800000190734863,42,0.019534040242433548,0.0001740000006975606,1000,0.7346057891845703,1.015690803527832,-0.5850890874862671,-0.1893324851989746,2.525928258895874,0,1.3584619760513306,41,840000.0,1.6637872457504272,1.3584619760513306,0.16712437570095062,6.851794719696045,1.363149642944336,0.5069667100906372,0.016592539846897125,140.26397705078125,0.005106622353196144,NaN,1.363149642944336,59.39866256713867,1.015690803527832,1746548143.3556411,142.58828735351562,83.18958282470703,1.3584619760513306,6091.96533203125,-0.21247598528862,0.015046014450490475,0,40,16.450000762939453
6382.883162889,1.0068718194961548,0.0010600578971207142,1.3890461921691895,0.04735509678721428,8.819999694824219,43,0.013741197995841503,0.00017100000695791095,1000,0.7168525457382202,1.0068718194961548,-0.3064431846141815,0.2919795513153076,2.8179078102111816,0,1.384655237197876,42,860000.0,1.7340112924575806,1.384655237197876,-0.012996286153793335,5.581021308898926,1.3890461921691895,0.49794864654541016,0.0708719789981842,135.8390655517578,0.006166680250316858,NaN,1.3890461921691895,62.28455352783203,1.0068718194961548,1746548290.6679757,147.23304748535156,84.94844818115234,1.384655237197876,6239.27197265625,0.27864590287208557,0.013468872755765915,0,40,38.849998474121094
6525.382476983,1.0067979097366333,-0.0009920592419803143,1.4140422344207764,0.037721410393714905,8.84000015258789,44,0.015388637781143188,0.00016799999866634607,1000,0.6978675127029419,1.0067977905273438,-0.29241958260536194,-0.3684382438659668,2.449469566345215,0,1.4100593328475952,43,880000.0,1.042938232421875,1.4100593328475952,0.2156270444393158,4.304698467254639,1.4140422344207764,0.48876187205314636,-0.16485595703125,140.45045471191406,0.005174621008336544,NaN,1.4140422344207764,57.78856658935547,1.0067979097366333,1746548433.167494,142.39895629882812,84.6103515625,1.4100593328475952,6381.7490234375,0.01402360200881958,0.013252955861389637,0,40,25.950000762939453
6667.705152653,1.004845142364502,0.0013598757795989513,1.4384115934371948,0.02677045576274395,9.989999771118164,45,0.01663203164935112,0.00016500000492669642,1000,0.6950439214706421,1.004845142364502,-0.19140419363975525,0.7141902446746826,3.1636598110198975,0,1.4360123872756958,44,900000.0,1.5116404294967651,1.4360123872756958,-0.009334869682788849,4.760557651519775,1.4384115934371948,0.4875594675540924,-0.223363995552063,140.43084716796875,0.006534496787935495,NaN,1.4384115934371948,59.47712707519531,1.004845142364502,1746548575.6666799,142.41885375976562,82.941650390625,1.4360123872756958,6524.27001953125,0.10101538896560669,0.01478198915719986,0,40,48.150001525878906
6810.905430481,1.0090868473052979,-0.0007045427337288857,1.4622780084609985,0.024336714297533035,10.34000015258789,46,0.015532389283180237,0.00016199999663513154,1000,0.6815903782844543,1.0090868473052979,-0.3389952480792999,0.2480146884918213,3.4116744995117188,0,1.46168851852417,45,920000.0,1.3582148551940918,1.46168851852417,-0.09584114700555801,5.415014266967773,1.4622780084609985,0.4811449646949768,-0.09171281009912491,140.60134887695312,0.00582995405420661,NaN,1.4622780084609985,59.75815200805664,1.0090868473052979,1746548717.989509,142.2461395263672,82.48794555664062,1.46168851852417,6666.59521484375,-0.14759105443954468,0.014178485609591007,0,40,34.20000076293945
6940.594459774,1.006173849105835,0.0015626000240445137,1.4860838651657104,0.04247482120990753,12.779999732971191,47,0.014893618412315845,0.00015900000289548188,1000,0.6681014895439148,1.006173849105835,-0.29432597756385803,0.3252134323120117,3.7368879318237305,0,1.4873989820480347,46,940000.0,1.6213654279708862,1.4873989820480347,-0.12418423593044281,5.424337387084961,1.4860838651657104,0.4749731719493866,-0.07398490607738495,139.74319458007812,0.007392554078251123,NaN,1.4860838651657104,60.3110466003418,1.006173849105835,1746548861.189724,143.1196746826172,82.80857849121094,1.4873989820480347,6809.79345703125,0.044669270515441895,0.013590546324849129,0,40,39.0
7085.582874727,1.009771704673767,-0.00023895688354969025,1.5098342895507812,0.039792679250240326,12.710000038146973,48,0.021269541233778,0.000155999994603917,1000,0.6380102038383484,1.009771704673767,-0.5047155618667603,0.11294364929199219,3.8498315811157227,0,1.5123034715652466,47,960000.0,2.0308682918548584,1.5123034715652466,-0.11809708178043365,6.90977668762207,1.5098342895507812,0.4609651267528534,-0.11295230686664581,154.31231689453125,0.007153597194701433,NaN,1.5098342895507812,56.80904006958008,1.009771704673767,1746548990.878642,129.60728454589844,72.79816436767578,1.5123034715652466,6939.48095703125,-0.21038958430290222,0.014156701974570751,0,35,24.549999237060547
7230.336491888,1.0060529708862305,-0.0007072580046951771,1.5335686206817627,0.06379543244838715,12.859999656677246,49,0.01794026978313923,0.00015300000086426735,1000,0.6253024339675903,1.0060529708862305,-0.0680895745754242,0.11907553672790527,3.968907117843628,0,1.5391881465911865,48,980000.0,1.5814619064331055,1.5391881465911865,0.21538221836090088,5.760326385498047,1.5335686206817627,0.4551044702529907,0.1053532287478447,138.0200958251953,0.006446339190006256,NaN,1.5335686206817627,61.54423904418945,1.0060529708862305,1746549135.8671856,144.90643310546875,83.36213684082031,1.5391881465911865,7084.46875,0.43662598729133606,0.014237175695598125,0,40,73.0999984741211
7371.203573146,1.0065662860870361,0.0005544042214751244,1.5568252801895142,0.01743936724960804,9.930000305175781,50,0.014025463722646236,0.0001500000071246177,1000,0.6237267851829529,1.0065662860870361,-0.12819091975688934,-1.6439290046691895,2.3249781131744385,0,1.566401481628418,49,1000000.0,1.4535266160964966,1.566401481628418,0.052461132407188416,4.303245544433594,1.5568252801895142,0.45484837889671326,0.3336583971977234,138.23397827148438,0.0070007434114813805,NaN,1.5568252801895142,61.84908676147461,1.0065662860870361,1746549280.6208682,144.68223571777344,82.83309173583984,1.566401481628418,7229.232421875,-0.06010134518146515,0.013828233815729618,0,40,46.20000076293945
7511.910589341,1.001771330833435,0.00040841056033968925,1.5794696807861328,0.03896985948085785,8.789999961853027,51,0.015669571235775948,0.00014699999883305281,1000,0.6385475993156433,1.001771330833435,0.07873066514730453,-0.23467755317687988,2.0903005599975586,0,1.5949941873550415,50,1020000.0,0.8796836137771606,1.5949941873550415,0.1746104210615158,3.5684762001037598,1.5794696807861328,0.4610658586025238,0.283191978931427,142.0613250732422,0.00740915397182107,NaN,1.5794696807861328,57.9051628112793,1.001771330833435,1746549421.4878967,140.78427124023438,82.87905883789062,1.5949941873550415,7370.087890625,0.20692158490419388,0.01453109085559845,0,40,66.3499984741211
7658.630842013,1.0067819356918335,-0.001231157686561346,1.6012681722640991,0.026947861537337303,7.019999980926514,52,0.015025277622044086,0.00014400000509340316,1000,0.637315034866333,1.0067819356918335,-0.22051401436328888,0.6006145477294922,2.690915107727051,0,1.623490810394287,51,1040000.0,1.5638961791992188,1.623490810394287,-0.12139897048473358,4.9121994972229,1.6012681722640991,0.46032536029815674,0.11903831362724304,142.20272827148438,0.006177996285259724,NaN,1.6012681722640991,58.056785583496094,1.0067819356918335,1746549562.194915,140.644287109375,82.58744812011719,1.623490810394287,7510.814453125,-0.2992446795105934,0.01378678623586893,0,40,41.70000076293945
7799.893264533,1.0056017637252808,-0.00018260907381772995,1.6223753690719604,0.05295444279909134,7.420000076293945,53,0.014022414572536945,0.00014099999680183828,1000,0.642825186252594,1.0056017637252808,-0.1854565292596817,-0.14761900901794434,2.5432960987091064,0,1.6531171798706055,52,1060000.0,1.927170753479004,1.6531171798706055,-0.08120028674602509,6.4527587890625,1.6223753690719604,0.4627983272075653,0.16494718194007874,136.36717224121094,0.005995387211441994,NaN,1.6223753690719604,59.614219665527344,1.0056017637252808,1746549708.9157035,146.66285705566406,87.048583984375,1.6531171798706055,7657.54052734375,0.03505748510360718,0.013800178654491901,0,40,64.05000305175781
7945.087840023,1.0069382190704346,1.3510696589946747e-05,1.6430720090866089,0.0394868403673172,8.630000114440918,54,0.016224052757024765,0.00013800000306218863,1000,0.6333475112915039,1.0069382190704346,-0.2555198669433594,0.021625280380249023,2.5649213790893555,0,1.682327389717102,53,1080000.0,1.2474150657653809,1.682327389717102,-0.10042969882488251,4.864781856536865,1.6430720090866089,0.4584820866584778,0.15378189086914062,141.63973999023438,0.0060088979080319405,NaN,1.6430720090866089,58.6885871887207,1.0069382190704346,1746549850.1776605,141.20330810546875,82.51465606689453,1.682327389717102,7798.79931640625,-0.07006333768367767,0.01358251366764307,0,40,37.849998474121094
8091.652380315,1.0049833059310913,-0.0024701396469026804,1.6634434461593628,0.042620666325092316,8.850000381469727,55,0.013752291910350323,0.00013499999477062374,1000,0.6308009028434753,1.0049833059310913,-0.1810609996318817,-0.043671369552612305,2.521250009536743,0,1.7115386724472046,54,1100000.0,1.6034150123596191,1.7115386724472046,-0.0368780642747879,4.884557247161865,1.6634434461593628,0.45705705881118774,-0.05869090184569359,137.82208251953125,0.00353875826112926,NaN,1.6634434461593628,58.00963592529297,1.0049833059310913,1746549995.372163,145.11463928222656,87.10494232177734,1.7115386724472046,7943.974609375,0.07445886731147766,0.013584958389401436,0,40,44.349998474121094
8230.953164047,0.9974400997161865,0.002894970355555415,1.683868646621704,0.04055716469883919,10.8100004196167,56,0.018865536898374557,0.0001320000010309741,1000,0.6538950800895691,0.9974400997161865,0.1363246589899063,2.5855872631073,5.106837272644043,0,1.7432729005813599,55,1120000.0,1.303457498550415,1.7432729005813599,-0.10058951377868652,5.129146099090576,1.683868646621704,0.4675212800502777,0.06432175636291504,136.51852416992188,0.006433728616684675,NaN,1.683868646621704,64.13245391845703,0.9974400997161865,1746550141.936731,146.50025939941406,82.36775970458984,1.7432729005813599,8090.55615234375,0.317385658621788,0.015436695888638496,0,40,93.69999694824219
8370.351119816,1.0080182552337646,-0.0015015113167464733,1.7044543027877808,0.0314067006111145,11.399999618530273,57,0.015708090737462044,0.0001289999927394092,1000,0.6444968581199646,1.0080182552337646,-0.33273008465766907,-1.9004647731781006,3.2063724994659424,0,1.77370285987854,56,1140000.0,1.5540438890457153,1.77370285987854,0.30281105637550354,4.759139060974121,1.7044543027877808,0.46302419900894165,0.260349839925766,143.63380432128906,0.004932217299938202,NaN,1.7044543027877808,56.84422302246094,1.0080182552337646,1746550281.2371867,139.24298095703125,82.39871978759766,1.77370285987854,8229.8623046875,-0.4690547436475754,0.012765848077833652,0,40,26.399999618530273
8513.949283847,1.009149193763733,0.002090626861900091,1.725250005722046,0.046967122703790665,11.720000267028809,58,0.015913838520646095,0.00012599999899975955,1000,0.6241939663887024,1.009149193763733,-0.3982696235179901,-0.624605655670166,2.5817668437957764,0,1.802672028541565,57,1160000.0,1.7881699800491333,1.802672028541565,0.21723055839538574,5.078638076782227,1.725250005722046,0.4538940489292145,0.3138052225112915,143.5681610107422,0.007022844161838293,NaN,1.725250005722046,56.931968688964844,1.009149193763733,1746550420.635489,139.30665588378906,82.37464904785156,1.802672028541565,8369.224609375,-0.06553953886032104,0.013744907453656197,0,40,21.600000381469727
8653.375324592,1.0019807815551758,-0.0013997303321957588,1.7464531660079956,0.06004853546619415,12.920000076293945,59,0.015815939754247665,0.0001230000052601099,1000,0.6275237202644348,1.0019807815551758,-0.112160824239254,1.8366382122039795,4.418405055999756,0,1.8327239751815796,58,1180000.0,2.5830578804016113,1.8327239751815796,-0.005836941301822662,5.557540416717529,1.7464531660079956,0.4552781879901886,0.30335408449172974,139.3486785888672,0.005623113829642534,NaN,1.7464531660079956,61.25382614135742,1.0019807815551758,1746550564.2334478,143.5248565673828,82.27098846435547,1.8327239751815796,8512.84375,0.2861087992787361,0.013968647457659245,0,40,63.79999923706055
8798.09091987,1.0096256732940674,0.0015548872761428356,1.7679623365402222,0.026437316089868546,12.510000228881836,60,0.014555682428181171,0.00011999999696854502,1000,0.6132283210754395,1.0096256732940674,-0.37911275029182434,-2.2291274070739746,2.1892776489257812,0,1.861395239830017,59,1200000.0,1.6078275442123413,1.861395239830017,-0.1528092324733734,5.014827728271484,1.7679623365402222,0.44895267486572266,0.3060351312160492,143.50721740722656,0.00717800110578537,NaN,1.7679623365402222,57.282447814941406,1.0096256732940674,1746550703.6603863,139.36581420898438,82.08332824707031,1.861395239830017,8652.2841796875,-0.26695192605257034,0.013129737228155136,0,40,22.350000381469727
8944.893265961,1.0074982643127441,-0.0014226026833057404,1.7895166873931885,0.052406542003154755,11.140000343322754,61,0.013796042650938034,0.00011700000322889537,1000,0.6009307503700256,1.0074982643127441,-0.3206298351287842,0.673896074295044,2.863173723220825,0,1.8894273042678833,60,1220000.0,2.081427574157715,1.8894273042678833,-0.16105666756629944,5.242412090301514,1.7895166873931885,0.4436880052089691,0.3332151174545288,138.5194549560547,0.0057553984224796295,NaN,1.7895166873931885,59.46599197387695,1.0074982643127441,1746550848.3752358,144.38404846191406,84.91802215576172,1.8894273042678833,8796.724609375,0.05848291516304016,0.013187877833843231,0,40,32.400001525878906
9092.805091968,1.0059653520584106,-0.0012711104936897755,1.8110320568084717,0.04929528757929802,10.640000343322754,62,0.016651468351483345,0.0001140000022132881,1000,0.5916945934295654,1.0059653520584106,-0.2288292795419693,0.31691551208496094,3.180089235305786,0,1.9169191122055054,61,1240000.0,1.500411868095398,1.9169191122055054,0.030459221452474594,4.232809543609619,1.8110320568084717,0.4399191439151764,0.43699705600738525,136.33628845214844,0.004484287928789854,NaN,1.8110320568084717,59.68207550048828,1.0059653520584106,1746550995.1776059,146.6960906982422,87.01396179199219,1.9169191122055054,8943.7548828125,0.09180055558681488,0.013774744234979153,0,40,32.900001525878906
9251.025648952,1.008863925933838,0.0022952244617044926,1.8323326110839844,0.05802525579929352,9.59000015258789,63,0.016787750646471977,0.00011100000119768083,1000,0.5743831396102905,1.008863925933838,-0.3400525450706482,-0.20733904838562012,2.972750186920166,0,1.9435820579528809,62,1260000.0,1.4898954629898071,1.9435820579528809,-0.23391780257225037,4.827065944671631,1.8323326110839844,0.4326263666152954,0.4534894824028015,135.3025665283203,0.006779512390494347,NaN,1.8323326110839844,58.002235412597656,1.008863925933838,1746551143.0890708,147.81686401367188,89.81455993652344,1.9435820579528809,9091.6787109375,-0.1112232655286789,0.01371706835925579,0,40,27.149999618530273
9397.282809657,1.0047199726104736,-0.0026465835981070995,1.853414535522461,0.05888134613633156,9.40999984741211,64,0.015077494084835052,0.00010800000018207356,1000,0.5666419863700867,1.0047199726104736,-0.24076950550079346,0.4169785976409912,3.3897287845611572,0,1.9704285860061646,63,1280000.0,1.6343997716903687,1.9704285860061646,0.10898097604513168,5.051586151123047,1.853414535522461,0.42933380603790283,0.4467657506465912,126.4772720336914,0.004132928792387247,NaN,1.853414535522461,66.03791046142578,1.0047199726104736,1746551301.3098404,158.1311798095703,92.09320831298828,1.9704285860061646,9249.9033203125,0.09928303956985474,0.013848938047885895,0,40,42.5
9541.657808293,1.008527159690857,0.0028113173320889473,1.874480128288269,0.035272374749183655,10.359999656677246,65,0.01573268324136734,0.0001049999991664663,1000,0.5545539259910583,1.008527159690857,-0.2782655656337738,-1.10713791847229,2.282590866088867,0,1.9962317943572998,64,1300000.0,1.3939107656478882,1.9962317943572998,-0.04398925602436066,3.9074902534484863,1.874480128288269,0.42416584491729736,0.5084346532821655,136.8281707763672,0.006944246124476194,NaN,1.874480128288269,59.363399505615234,1.008527159690857,1746551447.5670242,146.16873168945312,86.8052749633789,1.9962317943572998,9396.1630859375,-0.03749606013298035,0.01309958752244711,0,40,22.549999237060547
9696.745442194,1.0069042444229126,-0.0027558584697544575,1.895464539527893,0.039177559316158295,9.949999809265137,66,0.013977773487567902,0.00010199999815085903,1000,0.5465289950370789,1.0069042444229126,-0.28209149837493896,-0.14949655532836914,2.133094310760498,0,2.0213918685913086,65,1320000.0,1.3991583585739136,2.0213918685913086,0.16199511289596558,4.25860071182251,1.895464539527893,0.4211706519126892,0.42330819368362427,138.59556579589844,0.004188387654721737,NaN,1.895464539527893,58.63092041015625,1.0069042444229126,1746551591.9420826,144.3047637939453,85.67377471923828,2.0213918685913086,9540.5537109375,-0.003825932741165161,0.013231969438493252,0,40,27.25
9843.592014599,1.0035252571105957,0.00028982898220419884,1.9171189069747925,0.048952873796224594,13.989999771118164,67,0.016152089461684227,9.899999713525176e-05,1000,0.5362861752510071,1.0035252571105957,-0.025211479514837265,1.126847267150879,3.259941577911377,0,2.047621250152588,66,1340000.0,1.3531365394592285,2.047621250152588,0.0006956979632377625,3.6124563217163086,1.9171189069747925,0.4168451726436615,0.3058471381664276,129.0089569091797,0.004478216636925936,NaN,1.9171189069747925,70.18338012695312,1.0035252571105957,1746551747.0302012,155.0279998779297,84.84455871582031,2.047621250152588,9695.65234375,0.2568800188601017,0.01342580933123827,0,40,54.349998474121094
9986.022291762,1.0019015073776245,0.0012935926206409931,1.9398622512817383,0.05360642075538635,16.670000076293945,68,0.016002755612134933,9.600000339560211e-05,1000,0.5481414198875427,1.0019015073776245,0.056619398295879364,0.7967934608459473,4.056735038757324,0,2.07578706741333,67,1360000.0,2.003790855407715,2.07578706741333,-0.016265399754047394,4.493826389312744,1.9398622512817383,0.4219542145729065,0.2723584771156311,136.26870727539062,0.005771809257566929,NaN,1.9398622512817383,61.30752182006836,1.0019015073776245,1746551893.8762887,146.7688446044922,85.46125030517578,2.07578706741333,9842.482421875,0.08183087781071663,0.013942374847829342,0,40,71.5999984741211
10128.59586174,1.0031849145889282,-0.00012014806270599365,1.9637070894241333,0.039979949593544006,17.34000015258789,69,0.013124990276992321,9.300000237999484e-05,1000,0.5484486818313599,1.0031849145889282,-0.13895638287067413,-0.20012760162353516,3.856607437133789,0,2.1040773391723633,68,1380000.0,1.9651601314544678,2.1040773391723633,0.09462659060955048,4.127938270568848,1.9637070894241333,0.42217808961868286,0.32815974950790405,140.4823455810547,0.005651661194860935,NaN,1.9637070894241333,57.94115447998047,1.0031849145889282,1746552036.3069093,142.36663818359375,84.42543029785156,2.1040773391723633,9984.92578125,-0.1955757811665535,0.012528776191174984,0,40,43.70000076293945
10268.793357097,1.0037147998809814,-0.0011606295593082905,1.9888625144958496,0.048754386603832245,19.170000076293945,70,0.0141577934846282,9.000000136438757e-05,1000,0.5486534833908081,1.0037147998809814,-0.25329074263572693,-0.33490443229675293,3.521703004837036,0,2.1323060989379883,69,1400000.0,2.7171506881713867,2.1323060989379883,-0.17892467975616455,5.091423988342285,1.9888625144958496,0.4224180281162262,0.34958207607269287,140.33836364746094,0.004491031635552645,NaN,1.9888625144958496,59.65245819091797,1.0037147998809814,1746552178.880615,142.51271057128906,82.8602066040039,2.1323060989379883,10127.50390625,-0.1143343597650528,0.013301600702106953,0,40,40.70000076293945
10414.243922899,1.007232666015625,0.0007004761137068272,2.015439987182617,0.03940151259303093,20.6200008392334,71,0.013518308289349079,8.70000003487803e-05,1000,0.546275794506073,1.007232666015625,-0.2271677553653717,-0.8642282485961914,2.6574747562408447,0,2.1601574420928955,70,1420000.0,1.870485544204712,2.1601574420928955,-0.33315157890319824,4.421632766723633,2.015439987182617,0.42181605100631714,0.17886237800121307,142.73228454589844,0.005191507749259472,NaN,2.015439987182617,57.9843635559082,1.007232666015625,1746552319.0776262,140.12246704101562,82.1380615234375,2.1601574420928955,10267.68359375,0.026122987270355225,0.013204161077737808,0,40,35.29999923706055
10554.429209657,1.006343960762024,0.00024306075647473335,2.042772054672241,0.04636923223733902,17.59000015258789,72,0.011891042813658714,8.399999933317304e-05,1000,0.5442642569541931,1.006343960762024,-0.3720373511314392,0.013102054595947266,2.670576810836792,0,2.1871392726898193,71,1440000.0,2.093228578567505,2.1871392726898193,0.04548493027687073,5.210515022277832,2.042772054672241,0.42095038294792175,0.21612006425857544,137.5595245361328,0.005434568505734205,NaN,2.042772054672241,62.86442947387695,1.006343960762024,1746552464.5283465,145.3916015625,82.52713012695312,2.1871392726898193,10413.1513671875,-0.1448695957660675,0.012057573534548283,0,40,26.700000762939453
10697.776821096,1.0109753608703613,0.0009517958387732506,2.0705018043518066,0.030904412269592285,15.960000038146973,73,0.01496837381273508,8.099999831756577e-05,1000,0.5168551802635193,1.0109752416610718,-0.444294810295105,-0.22761225700378418,2.442964553833008,0,2.212634801864624,72,1460000.0,2.4694085121154785,2.212634801864624,-0.18305456638336182,4.930568218231201,2.0705018043518066,0.4098105728626251,0.13036128878593445,142.726318359375,0.006386364344507456,NaN,2.0705018043518066,55.61841583251953,1.0109753608703613,1746552604.7112868,140.12832641601562,84.50984954833984,2.212634801864624,10553.337890625,-0.07225745916366577,0.012781071476638317,0,40,15.699999809265137
10836.932680637,1.0080186128616333,0.0004898365586996078,2.0981791019439697,0.0193565022200346,13.609999656677246,74,0.012700121849775314,7.79999973019585e-05,1000,0.5069503784179688,1.0080184936523438,-0.2740990221500397,-0.3485851287841797,2.094379425048828,0,2.237309217453003,73,1480000.0,1.504568099975586,2.237309217453003,-0.044626303017139435,3.9417080879211426,2.0981791019439697,0.4060046076774597,0.15317673981189728,139.57546997070312,0.006876200903207064,NaN,2.0981791019439697,60.08462905883789,1.0080186128616333,1746552748.0616267,143.29165649414062,83.20697784423828,2.237309217453003,10696.685546875,0.1701957881450653,0.012197262607514858,0,40,23.700000762939453
10979.227141921,1.0103065967559814,-0.002036111429333687,2.1253695487976074,0.024875788018107414,11.140000343322754,75,0.014018150046467781,7.500000356230885e-05,1000,0.4860779345035553,1.0103065967559814,-0.4664894938468933,-0.2016505002975464,1.8927289247512817,0,2.2608354091644287,74,1500000.0,2.075517177581787,2.2608354091644287,-0.07781991362571716,5.343932628631592,2.1253695487976074,0.39779743552207947,0.03927147760987282,143.78343200683594,0.004840089473873377,NaN,2.1253695487976074,57.43224334716797,1.0103065967559814,1746552887.217566,139.09808349609375,81.66580200195312,2.2608354091644287,10835.841796875,-0.19239047169685364,0.012422099709510803,0,40,17.399999618530273
11117.584263948,1.009171485900879,-0.0002259453758597374,2.1518359184265137,0.02218317799270153,9.5600004196167,76,0.01202991884201765,7.200000254670158e-05,1000,0.46527326107025146,1.009171485900879,-0.5385242104530334,0.3717542886734009,2.2644832134246826,0,2.2833404541015625,75,1520000.0,2.263218402862549,2.2833404541015625,0.0683509036898613,5.949311256408691,2.1518359184265137,0.3896825611591339,0.20929627120494843,140.6112518310547,0.0046141440980136395,NaN,2.1518359184265137,60.221839904785156,1.009171485900879,1746553029.51189,142.2361297607422,82.01425170898438,2.2833404541015625,10978.13671875,-0.07203471660614014,0.01203248929232359,0,40,17.600000381469727
11261.132044797,1.0077714920043945,-0.0001508905552327633,2.177248954772949,0.035192448645830154,7.400000095367432,77,0.01291369553655386,6.900000153109431e-05,1000,0.44567257165908813,1.0077714920043945,-0.4342391788959503,-0.3916049003601074,1.8728783130645752,0,2.304929733276367,76,1540000.0,1.398267149925232,2.304929733276367,-0.17037880420684814,5.1870222091674805,2.177248954772949,0.38232025504112244,0.16759158670902252,144.612548828125,0.004463253542780876,NaN,2.177248954772949,55.878028869628906,1.0077714920043945,1746553167.869152,138.3005828857422,82.4225082397461,2.304929733276367,11116.4931640625,0.10428503155708313,0.012266125530004501,0,40,17.649999618530273
11407.034058675,1.0036365985870361,0.0008481531403958797,2.203195095062256,0.03703466057777405,15.369999885559082,78,0.014296929351985455,6.600000051548705e-05,1000,0.4474967420101166,1.0036365985870361,-0.01880159042775631,1.4681997299194336,3.341078042984009,0,2.3289413452148438,77,1560000.0,1.2977060079574585,2.3289413452148438,-0.037693895399570465,4.826677322387695,2.203195095062256,0.3829294443130493,0.27998390793800354,139.38246154785156,0.005311406683176756,NaN,2.203195095062256,60.77444839477539,1.0036365985870361,1746553311.4166498,143.49008178710938,82.71558380126953,2.3289413452148438,11260.0419921875,0.415437588468194,0.013237418606877327,0,40,68.5
11548.607203231,1.0094951391220093,-0.000283912755548954,2.2292251586914062,0.05725456401705742,13.170000076293945,79,0.014030199497938156,6.299999949987978e-05,1000,0.4324970543384552,1.0094951391220093,-0.5030536651611328,-1.423422932624817,1.917655110359192,0,2.3515634536743164,78,1580000.0,1.8326128721237183,2.3515634536743164,0.20715972781181335,5.4396796226501465,2.2292251586914062,0.3772393763065338,0.2837642431259155,137.1396484375,0.005027493927627802,NaN,2.2292251586914062,59.42905044555664,1.0094951391220093,1746553457.3183787,145.83673095703125,86.40764617919922,2.3515634536743164,11405.935546875,-0.4842520747333765,0.01206550095230341,0,40,12.75
11695.914403126,1.0037620067596436,0.0011730073019862175,2.2573201656341553,0.03014502301812172,24.389999389648438,80,0.012014438398182392,5.999999848427251e-05,1000,0.4239829182624817,1.003761887550354,-0.014782442711293697,2.3471401929855347,4.264795303344727,0,2.3774304389953613,79,1600000.0,2.7612364292144775,2.3774304389953613,-0.037578925490379333,6.241161823272705,2.2573201656341553,0.37423041462898254,0.43240654468536377,141.33802795410156,0.006200501229614019,NaN,2.2573201656341553,59.397308349609375,1.0037620067596436,1746553598.891461,141.50474548339844,82.10735321044922,2.3774304389953613,11547.5068359375,0.4882712224498391,0.012431886978447437,0,40,84.25
11838.896890097,1.005941390991211,0.0011862237006425858,2.287315607070923,0.02081250213086605,24.84000015258789,81,0.010183638893067837,5.700000110664405e-05,1000,0.4264258146286011,1.0059412717819214,-0.2592681050300598,-0.5977733135223389,3.6670219898223877,0,2.403146266937256,80,1620000.0,1.6965054273605347,2.403146266937256,0.07190519571304321,4.816017150878906,2.287315607070923,0.375156044960022,0.37688156962394714,135.82989501953125,0.007386724930256605,NaN,2.287315607070923,62.83417892456055,1.005941390991211,1746553746.1987345,147.24298095703125,84.40874481201172,2.403146266937256,11694.818359375,-0.24448566231876612,0.01115598063915968,0,40,34.45000076293945
11981.168374404,1.0028235912322998,-0.0023178476840257645,2.319918155670166,0.029615819454193115,30.68000030517578,82,0.01261020265519619,5.400000009103678e-05,1000,0.4288840889930725,1.0028235912322998,-0.07011646032333374,1.2437231540679932,4.910745143890381,0,2.4306297302246094,81,1640000.0,2.5155551433563232,2.4306297302246094,0.24332579970359802,5.356393814086914,2.319918155670166,0.37563350796699524,0.3431045413017273,139.95953369140625,0.005068877246230841,NaN,2.319918155670166,59.85047149658203,1.0028235912322998,1746553889.1811159,142.89845275878906,83.04793548583984,2.4306297302246094,11837.779296875,0.18915164470672607,0.012162781320512295,0,40,65.0999984741211
