Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Train/StopIter,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Train/PolicyRatio/Max,Train/LR,Train/PolicyRatio,Time/Update,Metrics/EpCost,Metrics/LagrangeMultiplier,Safety/EpCostShield,Value/Adv,Metrics/LagrangeMultiplier/Max,Train/Epoch,Loss/Loss_cost_critic,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,_runtime,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Train/KL,_step,Loss/Loss_pi/Delta,Time/Total,Time/Rollout,Loss/Loss_pi,Train/Entropy,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier/Std,Safety/shield_adv_c,Safety/shield_violation,Train/PolicyStd,TotalEnvSteps,Train/PolicyRatio/Min,Value/reward,Safety/ShieldLagrangeMultiplier,Time/FPS,Metrics/EpLen,Value/cost
0.05329746752977371,0.5171384811401367,22,1.9388810396194458,1.925119400024414,1746574631.7284145,1.0045108795166016,0.00011700000322889537,1.0045108795166016,71.83499145507812,27.40999984741211,1.9388810396194458,61.70000076293945,0.23077471554279327,1.9388810396194458,60,8.28641128540039,163.81399536132812,0,11315.725464484,1.925119400024414,0.014885690063238144,0.021313751116394997,61,-0.17164647579193115,11148.708984375,91.97894287109375,-0.1652689278125763,0.4333287179470062,0.004512134939432144,14.80584716796875,0,NaN,6.48733377456665,0.3732440769672394,1220000.0,1.0045108795166016,1.5658183097839355,1.925119400024414,122.08969116210938,1000,2.703598737716675
0.0484343059360981,1.4307575225830078,22,1.9646106958389282,1.9531878232955933,1746574797.7631934,0.9992687106132507,0.0001140000022132881,0.9992687106132507,71.81310272216797,29.079999923706055,1.9646106958389282,82.25,-0.022510576993227005,1.9646106958389282,61,9.717168807983398,165.94448852539062,0,11492.177358943,1.9531878232955933,0.01564056985080242,0.022258134558796883,62,0.17895140498876572,11314.7666015625,94.1313247680664,0.013682477176189423,0.426331490278244,-0.004863161593675613,14.5986967086792,0,NaN,6.488842010498047,0.3706189692020416,1240000.0,0.9992687106132507,1.4627461433410645,1.9531878232955933,120.52223205566406,1000,2.8815102577209473
0.04136122390627861,-0.23994731903076172,25,1.9905182123184204,1.981764316558838,1746574974.2155468,1.002658486366272,0.00011100000119768083,1.002658486366272,82.68289184570312,30.100000381469727,1.9905182123184204,76.30000305175781,0.01368870958685875,1.9905182123184204,62,9.477221488952637,176.365234375,0,11673.185715708,1.981764316558838,0.014699641615152359,0.022292235866189003,63,-0.13837339729070663,11491.232421875,93.68228149414062,-0.12469092011451721,0.4144912660121918,-0.0070730820298194885,13.868581771850586,0,NaN,7.437944412231445,0.3662567138671875,1260000.0,1.002658486366272,1.558753490447998,1.981764316558838,113.40103912353516,1000,3.4038233757019043
0.045585859566926956,-0.533320426940918,27,2.016596794128418,2.01031231880188,1746575155.2237422,1.0044208765029907,0.00010800000018207356,1.0044208765029907,88.85942077636719,30.139999389648438,2.016596794128418,63.54999923706055,-0.11213325709104538,2.016596794128418,63,8.943901062011719,180.9450225830078,0,11846.126691926,2.01031231880188,0.015315099619328976,0.020071836188435555,64,-0.0938170999288559,11672.2548828125,92.08556365966797,-0.2185080200433731,0.40532246232032776,0.004224635660648346,13.946074485778809,0,NaN,6.988584518432617,0.3629135191440582,1280000.0,1.0044208765029907,1.5301122665405273,2.01031231880188,110.53080749511719,1000,3.2235536575317383
0.04338054731488228,-1.383157730102539,25,2.042632579803467,2.0383431911468506,1746575328.1647484,1.0071011781692505,0.0001049999991664663,1.00710129737854,82.0298843383789,27.639999389648438,2.042632579803467,50.95000076293945,-0.25836247205734253,2.042632579803467,64,7.56074333190918,172.8648223876953,0,12054.528517445,2.0383431911468506,0.014569368213415146,0.021301690489053726,65,-0.12083645164966583,11845.1865234375,90.83488464355469,-0.33934447169303894,0.3876427412033081,-0.0022053122520446777,13.846644401550293,0,NaN,6.972996234893799,0.3565575182437897,1300000.0,1.0071011781692505,1.4118566513061523,2.0383431911468506,115.69734191894531,1000,3.1263465881347656
0.04432501271367073,-1.668510913848877,36,2.068955421447754,2.0664944648742676,1746575536.5666776,1.009368658065796,0.00010199999815085903,1.009368658065796,115.92547607421875,31.530000686645508,2.068955421447754,65.55000305175781,-0.10490058362483978,2.068955421447754,65,5.892232418060303,208.33969116210938,0,12234.875109083,2.0664944648742676,0.015029019676148891,0.020522287115454674,66,0.16554506123065948,12053.5986328125,92.4141616821289,-0.17379941046237946,0.3642219305038452,0.0009444653987884521,13.490135192871094,0,NaN,6.94597053527832,0.34830641746520996,1320000.0,1.009368658065796,1.6246551275253296,2.0664944648742676,95.9970703125,1000,2.7157046794891357
0.0482388399541378,0.32739830017089844,27,2.095405340194702,2.094228506088257,1746575716.9133105,1.0062135457992554,9.899999713525176e-05,1.0062135457992554,86.48521423339844,29.84000015258789,2.095405340194702,52.20000076293945,-0.18017669022083282,2.095405340194702,66,6.219630718231201,180.283447265625,0,12377.044702353,2.094228506088257,0.015050205402076244,0.02016330696642399,67,-0.05260024964809418,12233.943359375,93.79817962646484,-0.22639966011047363,0.340252548456192,0.0039138272404670715,14.026208877563477,0,NaN,6.096496105194092,0.3400537073612213,1340000.0,1.0062135457992554,1.5981699228286743,2.094228506088257,110.9364242553711,1000,2.625555992126465
0.050256017595529556,10.535118579864502,14,2.12266206741333,2.1241812705993652,1746575859.0828967,0.99577796459198,9.600000339560211e-05,0.99577796459198,45.00468063354492,38.310001373291016,2.12266206741333,120.5999984741211,-0.013312049210071564,2.12266206741333,67,16.754749298095703,142.10797119140625,0,12559.309454638,2.1241812705993652,0.015753133222460747,0.02006550319492817,68,0.5798008143901825,12376.115234375,97.1032485961914,0.35340115427970886,0.33982500433921814,0.002017177641391754,14.490492820739746,0,NaN,6.925302505493164,0.3399025499820709,1360000.0,0.99577796459198,1.5719374418258667,2.1241812705993652,140.73805236816406,1000,2.883582830429077
0.041812192648649216,-9.548752784729004,28,2.1505556106567383,2.153043746948242,1746576041.3475144,1.008329153060913,9.300000237999484e-05,1.008329153060913,90.72351837158203,37.18000030517578,2.1505556106567383,40.20000076293945,0.11660599708557129,2.1505556106567383,68,7.205996513366699,182.19915771484375,0,12738.135496558,2.153043746948242,0.014805382117629051,0.020412808284163475,69,-0.7164881229400635,12558.3759765625,91.47557830810547,-0.3630869686603546,0.3309191167354584,-0.00844382494688034,14.129555702209473,0,NaN,6.3245415687561035,0.33689790964126587,1380000.0,1.008329153060913,1.4398950338363647,2.153043746948242,109.7699966430664,1000,2.64342999458313
0.04593020677566528,-0.9706830978393555,27,2.1790528297424316,2.1811344623565674,1746576220.1733532,1.0057942867279053,9.000000136438757e-05,1.0057942867279053,86.6610336303711,37.540000915527344,2.1790528297424316,45.25,-0.3262532353401184,2.1790528297424316,69,6.235313415527344,178.7584228515625,0,12961.357308648,2.1811344623565674,0.015022450126707554,0.023482102900743484,70,0.1262669861316681,12737.203125,92.09734344482422,-0.23681998252868652,0.3086321949958801,0.0041180141270160675,14.651274681091309,0,NaN,5.71937370300293,0.3294624984264374,1400000.0,1.0057942867279053,1.5500907897949219,2.1811344623565674,111.8828353881836,1000,2.578573226928711
