Time/Total,Train/PolicyRatio/Max,Train/KL,Metrics/LagrangeMultiplier/Max,Time/Update,Value/cost,TotalEnvSteps,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Loss/Loss_cost_critic,Time/Epoch,Loss/Loss_reward_critic,Metrics/EpRet,Train/Epoch,Misc/xHx,Value/Adv,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Misc/FinalStepNorm,Train/PolicyRatio,Train/PolicyStd,Misc/H_inv_g,Time/Rollout,Time/FPS,Train/Entropy,Metrics/EpCost,Train/LR,Misc/Alpha,_step,Train/StopIter,Loss/Loss_pi,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Min,Value/reward,_runtime,Loss/Loss_cost_critic/Delta,_timestamp,Misc/gradient_norm,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std
1122.8455810546875,0.9996392130851746,0.0003520470636431128,0.3771831691265106,10.805257797241211,1.8914204835891724,220000.0,-0.00014712568372488022,1,0.7167338728904724,101.0901870727539,0.005600076634436846,0.3160310387611389,10,0.003975071478635073,6.103515470812226e-09,0.3771831691265106,0.3771831691265106,0.2874244451522827,0.9996392130851746,0.9452874064445496,0.12813912332057953,90.28490447998047,197.8431396484375,1.362131953239441,11.529999732971191,0,2.243065595626831,11,10,-0.005992204416543245,1000,0.0002624490298330784,0.9996392130851746,0.029584139585494995,1223.380096373,-0.1446143388748169,1743307051.1704228,0.10819223523139954,0.0002551289217080921,0
1222.2996826171875,0.9997776746749878,0.00027511792723089457,0.40894001722335815,10.701623916625977,1.2588346004486084,240000.0,0.0009384704753756523,1,0.8371134400367737,99.39007568359375,0.010739636607468128,0.285460501909256,11,0.0029208268970251083,-1.3732909920349812e-08,0.40894001722335815,0.40894001722335815,0.2995695471763611,0.999777615070343,0.9462330341339111,0.11448176950216293,88.68843078613281,201.2273406982422,1.3634907007217407,11.770000457763672,0,2.6167445182800293,12,10,-0.005053733941167593,1000,0.005139559973031282,0.9997776746749878,0.04123474285006523,1323.724900055,0.12037956714630127,1743307150.6175687,0.06514646857976913,0.00015723584510851651,0
1322.6424560546875,1.0006402730941772,0.0002837175561580807,0.43997883796691895,10.763068199157715,0.9293740391731262,260000.0,0.000918184407055378,1,0.5481141209602356,100.28578186035156,0.014080505818128586,0.1746065467596054,12,0.0019512407016009092,3.8146971692576415e-10,0.43997883796691895,0.43997883796691895,0.3156191408634186,1.0006402730941772,0.9401991963386536,0.0985836461186409,89.52268981933594,199.4300537109375,1.3572068214416504,11.479999542236328,0,3.2015364170074463,13,10,-0.004135549534112215,1000,0.0033408692106604576,1.0006402730941772,0.04438570886850357,1424.886328616,-0.2889993190765381,1743307250.9623537,0.05554511770606041,0.00045276954188011587,0
1423.796875,0.9982911944389343,0.0003834602248389274,0.470264196395874,10.936870574951172,0.7933352589607239,280000.0,-0.0011209449730813503,1,0.4756510555744171,101.09349822998047,0.01273277960717678,0.09333133697509766,13,0.002825802657753229,-9.918212917625624e-09,0.470264196395874,0.470264196395874,0.2954200506210327,0.9982911944389343,0.9201701283454895,0.11104439944028854,90.15660095214844,197.836669921875,1.3354495763778687,10.579999923706055,0,2.6603777408599854,14,10,-0.005256494507193565,1000,-0.0013477262109518051,0.9982911944389343,0.03979497775435448,1525.685739559,-0.07246306538581848,1743307352.123777,0.08026807755231857,0.00120832200627774,0
1524.584716796875,0.9994615316390991,0.0002765612443909049,0.4995475709438324,10.982002258300781,0.48319676518440247,300000.0,0.00022007757797837257,1,0.27898815274238586,100.72013854980469,0.01130780391395092,0.12799648940563202,14,0.002623143373057246,4.577636492086867e-09,0.4995475709438324,0.4995475709438324,0.3202722370624542,0.9994614720344543,0.9179720878601074,0.11598881334066391,89.73809814453125,198.5700225830078,1.3331189155578613,8.59000015258789,0,2.7612335681915283,15,10,-0.005036416929215193,1000,-0.0014249756932258606,0.9994615316390991,0.01972266659140587,1627.028373081,-0.19666290283203125,1743307452.9231715,0.052967119961977005,0.00038081081584095955,0
1625.940673828125,1.0002899169921875,0.00025975549942813814,0.5283111929893494,11.037872314453125,0.7856243252754211,320000.0,3.6689918488264084e-05,1,0.7091587781906128,101.27178192138672,0.008307321928441525,0.009164471179246902,15,0.0030807796865701675,8.01086397217432e-09,0.5283111929893494,0.5283111929893494,0.3257809281349182,1.0002899169921875,0.9093206524848938,0.12786206603050232,90.23388671875,197.48837280273438,1.3236652612686157,10.40999984741211,0,2.5479092597961426,16,10,-0.004999727010726929,1000,-0.0030004819855093956,1.0002899169921875,0.033116526901721954,1727.212861309,0.43017062544822693,1743307554.2658358,0.06381884217262268,0.00020505848806351423,0
1726.1268310546875,0.9990501403808594,0.00032253374229185283,0.5563616156578064,10.650712966918945,1.1220760345458984,340000.0,0.00030192360281944275,1,0.46421581506729126,100.12031555175781,0.009823710657656193,0.08291812986135483,16,0.002579734893515706,6.103515470812226e-09,0.5563616156578064,0.5563616156578064,0.2886159121990204,0.9990501403808594,0.9015104174613953,0.10365582257509232,89.4695816040039,199.75965881347656,1.3151893615722656,8.9399995803833,0,2.784367799758911,17,10,-0.004697803407907486,1000,0.0015163887292146683,0.9990501403808594,0.025900421664118767,1826.977244733,-0.24494296312332153,1743307654.450276,0.06828556954860687,0.0006716240895912051,0
1825.880859375,0.998939037322998,0.00030062656151130795,0.5837447047233582,10.74703598022461,1.0246530771255493,360000.0,0.0009923677425831556,1,0.47486230731010437,99.69109344482422,0.013406532816588879,0.07519742101430893,17,0.001537102391012013,-4.577636492086867e-09,0.5837447047233582,0.5837447047233582,0.31561145186424255,0.998939037322998,0.8875134587287903,0.08749648183584213,88.94403839111328,200.61972045898438,1.2993412017822266,8.65999984741211,0,3.607133150100708,18,10,-0.0037054356653243303,1000,0.003582822158932686,0.998939037322998,0.023503998294472694,1927.667599488,0.01064649224281311,1743307754.2147505,0.0466996394097805,0.0007502420339733362,0
1926.56103515625,1.0004539489746094,0.00022653647465631366,0.6105111837387085,10.994119644165039,1.0942400693893433,380000.0,-0.0009660774376243353,1,0.4513700604438782,100.60638427734375,0.011074661277234554,0.2478996217250824,18,0.0025556713808327913,5.340575981449547e-09,0.6105111837387085,0.6105111837387085,0.3345848321914673,1.0004539489746094,0.8890897631645203,0.1196037009358406,89.61224365234375,198.79454040527344,1.3010482788085938,8.449999809265137,0,2.79744553565979,19,10,-0.004671513102948666,1000,-0.0023318715393543243,1.0004539489746094,0.03723343461751938,2028.13746114,-0.023492246866226196,1743307854.904,0.0577777735888958,0.00032104659476317465,0
2027.05908203125,1.0000652074813843,0.00031178808421827853,0.6367456316947937,11.18293285369873,0.8968993425369263,400000.0,-0.000566000584512949,1,0.31819596886634827,100.40067291259766,0.011667324230074883,0.31346458196640015,19,0.002947489731013775,-1.1062621929625038e-08,0.6367456316947937,0.6367456316947937,0.29507750272750854,1.0000652074813843,0.9015552997589111,0.11327863484621048,89.21772003173828,199.20184326171875,1.3150635957717896,8.449999809265137,0,2.60488224029541,20,10,-0.005237513687461615,1000,0.0005926629528403282,1.0000652074813843,0.012414786964654922,2129.049415136,-0.1331740915775299,1743307955.3749228,0.10292639583349228,4.613676719600335e-05,0
2127.96484375,0.9996578097343445,0.00036804177216254175,0.6619933843612671,10.976580619812012,0.8170161843299866,420000.0,-0.0014909864403307438,1,0.31526148319244385,100.84909057617188,0.007721009198576212,0.3490351140499115,20,0.0042974394746124744,-9.155272984173735e-09,0.6619933843612671,0.6619933843612671,0.29694467782974243,0.9996578097343445,0.9024993777275085,0.13764674961566925,89.87248229980469,198.3161163330078,1.3160672187805176,5.940000057220459,0,2.1572952270507812,21,10,-0.006728500127792358,1000,-0.003946315031498671,0.9996578097343445,0.003600019495934248,2228.992300169,-0.002934485673904419,1743308056.28685,0.11588293313980103,0.00024197909806389362,0
2227.912109375,0.999950647354126,0.0003570119442883879,0.6862568855285645,10.69299030303955,0.7074291110038757,440000.0,0.0014623291790485382,1,0.3321136236190796,99.88601684570312,0.0080494973808527,0.3320075571537018,21,0.003035692498087883,-1.907348501362094e-09,0.6862568855285645,0.6862568855285645,0.28576287627220154,0.999950647354126,0.8888561129570007,0.11133209615945816,89.19300079345703,200.2282257080078,1.3002119064331055,5.440000057220459,0,2.566760778427124,22,10,-0.00526617094874382,1000,0.00032848818227648735,0.999950647354126,-0.004184219986200333,2330.310760813,0.016852140426635742,1743308156.2297626,0.08593511581420898,3.48975918313954e-05,0
2329.196044921875,1.0018362998962402,0.0002854340709745884,0.7099336385726929,10.723642349243164,0.6315376162528992,460000.0,-0.0014019757509231567,1,0.6608307957649231,101.2269058227539,0.0072165788151323795,0.32828643918037415,22,0.004719686694443226,9.155272984173735e-09,0.7099336385726929,0.7099336385726929,0.3195418417453766,1.0018362998962402,0.8799524903297424,0.1552278995513916,90.50323486328125,197.575927734375,1.289833426475525,6.730000019073486,0,2.0585336685180664,23,10,-0.006668146699666977,1000,-0.0008329185657203197,1.0018362998962402,0.010208836756646633,2431.004531066,0.3287171721458435,1743308257.5482216,0.1161804348230362,0.001298460061661899,0
2429.897705078125,1.001007080078125,0.00027552866959013045,0.7328585982322693,10.700841903686523,0.5812851786613464,480000.0,0.0012262961827218533,1,0.3034544289112091,100.6080093383789,0.006744698155671358,0.19002479314804077,23,0.0033372207544744015,-3.051757735406113e-09,0.7328585982322693,0.7328585982322693,0.31002089381217957,1.001007080078125,0.8764841556549072,0.1266394704580307,89.90714263916016,198.7913360595703,1.286147952079773,5.670000076293945,0,2.448058843612671,24,10,-0.005441850516945124,1000,-0.0004718806594610214,1.001007080078125,0.029415130615234375,2532.417418253,-0.357376366853714,1743308358.2419932,0.06709267199039459,0.0007121131638996303,0
2531.32177734375,0.9989315867424011,0.0002672633854672313,0.7552714347839355,10.888206481933594,0.917793333530426,500000.0,3.940518945455551e-05,1,0.5403096079826355,101.33950805664062,0.008764945901930332,0.17972147464752197,24,0.0033645150251686573,-1.1444091230217168e-09,0.7552714347839355,0.7552714347839355,0.3299151062965393,0.9989315867424011,0.8757481575012207,0.13531598448753357,90.45127868652344,197.3563995361328,1.285184383392334,6.340000152587891,0,2.4381089210510254,25,10,-0.005402445327490568,1000,0.002020247746258974,0.9989315867424011,0.03934135288000107,2633.306885821,0.2368551790714264,1743308459.6548436,0.06262631714344025,0.0007554682088084519,0
2632.22021484375,1.0006154775619507,0.0003340402618050575,0.7771900296211243,11.071443557739258,0.906890332698822,520000.0,-0.0005911220796406269,1,0.42784199118614197,100.82039642333984,0.00916176475584507,0.2733395993709564,25,0.003684253664687276,7.629394005448376e-09,0.7771900296211243,0.7771900296211243,0.29673153162002563,1.0006154775619507,0.8808305859565735,0.1273573637008667,89.7489242553711,198.37257385253906,1.291277527809143,6.139999866485596,0,2.3299126625061035,26,10,-0.005993567407131195,1000,0.0003968188539147377,1.0006154775619507,0.04022691771388054,2733.80319925,-0.11246761679649353,1743308560.5443554,0.1343241035938263,0.0004351240932010114,0
2732.69189453125,1.0012658834457397,0.0002809444267768413,0.7986782193183899,10.977412223815918,0.4854377806186676,540000.0,0.0016870386898517609,1,0.26927614212036133,100.40678405761719,0.011514411307871342,0.21564055979251862,26,0.00227348948828876,-6.103515470812226e-09,0.7986782193183899,0.7986782193183899,0.3238612115383148,1.0012658834457397,0.8862361907958984,0.1091921404004097,89.4293441772461,199.18972778320312,1.2977877855300903,6.150000095367432,0,2.965975522994995,27,10,-0.004306528717279434,1000,0.002352646552026272,1.0012658834457397,0.047205664217472076,2834.279969,-0.15856584906578064,1743308661.0406568,0.07723240554332733,0.000895142846275121,0
2833.190185546875,1.0009398460388184,0.0002927241148427129,0.819604754447937,10.749452590942383,0.5524934530258179,560000.0,-0.0013297069817781448,1,0.28417307138442993,100.40858459472656,0.005820155143737793,0.10440370440483093,27,0.00407485431060195,5.1498409980865745e-09,0.819604754447937,0.819604754447937,0.3111324608325958,1.0009398460388184,0.8806564807891846,0.1404387503862381,89.65911102294922,199.1861572265625,1.2914577722549438,5.369999885559082,0,2.2154319286346436,28,10,-0.005636235699057579,1000,-0.005694256164133549,1.0009398460388184,0.03995588794350624,2935.846029768,0.014896929264068604,1743308761.5174127,0.086430124938488,0.0006645714747719467,0
2934.757080078125,1.000584363937378,0.00032394638401456177,0.840129554271698,10.948491096496582,0.5951426029205322,580000.0,0.001277188304811716,1,0.27947738766670227,101.50048065185547,0.007380618713796139,0.11839168518781662,28,0.0023655863478779793,2.6702879907247734e-09,0.840129554271698,0.840129554271698,0.29224875569343567,1.0005842447280884,0.8785579800605774,0.10050969570875168,90.55196380615234,197.0434112548828,1.2893248796463013,5.760000228881836,0,2.9076671600341797,29,10,-0.004359047394245863,1000,0.0015604635700583458,1.000584363937378,0.06515365093946457,3036.794271405,-0.004695683717727661,1743308863.083464,0.0814913958311081,0.0004132077156100422,0
3035.697998046875,1.0002050399780273,0.000287853239569813,0.8600567579269409,11.108911514282227,0.40268754959106445,600000.0,-0.00012820027768611908,1,0.23036059737205505,100.87340545654297,0.0070922840386629105,0.05856117233633995,29,0.0021250348072499037,1.5258788677030566e-09,0.8600567579269409,0.8600567579269409,0.31073278188705444,1.0002050399780273,0.8838990330696106,0.10128756612539291,89.76446533203125,198.26832580566406,1.29545259475708,4.760000228881836,0,3.0678274631500244,30,10,-0.004487247671931982,1000,-0.0002883346751332283,1.0002050399780273,0.0305581446737051,3137.285859443,-0.04911679029464722,1743308964.0314517,0.055087860673666,0.00014498515520244837,0
3136.196044921875,1.0013006925582886,0.0003642904048319906,0.8794982433319092,11.217416763305664,0.6164062023162842,620000.0,-0.001934349536895752,1,0.251886248588562,100.4192123413086,0.005853160284459591,0.016866549849510193,30,0.004091102629899979,3.814697002724188e-09,0.8794982433319092,0.8794982433319092,0.288678914308548,1.0013006925582886,0.8885669112205505,0.13056319952011108,89.20176696777344,199.1650848388672,1.300736427307129,4.940000057220459,0,2.2110280990600586,31,10,-0.006421597208827734,1000,-0.0012391237542033195,1.0013006925582886,0.0357094407081604,3239.212174697,0.021525651216506958,1743309064.5232918,0.10151272267103195,0.0009197004255838692,0
3238.10498046875,0.9978524446487427,0.00037536208401434124,0.899579644203186,10.971667289733887,0.640242874622345,640000.0,-0.005631671752780676,1,1.4344440698623657,101.84122467041016,0.007459901738911867,0.048476628959178925,31,0.018083833158016205,-1.5258788677030566e-09,0.899579644203186,0.899579644203186,0.2751920819282532,0.9978523850440979,0.8844239711761475,0.26167747378349304,90.86953735351562,196.38412475585938,1.2960153818130493,9.289999961853027,0,1.051646113395691,32,10,-0.01205326896160841,1000,0.0016067414544522762,0.9978524446487427,0.04087890684604645,3341.004256212,1.1825578212738037,1743309166.4496255,0.23148173093795776,0.0015185789670795202,0
3339.91748046875,1.0016355514526367,0.00029599785921163857,0.9206399321556091,10.879972457885742,1.0032386779785156,660000.0,0.0034102704375982285,1,1.1694741249084473,101.72876739501953,0.006144653540104628,0.10235155373811722,32,0.007933855056762695,2.2888183792701966e-08,0.9206399321556091,0.9206399321556091,0.30282333493232727,1.0016355514526367,0.8896293640136719,0.19072900712490082,90.84877014160156,196.60121154785156,1.301613450050354,10.949999809265137,0,1.5877151489257812,33,10,-0.008642998524010181,1000,-0.0013152481988072395,1.0016355514526367,0.06564407050609589,3442.737369063,-0.26496994495391846,1743309268.2417386,0.11987259984016418,0.0011565657332539558,0
3441.656494140625,0.9999346733093262,0.0002968086628243327,0.944141685962677,10.791467666625977,0.4563697278499603,680000.0,-0.0043422384187579155,1,1.546464204788208,101.67393493652344,0.004346833098679781,0.07574282586574554,33,0.02214130014181137,-7.057189943537878e-09,0.944141685962677,0.944141685962677,0.30039989948272705,0.9999346733093262,0.8893540501594543,0.3160723149776459,90.8824462890625,196.70724487304688,1.3013815879821777,18.229999542236328,0,0.9504151344299316,34,10,-0.012985236942768097,1000,-0.0017978204414248466,0.9999346733093262,0.017259901389479637,3544.463225134,0.37699007987976074,1743309369.9748266,0.3229108452796936,4.619294486474246e-05,0
3543.36767578125,1.0005807876586914,0.0003147390380036086,0.9701249599456787,10.860180854797363,1.2229200601577759,700000.0,0.0051039354875683784,1,1.4142166376113892,101.65267181396484,0.00794434268027544,0.14716452360153198,34,0.006786018144339323,-3.433227480087453e-09,0.9701249599456787,0.9701249599456787,0.2950718402862549,1.0005807876586914,0.8899876475334167,0.1718781441450119,90.79246520996094,196.74839782714844,1.301844596862793,20.18000030517578,0,1.7167503833770752,35,10,-0.007881301455199718,1000,0.0035975095815956593,1.0005807876586914,0.04859595373272896,3645.415147684,-0.13224756717681885,1743309471.700683,0.147540882229805,0.00041062268428504467,0
3644.329345703125,0.9995777010917664,0.0002916567027568817,0.9990752339363098,10.761462211608887,0.82503342628479,720000.0,-0.005389047786593437,1,1.006932258605957,100.88733673095703,0.00732085295021534,0.15156127512454987,35,0.01849035546183586,3.814697002724188e-09,0.9990752339363098,0.9990752339363098,0.30263665318489075,0.9995777010917664,0.8972267508506775,0.29099082946777344,90.12584686279297,198.24093627929688,1.3098362684249878,25.34000015258789,0,1.040021300315857,36,10,-0.013270349241793156,1000,-0.0006234897300601006,0.9995777010917664,0.0529613271355629,3746.191459482,-0.40728437900543213,1743309572.6526167,0.24502494931221008,0.0002985963656101376,0
3745.11767578125,1.0002079010009766,0.00033391325268894434,1.0309361219406128,10.99836254119873,1.791705846786499,740000.0,0.0011289659887552261,1,1.1967674493789673,100.72248077392578,0.007027502171695232,0.057112108916044235,36,0.017095593735575676,4.577636492086867e-09,1.0309361219406128,1.0309361219406128,0.2733834981918335,1.0002079010009766,0.9171546101570129,0.2527548670768738,89.72409057617188,198.56539916992188,1.3319019079208374,28.549999237060547,0,1.0816152095794678,37,10,-0.01214138325303793,1000,-0.00029335077852010727,1.0002079010009766,0.019452622160315514,3845.163061964,0.18983519077301025,1743309673.4289463,0.2152763456106186,0.0001470082061132416,0
3844.081298828125,1.0003961324691772,0.0003450252115726471,1.0651943683624268,9.268054008483887,1.4508452415466309,760000.0,0.001266801729798317,1,1.377117395401001,98.91127014160156,0.008009765297174454,0.12866012752056122,37,0.013409273698925972,-4.577636492086867e-09,1.0651943683624268,1.0651943683624268,0.2919579744338989,1.0003961324691772,0.9232795834541321,0.2390606701374054,89.64319610595703,202.20143127441406,1.3389390707015991,28.530000686645508,0,1.2212713956832886,38,10,-0.010874581523239613,1000,0.0009822631254792213,1.0003961324691772,0.028503017500042915,3921.80319642,0.1803499460220337,1743309772.4006598,0.1649128645658493,0.0002801360678859055,0
3920.716796875,1.0003137588500977,0.0003112529229838401,1.1007928848266602,8.342193603515625,2.42141056060791,780000.0,-0.0009638816118240356,1,1.148902416229248,76.56903076171875,0.006872282363474369,0.22085312008857727,38,0.014971847645938396,3.814697002724188e-09,1.1007928848266602,1.1007928848266602,0.2936464250087738,1.0003137588500977,0.9317147135734558,0.2540666162967682,68.22682189941406,261.20220947265625,1.3481358289718628,23.459999084472656,0,1.1557852029800415,39,10,-0.011838463135063648,1000,-0.0011374829337000847,1.0003137588500977,0.04809042438864708,3998.419670789,-0.22821497917175293,1743309849.0403457,0.15427127480506897,0.0002218048321083188,0
3997.314453125,0.9997330904006958,0.0003348254831507802,1.138217568397522,8.357542991638184,1.563836932182312,800000.0,0.0010486990213394165,1,2.8699498176574707,76.53524017333984,0.005470988806337118,0.11795302480459213,39,0.01249273493885994,3.814697002724188e-09,1.138217568397522,1.138217568397522,0.28527987003326416,0.999733030796051,0.9284968376159668,0.22546809911727905,68.17767333984375,261.3175354003906,1.3446630239486694,28.93000030517578,0,1.2652782201766968,40,10,-0.010789764113724232,1000,-0.001401293557137251,0.9997330904006958,0.032067034393548965,4074.864852533,1.7210474014282227,1743309925.6571472,0.2587326765060425,0.00018876168178394437,0
4073.765869140625,0.9985512495040894,0.00029281500610522926,1.1769320964813232,8.332420349121094,2.250962018966675,820000.0,-0.002239219844341278,1,1.9917272329330444,76.37023162841797,0.007812382187694311,0.05056194216012955,40,0.02184894308447838,0.0,1.1769320964813232,1.1769320964813232,0.30752769112586975,0.9985511898994446,0.9265106320381165,0.32142865657806396,68.03779602050781,261.88214111328125,1.342442512512207,26.959999084472656,0,0.9567526578903198,41,10,-0.01302898395806551,1000,0.002341393381357193,0.9985512495040894,0.023141713812947273,4151.389107463,-0.8782225847244263,1743310002.1024747,0.17196014523506165,0.0010244775330647826,0
