Train/PolicyRatio/Min,Train/PolicyRatio/Std,Misc/s,_runtime,Loss/Loss_pi/Delta,Train/LR,Metrics/EpLen,Train/PolicyRatio,Misc/cost_gradient_norm,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Misc/FinalStepNorm,Train/KL,Time/Update,Time/Rollout,Misc/AcceptanceStep,Train/Epoch,Misc/gradient_norm,Loss/Loss_cost_critic,Misc/Alpha,Loss/Loss_cost_critic/Delta,Value/cost,_timestamp,Misc/Nu_star,Misc/r,Time/Total,Value/Adv,Loss/Loss_reward_critic,Time/Epoch,Train/StopIter,Misc/q,Misc/B,Time/FPS,Value/reward,Misc/A,TotalEnvSteps,Misc/Lambda_star,Misc/xHx,Misc/OptimCase,Loss/Loss_pi,_step,Metrics/EpCost,Train/Entropy,Train/PolicyRatio/Max,Metrics/EpRet,Misc/H_inv_g
1.0001437664031982,0.00010165826824959368,0.002430472057312727,1805.802197808,0.0007328079082071781,0,1000,1.0001436471939087,0.06457401067018509,-0.0001538416836410761,0.9901518225669861,0.34122398495674133,0.0001221515121869743,20.93109130859375,91.72110748291016,1,14,0.2608628273010254,0.31294330954551697,1.0156782865524292,0.21216414868831635,0.22697433829307556,1743307621.0618944,2.8685920238494873,-0.0012200644705444574,1691.874267578125,5.340575981449547e-09,0.0031210000161081553,112.65222930908203,10,0.019387302920222282,-749.8312377929688,177.53753662109375,-0.06532972306013107,0.0187748484313488,300000.0,0.0,0.019387302920222282,0,-0.004530101548880339,15,1.350000023841858,1.4075247049331665,1.0001437664031982,-0.8770320415496826,0.2207001894712448
1.0009040832519531,0.0006392272189259529,0.015128601342439651,1918.279009855,0.00023689260706305504,0,1000,1.0009040832519531,0.14707228541374207,5.6493328884243965e-05,0.9798631072044373,0.3143217861652374,0.00016335607506334782,20.44663429260254,91.93453216552734,1,15,0.20641519129276276,0.40937623381614685,1.2064976692199707,0.09643292427062988,0.3600901961326599,1743307733.5609722,1.1497818231582642,-0.0004512218292802572,1804.3790283203125,-9.918212917625624e-09,0.003177493344992399,112.38119506835938,10,0.013739682734012604,-559.7207641601562,177.96571350097656,-0.06231627240777016,0.01372622512280941,320000.0,0.0,0.013739682734012604,0,-0.004293208941817284,16,2.9100000858306885,1.3976022005081177,1.0009040832519531,-0.7185772657394409,0.2270674705505371
0.999541163444519,0.0003244745312258601,0.004994685761630535,2030.873778737,-0.0031320578418672085,0,1000,0.9995411038398743,0.0736425369977951,0.0008363183587789536,0.964837372303009,0.3289802372455597,0.00013920215133111924,20.613012313842773,91.73299407958984,1,16,0.3424631357192993,0.35270071029663086,0.9159052968025208,-0.05667552351951599,0.5373448133468628,1743307846.0378091,2.0010616779327393,-0.0030758576467633247,1916.8421630859375,3.814697002724188e-09,0.004013811703771353,112.34603118896484,10,0.02384123206138611,-3448.137939453125,178.02142333984375,-0.07395251095294952,0.021947043016552925,340000.0,0.0,0.02384123206138611,0,-0.007425266783684492,17,4.150000095367432,1.3815339803695679,0.999541163444519,-0.7858961224555969,0.19582180678844452
1.0006961822509766,0.0004922189982607961,0.00040789367631077766,2143.800200112,0.007712970778811723,0,1000,1.0006961822509766,0.020401284098625183,0.0007746242918074131,0.9638866782188416,0.32411137223243713,0.00012782470730599016,21.097043991088867,91.3929214477539,1,17,0.17664286494255066,0.079521544277668,1.3864330053329468,-0.27317916601896286,0.4410318434238434,1743307958.6326544,7.002226829528809,0.00014039213419891894,2029.463134765625,-5.7220459481754915e-09,0.004788435995578766,112.489990234375,10,0.010404752567410469,-38444.3515625,177.79359436035156,-0.05800391733646393,0.010356432758271694,360000.0,0.0,0.010404752567410469,0,0.0002877039951272309,18,3.9600000381469727,1.380844235420227,1.0006961822509766,-0.8176403641700745,0.2028365135192871
1.0001468658447266,0.00010384983761468902,0.00024266151012852788,2256.741924904,0.0016620177193544805,0,1000,1.0001468658447266,0.012696867808699608,-0.002309252740815282,0.9656856060028076,0.3561772406101227,9.662064985604957e-05,21.02328109741211,91.79669952392578,1,18,0.18879222869873047,0.03895184397697449,1.2732906341552734,-0.04056970030069351,0.31602755188941956,1743308071.5588875,9.078322410583496,0.0003439750289544463,2142.385009765625,1.5258788677030566e-09,0.002479183254763484,112.82002258300781,10,0.01233600452542305,-50768.609375,177.2735137939453,-0.05979885160923004,0.011848436668515205,380000.0,0.0,0.01233600452542305,0,0.0019497217144817114,19,3.509999990463257,1.3832330703735352,1.0001468658447266,-0.5263574719429016,0.2144567221403122
1.0003786087036133,0.00026771679404191673,5.237544246483594e-05,2368.827296518,-0.0012333901831880212,0,1000,1.0003786087036133,0.008777586743235588,-0.00031177932396531105,0.9714882969856262,0.29176196455955505,0.000143461802508682,20.838844299316406,91.99506378173828,1,19,0.0807516872882843,0.0211567971855402,1.404030203819275,-0.017795046791434288,0.2613167464733124,1743308184.5005984,19.539331436157227,7.397839362965897e-05,2255.325927734375,-1.5258788677030566e-09,0.002167403930798173,112.83393859863281,10,0.010145574808120728,-149659.875,177.2516326904297,-0.06378166377544403,0.010041102766990662,400000.0,0.0,0.010145574808120728,0,0.0007163315312936902,20,2.799999952316284,1.3888273239135742,1.0003786087036133,-0.5034381747245789,0.23936976492404938
0.9995124340057373,0.00034476121072657406,0.0025028304662555456,2481.555243874,-0.001823783852159977,0,1000,0.9995124340057373,0.062060464173555374,0.001888767583295703,0.9736953377723694,0.3345099091529846,0.00014267428196035326,20.652494430541992,91.2903060913086,1,20,0.23951415717601776,0.16088713705539703,1.2805259227752686,0.13973033986985683,0.1864321231842041,1743308296.586074,2.826821804046631,0.000591958814766258,2367.378173828125,0.0,0.004056171514093876,111.94282531738281,10,0.012196997180581093,-1898.7828369140625,178.66262817382812,-0.07505611330270767,0.012056990526616573,420000.0,0.0,0.012196997180581093,0,-0.0011074523208662868,21,2.180000066757202,1.3915754556655884,0.9995124340057373,-0.5984882116317749,0.18917344510555267
0.9994818568229675,0.0003663965908344835,0.01751532033085823,2593.82455398,-0.0012685382971540093,0,1000,0.9994818568229675,0.15141786634922028,-0.0006443574093282223,0.9708930850028992,0.33524632453918457,0.0001060896975104697,20.887741088867188,91.6909408569336,1,21,0.1181849017739296,0.4515145719051361,1.33273184299469,0.2906274348497391,0.13677865266799927,1743308409.3140543,1.0685770511627197,0.00231100688688457,2480.100341796875,7.629394338515283e-10,0.0034118141047656536,112.5787124633789,10,0.011260146275162697,-855.0537719726562,177.6534881591797,-0.0781911239027977,0.01095522753894329,440000.0,0.0,0.011260146275162697,0,-0.002375990618020296,22,3.869999885559082,1.389283537864685,0.9994818568229675,-0.6256155371665955,0.23531141877174377
1.0002665519714355,0.00018848071340471506,0.0028838643338531256,2706.766867521,0.0016966488328762352,0,1000,1.0002665519714355,0.05979770049452782,0.0013021412305533886,0.9906510710716248,0.32303476333618164,0.00014578536502085626,20.622142791748047,91.52447509765625,1,22,0.05782710015773773,0.27422940731048584,1.7828013896942139,-0.17728516459465027,0.9036261439323425,1743308521.58339,2.633460521697998,0.0007189223542809486,2592.406982421875,-1.3732909920349812e-08,0.004713955335319042,112.14664459228516,10,0.0062925019301474094,-5193.3056640625,178.3379364013672,-0.09384166449308395,0.006113281473517418,460000.0,0.0,0.0062925019301474094,0,-0.0006793417851440609,23,3.869999885559082,1.4094144105911255,1.0002665519714355,-0.7513735294342041,0.197034552693367
1.000958800315857,0.0006779460818506777,0.00048167601926252246,2820.517924411,0.00011782348155975342,0,1000,1.000958800315857,0.019064513966441154,-0.0008099819533526897,0.9894979000091553,0.3316906988620758,0.00012157598393969238,20.87895965576172,91.93878936767578,1,23,0.10270451754331589,0.07138996571302414,1.4112908840179443,-0.2028394415974617,0.1527857482433319,1743308634.525604,6.443665027618408,7.800918683642522e-05,2705.333740234375,-4.959106458812812e-09,0.0039039733819663525,112.81777954101562,10,0.010041451081633568,-31092.63671875,177.2770233154297,-0.09756726026535034,0.010028817690908909,480000.0,0.0,0.010041451081633568,0,-0.0005615183035843074,24,3.869999885559082,1.4083303213119507,1.000958800315857,-0.7796685099601746,0.24912437796592712
0.9992859363555908,0.0005049192695878446,0.00028285974985919893,2933.672763463,-0.0004037510952912271,0,1000,0.9992859363555908,0.027324378490447998,0.004412713926285505,0.9818697571754456,0.2922744154930115,0.00016068475088104606,21.02423667907715,92.61048126220703,1,24,0.05083397775888443,0.04382402077317238,2.1881985664367676,-0.02756594493985176,0.14861446619033813,1743308748.277196,8.408561706542969,-0.00014466859283857048,2819.095703125,-4.577636492086867e-09,0.008316687308251858,113.634765625,10,0.004176913760602474,-52946.25,176.0024871826172,-0.09695872664451599,0.004102925769984722,500000.0,0.0,0.004176913760602474,0,-0.0009652693988755345,25,3.869999885559082,1.4005622863769531,0.9992859363555908,-0.912625253200531,0.15577419102191925
1.0003507137298584,0.00024793585180304945,0.0003876704431604594,3046.708450337,0.0007007129024714231,0,1000,1.0003505945205688,0.021049391478300095,-0.004864285467192531,0.9693291187286377,0.30444127321243286,0.00014504037972074002,21.16330337524414,91.85945892333984,1,25,0.24606376886367798,0.17968066036701202,1.0607998371124268,0.13585663959383965,0.1506865918636322,1743308861.4316,7.182539463043213,2.5508648832328618e-05,2932.2236328125,-6.103515470812226e-09,0.003452401841059327,113.02279663085938,10,0.017773088067770004,-27750.669921875,176.95545959472656,-0.08763887733221054,0.017771409824490547,520000.0,0.0,0.017773088067770004,0,-0.0002645564964041114,26,3.2799999713897705,1.3870989084243774,1.0003507137298584,-0.893628716468811,0.2472139596939087
0.9993276596069336,0.00047538834041915834,2.8690166800515726e-05,3159.503706159,-0.0008583083981648088,0,1000,0.9993276596069336,0.005351425148546696,-0.0009721461683511734,0.969886839389801,0.2902095913887024,0.00013957223563920707,20.76519203186035,92.1594009399414,1,26,0.41853067278862,0.0245687086135149,0.8579633235931396,-0.15511195175349712,0.15436993539333344,1743308974.4672213,26.398107528686523,-7.392867701128125e-05,3045.291259765625,9.155272984173735e-09,0.0024802556727081537,112.92461395263672,10,0.027170173823833466,-4268.24755859375,177.10931396484375,-0.08823099732398987,0.02697974070906639,540000.0,0.0,0.027170173823833466,0,-0.0011228648945689201,27,0.3499999940395355,1.3874410390853882,0.9993276596069336,-0.874798595905304,0.2207600176334381
1.0000474452972412,3.3436524972785264e-05,3.97926442019525e-06,3272.592437765,-0.0001097354106605053,0,1000,1.0000473260879517,0.0018326484132558107,-3.546755760908127e-05,0.9883720874786377,0.24912993609905243,0.0001012017164612189,20.81354331970215,91.86417388916016,1,27,0.13228580355644226,0.012940996326506138,1.265582799911499,-0.011627712287008762,0.14082366228103638,1743309087.2626638,70.80575561523438,-1.766585592122283e-05,3158.078857421875,4.00543198608716e-09,0.0024447881150990725,112.6777572631836,10,0.012486724182963371,-30707.39453125,177.49732971191406,-0.09046687930822372,0.012408494018018246,560000.0,0.0,0.012486724182963371,0,-0.0012326003052294254,28,0.3499999940395355,1.405509352684021,1.0000474452972412,-0.7002412676811218,0.26345810294151306
0.9981288909912109,0.0013230738695710897,2.2317140064842533e-06,3386.100510538,0.003343819407746196,0,1000,0.9981288909912109,0.003538287477567792,7.495097815990448e-05,0.98072749376297,0.15380172431468964,0.00020560581469908357,20.84682846069336,92.13058471679688,1,28,0.3374623954296112,0.007157195825129747,1.0055649280548096,-0.0057838005013763905,0.08487545698881149,1743309200.3517983,94.45498657226562,2.8836342607974075e-05,3271.170654296875,1.5258788677030566e-09,0.002519739093258977,112.9774398803711,10,0.01977923884987831,-54645.66796875,177.0264892578125,-0.08253895491361618,0.019408302381634712,580000.0,0.0,0.01977923884987831,0,0.0021112191025167704,29,0.3499999940395355,1.3980258703231812,0.9981288909912109,-0.6472215056419373,0.25546181201934814
0.9987125396728516,0.0009104000637307763,1.1132806321256794e-06,3498.880722738,-0.003269714303314686,0,1000,0.9987125396728516,0.0018545783823356032,0.00038578640669584274,0.9706533551216125,0.17771241068840027,0.00013764445611741394,20.8806209564209,92.50543975830078,1,29,0.1560998260974884,0.003546780440956354,1.423563003540039,-0.0036104153841733932,0.0654030367732048,1743309313.8593907,133.4353485107422,-1.1488196832942776e-05,3384.66943359375,-1.5258788677030566e-09,0.0029055254999548197,113.3860855102539,10,0.00986906886100769,-109055.5390625,176.38848876953125,-0.0753491073846817,0.009751575067639351,600000.0,0.0,0.00986906886100769,0,-0.0011584952007979155,30,0.3499999940395355,1.3875731229782104,0.9987125396728516,-0.45118698477745056,0.21877208352088928
0.9995764493942261,0.00029952358454465866,0.004119299352169037,3612.540676241,-0.0025802624877542257,0,1000,0.9995763897895813,0.0702088475227356,-0.0008767128456383944,0.965846836566925,0.3080190420150757,0.00014198929420672357,21.140377044677734,91.52137756347656,1,30,0.09498196840286255,0.8185333609580994,1.2726331949234009,0.814986580517143,0.03829265013337135,1743309426.6394005,2.2034480571746826,-0.0009729317389428616,3497.455810546875,-7.629394005448376e-09,0.0020288126543164253,112.66178894042969,10,0.012348753400146961,-435.87835693359375,177.52247619628906,-0.06555593013763428,0.012118958868086338,620000.0,0.0,0.012348753400146961,0,-0.003738757688552141,31,1.340000033378601,1.383400797843933,0.9995764493942261,-0.4952576458454132,0.2722485065460205
0.999671459197998,0.00023231342493090779,0.0020362394861876965,3725.118018145,0.003771524236071855,0,1000,0.999671459197998,0.0491177961230278,0.0015892668161541224,0.9442577362060547,0.33276376128196716,0.0001417984312865883,21.091049194335938,92.44123840332031,1,31,0.3434034585952759,0.21673941612243652,0.994553804397583,-0.6017939448356628,0.24516138434410095,1743309540.2993166,3.1340036392211914,0.0006942633772268891,3611.1044921875,-7.629394338515283e-10,0.0036180794704705477,113.53233337402344,10,0.020219631493091583,-1925.284423828125,176.16127014160156,-0.0504070483148098,0.019982920959591866,640000.0,0.0,0.020219631493091583,0,3.276654751971364e-05,32,1.9800000190734863,1.3612217903137207,0.999671459197998,-0.35916370153427124,0.21806533634662628
0.9991800785064697,0.0005797720514237881,0.0004279169952496886,3838.13491569,0.0008247405639849603,0,1000,0.9991800785064697,0.0181783065199852,-0.0009507308714091778,0.9245781898498535,0.3436835706233978,0.00011528079630807042,20.705421447753906,91.76567840576172,1,32,0.3655056357383728,0.07818730175495148,0.9106589555740356,-0.13855211436748505,0.10612646490335464,1743309652.8768916,6.836441993713379,0.00016684102592989802,3723.70751953125,-1.2588500908350397e-08,0.00266734859906137,112.47113800048828,10,0.024116722866892815,-9161.3564453125,177.82339477539062,-0.046949561685323715,0.024051673710346222,660000.0,0.0,0.024116722866892815,0,0.000857507111504674,33,1.9800000190734863,1.3398009538650513,0.9991800785064697,-0.38283196091651917,0.2791467010974884
1.000322699546814,0.00022821113816462457,0.006127859000116587,3950.55996196,-0.0033041455317288637,0,1000,1.000322699546814,0.12157434225082397,-7.073511369526386e-05,0.9240220189094543,0.2956506013870239,0.0001696478429948911,20.62186622619629,92.28556823730469,1,33,0.10784144699573517,0.23769846558570862,1.2392680644989014,0.15951116383075714,0.044215235859155655,1743309765.8937294,1.8065928220748901,0.00022503981017507613,3836.71728515625,-5.340575981449547e-09,0.002596613485366106,112.90745544433594,10,0.013022642582654953,-1420.1312255859375,177.13621520996094,-0.04650818556547165,0.013014378026127815,680000.0,0.0,0.013022642582654953,0,-0.0024466384202241898,34,2.950000047683716,1.3388673067092896,1.000322699546814,-0.43458083271980286,0.25504645705223083
1.0008020401000977,0.0005670717800967395,0.0011972275096923113,4063.248713938,0.0004140213131904602,0,1000,1.0008020401000977,0.04273596033453941,0.0005746087990701199,0.9219393134117126,0.3326098918914795,0.0001304340548813343,20.31768035888672,91.9843521118164,1,34,0.17806462943553925,0.14130112528800964,1.164871096611023,-0.09639734029769897,0.07487780600786209,1743309878.3185725,4.0871901512146,-0.00031616093474440277,3949.130615234375,-1.2207030941624453e-08,0.003171222284436226,112.30207061767578,10,0.014739202335476875,-7268.796875,178.0911102294922,-0.05522585287690163,0.014655712060630322,700000.0,0.0,0.014739202335476875,0,-0.0020326171070337296,35,2.950000047683716,1.3358817100524902,1.0008020401000977,-0.6046021580696106,0.25829094648361206
0.9985811114311218,0.0010033197468146682,0.0072213876992464066,4176.190840966,0.006697476841509342,0,1000,0.9985811114311218,0.11881942301988602,-0.00033250520937144756,0.9164697527885437,0.32562145590782166,0.00014324189396575093,21.011531829833984,91.55034637451172,1,35,0.24293020367622375,0.14402906596660614,1.0538837909698486,0.0027279406785964966,0.05013556033372879,1743309991.0075636,1.6641955375671387,0.005761377513408661,4061.81640625,1.5258788677030566e-09,0.0028387170750647783,112.56190490722656,10,0.018007123842835426,-987.1712646484375,177.6800079345703,-0.039198052138090134,0.013410579413175583,720000.0,0.0,0.018007123842835426,0,0.004664859734475613,36,2.6700000762939453,1.3299670219421387,0.9985811114311218,-0.6149487495422363,0.26719528436660767
