Loss/Loss_reward_critic/Delta,Time/FPS,Metrics/EpCost,Safety/EpCostShield,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Time/Epoch,Train/PolicyRatio/Std,Train/PolicyStd,_runtime,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic,Train/PolicyRatio,Value/Adv,Train/StopIter,Train/PolicyRatio/Min,Safety/shield_adv_c,Loss/Loss_reward_critic,Value/reward,Time/Update,Train/Epoch,Loss/Loss_pi,Train/KL,Metrics/EpRet,Value/cost,Metrics/LagrangeMultiplier/Max,Time/Total,_timestamp,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,_step,Train/LR,Train/PolicyRatio/Max,Train/Entropy,Metrics/LagrangeMultiplier/Min,Metrics/EpLen
-0.0005634371191263199,94.70939636230469,48.22999954223633,68.19999694824219,85.83870697021484,0.581691324710846,-0.0931234359741211,211.17230224609375,0.010822002775967121,0.7372393012046814,3725.658287519,0.5998378992080688,11.640151977539062,1.0044183731079102,-0.21343423426151276,40,1.0044183731079102,NaN,0.02407776191830635,0.6865396499633789,125.33353424072266,16,-0.36103612184524536,0.010193555615842342,7.087935924530029,5.524946212768555,0.5998378992080688,3515.658935546875,1746548744.647896,0,0.0687752366065979,0.581691324710846,9.392881393432617,0.581691324710846,0,340000.0,17,0.00024900000425986946,1.0044183731079102,1.1127179861068726,0.5998378992080688,1000
0.0012713558971881866,95.70515441894531,49.13999938964844,75.0999984741211,84.61944580078125,0.6140194535255432,-0.12937450408935547,208.9751739501953,0.01061623077839613,0.7288540005683899,3938.781298049,0.6352308392524719,11.510777473449707,1.0017927885055542,-0.12363472580909729,40,1.0017927885055542,NaN,0.025349117815494537,0.6072080731391907,124.35566711425781,17,-0.32413047552108765,0.008799067698419094,7.5108184814453125,4.829131126403809,0.6352308392524719,3724.736572265625,1746548953.7257795,0,0.036905646324157715,0.6140194535255432,8.970443725585938,0.6140194535255432,0,360000.0,18,0.0002460000105202198,1.0017927885055542,1.1014518737792969,0.6352308392524719,1000
-0.0010639969259500504,93.8841552734375,41.7400016784668,59.150001525878906,87.04945373535156,0.6457176804542542,-1.6129417419433594,213.0284881591797,0.01058291271328926,0.7183949947357178,4150.750128378,0.6703394055366516,9.897835731506348,1.0051709413528442,0.08837885409593582,40,1.0051709413528442,NaN,0.024285120889544487,0.6459535956382751,125.9789810180664,18,-0.42342275381088257,0.009634519927203655,7.815333843231201,5.499536037445068,0.6703394055366516,3937.8681640625,1746549166.8491833,0,-0.09929227828979492,0.6457176804542542,9.560928344726562,0.6457176804542542,0,380000.0,19,0.00024300000222865492,1.0051709413528442,1.0869859457015991,0.6703394055366516,1000
0.00017716176807880402,94.39192199707031,36.41999816894531,58.099998474121094,86.86544799804688,0.6768376231193542,-0.40259265899658203,211.88253784179688,0.011011218652129173,0.7023812532424927,4359.975336341,0.7049157023429871,9.495243072509766,1.0051847696304321,-0.024214670062065125,40,1.0051847696304321,NaN,0.02446228265762329,0.7716427445411682,125.01704406738281,19,-0.42501625418663025,0.009984052740037441,8.239551544189453,5.307093143463135,0.7049157023429871,4149.8349609375,1746549378.8176901,0,-0.0015935003757476807,0.6768376231193542,9.548196792602539,0.6768376231193542,0,400000.0,20,0.00023999999393709004,1.0051847696304321,1.0643521547317505,0.7049157023429871,1000
0.008166376501321793,95.62549591064453,33.70000076293945,50.29999923706055,84.63479614257812,0.7071887254714966,-1.53253173828125,209.1492462158203,0.011054064147174358,0.6922838091850281,4571.688577309,0.7388718128204346,7.962711334228516,1.005950689315796,-0.12739700078964233,40,1.005950689315796,NaN,0.032628659158945084,0.8443953394889832,124.514404296875,20,-0.44721901416778564,0.009590541943907738,8.818159103393555,5.079082012176514,0.7388718128204346,4359.0791015625,1746549588.0432959,0,-0.022202759981155396,0.7071887254714966,9.208318710327148,0.7071887254714966,0,420000.0,21,0.00023700000019744039,1.005950689315796,1.049855351448059,0.7388718128204346,1000
-0.008067792281508446,94.50286865234375,33.189998626708984,74.69999694824219,87.00384521484375,0.7376817464828491,2.2307558059692383,211.6337890625,0.011317167431116104,0.6796486377716064,4782.30212865,0.7722573280334473,10.193467140197754,1.0038816928863525,-0.16428567469120026,40,1.0038816928863525,NaN,0.024560866877436638,0.9732162952423096,124.62987518310547,21,-0.35669994354248047,0.011074871756136417,9.603778839111328,5.118270397186279,0.7722573280334473,4570.77978515625,1746549799.756385,0,0.09051907062530518,0.7376817464828491,9.494698524475098,0.7376817464828491,0,440000.0,22,0.00023400000645779073,1.0038816928863525,1.0315371751785278,0.7722573280334473,1000
0.0054497867822647095,95.0593490600586,26.8700008392334,29.299999237060547,84.68075561523438,0.7666956782341003,-3.6521553993225098,210.39488220214844,0.01141507737338543,0.6610713601112366,4992.89098786,0.80473792552948,6.541311740875244,1.0077720880508423,0.06872338801622391,40,1.0077720880508423,NaN,0.030010653659701347,0.9592880010604858,125.71406555175781,22,-0.5631173253059387,0.01117174793034792,10.351705551147461,5.278992176055908,0.80473792552948,4781.2578125,1746550010.3695421,0,-0.20641738176345825,0.7666956782341003,9.07301139831543,0.7666956782341003,0,460000.0,23,0.00023099999816622585,1.0077720880508423,1.0036487579345703,0.80473792552948,1000
-0.005877401679754257,95.00662231445312,25.989999771118164,60.5,84.3911361694336,0.7955628633499146,1.8694806098937988,210.51162719726562,0.011388502083718777,0.6450440883636475,5203.947710229,0.8363604545593262,8.410792350769043,1.0066194534301758,0.17950743436813354,40,1.0066194534301758,NaN,0.02413325197994709,0.952731728553772,126.12044525146484,23,-0.3322696089744568,0.011058718897402287,10.829546928405762,4.463540077209473,0.8363604545593262,4991.99658203125,1746550220.958869,0,0.23084771633148193,0.7955628633499146,7.854056358337402,0.7955628633499146,0,480000.0,24,0.0002280000044265762,1.0066194534301758,0.9793412089347839,0.8363604545593262,1000
0.004550810903310776,94.78913116455078,25.290000915527344,58.599998474121094,84.86031341552734,0.8242447972297668,1.1024274826049805,210.99464416503906,0.011343710124492645,0.6381177306175232,5418.307548292,0.8671767711639404,9.513219833374023,1.0036568641662598,0.03820855915546417,40,1.0036568641662598,NaN,0.028684062883257866,1.105845332145691,126.13427734375,24,-0.357759952545166,0.012167572975158691,11.112640380859375,4.815019130706787,0.8671767711639404,5203.05615234375,1746550432.0156977,0,-0.02549034357070923,0.8242447972297668,8.1930513381958,0.8242447972297668,0,500000.0,25,0.00022499999613501132,1.0036568641662598,0.9683894515037537,0.8671767711639404,1000
-0.0021722856909036636,93.32857513427734,30.360000610351562,88.4000015258789,86.60836791992188,0.8537577390670776,0.03239631652832031,214.296630859375,0.011523576453328133,0.6369184851646423,5629.912971395,0.8976351022720337,9.545616149902344,1.0022695064544678,0.11231916397809982,40,1.0022695064544678,NaN,0.026511777192354202,0.9768181443214417,127.6882095336914,25,-0.1922048181295395,0.011198339983820915,10.98987102508545,4.142972946166992,0.8976351022720337,5417.4150390625,1746550646.3755069,0,0.16555513441562653,0.8537577390670776,7.916690826416016,0.8537577390670776,0,520000.0,26,0.00022200000239536166,1.0022695064544678,0.9667547345161438,0.8976351022720337,1000
0.0022387951612472534,94.6712417602539,29.600000381469727,73.6500015258789,84.91938781738281,0.8835381269454956,0.6652345657348633,211.2574005126953,0.01158559788018465,0.6286710500717163,5840.625483671,0.927731990814209,10.210850715637207,1.004763126373291,0.3802777826786041,40,1.004763126373291,NaN,0.028750572353601456,1.1131476163864136,126.33797454833984,26,-0.3220868706703186,0.013167904689908028,11.204305648803711,4.824288845062256,0.927731990814209,5628.73583984375,1746550857.980248,0,-0.1298820525407791,0.8835381269454956,8.901516914367676,0.8835381269454956,0,540000.0,27,0.00021899999410379678,1.004763126373291,0.9534828662872314,0.927731990814209,1000
-0.0006895475089550018,94.96311950683594,31.280000686645508,45.29999923706055,83.9304428100586,0.9125590920448303,-1.8345575332641602,210.6080780029297,0.011588584631681442,0.617411732673645,6050.538182675,0.9576330184936523,8.376293182373047,1.0080136060714722,-0.031998492777347565,40,1.0080136060714722,NaN,0.028061024844646454,1.1548924446105957,126.67757415771484,27,-0.5268314480781555,0.010703830979764462,11.554891586303711,5.005389213562012,0.9576330184936523,5839.7080078125,1746551068.6934488,0,-0.20474457740783691,0.9125590920448303,9.480156898498535,0.9125590920448303,0,560000.0,28,0.00021600000036414713,1.0080136060714722,0.9353905916213989,0.9576330184936523,1000
0.0021698977798223495,95.3091812133789,29.700000762939453,40.79999923706055,82.50554656982422,0.9407328367233276,-1.4664802551269531,209.84336853027344,0.011834196746349335,0.6042060852050781,6261.147162677,0.9872584939002991,6.909812927246094,1.0063884258270264,-0.1568695306777954,40,1.0063884258270264,NaN,0.030230922624468803,1.0605120658874512,127.33775329589844,28,-0.45003825426101685,0.013399047777056694,11.600102424621582,3.9454147815704346,0.9872584939002991,6049.6396484375,1746551278.605898,0,0.07679319381713867,0.9407328367233276,8.023921966552734,0.9407328367233276,0,580000.0,29,0.00021300000662449747,1.0063884258270264,0.9134829640388489,0.9872584939002991,1000
-0.0022817030549049377,94.99340057373047,30.329999923706055,65.30000305175781,83.5810546875,0.9690783023834229,0.3032956123352051,210.5409393310547,0.012122955173254013,0.5960588455200195,6472.623405121,1.0166923999786377,7.213108539581299,1.004599928855896,0.042762573808431625,40,1.004599928855896,NaN,0.027949219569563866,1.0723998546600342,126.9598388671875,29,-0.3220501244068146,0.010832026600837708,11.265007019042969,4.298248291015625,1.0166923999786377,6260.255859375,1746551489.2151065,0,0.12798812985420227,0.9690783023834229,8.020191192626953,0.9690783023834229,0,600000.0,30,0.0002099999983329326,1.004599928855896,0.8997701406478882,1.0166923999786377,1000
0.0022230632603168488,94.6020736694336,24.3700008392334,62.54999923706055,84.725341796875,0.9974877238273621,0.6145215034484863,211.41184997558594,0.012451693415641785,0.5881943106651306,6684.596304997,1.0455268621444702,7.827630043029785,1.0046203136444092,0.2085699737071991,40,1.0046203136444092,NaN,0.030172282829880714,1.050734043121338,126.68644714355469,30,-0.2931601405143738,0.013392498716711998,11.336381912231445,3.6777381896972656,1.0455268621444702,6471.7294921875,1746551700.6913674,0,0.028889983892440796,0.9974877238273621,7.487473487854004,0.9974877238273621,0,620000.0,31,0.00020700000459328294,1.0046203136444092,0.8865630626678467,1.0455268621444702,1000
0.0007509291172027588,94.45230102539062,24.299999237060547,66.0,84.83662414550781,1.0260899066925049,2.116159439086914,211.74710083007812,0.012266214936971664,0.5836132764816284,6893.849024665,1.0738269090652466,9.9437894821167,1.0035158395767212,-0.13098007440567017,40,1.0035158395767212,NaN,0.030923211947083473,1.1434972286224365,126.91041564941406,31,-0.3016398847103119,0.012151149101555347,10.845488548278809,3.847224235534668,1.0738269090652466,6683.54150390625,1746551912.6635685,0,-0.00847974419593811,1.0260899066925049,7.751076698303223,1.0260899066925049,0,640000.0,32,0.00020399999630171806,1.0035158395767212,0.8785521388053894,1.0738269090652466,1000
-0.0003661680966615677,95.61409759521484,25.559999465942383,55.45000076293945,83.3367691040039,1.0544819831848145,-2.145540237426758,209.17417907714844,0.012052642181515694,0.5779656171798706,7104.305167949,1.1017533540725708,7.798249244689941,1.0041106939315796,-0.1206837072968483,40,1.0041106939315796,NaN,0.030557043850421906,1.054079532623291,125.83735656738281,32,-0.326442152261734,0.012305554002523422,10.513973236083984,3.448793649673462,1.1017533540725708,6892.95654296875,1746552121.916846,0,-0.02480226755142212,1.0544819831848145,7.277914047241211,1.0544819831848145,0,660000.0,33,0.0002010000025620684,1.0041106939315796,0.8687193393707275,1.1017533540725708,1000
-0.00013408437371253967,95.07093048095703,27.639999389648438,54.95000076293945,83.79364013671875,1.0826765298843384,-0.34262990951538086,210.36924743652344,0.012281416915357113,0.5685584545135498,7314.307141603,1.1295140981674194,7.4556193351745605,1.0046873092651367,0.048200804740190506,40,1.0046873092651367,NaN,0.030422959476709366,1.1038775444030762,126.57555389404297,33,-0.32885611057281494,0.013671528548002243,10.4804048538208,3.570056915283203,1.1295140981674194,7103.39306640625,1746552332.37279,0,-0.0024139583110809326,1.0826765298843384,7.180412292480469,1.0826765298843384,0,680000.0,34,0.00019799999427050352,1.0046873092651367,0.8527109622955322,1.1295140981674194,1000
-0.00081607885658741,95.26805877685547,28.059999465942383,63.650001525878906,85.47760009765625,1.1110353469848633,0.9769539833068848,209.93394470214844,0.01278028916567564,0.5686496496200562,7521.290923122,1.1571688652038574,8.432573318481445,1.0023428201675415,0.012843508273363113,40,1.0023428201675415,NaN,0.029606880620121956,1.0648212432861328,124.456298828125,34,-0.2404022067785263,0.012141932733356953,10.526660919189453,3.2676191329956055,1.1571688652038574,7313.41748046875,1746552542.375074,0,0.08845390379428864,1.1110353469848633,6.710412502288818,1.1110353469848633,0,700000.0,35,0.00019500000053085387,1.0023428201675415,0.8527214527130127,1.1571688652038574,1000
0.002741815522313118,96.65520477294922,28.239999771118164,40.650001525878906,82.14873504638672,1.138645052909851,-1.5693206787109375,206.9210968017578,0.01242559589445591,0.5576481223106384,7732.366088531,1.1847528219223022,6.863252639770508,1.0054482221603394,0.1483287811279297,40,1.0054482221603394,NaN,0.032348696142435074,1.0499897003173828,124.77230072021484,35,-0.33724716305732727,0.011261110194027424,10.569238662719727,3.1856465339660645,1.1847528219223022,7520.39892578125,1746552749.3588176,0,-0.09684495627880096,1.138645052909851,6.185497760772705,1.138645052909851,0,720000.0,36,0.00019200000679120421,1.0054482221603394,0.8332463502883911,1.1847528219223022,1000
-0.0008355975151062012,94.78079223632812,30.299999237060547,84.4000015258789,86.57089233398438,1.1672662496566772,1.6278629302978516,211.0132293701172,0.012887416407465935,0.5594662427902222,7943.989888485,1.2124422788619995,8.49111557006836,1.0028249025344849,-0.06374341249465942,40,1.0028249025344849,NaN,0.03151309862732887,1.019639015197754,124.4422836303711,36,-0.13571113348007202,0.012595226988196373,10.149616241455078,3.7316691875457764,1.2124422788619995,7731.474609375,1746552960.4340487,0,0.20153602957725525,1.1672662496566772,7.138668537139893,1.1672662496566772,0,740000.0,37,0.00018899999849963933,1.0028249025344849,0.8362628817558289,1.2124422788619995,1000
-0.0002017393708229065,94.53572845458984,33.08000183105469,72.05000305175781,86.39764404296875,1.1963433027267456,0.9470205307006836,211.5602264404297,0.012549466453492641,0.5562742352485657,8152.636264143,1.240448236465454,9.438136100769043,1.0040148496627808,-0.039725758135318756,40,1.0040148496627808,NaN,0.031311359256505966,1.0927342176437378,125.16252136230469,37,-0.28245869278907776,0.01211300678551197,9.90705680847168,4.438222408294678,1.240448236465454,7943.0966796875,1746553172.0578308,0,-0.14674755930900574,1.1963433027267456,8.019241333007812,1.1963433027267456,0,760000.0,38,0.00018600000475998968,1.0040148496627808,0.830272376537323,1.240448236465454,1000
-0.0007374249398708344,95.8850326538086,31.75,43.349998474121094,83.33978271484375,1.2247161865234375,-2.4188075065612793,208.5831298828125,0.012418746016919613,0.548520565032959,8360.634667419,1.2686444520950317,7.019328594207764,1.0055910348892212,0.026022914797067642,40,1.0055910348892212,NaN,0.030573934316635132,1.0488804578781128,125.24329376220703,38,-0.3625871241092682,0.011954637244343758,10.021612167358398,3.6695988178253174,1.2686444520950317,8151.74365234375,1746553380.7042534,0,-0.08012843132019043,1.2247161865234375,6.65261697769165,1.2247161865234375,0,780000.0,39,0.0001829999964684248,1.0055910348892212,0.8161652088165283,1.2686444520950317,1000
-0.0005579963326454163,96.19001770019531,31.040000915527344,54.650001525878906,82.86531066894531,1.2529221773147583,-0.7484288215637207,207.9217987060547,0.012408390641212463,0.5440819263458252,8570.104406326,1.2969650030136108,6.270899772644043,1.0017589330673218,0.18831461668014526,40,1.0017589330673218,NaN,0.030015937983989716,0.9240021705627441,125.05643463134766,39,-0.21695378422737122,0.012272799387574196,9.540382385253906,2.7535064220428467,1.2969650030136108,8359.728515625,1746553588.702413,0,0.14563333988189697,1.2529221773147583,5.763434410095215,1.2529221773147583,0,800000.0,40,0.00018000000272877514,1.0017589330673218,0.8083689212799072,1.2969650030136108,1000
0.000606287270784378,95.5157470703125,31.8700008392334,45.04999923706055,82.69004821777344,1.2805945873260498,0.28069591522216797,209.3895721435547,0.012352236546576023,0.5369388461112976,8777.682391445,1.325469970703125,6.551595687866211,1.0042363405227661,0.6003327369689941,40,1.0042363405227661,NaN,0.030622225254774094,1.1513102054595947,126.699462890625,40,-0.3574621081352234,0.012852703221142292,9.712915420532227,3.6959891319274902,1.325469970703125,8569.19921875,1746553798.1721172,0,-0.14050832390785217,1.2805945873260498,6.774488925933838,1.2805945873260498,0,820000.0,41,0.00017699999443721026,1.0042363405227661,0.7951979041099548,1.325469970703125,1000
