Metrics/EpLen,Time/Epoch,Train/KL,TotalEnvSteps,Safety/shield_adv_c,Value/Adv,Misc/gradient_norm,Misc/AcceptanceStep,Time/Update,Value/reward,Train/Epoch,Time/FPS,Train/PolicyRatio,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,Time/Total,Train/PolicyRatio/Std,Safety/shield_violation,Loss/Loss_reward_critic,Train/LR,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Misc/FinalStepNorm,Misc/Alpha,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Train/Entropy,Loss/Loss_pi/Delta,_runtime,Misc/H_inv_g,Metrics/LagrangeMultiplier,Misc/xHx,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Train/StopIter,_step,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Value/cost,Loss/Loss_pi,Time/Rollout,Train/PolicyRatio/Max,Train/PolicyRatio/Min
1000,102.33573150634766,0.000302583648590371,220000.0,-0.4283147156238556,-9.53674295089968e-09,0.09744058549404144,1,17.47014617919922,0.08312086015939713,10,195.43516540527344,1.0026131868362427,18.993648529052734,0,1122.1761474609375,0.0018478302517905831,8.360199928283691,0.00915500521659851,0,0.38219577074050903,0,1746520132.7726386,0.2855908274650574,1.7941807508468628,4.59407901763916,1.3236247301101685,1.6991348266601562,0.07404083013534546,1218.232861888,0.15917617082595825,0.3886212110519409,0.006212936248630285,0.38219577074050903,0.6444762349128723,0.0004041818901896477,10,11,0.3886212110519409,61.310001373291016,115.0,0.3886212110519409,0.38219577074050903,4.115006446838379,-0.3165772557258606,84.86555480957031,1.0026133060455322,1.0026133060455322
1000,95.0670394897461,0.00031429421505890787,240000.0,-1.1444096565246582,3.8146971692576415e-10,0.12061956524848938,1,16.75407600402832,0.0756065770983696,11,210.3778533935547,1.0038639307022095,9.551799774169922,0,1217.3189697265625,0.002732295775786042,9.074864387512207,0.011840651743113995,0,0.41488444805145264,0,1746520227.9182937,0.2870337665081024,1.7778244018554688,-9.441848754882812,1.3582719564437866,1.7249428033828735,-0.20581483840942383,1314.287796515,0.1614522635936737,0.42418909072875977,0.00632778275758028,0.41488444805145264,0.7816780209541321,0.002685646526515484,10,12,0.42418909072875977,47.689998626708984,41.650001525878906,0.42418909072875977,0.41488444805145264,4.906028747558594,-0.5223920941352844,78.31293487548828,1.003864049911499,1.003864049911499
1000,95.9840087890625,0.0003185839159414172,260000.0,-1.1286355257034302,1.5258788677030566e-09,0.038621995598077774,1,17.17557716369629,0.09815286844968796,12,208.36805725097656,1.002179741859436,5.200930118560791,0,1313.3792724609375,0.0015413382789120078,6.655720233917236,0.004561131354421377,0,0.445385217666626,0,1746520323.973171,0.305016428232193,2.656477689743042,-4.350869655609131,1.3819819688796997,1.7418006658554077,0.02283722162246704,1414.530454862,0.11481987684965134,0.45940399169921875,0.002834106096997857,0.445385217666626,0.5790702700614929,-0.007279520388692617,10,13,0.45940399169921875,43.81999969482422,20.700000762939453,0.45940399169921875,0.445385217666626,2.963529586791992,-0.4995548725128174,78.80839538574219,1.0021798610687256,1.0021798610687256
1000,100.17682647705078,0.000274941063253209,280000.0,-1.2566391229629517,-7.629394338515283e-10,0.04890567809343338,1,17.16702651977539,0.0980539470911026,13,199.64697265625,1.003867745399475,5.575212001800537,0,1413.629638671875,0.0027349370066076517,7.093998432159424,0.011377718299627304,0,0.4744410514831543,0,1746520424.2159562,0.31182318925857544,2.4274697303771973,0.3742818832397461,1.4299672842025757,1.7758909463882446,-0.021323859691619873,1510.661733615,0.12845605611801147,0.4935542643070221,0.003394072176888585,0.4744410514831543,0.5968623161315918,0.006816586945205927,10,14,0.4935542643070221,29.65999984741211,30.850000381469727,0.4935542643070221,0.4744410514831543,3.225208282470703,-0.5208787322044373,83.00978088378906,1.0038678646087646,1.0038678646087646
1000,96.06029510498047,0.0002521212154533714,300000.0,0.35423141717910767,-1.5258788677030566e-09,0.03579152002930641,1,17.15700912475586,0.08777134120464325,14,208.2025604248047,1.0021055936813354,7.080842018127441,0,1509.754638671875,0.0014888514997437596,5.478407859802246,0.013295268639922142,0,0.5024254322052002,0,1746520520.347192,0.3412081003189087,2.666726589202881,1.5056300163269043,1.4559516906738281,1.7941166162490845,0.07181897759437561,1608.258182978,0.12795016169548035,0.5261368751525879,0.002812363673001528,0.5024254322052002,0.6260212063789368,0.001917550340294838,10,15,0.5261368751525879,20.010000228881836,34.95000076293945,0.5261368751525879,0.5024254322052002,2.332176446914673,-0.44905975461006165,78.90325927734375,1.0021055936813354,1.0021055936813354
1000,97.5207748413086,0.00028302453574724495,320000.0,0.7694070339202881,-7.629394005448376e-09,0.047221701592206955,1,16.820045471191406,0.08563659340143204,15,205.0845184326172,1.0028852224349976,7.344334602355957,0,1607.345947265625,0.002040076069533825,6.096277713775635,0.01207021251320839,0,0.5296962857246399,0,1746520617.943629,0.32757648825645447,2.1908445358276367,0.2634925842285156,1.455815315246582,1.7935019731521606,-0.009503483772277832,1703.992001439,0.1495206356048584,0.5566735863685608,0.0041668307967484,0.5296962857246399,0.9757112860679626,-0.0012250561267137527,10,16,0.5566735863685608,11.390000343322754,39.849998474121094,0.5566735863685608,0.5296962857246399,2.861541509628296,-0.4585632383823395,80.7007064819336,1.0028852224349976,1.0028852224349976
1000,95.6666259765625,0.00023589997726958245,340000.0,-0.8344060182571411,1.678466787780053e-08,0.05000888183712959,1,17.36971664428711,0.0926070436835289,16,209.059326171875,1.002343773841858,5.509720325469971,0,1703.088623046875,0.0016573825851082802,6.2947821617126465,0.01349352952092886,0,0.5555968284606934,0,1746520713.677447,0.3488653898239136,2.5681240558624268,-1.8346142768859863,1.4617007970809937,1.7972770929336548,-0.05964592099189758,1799.595444243,0.13584443926811218,0.5853661894798279,0.003032470354810357,0.5555968284606934,1.0512272119522095,0.0014233170077204704,10,17,0.5853661894798279,11.010000228881836,23.0,0.5853661894798279,0.5555968284606934,2.8731985092163086,-0.5182091593742371,78.29689025878906,1.0023438930511475,1.0023438930511475
1000,95.5303955078125,0.0002550290082581341,360000.0,-1.0401520729064941,1.5258788677030566e-09,0.04117514193058014,1,17.220508575439453,0.07391191273927689,17,209.35743713378906,1.00140380859375,4.560915470123291,0,1798.68505859375,0.0009926987113431096,5.122414588928223,0.011750664561986923,0,0.5817636251449585,0,1746520809.2809062,0.33348605036735535,2.165048599243164,-0.9488048553466797,1.4825769662857056,1.8113378286361694,0.15574973821640015,1894.81006211,0.1540316641330719,0.6125436425209045,0.004266715608537197,0.5817636251449585,1.1324737071990967,-0.0017428649589419365,10,18,0.6125436425209045,12.449999809265137,56.849998474121094,0.6125436425209045,0.5817636251449585,2.2334654331207275,-0.3624594211578369,78.30986785888672,1.00140380859375,1.00140380859375
1000,95.13726043701172,0.0002810257428791374,380000.0,1.1569087505340576,-4.577636492086867e-09,0.04855881631374359,1,16.930789947509766,0.09982012957334518,18,210.2225799560547,1.0016075372695923,3.9232571125030518,0,1893.8966064453125,0.0011367847910150886,4.344547271728516,0.013878578320145607,0,0.6070838570594788,0,1746520904.4955509,0.31826624274253845,2.3125741481781006,-0.6376583576202393,1.5227762460708618,1.8383888006210327,-0.06861340999603271,1993.083294028,0.13762424886226654,0.6384267807006836,0.003739706240594387,0.6070838570594788,1.2881947755813599,0.0021279137581586838,10,19,0.6384267807006836,13.039999961853027,31.0,0.6384267807006836,0.6070838570594788,2.0785233974456787,-0.43107283115386963,78.20645141601562,1.0016076564788818,1.0016076564788818
1000,98.20484924316406,0.00034779886482283473,400000.0,0.06892082095146179,2.2888182460434336e-09,0.0708458423614502,1,17.247167587280273,0.13965225219726562,19,203.6559295654297,1.0037568807601929,4.41724157333374,0,1992.1785888671875,0.0026565438602119684,4.597754001617432,0.01361888088285923,0,0.6314682364463806,0,1746521002.76868,0.2951980531215668,1.7558133602142334,0.4939844608306885,1.55247163772583,1.858251690864563,-0.03054630756378174,2088.581727837,0.16812610626220703,0.6629667282104492,0.006487429607659578,0.6314682364463806,1.4542149305343628,-0.00025969743728637695,10,20,0.6629667282104492,10.819999694824219,26.850000381469727,0.6629667282104492,0.6314682364463806,2.388596296310425,-0.46161913871765137,80.95765686035156,1.0037568807601929,1.0037568807601929
1000,95.43053436279297,0.00030051256180740893,420000.0,-0.6677390336990356,-4.577636492086867e-09,0.08008276671171188,1,17.18381118774414,0.15239721536636353,20,209.5765380859375,1.0038493871688843,3.659658908843994,0,2087.677734375,0.0027218996547162533,4.155577182769775,0.013597236014902592,0,0.6552407741546631,0,1746521098.2672706,0.31261345744132996,1.9173048734664917,-0.7575826644897461,1.571211814880371,1.8706363439559937,0.045104026794433594,2186.025677077,0.1630483865737915,0.6862532496452332,0.00544060068204999,0.6552407741546631,1.5177087783813477,-2.1644867956638336e-05,10,21,0.6862532496452332,10.210000038146973,31.350000381469727,0.6862532496452332,0.6552407741546631,1.8555384874343872,-0.4165151119232178,78.24669647216797,1.0038493871688843,1.0038493871688843
1000,97.37618255615234,0.0003260381054133177,440000.0,-0.6134051084518433,9.155272984173735e-09,0.06748145818710327,1,17.079896926879883,0.231399804353714,21,205.3890380859375,1.003773808479309,4.326747417449951,0,2185.12109375,0.002668513683602214,4.547293186187744,0.015652135014533997,0,0.6778141856193542,0,1746521195.7111971,0.2965208888053894,1.8526573181152344,0.667088508605957,1.5973691940307617,1.8872489929199219,-0.07343891263008118,2286.370757727,0.16005165874958038,0.708369791507721,0.0058269202709198,0.6778141856193542,1.6601792573928833,0.002054898999631405,10,22,0.708369791507721,9.670000076293945,17.799999237060547,0.708369791507721,0.6778141856193542,2.3115289211273193,-0.48995402455329895,80.2962646484375,1.0037739276885986,1.0037739276885986
1000,100.27323150634766,0.00026640138821676373,460000.0,-0.9013592004776001,-1.0681151962899094e-08,0.061388302594423294,1,17.14881706237793,0.24450376629829407,22,199.4550323486328,1.0041990280151367,3.9946019649505615,0,2285.462890625,0.0029692172538489103,4.51755428314209,0.021997306495904922,0,0.7001518607139587,0,1746521296.0562751,0.32259395718574524,2.0320754051208496,-0.33214545249938965,1.6058248281478882,1.8925575017929077,0.06713956594467163,2382.945590158,0.158750981092453,0.7294641137123108,0.004843390081077814,0.7001518607139587,2.513885498046875,0.006345171481370926,10,23,0.7294641137123108,9.9399995803833,34.70000076293945,0.7294641137123108,0.7001518607139587,1.9324615001678467,-0.4228144586086273,83.1243896484375,1.0041990280151367,1.0041990280151367
1000,96.51900482177734,0.0003340901166666299,480000.0,-0.3847159147262573,1.4495848965623281e-08,0.10626527667045593,1,17.172130584716797,0.19615009427070618,23,207.2130889892578,1.0034866333007812,3.115520477294922,0,2382.053955078125,0.002465365920215845,4.358971118927002,0.017346147447824478,0,0.7212742567062378,0,1746521392.6310692,0.30655092000961304,2.111842632293701,-0.8790814876556396,1.6143341064453125,1.8977723121643066,-0.06896841526031494,2480.779632384,0.14515802264213562,0.7494673728942871,0.004484416916966438,0.7212742567062378,2.728782892227173,-0.004651159048080444,10,24,0.7494673728942871,8.079999923706055,14.449999809265137,0.7494673728942871,0.7212742567062378,1.8569210767745972,-0.49178287386894226,79.34683990478516,1.0034866333007812,1.0034866333007812
1000,97.76448059082031,0.00030043028527870774,500000.0,-0.2990913391113281,4.577636492086867e-09,0.09462226182222366,1,16.818078994750977,0.24643804132938385,24,204.5732879638672,1.0033546686172485,4.783642768859863,0,2479.874755859375,0.0023720809258520603,3.3193492889404297,0.02029191330075264,0,0.7421123385429382,0,1746521490.465124,0.29285770654678345,1.6772807836532593,1.6681222915649414,1.620320200920105,1.9014859199523926,0.1202620267868042,2576.182784243,0.174602672457695,0.7686310410499573,0.007109153084456921,0.7421123385429382,2.889359712600708,0.0029457658529281616,10,25,0.7686310410499573,9.539999961853027,30.100000381469727,0.7686310410499573,0.7421123385429382,1.4356744289398193,-0.37152084708213806,80.94637298583984,1.003354787826538,1.003354787826538
1000,95.33718872070312,0.00026510731549933553,520000.0,-0.6581947803497314,-1.0681151962899094e-08,0.08083830773830414,1,17.172462463378906,0.24250981211662292,25,209.78173828125,1.0029700994491577,2.987545967102051,0,2575.28125,0.0021000930573791265,3.2248454093933105,0.02259276993572712,0,0.7619211673736572,0,1746521585.868218,0.33055388927459717,2.3324644565582275,-1.7960968017578125,1.6189388036727905,1.9005565643310547,-0.06402638554573059,2674.113424074,0.14171873033046722,0.7869264483451843,0.003676197025924921,0.7619211673736572,3.198720693588257,0.0023008566349744797,10,26,0.7869264483451843,8.34000015258789,15.0,0.7869264483451843,0.7619211673736572,1.5585298538208008,-0.43554723262786865,78.16468811035156,1.0029700994491577,1.0029700994491577
1000,97.8570785522461,0.00026266113854944706,540000.0,-0.837679922580719,-1.5258788677030566e-09,0.0902019590139389,1,17.15871810913086,0.44173291325569153,26,204.37969970703125,1.004399299621582,2.7158725261688232,0,2673.2041015625,0.003110718447715044,4.378056049346924,0.02211538515985012,0,0.780910074710846,0,1746521683.7988882,0.3302990198135376,2.1294286251068115,-0.27167344093322754,1.6199536323547363,1.9010595083236694,-0.053837746381759644,2775.21781769,0.15511156618595123,0.8044447302818298,0.004410652909427881,0.780910074710846,3.588466167449951,-0.0004773847758769989,10,27,0.8044447302818298,8.359999656677246,16.950000762939453,0.8044447302818298,0.780910074710846,2.047393560409546,-0.4893849790096283,80.69833374023438,1.004399299621582,1.004399299621582
1000,101.03437805175781,0.0003523508203215897,560000.0,-0.018016457557678223,9.918212917625624e-09,0.12038780748844147,1,17.533008575439453,0.2403382807970047,27,197.95242309570312,1.0039564371109009,5.832623481750488,0,2774.312255859375,0.0027975954581052065,2.8800907135009766,0.023284217342734337,0,0.8010950088500977,0,1746521784.9031842,0.28245630860328674,1.4502274990081787,3.116750955581665,1.6133880615234375,1.896950125694275,0.2553585022687912,2871.049816512,0.19476689398288727,0.8215956091880798,0.009509490802884102,0.8010950088500977,3.039731502532959,0.0011688321828842163,10,28,0.8215956091880798,11.65999984741211,54.650001525878906,0.8215956091880798,0.8010950088500977,1.246408224105835,-0.2340264767408371,83.50132751464844,1.0039565563201904,1.0039565563201904
1000,95.76160430908203,0.0002834671176970005,580000.0,-0.715124785900116,-2.2888182460434336e-09,0.06802202016115189,1,16.838623046875,0.3823516070842743,28,208.85198974609375,1.0035791397094727,4.747272968292236,0,2870.14404296875,0.002530833939090371,3.5634326934814453,0.029628995805978775,0,0.8207356333732605,0,1746521880.735228,0.3252061605453491,1.821699619293213,-1.085350513458252,1.604982852935791,1.8919261693954468,-0.17965476214885712,2970.298725637,0.17851799726486206,0.8386145830154419,0.006026647053658962,0.8207356333732605,3.4604480266571045,0.006344778463244438,10,29,0.8386145830154419,13.5600004196167,22.450000762939453,0.8386145830154419,0.8207356333732605,1.49937903881073,-0.4136812388896942,78.92294311523438,1.0035791397094727,1.0035791397094727
1000,99.19293975830078,0.0003088378580287099,600000.0,-0.3486809730529785,-9.155272984173735e-09,0.07259783148765564,1,17.171483993530273,0.4488871991634369,29,201.62725830078125,1.0028566122055054,4.980007648468018,0,2969.4072265625,0.002019957872107625,3.204479217529297,0.02727453224360943,0,0.8405251502990723,0,1746521979.984072,0.30677706003189087,1.6356422901153564,0.23273468017578125,1.6034258604049683,1.8909565210342407,0.07094857096672058,3065.890903835,0.18755756318569183,0.8554732203483582,0.007475716061890125,0.8405251502990723,3.8528923988342285,-0.0023544635623693466,10,30,0.8554732203483582,13.020000457763672,34.29999923706055,0.8554732203483582,0.8405251502990723,1.509870171546936,-0.34273266792297363,82.02142333984375,1.0028566122055054,1.0028566122055054
1000,95.5219497680664,0.0002898789243772626,620000.0,0.15702857077121735,0.0,0.08054689317941666,1,17.199892044067383,0.38913410902023315,30,209.37596130371094,1.0027488470077515,2.1352996826171875,0,3064.984619140625,0.0019437563605606556,2.7968690395355225,0.02394130267202854,0,0.8589896559715271,0,1746522075.5763373,0.3089931309223175,2.179359197616577,-2.84470796585083,1.604882836341858,1.8917222023010254,-0.07547810673713684,3163.171563436,0.14178164303302765,0.8720831871032715,0.0042108651250600815,0.8589896559715271,3.8516271114349365,-0.003333229571580887,10,31,0.8720831871032715,11.880000114440918,7.5,0.8720831871032715,0.8589896559715271,1.0996613502502441,-0.4182107746601105,78.32202911376953,1.0027488470077515,1.0027488470077515
1000,97.2129898071289,0.0002729982079472393,640000.0,-0.3587226867675781,-3.051757735406113e-09,0.07586729526519775,1,17.196453094482422,0.39996612071990967,31,205.73382568359375,1.0021804571151733,5.061802864074707,0,3162.267822265625,0.0015418441034853458,3.0373315811157227,0.02649460732936859,0,0.8776617646217346,0,1746522172.8569717,0.3190913200378418,1.5532660484313965,2.9265031814575195,1.6284507513046265,1.9058011770248413,0.07427501678466797,3261.331598355,0.2054324895143509,0.8887033462524414,0.008289679884910583,0.8776617646217346,3.7947797775268555,0.0025533046573400497,10,32,0.8887033462524414,14.0600004196167,32.650001525878906,0.8887033462524414,0.8776617646217346,1.1859650611877441,-0.3439357578754425,80.01651763916016,1.0021804571151733,1.0021804571151733
1000,98.09381103515625,0.0003192247822880745,660000.0,-0.17118163406848907,-3.051757735406113e-09,0.12006145715713501,1,17.261180877685547,0.491930216550827,32,203.88645935058594,1.0018553733825684,6.828680038452148,0,3260.429443359375,0.001311947125941515,3.208217144012451,0.029110698029398918,0,0.8973060846328735,0,1746522271.0171115,0.2975076138973236,1.2331621646881104,1.7668771743774414,1.6456599235534668,1.9164918661117554,0.07822853326797485,3361.956843851,0.24125587940216064,0.9053016304969788,0.013151922263205051,0.8973060846328735,4.400813579559326,0.002616090700030327,10,33,0.9053016304969788,13.630000114440918,47.20000076293945,0.9053016304969788,0.8973060846328735,1.2293120622634888,-0.26570722460746765,80.83260345458984,1.0018553733825684,1.0018553733825684
1000,100.55963897705078,0.00032722612377256155,680000.0,-0.4155714809894562,-8.392333938900265e-09,0.08495890349149704,1,17.068004608154297,0.44056880474090576,33,198.88694763183594,1.0050554275512695,3.854874610900879,0,3361.053466796875,0.0035746709909290075,2.7288496494293213,0.031705159693956375,0,0.9164668917655945,0,1746522371.6423082,0.2900928854942322,1.762153148651123,-2.9738054275512695,1.6451936960220337,1.916420578956604,-0.1095687747001648,3457.588439703,0.16462410986423492,0.9216963648796082,0.006440832279622555,0.9164668917655945,4.485450267791748,0.002594461664557457,10,34,0.9216963648796082,11.760000228881836,21.799999237060547,0.9216963648796082,0.9164668917655945,1.2388743162155151,-0.37527599930763245,83.49160766601562,1.0050554275512695,1.0050554275512695
1000,95.5609130859375,0.0002787088742479682,700000.0,-0.5608257055282593,-6.866454960174906e-09,0.07064180821180344,1,16.80989646911621,0.4543149471282959,34,209.2906036376953,1.0036567449569702,2.461139440536499,0,3456.681884765625,0.002585737267509103,2.823986053466797,0.030324675142765045,0,0.9345003962516785,0,1746522467.2739544,0.30147844552993774,2.0176243782043457,-1.3937351703643799,1.6752424240112305,1.9343732595443726,-0.031074613332748413,3554.680486293,0.14942249655723572,0.9377095699310303,0.004913019016385078,0.9345003962516785,4.463942050933838,-0.00138048455119133,10,35,0.9377095699310303,9.819999694824219,9.75,0.9377095699310303,0.9345003962516785,1.193425178527832,-0.40635061264038086,78.75099182128906,1.0036567449569702,1.0036567449569702
