Train/LR,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Train/PolicyRatio,Time/Epoch,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Max,Value/cost,_runtime,Train/PolicyRatio/Std,_timestamp,Train/Epoch,Time/Rollout,_step,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Misc/gradient_norm,Misc/H_inv_g,Metrics/EpCost,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Misc/FinalStepNorm,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Safety/EpCostShield,Misc/Alpha,Misc/xHx,Time/Total,Train/PolicyStd,Value/Adv,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Train/KL,Loss/Loss_reward_critic,Train/Entropy,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Train/StopIter,Safety/shield_adv_c,Time/FPS,Safety/shield_violation,TotalEnvSteps,Loss/Loss_pi/Delta
0,0.38069412112236023,1,0.38069412112236023,4.706346035003662,1.00296151638031,136.64219665527344,0.38069412112236023,1.00296151638031,2.1591062545776367,1758.072154386,0.0020940802060067654,1746536462.3118186,10,111.4427261352539,11,0,25.199440002441406,0.09556718170642853,0.16379640996456146,27.799999237060547,500,0,-0.42858579754829407,0.2845610976219177,0.6516323685646057,25.707368850708008,-0.30579376220703125,1.00296151638031,25.524999618530273,1.7372854948043823,0.00662654172629118,1618.3753662109375,1.0882810354232788,-5.340575981449547e-09,0.0215587317943573,0.38301700353622437,0.00036686912062577903,0.06229843944311142,1.5029407739639282,0.38301700353622437,0.38301700353622437,10,-0.8189045786857605,146.36767578125,5.377597808837891,220000.0,-0.08709806203842163
0,0.41031932830810547,1,0.41031932830810547,5.331385612487793,1.0033305883407593,138.3555908203125,0.41031932830810547,1.0033305883407593,3.3013858795166016,1890.087697859,0.002354997443035245,1746536600.7517061,11,111.79948425292969,12,0,26.556081771850586,0.12504740059375763,0.16956473886966705,23.25,500,0,-0.38532161712646484,0.27095115184783936,0.7291950583457947,27.49254608154297,1.785177230834961,1.0033305883407593,33.724998474121094,1.5979217290878296,0.007832824252545834,1756.847412109375,1.0836403369903564,-1.5258788677030566e-09,0.017221838235855103,0.41416022181510925,0.00037612521555274725,0.07952027767896652,1.4985216856002808,0.41416022181510925,0.41416022181510925,10,-0.3907391428947449,144.5550537109375,6.168313026428223,240000.0,0.043264180421829224
0,0.43760883808135986,1,0.43760883808135986,5.780815601348877,1.0033913850784302,131.94107055664062,0.43760883808135986,1.0033915042877197,1.2418934106826782,2025.319913976,0.0023980995174497366,1746536732.7677376,12,106.53727722167969,13,0,25.403779983520508,0.0725477784872055,0.14200276136398315,14.850000381469727,500,0,-0.43753838539123535,0.2950582504272461,0.7848633527755737,8.712984085083008,-18.77956199645996,1.0033915042877197,9.300000190734863,2.0778346061706543,0.004632411524653435,1888.86181640625,1.0747727155685425,-1.9836425835251248e-08,-0.01827898621559143,0.4434773921966553,0.0003213664167560637,0.06124129146337509,1.4901350736618042,0.4434773921966553,0.4434773921966553,10,0.0429060161113739,151.58282470703125,2.931143283843994,260000.0,-0.05221676826477051
0,0.46377143263816833,1,0.46377143263816833,5.6499738693237305,1.0021501779556274,135.165283203125,0.46377143263816833,1.002150297164917,1.6264528036117554,2156.897062037,0.0015203773509711027,1746536867.99961,13,112.15803527832031,14,0,23.007234573364258,0.0709502100944519,0.15720456838607788,8.800000190734863,500,0,-0.3535093069076538,0.3009501099586487,0.9554324150085449,10.798992156982422,2.086008071899414,1.002150297164917,25.200000762939453,1.914385437965393,0.005457207560539246,2024.095703125,1.0707067251205444,3.051757735406113e-09,0.009988635778427124,0.4707237184047699,0.00030679587507620454,0.07122992724180222,1.4861420392990112,0.4707237184047699,0.4707237184047699,10,-0.6233373284339905,147.96697998046875,3.244260787963867,280000.0,0.08402907848358154
0,0.4877183735370636,1,0.4877183735370636,6.246991157531738,1.003904938697815,131.4990997314453,0.4877183735370636,1.0039050579071045,1.240463137626648,2288.768477311,0.0027611805126070976,1746536999.5768178,14,107.03048706054688,15,0,24.468585968017578,0.08638615161180496,0.13458023965358734,6.340000152587891,500,0,-0.4354623854160309,0.30690738558769226,1.0068503618240356,4.814663887023926,-5.984328269958496,1.0039050579071045,4.224999904632568,2.2804789543151855,0.00384571123868227,2155.668212890625,1.0737234354019165,3.051757735406113e-09,0.0031621605157852173,0.4959387481212616,0.00028684770222753286,0.07439208775758743,1.4884523153305054,0.4959387481212616,0.4959387481212616,10,-0.0006497800350189209,152.09230041503906,2.370466947555542,300000.0,-0.08195307850837708
0,0.5094414949417114,1,0.5094414949417114,6.443283557891846,1.005642294883728,131.80296325683594,0.5094414949417114,1.005642294883728,1.0832072496414185,2421.082426162,0.003989620599895716,1746537131.4481926,15,106.21871185302734,16,0,25.5842227935791,0.11193279176950455,0.11798116564750671,1.8700000047683716,500,0,-0.4426656663417816,0.26510557532310486,1.0940932035446167,2.025641679763794,-2.789022207260132,1.005642294883728,0.32499998807907104,2.247016191482544,0.003961106296628714,2287.543212890625,1.0811563730239868,-7.629394338515283e-10,-0.005540117621421814,0.518958568572998,0.0003575481241568923,0.06885197013616562,1.4946078062057495,0.518958568572998,0.518958568572998,10,-0.3076537847518921,151.7416534423828,1.9394726753234863,320000.0,-0.007203280925750732
0,0.5296353101730347,1,0.5296353101730347,7.008603572845459,1.004724383354187,132.2135467529297,0.5296353101730347,1.004724383354187,1.1459382772445679,2556.229506938,0.003340615425258875,1746537263.7612646,16,107.8322982788086,17,0,24.381216049194336,0.08651302009820938,0.11969733983278275,1.75,500,0,-0.38880422711372375,0.2970532774925232,1.1998718976974487,3.4005486965179443,1.3749070167541504,1.004724383354187,7.5,2.481703281402588,0.003247348591685295,2419.826171875,1.0901042222976685,9.918212917625624e-09,0.013895012438297272,0.5400035977363586,0.0002996539114974439,0.08274698257446289,1.5019358396530151,0.5400035977363586,0.5400035977363586,10,-0.3533399701118469,151.2704315185547,1.8541629314422607,340000.0,0.05386143922805786
0,0.5485292673110962,1,0.5485292673110962,7.774699687957764,1.0039082765579224,135.0618896484375,0.5485292673110962,1.003908395767212,0.9786343574523926,2690.281747097,0.002763597061857581,1746537398.9093566,17,108.65925598144531,18,0,26.40260124206543,0.09286780655384064,0.13401587307453156,2.390000104904175,500,0,-0.38291990756988525,0.3003052771091461,1.285752773284912,3.6794896125793457,0.27894091606140137,1.003908395767212,8.524999618530273,2.240818977355957,0.003983046859502792,2555.004150390625,1.1127482652664185,4.577636492086867e-09,-0.0014241859316825867,0.5593347549438477,0.00026413012528792024,0.0813227966427803,1.520960807800293,0.5593347549438477,0.5593347549438477,10,0.2937244176864624,148.0802764892578,1.8686484098434448,360000.0,0.005884319543838501
0,0.565734326839447,1,0.565734326839447,7.925914287567139,1.0048381090164185,133.96316528320312,0.565734326839447,1.004838228225708,0.7837659120559692,2822.735720215,0.003421087982133031,1746537532.9616463,18,108.79013061523438,19,0,25.173006057739258,0.0992223247885704,0.10959979891777039,1.6100000143051147,500,0,-0.416128009557724,0.2806650996208191,1.2398656606674194,1.5056378841400146,-2.173851728439331,1.004838228225708,0.5,2.5608177185058594,0.0030497994739562273,2689.0361328125,1.1309961080551147,-4.577636492086867e-09,-0.017086781561374664,0.5770532488822937,0.00033403674024157226,0.06423601508140564,1.5349884033203125,0.5770532488822937,0.5770532488822937,10,-0.21699541807174683,149.29478454589844,1.345186710357666,380000.0,-0.033208101987838745
0,0.5814667344093323,1,0.5814667344093323,7.275961875915527,1.0060014724731445,132.37911987304688,0.5814667344093323,1.0060014724731445,0.692866325378418,2960.415075311,0.004243625793606043,1746537665.415295,19,107.36843872070312,20,0,25.01064109802246,0.11560793966054916,0.1221655085682869,0.5799999833106995,500,0,-0.402940034866333,0.283419132232666,1.2875505685806274,1.2897679805755615,-0.21586990356445312,1.0060014724731445,1.274999976158142,2.319960355758667,0.0037159316707402468,2821.5068359375,1.1386746168136597,0.0,0.007980220019817352,0.5932211875915527,0.0003175118181388825,0.07221623510122299,1.538965106010437,0.5932211875915527,0.5932211875915527,10,-0.18356236815452576,151.08123779296875,1.1936380863189697,400000.0,0.013187974691390991
0,0.5964087843894958,1,0.5964087843894958,7.390257358551025,1.0044645071029663,137.57579040527344,0.5964087843894958,1.0044645071029663,0.5787725448608398,3095.936091025,0.00315685523673892,1746537803.093874,20,110.58724975585938,21,0,26.988506317138672,0.1269698441028595,0.12693381309509277,1.2400000095367432,500,0,-0.3483026921749115,0.2809092700481415,1.3379087448120117,3.0061256885528564,1.716357707977295,1.0044645071029663,9.324999809265137,2.2130372524261475,0.004083678126335144,2959.162353515625,1.1518054008483887,3.814697002724188e-09,0.005722597241401672,0.6080495715141296,0.0002868959854822606,0.07793883234262466,1.5479965209960938,0.6080495715141296,0.6080495715141296,10,-0.1439530849456787,145.37442016601562,1.2027740478515625,420000.0,0.05463734269142151
0,0.6105334162712097,1,0.6105334162712097,8.627694129943848,1.0053553581237793,135.41134643554688,0.6105334162712097,1.0053553581237793,0.5422300696372986,3231.437972109,0.0037868099752813578,1746537938.6153746,21,108.76082611083984,22,0,26.650480270385742,0.09538169205188751,0.11290862411260605,3.319999933242798,500,0,-0.3413403034210205,0.2633705735206604,1.4830234050750732,3.3783528804779053,0.37222719192504883,1.0053553581237793,7.675000190734863,2.332599401473999,0.003675771178677678,3094.68408203125,1.1750764846801758,-5.7220459481754915e-09,0.027965813875198364,0.6218644380569458,0.00032665024627931416,0.10590464621782303,1.5682274103164673,0.6218644380569458,0.6218644380569458,10,0.05911550298333168,147.6981201171875,0.9858472943305969,440000.0,0.006962388753890991
0,0.6239754557609558,1,0.6239754557609558,8.952011108398438,1.0031037330627441,135.40408325195312,0.6239754557609558,1.0031037330627441,0.4876987338066101,3366.824177513,0.002194670494645834,1746538074.117201,22,111.45181274414062,23,0,23.95221710205078,0.1145465150475502,0.12361181527376175,5.199999809265137,500,0,-0.3436466455459595,0.27479785680770874,1.4469678401947021,3.9250588417053223,0.546705961227417,1.0031037330627441,8.425000190734863,2.2230710983276367,0.004046897869557142,3230.194580078125,1.1735508441925049,1.5258788677030566e-09,-0.024932727217674255,0.63494473695755,0.00033091442310251296,0.08097191900014877,1.5669173002243042,0.63494473695755,0.63494473695755,10,0.07435372471809387,147.70603942871094,0.7716372609138489,460000.0,-0.002306342124938965
0,0.6368145942687988,1,0.6368145942687988,8.52596664428711,1.003832459449768,135.2787322998047,0.6368145942687988,1.0038325786590576,0.666655957698822,3500.135960328,0.0027100422885268927,1746538209.5033977,23,109.10859680175781,24,0,26.170093536376953,0.07271869480609894,0.12068519741296768,4.53000020980835,500,0,-0.363677978515625,0.2973880469799042,1.5620200634002686,4.860170841217041,0.9351119995117188,1.0038325786590576,8.550000190734863,2.464163303375244,0.0032937428914010525,3365.57177734375,1.169185757637024,-3.051757735406113e-09,0.0020915940403938293,0.6473002433776855,0.000301943626254797,0.0830635130405426,1.5615822076797485,0.6473002433776855,0.6473002433776855,10,0.1298384666442871,147.8428955078125,1.179521918296814,480000.0,-0.020031332969665527
0,0.6491715908050537,1,0.6491715908050537,8.840692520141602,1.004550814628601,133.2177276611328,0.6491715908050537,1.004550814628601,0.821969211101532,3635.230575433,0.003217883873730898,1746538342.8158524,24,109.30491638183594,25,0,23.912790298461914,0.050989001989364624,0.13566413521766663,4.440000057220459,500,0,-0.35252952575683594,0.3201484680175781,1.544612169265747,4.727392673492432,-0.13277816772460938,1.004550814628601,9.375,2.359860897064209,0.003591335378587246,3498.90576171875,1.1674790382385254,-1.5258788677030566e-09,-0.003161013126373291,0.6589943170547485,0.00028228232986293733,0.07990249991416931,1.559120774269104,0.6589943170547485,0.6589943170547485,10,-0.14745712280273438,150.1301727294922,1.284462332725525,500000.0,0.011148452758789062
0,0.660589337348938,1,0.660589337348938,8.649901390075684,1.004852294921875,135.013427734375,0.660589337348938,1.004852294921875,0.670235276222229,3768.358145374,0.003431034507229924,1746538477.9097297,25,108.17899322509766,26,0,26.83439064025879,0.07995104789733887,0.10944509506225586,2.619999885559082,500,0,-0.3740071952342987,0.2656519412994385,1.519322156906128,2.15531587600708,-2.5720767974853516,1.004852294921875,2.2249999046325684,2.427262306213379,0.0033946523908525705,3633.9931640625,1.1751558780670166,-7.629394005448376e-09,4.347413778305054e-05,0.6699110865592957,0.0003452029777690768,0.07994597405195236,1.5641952753067017,0.6699110865592957,0.6699110865592957,10,-0.05677564814686775,148.1334228515625,0.8225449323654175,520000.0,-0.02147766947746277
0,0.6714297533035278,1,0.6714297533035278,8.577098846435547,1.0047121047973633,133.03305053710938,0.6714297533035278,1.0047121047973633,0.5786879062652588,3905.594014709,0.00333190499804914,1746538611.037469,26,107.1735610961914,27,0,25.85946273803711,0.0815402939915657,0.11732594668865204,1.9900000095367432,500,0,-0.3489939272403717,0.29645878076553345,1.5526171922683716,2.239572048187256,0.08425617218017578,1.0047121047973633,6.025000095367432,2.526796340942383,0.0031324783340096474,3767.117431640625,1.1893669366836548,-4.577636492086867e-09,-0.00804368406534195,0.6800598502159119,0.00032371844281442463,0.07190228998661041,1.5749284029006958,0.6800598502159119,0.6800598502159119,10,0.10508240759372711,150.3385772705078,0.8639183640480042,540000.0,0.025013267993927002
0,0.6828919053077698,1,0.6828919053077698,8.90884017944336,1.0020939111709595,137.1583251953125,0.6828919053077698,1.002094030380249,0.6879408955574036,4039.526433223,0.0014807031257078052,1746538748.2738693,27,112.36809539794922,28,0,24.790191650390625,0.12060555815696716,0.15965287387371063,5.659999847412109,500,0,-0.23749272525310516,0.26739999651908875,1.6570831537246704,7.2025017738342285,4.962929725646973,1.002094030380249,21.950000762939453,1.6748836040496826,0.007129516918212175,3904.366455078125,1.191596508026123,-3.051757735406113e-09,0.019277818500995636,0.6898874044418335,0.00036596704740077257,0.09118010848760605,1.576330542564392,0.6898874044418335,0.6898874044418335,10,-0.2306821495294571,145.81689453125,0.8884872794151306,560000.0,0.11150120198726654
0,0.6943197250366211,1,0.6943197250366211,8.251714706420898,1.0006235837936401,133.84535217285156,0.6943197250366211,1.0006235837936401,0.5494043231010437,4174.44661732,0.0004409122047945857,1746538882.2057784,28,108.5221176147461,29,0,25.32320785522461,0.07854413241147995,0.13903692364692688,9.720000267028809,500,0,-0.28273138403892517,0.2662661075592041,1.4026806354522705,2.7378265857696533,-4.464675188064575,1.0006235837936401,13.375,1.9150749444961548,0.005453278310596943,4038.282958984375,1.1908665895462036,-3.6239622414058204e-09,-0.036509159952402115,0.6998453140258789,0.00035908346762880683,0.054670948535203934,1.5740875005722046,0.6998453140258789,0.6998453140258789,10,0.47369158267974854,149.42617797851562,0.8001807332038879,580000.0,-0.04523865878582001
0,0.706329882144928,1,0.706329882144928,8.148638725280762,1.0020551681518555,134.81349182128906,0.706329882144928,1.0020551681518555,0.6936054825782776,4308.748274753,0.0014532232889905572,1746539017.1261153,29,109.93827819824219,30,0,24.875185012817383,0.06827129423618317,0.14604687690734863,13.649999618530273,500,0,-0.2710389792919159,0.2801823914051056,1.5793431997299194,6.110786437988281,3.372959852218628,1.0020551681518555,21.700000762939453,1.9184414148330688,0.005434156395494938,4173.19287109375,1.2073146104812622,-2.2888182460434336e-09,0.03168802335858345,0.7103344798088074,0.0003281410608906299,0.08635897189378738,1.5864616632461548,0.7103344798088074,0.7103344798088074,10,0.5134335160255432,148.3531036376953,1.6861191987991333,600000.0,0.011692404747009277
0,0.7184706926345825,1,0.7184706926345825,8.660658836364746,1.0039176940917969,134.22047424316406,0.7184706926345825,1.0039176940917969,0.9623968005180359,4446.87352981,0.0027702844236046076,1746539151.4277978,30,110.50009155273438,31,0,23.720338821411133,0.08430007100105286,0.1544310301542282,11.649999618530273,500,0,-0.32621774077415466,0.2828465700149536,1.6808500289916992,8.16034984588623,2.049563407897949,1.0039176940917969,16.024999618530273,1.8315396308898926,0.005962063558399677,4307.51904296875,1.21985924243927,3.051757735406113e-09,0.021092772483825684,0.7211145758628845,0.00033732663723640144,0.10745174437761307,1.5972081422805786,0.7211145758628845,0.7211145758628845,10,-0.14417077600955963,149.00857543945312,2.000048875808716,620000.0,-0.05517876148223877
0,0.7312806844711304,1,0.7312806844711304,9.507281303405762,1.003003716468811,138.03546142578125,0.7312806844711304,1.0030038356781006,0.8826314210891724,4582.196761457,0.0021240324713289738,1746539289.5531754,31,112.7478256225586,32,0,25.287612915039062,0.10389566421508789,0.14122971892356873,12.109999656677246,500,0,-0.23629646003246307,0.2773324251174927,1.6616066694259644,8.348796844482422,0.1884469985961914,1.0030038356781006,23.375,1.9636973142623901,0.005186568014323711,4445.63623046875,1.2372194528579712,1.9073485846288207e-10,-0.0072969719767570496,0.7322193384170532,0.00032205204479396343,0.10015477240085602,1.612728238105774,0.7322193384170532,0.7322193384170532,10,0.5009746551513672,144.8903045654297,1.6624813079833984,640000.0,0.08992128074169159
0,0.7432590126991272,1,0.7432590126991272,9.549285888671875,1.0039440393447876,135.22483825683594,0.7432590126991272,1.0039441585540771,0.6051221489906311,4718.656528134,0.002788828918710351,1746539424.876421,32,107.592529296875,33,0,27.632278442382812,0.06823930144309998,0.1294741928577423,6.929999828338623,500,0,-0.378033310174942,0.2959166467189789,1.7345821857452393,3.0537734031677246,-5.295023441314697,1.0039441585540771,4.0,2.2855260372161865,0.0038287453353405,4580.95166015625,1.240491509437561,-1.1444091230217168e-09,0.011283718049526215,0.7430832386016846,0.0003434739774093032,0.11143849045038223,1.6152048110961914,0.7430832386016846,0.7430832386016846,10,0.21591804921627045,147.90182495117188,1.2699865102767944,660000.0,-0.14173685014247894
0,0.7550292015075684,1,0.7550292015075684,8.597447395324707,1.0038143396377563,136.35577392578125,0.7550292015075684,1.003814458847046,0.46651771664619446,4851.026578854,0.00269722961820662,1746539561.33551,33,110.10517883300781,34,0,26.25054931640625,0.10735828429460526,0.1321478933095932,1.159999966621399,500,0,-0.2755422294139862,0.25771448016166687,1.6869456768035889,2.2446320056915283,-0.8091413974761963,1.003814458847046,11.074999809265137,1.950197458267212,0.005258622579276562,4717.4033203125,1.2683370113372803,0.0,-0.029090307652950287,0.753106415271759,0.0003260723315179348,0.08234818279743195,1.6362286806106567,0.753106415271759,0.753106415271759,10,1.3025621175765991,146.6751251220703,0.7698410153388977,680000.0,0.10249108076095581
0,0.7658937573432922,1,0.7658937573432922,8.157195091247559,1.0043821334838867,132.27474975585938,0.7658937573432922,1.0043821334838867,0.4030461013317108,4984.34592907,0.003098580054938793,1746539693.70621,34,108.40192413330078,35,0,23.872804641723633,0.10251347720623016,0.10632340610027313,0.0,500,0,-0.35569700598716736,0.2564832866191864,1.6561154127120972,1.5714845657348633,-0.673147439956665,1.0043821334838867,1.8250000476837158,2.4122939109802246,0.003436910454183817,4849.791015625,1.2966787815093994,4.577636492086867e-09,-0.011891499161720276,0.762235164642334,0.0003656490589492023,0.07045668363571167,1.6554813385009766,0.762235164642334,0.762235164642334,10,-0.02478722482919693,151.200439453125,0.8745015859603882,700000.0,-0.08015477657318115
