Time/Total,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Misc/xHx,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Misc/AcceptanceStep,Loss/Loss_cost_critic,_step,Metrics/EpLen,Safety/shield_adv_c,Misc/FinalStepNorm,Train/PolicyStd,Safety/shield_violation,Time/Update,Loss/Loss_pi,Time/FPS,Train/PolicyRatio/Max,Value/cost,Metrics/EpCost,Train/KL,Train/PolicyRatio/Std,_runtime,Value/Adv,Train/PolicyRatio,Safety/EpCostShield,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Train/Entropy,Misc/gradient_norm,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Time/Epoch,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Safety/ShieldLagrangeMultiplier,Misc/H_inv_g,Train/StopIter,Misc/Alpha,Time/Rollout,Train/Epoch,Train/LR,_timestamp,TotalEnvSteps
1593.6234130859375,0.3834242522716522,0.3834242522716522,0.3916739523410797,0.3834242522716522,12.648702621459961,0.011265799403190613,0,0.3916739523410797,1,163.7546844482422,11,500,2.285227060317993,0.27006790041923523,1.234869360923767,46.92207336425781,23.909446716308594,-0.24646125733852386,139.492431640625,1.0012410879135132,43.52167510986328,296.0400085449219,0.00038562138797715306,0.0008774973684921861,1738.760876022,7.629394005448376e-09,1.0012410879135132,304.8500061035156,1.0012410879135132,0.1447688639163971,1.6298824548721313,0.1947445273399353,23.87835693359375,0.07831448316574097,143.37696838378906,-0.026883751153945923,0,1.6022850275039673,0.3916739523410797,0.20269320905208588,10,1.3323974609375,119.46749114990234,10,0,1746510493.538385,220000.0
1737.6644287109375,0.41988617181777954,0.41988617181777954,0.4278251826763153,0.41988617181777954,14.73974609375,0.007566448301076889,0,0.4278251826763153,1,141.2432861328125,12,500,0.42871832847595215,0.28134027123451233,1.241115689277649,48.40220260620117,26.251911163330078,-0.28528130054473877,138.9295196533203,1.0012471675872803,45.510372161865234,279.8900146484375,0.00033207773230969906,0.0008818244095891714,1879.617134615,1.2969969986897922e-08,1.0012470483779907,301.3999938964844,1.0012471675872803,0.17094255983829498,1.634935736656189,0.12072478979825974,-22.511398315429688,0.026173695921897888,143.9578857421875,-0.038820043206214905,0,1.9445841312408447,0.4278251826763153,0.17304664850234985,10,1.6258058547973633,117.70594787597656,11,0,1746510637.5792248,240000.0
1878.5186767578125,0.4564356207847595,0.4564356207847595,0.46384915709495544,0.4564356207847595,15.469254493713379,0.01305816788226366,0,0.46384915709495544,1,134.13291931152344,13,500,0.06792953610420227,0.23928864300251007,1.2625908851623535,49.26161575317383,23.668434143066406,-0.4774739444255829,142.075439453125,1.0030492544174194,45.618499755859375,271.4200134277344,0.0004160335229244083,0.002156120492145419,2019.78141333,-9.918212917625624e-09,1.0030492544174194,268.70001220703125,1.0030492544174194,0.13372452557086945,1.6518911123275757,0.23843571543693542,-7.1103668212890625,-0.03721803426742554,140.77029418945312,-0.19219264388084412,0,2.282217264175415,0.46384915709495544,0.1933518797159195,10,1.2375811338424683,117.1018295288086,12,0,1746510778.4354906,260000.0
2018.6654052734375,0.49277132749557495,0.49277132749557495,0.49944448471069336,0.49277132749557495,17.236841201782227,0.014024756848812103,0,0.49944448471069336,1,127.3273696899414,14,500,-3.381500005722046,0.26965197920799255,1.2882508039474487,43.25059127807617,24.886192321777344,-0.5045577883720398,142.7970428466797,1.00272536277771,39.2413330078125,233.22999572753906,0.00031819575815461576,0.0019270101329311728,2161.996710381,-7.247924482811641e-09,1.0027252435684204,228.60000610351562,1.00272536277771,0.246836856007576,1.671922206878662,0.27823102474212646,-6.805549621582031,0.11311233043670654,140.0589141845703,-0.02708384394645691,0,2.668778896331787,0.49944448471069336,0.22580648958683014,10,1.194172739982605,115.17268371582031,13,0,1746510918.5993376,280000.0
2160.8896484375,0.5286648273468018,0.5286648273468018,0.5343506336212158,0.5286648273468018,18.305389404296875,0.01214258000254631,0,0.5343506336212158,1,130.32115173339844,15,500,-4.961438179016113,0.29287096858024597,1.2991976737976074,41.18231201171875,23.782346725463867,-0.6351709961891174,140.73028564453125,1.0024964809417725,36.686100006103516,204.6699981689453,0.00029792642453685403,0.00176527863368392,2299.828327824,-1.525878801089675e-08,1.002496361732483,194.1750030517578,1.0024964809417725,0.24888193607330322,1.6803535223007202,0.1980568766593933,2.9937820434570312,0.002045080065727234,142.11582946777344,-0.13061320781707764,0,2.897937774658203,0.5343506336212158,0.2282007336616516,10,1.2833919525146484,118.33345794677734,14,0,1746511060.8053257,300000.0
2298.718505859375,0.5636616945266724,0.5636616945266724,0.5680871605873108,0.5636616945266724,19.2475643157959,0.014109920710325241,0,0.5680871605873108,1,109.23127746582031,16,500,-1.9260879755020142,0.23190699517726898,1.3224263191223145,36.475502014160156,25.33622169494629,-0.8021011352539062,145.18942260742188,1.002934217453003,31.384937286376953,157.47999572753906,0.00037166549009270966,0.0020746926311403513,2436.687953118,1.1444091896350983e-08,1.0029340982437134,142.52499389648438,1.002934217453003,0.351746141910553,1.6976475715637207,0.2773491442203522,-21.089874267578125,0.10286420583724976,137.75108337402344,-0.16693013906478882,0,3.2877979278564453,0.5680871605873108,0.19478759169578552,10,1.190563440322876,112.41484069824219,15,0,1746511198.6467643,320000.0
2435.5947265625,0.5973599553108215,0.5973599553108215,0.6003419160842896,0.5973599553108215,17.467140197753906,0.012579845264554024,0,0.6003419160842896,1,73.33056640625,17,500,-3.8299553394317627,0.2601429522037506,1.3455029726028442,31.063100814819336,24.933591842651367,-0.8439255356788635,146.2215576171875,1.0019559860229492,26.36663818359375,117.52999877929688,0.0003075958520639688,0.0013831470860168338,2565.813476819,-7.629394005448376e-09,1.0019559860229492,106.6500015258789,1.0019559860229492,0.3691886365413666,1.7142781019210815,0.26164859533309937,-35.90071105957031,0.0174424946308136,136.7787322998047,-0.041824400424957275,0,3.216780185699463,0.6003419160842896,0.20631693303585052,10,1.2608898878097534,111.84512329101562,16,0,1746511335.5065894,340000.0
2564.69384765625,0.6293733716011047,0.6293733716011047,0.6308813095092773,0.6293733716011047,15.46241569519043,0.008633611723780632,0,0.6308813095092773,1,58.178611755371094,18,500,-2.0262792110443115,0.29409268498420715,1.364317536354065,23.89229965209961,24.72624397277832,-0.7752535939216614,155.01107788085938,1.0015864372253418,19.57975196838379,81.01000213623047,0.0003183674707543105,0.0011217804858461022,2689.878507792,-4.577636492086867e-09,1.0015864372253418,77.8499984741211,1.0015864372253418,0.233049213886261,1.7275196313858032,0.14197653532028198,-15.151954650878906,-0.1361394226551056,129.02304077148438,0.06867194175720215,0,3.0037667751312256,0.6308813095092773,0.19322609901428223,10,1.5220134258270264,104.29676818847656,17,0,1746511464.6315134,360000.0
2688.7431640625,0.65943443775177,0.65943443775177,0.6591182947158813,0.65943443775177,13.204170227050781,0.005049510393291712,0,0.6591182947158813,1,23.143165588378906,19,500,-2.2265207767486572,0.2909606695175171,1.3758617639541626,14.396665573120117,24.151123046875,-0.7485885620117188,161.37059020996094,1.0026757717132568,11.399319648742676,53.31999969482422,0.0002840780944097787,0.001892056199721992,2811.071837273,-3.051757735406113e-09,1.0026756525039673,28.475000381469727,1.0026757717132568,0.25233036279678345,1.7365621328353882,0.10971345007419586,-35.03544616699219,0.01928114891052246,123.93832397460938,0.026665031909942627,0,3.0368995666503906,0.6591182947158813,0.14619898796081543,10,1.9901689291000366,99.78717041015625,18,0,1746511588.696546,380000.0
2809.9462890625,0.6873303651809692,0.6873303651809692,0.6850454211235046,0.6873303651809692,13.724154472351074,0.00532774580642581,0,0.6850454211235046,1,15.61650562286377,20,500,-1.974586844444275,0.26450103521347046,1.3731709718704224,11.656463623046875,24.184961318969727,-0.7491012215614319,165.19029235839844,1.0038261413574219,8.632631301879883,29.790000915527344,0.0003340811235830188,0.0027054904494434595,2933.510277914,2.2888182460434336e-09,1.0038261413574219,14.350000381469727,1.0038261413574219,0.34880125522613525,1.7352614402770996,0.14677326381206512,-7.526659965515137,0.0964708924293518,121.0724868774414,-0.0005126595497131348,0,3.3765745162963867,0.6850454211235046,0.13651630282402039,10,1.9375051259994507,96.88749694824219,19,0,1746511709.8899102,400000.0
2932.29150390625,0.7129241228103638,0.7129241228103638,0.7089746594429016,0.7129241228103638,13.045214653015137,0.0037082897033542395,0,0.7089746594429016,1,12.912964820861816,21,500,-1.178551435470581,0.32886576652526855,1.3784397840499878,9.718994140625,23.941617965698242,-0.6238744854927063,163.63162231445312,1.0038692951202393,6.640508651733398,11.020000457763672,0.00025895878206938505,0.0027359486557543278,3057.677089322,-9.155272984173735e-09,1.0038691759109497,19.450000762939453,1.0038692951202393,0.258451372385025,1.7390562295913696,0.06702947616577148,-2.703540802001953,-0.09034988284111023,122.22576904296875,0.12522673606872559,0,3.133730173110962,0.7089746594429016,0.1416090726852417,10,2.3223495483398438,98.28412628173828,20,0,1746511832.328036,420000.0
3056.577392578125,0.7364296317100525,0.7364296317100525,0.7311594486236572,0.7364296317100525,13.633156776428223,0.00399329699575901,0,0.7311594486236572,1,15.205401420593262,22,500,-0.5314170122146606,0.26233991980552673,1.373113989830017,9.474655151367188,25.168977737426758,-0.5957359671592712,161.1979217529297,1.0034568309783936,6.779114246368408,10.739999771118164,0.00035354410647414625,0.002444348530843854,3176.661480379,-1.5258788677030566e-09,1.003456711769104,22.924999237060547,1.0034568309783936,0.36471059918403625,1.733681082725525,0.08783479779958725,2.2924365997314453,0.10625922679901123,124.07107543945312,0.02813851833343506,0,3.2511489391326904,0.7311594486236572,0.11722377687692642,10,2.237941026687622,98.9020767211914,21,0,1746511956.495478,440000.0
3175.563720703125,0.7580223083496094,0.7580223083496094,0.7514346837997437,0.7580223083496094,14.811684608459473,0.002249827142804861,0,0.7514346837997437,1,8.227067947387695,23,500,-1.2817137241363525,0.32096654176712036,1.3777451515197754,7.099122047424316,23.01034164428711,-0.6270861625671387,168.20864868164062,1.0022242069244385,4.604130744934082,9.649999618530273,0.0002642961626406759,0.0015726956771686673,3296.425655147,9.155272984173735e-09,1.002224087715149,4.199999809265137,1.0022242069244385,0.27881795167922974,1.7350190877914429,0.039725661277770996,-6.978333473205566,-0.08589264750480652,118.89995574951172,-0.03135019540786743,0,3.281076669692993,0.7514346837997437,0.10765156149864197,10,2.981531858444214,95.88957977294922,22,0,1746512075.4801621,460000.0
3295.2900390625,0.7776974439620972,0.7776974439620972,0.769910454750061,0.7776974439620972,15.014612197875977,0.0033941147848963737,0,0.769910454750061,1,4.07277250289917,24,500,-0.9881235361099243,0.21223865449428558,1.3712230920791626,5.626293182373047,23.477203369140625,-0.6016561985015869,167.15394592285156,1.0034890174865723,3.6335289478302,0.5,0.0004458230687305331,0.0024671079590916634,3416.186727209,-3.433227480087453e-09,1.0034890174865723,0.574999988079071,1.0034890174865723,0.2605000138282776,1.7308802604675293,0.14113280177116394,-4.154295444488525,-0.01831793785095215,119.65018463134766,0.025429964065551758,0,3.4034979343414307,0.769910454750061,0.0874326080083847,10,2.4274544715881348,96.17295837402344,23,0,1746512195.2436981,480000.0
3415.093994140625,0.7956869006156921,0.7956869006156921,0.7870150804519653,0.7956869006156921,16.8591365814209,0.0019607238937169313,0,0.7870150804519653,1,6.732594966888428,25,500,0.13287444412708282,0.2373255491256714,1.3416962623596191,5.443520545959473,23.375633239746094,-0.4744596481323242,167.12022399902344,1.0020110607147217,3.1813151836395264,3.319999933242798,0.0004350396047811955,0.001421922235749662,3540.991739203,-3.814697002724188e-09,1.0020109415054321,14.975000381469727,1.0020110607147217,0.24384452402591705,1.7107833623886108,0.10314935445785522,2.659822463989258,-0.016655489802360535,119.67433166503906,0.1271965503692627,0,3.5325074195861816,0.7870150804519653,0.07430855184793472,10,3.1937849521636963,96.29866790771484,24,0,1746512315.0054755,500000.0
3539.891845703125,0.8122448921203613,0.8122448921203613,0.8030267953872681,0.8122448921203613,17.891883850097656,0.004108802415430546,0,0.8030267953872681,1,8.894725799560547,26,500,-0.3538133203983307,0.25394269824028015,1.329039454460144,5.3434295654296875,24.711772918701172,-0.4098632037639618,160.3540802001953,1.000078558921814,3.305112600326538,8.260000228881836,0.0003082799375988543,5.552146103582345e-05,3660.441021511,3.051757735406113e-09,1.000078558921814,23.149999618530273,1.000078558921814,0.2992129921913147,1.7021903991699219,0.1173938736319542,2.162130832672119,0.055368468165397644,124.72398376464844,0.06459644436836243,0,3.6656031608581543,0.8030267953872681,0.11510095000267029,10,2.2062606811523438,100.0121841430664,25,0,1746512439.8098853,520000.0
3659.338134765625,0.8275233507156372,0.8275233507156372,0.8177400231361389,0.8275233507156372,19.413087844848633,0.0011857778299599886,0,0.8177400231361389,1,5.293520450592041,27,500,-0.28392618894577026,0.26522591710090637,1.321326494216919,3.9948554039001465,24.769489288330078,-0.48458170890808105,167.56443786621094,1.0023036003112793,2.334223985671997,9.279999732971191,0.0003329930186737329,0.0016288913320749998,3780.342035823,-5.340575981449547e-09,1.0023036003112793,6.625,1.0023036003112793,0.24058499932289124,1.695996642112732,0.08018267899751663,-3.601205348968506,-0.05862799286842346,119.35707092285156,-0.07471850514411926,0,3.7612738609313965,0.8177400231361389,0.06458096206188202,10,4.106874942779541,94.58756256103516,26,0,1746512559.2595258,540000.0
3779.231689453125,0.8415532112121582,0.8415532112121582,0.8313552737236023,0.8415532112121582,20.797060012817383,0.0021281682420521975,0,0.8313552737236023,1,5.800237655639648,28,500,-0.2884334623813629,0.25294455885887146,1.317771077156067,4.241113662719727,22.584333419799805,-0.4525246322154999,166.93707275390625,1.0014680624008179,2.1999566555023193,5.190000057220459,0.0004030679410789162,0.0010381049942225218,3903.810152182,6.103515470812226e-09,1.0014680624008179,10.975000381469727,1.0014680624008179,0.32625553011894226,1.693341612815857,0.0742344856262207,0.5067172050476074,0.08567053079605103,119.80562591552734,0.03205707669258118,0,4.126280307769775,0.8313552737236023,0.08251146972179413,10,3.065568208694458,97.22126770019531,27,0,1746512679.1602068,560000.0
3902.701904296875,0.8544142842292786,0.8544142842292786,0.843868613243103,0.8544142842292786,20.160104751586914,0.0015411818167194724,0,0.843868613243103,1,4.130262851715088,29,500,-0.6524689197540283,0.24399402737617493,1.3007997274398804,2.8076188564300537,26.371776580810547,-0.43262043595314026,162.11842346191406,1.0032676458358765,1.484041452407837,3.6600000858306885,0.00040079691098071635,0.002310490235686302,4024.692454723,1.5258788677030566e-09,1.0032676458358765,5.574999809265137,1.0032676458358765,0.22213603556156158,1.6809817552566528,0.09718777984380722,-1.6699748039245605,-0.10411949455738068,123.36660766601562,0.01990419626235962,0,3.636467695236206,0.843868613243103,0.06773179024457932,10,3.602356195449829,96.99480438232422,28,0,1746512802.6282775,580000.0
4023.601806640625,0.8662524819374084,0.8662524819374084,0.855653703212738,0.8662524819374084,20.569299697875977,0.0026064692065119743,0,0.855653703212738,1,9.278153419494629,30,500,0.5362273454666138,0.2671251893043518,1.2970836162567139,3.799407482147217,22.73177719116211,-0.3594551086425781,165.5537567138672,1.0024051666259766,1.9448660612106323,5.570000171661377,0.00031053880229592323,0.0017007095739245415,4150.414120959,-3.051757735406113e-09,1.0024051666259766,19.649999618530273,1.0024051666259766,0.27754464745521545,1.6787818670272827,0.08474278450012207,5.147890567779541,0.05540861189365387,120.80667877197266,0.07316532731056213,0,3.9237523078918457,0.855653703212738,0.09643330425024033,10,2.7700514793395996,98.07488250732422,29,0,1746512923.5112295,600000.0
4149.3212890625,0.8771647810935974,0.8771647810935974,0.8666727542877197,0.8771647810935974,21.103769302368164,0.0022045024670660496,0,0.8666727542877197,1,7.052462100982666,31,500,-0.29711824655532837,0.30532270669937134,1.3047512769699097,3.519890546798706,25.981830596923828,-0.39100250601768494,159.17173767089844,1.0021169185638428,1.9960136413574219,5.800000190734863,0.0002928471367340535,0.0014968874165788293,4268.314413765,-3.051757735406113e-09,1.0021167993545532,14.225000381469727,1.0021169185638428,0.2837376594543457,1.6842327117919922,0.0664491131901741,-2.225691318511963,0.006193011999130249,125.65045166015625,-0.03154739737510681,0,3.9503281116485596,0.8666727542877197,0.10136789083480835,10,3.012025833129883,99.6686019897461,30,0,1746513049.2327101,620000.0
4267.22021484375,0.8872103095054626,0.8872103095054626,0.876805305480957,0.8872103095054626,22.120779037475586,0.0013685565209016204,0,0.876805305480957,1,4.361424922943115,32,500,-0.03951723128557205,0.2546778619289398,1.2993245124816895,2.615934133529663,25.01473045349121,-0.430696964263916,169.74732971191406,1.0023205280303955,1.4308066368103027,4.710000038146973,0.00038123177364468575,0.0016408049268648028,4388.883130033,-3.051757735406113e-09,1.002320408821106,4.675000190734863,1.0023205280303955,0.2715417444705963,1.6795154809951782,0.08553852140903473,-2.691037178039551,-0.01219591498374939,117.82218170166016,-0.03969445824623108,0,3.9006898403167725,0.876805305480957,0.06662070006132126,10,3.8228039741516113,92.80743408203125,31,0,1746513167.1330795,640000.0
4387.7802734375,0.8964840173721313,0.8964840173721313,0.8863133788108826,0.8964840173721313,21.86594009399414,0.0023036329075694084,0,0.8863133788108826,1,6.435522556304932,33,500,-0.13063925504684448,0.2906985878944397,1.3249529600143433,2.5553481578826904,23.31806182861328,-0.3371272087097168,166.002685546875,1.0026941299438477,1.3096339702606201,5.480000019073486,0.00028405862394720316,0.0019050374394282699,4511.161873543,1.1444091230217168e-09,1.0026941299438477,13.675000190734863,1.0026941299438477,0.3120851218700409,1.6992764472961426,0.0718514546751976,2.0740976333618164,0.04054337739944458,120.47998046875,0.09356975555419922,0,4.0864033699035645,0.8863133788108826,0.0986587330698967,10,2.9465065002441406,97.1618881225586,32,0,1746513287.7010963,660000.0
4510.0634765625,0.9050222635269165,0.9050222635269165,0.8951314091682434,0.9050222635269165,21.255151748657227,0.0016197701916098595,0,0.8951314091682434,1,4.011646747589111,34,500,0.5000438690185547,0.26955991983413696,1.3345428705215454,2.0763678550720215,26.53458023071289,-0.3731876611709595,163.68075561523438,1.0023220777511597,1.26595938205719,4.019999980926514,0.0003638309717644006,0.00164192880038172,4631.182539115,-2.6702879907247734e-09,1.0023220777511597,7.650000095367432,1.0023220777511597,0.28363680839538574,1.707291603088379,0.05708565562963486,-2.4238758087158203,-0.02844831347465515,122.18907928466797,-0.036060452461242676,0,3.8493170738220215,0.8951314091682434,0.07671289145946503,10,3.5138802528381348,95.65444946289062,33,0,1746513409.9802125,680000.0
4630.08251953125,0.9128801226615906,0.9128801226615906,0.9032605886459351,0.9128801226615906,19.98887825012207,0.0018252662848681211,0,0.9032605886459351,1,2.970705509185791,35,500,-0.1430370807647705,0.25336748361587524,1.3250459432601929,1.7306878566741943,23.242799758911133,-0.37497782707214355,166.76039123535156,1.0038831233978271,0.9664300084114075,3.549999952316284,0.00038584161666221917,0.002745670499280095,4752.62720018,-1.1444091230217168e-09,1.0038830041885376,4.699999809265137,1.0038831233978271,0.2500632405281067,1.7003666162490845,0.10801476985216141,-1.0409412384033203,-0.03357356786727905,119.93255615234375,-0.001790165901184082,0,3.7738020420074463,0.9032605886459351,0.07654207199811935,10,3.3101730346679688,96.68972778320312,34,0,1746513530.0005662,700000.0
