Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,_step,Time/Total,Train/PolicyRatio,Metrics/EpCost,Time/Epoch,Loss/Loss_pi,_timestamp,Train/LR,Train/Entropy,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Train/KL,_runtime,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Metrics/LagrangeMultiplier/Std,Time/Rollout,Loss/Loss_cost_critic,Train/Epoch,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi/Delta,Value/reward,Train/PolicyRatio/Min,TotalEnvSteps,Value/Adv,Safety/shield_adv_c,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Time/FPS,Loss/Loss_reward_critic/Delta,Time/Update,Train/PolicyStd,Value/cost,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Train/StopIter
63.0,0,0.011568057350814342,11,1613.167236328125,0.9986550211906433,13.930000305175781,148.6703338623047,0.010526027530431747,1746541763.9651628,0.00026699999580159783,1.356448769569397,0.0036377953365445137,0.36837518215179443,0.01033768430352211,1755.533452149,1000,0.3546695113182068,0.3546695113182068,-0.008119659498333931,0,65.53419494628906,5.196498870849609,10,0.3546695113182068,0.12465397641062737,0.03653831034898758,0.9986550807952881,220000.0,-0.06009496748447418,NaN,4.075239181518555,0.8929142951965332,134.5258331298828,-0.0006581638008356094,83.13607788085938,0.9394842386245728,1.3239960670471191,0.36837518215179443,0.9986550807952881,0.36837518215179443,40
21.649999618530273,0,0.011630857363343239,12,1754.416015625,1.0027114152908325,13.710000038146973,141.15440368652344,-0.1405818611383438,1746541905.2356777,0.0002640000020619482,1.351226806640625,0.0035208759363740683,0.40180057287216187,0.011957813985645771,1899.059745154,1000,0.3842255473136902,0.3842255473136902,0.014433648437261581,0,65.03337097167969,3.967996120452881,11,0.3842255473136902,-0.15110788866877556,0.05254383385181427,1.0027114152908325,240000.0,0.17962688207626343,NaN,4.330059051513672,-1.2285027503967285,141.68882751464844,-0.00011691940017044544,76.12098693847656,0.9345956444740295,2.6473660469055176,0.40180057287216187,1.0027114152908325,0.40180057287216187,40
42.599998474121094,0,0.011617687530815601,13,1897.771728515625,0.9995050430297852,13.859999656677246,143.2370147705078,-0.018515946343541145,1746542048.761553,0.0002610000083222985,1.3445963859558105,0.0049148364923894405,0.4350087344646454,0.01168829295784235,2041.589798537,1000,0.4139489233493805,0.4139489233493805,0.12279040366411209,0,63.184059143066406,4.077521324157715,12,0.4139489233493805,0.12206591479480267,0.041448354721069336,0.9995050430297852,260000.0,0.4205459654331207,NaN,3.346745729446411,0.10952520370483398,139.6287078857422,0.0013939605560153723,80.05289459228516,0.9283798933029175,1.3934227228164673,0.4350087344646454,0.9995050430297852,0.4350087344646454,40
28.899999618530273,0,0.011380617506802082,14,2040.431640625,1.0015681982040405,14.270000457763672,142.36964416503906,-0.11906403303146362,1746542191.2918274,0.0002579999854788184,1.333022952079773,0.004334514960646629,0.468106210231781,0.010561104863882065,2186.084144243,1000,0.44302237033843994,0.44302237033843994,0.1782812476158142,0,61.82018280029297,2.9705042839050293,13,0.44302237033843994,-0.10054808668792248,0.015812769532203674,1.00156831741333,280000.0,-0.11046530306339264,NaN,4.149331569671631,-1.1070170402526855,140.47938537597656,-0.0005803215317428112,80.5494155883789,0.917696475982666,2.1985576152801514,0.468106210231781,1.00156831741333,0.468106210231781,40
44.45000076293945,0,0.012367715127766132,15,2184.97802734375,1.0003252029418945,17.65999984741211,144.39041137695312,-0.03915853425860405,1746542335.7863772,0.00025499999173916876,1.324305534362793,0.0073084039613604546,0.501579999923706,0.01311090961098671,2329.380929031,1000,0.4724677503108978,0.4724677503108978,0.22222544252872467,0,63.96900939941406,4.7748637199401855,14,0.4724677503108978,0.07990549877285957,0.039072249084711075,1.0003252029418945,300000.0,-0.01163308322429657,NaN,3.922130584716797,1.8043594360351562,138.5133514404297,0.0029738890007138252,80.4213638305664,0.9097645282745361,1.8776605129241943,0.501579999923706,1.0003252029418945,0.501579999923706,40
39.25,0,0.012092041783034801,16,2328.2236328125,1.0001749992370605,15.029999732971191,143.14019775390625,-0.10194645822048187,1746542479.083001,0.0002519999979995191,1.3154464960098267,0.006100824568420649,0.5350184440612793,0.012767079286277294,2471.790365898,1000,0.5019620656967163,0.5019620656967163,0.21851485967636108,0,65.16378021240234,4.116998195648193,15,0.5019620656967163,-0.06278792396187782,0.028293633833527565,1.0001749992370605,320000.0,-0.015562616288661957,NaN,4.443089008331299,-0.6578655242919922,139.72315979003906,-0.001207579392939806,77.97636413574219,0.9017658233642578,2.2489466667175293,0.5350184440612793,1.0001749992370605,0.5350184440612793,40
50.150001525878906,0,0.012188011780381203,17,2470.466796875,1.0010205507278442,16.850000381469727,142.08580017089844,-0.011719775386154652,1746542621.492442,0.00024900000425986946,1.3179072141647339,0.0053695254027843475,0.5686834454536438,0.01207222230732441,2613.650602395,1000,0.5320823192596436,0.5320823192596436,0.17469623684883118,0,65.55978393554688,3.642719268798828,16,0.5320823192596436,0.09022668283432722,0.027188744395971298,1.0010205507278442,340000.0,0.21221791207790375,NaN,3.934837579727173,-0.47427892684936523,140.760009765625,-0.000731299165636301,76.52597045898438,0.9039833545684814,1.680762529373169,0.5686834454536438,1.0010205507278442,0.5686834454536438,40
16.350000381469727,0,0.011782858520746231,18,2612.52880859375,1.0036287307739258,14.739999771118164,141.74034118652344,-0.17629462480545044,1746542763.3528125,0.0002460000105202198,1.2974597215652466,0.005823602434247732,0.6022472977638245,0.012080639600753784,2755.666250126,1000,0.5607114434242249,0.5607114434242249,0.1667734682559967,0,62.25373840332031,2.0593295097351074,17,0.5607114434242249,-0.1645748494192958,-0.0007370115490630269,1.0036287307739258,360000.0,-0.019166871905326843,NaN,3.799628973007202,-1.5833897590637207,141.10308837890625,0.00045407703146338463,79.48655700683594,0.8856670260429382,1.3621678352355957,0.6022472977638245,1.0036287307739258,0.6022472977638245,40
23.850000381469727,0,0.013468722812831402,19,2754.55419921875,1.0037498474121094,13.670000076293945,141.9053955078125,-0.11077600717544556,1746542905.3684566,0.00024300000222865492,1.2687634229660034,0.006465173326432705,0.6355650424957275,0.015568423084914684,2898.316562996,1000,0.5885524153709412,0.5885524153709412,0.3386704921722412,0,61.95283126831055,2.4903881549835205,18,0.5885524153709412,0.06551861763000488,0.02158919908106327,1.0037498474121094,380000.0,-0.13170306384563446,NaN,3.2991182804107666,0.4310586452484131,140.93896484375,0.0006415708921849728,79.9525146484375,0.8606735467910767,1.4946212768554688,0.6355650424957275,1.0037498474121094,0.6355650424957275,40
50.70000076293945,0,0.01313130371272564,20,2897.1572265625,0.9989404678344727,9.270000457763672,142.49298095703125,-0.028959544375538826,1746543048.017425,0.00023999999393709004,1.2711966037750244,0.004671700298786163,0.6679090261459351,0.012568382546305656,3047.260018074,1000,0.6173206567764282,0.6173206567764282,0.3633669912815094,0,63.3020133972168,2.3857314586639404,19,0.6173206567764282,0.08181646279990673,0.045076850801706314,0.9989404678344727,400000.0,-0.11162739992141724,NaN,4.231508255004883,-0.10465669631958008,140.3577880859375,-0.0017934730276465416,79.19091796875,0.8628839254379272,1.2052757740020752,0.6679090261459351,0.9989404678344727,0.6679090261459351,40
38.45000076293945,0,0.01291952095925808,21,3046.080810546875,1.003388524055481,6.849999904632568,148.76126098632812,-0.1712181568145752,1746543196.9622216,0.00023700000019744039,1.2560155391693115,0.006705100182443857,0.6989139318466187,0.013642774894833565,3189.362963512,1000,0.6462275385856628,0.6462275385856628,0.4262802004814148,0,64.62293243408203,2.5523569583892822,20,0.6462275385856628,-0.14225861243903637,0.0652867928147316,1.003388524055481,420000.0,-0.1446189284324646,NaN,5.30031156539917,0.1666254997253418,134.443603515625,0.002033399883657694,84.1382827758789,0.8497993350028992,1.9920574426651,0.6989139318466187,1.003388524055481,0.6989139318466187,40
25.75,0,0.013249479234218597,22,3188.275390625,1.0054271221160889,6.119999885559082,142.0161590576172,-0.19070985913276672,1746543339.0651095,0.00023400000645779073,1.2294033765792847,0.0054516056552529335,0.7285734415054321,0.015753554180264473,3334.970819139,1000,0.6744695901870728,0.6744695901870728,0.3693462312221527,0,60.89816665649414,2.263226270675659,21,0.6744695901870728,-0.01949170231819153,0.061573326587677,1.0054271221160889,440000.0,0.023298930376768112,NaN,4.563535213470459,-0.28913068771362305,140.82904052734375,-0.0012534945271909237,81.11795043945312,0.8275133967399597,1.0852771997451782,0.7285734415054321,1.0054271221160889,0.7285734415054321,40
77.0,0,0.013997897505760193,23,3333.87353515625,0.998262882232666,12.329999923706055,145.50985717773438,0.07676566392183304,1746543484.6730342,0.00023099999816622585,1.2260618209838867,0.005958484020084143,0.7582848072052002,0.017610829323530197,3483.930939849,1000,0.704778790473938,0.704778790473938,0.42966246604919434,0,63.809532165527344,4.126469135284424,22,0.704778790473938,0.26747552305459976,0.04171755537390709,0.998262882232666,460000.0,-0.05993860960006714,NaN,4.842955589294434,1.8632428646087646,137.44773864746094,0.0005068783648312092,81.70027923583984,0.8248068690299988,1.6460351943969727,0.7582848072052002,0.998262882232666,0.7582848072052002,40
32.849998474121094,0,0.012554374523460865,24,3482.833251953125,1.0025941133499146,11.850000381469727,148.86419677734375,-0.1657901257276535,1746543633.633054,0.0002280000044265762,1.2134507894515991,0.0051380363292992115,0.7879640460014343,0.013711045496165752,3626.516426264,1000,0.734690248966217,0.734690248966217,0.3751104772090912,0,61.345401763916016,3.2883503437042236,23,0.734690248966217,-0.24255578964948654,0.05903748795390129,1.0025941133499146,480000.0,0.08876411616802216,NaN,4.565315246582031,-0.8381187915802002,134.35064697265625,-0.0008204476907849312,87.51873779296875,0.8144763112068176,1.4981083869934082,0.7879640460014343,1.0025941133499146,0.7879640460014343,40
38.25,0,0.013334523886442184,25,3625.353515625,1.0009591579437256,13.9399995803833,142.4235076904297,-0.1331462562084198,1746543776.218236,0.00022499999613501132,1.196103811264038,0.005959768779575825,0.8180049061775208,0.01444616075605154,3769.008150976,1000,0.764582633972168,0.764582633972168,0.3142363727092743,0,62.06728744506836,3.3062708377838135,24,0.764582633972168,0.032643869519233704,0.06694498658180237,1.0009591579437256,500000.0,0.21904967725276947,NaN,4.706892967224121,0.017920494079589844,140.42625427246094,0.0008217324502766132,80.35616302490234,0.8005495667457581,1.3244279623031616,0.8180049061775208,1.0009591579437256,0.8180049061775208,40
27.299999237060547,0,0.013656925410032272,26,3767.913330078125,1.0037643909454346,15.380000114440918,142.3946990966797,-0.14862607419490814,1746543918.7103093,0.00022200000239536166,1.175071358680725,0.004917757119983435,0.8486185669898987,0.015624276362359524,3909.840518893,1000,0.7937901020050049,0.7937901020050049,0.3225659430027008,0,62.330810546875,2.6969752311706543,25,0.7937901020050049,-0.015479817986488342,0.05688085779547691,1.0037643909454346,520000.0,0.21888907253742218,NaN,3.864788770675659,-0.6092956066131592,140.4546661376953,-0.00104201165959239,80.06385040283203,0.7839416265487671,1.021986961364746,0.8486185669898987,1.0037643909454346,0.8486185669898987,40
28.0,0,0.01389626506716013,27,3908.7509765625,1.0035796165466309,16.1299991607666,140.74264526367188,-0.09615668654441833,1746544059.5427432,0.00021899999410379678,1.1778552532196045,0.0048181782476603985,0.8798625469207764,0.014694323763251305,4055.532637282,1000,0.8224403858184814,0.8224403858184814,0.394989550113678,0,61.08058547973633,2.7864317893981934,26,0.8224403858184814,0.05246938765048981,0.03771965205669403,1.0035796165466309,540000.0,0.2087419033050537,NaN,3.25464129447937,0.08945655822753906,142.1033477783203,-9.95788723230362e-05,79.6620101928711,0.7861223816871643,1.2223974466323853,0.8798625469207764,1.0035796165466309,0.8798625469207764,40
102.4000015258789,0,0.014955124817788601,28,4054.43798828125,0.9977383017539978,18.06999969482422,145.59730529785156,0.27898043394088745,1746544205.234861,0.00021600000036414713,1.1891053915023804,0.005261403042823076,0.9119656085968018,0.016779335215687752,4196.780516,1000,0.8540449738502502,0.8540449738502502,0.33856844902038574,0,64.47028350830078,5.956265449523926,27,0.8540449738502502,0.3751371204853058,0.05477600172162056,0.9977383017539978,560000.0,-0.1442669928073883,NaN,4.527535915374756,3.1698336601257324,137.36517333984375,0.00044322479516267776,81.12698364257812,0.7949175238609314,1.2996159791946411,0.9119656085968018,0.9977383017539978,0.9119656085968018,40
34.0,0,0.012965014204382896,29,4195.69091796875,1.0035712718963623,17.389999389648438,141.15875244140625,-0.15148040652275085,1746544346.4827418,0.00021300000662449747,1.1793668270111084,0.006130433641374111,0.9447097778320312,0.014598310925066471,4339.500572878,1000,0.885124146938324,0.885124146938324,0.38048073649406433,0,61.50822448730469,2.9586055278778076,28,0.885124146938324,-0.4304608404636383,0.020685220137238503,1.0035712718963623,580000.0,0.3323235809803009,NaN,4.4212117195129395,-2.997659921646118,141.6844482421875,0.0008690305985510349,79.65048217773438,0.7870641350746155,1.0728681087493896,0.9447097778320312,1.0035712718963623,0.9447097778320312,40
26.799999237060547,0,0.013711221516132355,30,4338.412109375,1.0035868883132935,15.119999885559082,142.6322021484375,-0.1774585098028183,1746544489.2022874,0.0002099999983329326,1.1523241996765137,0.006035921163856983,0.9776484966278076,0.018274184316396713,4485.652885982,1000,0.915298581123352,0.915298581123352,0.3824826776981354,0,61.99696350097656,2.298295259475708,29,0.915298581123352,-0.025978103280067444,0.04671674221754074,1.0035868883132935,600000.0,-0.12199430912733078,NaN,4.076777935028076,-0.6603102684020996,140.22079467773438,-9.451247751712799e-05,80.63519287109375,0.7660555839538574,1.1963396072387695,0.9776484966278076,1.0035868883132935,0.9776484966278076,40
57.5,0,0.01361975260078907,31,4484.56396484375,1.00114905834198,16.34000015258789,146.06558227539062,-0.1650766134262085,1746544635.3548024,0.00020700000459328294,1.1294015645980835,0.005801169667392969,1.0109621286392212,0.01596865803003311,4626.965882237,1000,0.9464185237884521,0.9464185237884521,0.4359471797943115,0,64.68473052978516,3.3055098056793213,30,0.9464185237884521,0.012381896376609802,0.05334877967834473,1.00114905834198,620000.0,0.24230022728443146,NaN,6.385497093200684,1.0072145462036133,136.92478942871094,-0.00023475149646401405,81.38079833984375,0.7487555146217346,1.2460819482803345,1.0109621286392212,1.00114905834198,1.0109621286392212,40
13.149999618530273,0,0.012778693810105324,32,4625.8837890625,1.003263235092163,15.319999694824219,141.2309112548828,-0.23386937379837036,1746544776.6681256,0.00020399999630171806,1.1031110286712646,0.0055709108710289,1.044438362121582,0.01647336035966873,4767.368403932,1000,0.9757189154624939,0.9757189154624939,0.3984448313713074,0,60.356727600097656,2.2427775859832764,31,0.9757189154624939,-0.06879276037216187,0.0593651682138443,1.003263235092163,640000.0,-0.2126857340335846,NaN,3.62312650680542,-1.062732219696045,141.612060546875,-0.00023025879636406898,80.87413787841797,0.7294719815254211,1.2005747556686401,1.044438362121582,1.003263235092163,1.044438362121582,40
37.25,0,0.013663520105183125,33,4766.287109375,1.005057692527771,7.949999809265137,140.32374572753906,-0.1606663465499878,1746544917.0706043,0.0002010000025620684,1.0837492942810059,0.005164286121726036,1.07669198513031,0.01863062009215355,4909.217009446,1000,1.0049546957015991,1.0049546957015991,0.39118334650993347,0,60.27229309082031,2.127459764480591,32,1.0049546957015991,0.07320302724838257,0.038694608956575394,1.005057692527771,660000.0,-0.13791444897651672,NaN,4.585346698760986,-0.11531782150268555,142.5275421142578,-0.0004066247493028641,80.0513916015625,0.7156320214271545,1.1387343406677246,1.07669198513031,1.005057692527771,1.07669198513031,40
18.450000762939453,0,0.013749507255852222,34,4908.13671875,1.0049538612365723,9.020000457763672,141.77000427246094,-0.23513594269752502,1746545058.9191859,0.00019799999427050352,1.0559892654418945,0.0037209128495305777,1.1080679893493652,0.016961121931672096,5051.401455376,1000,1.0329205989837646,1.0329205989837646,0.2877129018306732,0,60.96527862548828,2.222196578979492,33,1.0329205989837646,-0.07446959614753723,0.05546524003148079,1.0049538612365723,680000.0,0.06867407262325287,NaN,4.0046796798706055,0.09473681449890137,141.0735626220703,-0.0014433732721954584,80.80467987060547,0.6962495446205139,0.9027203917503357,1.1080679893493652,1.0049538612365723,1.1080679893493652,40
34.54999923706055,0,0.014545006677508354,35,5050.29833984375,1.003232479095459,13.0600004196167,142.08177185058594,-0.11492785811424255,1746545201.1036754,0.00019500000053085387,1.0412348508834839,0.004461811855435371,1.1394511461257935,0.017089204862713814,5189.724573145,1000,1.0608172416687012,1.0608172416687012,0.3529854714870453,0,63.681583404541016,4.269272327423096,34,1.0608172416687012,0.12020808458328247,0.06093669310212135,1.003232479095459,700000.0,0.13666881620883942,NaN,3.9082837104797363,2.0470757484436035,140.76402282714844,0.0007408990059047937,78.40013885498047,0.6861511468887329,1.576431393623352,1.1394511461257935,1.003232479095459,1.1394511461257935,40
24.25,0,0.014289544895291328,36,5188.6142578125,1.0053684711456299,9.1899995803833,138.2147674560547,-0.22544363141059875,1746545339.4267871,0.00019200000679120421,1.0141464471817017,0.0061132279224693775,1.1700875759124756,0.022078420966863632,5322.853616355,1000,1.087981939315796,1.087981939315796,0.35258352756500244,0,64.52323913574219,2.4651389122009277,35,1.087981939315796,-0.1105157732963562,0.05772747844457626,1.0053684711456299,720000.0,0.003069259226322174,NaN,4.205060005187988,-1.804133415222168,144.70233154296875,0.0016514160670340061,73.69149017333984,0.6680552959442139,1.5301332473754883,1.1700875759124756,1.0053684711456299,1.1700875759124756,36
59.70000076293945,0,0.015132232569158077,37,5321.751953125,0.9976701140403748,11.649999618530273,133.02728271484375,0.09039758145809174,1746545472.555708,0.00018899999849963933,1.0088154077529907,0.0037853694520890713,1.200556755065918,0.02039569616317749,5465.425021227,1000,1.116687536239624,1.116687536239624,0.38044509291648865,0,68.61424255371094,3.933190107345581,36,1.116687536239624,0.3158412128686905,0.060935307294130325,0.9976701140403748,740000.0,0.08105865120887756,NaN,3.732898473739624,1.4680511951446533,150.3450927734375,-0.0023278584703803062,64.4129638671875,0.6643010377883911,1.0789610147476196,1.200556755065918,0.9976701140403748,1.200556755065918,33
30.100000381469727,0,0.013760078698396683,38,5464.31298828125,1.0026606321334839,12.140000343322754,142.46127319335938,-0.13997268676757812,1746545615.1271393,0.00018600000475998968,1.0117348432540894,0.004766908008605242,1.230980396270752,0.01708724908530712,5607.977894003,1000,1.144970178604126,1.144970178604126,0.4055321216583252,0,61.44586181640625,2.5489718914031982,37,1.144970178604126,-0.23037026822566986,0.053410571068525314,1.0026606321334839,760000.0,0.2022727131843567,NaN,3.714634418487549,-1.3842182159423828,140.38902282714844,0.0009815385565161705,81.01537322998047,0.6661781072616577,1.1291966438293457,1.230980396270752,1.0026606321334839,1.230980396270752,40
50.0,0,0.014218481257557869,39,5606.8642578125,1.0036892890930176,15.819999694824219,142.4391632080078,0.010698104277253151,1746545757.6796548,0.0001829999964684248,1.0079213380813599,0.004422957543283701,1.2620694637298584,0.015140041708946228,5724.527704505,1000,1.174126386642456,1.174126386642456,0.39606788754463196,0,63.98036193847656,3.9325437545776367,38,1.174126386642456,0.15067079104483128,0.05800440534949303,1.0036892890930176,780000.0,0.13644005358219147,NaN,3.8034770488739014,1.3835718631744385,140.4108123779297,-0.00034395046532154083,78.4587631225586,0.6635578870773315,1.2120790481567383,1.2620694637298584,1.0036892890930176,1.2620694637298584,40
38.79999923706055,0,0.01368257962167263,40,5723.39892578125,1.0005909204483032,13.949999809265137,116.42326354980469,0.02670331858098507,1746545874.2299473,0.00018000000272877514,0.9978485107421875,0.006838221102952957,1.2934025526046753,0.020063549280166626,5868.362197099,1000,1.2033816576004028,1.2033816576004028,0.3098077178001404,0,62.029300689697266,4.301554203033447,39,1.2033816576004028,0.01600521430373192,0.0340728759765625,1.0005909204483032,800000.0,-0.12889862060546875,NaN,2.796980381011963,0.36901044845581055,171.78697204589844,0.002415263559669256,54.3939208984375,0.6570159792900085,1.0065091848373413,1.2934025526046753,1.0005909204483032,1.2934025526046753,27
