Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Loss/Loss_pi,Safety/shield_violation,Loss/Loss_reward_critic,Misc/H_inv_g,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Train/Epoch,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Misc/FinalStepNorm,Misc/gradient_norm,Misc/Alpha,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Time/FPS,_step,Train/StopIter,Metrics/EpRet,Time/Update,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Metrics/EpCost,Value/Adv,_timestamp,Time/Total,Loss/Loss_reward_critic/Delta,Train/LR,Time/Rollout,Metrics/LagrangeMultiplier,TotalEnvSteps,Metrics/EpLen,Safety/shield_adv_c,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Time/Epoch,_runtime,Metrics/LagrangeMultiplier/Max,Train/Entropy,Train/PolicyRatio/Std,Misc/xHx,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Misc/AcceptanceStep,Train/KL
1.0026410818099976,-0.0028159022331237793,-0.4245002567768097,6.437712669372559,0.025051889941096306,0.13578079640865326,54.099998474121094,0.3612228333950043,0.3612228333950043,3.5574469566345215,10,0.3785950243473053,1.155213475227356,0.3301343619823456,0.04962087795138359,2.431377410888672,12.435057640075684,1.5639591217041016,155.4632568359375,11,10,4.447676658630371,25.830469131469727,0,0.32678648829460144,36.83000183105469,7.247924482811641e-09,1746497812.2360644,1391.3115234375,0.006428781896829605,0,102.81726837158203,0.3785950243473053,220000.0,1000,-0.3917999565601349,1.0026410818099976,0,128.64776611328125,1509.625147884,0.3785950243473053,1.5601192712783813,0.0018674425082281232,0.003383171046152711,1.0026410818099976,0.3612228333950043,1,0.0002708409447222948
1.0029668807983398,-0.007101833820343018,-0.4316020905971527,5.706703186035156,0.026918020099401474,0.14740364253520966,43.20000076293945,0.391403466463089,0.391403466463089,3.0076911449432373,11,0.41394925117492676,1.186982274055481,0.3000343441963196,0.09552473574876785,2.035460948944092,9.987641334533691,-2.447416305541992,171.1396026611328,12,10,4.849734783172607,23.706737518310547,0,0.3363903760910034,37.54999923706055,-1.0299681996173149e-08,1746497929.212508,1508.297607421875,0.0018661301583051682,0,93.15689849853516,0.41394925117492676,240000.0,1000,-0.22252629697322845,1.0029668807983398,0,116.86366271972656,1630.204305769,0.41394925117492676,1.5865122079849243,0.002097845310345292,0.004827291704714298,1.0029668807983398,0.391403466463089,1,0.00033495877869427204
1.0004972219467163,0.06391054391860962,-0.3676915466785431,5.471683502197266,0.025807296857237816,0.11296572536230087,59.650001525878906,0.42154553532600403,0.42154553532600403,2.6973211765289307,12,0.44860801100730896,1.2175346612930298,0.32240137457847595,0.062369439750909805,2.8539750576019287,8.639717102050781,-1.3479242324829102,166.0107879638672,13,10,5.120139122009277,25.315567016601562,0,0.37931737303733826,26.68000030517578,-6.103515470812226e-09,1746498049.7914975,1628.870361328125,-0.0011107232421636581,0,95.15850830078125,0.44860801100730896,260000.0,1000,-0.37619590759277344,1.0004972219467163,0,120.4740982055664,1751.454729335,0.44860801100730896,1.6106243133544922,0.000351504742866382,0.0024554317351430655,1.0004972219467163,0.42154553532600403,1,0.000269728887360543
1.0026261806488037,-0.04341825842857361,-0.4111098051071167,6.014214992523193,0.035520732402801514,0.14289690554141998,54.04999923706055,0.45145973563194275,0.45145973563194275,2.794571876525879,13,0.48252424597740173,1.2308326959609985,0.30429357290267944,0.08840162307024002,2.129462242126465,10.343457221984863,1.703740119934082,165.09425354003906,14,10,5.654825210571289,26.50206756591797,0,0.4051472246646881,24.600000381469727,-3.814697002724188e-09,1746498171.0425196,1750.120361328125,0.009713435545563698,0,94.64082336425781,0.48252424597740173,280000.0,1000,-0.09321942925453186,1.0026260614395142,0,121.1429214477539,1874.360078794,0.48252424597740173,1.621895432472229,0.0018569901585578918,0.004410513211041689,1.0026261806488037,0.45145973563194275,1,0.0003218315541744232
1.0022764205932617,0.03283098340034485,-0.37827882170677185,5.556282997131348,0.029607374221086502,0.11514496058225632,56.79999923706055,0.4813031554222107,0.4813031554222107,2.3861539363861084,14,0.5158839821815491,1.2397534847259521,0.30365902185440063,0.08444532006978989,2.6371889114379883,9.541991233825684,-0.8014659881591797,162.84852600097656,15,10,6.2337212562561035,24.73175811767578,0,0.4351484775543213,25.459999084472656,3.051757735406113e-09,1746498293.9480543,1873.0284423828125,-0.005913358181715012,0,98.08172607421875,0.5158839821815491,300000.0,1000,0.11524145305156708,1.0022764205932617,0,122.81350708007812,1997.704862795,0.5158839821815491,1.6291718482971191,0.0016096723265945911,0.0028757161926478148,1.0022764205932617,0.4813031554222107,1,0.0003342386335134506
1.0025867223739624,-0.08089125156402588,-0.45917007327079773,6.245535373687744,0.0281043853610754,0.15978913009166718,41.29999923706055,0.5104646682739258,0.5104646682739258,2.6544387340545654,15,0.5485783815383911,1.2542213201522827,0.30158549547195435,0.07973259687423706,1.8873969316482544,7.934263229370117,-1.6077280044555664,162.357666015625,16,10,6.347179412841797,26.293054580688477,0,0.536487877368927,23.079999923706055,1.7929076889799944e-08,1746498417.2920725,1996.30419921875,-0.0015029888600111008,0,96.89173889160156,0.5485783815383911,320000.0,1000,-0.585940420627594,1.0025867223739624,0,123.18482208251953,2118.894486611,0.5485783815383911,1.6387478113174438,0.0018290046136826277,0.005614392459392548,1.0025867223739624,0.5104646682739258,1,0.0003147751558572054
1.0036042928695679,0.012928605079650879,-0.44624146819114685,5.965461730957031,0.024244394153356552,0.14994613826274872,38.599998474121094,0.5389242172241211,0.5389242172241211,2.394871950149536,16,0.5805537700653076,1.2782893180847168,0.30321404337882996,0.09644744545221329,2.02215313911438,8.367460250854492,0.433197021484375,165.16632080078125,17,10,6.85908317565918,24.65336036682129,0,0.5948333740234375,21.34000015258789,0.0,1746498538.4813995,2117.57177734375,-0.003859991207718849,0,96.43666076660156,0.5805537700653076,340000.0,1000,-0.5535888671875,1.0036042928695679,0,121.0900650024414,2237.898488859,0.5805537700653076,1.6562145948410034,0.002548591699451208,0.004891038406640291,1.0036042928695679,0.5389242172241211,1,0.0003094906569458544
1.0024120807647705,0.07957285642623901,-0.36666861176490784,5.042567253112793,0.03316577151417732,0.1269288957118988,49.0,0.5672394037246704,0.5672394037246704,1.91861093044281,17,0.6120349764823914,1.3055994510650635,0.28183215856552124,0.0953323096036911,2.2203938961029053,8.354984283447266,-0.012475967407226562,168.2289276123047,18,10,7.1614155769348145,24.294328689575195,0,0.4367213845252991,22.719999313354492,-7.629394005448376e-09,1746498657.4850829,2236.5556640625,0.00892137736082077,0,94.59124755859375,0.6120349764823914,360000.0,1000,-0.898719847202301,1.002411961555481,0,118.8856201171875,2359.362231952,0.6120349764823914,1.6792378425598145,0.0017055424395948648,0.0040566627867519855,1.0024120807647705,0.5672394037246704,1,0.000351575727108866
1.0006787776947021,0.020746469497680664,-0.3459221422672272,5.628849506378174,0.03050255961716175,0.15051789581775665,70.3499984741211,0.5962750911712646,0.5962750911712646,2.1911110877990723,18,0.6433380842208862,1.3081086874008179,0.2967107594013214,0.072853222489357,1.9712656736373901,11.576820373535156,3.2218360900878906,164.7906951904297,19,10,7.386590003967285,24.69398307800293,0,0.6492378115653992,25.530000686645508,-6.103515470812226e-09,1746498778.9494994,2358.041259765625,-0.0026632118970155716,0,96.67207336425781,0.6433380842208862,380000.0,1000,0.17641352117061615,1.0006786584854126,0,121.36607360839844,2481.709358102,0.6433380842208862,1.6812433004379272,0.00047991209430620074,0.005146818235516548,1.0006787776947021,0.5962750911712646,1,0.0003417489060666412
1.001004934310913,0.054311394691467285,-0.2916107475757599,5.389377117156982,0.04015984758734703,0.17169897258281708,74.75,0.6260916590690613,0.6260916590690613,2.089667558670044,19,0.6746484637260437,1.3098182678222656,0.30371010303497314,0.10275426506996155,1.7688522338867188,11.376764297485352,-0.2000560760498047,163.58499145507812,20,10,7.656417369842529,24.677749633789062,0,0.5676403045654297,27.360000610351562,6.103515470812226e-09,1746498901.2966895,2480.3916015625,0.00965728797018528,0,97.58282470703125,0.6746484637260437,400000.0,1000,0.32448050379753113,1.0010048151016235,0,122.26060485839844,2599.961780547,0.6746484637260437,1.6817363500595093,0.000710483465809375,0.006392139010131359,1.001004934310913,0.6260916590690613,1,0.0003301826654933393
1.0021038055419922,-0.12528949975967407,-0.41690024733543396,5.754711627960205,0.037253238260746,0.14457730948925018,44.849998474121094,0.6554456949234009,0.6554456949234009,2.149118423461914,20,0.7060120105743408,1.315181016921997,0.2906356453895569,0.11838586628437042,2.0102438926696777,8.764781951904297,-2.6119823455810547,169.25086975097656,21,10,8.25560188293457,24.046634674072266,0,0.6984493732452393,27.81999969482422,1.1062621929625038e-08,1746499019.549277,2598.646240234375,-0.0029066093266010284,0,94.1211166381836,0.7060120105743408,420000.0,1000,-0.9472523927688599,1.0021038055419922,0,118.16778564453125,2726.724853786,0.7060120105743408,1.686751365661621,0.0014876713976264,0.004949160851538181,1.0021038055419922,0.6554456949234009,1,0.00033604216878302395
1.0014286041259766,0.09235677123069763,-0.32454347610473633,5.832944393157959,0.043735407292842865,0.15729007124900818,67.05000305175781,0.6852892637252808,0.6852892637252808,2.2028424739837646,21,0.7377529144287109,1.3248134851455688,0.29382947087287903,0.13016091287136078,1.86807382106781,9.713757514953613,0.9489755630493164,157.89349365234375,22,10,8.878609657287598,26.5407657623291,0,0.7956954836845398,31.90999984741211,-9.155272984173735e-09,1746499146.3119807,2725.39599609375,0.006482169032096863,0,100.12686920166016,0.7377529144287109,440000.0,1000,0.2784101366996765,1.0014286041259766,0,126.66766357421875,2843.140003216,0.7377529144287109,1.6933913230895996,0.0010101194493472576,0.005731141660362482,1.0014286041259766,0.6852892637252808,1,0.00031306646997109056
1.0024621486663818,-0.13169384002685547,-0.4562373161315918,6.561718940734863,0.041536834090948105,0.1574913114309311,45.95000076293945,0.7147308588027954,0.7147308588027954,2.439117908477783,22,0.7697715163230896,1.3416309356689453,0.28989818692207336,0.1827835887670517,1.8407249450683594,8.931083679199219,-0.7826738357543945,171.9590301513672,23,10,10.361544609069824,23.720523834228516,0,1.011216640472412,31.190000534057617,1.9836425835251248e-08,1746499262.727219,2841.806884765625,-0.00219857320189476,0,92.58622741699219,0.7697715163230896,460000.0,1000,-0.3614753186702728,1.0024620294570923,0,116.30677032470703,2967.98892961,0.7697715163230896,1.7053370475769043,0.0017408895073458552,0.005902710370719433,1.0024621486663818,0.7147308588027954,1,0.00031369825592264533
1.001974105834961,0.11615622043609619,-0.3400810956954956,7.022449970245361,0.0451054722070694,0.14932715892791748,80.9000015258789,0.7451626062393188,0.7451626062393188,2.8118605613708496,23,0.8021023869514465,1.3505054712295532,0.2918614149093628,0.13234221935272217,1.954509973526001,11.275346755981445,2.3442630767822266,160.30052185058594,24,10,11.425448417663574,24.444618225097656,0,1.0730515718460083,32.040000915527344,1.2207030941624453e-08,1746499387.5769036,2966.677978515625,0.003568638116121292,0,100.3210220336914,0.8021023869514465,480000.0,1000,-1.1307048797607422,1.001974105834961,0,124.76566314697266,3085.742887898,0.8021023869514465,1.7129145860671997,0.0013959036441519856,0.0052354419603943825,1.001974105834961,0.7451626062393188,1,0.0003280589880887419
1.002349853515625,-0.0704754889011383,-0.4105565845966339,6.486620903015137,0.04635209962725639,0.1603872925043106,57.25,0.7755952477455139,0.7755952477455139,2.6152215003967285,24,0.8345358371734619,1.349142074584961,0.28732219338417053,0.13340573012828827,1.791427493095398,8.954194068908691,-2.321152687072754,169.9493865966797,25,10,11.9288330078125,23.26197624206543,0,0.906593918800354,29.809999465942383,-6.103515470812226e-09,1746499505.330406,3084.43017578125,0.0012466274201869965,0,94.42008972167969,0.8345358371734619,500000.0,1000,0.144793301820755,1.002349853515625,0,117.68209075927734,3211.232297795,0.8345358371734619,1.7099905014038086,0.0016615974018350244,0.006232048850506544,1.002349853515625,0.7755952477455139,1,0.0003537712327670306
1.0012712478637695,0.12156346440315247,-0.28899312019348145,6.540179252624512,0.05101752281188965,0.16976237297058105,85.69999694824219,0.8070589303970337,0.8070589303970337,2.8855979442596436,25,0.8674430251121521,1.3518515825271606,0.25743719935417175,0.19282226264476776,1.5164562463760376,10.615724563598633,1.6615304946899414,159.50465393066406,26,10,12.19784164428711,25.93903350830078,0,0.9445600509643555,34.75,7.629394005448376e-09,1746499630.8194156,3209.898681640625,0.004665423184633255,0,99.44913482666016,0.8674430251121521,520000.0,1000,-1.2724610567092896,1.0012712478637695,0,125.38819885253906,3327.298585989,0.8674430251121521,1.710291862487793,0.000898964237421751,0.008697004988789558,1.0012712478637695,0.8070589303970337,1,0.00036877550883218646
1.0035121440887451,-0.13958433270454407,-0.4285774528980255,5.034718036651611,0.03794822841882706,0.1084093227982521,31.100000381469727,0.8372816443443298,0.8372816443443298,2.143542766571045,26,0.9004783034324646,1.3526934385299683,0.25916966795921326,0.13511823117733002,2.3906586170196533,6.128500461578369,-4.487224102020264,172.46319580078125,27,10,12.027477264404297,24.56492042541504,0,1.0351333618164062,30.989999771118164,-3.051757735406113e-09,1746499746.8858457,3325.974853515625,-0.013069294393062592,0,91.4018325805664,0.9004783034324646,540000.0,1000,-1.6030981540679932,1.0035120248794556,0,115.9667739868164,3453.933714611,0.9004783034324646,1.7116721868515015,0.0024834047071635723,0.0034994001034647226,1.0035121440887451,0.8372816443443298,1,0.00037898359005339444
1.0004589557647705,0.17583459615707397,-0.25274285674095154,6.564468860626221,0.03959646075963974,0.15466953814029694,89.69999694824219,0.8687089085578918,0.8687089085578918,2.8566808700561523,27,0.9340506792068481,1.3625235557556152,0.28110501170158386,0.11324042826890945,1.817455530166626,12.596296310424805,6.4677958488464355,158.10391235351562,28,10,12.038993835449219,22.39679527282715,0,1.2601721286773682,36.58000183105469,9.918212917625624e-09,1746499873.5207257,3452.567626953125,0.001648232340812683,0,104.1022720336914,0.9340506792068481,560000.0,1000,0.29321610927581787,1.000458836555481,0,126.49908447265625,3575.967859619,0.9340506792068481,1.7196630239486694,0.0003244745603296906,0.00605482654646039,1.0004589557647705,0.8687089085578918,1,0.0003160216147080064
1.0011476278305054,-0.1291731894016266,-0.3819160461425781,6.7863922119140625,0.042842429131269455,0.16559556126594543,61.599998474121094,0.9001861214637756,0.9001861214637756,2.9825551509857178,28,0.9679285287857056,1.3774279356002808,0.27543380856513977,0.15018805861473083,1.6632921695709229,10.44356632232666,-2.1527299880981445,164.0193634033203,29,10,12.313434600830078,24.26333236694336,0,1.2982001304626465,34.380001068115234,1.3732909920349812e-08,1746499995.554876,3574.646240234375,0.003245968371629715,0,97.67346954345703,0.9679285287857056,580000.0,1000,0.09796077013015747,1.0011476278305054,0,121.93682861328125,3697.612671148,0.9679285287857056,1.7300773859024048,0.0008114111260510981,0.007229233626276255,1.0011476278305054,0.9001861214637756,1,0.000340946891810745
1.0019495487213135,-0.01546970009803772,-0.39738574624061584,6.468781471252441,0.04610209912061691,0.1547606736421585,55.0,0.9314519762992859,0.9314519762992859,3.0476605892181396,29,1.0021520853042603,1.3855897188186646,0.2823266088962555,0.14582645893096924,1.8242785930633545,9.067784309387207,-1.3757820129394531,164.56390380859375,30,10,12.933091163635254,22.430667877197266,0,1.3296867609024048,35.43000030517578,1.5258788677030566e-09,1746500117.1996815,3696.27392578125,0.003259669989347458,0,99.10263061523438,1.0021520853042603,600000.0,1000,-0.9268124103546143,1.001949429512024,0,121.53334045410156,3813.896374482,1.0021520853042603,1.7359662055969238,0.0013784829061478376,0.0060096196830272675,1.0019495487213135,0.9314519762992859,1,0.00033035699743777514
1.0023820400238037,-0.13121750950813293,-0.5286032557487488,6.968371868133545,0.04219348728656769,0.16820797324180603,34.150001525878906,0.9616320133209229,0.9616320133209229,3.587881326675415,30,1.0361905097961426,1.3968414068222046,0.2916146516799927,0.09543230384588242,1.733655333518982,7.1833038330078125,-1.8844804763793945,172.13453674316406,31,10,13.49106216430664,24.16266441345215,0,1.3018981218338013,29.15999984741211,7.629394338515283e-10,1746500233.4844015,3812.57763671875,-0.003908611834049225,0,92.02550506591797,1.0361905097961426,620000.0,1000,-1.0297954082489014,1.0023819208145142,0,116.18819427490234,3933.496937933,1.0361905097961426,1.7423267364501953,0.0016842442564666271,0.006654323078691959,1.0023820400238037,0.9616320133209229,1,0.0003310994943603873
1.0027177333831787,0.01878035068511963,-0.5098229050636292,6.66245174407959,0.03726232424378395,0.14838580787181854,36.29999923706055,0.9909403324127197,0.9909403324127197,3.392613172531128,31,1.0700639486312866,1.40988290309906,0.2882060408592224,0.09609725326299667,1.9422749280929565,6.044166088104248,-1.1391377449035645,167.3663787841797,32,10,14.01513671875,24.403453826904297,0,1.2205699682235718,29.110000610351562,-3.051757735406113e-09,1746500353.0838697,3932.154052734375,-0.004931163042783737,0,95.0948257446289,1.0700639486312866,640000.0,1000,-0.33422717452049255,1.0027176141738892,0,119.4983139038086,4047.503447382,1.0700639486312866,1.7485090494155884,0.0019216714426875114,0.005301610101014376,1.0027177333831787,0.9909403324127197,1,0.0003172376600559801
1.0043435096740723,-0.042670607566833496,-0.5524935126304626,5.936829566955566,0.042466115206480026,0.12697206437587738,20.25,1.0186940431594849,1.0186940431594849,3.0331766605377197,32,1.1030467748641968,1.4236234426498413,0.26991331577301025,0.13202819228172302,2.1257693767547607,4.6488189697265625,-1.3953471183776855,175.59466552734375,33,10,13.765850067138672,24.180423736572266,0,1.2671674489974976,20.59000015258789,-3.051757735406113e-09,1746500467.090666,4046.171875,0.0052037909626960754,0,89.71823120117188,1.1030467748641968,660000.0,1000,-0.9568040370941162,1.0043435096740723,0,113.898681640625,4168.607323593,1.1030467748641968,1.75471031665802,0.003071325132623315,0.004425850696861744,1.0043435096740723,1.0186940431594849,1,0.0003452822274994105
1.0024702548980713,0.1823522448539734,-0.37014126777648926,6.076128959655762,0.04379877820611,0.17073041200637817,58.599998474121094,1.0468446016311646,1.0468446016311646,2.8511734008789062,33,1.1351957321166992,1.4532432556152344,0.30719390511512756,0.11214321106672287,1.7992922067642212,8.2857027053833,3.6368837356567383,165.26766967773438,34,10,13.494319915771484,24.683931350708008,0,1.159452199935913,20.15999984741211,-9.155272984173735e-09,1746500588.194991,4167.28955078125,0.0013326629996299744,0,96.33184814453125,1.1351957321166992,680000.0,1000,-0.5984817743301392,1.0024701356887817,0,121.01580810546875,4291.215056179,1.1351957321166992,1.772705078125,0.0017466777935624123,0.006177686620503664,1.0024702548980713,1.0468446016311646,1,0.00028323850710876286
1.0035524368286133,0.009568214416503906,-0.36057305335998535,6.386091232299805,0.04872693121433258,0.17302802205085754,62.349998474121094,1.0755175352096558,1.0755175352096558,2.786585569381714,34,1.1666439771652222,1.4859498739242554,0.2934693694114685,0.11821998655796051,1.696079969406128,9.236248970031738,0.9505462646484375,163.24070739746094,35,10,13.913254737854004,23.81519317626953,0,1.3388421535491943,20.600000381469727,1.2207030941624453e-08,1746500710.8020418,4289.89111328125,0.00492815300822258,0,98.7032241821289,1.1666439771652222,700000.0,1000,0.21842889487743378,1.0035524368286133,0,122.5184555053711,4415.626674953,1.1666439771652222,1.7936121225357056,0.002512008184567094,0.00695243151858449,1.0035524368286133,1.0755175352096558,1,0.00030637174495495856
