_step,Value/Adv,_timestamp,Misc/Alpha,Metrics/EpRet,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Train/LR,Time/Rollout,Value/reward,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/PolicyRatio,Misc/FinalStepNorm,Misc/xHx,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Value/cost,Safety/shield_adv_c,Train/KL,Misc/gradient_norm,Loss/Loss_pi,Time/Epoch,Misc/AcceptanceStep,Train/PolicyRatio/Std,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Metrics/EpLen,TotalEnvSteps,Safety/shield_violation,Time/FPS,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Metrics/EpCost,Misc/H_inv_g,_runtime,Train/StopIter,Time/Update,Train/PolicyStd,Time/Total,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std
72,-7.247924482811641e-09,1746541736.703687,1.8527952432632446,10.720410346984863,0.9911754727363586,1.1239322423934937,0,96.81359100341797,2.0809237957000732,8.949999809265137,-0.32379841804504395,71,1.0030183792114258,0.2536000907421112,0.0058260527439415455,1.0030183792114258,1.1239322423934937,0.9911754727363586,1.1239322423934937,0.006248056888580322,0.37447288632392883,0.6151154041290283,0.00039882370037958026,0.0922902449965477,-0.2568282186985016,119.59495544433594,1,0.0021343163680285215,0.07794728130102158,0.014910124242305756,0,1.6974083185195923,500,1440000.0,0.701512336730957,167.23114013671875,0.9911754727363586,2.6390767097473145,2.319999933242798,0.13687433302402496,8861.822826782,10,22.781339645385742,1.4368611574172974,8740.376953125,1.0030183792114258,0
73,-1.5258788677030566e-09,1746541856.8480053,1.6312321424484253,11.099571228027344,0.9971972703933716,1.134934902191162,0,97.78607177734375,2.079669952392578,12.899999618530273,2.431521415710449,72,1.001326560974121,0.27070868015289307,0.007516192272305489,1.001326560974121,1.134934902191162,0.9971972703933716,1.134934902191162,0.0323934406042099,0.4828944802284241,0.47822797298431396,0.0003606324316933751,0.16304808855056763,-0.2244347780942917,119.9595947265625,1,0.0009379641269333661,0.09074929356575012,0.012802012264728546,0,1.6947951316833496,500,1460000.0,0.7852240800857544,166.72280883789062,0.9971972703933716,5.070598125457764,2.950000047683716,0.16595350205898285,8982.229516917,10,22.173494338989258,1.4388142824172974,8860.6962890625,1.001326560974121,0
74,-3.433227480087453e-09,1746541977.2546782,2.2293264865875244,10.035405158996582,1.003029227256775,1.1454004049301147,0,97.39958953857422,1.9295039176940918,3.9749999046325684,-3.001823902130127,73,1.0038419961929321,0.22798918187618256,0.004024218767881393,1.0038421154022217,1.1454004049301147,1.003029227256775,1.1454004049301147,-0.08149857819080353,0.6068233251571655,-0.05165344849228859,0.0004225795855745673,0.10662828385829926,-0.3059333562850952,120.23675537109375,1,0.0027167859952896833,0.0661497712135315,-0.024599522352218628,0,1.6907119750976562,500,1480000.0,0.567962110042572,166.33848571777344,1.003029227256775,2.0687742233276367,1.9600000381469727,0.10226818919181824,9102.457032355,10,22.83714485168457,1.4407011270523071,8981.1181640625,1.0038421154022217,0
75,-7.629394338515283e-10,1746542097.4821403,1.8414766788482666,9.433996200561523,1.0085316896438599,1.155658483505249,0,97.26595306396484,1.965744137763977,6.199999809265137,-0.08448624610900879,74,1.0032488107681274,0.26848524808883667,0.00589789217337966,1.003248929977417,1.155658483505249,1.0085316896438599,1.155658483505249,0.029365986585617065,0.48232901096343994,0.8176592588424683,0.00033817082294262946,0.12840254604816437,-0.27656736969947815,119.8538589477539,1,0.002297340426594019,0.07036607712507248,0.004216305911540985,0,1.6930714845657349,500,1500000.0,0.673576295375824,166.86988830566406,1.0085316896438599,1.984287977218628,1.1299999952316284,0.14579889178276062,9224.933978754,10,22.587886810302734,1.450872778892517,9101.1416015625,1.003248929977417,0
76,-4.577636492086867e-09,1746542219.9591227,1.3748266696929932,10.757111549377441,1.014244794845581,1.1669963598251343,0,99.322265625,2.149454116821289,16.399999618530273,4.489351034164429,75,1.0004124641418457,0.23983147740364075,0.010581168346107006,1.0004124641418457,1.1669963598251343,1.014244794845581,1.1669963598251343,0.09949961304664612,0.42416679859161377,0.24626536667346954,0.0004092922026757151,0.21693012118339539,-0.17706775665283203,122.33621215820312,1,0.0002916561788879335,0.08131445944309235,0.010948382318019867,0,1.6963081359863281,500,1520000.0,0.7128877639770508,163.48390197753906,1.014244794845581,6.473639011383057,3.759999990463257,0.17444486916065216,9343.605997485,10,23.01392364501953,1.457527756690979,9223.8525390625,1.0004124641418457,0
77,-2.6702879907247734e-09,1746542338.6313322,2.1885147094726562,10.402112007141113,1.0201587677001953,1.1777591705322266,0,96.30348205566406,1.846307396888733,3.875,-4.718931436538696,76,1.0029096603393555,0.2643836438655853,0.0041757067665457726,1.0029096603393555,1.1777591705322266,1.0201587677001953,1.1777591705322266,-0.08974680304527283,0.2828434109687805,0.05174335837364197,0.0003534761199261993,0.08297452330589294,-0.26681455969810486,118.5604476928711,1,0.002057496691122651,0.06445340812206268,-0.016861051321029663,0,1.6967865228652954,500,1540000.0,0.45143741369247437,168.69032287597656,1.0201587677001953,1.7547075748443604,3.7899999618530273,0.1208050549030304,9463.949047291,10,22.25694465637207,1.464472770690918,9342.552734375,1.0029096603393555,0
78,1.0681151962899094e-08,1746542458.9742084,1.845467209815979,10.150588989257812,1.0261672735214233,1.1879527568817139,0,97.50289916992188,2.01334547996521,3.4749999046325684,0.2732975482940674,77,1.0041583776474,0.28408554196357727,0.005872412584722042,1.0041583776474,1.1879527568817139,1.0261672735214233,1.1879527568817139,-0.003338634967803955,0.26658526062965393,-0.41136443614959717,0.0003267151187174022,0.13453437387943268,-0.2701531946659088,120.10896301269531,1,0.0029403327498584986,0.09372101724147797,0.029267609119415283,0,1.694757103919983,500,1560000.0,0.36559927463531494,166.51547241210938,1.0261672735214233,2.0280051231384277,3.319999933242798,0.15393692255020142,9582.17296183,10,22.606035232543945,1.4663766622543335,9462.76953125,1.0041583776474,0
79,-1.5258788677030566e-09,1746542577.1981633,2.39709734916687,10.200348854064941,1.0317903757095337,1.1974248886108398,0,95.61038970947266,2.0500094890594482,1.850000023841858,-0.7113823890686035,78,1.0045967102050781,0.24763119220733643,0.00348062627017498,1.0045967102050781,1.1974248886108398,1.0317903757095337,1.1974248886108398,-0.01979920268058777,0.341766357421875,-0.03615686297416687,0.00036242857459001243,0.11475224792957306,-0.2899523973464966,118.03002166748047,1,0.0032503088004887104,0.08821655809879303,-0.0055044591426849365,0,1.7000484466552734,500,1580000.0,0.28935039043426514,169.4484100341797,1.0317903757095337,1.3166227340698242,0.9100000262260437,0.10330460965633392,9704.296146111,10,22.419612884521484,1.4747267961502075,9581.0380859375,1.0045967102050781,0
80,-3.051757735406113e-09,1746542699.3213637,1.6962403059005737,10.969914436340332,1.03734290599823,1.2075179815292358,0,99.00501251220703,1.9939464330673218,11.800000190734863,2.445617198944092,79,1.0008436441421509,0.268263578414917,0.00695111695677042,1.0008437633514404,1.2075179815292358,1.03734290599823,1.2075179815292358,0.1068568080663681,0.3474268913269043,1.0295600891113281,0.00032009519054554403,0.13412931561470032,-0.18309558928012848,121.62639617919922,1,0.0005966307944618165,0.08472981303930283,-0.003486745059490204,0,1.7094818353652954,500,1600000.0,0.33683815598487854,164.43798828125,1.03734290599823,3.762239933013916,2.309999942779541,0.15815186500549316,9823.766822741,10,22.621349334716797,1.4918402433395386,9702.857421875,1.0008437633514404,0
81,1.0681151962899094e-08,1746542818.7920415,1.9826750755310059,10.976276397705078,1.042833924293518,1.2173690795898438,0,96.93266296386719,2.100864887237549,5.474999904632568,-1.5853476524353027,80,1.0029888153076172,0.22802670300006866,0.005087753292173147,1.0029888153076172,1.2173690795898438,1.042833924293518,1.2173690795898438,-0.09551800787448883,0.33523452281951904,0.07298174500465393,0.0005028040613979101,0.1631462574005127,-0.2786135971546173,119.33086395263672,1,0.002113411668688059,0.08194682747125626,-0.00278298556804657,0,1.7037872076034546,500,1620000.0,0.525426983833313,167.6012420654297,1.042833924293518,2.1768922805786133,2.309999942779541,0.1150096207857132,9944.462249661,10,22.39817237854004,1.4922281503677368,9822.685546875,1.0029888153076172,0
82,3.814697002724188e-09,1746542939.4874816,1.8065967559814453,10.249889373779297,1.0478135347366333,1.2272183895111084,0,98.42304992675781,2.2263991832733154,7.125,-0.3857015371322632,81,1.0031648874282837,0.2608037292957306,0.0061278315261006355,1.0031650066375732,1.2272183895111084,1.0478135347366333,1.2272183895111084,0.0359717458486557,0.27693554759025574,0.170949786901474,0.0003699502849485725,0.11377132683992386,-0.2426418513059616,120.5340347290039,1,0.002237885259091854,0.09085322171449661,0.008906394243240356,0,1.7049522399902344,500,1640000.0,0.5721392631530762,165.92823791503906,1.0478135347366333,1.79119074344635,0.029999999329447746,0.14436189830303192,10064.261344187,10,22.110960006713867,1.501926064491272,9943.3583984375,1.0031650066375732,0
83,1.1444091230217168e-09,1746543059.2864478,1.7170405387878418,11.121487617492676,1.0523923635482788,1.2369309663772583,0,96.42460632324219,2.2242846488952637,6.050000190734863,-0.1793438196182251,82,1.002942442893982,0.24562950432300568,0.006783725693821907,1.002942442893982,1.2369309663772583,1.0523923635482788,1.2369309663772583,-0.028322264552116394,0.24831752479076385,-0.2124808430671692,0.00038325507193803787,0.13320374488830566,-0.270964115858078,119.62128448486328,1,0.002080536913126707,0.09276093542575836,0.0019077137112617493,0,1.7222461700439453,500,1660000.0,0.7698567509651184,167.1943359375,1.0523923635482788,1.611846923828125,0.3400000035762787,0.14305397868156433,10183.944325211,10,23.1966495513916,1.5325826406478882,10063.1416015625,1.002942442893982,0
84,-3.051757735406113e-09,1746543178.9695363,2.0019707679748535,10.347856521606445,1.0566858053207397,1.2460635900497437,0,97.09935760498047,2.089373826980591,2.549999952316284,-0.28046977519989014,83,1.0040596723556519,0.2710687518119812,0.004990150220692158,1.0040596723556519,1.2460635900497437,1.0566858053207397,1.2460635900497437,-0.0508444607257843,0.22559408843517303,-0.12874814867973328,0.00035076134372502565,0.08627442270517349,-0.3218085765838623,119.41547393798828,1,0.002870593685656786,0.07831716537475586,-0.014443770051002502,0,1.7255630493164062,500,1680000.0,0.7753008604049683,167.48248291015625,1.0566858053207397,1.3313771486282349,0.7200000286102295,0.1354009509086609,10302.488879356,10,22.316089630126953,1.539345622062683,10182.7353515625,1.0040596723556519,0
85,-1.907348501362094e-09,1746543297.5142827,3.0741465091705322,9.730029106140137,1.0606516599655151,1.254333734512329,0,95.79521942138672,2.0845112800598145,0.0,-0.6246933937072754,84,1.0055125951766968,0.2867194712162018,0.0021163076162338257,1.0055125951766968,1.254333734512329,1.0606516599655151,1.254333734512329,0.005790024995803833,0.1737215518951416,-0.013570316135883331,0.0003088392550125718,0.061046384274959564,-0.31601855158805847,118.4365005493164,1,0.0038979090750217438,0.06444999575614929,-0.013867169618606567,0,1.7292195558547974,500,1700000.0,0.4745425879955292,168.86685180664062,1.0606516599655151,0.7066837549209595,0.3799999952316284,0.09326799213886261,10422.722411556,10,22.641250610351562,1.5488296747207642,10301.4404296875,1.0055125951766968,0
86,-1.3923644459623574e-08,1746543417.7478833,2.727419137954712,9.117928504943848,1.0642427206039429,1.262136459350586,0,98.20548248291016,1.9466238021850586,2.3499999046325684,0.1446499228477478,85,1.0050182342529297,0.2785744369029999,0.0026885904371738434,1.0050182342529297,1.262136459350586,1.0642427206039429,1.262136459350586,0.01699584722518921,0.2129921317100525,0.34144583344459534,0.0003333516651764512,0.10471206158399582,-0.29902270436286926,120.13468933105469,1,0.003548427252098918,0.050751034170389175,-0.013698961585760117,0,1.732675552368164,500,1720000.0,0.45245909690856934,166.4798126220703,1.0642427206039429,0.8513336777687073,0.0,0.1021384745836258,10542.793499587,10,21.929187774658203,1.5575714111328125,10421.6748046875,1.0050182342529297,0
87,5.340575981449547e-09,1746543537.8187485,2.3267946243286133,9.860185623168945,1.0675294399261475,1.2700001001358032,0,96.75409698486328,1.9723411798477173,5.949999809265137,0.4415350556373596,86,1.0025509595870972,0.24863910675048828,0.003694134531542659,1.0025509595870972,1.2700001001358032,1.0675294399261475,1.2700001001358032,0.04778507351875305,0.208298921585083,0.2846603989601135,0.00036381042446009815,0.09693221002817154,-0.2512376308441162,119.963623046875,1,0.0018037727568298578,0.07076739519834518,0.02001636102795601,0,1.7362273931503296,500,1740000.0,0.30627259612083435,166.7172088623047,1.0675294399261475,1.292868733406067,0.17000000178813934,0.10685906559228897,10662.562833954,10,23.209503173828125,1.5698989629745483,10541.73828125,1.0025509595870972,0
88,-5.7220459481754915e-09,1746543657.5883105,1.5139431953430176,10.435856819152832,1.071126937866211,1.279083013534546,0,97.58428192138672,1.9883090257644653,14.625,3.2981594800949097,87,1.0012556314468384,0.2534794509410858,0.008725902065634727,1.001255750656128,1.279083013534546,1.071126937866211,1.279083013534546,0.07559527456760406,0.2336515635251999,0.5198443531990051,0.0003974613209720701,0.12069999426603317,-0.17564235627651215,119.67021942138672,1,0.0008879497763700783,0.07610660046339035,0.005339205265045166,0,1.740707278251648,500,1760000.0,0.6810324788093567,167.12596130371094,1.071126937866211,4.591028213500977,2.9800000190734863,0.16742996871471405,10783.263194193,10,22.085922241210938,1.5761960744857788,10661.517578125,1.001255750656128,0
89,2.2888182460434336e-09,1746543778.2884223,2.2373178005218506,10.091169357299805,1.0750844478607178,1.2881357669830322,0,97.67442321777344,2.042790174484253,6.125,-2.5508673191070557,88,1.0036009550094604,0.28055110573768616,0.003995522391051054,1.0036009550094604,1.2881357669830322,1.0750844478607178,1.2881357669830322,-0.056390181183815,0.31600311398506165,-0.060466647148132324,0.0003439323918428272,0.054480746388435364,-0.23203253746032715,120.58657836914062,1,0.002546231495216489,0.07762156426906586,0.0015149638056755066,0,1.7445653676986694,500,1780000.0,0.5476826429367065,165.85594177246094,1.0750844478607178,2.040160894393921,3.3399999141693115,0.12539617717266083,10901.214211893,10,22.912134170532227,1.5769752264022827,10782.201171875,1.0036009550094604,0
90,1.5258788677030566e-09,1746543896.2393482,2.517737627029419,10.15737533569336,1.0791903734207153,1.2968050241470337,0,95.68641662597656,1.8531947135925293,3.4749999046325684,0.039812326431274414,89,1.0028423070907593,0.2527541220188141,0.003155060112476349,1.0028423070907593,1.2968050241470337,1.0791903734207153,1.2968050241470337,-0.053627580404281616,0.421219140291214,-0.04571494087576866,0.0003758357197511941,0.07932953536510468,-0.28566011786460876,117.83455657958984,1,0.0020098425447940826,0.0682828351855278,-0.009338729083538055,0,1.7459640502929688,500,1800000.0,0.5379433631896973,169.72950744628906,1.0791903734207153,2.0799732208251953,2.4800000190734863,0.10038938373327255,11021.418984474,10,22.148117065429688,1.5898441076278687,10900.154296875,1.0028423070907593,0
91,0.0,1746544016.4447002,2.3653838634490967,10.089400291442871,1.0831704139709473,1.305235505104065,0,97.39437103271484,1.934996485710144,4.25,-0.7647963762283325,90,1.0043383836746216,0.27592623233795166,0.003574584610760212,1.0043385028839111,1.305235505104065,1.0831704139709473,1.305235505104065,0.033639222383499146,0.3383517563343048,-0.04789618402719498,0.00032327917870134115,0.08203300088644028,-0.2520208954811096,120.09268951416016,1,0.0030677285976707935,0.07137685269117355,0.003094017505645752,0,1.7540630102157593,500,1820000.0,0.5057706832885742,166.53802490234375,1.0831704139709473,1.3151768445968628,1.2400000095367432,0.11665176600217819,11142.010849773,10,22.69829750061035,1.6089218854904175,11020.3642578125,1.0043385028839111,0
92,-7.629394005448376e-09,1746544137.0360909,1.3570952415466309,10.315340995788574,1.0878769159317017,1.3161389827728271,0,98.46007537841797,2.0181946754455566,24.075000762939453,5.73328173160553,91,1.0012544393539429,0.26870810985565186,0.010859476402401924,1.0012544393539429,1.3161389827728271,1.0878769159317017,1.3161389827728271,0.19120639562606812,0.3750033676624298,0.8376748561859131,0.0003805616870522499,0.14010711014270782,-0.060814499855041504,120.4819564819336,1,0.0008869944140315056,0.09067443758249283,0.019297584891319275,0,1.758323311805725,500,1840000.0,0.8239738345146179,165.99996948242188,1.0878769159317017,7.048458576202393,5.179999828338623,0.1980024129152298,11263.206737747,10,22.02185821533203,1.6164225339889526,11140.947265625,1.0012544393539429,0
93,4.577636492086867e-09,1746544258.2327785,1.5847231149673462,10.6360445022583,1.0934251546859741,1.327500343322754,0,98.50128173828125,2.069552183151245,10.875,-2.618018627166748,92,1.0033578872680664,0.24736982583999634,0.007963841781020164,1.0033578872680664,1.327500343322754,1.0934251546859741,1.327500343322754,-0.1632954329252243,0.48745766282081604,-0.11903993040323257,0.0003765069704968482,0.1792467087507248,-0.2241099327802658,121.09516143798828,1,0.0023743847850710154,0.09219959378242493,0.0015251561999320984,0,1.750077247619629,500,1860000.0,0.6945953965187073,165.15936279296875,1.0934251546859741,4.4304399490356445,6.019999980926514,0.15609656274318695,11383.212794996,10,22.59386444091797,1.604460597038269,11262.158203125,1.0033578872680664,0
94,0.0,1746544378.2386293,1.3861830234527588,9.978755950927734,1.0999736785888672,1.339727759361267,0,96.62760162353516,1.9989591836929321,14.149999618530273,1.2748956680297852,93,1.0008968114852905,0.2554198205471039,0.01040850579738617,1.0008968114852905,1.339727759361267,1.0999736785888672,1.339727759361267,0.04756687581539154,0.45722725987434387,-0.15423841774463654,0.00036456945235840976,0.12628929316997528,-0.17654305696487427,119.9109115600586,1,0.0006340572144836187,0.10377109050750732,0.011571496725082397,0,1.7504730224609375,500,1880000.0,0.8930156230926514,166.79049682617188,1.0999736785888672,5.70533561706543,7.110000133514404,0.1842612475156784,11503.678647025,10,23.28328514099121,1.6045337915420532,11382.158203125,1.0008968114852905,0
95,1.5258788677030566e-09,1746544498.7040339,1.737492322921753,11.051172256469727,1.106934905052185,1.3521467447280884,0,98.24121856689453,2.2002079486846924,9.774999618530273,-2.186882257461548,94,1.0033016204833984,0.28146907687187195,0.006624964997172356,1.0033016204833984,1.3521467447280884,1.106934905052185,1.3521467447280884,-0.06939554214477539,0.4416894018650055,0.7007021307945251,0.00038163841236382723,0.12516313791275024,-0.24593859910964966,120.37242126464844,1,0.0023346543312072754,0.10222696512937546,-0.0015441253781318665,0,1.7522802352905273,500,1900000.0,0.9992067217826843,166.15101623535156,1.106934905052185,3.518453359603882,4.789999961853027,0.16199730336666107,11623.410655093,10,22.131183624267578,1.6083027124404907,11502.6259765625,1.0033016204833984,0
96,0.0,1746544618.4366467,1.349597454071045,10.9488525390625,1.1141163110733032,1.3644441366195679,0,96.77745056152344,2.073582887649536,7.599999904632568,0.4249114990234375,95,1.0010895729064941,0.22829440236091614,0.010980473831295967,1.0010895729064941,1.3644441366195679,1.1141163110733032,1.3644441366195679,0.012402653694152832,0.49233922362327576,-0.032702647149562836,0.00038238626439124346,0.19290336966514587,-0.23353594541549683,119.63511657714844,1,0.0007704443414695561,0.09596890211105347,-0.006258063018321991,0,1.7592229843139648,500,1920000.0,0.7851484417915344,167.1750030517578,1.1141163110733032,3.9433648586273193,4.059999942779541,0.16915738582611084,11742.658477797,10,22.85763931274414,1.6206399202346802,11622.3671875,1.0010895729064941,0
97,4.577636492086867e-09,1746544737.6836765,2.029531240463257,10.770474433898926,1.1208138465881348,1.3760637044906616,0,96.78311920166016,2.197012186050415,3.5,-2.399053454399109,96,1.0035139322280884,0.2680830955505371,0.004855541046708822,1.003514051437378,1.3760637044906616,1.1208138465881348,1.3760637044906616,-0.02753657102584839,0.3325832188129425,-0.0029269829392433167,0.00034240048262290657,0.12171672284603119,-0.2610725164413452,119.1491470336914,1,0.0024846973828971386,0.10910879075527191,0.013139888644218445,0,1.7691878080368042,500,1940000.0,0.37483900785446167,167.8568572998047,1.1208138465881348,1.5443114042282104,0.9100000262260437,0.13209113478660583,11862.591229881,10,22.366008758544922,1.6343415975570679,11741.6015625,1.003514051437378,0
98,0.0,1746544857.6164336,2.138014078140259,11.065321922302246,1.1270743608474731,1.3875638246536255,0,96.53253173828125,2.02258563041687,7.0,0.15899479389190674,97,1.003017783164978,0.25973284244537354,0.004375300835818052,1.003017783164978,1.3875638246536255,1.1270743608474731,1.3875638246536255,0.048866987228393555,0.22958798706531525,0.0343049094080925,0.0003346440789755434,0.10795637965202332,-0.21220552921295166,119.81739044189453,1,0.0021338106598705053,0.09959817677736282,-0.009510613977909088,0,1.7808507680892944,500,1960000.0,0.4546619653701782,166.92068481445312,1.1270743608474731,1.7033061981201172,0.9100000262260437,0.1214832216501236,11981.438493573,10,23.284833908081055,1.6564170122146606,11861.53125,1.003017783164978,0
99,-1.1444091896350983e-08,1746544976.4645364,2.166944980621338,10.606956481933594,1.1327433586120605,1.3985474109649658,0,96.81208038330078,2.057494640350342,4.074999809265137,-0.39346420764923096,98,1.0020207166671753,0.2658880650997162,0.004259251058101654,1.0020207166671753,1.3985474109649658,1.1327433586120605,1.3985474109649658,-0.05532968044281006,0.3712126612663269,0.07084839791059494,0.00036975849070586264,0.09841557592153549,-0.2675352096557617,118.72664642333984,1,0.0014288343954831362,0.08397752046585083,-0.015620656311511993,0,1.7834981679916382,500,1980000.0,0.4137524366378784,168.4541778564453,1.1327433586120605,1.3098419904708862,0.019999999552965164,0.12270180135965347,12101.630412418,10,21.914541244506836,1.6676936149597168,11980.3740234375,1.0020207166671753,0
100,-4.577636492086867e-09,1746545096.6557083,2.4575271606445312,9.727078437805176,1.1379480361938477,1.4088774919509888,0,96.9124526977539,2.0068957805633545,2.75,-0.346250057220459,99,1.005426049232483,0.2711732089519501,0.0033115555997937918,1.0054261684417725,1.4088774919509888,1.1379480361938477,1.4088774919509888,-0.022296428680419922,0.23695923388004303,-0.05572802945971489,0.000351441849488765,0.053753431886434555,-0.28983163833618164,120.1014633178711,1,0.003836768213659525,0.08145508915185928,-0.0025224313139915466,0,1.781588077545166,500,2000000.0,0.48568281531333923,166.52586364746094,1.1379480361938477,0.9635919332504272,0.3400000035762787,0.11034392565488815,12102.353671418,10,23.18899154663086,1.6665319204330444,12100.580078125,1.0054261684417725,0
