Train/Entropy,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Time/Epoch,Time/Update,Time/FPS,Train/LR,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Value/reward,Metrics/EpCost,_step,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,_timestamp,_runtime,Metrics/EpLen,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Loss/Loss_pi/Delta,Time/Total,TotalEnvSteps,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Time/Rollout,Loss/Loss_cost_critic,Train/Epoch,Loss/Loss_cost_critic/Delta,Value/cost,Value/Adv,Train/StopIter,Loss/Loss_pi,Train/KL
1.0505640506744385,1.001457691192627,0.014238733798265457,-0.017025232315063477,139.91050720214844,46.52769088745117,142.9485321044922,0.0002280000044265762,0.8274868726730347,0,0.9118187427520752,48.11000061035156,24,1.0014578104019165,0.8274868726730347,1743325438.5580237,4429.965286872,1000,0.692030668258667,0.8274868726730347,8.586277961730957,-0.0004461202770471573,4263.240234375,480000.0,1.001457691192627,0.04670232534408569,93.38275146484375,2.4044189453125,23,-0.2545740604400635,5.784272193908691,-0.21692651510238647,18,-0.028015736490488052,0.021190859377384186
1.0355271100997925,1.0003985166549683,0.014912942424416542,0.012541137635707855,164.95152282714844,70.15595245361328,121.24774932861328,0.00022499999613501132,0.8587134480476379,0,0.9389286041259766,45.279998779296875,25,1.0003985166549683,0.8587134480476379,1743325603.5828905,4621.591718147,1000,0.6818351149559021,0.8587134480476379,8.544855117797852,-0.002022715285420418,4428.26513671875,500000.0,1.0003985166549683,0.05924346297979355,94.79549407958984,1.8267055749893188,24,-0.5777133703231812,5.526013374328613,-0.01163513958454132,26,-0.03003845177590847,0.020147351548075676
1.013031005859375,1.0103851556777954,0.015695547685027122,-0.007343154400587082,191.5510711669922,97.44954681396484,104.41080474853516,0.00022200000239536166,0.8900527954101562,0,0.9534587860107422,54.33000183105469,26,1.0103851556777954,0.8900527954101562,1743325795.209537,4787.229893584,1000,0.6667832136154175,0.8900527954101562,8.481612205505371,-0.01294025219976902,4619.888671875,520000.0,1.0103851556777954,0.05190030857920647,94.1014633178711,1.9953954219818115,25,0.16868984699249268,5.733863830566406,0.1899702399969101,37,-0.04297870397567749,0.021402889862656593
0.9946967363357544,0.9999868869781494,0.014286511577665806,0.007516693323850632,165.57394409179688,71.73110961914062,120.79195404052734,0.00021899999410379678,0.9213190674781799,0,0.9391492009162903,50.29999923706055,27,0.9999868869781494,0.9213190674781799,1743325960.8477159,4966.415738475,1000,0.6546099781990051,0.9213190674781799,9.358719825744629,0.009936705231666565,4785.53369140625,540000.0,0.9999868869781494,0.0594170019030571,93.84275817871094,1.8036625385284424,26,-0.19173288345336914,5.777348518371582,-0.14569774270057678,27,-0.033041998744010925,0.02119581215083599
0.9864581823348999,1.0007771253585815,0.015424884855747223,0.01688208431005478,179.1159210205078,84.29176330566406,111.65953063964844,0.00021600000036414713,0.9523203372955322,0,1.0035709142684937,45.81999969482422,28,1.0007771253585815,0.9523203372955322,1743326140.0334916,5130.306061819,1000,0.6493825316429138,0.9523203372955322,9.139425277709961,0.0009421482682228088,4964.71484375,560000.0,1.0007771253585815,0.07629908621311188,94.8240966796875,1.718421459197998,27,-0.08524107933044434,5.208815574645996,-0.26491498947143555,32,-0.032099850475788116,0.021410072222352028
0.9668871164321899,1.001179814338684,0.014971436001360416,-0.009482406079769135,163.8120880126953,70.20066833496094,122.09111022949219,0.00021300000662449747,0.9829436540603638,0,1.085707187652588,42.70000076293945,29,1.0011799335479736,0.9829436540603638,1743326303.923549,5285.881237461,1000,0.6368638277053833,0.9829436540603638,9.657693862915039,0.0003847256302833557,5128.59814453125,580000.0,1.001179814338684,0.06681668013334274,93.6113510131836,1.4175081253051758,28,-0.30091333389282227,5.273761749267578,-0.15098339319229126,26,-0.03171512484550476,0.02080400101840496
0.9565420746803284,1.0008318424224854,0.01542550791054964,-0.014165792614221573,155.49851989746094,60.90720748901367,128.61859130859375,0.0002099999983329326,1.0133978128433228,0,0.8018263578414917,45.970001220703125,30,1.0008318424224854,1.0133978128433228,1743326459.4990258,5448.836424044,1000,0.6303727626800537,1.0133978128433228,8.839105606079102,-0.0023694150149822235,5284.18017578125,600000.0,1.0008318424224854,0.05265088751912117,94.5912094116211,1.3713630437850952,29,-0.046145081520080566,4.187138080596924,0.36918672919273376,24,-0.034084539860486984,0.020880090072751045
0.9507157802581787,0.9978666305541992,0.014791552908718586,0.0014659464359283447,162.86721801757812,68.97573852539062,122.79942321777344,0.00020700000459328294,1.043082356452942,0,0.8858195543289185,33.59000015258789,31,0.997866690158844,1.043082356452942,1743326622.454114,5582.220078643,1000,0.6267410516738892,1.043082356452942,8.80133056640625,-0.000250745564699173,5447.12646484375,620000.0,0.9978666305541992,0.054116833955049515,93.89136505126953,1.403447151184082,30,0.032084107398986816,5.292553424835205,0.14428165555000305,26,-0.03433528542518616,0.02014959044754505
0.9493817090988159,1.002276062965393,0.01535743847489357,-0.008305251598358154,133.31356811523438,39.44361877441406,150.02224731445312,0.00020399999630171806,1.0723122358322144,0,0.9945411086082458,37.93000030517578,32,1.002276062965393,1.0723122358322144,1743326755.8378026,5749.668534171,1000,0.62599116563797,1.0723122358322144,8.360352516174316,-0.0025217346847057343,5580.51953125,640000.0,1.002276062965393,0.04581158235669136,93.86986541748047,2.1690971851348877,31,0.7656500339508057,4.867226600646973,-0.08798180520534515,15,-0.03685702010989189,0.020089611411094666
0.9360451102256775,0.9991719126701355,0.014511404559016228,0.008697353303432465,167.38104248046875,74.24400329589844,119.48783874511719,0.0002010000025620684,1.1009939908981323,0,1.0784785747528076,35.11000061035156,33,0.9991719126701355,1.1009939908981323,1743326923.286119,5885.893445226,1000,0.6176822781562805,1.1009939908981323,8.385249137878418,0.006646040827035904,5747.97021484375,660000.0,0.9991719126701355,0.054508935660123825,93.13697052001953,1.240325689315796,32,-0.9287714958190918,5.883162498474121,-0.251373291015625,31,-0.030210979282855988,0.02092028222978115
0.926337480545044,0.9994909167289734,0.01456643920391798,0.008070174604654312,136.1488037109375,41.65616226196289,146.89810180664062,0.00019799999427050352,1.1294366121292114,0,1.0774526596069336,39.68000030517578,34,0.9994909167289734,1.1294366121292114,1743327059.5111442,6066.060200899,1000,0.6118057370185852,1.1294366121292114,8.366239547729492,-0.0014017634093761444,5884.18896484375,680000.0,0.9994909167289734,0.06257911026477814,94.49252319335938,2.181082248687744,33,0.9407565593719482,5.177359104156494,-0.055798016488552094,16,-0.03161274269223213,0.020355254411697388
0.9148988127708435,1.0002983808517456,0.014528041705489159,0.0009908303618431091,180.09356689453125,86.263671875,111.05339050292969,0.00019500000053085387,1.1573600769042969,0,1.075597882270813,33.869998931884766,35,1.0002983808517456,1.1573600769042969,1743327239.677999,6226.935746957,1000,0.6047359108924866,1.1573600769042969,9.234509468078613,0.002749428153038025,6064.35791015625,700000.0,1.0002983808517456,0.06356994062662125,93.82981872558594,0.9768624305725098,34,-1.2042198181152344,4.435988903045654,-0.184467613697052,32,-0.028863314539194107,0.020762750878930092
0.9028298854827881,1.0068433284759521,0.01579160802066326,-0.014616921544075012,160.80508422851562,67.29670715332031,124.37417602539062,0.00019200000679120421,1.1852220296859741,0,1.0120571851730347,41.130001068115234,36,1.0068433284759521,1.1852220296859741,1743327400.5535614,6383.166624599,1000,0.5976400971412659,1.1852220296859741,9.003240585327148,-0.00811995193362236,6225.23486328125,720000.0,1.0068433284759521,0.048953019082546234,93.50830078125,1.518968939781189,35,0.5421065092086792,4.558676719665527,0.17759668827056885,26,-0.03698326647281647,0.022264279425144196
0.9045162200927734,1.0023621320724487,0.01483603660017252,0.006999198347330093,156.16505432128906,63.92011642456055,128.0696258544922,0.00018899999849963933,1.21281898021698,0,1.0678129196166992,37.099998474121094,37,1.0023622512817383,1.21281898021698,1743327556.7843416,6533.96295657,1000,0.5988048911094666,1.21281898021698,9.156501770019531,0.0038572773337364197,6381.470703125,740000.0,1.0023621320724487,0.05595221742987633,92.24486541748047,1.4811480045318604,36,-0.03782093524932861,3.9991297721862793,-0.20784392952919006,25,-0.03312598913908005,0.02093241922557354
0.9019662737846375,1.0015884637832642,0.01511304173618555,-0.0035564079880714417,150.7321014404297,55.84840393066406,132.6857452392578,0.00018600000475998968,1.240448236465454,0,0.8985767364501953,41.84000015258789,38,1.0015884637832642,1.240448236465454,1743327707.5806181,6682.527745163,1000,0.5971489548683167,1.240448236465454,9.181914329528809,-0.0024833232164382935,6532.26806640625,760000.0,1.0015884637832642,0.052395809441804886,94.88355255126953,1.5019935369491577,37,0.020845532417297363,4.691259384155273,-0.009967569261789322,21,-0.03560931235551834,0.02042665332555771
0.8875110149383545,1.0014435052871704,0.014715264551341534,0.025591406971216202,148.49681091308594,53.67534255981445,134.6830291748047,0.0001829999964684248,1.2680634260177612,0,1.0768611431121826,40.880001068115234,39,1.0014435052871704,1.2680634260177612,1743327856.1452298,6830.956621602,1000,0.5883104205131531,1.2680634260177612,9.05036449432373,-0.0008393377065658569,6680.8291015625,780000.0,1.0014435052871704,0.07798721641302109,94.82140350341797,1.9011062383651733,38,0.3991127014160156,4.6540069580078125,0.1634913682937622,20,-0.0364486500620842,0.02070344239473343
0.8735793828964233,1.0006924867630005,0.014577598311007023,-0.018880322575569153,148.3616180419922,54.488189697265625,134.80575561523438,0.00018000000272877514,1.295998215675354,0,0.9864398241043091,46.790000915527344,40,1.0006924867630005,1.295998215675354,1743328004.5743809,6996.706292058,1000,0.5801448225975037,1.295998215675354,9.053483009338379,-0.0030662529170513153,6829.26318359375,800000.0,1.0006924867630005,0.059106893837451935,93.87335968017578,2.3647923469543457,39,0.46368610858917236,4.507904052734375,-0.06653590500354767,21,-0.03951490297913551,0.020592283457517624
0.8617476224899292,0.9995166659355164,0.014445064589381218,0.0022022798657417297,165.6890106201172,72.06976318359375,120.70806884765625,0.00017699999443721026,1.3236538171768188,0,1.1085611581802368,36.43000030517578,41,0.9995166659355164,1.3236538171768188,1743328170.3241637,7145.754481256,1000,0.5732028484344482,1.3236538171768188,9.819273948669434,0.011763107031583786,6995.0146484375,820000.0,0.9995166659355164,0.061309173703193665,93.61918640136719,1.2233234643936157,40,-1.14146888256073,5.165799140930176,-0.15584902465343475,27,-0.027751795947551727,0.020221218466758728
0.8490685820579529,1.000319480895996,0.014462484046816826,-0.015695691108703613,148.97479248046875,54.39179611206055,134.2509002685547,0.0001740000006975606,1.3509043455123901,0,1.0209146738052368,33.599998474121094,42,1.000319480895996,1.3509043455123901,1743328319.3720498,7302.413008982,1000,0.565994381904602,1.3509043455123901,9.749340057373047,-0.00038305483758449554,7144.05029296875,840000.0,1.000319480895996,0.04561348259449005,94.58293914794922,1.2645437717437744,41,0.04122030735015869,4.469593048095703,0.03311888873577118,21,-0.028134850785136223,0.02051563933491707
0.8340799808502197,0.9993969798088074,0.014957704581320286,0.02542959898710251,156.5760040283203,62.196353912353516,127.73348999023438,0.00017100000695791095,1.377465844154358,0,1.021682858467102,27.979999542236328,43,0.9993969202041626,1.377465844154358,1743328476.030698,7445.71938977,1000,0.5576120018959045,1.377465844154358,10.242353439331055,-0.0003987625241279602,7300.70458984375,860000.0,0.9993969798088074,0.07104308158159256,94.3795394897461,1.0184212923049927,42,-0.24612247943878174,4.812758445739746,-0.10267573595046997,24,-0.028533613309264183,0.02043776586651802
0.832653284072876,1.001416802406311,0.016599880531430244,0.008160673081874847,143.2284393310547,48.00980758666992,139.6370849609375,0.00016799999866634607,1.403633952140808,0,1.1588000059127808,31.649999618530273,44,1.0014166831970215,1.403633952140808,1743328619.3367622,7587.289848654,1000,0.5568357706069946,1.403633952140808,10.56042194366455,-0.02294216863811016,7444.01171875,880000.0,1.001416802406311,0.07920375466346741,95.21855926513672,2.54250431060791,43,1.5240830183029175,4.235783100128174,-0.06429369747638702,19,-0.051475781947374344,0.021165376529097557
0.8258575201034546,1.0019309520721436,0.013695986941456795,-0.0070933997631073,141.48887634277344,48.62553024291992,141.35386657714844,0.00016500000492669642,1.4292213916778564,0,1.0898529291152954,27.780000686645508,45,1.0019309520721436,1.4292213916778564,1743328760.9075625,7759.997663104,1000,0.5531637072563171,1.4292213916778564,10.513275146484375,0.02646755985915661,7585.5849609375,900000.0,1.0019309520721436,0.07211035490036011,92.86327362060547,1.4970625638961792,44,-1.045441746711731,4.72966194152832,-0.0572928860783577,19,-0.025008222088217735,0.02219274453818798
0.820244312286377,1.0029640197753906,0.014947243966162205,-0.018136214464902878,172.62542724609375,76.93643188476562,115.8577880859375,0.00016199999663513154,1.4544600248336792,0,1.187668800354004,30.5,46,1.0029640197753906,1.4544600248336792,1743328933.6151958,7913.696816446,1000,0.5500832796096802,1.4544600248336792,10.293122291564941,-0.01076355017721653,7758.28564453125,920000.0,1.0029640197753906,0.05397414043545723,95.68891906738281,1.2256999015808105,45,-0.27136266231536865,3.638977289199829,0.033646970987319946,29,-0.035771772265434265,0.02107798494398594
0.8077762126922607,1.0028551816940308,0.01558017823845148,0.0012357048690319061,153.63107299804688,59.84199905395508,130.1820068359375,0.00015900000289548188,1.4797307252883911,0,1.0989794731140137,36.02000045776367,47,1.0028550624847412,1.4797307252883911,1743329087.314665,8078.976741535,1000,0.5434889793395996,1.4797307252883911,10.573857307434082,-0.007901772856712341,7912.0029296875,940000.0,1.0028551816940308,0.055209845304489136,93.78900909423828,1.457675576210022,46,0.23197567462921143,3.4348247051239014,0.062012895941734314,22,-0.043673545122146606,0.021583419293165207
0.8058418035507202,1.0023175477981567,0.015400486066937447,0.006883434951305389,165.1977081298828,71.46084594726562,121.06705474853516,0.000155999994603917,1.5053915977478027,0,1.0168237686157227,41.86000061035156,48,1.0023175477981567,1.5053915977478027,1743329252.5943666,8229.625493157,1000,0.5424806475639343,1.5053915977478027,10.43387222290039,-0.002253912389278412,8077.2705078125,960000.0,1.0023175477981567,0.062093280255794525,93.7367935180664,1.8528984785079956,47,0.39522290229797363,4.572262287139893,0.035546205937862396,27,-0.04592745751142502,0.020257333293557167
0.7939666509628296,1.001703143119812,0.014872419647872448,0.02022392302751541,150.5596160888672,56.540401458740234,132.83773803710938,0.00015300000086426735,1.531368374824524,0,1.190593957901001,41.130001068115234,49,1.001703143119812,1.531368374824524,1743329403.2427387,8393.515598867,1000,0.5360154509544373,1.531368374824524,10.762049674987793,-0.007762853056192398,8227.9111328125,980000.0,1.001703143119812,0.08231720328330994,94.01908111572266,2.5575475692749023,48,0.7046490907669067,4.7538042068481445,0.06721184402704239,21,-0.053690310567617416,0.021232131868600845
