Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Safety/EpCostShield,Metrics/EpRet,Train/PolicyRatio,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_adv_c,Train/PolicyRatio/Max,Train/StopIter,Metrics/LagrangeMultiplier/Min,Misc/gradient_norm,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Train/LR,Time/FPS,Time/Epoch,_runtime,Misc/Alpha,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Train/Epoch,Misc/xHx,Safety/shield_violation,_timestamp,Value/reward,Metrics/LagrangeMultiplier,Value/cost,Train/Entropy,Time/Update,Value/Adv,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,Time/Rollout,TotalEnvSteps,Misc/AcceptanceStep,Misc/H_inv_g,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Time/Total,Loss/Loss_pi,Train/KL,Metrics/EpLen
0.36412984132766724,0.266722172498703,39.67499923706055,11.210299491882324,1.0013145208358765,1.0178951025009155,0.36412984132766724,-1.2366561889648438,1.0013145208358765,10,0.3602212071418762,0.11454245448112488,37.599998474121094,0,0,209.81900024414062,95.32025909423828,1242.663185334,1.8847473859786987,11,0.10596898198127747,0.3602212071418762,10,0.005630188155919313,9.625261306762695,1746553434.5702345,1.4492689371109009,0.3602212071418762,6.821481227874756,1.4364566802978516,16.137653350830078,-2.8228759774151513e-08,36.03135299682617,0.0009295346681028605,0,0.0011348128318786621,79.18257904052734,220000.0,1,0.14151613414287567,-16.141830444335938,0.36412984132766724,1.0013145208358765,-0.009569525718688965,1143.2877197265625,-0.3524858057498932,0.0003932405961677432,500
0.39195066690444946,0.26432719826698303,59.150001525878906,12.092779159545898,1.0024675130844116,1.0094696283340454,0.39195066690444946,-3.400620460510254,1.0024675130844116,10,0.3882678747177124,0.11470496654510498,36.91999816894531,0,0,203.5167236328125,98.27202606201172,1337.347155279,1.928051471710205,12,0.1356072723865509,0.3882678747177124,11,0.005380120128393173,12.644726753234863,1746553532.9085956,1.7084980010986328,0.3882678747177124,9.709630012512207,1.428065299987793,16.458829879760742,4.577636492086867e-09,45.457801818847656,0.0017447671853005886,0,0.03287738561630249,81.81317901611328,240000.0,1,0.13709549605846405,9.426448822021484,0.39195066690444946,1.0024675130844116,0.029638290405273438,1241.629638671875,-0.3196084201335907,0.0003405666211619973,500
0.41838735342025757,0.24818506836891174,34.375,12.739121437072754,1.0027495622634888,1.008955478668213,0.41838735342025757,-1.0441718101501465,1.0027496814727783,10,0.4152029752731323,0.14332161843776703,37.060001373291016,0,0,211.40206909179688,94.60645294189453,1434.105174212,2.0512514114379883,13,0.13007740676403046,0.4152029752731323,12,0.004753257613629103,9.174747467041016,1746553627.5922444,1.6578285694122314,0.4152029752731323,6.952341556549072,1.4270234107971191,16.12362289428711,-1.7166136956348055e-08,28.139930725097656,0.0019442623015493155,0,-0.03136944770812988,78.48280334472656,260000.0,1,0.1209920346736908,-17.31787109375,0.41838735342025757,1.0027496814727783,-0.005529865622520447,1336.297607421875,-0.3509778678417206,0.00039508723421022296,500
0.44400686025619507,0.2226266711950302,44.82500076293945,13.184235572814941,1.0018755197525024,0.9955720901489258,0.44400686025619507,0.07030034810304642,1.001875638961792,10,0.440811425447464,0.2814297676086426,27.920000076293945,0,0,206.8624267578125,96.6826171875,1530.482880229,1.4430254697799683,14,0.1506771743297577,0.440811425447464,13,0.009604649618268013,12.129063606262207,1746553724.3503783,2.0502727031707764,0.440811425447464,8.914496421813965,1.4134167432785034,16.096582412719727,1.5640258865801115e-08,46.6914176940918,0.001326164579950273,0,-0.046196818351745605,80.58601379394531,280000.0,1,0.1542777121067047,18.55148696899414,0.44400686025619507,1.001875638961792,0.020599767565727234,1433.0682373046875,-0.3971746861934662,0.0004267730691935867,500
0.46873486042022705,0.25519096851348877,39.275001525878906,14.205305099487305,1.0029973983764648,0.9811890125274658,0.46873486042022705,-0.29181933403015137,1.0029973983764648,10,0.4653618037700653,0.16111129522323608,30.100000381469727,0,0,207.7018585205078,96.29186248779297,1620.893628024,1.7244009971618652,15,0.14376501739025116,0.4653618037700653,14,0.006725937128067017,11.086186408996582,1746553820.7279875,2.022554636001587,0.4653618037700653,7.8797125816345215,1.3985894918441772,16.37910270690918,1.678466787780053e-08,39.037986755371094,0.00211942452006042,0,0.015363872051239014,79.9127426147461,300000.0,1,0.14798817038536072,-7.653430938720703,0.46873486042022705,1.0029973983764648,-0.006912156939506531,1529.4285888671875,-0.3818108141422272,0.0003894979599863291,500
0.4911890923976898,0.24009740352630615,1.0499999523162842,12.486924171447754,1.0007480382919312,0.9831786155700684,0.4911890923976898,-0.08175106346607208,1.0007480382919312,10,0.48841390013694763,0.09445158392190933,16.989999771118164,0,0,221.3967742919922,90.33555603027344,1713.619244348,2.3680121898651123,16,0.1090642437338829,0.48841390013694763,15,0.0035666534677147865,3.369051933288574,1746553911.139099,1.8022565841674805,0.48841390013694763,2.221580743789673,1.399731993675232,16.100149154663086,0.0,6.672714710235596,0.0005289148539304733,0,0.032568126916885376,74.23538970947266,320000.0,1,0.10139197111129761,-32.3652720451355,0.4911890923976898,1.0007480382919312,-0.034700773656368256,1619.8505859375,-0.3492426872253418,0.00039395675412379205,500
0.512154221534729,0.2399791181087494,14.175000190734863,12.508256912231445,1.0023199319839478,0.9871930480003357,0.512154221534729,-0.36387768387794495,1.0023200511932373,10,0.509796679019928,0.1470869481563568,9.670000076293945,0,0,215.85145568847656,92.65631103515625,1808.998099637,2.734189033508301,17,0.13850301504135132,0.509796679019928,16,0.0026752925477921963,5.042275428771973,1746554003.8645623,2.1642377376556396,0.509796679019928,3.2009520530700684,1.4030290842056274,16.43825912475586,-1.5640258865801115e-08,11.20659351348877,0.001640467788092792,0,0.025299519300460815,76.21802520751953,340000.0,1,0.0877697616815567,4.533878803253174,0.512154221534729,1.0023200511932373,0.029438771307468414,1712.577880859375,-0.323943167924881,0.0004139151715207845,500
0.5325723886489868,0.2811521589756012,33.650001525878906,14.028895378112793,1.0014601945877075,0.9941381812095642,0.5325723886489868,0.2403753697872162,1.001460313796997,10,0.5298236012458801,0.05147721245884895,12.510000228881836,0,0,209.8375701904297,95.31182098388672,1901.828811982,2.7156717777252197,18,0.1578962802886963,0.5298236012458801,17,0.0027119009755551815,7.652493000030518,1746554099.2432911,2.4474704265594482,0.5298236012458801,5.407516956329346,1.4088116884231567,16.421987533569336,9.918212917625624e-09,22.192428588867188,0.0010325416224077344,0,0.02296409010887146,78.88981628417969,360000.0,1,0.10352950543165207,10.985835075378418,0.5325723886489868,1.001460313796997,0.01939326524734497,1807.95947265625,-0.3009790778160095,0.0003257143252994865,500
0.5518026351928711,0.23495501279830933,15.875,14.548995018005371,1.003665566444397,0.9924108386039734,0.5518026351928711,-0.12012413144111633,1.0036656856536865,10,0.5488080978393555,0.13145555555820465,16.030000686645508,0,0,215.58731079101562,92.76983642578125,1993.181527458,2.811192035675049,19,0.13750596344470978,0.5488080978393555,18,0.002530738478526473,4.169558048248291,1746554192.0741904,2.125148296356201,0.5488080978393555,3.1335999965667725,1.4061774015426636,16.44506072998047,-9.918212917625624e-09,10.788753509521484,0.0025919750332832336,0,0.009125381708145142,76.32475280761719,380000.0,1,0.08357842266559601,-11.403675079345703,0.5518026351928711,1.0036656856536865,-0.02039031684398651,1900.798828125,-0.2918536961078644,0.0004211937775835395,500
0.5695676207542419,0.2631694972515106,6.375,13.770380020141602,1.0024467706680298,0.9851150512695312,0.5695676207542419,0.7684066891670227,1.0024468898773193,10,0.5666373372077942,0.1055472120642662,11.350000381469727,0,0,219.1581268310547,91.25830841064453,2086.861211844,2.4406800270080566,20,0.1313362419605255,0.5666373372077942,19,0.0033574304543435574,3.573007106781006,1746554283.426295,2.276365280151367,0.5666373372077942,2.576622247695923,1.398366928100586,16.149694442749023,0.0,8.643796920776367,0.001730100018903613,0,-0.04974675178527832,75.10859680175781,400000.0,1,0.10782629251480103,-2.144956588745117,0.5695676207542419,1.0024468898773193,-0.006169721484184265,1992.1151123046875,-0.3416004478931427,0.0003767595917452127,500
0.5868594646453857,0.27743345499038696,26.325000762939453,14.108193397521973,1.0019259452819824,0.9893596768379211,0.5868594646453857,0.6960489749908447,1.0019259452819824,10,0.5833596587181091,0.09039158374071121,9.920000076293945,0,0,213.695556640625,93.59109497070312,2180.286503884,2.2771072387695312,21,0.14893949031829834,0.5833596587181091,20,0.0038571087643504143,5.745742321014404,1746554377.1060874,2.631690502166748,0.5833596587181091,4.470053672790527,1.4001258611679077,16.454010009765625,3.051757735406113e-09,18.15418815612793,0.0013618490193039179,0,0.06472468376159668,77.1370620727539,420000.0,1,0.12183592468500137,9.510391235351562,0.5868594646453857,1.0019259452819824,0.017603248357772827,2085.812255859375,-0.276875764131546,0.00032276660203933716,500
0.6035482287406921,0.27581650018692017,21.799999237060547,16.081623077392578,1.0028772354125977,1.0012949705123901,0.6035482287406921,1.1027541160583496,1.0028772354125977,10,0.5992618203163147,0.0811833068728447,13.40999984741211,0,0,214.22756958007812,93.3586654663086,2272.357735735,2.129863739013672,22,0.17925885319709778,0.5992618203163147,21,0.004408850800246,6.294844150543213,1746554470.5318725,2.955018997192383,0.5992618203163147,4.538215637207031,1.4117132425308228,16.152130126953125,-3.8146971692576415e-10,22.179563522338867,0.00203456892631948,0,-0.06366932392120361,77.2065200805664,440000.0,1,0.12949959933757782,4.0253753662109375,0.6035482287406921,1.0028772354125977,0.03031936287879944,2179.25927734375,-0.34054508805274963,0.0003270682645961642,500
0.6191909909248352,0.20937064290046692,10.024999618530273,16.158794403076172,1.002231240272522,1.007614016532898,0.6191909909248352,0.1801876276731491,1.0022313594818115,10,0.6145484447479248,0.12704569101333618,15.760000228881836,0,0,217.3702850341797,92.00889587402344,2365.088246801,2.6341168880462646,23,0.14801304042339325,0.6145484447479248,22,0.002882427303120494,3.51454496383667,1746554562.6031687,2.6792922019958496,0.6145484447479248,2.644031286239624,1.4189962148666382,16.157073974609375,-1.5258788677030566e-09,8.35823917388916,0.0015777532244101167,0,0.04403829574584961,75.851806640625,460000.0,1,0.07948418706655502,-13.821324348449707,0.6191909909248352,1.0022313594818115,-0.03124581277370453,2271.32373046875,-0.2965067923069,0.00042905908776447177,500
0.6341237425804138,0.2705672085285187,15.274999618530273,15.531824111938477,1.0020285844802856,1.0054138898849487,0.6341237425804138,-1.0395867824554443,1.0020287036895752,10,0.6289148926734924,0.21444155275821686,8.5,0,0,215.85118103027344,92.65643310546875,2459.40466626,1.5729186534881592,24,0.15112847089767456,0.6289148926734924,23,0.008083825930953026,5.440169334411621,1746554655.3334432,3.2265336513519287,0.6289148926734924,3.6038031578063965,1.4172605276107788,16.35625457763672,7.629394338515283e-10,18.151226043701172,0.0014344538794830441,0,-0.061984121799468994,76.30016326904297,480000.0,1,0.17201600968837738,9.792986869812012,0.6341237425804138,1.0020287036895752,0.003115430474281311,2364.042236328125,-0.358490914106369,0.0003453227109275758,500
0.6491614580154419,0.25390735268592834,32.125,16.540681838989258,1.0017485618591309,1.0012093782424927,0.6491614580154419,0.011694960296154022,1.0017485618591309,10,0.6425402164459229,0.09942980855703354,10.199999809265137,0,0,212.20045471191406,94.2505111694336,2551.197624968,1.93692946434021,25,0.1661897748708725,0.6425402164459229,24,0.00533091276884079,5.781261920928955,1746554749.6499138,3.1416800022125244,0.6425402164459229,4.101583480834961,1.4151064157485962,16.072694778442383,1.5258788677030566e-09,18.715259552001953,0.0012364198919385672,0,0.13622130453586578,78.17779541015625,500000.0,1,0.1310875564813614,0.5640335083007812,0.6491614580154419,1.0017485618591309,0.015061303973197937,2458.36962890625,-0.22226960957050323,0.00038928331923671067,500
0.6633462905883789,0.22897715866565704,10.524999618530273,16.19214630126953,1.0002050399780273,0.9977882504463196,0.6633462905883789,-0.32497870922088623,1.0002050399780273,10,0.6555938720703125,0.12502574920654297,12.0,0,0,218.0338592529297,91.72887420654297,2644.368674223,2.5224132537841797,26,0.1531178206205368,0.6555938720703125,25,0.003143374575302005,3.1415657997131348,1746554841.4430828,3.042708158493042,0.6555938720703125,2.2326183319091797,1.4110969305038452,16.03444480895996,1.5258788677030566e-09,9.744897842407227,0.00014498515520244837,0,-0.05817703902721405,75.69441223144531,520000.0,1,0.09077701717615128,-8.970361709594727,0.6633462905883789,1.0002050399780273,-0.013071954250335693,2550.1650390625,-0.2804466485977173,0.0004162992408964783,500
0.6771080493927002,0.23685269057750702,18.075000762939453,15.9104585647583,1.0005906820297241,1.012121319770813,0.6771080493927002,0.4444800615310669,1.0005906820297241,10,0.6681841015815735,0.09469591081142426,12.90999984741211,0,0,214.81272888183594,93.10435485839844,2737.329641857,2.605487108230591,27,0.15592095255851746,0.6681841015815735,26,0.002946121385321021,3.400855779647827,1746554934.6140466,3.142470598220825,0.6681841015815735,2.465860366821289,1.4239059686660767,16.36309051513672,1.2207030941624453e-08,8.437067031860352,0.00041764715570025146,0,0.06042452156543732,76.7412338256836,540000.0,1,0.09090534597635269,-1.307830810546875,0.6771080493927002,1.0005906820297241,0.002803131937980652,2643.333984375,-0.22002212703227997,0.00041388889076188207,500
0.6904001832008362,0.251298725605011,16.024999618530273,16.311626434326172,1.0009514093399048,1.0156198740005493,0.6904001832008362,-0.7302840352058411,1.0009515285491943,10,0.680184543132782,0.21201534569263458,9.649999618530273,0,0,215.2723388671875,92.90557861328125,2827.619978569,1.7696603536605835,28,0.18844003975391388,0.680184543132782,27,0.006386302877217531,4.388862609863281,1746555027.5750673,3.3245675563812256,0.680184543132782,2.9791274070739746,1.426723837852478,16.44441032409668,2.8610229740877458e-09,14.584410667419434,0.0006727760774083436,0,-0.08816511929035187,76.46115112304688,560000.0,1,0.14200393855571747,6.147343635559082,0.6904001832008362,1.0009515285491943,0.03251908719539642,2736.302978515625,-0.30818724632263184,0.00036962435115128756,500
0.702582061290741,0.25135353207588196,1.475000023841858,15.500771522521973,1.001510739326477,1.0145368576049805,0.702582061290741,-0.6734474301338196,1.0015108585357666,10,0.6916300654411316,0.0938170924782753,9.210000038146973,0,0,221.65493774414062,90.2303466796875,2920.338574313,2.7981362342834473,29,0.10688795149326324,0.6916300654411316,28,0.0025544099044054747,1.3422183990478516,1746555117.8653276,2.799842119216919,0.6916300654411316,1.1601173877716064,1.4270044565200806,16.162416458129883,-3.814697002724188e-09,4.204759120941162,0.001068282057531178,0,0.041501641273498535,74.0678939819336,580000.0,1,0.08982891589403152,-10.379651546478271,0.702582061290741,1.0015108585357666,-0.08155208826065063,2826.58837890625,-0.2666856050491333,0.00038166905869729817,500
0.7143813371658325,0.2421802282333374,14.5,15.00365924835205,1.004167914390564,1.0329533815383911,0.7143813371658325,-0.035762347280979156,1.004167914390564,10,0.702287495136261,0.22751642763614655,4.059999942779541,0,0,215.87828063964844,92.64480590820312,3012.771508697,2.213491916656494,30,0.1297985464334488,0.702287495136261,29,0.0040820008143782616,2.596470355987549,1746555210.5839906,3.1382174491882324,0.702287495136261,1.972788691520691,1.4452282190322876,16.450634002685547,7.629394005448376e-09,9.291023254394531,0.0029471886809915304,0,0.0572357177734375,76.19415283203125,600000.0,1,0.10941093415021896,5.086264133453369,0.7143813371658325,1.004167914390564,0.022910594940185547,2919.29296875,-0.2094498872756958,0.0004604235873557627,500
0.7257710695266724,0.2511284053325653,13.074999809265137,15.583186149597168,1.0029658079147339,1.0500680208206177,0.7257710695266724,-0.23979173600673676,1.0029658079147339,10,0.7122920155525208,0.12204521894454956,5.159999847412109,0,0,216.5312957763672,92.36540222167969,3105.302135592,2.3775248527526855,31,0.14016662538051605,0.7122920155525208,30,0.0035381694324314594,2.6624794006347656,1746555303.016938,3.3389174938201904,0.7122920155525208,1.578928828239441,1.4616292715072632,16.365631103515625,-4.577636492086867e-09,8.271618843078613,0.0020971146877855062,0,-0.010115459561347961,75.999755859375,620000.0,1,0.10562597960233688,-1.019404411315918,0.7257710695266724,1.0029658079147339,0.01036807894706726,3011.7314453125,-0.21956534683704376,0.000356462987838313,500
0.7368634343147278,0.20690885186195374,14.475000381469727,16.652450561523438,1.000465750694275,1.064642310142517,0.7368634343147278,-0.1088249683380127,1.000465750694275,10,0.7217835783958435,0.11565987765789032,6.53000020980835,0,0,216.28517150878906,92.47051239013672,3200.202951728,2.456266164779663,32,0.14521481096744537,0.7217835783958435,31,0.0033149560913443565,2.6239936351776123,1746555395.547526,3.193704843521118,0.7217835783958435,1.7651814222335815,1.4743331670761108,16.450672149658203,4.577636492086867e-09,6.980402946472168,0.00032925119739957154,0,-0.0014315545558929443,76.01982116699219,640000.0,1,0.08423714339733124,-1.2912158966064453,0.7368634343147278,1.000465750694275,0.005048185586929321,3104.26953125,-0.2209969013929367,0.000415403104852885,500
0.7483533024787903,0.28739938139915466,27.950000762939453,17.47563934326172,1.0004934072494507,1.0691198110580444,0.7483533024787903,-0.07303187251091003,1.0004934072494507,10,0.7311955690383911,0.12014847993850708,13.149999618530273,0,0,210.88967895507812,94.83631134033203,3291.070289233,2.3212592601776123,33,0.17382486164569855,0.7311955690383911,32,0.003711773781105876,4.181998252868652,1746555490.4481769,3.422584056854248,0.7311955690383911,2.956174612045288,1.4784822463989258,16.40679931640625,6.103515470812226e-09,16.302227020263672,0.00034891971154138446,0,0.04982951283454895,78.42949676513672,660000.0,1,0.12381184101104736,9.321824073791504,0.7483533024787903,1.0004934072494507,0.028610050678253174,3199.166015625,-0.17116738855838776,0.0003137454914394766,500
0.7590288519859314,0.24863676726818085,4.125,17.260995864868164,1.0023651123046875,1.080451488494873,0.7590288519859314,-0.6857144236564636,1.0023651123046875,10,0.740237295627594,0.10588937997817993,7.929999828338623,0,0,220.25274658203125,90.80477142333984,3382.739659647,2.626269578933716,34,0.14416131377220154,0.740237295627594,33,0.0028996788896620274,2.2181355953216553,1746555581.3156755,3.346041679382324,0.740237295627594,1.0834027528762817,1.4894514083862305,16.150482177734375,5.340575981449547e-09,5.118337154388428,0.001672330778092146,0,-0.10861445963382721,74.6542739868164,680000.0,1,0.09467297792434692,-11.183889865875244,0.7590288519859314,1.0023651123046875,-0.02966354787349701,3290.039306640625,-0.27978184819221497,0.0003494630800560117,500
0.7691922187805176,0.21160447597503662,8.574999809265137,17.429182052612305,1.0022902488708496,1.0764739513397217,0.7691922187805176,-0.07174129039049149,1.0022902488708496,10,0.748844563961029,0.08972080051898956,6.21999979019165,0,0,218.31546020507812,91.61055755615234,3475.310783646,2.8873884677886963,35,0.12750405073165894,0.748844563961029,34,0.002398930722847581,1.6849395036697388,1746555672.9851158,3.212059259414673,0.748844563961029,0.8768420219421387,1.48468017578125,16.369123458862305,6.484984993448961e-09,5.415237903594971,0.0016194505151361227,0,0.08514276146888733,75.24141693115234,700000.0,1,0.07328576594591141,0.29690074920654297,0.7691922187805176,1.0022902488708496,-0.016657263040542603,3381.708984375,-0.19463908672332764,0.0004401574842631817,500
