Value/Adv,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Misc/AcceptanceStep,Value/cost,Loss/Loss_pi/Delta,Time/Epoch,Time/Total,Train/StopIter,_step,Metrics/EpCost,Time/Update,Safety/shield_violation,Train/Epoch,Train/LR,Train/PolicyStd,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Loss/Loss_cost_critic,Safety/shield_adv_c,Metrics/EpRet,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,_runtime,Train/PolicyRatio/Min,Misc/xHx,_timestamp,Value/reward,Train/KL,Misc/gradient_norm,Time/Rollout,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Misc/H_inv_g,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi,Train/PolicyRatio,Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Misc/Alpha
1.5258788677030566e-09,500,0,2,0.7868370413780212,-0.0689187366515398,122.6606674194336,4683.625,10,36,6.53000020980835,27.309627532958984,1.4492965936660767,35,0,0.7730162143707275,0.14346042275428772,-2.0744376182556152,4.062385082244873,0.6795990467071533,24.775405883789062,0.9993398189544678,1.1286101341247559,0.15536892414093018,0.0004025636299047619,0.8125429153442383,4806.366221487,0.9993398189544678,0.004074977710843086,1746555640.2164035,4.3766326904296875,0.0003559895558282733,0.2290858030319214,95.35099792480469,0.8113116025924683,163.05145263671875,0.08094503730535507,720000.0,0.8125429153442383,0.8113116025924683,0.8113116025924683,-0.08480219542980194,0,-0.04378140717744827,0.9993398189544678,9.699999809265137,0.8125429153442383,2.2153985500335693
6.103515470812226e-09,500,0,1,0.4102817475795746,-0.05108904838562012,120.94822692871094,4804.6611328125,10,37,4.800000190734863,27.582563400268555,0.6389662623405457,36,0,0.7721507549285889,0.21459196507930756,-2.537771463394165,1.524613618850708,-0.018089722841978073,23.2686824798584,1.0017364025115967,1.1261401176452637,0.1400069147348404,0.0012277658097445965,0.8177348375320435,4928.022875512,1.0017364025115967,0.0020383025985211134,1746555761.2556987,4.480039119720459,0.00041083295946009457,0.13853371143341064,93.3656005859375,0.8168768882751465,165.36001586914062,0.06850682199001312,740000.0,0.8177348375320435,0.8168768882751465,0.8168768882751465,-0.015362009406089783,0,-0.09487045556306839,1.0017362833023071,0.0,0.8177348375320435,3.1324172019958496
7.629394338515283e-10,500,0,1,0.5726966857910156,0.067252978682518,121.5773696899414,4926.3330078125,10,38,1.4800000190734863,27.869131088256836,1.0930873155593872,37,0,0.7670645713806152,0.23110221326351166,1.8877277374267578,3.412341356277466,-0.29025518894195557,23.235557556152344,0.9997916221618652,1.1180534362792969,0.17870253324508667,0.00014731728879269212,0.8225025534629822,5052.195574734,0.9997916221618652,0.002730706473812461,1746555882.9124339,4.795636177062988,0.00047194704529829323,0.2034692019224167,93.70821380615234,0.8221395611763,164.50430297851562,0.0853940099477768,760000.0,0.8225025534629822,0.8221395611763,0.8221395611763,0.03869561851024628,0,-0.027617476880550385,0.9997916221618652,7.775000095367432,0.8225025534629822,2.7063045501708984
3.051757735406113e-09,500,0,1,0.674390435218811,0.1013679951429367,124.07744598388672,5050.49365234375,10,39,6.880000114440918,24.14429473876953,2.125035285949707,38,0,0.7702123522758484,0.24609477818012238,2.5053040981292725,5.917645454406738,0.06037551164627075,26.15216636657715,0.9988765716552734,1.1219042539596558,0.28435561060905457,0.0007944118697196245,0.8270348310470581,5173.796270145,0.9988765716552734,0.00950256735086441,1746556007.0845358,5.5298590660095215,0.0005254056886769831,0.25843918323516846,99.93311309814453,0.8274908065795898,161.1896514892578,0.16963212192058563,780000.0,0.8270348310470581,0.8274908065795898,0.8274908065795898,0.1056530773639679,0,0.07375051826238632,0.9988765716552734,22.049999237060547,0.8270348310470581,1.4507557153701782
7.629394005448376e-09,500,0,1,0.34002605080604553,-0.12556128576397896,121.50531005859375,5172.09619140625,10,40,7.929999828338623,26.815876007080078,1.231308102607727,39,0,0.7663912177085876,0.23321202397346497,-2.3877112865448,3.5299341678619385,-0.16385817527770996,28.1900634765625,1.0010828971862793,1.1187933683395386,0.20612439513206482,0.0007657239330001175,0.8313839435577393,5297.280106336,1.0010828971862793,0.0028173034079372883,1746556128.6852744,5.1722331047058105,0.00040935404831543565,0.1417355239391327,94.68939971923828,0.8325713276863098,164.6018524169922,0.08752930909395218,800000.0,0.8313839435577393,0.8325713276863098,0.8325713276863098,-0.07823121547698975,0,-0.051810767501592636,1.0010828971862793,8.149999618530273,0.8313839435577393,2.6643877029418945
-2.8610229740877458e-09,500,0,1,0.5356390476226807,0.007755305618047714,123.37824249267578,5295.57177734375,10,41,4.130000114440918,28.953813552856445,1.3258283138275146,40,0,0.7608850598335266,0.21367697417736053,0.3645439147949219,3.8944780826568604,-0.07340433448553085,27.57378387451172,1.0011112689971924,1.1123408079147339,0.2268553525209427,0.0007857296732254326,0.83545982837677,5420.772815975,1.0011112689971924,0.003400955582037568,1746556252.1692064,5.145719051361084,0.0003902565804310143,0.20316559076309204,94.42440795898438,0.8374350666999817,162.10313415527344,0.08811378479003906,820000.0,0.83545982837677,0.8374350666999817,0.8374350666999817,0.02073095738887787,0,-0.04405546188354492,1.0011111497879028,9.225000381469727,0.83545982837677,2.4250118732452393
1.0681151962899094e-08,500,0,1,1.777159333229065,0.1120341345667839,123.40238952636719,5419.080078125,10,42,10.399999618530273,25.92024040222168,3.4484055042266846,41,0,0.7566943168640137,0.2802867293357849,8.745463132858276,12.639941215515137,-0.06316009908914566,29.57733917236328,1.000178575515747,1.1065865755081177,0.37250471115112305,0.00012621576024685055,0.8394687175750732,5543.693814852,1.000178575515747,0.0068822321482002735,1746556375.662101,5.597253322601318,0.000279056781437248,0.2059313803911209,97.48210144042969,0.8426129221916199,162.0714111328125,0.16441918909549713,840000.0,0.8394687175750732,0.8426129221916199,0.8426129221916199,0.14564935863018036,0,0.06797867268323898,1.0001784563064575,28.649999618530273,0.8394687175750732,1.7047080993652344
4.577636492086867e-09,500,0,1,0.5333378911018372,-0.12681274861097336,122.83079528808594,5541.99609375,10,43,10.329999923706055,29.267051696777344,1.3596187829971313,42,0,0.7470700740814209,0.2324134111404419,-8.561373233795166,4.078567981719971,-0.31031936407089233,29.125106811523438,1.0000184774398804,1.0914126634597778,0.20712102949619293,1.303748558711959e-05,0.8434173464775085,5663.356910947,1.0000184774398804,0.0037238795775920153,1746556498.5828657,5.109713077545166,0.00043154796003364027,0.19019243121147156,93.56370544433594,0.8475417494773865,162.82562255859375,0.10028699040412903,860000.0,0.8434173464775085,0.8475417494773865,0.8475417494773865,-0.16538368165493011,0,-0.058834075927734375,1.0000184774398804,8.199999809265137,0.8434173464775085,2.3174831867218018
7.629394338515283e-10,500,0,1,0.269028902053833,0.007910724729299545,119.53396606445312,5661.62353515625,10,44,7.199999809265137,27.75286102294922,0.7045297026634216,43,0,0.7484435439109802,0.20898404717445374,-1.7576959133148193,2.3208720684051514,0.0869913101196289,27.298507690429688,1.0008416175842285,1.0883420705795288,0.14836518466472626,0.0005951134953647852,0.8472215533256531,5784.027285065,1.0008416175842285,0.00152684620115906,1746556618.2459211,4.773929119110107,0.00042182515608146787,0.07556081563234329,91.78107452392578,0.8520870804786682,167.31646728515625,0.05774271860718727,880000.0,0.8472215533256531,0.8520870804786682,0.8520870804786682,-0.058755844831466675,0,-0.05092335119843483,1.0008416175842285,2.299999952316284,0.8472215533256531,3.619227647781372
-1.5258788677030566e-09,500,0,1,0.672496497631073,0.005664020776748657,120.57205963134766,5782.32958984375,10,45,2.8299999237060547,26.943788528442383,1.576776146888733,44,0,0.7430217862129211,0.22312496602535248,1.7889111042022705,4.109783172607422,-0.25754791498184204,25.914960861206055,1.0009584426879883,1.0791536569595337,0.20133185386657715,0.0006777213420718908,0.8507659435272217,5906.245438422,1.0009584426879883,0.003684623632580042,1746556738.9164228,5.037672519683838,0.0005547248292714357,0.14465492963790894,93.62824249267578,0.8564704060554504,165.87591552734375,0.09577018767595291,900000.0,0.8507659435272217,0.8564704060554504,0.8564704060554504,0.05296666920185089,0,-0.04525933042168617,1.0009584426879883,9.175000190734863,0.8507659435272217,2.3297955989837646
-7.629394338515283e-10,500,0,1,0.9748963117599487,-0.021196115761995316,122.1217269897461,5904.5458984375,10,46,5.739999771118164,26.374271392822266,2.7291054725646973,45,0,0.7324235439300537,0.23553720116615295,2.0263752937316895,6.136158466339111,0.0988212451338768,27.517080307006836,0.9992753863334656,1.0665825605392456,0.2446942776441574,0.0005123933078721166,0.8541620373725891,6027.809785389,0.9992753863334656,0.005057112779468298,1746556861.13415,5.512391567230225,0.00040622634696774185,0.10188890993595123,95.7474136352539,0.8608919382095337,163.77102661132812,0.11843941360712051,920000.0,0.8541620373725891,0.8608919382095337,0.8608919382095337,0.04336242377758026,0,-0.06645544618368149,0.9992753863334656,15.875,0.8541620373725891,1.9886723756790161
0.0,500,0,1,0.5694447159767151,-0.0033389106392860413,121.45822143554688,6026.1015625,10,47,5.730000019073486,27.945499420166016,1.4359835386276245,46,0,0.7269875407218933,0.25693610310554504,-2.071779251098633,4.0643792152404785,0.03600630164146423,27.941679000854492,0.999022364616394,1.0604658126831055,0.22376909852027893,0.0006912926328368485,0.857424259185791,6145.145364999,0.999022364616394,0.003324022749438882,1746556982.6991239,5.097620964050293,0.00033436313970014453,0.21757552027702332,93.5126953125,0.8651451468467712,164.66567993164062,0.10474729537963867,940000.0,0.857424259185791,0.8651451468467712,0.8651451468467712,-0.02092517912387848,0,-0.06979435682296753,0.9990223050117493,8.399999618530273,0.857424259185791,2.452913999557495
-3.051757735406113e-09,500,0,1,0.8371156454086304,-0.07726190984249115,117.24598693847656,6143.44873046875,10,48,2.8399999141693115,24.758501052856445,1.8931832313537598,47,0,0.7275612950325012,0.2186436504125595,-0.9888684749603271,3.0755107402801514,-0.36681053042411804,27.400371551513672,0.9999465942382812,1.0583261251449585,0.1891600340604782,3.7763576983707026e-05,0.8604773283004761,6265.177454474,0.9999465942382812,0.0038999724201858044,1746557100.0347974,5.229602336883545,0.0003934241831302643,0.1189599335193634,92.48746490478516,0.8691266775131226,170.58152770996094,0.09655019640922546,960000.0,0.8604773283004761,0.8691266775131226,0.8691266775131226,-0.03460906445980072,0,-0.14705626666545868,0.9999465942382812,4.099999904632568,0.8604773283004761,2.264559268951416
-3.051757735406113e-09,500,0,1,0.36007100343704224,0.09256737306714058,119.95057678222656,6263.48779296875,10,49,1.1799999475479126,27.360027313232422,0.8032468557357788,48,0,0.7424920201301575,0.22506973147392273,-0.6364271640777588,2.4390835762023926,-0.2867968678474426,25.943553924560547,1.0000665187835693,1.0719767808914185,0.12874729931354523,4.703603553934954e-05,0.8632891178131104,6383.750499435,1.0000665187835693,0.0013317049015313387,1746557220.0672712,4.788073539733887,0.0003961578186135739,0.07196711003780365,92.59051513671875,0.872842013835907,166.73533630371094,0.05807747691869736,980000.0,0.8632891178131104,0.872842013835907,0.872842013835907,-0.06041273474693298,0,-0.0544888935983181,1.0000663995742798,3.4000000953674316,0.8632891178131104,3.875335931777954
0.0,500,0,1,0.5102884769439697,0.02175658568739891,118.47525787353516,6382.03515625,10,50,1.690000057220459,25.040775299072266,1.178168773651123,49,0,0.7557399272918701,0.18948158621788025,1.0137684345245361,3.4528520107269287,-0.06208524852991104,26.152359008789062,1.0010669231414795,1.0813899040222168,0.17915086448192596,0.000754372391384095,0.8658975958824158,6501.628528435,1.0010669231414795,0.003403683425858617,1746557338.6393347,5.156466960906982,0.0004510626895353198,0.16171443462371826,93.43443298339844,0.8764329552650452,168.81161499023438,0.07816767692565918,1000000.0,0.8658975958824158,0.8764329552650452,0.8764329552650452,0.05040356516838074,0,-0.03273230791091919,1.00106680393219,7.5,0.8658975958824158,2.4240400791168213
0.0,500,0,1,0.42742934823036194,-0.009764701128005981,117.77848815917969,6499.9296875,10,51,2.640000104904175,23.790725708007812,1.213538646697998,50,0,0.7661046981811523,0.2277182936668396,-0.05384421348571777,3.399007797241211,-0.0019476264715194702,27.589147567749023,0.9997068643569946,1.0891642570495605,0.1923941969871521,0.0002073062933050096,0.8683515787124634,6619.144181518,0.9997068643569946,0.0029832543805241585,1746557456.517617,5.374478340148926,0.0004611329932231456,0.1258874088525772,93.98773956298828,0.8799031376838684,169.810302734375,0.08794856816530228,1020000.0,0.8683515787124634,0.8799031376838684,0.8799031376838684,0.013243332505226135,0,-0.04249700903892517,0.9997068047523499,7.175000190734863,0.8683515787124634,2.5892210006713867
3.051757735406113e-09,500,0,1,0.30299919843673706,0.053054437041282654,117.41934967041016,6617.44580078125,10,52,3.640000104904175,24.696714401245117,1.0638350248336792,51,0,0.768450915813446,0.21433813869953156,0.5704991817474365,3.9695069789886475,0.1014927476644516,28.778427124023438,1.000419020652771,1.0798920392990112,0.19096504151821136,0.00029620807617902756,0.8706976175308228,6737.54936613,1.000419020652771,0.003103196620941162,1746557574.03349,5.443399429321289,0.000509329722262919,0.1341712325811386,92.72261047363281,0.8833742141723633,170.32968139648438,0.08442863821983337,1040000.0,0.8706976175308228,0.8833742141723633,0.8833742141723633,-0.0014291554689407349,0,0.010557428002357483,1.000419020652771,10.925000190734863,0.8706976175308228,2.5386898517608643
3.8146971692576415e-10,500,0,1,0.21923786401748657,0.05569758266210556,118.31952667236328,6735.85791015625,10,53,4.059999942779541,25.20430564880371,0.9511132836341858,52,0,0.7635617256164551,0.2122439295053482,1.132202386856079,5.101709365844727,0.700842022895813,28.668838500976562,0.9999443888664246,1.065588116645813,0.15995675325393677,3.933706466341391e-05,0.8729599118232727,6862.630059656,0.9999443888664246,0.004904438741505146,1746557692.4392483,5.322554111480713,0.00042879561078734696,0.2691535949707031,93.11520385742188,0.8868757486343384,169.03379821777344,0.10510306060314178,1060000.0,0.8729599118232727,0.8868757486343384,0.8868757486343384,-0.031008288264274597,0,0.06625501066446304,0.9999443888664246,11.850000381469727,0.8729599118232727,2.0193886756896973
-6.866454960174906e-09,500,0,1,0.5105457901954651,-0.05206382740288973,124.9992904663086,6860.93115234375,10,54,4.480000019073486,28.152280807495117,1.7273261547088623,53,0,0.758460521697998,0.19892077147960663,0.5160660743713379,5.6177754402160645,0.8275892734527588,28.500696182250977,1.0000394582748413,1.0560722351074219,0.20953010022640228,2.7929339921684004e-05,0.8751606941223145,6983.626523506,1.0000394582748413,0.004676829092204571,1746557817.519238,5.408647060394287,0.00047241325955837965,0.2914191484451294,96.84697723388672,0.8904995918273926,160.00091552734375,0.09619253128767014,1080000.0,0.8751606941223145,0.8904995918273926,0.8904995918273926,0.049573346972465515,0,0.014191183261573315,1.0000394582748413,14.949999809265137,0.8751606941223145,2.067944049835205
7.629394338515283e-10,500,0,1,0.8247808814048767,-0.08869954477995634,120.90743255615234,6981.93212890625,10,55,4.730000019073486,26.151662826538086,1.8855117559432983,54,0,0.74591064453125,0.2135341763496399,-1.2681045532226562,4.349670886993408,0.1166183203458786,29.781347274780273,1.0004148483276367,1.036263108253479,0.24218088388442993,0.00029339827597141266,0.8773149251937866,7102.129246384,1.0004148483276367,0.003204535460099578,1746557938.5156896,5.746456146240234,0.0005112954531796277,0.26364412903785706,94.75574493408203,0.8940721154212952,165.41580200195312,0.08547431230545044,1100000.0,0.8773149251937866,0.8940721154212952,0.8940721154212952,0.03265078365802765,0,-0.07450836151838303,1.0004148483276367,9.399999618530273,0.8773149251937866,2.4982264041900635
-1.5258788677030566e-09,500,0,1,0.3409748077392578,-0.011082053184509277,118.40492248535156,7100.42578125,10,56,3.640000104904175,23.386011123657227,1.296570062637329,55,0,0.7321431636810303,0.22006677091121674,-1.4635238647460938,2.8861470222473145,-0.11123128980398178,29.79452133178711,1.001866340637207,1.0216821432113647,0.19321055710315704,0.0013196459040045738,0.8793919086456299,7219.990025953,1.001866340637207,0.004468809347599745,1746558057.018309,5.669558048248291,0.00040409175562672317,0.17816710472106934,95.01888275146484,0.8974288702011108,168.91189575195312,0.10402455925941467,1120000.0,0.8793919086456299,0.8974288702011108,0.8974288702011108,-0.04897032678127289,0,-0.0855904147028923,1.001866340637207,3.7249999046325684,0.8793919086456299,2.1155271530151367
3.8146971692576415e-10,500,0,1,0.4019608795642853,0.01946115493774414,117.77643585205078,7218.30419921875,10,57,2.200000047683716,25.152469635009766,1.2634183168411255,56,0,0.7348195910453796,0.1872437447309494,-0.3692636489868164,2.516883373260498,-0.18856152892112732,29.211288452148438,0.9991948008537292,1.0208356380462646,0.19563664495944977,0.000569347757846117,0.8813513517379761,7340.602092814,0.9991948008537292,0.0037104685325175524,1746558174.8797057,5.7348127365112305,0.0004937677877023816,0.21681366860866547,92.62394714355469,0.9006748199462891,169.81324768066406,0.08065054565668106,1140000.0,0.8813513517379761,0.9006748199462891,0.9006748199462891,0.0024260878562927246,0,-0.06612925976514816,0.9991948008537292,6.5,0.8813513517379761,2.321667432785034
-1.5258788677030566e-09,500,0,2,0.5172783136367798,-0.007338203489780426,120.51792907714844,7338.89013671875,10,58,2.640000104904175,25.525684356689453,1.3587210178375244,57,0,0.7539721727371216,0.15159384906291962,0.8288812637329102,3.345764636993408,-0.16675390303134918,30.351177215576172,1.0010437965393066,1.0347044467926025,0.26039913296699524,0.00062175263883546,0.8832193613052368,7460.345861432,1.0010437965393066,0.00302881863899529,1746558295.4910612,5.938747406005859,0.00034876371501013637,0.10926245898008347,94.99221801757812,0.9038276076316833,165.95040893554688,0.0737418383359909,1160000.0,0.8832193613052368,0.9038276076316833,0.9038276076316833,0.06476248800754547,0,-0.07346746325492859,1.0010437965393066,6.699999809265137,0.8832193613052368,2.569671630859375
8.392333938900265e-09,500,0,1,0.7952227592468262,0.0719577019335702,119.65077209472656,7458.65185546875,10,59,3.8399999141693115,26.006391525268555,1.582247018814087,58,0,0.7502352595329285,0.23394127190113068,1.905125617980957,5.250890254974365,0.29572948813438416,30.896055221557617,0.9997989535331726,1.022966980934143,0.2034319043159485,0.0001421753695467487,0.8850457668304443,7581.780535574,0.9997989535331726,0.004793404135853052,1746558415.234853,5.759441375732422,0.0004356653953436762,0.2667481303215027,93.64434051513672,0.9070761799812317,167.1531219482422,0.11452869325876236,1180000.0,0.8850457668304443,0.9070761799812317,0.9070761799812317,-0.05696722865104675,0,-0.0015097613213583827,0.9997989535331726,12.475000381469727,0.8850457668304443,2.0426433086395264
7.629394338515283e-10,500,0,1,0.44113290309906006,-0.08335383434314281,121.33345794677734,7580.078125,10,60,3.440000057220459,27.930700302124023,1.3061543703079224,59,0,0.73654705286026,0.2052653282880783,-2.2952709197998047,2.9556193351745605,0.07592286169528961,30.709291458129883,1.0013625621795654,1.0055031776428223,0.18590736389160156,0.0009634207235649228,0.8868215680122375,7703.85472033,1.0013625621795654,0.004959343001246452,1746558536.6701362,5.8159379959106445,0.0004416577285155654,0.36136624217033386,93.4027328491211,0.9102107286453247,164.83499145507812,0.10221463441848755,1200000.0,0.8868215680122375,0.9102107286453247,0.9102107286453247,-0.017524540424346924,0,-0.08486359566450119,1.0013624429702759,5.949999809265137,0.8868215680122375,2.0081794261932373
7.629394338515283e-10,500,0,1,0.5489236116409302,0.05253265053033829,121.97571563720703,7702.14306640625,10,61,1.6299999952316284,26.974422454833984,1.8003339767456055,60,0,0.7268161773681641,0.22009289264678955,1.2510886192321777,4.206707954406738,-0.24293512105941772,30.913637161254883,1.0005459785461426,0.9967622756958008,0.21686099469661713,0.0003860651340801269,0.8884896039962769,7825.521720785,1.0005459785461426,0.0033015471417456865,1746558658.7437,5.899686813354492,0.0004293688398320228,0.18787892162799835,95.00126647949219,0.9134241342544556,163.96707153320312,0.08942323923110962,1220000.0,0.8884896039962769,0.9134241342544556,0.9134241342544556,0.030953630805015564,0,-0.0323309451341629,1.0005459785461426,11.699999809265137,0.8884896039962769,2.461249351501465
0.0,500,0,1,0.5859761238098145,0.044339063577353954,121.55939483642578,7823.8134765625,10,62,3.859999895095825,28.3120174407959,1.8110861778259277,61,0,0.7262347340583801,0.19745728373527527,0.14785528182983398,4.354563236236572,-0.06845688074827194,30.630027770996094,1.000319242477417,1.001018762588501,0.20036053657531738,0.00022568233544006944,0.8901379108428955,7945.133439856,1.000319242477417,0.008230702020227909,1746558780.4106114,5.641496181488037,0.0004836286825593561,0.2364843338727951,93.24732208251953,0.9168227910995483,164.5286407470703,0.12667091190814972,1240000.0,0.8901379108428955,0.9168227910995483,0.9168227910995483,-0.016500458121299744,0,0.012008118443191051,1.0003191232681274,15.199999809265137,0.8901379108428955,1.5588210821151733
1.5258788677030566e-09,500,0,1,0.662284255027771,-0.1199632165953517,119.46117401123047,7943.380859375,10,63,4.570000171661377,26.97641372680664,1.779861330986023,62,0,0.7376436591148376,0.21787947416305542,-0.6681265830993652,3.686436653137207,-0.24576199054718018,30.83969497680664,1.0036163330078125,1.018609642982483,0.21864695847034454,0.002557077445089817,0.8917942643165588,8065.639712739,1.0036163330078125,0.003048097947612405,1746558900.0223382,5.889317989349365,0.000403477723011747,0.17983733117580414,92.48472595214844,0.9201371073722839,167.4184112548828,0.08505825698375702,1260000.0,0.8917942643165588,0.9201371073722839,0.9201371073722839,0.01828642189502716,0,-0.10795509815216064,1.0036163330078125,7.199999809265137,0.8917942643165588,2.5615322589874268
1.5258788677030566e-09,500,0,1,0.2952954173088074,0.01825801283121109,120.40843963623047,8063.9423828125,10,64,2.4800000190734863,26.509973526000977,1.3107953071594238,63,0,0.7528138756752014,0.1897933930158615,-1.31034255027771,2.376094102859497,-0.2147170752286911,29.90435218811035,1.0014890432357788,1.0403259992599487,0.1613103598356247,0.0010529406135901809,0.8933848738670349,8185.605027595,1.0014890432357788,0.00308020506054163,1746559020.5286999,5.456954002380371,0.00044571541366167367,0.11141114681959152,93.8984146118164,0.9232682585716248,166.101318359375,0.07448290288448334,1280000.0,0.8933848738670349,0.9232682585716248,0.9232682585716248,-0.05733659863471985,0,-0.08969708532094955,1.0014890432357788,3.8499999046325684,0.8933848738670349,2.548146963119507
-1.5258788677030566e-09,500,0,1,0.39610517024993896,-0.002002127468585968,119.85765838623047,8183.89501953125,10,65,1.059999942779541,26.90899658203125,0.9566230177879333,64,0,0.7620618939399719,0.22925178706645966,-0.715324878692627,1.6607692241668701,-0.01906571537256241,29.583049774169922,0.9997190237045288,1.0512583255767822,0.18115228414535522,0.00019870833784807473,0.8948656916618347,8305.02123469,0.9997190237045288,0.0017012145835906267,1746559140.4938686,5.6635422706604,0.0004379038873594254,0.08641897886991501,92.94860076904297,0.9261810779571533,166.86460876464844,0.06686187535524368,1300000.0,0.8948656916618347,0.9261810779571533,0.9261810779571533,0.01984192430973053,0,-0.09169921278953552,0.999718964099884,2.2249999046325684,0.8948656916618347,3.428737163543701
4.577636492086867e-09,500,0,1,0.614906370639801,0.039196040481328964,119.3240966796875,8303.3310546875,10,66,0.8799999952316284,26.63745880126953,1.0862523317337036,65,0,0.7507488131523132,0.21657393872737885,1.0426976680755615,2.7034668922424316,-0.08489865064620972,29.988990783691406,1.0004119873046875,1.0375548601150513,0.21433722972869873,0.00029131901101209223,0.8962405323982239,8425.104484666,1.0004119873046875,0.0022959611378610134,1746559259.9111133,6.0085248947143555,0.00045023838174529374,0.08342666178941727,92.68660736083984,0.9290346503257751,167.61074829101562,0.07337944209575653,1320000.0,0.8962405323982239,0.9290346503257751,0.9290346503257751,0.033184945583343506,0,-0.05250317230820656,1.0004119873046875,6.449999809265137,0.8962405323982239,2.951425313949585
-5.340575981449547e-09,500,0,1,0.6659597754478455,0.06662038806825876,119.99317169189453,8423.396484375,10,67,4.75,26.338808059692383,1.7826021909713745,66,0,0.7534143328666687,0.2118416279554367,1.8687825202941895,4.572249412536621,-0.09537744522094727,32.055633544921875,0.9999645948410034,1.0416866540908813,0.2535513937473297,2.506333294149954e-05,0.8976598381996155,8551.999973798,0.9999645948410034,0.007247092202305794,1746559379.9935734,6.067811489105225,0.000429165898822248,0.2801382839679718,93.65433502197266,0.9320958852767944,166.6761474609375,0.12752005457878113,1340000.0,0.8976598381996155,0.9320958852767944,0.9320958852767944,0.03921416401863098,0,0.014117215760052204,0.9999645352363586,14.324999809265137,0.8976598381996155,1.6612416505813599
1.1062621929625038e-08,500,0,1,0.5879349708557129,0.08883070480078459,126.77764892578125,8550.2783203125,10,68,6.590000152587891,28.289352416992188,1.4975626468658447,67,0,0.7455928921699524,0.16881923377513885,0.8241324424743652,5.396381855010986,0.41791242361068726,33.20322036743164,0.9993822574615479,1.0326169729232788,0.2696271240711212,0.0004368099325802177,0.8991879820823669,8674.129004378,0.9993822574615479,0.004899556748569012,1746559506.8889885,6.140690803527832,0.0005074720829725266,0.42744752764701843,98.48826599121094,0.9355555176734924,157.7565155029297,0.08355756849050522,1360000.0,0.8991879820823669,0.9355555176734924,0.9355555176734924,0.016075730323791504,0,0.10294792056083679,0.9993822574615479,20.549999237060547,0.8991879820823669,2.0203943252563477
1.7166137400437265e-09,500,0,1,0.6729910969734192,-0.02821081131696701,122.029052734375,8672.4287109375,10,69,8.170000076293945,25.688589096069336,1.8172277212142944,68,0,0.7554906010627747,0.216530442237854,-0.31717967987060547,5.079202175140381,-0.004543974995613098,33.08826446533203,0.9984483122825623,1.0461159944534302,0.23484936356544495,0.0010972230229526758,0.9008746147155762,8797.223376926,0.9984483122825623,0.006048364564776421,1746559629.0179992,6.1787428855896,0.00041271571535617113,0.18609294295310974,96.34042358398438,0.9393500089645386,163.89540100097656,0.11907574534416199,1380000.0,0.9008746147155762,0.9393500089645386,0.9393500089645386,-0.03477776050567627,0,0.07473710924386978,0.9984483122825623,19.625,0.9008746147155762,1.8184261322021484
-3.051757735406113e-09,500,0,1,0.39033931493759155,0.08857858926057816,122.9993896484375,8795.5263671875,10,70,9.649999618530273,25.46997833251953,1.8151302337646484,69,0,0.7510557174682617,0.19266974925994873,2.6766433715820312,7.755845546722412,0.6073503494262695,33.34029769897461,1.0002501010894775,1.0416618585586548,0.21384254097938538,0.00017679198936093599,0.9027619361877441,8919.326001279,1.0002501010894775,0.005697158165276051,1746559752.1124864,6.157264232635498,0.0004634848446585238,0.3111013174057007,97.52938842773438,0.9436795115470886,162.60243225097656,0.10283195227384567,1400000.0,0.9027619361877441,0.9436795115470886,0.9436795115470886,-0.02100682258605957,0,0.16331569850444794,1.000249981880188,26.375,0.9027619361877441,1.873637080192566
1.1444091230217168e-09,500,0,1,0.5975053906440735,-0.09012085944414139,121.99104309082031,8917.6083984375,10,71,10.020000457763672,24.587430953979492,2.2355871200561523,70,0,0.7461276054382324,0.1815321147441864,0.24969720840454102,8.005542755126953,-0.0006310939788818359,33.01661682128906,1.0005290508270264,1.0372402667999268,0.27718183398246765,0.00037398302811197937,0.9048475027084351,9038.349678677,1.0005290508270264,0.0070471856743097305,1746559874.2138038,6.505152225494385,0.0004453148285392672,0.3680311143398285,97.403564453125,0.9483675956726074,163.94647216796875,0.10775727778673172,1420000.0,0.9048475027084351,0.9483675956726074,0.9483675956726074,0.06333929300308228,0,0.07319483906030655,1.0005289316177368,22.475000381469727,0.9048475027084351,1.6846389770507812
