Train/PolicyRatio,Safety/shield_violation,Time/FPS,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Misc/gradient_norm,Train/KL,Safety/EpCostShield,Loss/Loss_reward_critic,Train/StopIter,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Value/Adv,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,_runtime,Loss/Loss_cost_critic/Delta,Train/Entropy,Metrics/EpCost,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Time/Rollout,Train/Epoch,Metrics/EpLen,Train/PolicyStd,Misc/AcceptanceStep,Time/Total,Misc/xHx,Time/Epoch,Loss/Loss_cost_critic,Time/Update,_timestamp,Misc/Alpha,Value/reward,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Train/LR,Loss/Loss_reward_critic/Delta,Value/cost,Loss/Loss_pi/Delta,_step,Misc/H_inv_g
1.004511833190918,3.4527907371520996,186.5917205810547,1.004511833190918,0.40497055649757385,0.40497055649757385,0.279030442237854,0.0687594935297966,0.0003599597839638591,9.475000381469727,0.09113186597824097,10,-0.8358672857284546,0,-0.4472559988498688,-7.629394005448376e-09,260000.0,0,1656.351491978,-7.7520856857299805,1.6201634407043457,8.930000305175781,0.4028826057910919,0.4028826057910919,90.13045501708984,12,500,1.224151372909546,1,1548.9918212890625,0.0036570546217262745,107.18589782714844,10.714945793151855,17.05539894104004,1746536424.2674,2.3385610580444336,0.909762978553772,1.004511833190918,0.0031902918126434088,0.40497055649757385,6.01091194152832,0.4028826057910919,0,0.012041449546813965,2.4192919731140137,-0.05382639169692993,13,0.11931715905666351
1.0027602910995483,2.3872270584106445,187.83023071289062,1.0027602910995483,0.42354050278663635,0.42354050278663635,0.3030363619327545,0.0586201474070549,0.00029974538483656943,1.725000023841858,0.06293050944805145,10,-0.2207767218351364,0,-0.4354444444179535,9.918212917625624e-09,280000.0,0,1762.441826615,-6.701257228851318,1.6284385919570923,6.480000019073486,0.4222136437892914,0.4222136437892914,89.82211303710938,13,500,1.2349549531936646,1,1655.5673828125,0.0024734276812523603,106.47913360595703,4.013688564300537,16.656999588012695,1746536530.8016078,2.843574047088623,0.8722632527351379,1.0027602910995483,0.001951792510226369,0.42354050278663635,5.8548407554626465,0.4222136437892914,0,-0.028201356530189514,1.5583139657974243,0.011811554431915283,14,0.1065688356757164
1.0057121515274048,2.2733917236328125,188.65951538085938,1.0057122707366943,0.4403758943080902,0.4403758943080902,0.2787875831127167,0.07576390355825424,0.00033088846248574555,1.0,0.09493635594844818,10,-0.0821964368224144,0,-0.45371735095977783,-1.0681151962899094e-08,300000.0,0,1869.739367106,-1.2668592929840088,1.639060378074646,2.5399999618530273,0.43979236483573914,0.43979236483573914,89.01627349853516,14,500,1.2504706382751465,1,1761.6329345703125,0.00380158144980669,106.0110855102539,2.7468292713165283,16.99477767944336,1746536636.8918927,2.2936770915985107,1.07148015499115,1.0057122707366943,0.004039072897285223,0.4403758943080902,6.412057399749756,0.43979236483573914,0,0.03200584650039673,1.4472761154174805,-0.01827290654182434,15,0.12154614180326462
1.0045241117477417,2.110175609588623,186.491455078125,1.0045241117477417,0.4559105634689331,0.4559105634689331,0.28739410638809204,0.07152698189020157,0.0003272776957601309,9.25,0.08231997489929199,10,-0.0512634813785553,0,-0.40184080600738525,9.155272984173735e-09,320000.0,0,1975.990512423,0.9470717906951904,1.653070092201233,0.6100000143051147,0.45574361085891724,0.45574361085891724,90.57820892333984,15,500,1.2706940174102783,1,1868.9569091796875,0.0029063422698527575,107.24351501464844,3.6939010620117188,16.665292739868164,1746536744.189509,2.6232571601867676,1.1138689517974854,1.0045241117477417,0.0031990020070225,0.4559105634689331,6.872639179229736,0.45574361085891724,0,-0.012616381049156189,1.3849437236785889,0.05187654495239258,16,0.10955621302127838
1.0025124549865723,1.824339509010315,188.32859802246094,1.0025124549865723,0.47009024024009705,0.47009024024009705,0.3108307421207428,0.05057714506983757,0.00028731446946039796,2.799999952316284,0.07120946049690247,10,-0.3026546537876129,0,-0.4244367182254791,6.103515470812226e-09,340000.0,0,2083.503142091,-1.4459285736083984,1.6682299375534058,1.0299999713897705,0.4702509939670563,0.4702509939670563,89.28889465332031,16,500,1.2919321060180664,1,1975.2073974609375,0.002344153355807066,106.1973648071289,2.2479724884033203,16.908451080322266,1746536850.4406629,2.920929431915283,1.0930907726287842,1.0025124549865723,0.0017765739466995,0.47009024024009705,7.385943412780762,0.4702509939670563,0,-0.011110514402389526,1.192597508430481,-0.022595912218093872,17,0.10641501098871231
1.004054069519043,1.8361890316009521,186.157958984375,1.004054069519043,0.4834487736225128,0.4834487736225128,0.29042771458625793,0.05476494878530502,0.00031151616713032126,15.824999809265137,0.09041812270879745,10,-0.02928854525089264,0,-0.35354068875312805,-3.433227480087453e-09,360000.0,0,2191.428270166,3.178539752960205,1.6696224212646484,4.409999847412109,0.48357611894607544,0.48357611894607544,90.76361846923828,17,500,1.2991108894348145,1,2082.697021484375,0.0020916014909744263,107.4356460571289,5.426512241363525,16.671979904174805,1746536957.9531007,3.0922491550445557,1.2197599411010742,1.004054069519043,0.002866716356948018,0.4834487736225128,7.175325870513916,0.48357611894607544,0,0.01920866221189499,1.02144455909729,0.07089602947235107,18,0.09392118453979492
1.0042052268981934,1.5782791376113892,185.41036987304688,1.0042052268981934,0.49594008922576904,0.49594008922576904,0.27266600728034973,0.08379253000020981,0.0003687940479721874,11.375,0.09329938888549805,10,-0.20508615672588348,0,-0.38118109107017517,-1.0681151962899094e-08,380000.0,0,2303.19209949,0.437530517578125,1.6555131673812866,6.519999980926514,0.49591064453125,0.49591064453125,91.31771850585938,18,500,1.28469717502594,1,2190.643798828125,0.002794047351926565,107.86882781982422,5.86404275894165,16.551090240478516,1746537065.8783443,2.675452947616577,1.2981336116790771,1.0042052268981934,0.0029735444113612175,0.49594008922576904,7.661087512969971,0.49591064453125,0,0.002881266176700592,1.0296303033828735,-0.02764040231704712,19,0.10191397368907928
1.0018059015274048,2.79822039604187,179.03562927246094,1.0018060207366943,0.5084279775619507,0.5084279775619507,0.2778388559818268,0.05850221589207649,0.0003627152182161808,36.82500076293945,0.10164366662502289,10,1.0312682390213013,0,-0.26657795906066895,-3.814697002724188e-09,400000.0,0,2410.931899707,7.783531665802002,1.6285399198532104,10.710000038146973,0.5074988007545471,0.5074988007545471,94.66069793701172,19,500,1.2539819478988647,1,2302.407958984375,0.004013217985630035,111.70960235595703,13.647574424743652,17.04888343811035,1746537177.6421402,2.232379913330078,1.2539582252502441,1.0018060207366943,0.001276993309147656,0.5084279775619507,8.312625885009766,0.5074988007545471,0,0.008344277739524841,1.5144152641296387,0.11460313200950623,20,0.12445858865976334
1.004382610321045,2.1346397399902344,185.7423858642578,1.004382610321045,0.5201265811920166,0.5201265811920166,0.28930991888046265,0.08180001378059387,0.0003262829559389502,10.699999809265137,0.10210604220628738,10,-0.15959511697292328,0,-0.4022679030895233,-1.2969969986897922e-08,420000.0,0,2519.29367624,-7.124236583709717,1.6084171533584595,9.5600004196167,0.5183775424957275,0.5183775424957275,90.69792938232422,20,500,1.2335083484649658,1,2410.1396484375,0.003801732324063778,107.67601776123047,6.5233378410339355,16.97806739807129,1746537285.381987,2.2936315536499023,1.4383447170257568,1.004382610321045,0.0030989735387265682,0.5201265811920166,8.846899032592773,0.5183775424957275,0,0.00046237558126449585,1.1489195823669434,-0.13568994402885437,21,0.1261361688375473
1.0037645101547241,1.4893990755081177,184.67596435546875,1.0037645101547241,0.5311334133148193,0.5311334133148193,0.27765822410583496,0.09484688192605972,0.0003270672168582678,11.274999618530273,0.08684134483337402,10,-0.28088730573654175,0,-0.33523598313331604,7.629394338515283e-10,440000.0,0,2627.919044709,-3.244426727294922,1.6126850843429565,5.480000019073486,0.5284744501113892,0.5284744501113892,91.55475616455078,21,500,1.2407375574111938,1,2518.5009765625,0.004292979836463928,108.29779052734375,3.2789111137390137,16.74302101135254,1746537393.7435386,2.1584155559539795,1.465104103088379,1.0037645101547241,0.0026619387790560722,0.5311334133148193,8.927926063537598,0.5284744501113892,0,-0.01526469737291336,0.7103869318962097,0.06703191995620728,22,0.1286398470401764
1.0034966468811035,1.3745884895324707,184.28758239746094,1.0034966468811035,0.541617751121521,0.541617751121521,0.25705403089523315,0.09507706761360168,0.0003619322960730642,14.399999618530273,0.10600099712610245,10,0.17125532031059265,0,-0.3249748647212982,-1.3732909920349812e-08,460000.0,0,2737.789330501,2.346360683441162,1.635009765625,2.440000057220459,0.5377557277679443,0.5377557277679443,92.04075622558594,22,500,1.2726664543151855,1,2627.0947265625,0.004007484298199415,108.52603149414062,5.625271797180176,16.485248565673828,1746537502.3691912,2.233976125717163,1.5914244651794434,1.0034966468811035,0.002472502877935767,0.541617751121521,8.47201919555664,0.5377557277679443,0,0.019159652292728424,0.742220401763916,0.010261118412017822,23,0.11506569385528564
1.0027319192886353,2.1835975646972656,182.1258544921875,1.0027320384979248,0.5517122745513916,0.5517122745513916,0.28667154908180237,0.08501823991537094,0.00032256971462629735,16.825000762939453,0.09733778238296509,10,-0.16845367848873138,0,-0.3549996614456177,7.629394005448376e-09,480000.0,0,2846.716780683,1.5778164863586426,1.638566017150879,5.28000020980835,0.5464007258415222,0.5464007258415222,92.56781768798828,23,500,1.2812036275863647,1,2737.003662109375,0.00326094264164567,109.81417846679688,7.203088283538818,17.246337890625,1746537612.2393913,2.476525068283081,1.6061819791793823,1.0027320384979248,0.0019318429986014962,0.5517122745513916,9.255864143371582,0.5464007258415222,0,-0.00866321474313736,0.721856951713562,-0.030024796724319458,24,0.11575555801391602
1.003321647644043,2.2257537841796875,183.70526123046875,1.003321647644043,0.5614852905273438,0.5614852905273438,0.28888702392578125,0.07633368670940399,0.00034120894270017743,17.600000381469727,0.09582345932722092,10,-0.4121726155281067,0,-0.3508481979370117,-3.051757735406113e-09,500000.0,0,2955.34542888,1.987602710723877,1.6346126794815063,8.279999732971191,0.5545800924301147,0.5545800924301147,92.41609191894531,24,500,1.277886152267456,1,2845.93017578125,0.004320552106946707,108.87004089355469,9.190690994262695,16.45393180847168,1746537721.1669319,2.151517391204834,1.57633638381958,1.003321647644043,0.00234870333224535,0.5614852905273438,8.600218772888184,0.5545800924301147,0,-0.0015143230557441711,0.9336857199668884,0.004151463508605957,25,0.1342712938785553
1.003811240196228,1.765767216682434,184.2173309326172,1.003811240196228,0.5707834959030151,0.5707834959030151,0.28707537055015564,0.05995198339223862,0.0002975683310069144,11.850000381469727,0.09874159097671509,10,-0.646277666091919,0,-0.32005470991134644,9.155272984173735e-09,520000.0,0,3062.641791152,-3.447457790374756,1.6536502838134766,5.190000057220459,0.5622251629829407,0.5622251629829407,91.50883483886719,25,500,1.305773377418518,1,2954.56103515625,0.0034447708167135715,108.56741333007812,5.7432332038879395,17.05855941772461,1746537829.795438,2.4095401763916016,1.6988791227340698,1.003811240196228,0.0026949818711727858,0.5707834959030151,8.689679145812988,0.5622251629829407,0,0.002918131649494171,0.5376661419868469,0.030793488025665283,26,0.11914114654064178
1.0044384002685547,1.4155404567718506,186.52584838867188,1.0044384002685547,0.579432487487793,0.579432487487793,0.2919924557209015,0.07523215562105179,0.000304739543935284,5.25,0.09708698838949203,10,-0.260342538356781,0,-0.3637923002243042,5.7220459481754915e-09,540000.0,0,3170.285520784,-2.7978105545043945,1.6725950241088867,2.569999933242798,0.5692875981330872,0.5692875981330872,90.43988800048828,26,500,1.33768892288208,1,3061.8408203125,0.0030506302136927843,107.22373962402344,2.945422649383545,16.783823013305664,1746537937.0919282,2.560468912124634,1.7175929546356201,1.0044384002685547,0.0031384227331727743,0.579432487487793,8.861780166625977,0.5692875981330872,0,-0.001654602587223053,0.3127233386039734,-0.043737590312957764,27,0.11403866112232208
1.0033963918685913,1.314513921737671,185.9006805419922,1.0033963918685913,0.5876844525337219,0.5876844525337219,0.2942432463169098,0.07669761031866074,0.0003079480375163257,10.875,0.058849114924669266,10,0.15897677838802338,0,-0.34235939383506775,4.577636492086867e-09,560000.0,0,3280.216526742,0.5204305648803711,1.6843080520629883,3.9600000381469727,0.575873851776123,0.575873851776123,90.94224548339844,27,500,1.3529672622680664,1,3169.497314453125,0.003053318476304412,107.5843276977539,3.465853214263916,16.64204978942871,1746538044.7356248,2.5593414306640625,1.6218761205673218,1.0033963918685913,0.002401583595201373,0.5876844525337219,8.277444839477539,0.575873851776123,0,-0.03823787346482277,0.32770195603370667,0.02143290638923645,28,0.11496834456920624
1.0015558004379272,1.8259261846542358,182.0397491455078,1.0015558004379272,0.5963270664215088,0.5963270664215088,0.26936280727386475,0.06635544449090958,0.000369393324945122,32.775001525878906,0.06530122458934784,10,1.16438889503479,0,-0.23656775057315826,3.051757735406113e-09,580000.0,0,3386.065016754,4.8389763832092285,1.6627540588378906,10.949999809265137,0.5822979211807251,0.5822979211807251,93.49046325683594,28,500,1.3272428512573242,1,3279.42236328125,0.0034487731754779816,109.86611938476562,8.304829597473145,16.375629425048828,1746538154.6665905,2.408141851425171,1.656800389289856,1.0015558004379272,0.0011000328231602907,0.5963270664215088,8.614557266235352,0.5822979211807251,0,0.006452109664678574,0.42565062642097473,0.10579164326190948,29,0.11185504496097565
1.0049362182617188,0.6975443363189697,189.0595245361328,1.0049362182617188,0.6042189598083496,0.6042189598083496,0.29733389616012573,0.06085508316755295,0.000302738364553079,0.5,0.05658994987607002,10,-0.28074538707733154,0,-0.40555062890052795,1.907348501362094e-09,600000.0,0,3492.324999612,-6.433596730232239,1.6536740064620972,7.849999904632568,0.5884582996368408,0.5884582996368408,88.7054672241211,29,500,1.321184754371643,1,3385.273681640625,0.0028971086721867323,105.78678894042969,1.8712328672409058,17.0812931060791,1746538260.5151558,2.627434253692627,1.5928761959075928,1.0049362182617188,0.003490489674732089,0.6042189598083496,8.685810089111328,0.5884582996368408,0,-0.008711274713277817,0.31455689668655396,-0.1689828783273697,30,0.11316510289907455
1.0026887655258179,0.9791666865348816,188.31845092773438,1.0026887655258179,0.6116325259208679,0.6116325259208679,0.29071977734565735,0.0893711969256401,0.00030965509358793497,6.300000190734863,0.07169697433710098,10,0.09848776459693909,0,-0.3459691107273102,-8.392333938900265e-09,620000.0,0,3599.548034132,1.112144112586975,1.6770014762878418,1.7899999618530273,0.594141960144043,0.594141960144043,89.84846496582031,30,500,1.3531454801559448,1,3491.537353515625,0.003123029600828886,106.20307922363281,2.983376979827881,16.354597091674805,1746538366.7751486,2.530616044998169,1.7681281566619873,1.0026887655258179,0.0019011599943041801,0.6116325259208679,9.338923454284668,0.594141960144043,0,0.01510702446103096,0.3507276475429535,0.05958151817321777,31,0.11488103121519089
1.0042985677719116,1.1749835014343262,186.63294982910156,1.0042985677719116,0.618736982345581,0.618736982345581,0.30254459381103516,0.04560583084821701,0.0003062303876504302,9.774999618530273,0.07457056641578674,10,0.5512679815292358,0,-0.35076355934143066,-3.8146971692576415e-10,640000.0,0,3705.881431976,1.7637939453125,1.6772727966308594,1.2999999523162842,0.599372148513794,0.599372148513794,90.68258666992188,31,500,1.3586398363113403,1,3598.757080078125,0.0025275815278291702,107.1622085571289,4.747170925140381,16.47960090637207,1746538473.9981265,2.8129470348358154,1.8339917659759521,1.0042985677719116,0.0030395183712244034,0.618736982345581,10.291592597961426,0.599372148513794,0,0.0028735920786857605,0.34610244631767273,-0.004794448614120483,32,0.10755431652069092
1.0042195320129395,0.8548299074172974,188.2079620361328,1.0042195320129395,0.6252396702766418,0.6252396702766418,0.2902420163154602,0.08415723592042923,0.0003126352094113827,0.8500000238418579,0.05149829760193825,10,-0.3631451725959778,0,-0.39981162548065186,2.6702879907247734e-09,660000.0,0,3813.912422049,-3.3065682649612427,1.6828012466430664,1.149999976158142,0.6041833162307739,0.6041833162307739,89.45353698730469,32,500,1.3686375617980957,1,3705.082763671875,0.0022943527437746525,106.26542663574219,1.4406026601791382,16.811874389648438,1746538580.331628,2.9524595737457275,1.6928719282150269,1.0042195320129395,0.00298365973867476,0.6252396702766418,9.762574195861816,0.6041833162307739,0,-0.023072268813848495,0.3759835362434387,-0.04904806613922119,33,0.09830516576766968
1.0024256706237793,1.5601611137390137,185.22523498535156,1.0024256706237793,0.6318152546882629,0.6318152546882629,0.2738591730594635,0.08514251559972763,0.0003241082013119012,17.799999237060547,0.07866550236940384,10,1.5214965343475342,0,-0.2907470762729645,-1.2588500908350397e-08,680000.0,0,3921.992687168,5.1346951723098755,1.7021626234054565,3.3299999237060547,0.6087027192115784,0.6087027192115784,91.62599182128906,33,500,1.4014915227890015,1,3813.12890625,0.0023592987563461065,107.97665405273438,6.575297832489014,16.350637435913086,1746538688.3625534,2.911539077758789,1.8218936920166016,1.0024256706237793,0.0017152081709355116,0.6318152546882629,10.195600509643555,0.6087027192115784,0,0.02716720476746559,0.47885146737098694,0.10906454920768738,34,0.09405992925167084
1.0016250610351562,1.584444284439087,185.14352416992188,1.0016250610351562,0.6382728815078735,0.6382728815078735,0.2687187194824219,0.1561853140592575,0.0003152392746414989,12.625,0.09671296179294586,10,-0.13345101475715637,0,-0.2725363075733185,7.629394338515283e-10,700000.0,0,4029.019981402,-0.3288235664367676,1.725161075592041,4.190000057220459,0.6129933595657349,0.6129933595657349,91.08330535888672,34,500,1.4406510591506958,1,3921.207275390625,0.004333699122071266,108.02429962158203,6.246474266052246,16.940959930419922,1746538796.4426694,2.148251533508301,1.9608891010284424,1.0016250610351562,0.0011491478653624654,0.6382728815078735,10.906885147094727,0.6129933595657349,0,0.018047459423542023,0.35679858922958374,0.018210768699645996,35,0.125087171792984
