Time/Rollout,Time/Total,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/KL,Train/Epoch,Metrics/EpLen,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Metrics/EpRet,Value/Adv,Value/cost,Train/StopIter,Train/PolicyStd,_timestamp,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Train/Entropy,Safety/EpCostShield,Metrics/LagrangeMultiplier,Time/FPS,Loss/Loss_cost_critic,Safety/shield_violation,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Time/Update,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Safety/shield_adv_c,Loss/Loss_pi,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Metrics/LagrangeMultiplier/Std,Time/Epoch,Train/LR,Metrics/LagrangeMultiplier/Max,_step,_runtime
109.09095001220703,2901.351318359375,0,1.0005555152893066,0.008566628210246563,10,500,0.23412762582302094,-46.2347412109375,18.432518005371094,-0.20544420182704926,20.742156982421875,40,0.9218379855155945,1746557596.4296196,145.6199951171875,0.3897991478443146,1.0005555152893066,1.3374651670455933,125.92500305175781,0.38660427927970886,79.01142120361328,76.27765655517578,25.16175079345703,-0.0974310040473938,0.03558555245399475,144.0369110107422,1.0005555152893066,0.3897991478443146,2.7627644538879395,NaN,-0.21124707162380219,0.011358639225363731,0.3897991478443146,0.38660427927970886,220000.0,0,253.1279754638672,0.00026699999580159783,0.38660427927970886,11,3156.525608794
106.62186431884766,3155.32373046875,0,0.99922776222229,0.010683947242796421,11,500,0.18865390121936798,-17.236305236816406,19.088645935058594,0.11168942600488663,20.510990142822266,40,0.8986142873764038,1746557850.3815038,112.80000305175781,0.4237455725669861,0.99922776222229,1.3120235204696655,118.0999984741211,0.4219764471054077,78.7799072265625,59.041351318359375,24.48284339904785,-0.029881715774536133,-0.045473724603652954,147.24993896484375,0.99922776222229,0.4237455725669861,2.942887783050537,NaN,-0.24112878739833832,0.011456265114247799,0.4237455725669861,0.4219764471054077,240000.0,0,253.87185668945312,0.0002640000020619482,0.4219764471054077,12,3406.292848266
105.50199890136719,3405.082763671875,0,1.0002689361572266,0.009515686891973019,12,500,0.24314555525779724,22.83472442626953,19.111730575561523,0.004139639437198639,20.049671173095703,40,0.8805587887763977,1746558100.1486952,92.94999694824219,0.4568305015563965,1.0002689361572266,1.2916804552078247,106.69999694824219,0.45645132660865784,80.10100555419922,81.8760757446289,24.76373291015625,-0.135426327586174,0.05449165403842926,144.18264770507812,1.0002689361572266,0.4568305015563965,3.2768969535827637,NaN,-0.37655511498451233,0.011675311252474785,0.4568305015563965,0.45645132660865784,260000.0,0,249.68475341796875,0.0002610000083222985,0.45645132660865784,13,3666.265295983
113.81159973144531,3665.061279296875,0,1.0005853176116943,0.010583835653960705,13,500,0.24168458580970764,-0.1147308349609375,19.699254989624023,-0.12282951176166534,20.673341751098633,40,0.8510036468505859,1746558360.1212952,98.4000015258789,0.4895871877670288,1.0005853176116943,1.2574769258499146,129.47500610351562,0.4902861714363098,76.95348358154297,81.76134490966797,24.36575698852539,0.2313881814479828,-0.0014609694480895996,146.08560180664062,1.0005853176116943,0.4895871877670288,3.363131284713745,NaN,-0.14516693353652954,0.012045028619468212,0.4895871877670288,0.4902861714363098,280000.0,0,259.89727783203125,0.0002579999854788184,0.4902861714363098,14,3920.557299989
104.74747467041016,3919.345703125,0,1.0031399726867676,0.010045456700026989,14,500,0.29041168093681335,-5.789436340332031,19.72419548034668,-0.09995846450328827,18.801450729370117,40,0.8255653977394104,1746558614.412697,90.9000015258789,0.5216043591499329,1.0031399726867676,1.2269142866134644,102.5999984741211,0.5234254002571106,78.67514038085938,75.97190856933594,21.64098358154297,-0.1201508641242981,0.04872709512710571,149.4623565673828,1.0031399726867676,0.5216043591499329,3.4682726860046387,NaN,-0.26531779766082764,0.011699216440320015,0.5216043591499329,0.5234254002571106,300000.0,0,254.2099151611328,0.00025499999173916876,0.5234254002571106,15,4177.013353455
109.49160766601562,4175.8095703125,0,0.9984137415885925,0.009062671102583408,15,500,0.2635320723056793,-17.770347595214844,20.938575744628906,0.24741017818450928,20.73741912841797,40,0.8158825039863586,1746558870.8692205,105.33000183105469,0.5535500049591064,0.9984136819839478,1.2150750160217285,134.22500610351562,0.5562779903411865,78.01092529296875,58.201560974121094,23.502084732055664,0.19718948006629944,-0.026879608631134033,146.88267517089844,0.9984137415885925,0.5535500049591064,3.553133487701416,NaN,-0.0681283175945282,0.010795468464493752,0.5535500049591064,0.5562779903411865,320000.0,0,256.3743591308594,0.0002519999979995191,0.5562779903411865,16,4428.338011882
103.42072296142578,4427.115234375,0,1.0011059045791626,0.008889737538993359,16,500,0.29852816462516785,-6.7166595458984375,19.847135543823242,-0.07752017676830292,14.0612154006958,40,0.8054876923561096,1746559122.1941137,98.58000183105469,0.5842980742454529,1.0011059045791626,1.2021174430847168,73.25,0.5887536406517029,79.60851287841797,51.484901428222656,16.939207077026367,-0.23421823978424072,0.034996092319488525,147.80860900878906,1.0011059045791626,0.5842980742454529,3.350800037384033,NaN,-0.3023465573787689,0.010408920235931873,0.5842980742454529,0.5887536406517029,340000.0,0,251.2294158935547,0.00024900000425986946,0.5887536406517029,17,4681.024984331
103.76828002929688,4679.8134765625,0,1.0022763013839722,0.009360606782138348,17,500,0.27332261204719543,2.5581207275390625,18.931682586669922,0.08268994092941284,15.785337448120117,40,0.7875993847846985,1746559374.8808858,84.68000030517578,0.6142938137054443,1.0022763013839722,1.1793951988220215,87.2249984741211,0.6206049919128418,79.17768096923828,54.04302215576172,18.047210693359375,0.07116517424583435,-0.025205552577972412,148.82809448242188,1.0022763013839722,0.6142938137054443,3.4573726654052734,NaN,-0.23118138313293457,0.010872075334191322,0.6142938137054443,0.6206049919128418,360000.0,0,252.59645080566406,0.0002460000105202198,0.6206049919128418,18,4929.761193023
103.11338806152344,4928.5439453125,0,1.0024874210357666,0.014658189378678799,18,500,0.2629915177822113,-4.146854400634766,17.35494613647461,0.043325621634721756,11.86568546295166,40,0.7713056802749634,1746559623.6171184,60.15999984741211,0.6430894732475281,1.0024874210357666,1.1579777002334595,61.875,0.6513162851333618,80.43505859375,49.89616775512695,14.314934730529785,-0.046947628259658813,-0.01033109426498413,145.5343475341797,1.0024874210357666,0.6430894732475281,3.2658371925354004,NaN,-0.2781290113925934,0.010902510955929756,0.6430894732475281,0.6513162851333618,380000.0,0,248.64779663085938,0.00024300000222865492,0.6513162851333618,19,5182.042254843
102.48784637451172,5180.84033203125,0,0.9998396635055542,0.009633784182369709,19,500,0.3462972939014435,24.397533416748047,19.479440689086914,0.012251704931259155,16.719558715820312,40,0.7543651461601257,1746559875.8983831,71.45999908447266,0.6713725924491882,0.9998396635055542,1.1358531713485718,86.5999984741211,0.6813170909881592,79.29967498779297,74.293701171875,20.075931549072266,-0.09934952855110168,0.08330577611923218,149.7198944091797,0.9998396635055542,0.6713725924491882,3.8277039527893066,NaN,-0.37747853994369507,0.011616259813308716,0.6713725924491882,0.6813170909881592,400000.0,0,252.2078399658203,0.00023999999393709004,0.6813170909881592,20,5430.572567908
99.96917724609375,5429.275390625,0,1.0008654594421387,0.00882788933813572,20,500,0.25236353278160095,-28.406299591064453,18.446571350097656,-0.04447145760059357,11.215200424194336,40,0.7374670505523682,1746560124.4279456,52.970001220703125,0.6984807252883911,1.0008654594421387,1.1129992008209229,54.04999923706055,0.7102100253105164,80.5263900756836,45.88740158081055,14.026276588439941,0.04523593187332153,-0.09393376111984253,148.39654541015625,1.0008654594421387,0.6984807252883911,3.3575477600097656,NaN,-0.33224260807037354,0.010846933349967003,0.6984807252883911,0.7102100253105164,420000.0,0,248.36578369140625,0.00023700000019744039,0.7102100253105164,21,5674.65007617
100.1964111328125,5673.40234375,0,1.0019253492355347,0.007904569618403912,21,500,0.23548249900341034,-10.44894790649414,16.855785369873047,-0.22591394186019897,10.513263702392578,40,0.7257238626480103,1746560368.5055163,43.119998931884766,0.724527895450592,1.0019253492355347,1.0968173742294312,53.32500076293945,0.737842857837677,81.98474884033203,35.438453674316406,12.576472282409668,0.06301853060722351,-0.016881033778190613,143.7513427734375,1.0019253492355347,0.724527895450592,3.4497032165527344,NaN,-0.26922407746315,0.010153480805456638,0.724527895450592,0.737842857837677,440000.0,0,243.9477996826172,0.00023400000645779073,0.737842857837677,22,5925.430175486
102.26325225830078,5924.21728515625,0,1.0023220777511597,0.010363117791712284,22,500,0.2648463547229767,-0.9403190612792969,17.249160766601562,-0.11705741286277771,11.189167022705078,40,0.7129940390586853,1746560619.2854857,48.189998626708984,0.7496867179870605,1.0023220777511597,1.0791281461715698,55.54999923706055,0.7645002603530884,79.78084564208984,34.49813461303711,13.547425270080566,-0.04550468921661377,0.029363855719566345,148.42340087890625,1.0023220777511597,0.7496867179870605,3.4874062538146973,NaN,-0.3147287666797638,0.010891048237681389,0.7496867179870605,0.7645002603530884,460000.0,0,250.68673706054688,0.00023099999816622585,0.7645002603530884,23,6175.945204995
100.10237884521484,6174.7138671875,0,1.0008832216262817,0.012049312703311443,23,500,0.24985209107398987,2.1095123291015625,17.375370025634766,0.40230119228363037,11.117751121520996,40,0.7033541202545166,1746560869.8004603,50.63999938964844,0.7742270827293396,1.0008832216262817,1.064836025238037,62.45000076293945,0.7903636693954468,79.87165832519531,36.60764694213867,13.140324592590332,0.11475519835948944,-0.014994263648986816,150.29920959472656,1.0008832216262817,0.7742270827293396,3.4095561504364014,NaN,-0.19997356832027435,0.011247440241277218,0.7742270827293396,0.7903636693954468,480000.0,0,250.40170288085938,0.0002280000044265762,0.7903636693954468,24,6430.015547235
107.5479507446289,6428.8125,0,1.0012792348861694,0.010068641044199467,24,500,0.3642696440219879,21.432178497314453,18.672250747680664,-0.1500348001718521,14.250381469726562,40,0.6896095871925354,1746561123.8713684,53.22999954223633,0.7987154126167297,1.0012791156768799,1.0448075532913208,82.94999694824219,0.8156012892723083,78.74432373046875,58.039825439453125,16.9822998046875,-0.021368488669395447,0.11441755294799805,146.4385528564453,1.0012792348861694,0.7987154126167297,3.90049147605896,NaN,-0.2213420569896698,0.011254784651100636,0.7987154126167297,0.8156012892723083,500000.0,0,253.98655700683594,0.00022499999613501132,0.8156012892723083,25,6678.887131289
101.68267059326172,6677.68212890625,0,1.000425934791565,0.008222762495279312,25,500,0.34021416306495667,-15.251777648925781,19.442556381225586,0.11856038123369217,10.72977066040039,40,0.6860157251358032,1746561372.742821,54.04999923706055,0.8225885629653931,1.000425934791565,1.0392224788665771,58.849998474121094,0.840313196182251,80.38729858398438,42.788047790527344,13.443984031677246,-0.05827993154525757,-0.02405548095703125,147.1127471923828,1.000425934791565,0.8225885629653931,3.7630980014801025,NaN,-0.27962198853492737,0.010663534514605999,0.8225885629653931,0.840313196182251,520000.0,0,248.79551696777344,0.00022200000239536166,0.840313196182251,26,6933.049549091
103.83609008789062,6931.8388671875,0,1.0010391473770142,0.008776838891208172,26,500,0.27284249663352966,-11.763101577758789,19.310535430908203,0.0162200927734375,11.098814010620117,40,0.6808243989944458,1746561626.9050484,58.060001373291016,0.8464995622634888,1.0010390281677246,1.0313398838043213,82.42500305175781,0.8646843433380127,78.71562957763672,31.024946212768555,13.286705017089844,0.3006511274725199,-0.067371666431427,150.24293518066406,1.0010391473770142,0.8464995622634888,3.562953472137451,NaN,0.021029138937592506,0.010798608884215355,0.8464995622634888,0.8646843433380127,540000.0,0,254.0791473388672,0.00021899999410379678,0.8646843433380127,27,7182.87766338
102.049560546875,7181.66796875,0,1.000969648361206,0.011104174889624119,27,500,0.23502019047737122,-9.617950439453125,18.966672897338867,0.16069820523262024,8.185123443603516,40,0.6732137203216553,1746561876.733845,52.36000061035156,0.8696803450584412,1.000969648361206,1.019514560699463,51.25,0.8885906934738159,80.08270263671875,21.40699577331543,10.224039077758789,-0.16525732912123203,-0.03782230615615845,147.6921844482422,1.000969648361206,0.8696803450584412,3.630244255065918,NaN,-0.14422819018363953,0.011113442480564117,0.8696803450584412,0.8885906934738159,560000.0,0,249.7418212890625,0.00021600000036414713,0.8885906934738159,28,7429.226268226
96.64778900146484,7427.998046875,0,1.003114938735962,0.011607592925429344,28,500,0.25521111488342285,-1.7275276184082031,17.410667419433594,0.16982387006282806,5.760573387145996,40,0.6569574475288391,1746562123.08167,34.689998626708984,0.8915421366691589,1.003114938735962,0.9946060180664062,26.325000762939453,0.911534309387207,81.21708679199219,19.679468154907227,7.805673599243164,-0.1400127112865448,0.020190924406051636,149.605712890625,1.003114938735962,0.8915421366691589,3.567575693130493,NaN,-0.2842409014701843,0.011753788217902184,0.8915421366691589,0.911534309387207,580000.0,0,246.25360107421875,0.00021300000662449747,0.911534309387207,29,7668.331459144
95.46629333496094,7667.08349609375,0,1.0031460523605347,0.011229264549911022,29,500,0.22904983162879944,-2.2070465087890625,16.445322036743164,-0.14999160170555115,5.1912665367126465,40,0.6411172151565552,1746562362.186792,19.020000457763672,0.9121723175048828,1.0031460523605347,0.9703768491744995,24.924999237060547,0.9330939650535583,83.69049835205078,17.472421646118164,6.878417015075684,0.04906681180000305,-0.026161283254623413,143.50938415527344,1.0031460523605347,0.9121723175048828,3.476818084716797,NaN,-0.23517408967018127,0.011098581366240978,0.9121723175048828,0.9330939650535583,600000.0,0,238.97576904296875,0.0002099999983329326,0.9330939650535583,30,7915.888260331
97.09382629394531,7914.6689453125,0,1.0021934509277344,0.013381817378103733,30,500,0.27389758825302124,6.227628707885742,16.786540985107422,0.13374274969100952,7.031332015991211,40,0.6267527937889099,1746562609.743808,23.579999923706055,0.9321990609169006,1.0021933317184448,0.9469624161720276,43.17499923706055,0.9535560607910156,80.82241821289062,23.700050354003906,8.745634078979492,0.09715180099010468,0.0448477566242218,150.3622283935547,1.0021934509277344,0.9321990609169006,3.697871208190918,NaN,-0.1380222886800766,0.011706238612532616,0.9321990609169006,0.9535560607910156,620000.0,0,247.4561004638672,0.00020700000459328294,0.9535560607910156,31,8161.638423243
99.18325805664062,8160.40380859375,0,0.9998900890350342,0.017436474561691284,31,500,0.3073868453502655,-1.5649604797363281,18.285097122192383,0.006938338279724121,7.6233110427856445,40,0.6228519678115845,1746562855.4934764,35.56999969482422,0.9520490765571594,0.9998900294303894,0.9412481188774109,56.224998474121094,0.9734357595443726,81.42076110839844,22.135089874267578,9.12099838256836,0.13542317412793636,0.03348925709724426,146.4542236328125,0.9998900890350342,0.9520490765571594,3.933856964111328,NaN,-0.002599114552140236,0.012211021967232227,0.9520490765571594,0.9734357595443726,640000.0,0,245.63760375976562,0.00020399999630171806,0.9734357595443726,32,8412.653576616
102.6507797241211,8411.4326171875,0,0.9995694160461426,0.01120642852038145,32,500,0.2341848760843277,-3.078645706176758,19.697614669799805,0.009119793772697449,9.662323951721191,40,0.6266452074050903,1746563106.5094066,52.54999923706055,0.9722204208374023,0.9995694160461426,0.947331964969635,73.4749984741211,0.9933663010597229,79.7092514038086,19.05644416809082,10.884664535522461,0.10521453805267811,-0.0732019692659378,148.2610626220703,0.9995694160461426,0.9722204208374023,3.880063772201538,NaN,0.10261542350053787,0.011959066614508629,0.9722204208374023,0.9933663010597229,660000.0,0,250.91189575195312,0.0002010000025620684,0.9933663010597229,33,8659.16433327
99.66773223876953,8657.947265625,0,1.000730276107788,0.010954794473946095,33,500,0.357340008020401,10.554410934448242,20.58975601196289,-0.3321318030357361,9.671552658081055,40,0.6234853267669678,1746563353.0198817,61.72999954223633,0.9925256967544556,1.000730276107788,0.942493200302124,67.17500305175781,1.0136582851409912,81.16202545166016,29.610855102539062,11.646425247192383,-0.14263005554676056,0.1231551319360733,146.75282287597656,1.000730276107788,0.9925256967544556,4.328232765197754,NaN,-0.04001463204622269,0.011784777976572514,0.9925256967544556,1.0136582851409912,680000.0,0,246.42066955566406,0.00019799999427050352,1.0136582851409912,34,8912.643842285
100.29499053955078,8911.4296875,0,1.000361680984497,0.01108406763523817,34,500,0.3616408109664917,6.427150726318359,20.47903823852539,0.3365072011947632,8.110114097595215,40,0.6154747605323792,1746563606.4997594,50.43000030517578,1.0125586986541748,1.000361680984497,0.9290972352027893,52.525001525878906,1.0339159965515137,78.93046569824219,36.03800582885742,10.047612190246582,-0.07932193577289581,0.004300802946090698,153.092529296875,1.000361680984497,1.0125586986541748,4.158370494842529,NaN,-0.1193365678191185,0.012171213515102863,1.0125586986541748,1.0339159965515137,700000.0,0,253.3875732421875,0.00019500000053085387,1.0339159965515137,35,9163.259931792
100.28712463378906,9162.0234375,0,0.998995304107666,0.008810554631054401,35,500,0.29784590005874634,-14.095853805541992,19.334728240966797,0.028729602694511414,6.650379657745361,40,0.6219321489334106,1746563857.115069,43.869998931884766,1.032198190689087,0.998995304107666,0.939230740070343,46.974998474121094,1.0539320707321167,79.8379898071289,21.94215202331543,8.219032287597656,0.064033642411232,-0.06379491090774536,150.2200469970703,0.998995304107666,1.032198190689087,3.8005430698394775,NaN,-0.055302925407886505,0.011487981304526329,1.032198190689087,1.0539320707321167,720000.0,0,250.50730895996094,0.00019200000679120421,1.0539320707321167,36,9405.739611639
98.43685150146484,9404.51171875,0,1.0021588802337646,0.01630403660237789,36,500,0.30416667461395264,5.875436782836914,19.791484832763672,-0.3173888623714447,8.516185760498047,40,0.6200236678123474,1746564099.5948045,35.790000915527344,1.0515539646148682,1.0021588802337646,0.9360643625259399,49.125,1.0734585523605347,82.51861572265625,27.817588806152344,10.449835777282715,-0.14491216093301773,0.006320774555206299,143.9325714111328,1.0021588802337646,1.0515539646148682,4.195285797119141,NaN,-0.20021508634090424,0.01206969004124403,1.0515539646148682,1.0734585523605347,740000.0,0,242.3695526123047,0.00018899999849963933,1.0734585523605347,37,9653.317385353
98.92224884033203,9652.103515625,0,1.002392292022705,0.01491608563810587,37,500,0.3275550901889801,-3.3119659423828125,20.886240005493164,-0.19368299841880798,7.684988498687744,40,0.6047593951225281,1746564347.1729863,39.439998626708984,1.0703986883163452,1.002392292022705,0.9110467433929443,40.125,1.0926804542541504,80.8137435913086,24.50562286376953,9.346427917480469,-0.04305592179298401,0.023388415575027466,148.5603485107422,1.002392292022705,1.0703986883163452,4.238131523132324,NaN,-0.24327100813388824,0.01217921357601881,1.0703986883163452,1.0926804542541504,760000.0,0,247.482666015625,0.00018600000475998968,1.0926804542541504,38,9904.299032209
101.59347534179688,9903.0869140625,0,0.9987261295318604,0.010472812689840794,38,500,0.29923877120018005,0.5902862548828125,22.140352249145508,0.4389404058456421,7.652156352996826,40,0.6042835116386414,1746564598.1548536,47.189998626708984,1.089429497718811,0.9987261295318604,0.9097452759742737,61.82500076293945,1.1119122505187988,79.71563720703125,25.095909118652344,9.442968368530273,0.30325422063469887,-0.02831631898880005,149.2982177734375,0.9987261295318604,1.089429497718811,4.2720513343811035,NaN,0.05998321250081062,0.012452294118702412,1.089429497718811,1.1119122505187988,780000.0,0,250.89181518554688,0.0001829999964684248,1.1119122505187988,39,10141.322913987
93.01612091064453,10140.0947265625,0,1.0018900632858276,0.012663356028497219,39,500,0.18425539135932922,-17.40566062927246,20.06060218811035,0.1671728491783142,1.8501367568969727,40,0.5911286473274231,1746564835.178413,30.719999313354492,1.1070189476013184,1.001889944076538,0.8880241513252258,8.475000381469727,1.1305702924728394,84.41522979736328,7.690248489379883,2.801527261734009,-0.2012956328690052,-0.11498337984085083,143.90786743164062,1.0018900632858276,1.1070189476013184,3.555229663848877,NaN,-0.14131242036819458,0.011804571375250816,1.1070189476013184,1.1305702924728394,800000.0,0,236.92408752441406,0.00018000000272877514,1.1305702924728394,40,10389.221056836
99.2787857055664,10387.9716796875,0,0.9976995587348938,0.011846266686916351,40,500,0.24424360692501068,13.543668746948242,19.069625854492188,0.0781790241599083,5.830379009246826,40,0.593410313129425,1746565083.0768268,32.810001373291016,1.1246073246002197,0.9976995587348938,0.8909597992897034,50.625,1.1487932205200195,80.71967315673828,21.233917236328125,7.148334503173828,0.2405393123626709,0.05998821556568146,148.4922332763672,0.9976995587348938,1.1246073246002197,3.992154598236084,NaN,0.09922689199447632,0.012740544974803925,1.1246073246002197,1.1487932205200195,820000.0,0,247.77108764648438,0.00017699999443721026,1.1487932205200195,41,10632.162361137
