Loss/Loss_reward_critic/Delta,Loss/Loss_pi/Delta,_runtime,Loss/Loss_reward_critic,Time/Update,Time/Total,Time/Rollout,Train/PolicyRatio/Max,Loss/Loss_pi,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Train/KL,Metrics/EpCost,_step,Metrics/EpLen,Time/Epoch,Train/StopIter,Train/PolicyStd,Train/PolicyRatio/Min,_timestamp,Value/reward,Train/Entropy,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Value/Adv,Loss/Loss_cost_critic/Delta,Train/LR,Train/Epoch,Metrics/LagrangeMultiplier/Min,Value/cost,Metrics/EpRet,Time/FPS,Loss/Loss_cost_critic,Train/PolicyRatio
0.0024603065103292465,-0.0008675586432218552,3595.158581488,0.01684272103011608,60.74382400512695,3290.19873046875,241.38490295410156,1.0013614892959595,-0.027540791779756546,0.3909253478050232,0.01352441031485796,0.016458159312605858,94.31999969482422,11,1000,302.1287841796875,40,0.82603520154953,1.0013614892959595,1743330072.4051487,0.407649427652359,1.2277346849441528,0,220000.0,0.3909253478050232,-0.16253601014614105,-0.6680569648742676,0.00026699999580159783,10,0.3909253478050232,6.942713260650635,4.618016242980957,66.19693756103516,3.3675899505615234,1.0013614892959595
0.00012324191629886627,-0.005319397896528244,3896.869824661,0.016965962946414948,61.670257568359375,3594.336181640625,242.39402770996094,1.0019855499267578,-0.03286018967628479,0.42708298563957214,0.013593170791864395,0.01713276468217373,96.0,12,1000,304.0643615722656,40,0.8174696564674377,1.0019855499267578,1743330376.5426266,0.42386874556541443,1.217286229133606,0,240000.0,0.42708298563957214,0.04849138855934143,0.8593735694885254,0.0002640000020619482,11,0.42708298563957214,8.251078605651855,4.7927045822143555,65.77555084228516,4.226963520050049,1.0019855499267578
0.000556187704205513,-0.004728034138679504,4195.752947787,0.01752215065062046,61.57981872558594,3896.036865234375,240.0480194091797,1.0017259120941162,-0.037588223814964294,0.46347537636756897,0.013661772012710571,0.016400884836912155,106.29000091552734,13,1000,301.6278991699219,40,0.8109480738639832,1.0017259120941162,1743330678.2538009,0.4565989375114441,1.2092534303665161,0,260000.0,0.46347537636756897,0.10080242902040482,-0.36165642738342285,0.0002610000083222985,12,0.46347537636756897,7.45827579498291,5.343798637390137,66.3068618774414,3.865307092666626,1.0017259120941162
2.9299408197402954e-06,0.001391235738992691,4493.58663131,0.0175250805914402,56.86193084716797,4194.919921875,241.9372100830078,1.0009689331054688,-0.0361969880759716,0.4998440742492676,0.013916418887674809,0.01749335788190365,94.33000183105469,14,1000,298.7991943359375,40,0.8020303845405579,1.0009689331054688,1743330977.137009,0.46564024686813354,1.1981189250946045,0,280000.0,0.4998440742492676,-0.013933397829532623,0.0016422271728515625,0.0002579999854788184,13,0.4998440742492676,8.53533935546875,5.6760573387146,66.93458557128906,3.8669493198394775,1.0009689331054688
-0.00022956915199756622,-0.013502627611160278,4780.126451808,0.017295511439442635,56.38572311401367,4492.76513671875,241.37449645996094,1.0006283521652222,-0.04969961568713188,0.5364887118339539,0.014276226982474327,0.01759583316743374,111.30000305175781,15,1000,297.7602844238281,40,0.7929361462593079,1.0006283521652222,1743331274.9702427,0.4950508177280426,1.1867432594299316,0,300000.0,0.5364887118339539,-0.02857232093811035,0.6404726505279541,0.00025499999173916876,14,0.5364887118339539,8.74257755279541,5.892858982086182,67.16812896728516,4.507421970367432,1.0006283521652222
0.003786105662584305,0.0023639127612113953,5080.283781992,0.02108161710202694,43.6134033203125,4779.30810546875,242.8575897216797,1.000718593597412,-0.047335702925920486,0.5735509395599365,0.014280217699706554,0.02070564217865467,125.27999877929688,16,1000,286.4710388183594,33,0.7859829664230347,1.000718593597412,1743331561.5101252,0.5126068592071533,1.1778676509857178,0,320000.0,0.5735509395599365,-0.2166355550289154,1.387491226196289,0.0002519999979995191,15,0.5735509395599365,10.373369216918945,6.212188720703125,69.8150863647461,5.894913196563721,1.000718593597412
-0.0038578342646360397,0.0022784508764743805,5367.114242079,0.0172237828373909,60.23582458496094,5079.4658203125,239.85116577148438,1.0013338327407837,-0.045057252049446106,0.6109079718589783,0.014332442544400692,0.01893504522740841,122.0999984741211,17,1000,300.0870361328125,40,0.7752176523208618,1.0013338327407837,1743331861.667844,0.5161555409431458,1.1640251874923706,0,340000.0,0.6109079718589783,0.16369163990020752,-2.230476140975952,0.00024900000425986946,16,0.6109079718589783,9.463791847229004,6.216772556304932,66.64733123779297,3.6644370555877686,1.0013338327407837
0.0038296151906251907,0.0005230270326137543,5664.343109797,0.02105339802801609,45.56407928466797,5366.29443359375,241.19610595703125,1.0009313821792603,-0.04453422501683235,0.6483700275421143,0.014516482129693031,0.0200358759611845,113.77999877929688,18,1000,286.7602844238281,33,0.7679210901260376,1.0009313821792603,1743332148.4980738,0.5004130005836487,1.1544699668884277,0,360000.0,0.6483700275421143,-0.015106089413166046,0.0037698745727539062,0.0002460000105202198,17,0.6483700275421143,8.962899208068848,6.119072437286377,69.74466705322266,3.6682069301605225,1.0009313821792603
0.0008301734924316406,-0.006555330008268356,5957.695700316,0.02188357152044773,54.0938720703125,5663.5205078125,243.06019592285156,1.0031864643096924,-0.05108955502510071,0.6860637068748474,0.014827500097453594,0.020425785332918167,122.88999938964844,19,1000,297.15411376953125,39,0.7621099948883057,1.0031864643096924,1743332445.7267814,0.4986423850059509,1.1469985246658325,0,380000.0,0.6860637068748474,0.23808306455612183,0.5104644298553467,0.00024300000222865492,18,0.6860637068748474,8.943435668945312,6.359156608581543,67.30514526367188,4.178671360015869,1.0031864643096924
0.0006592273712158203,-0.0028586797416210175,6253.787394685,0.02254279889166355,49.79071807861328,5956.87158203125,243.4874267578125,1.0015509128570557,-0.053948234766721725,0.7237375974655151,0.01525097992271185,0.020011521875858307,111.08999633789062,20,1000,293.2781982421875,35,0.7557842135429382,1.0015509128570557,1743332739.0796504,0.646837592124939,1.138582706451416,0,400000.0,0.7237375974655151,0.12273029237985611,0.34452247619628906,0.00023999999393709004,19,0.7237375974655151,9.395524024963379,6.912911415100098,68.19463348388672,4.523193836212158,1.0015509128570557
-0.0017184969037771225,0.008446615189313889,6545.762985242,0.02082430198788643,53.313480377197266,6252.94873046875,242.68914794921875,1.0008422136306763,-0.04550161957740784,0.7611086368560791,0.01527378149330616,0.020682109519839287,97.5,21,1000,296.0027160644531,35,0.7489713430404663,1.0008422136306763,1743333035.1714425,0.48023486137390137,1.1295206546783447,0,420000.0,0.7611086368560791,0.2797338664531708,-1.2026851177215576,0.00023700000019744039,20,0.7611086368560791,8.376630783081055,6.445006847381592,67.56694793701172,3.3205087184906006,1.0008422136306763
0.0016804933547973633,-0.009193643927574158,6817.386166179,0.022504795342683792,50.17680358886719,6544.9462890625,241.7316131591797,1.0025997161865234,-0.054695263504981995,0.7982986569404602,0.015214744955301285,0.021001894026994705,101.3499984741211,22,1000,291.9084777832031,38,0.7478513717651367,1.0025997161865234,1743333327.1470127,0.7414065599441528,1.1280533075332642,0,440000.0,0.7982986569404602,-0.2725048363208771,-0.10257267951965332,0.00023400000645779073,21,0.7982986569404602,8.599141120910645,6.808902740478516,68.5146255493164,3.2179360389709473,1.0025997161865234
0.0025042351335287094,0.01807311922311783,7102.783318432,0.0250090304762125,28.508495330810547,6816.56787109375,243.0458984375,1.0006864070892334,-0.036622144281864166,0.8353316783905029,0.013681049458682537,0.02036719024181366,101.5199966430664,23,1000,271.554443359375,20,0.7439221143722534,1.0006864070892334,1743333598.770207,0.6770483255386353,1.1228010654449463,0,460000.0,0.8353316783905029,0.21581381559371948,1.160578727722168,0.00023099999816622585,22,0.8353316783905029,8.117928504943848,7.096858978271484,73.65005493164062,4.378514766693115,1.0006864070892334
0.0027842316776514053,-0.01528559997677803,7375.064727239,0.027793262153863907,42.578285217285156,7101.96337890625,242.7462615966797,1.002501130104065,-0.0519077442586422,0.8721286654472351,0.015062214806675911,0.02177663892507553,97.30000305175781,24,1000,285.3245849609375,29,0.7427464723587036,1.002501130104065,1743333884.1669254,0.618196964263916,1.1211960315704346,0,480000.0,0.8721286654472351,-0.22192054986953735,-0.1579742431640625,0.0002280000044265762,23,0.8721286654472351,8.257976531982422,7.418012619018555,70.0956039428711,4.220540523529053,1.002501130104065
-0.0008111875504255295,0.007187154144048691,7654.618164343,0.026982074603438377,29.7780818939209,7374.23681640625,242.42498779296875,1.0017904043197632,-0.044720590114593506,0.9086549878120422,0.014430663548409939,0.020123008638620377,94.66999816894531,25,1000,272.203125,21,0.7367315292358398,1.0017904043197632,1743334156.448347,0.5960114002227783,1.1128913164138794,0,500000.0,0.9086549878120422,-0.019154787063598633,0.05802106857299805,0.00022499999613501132,24,0.9086549878120422,8.267377853393555,6.804425239562988,73.47454071044922,4.278561592102051,1.0017904043197632
