Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Metrics/EpCost,Loss/Loss_cost_critic,Time/Update,_step,Time/FPS,Train/StopIter,TotalEnvSteps,_runtime,Safety/ShieldLagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/PolicyRatio,Safety/shield_violation,_timestamp,Loss/Loss_pi,Value/reward,Safety/EpCostShield,Train/LR,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Time/Total,Loss/Loss_pi/Delta,Value/Adv,Train/PolicyStd,Train/KL,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/EpRet,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Safety/ShieldLagrangeMultiplier,Time/Epoch,Metrics/EpLen
0,0,1.010749101638794,6.769999980926514,6.8040666580200195,95.53143310546875,42,106.683349609375,40,840000.0,8092.849661207,0.7661797404289246,91.9391860961914,0.7421537041664124,0.0652942806482315,0.015627272427082062,1.0107489824295044,2.5172622203826904,1746544738.899687,-0.16473250091075897,1.8032125234603882,21.325000762939453,0.0001740000006975606,NaN,-4.229053497314453,0.7421537041664124,7904.8017578125,0.01795889437198639,-0.17458634078502655,0.4280555546283722,0.016542354598641396,-0.02408624440431595,41,9.166936874389648,1.010749101638794,0.7421537041664124,0.9062151312828064,0.7661797404289246,0.5532835125923157,0.7661797404289246,187.47067260742188,500
0,0,1.010878324508667,4.480000019073486,4.727653980255127,95.87776947021484,43,106.91754913330078,40,860000.0,8280.490926502,0.7742435932159424,91.18219757080078,0.7461533546447754,0.08682170510292053,0.015375222079455853,1.0108782052993774,2.151547431945801,1746544926.0289001,-0.20953108370304108,1.9474828243255615,13.625,0.00017100000695791095,NaN,-2.0764126777648926,0.7461533546447754,8091.93603515625,-0.044798582792282104,-0.004719629883766174,0.4330669045448303,0.015389607287943363,0.021527424454689026,42,9.612698554992676,1.010878324508667,0.7461533546447754,0.8821902275085449,0.7742435932159424,0.5633169412612915,0.7742435932159424,187.06002807617188,500
0,0,1.0130119323730469,3.869999885559082,4.509400367736816,95.82757568359375,44,106.62625885009766,40,880000.0,8469.376450029,0.7822026014328003,91.74342346191406,0.7500282526016235,0.07287109643220901,0.016097206622362137,1.0130119323730469,1.8455890417099,1746545113.6700656,-0.19491025805473328,1.8553708791732788,12.274999618530273,0.00016799999866634607,NaN,-0.21825361251831055,0.7500282526016235,8279.578125,0.0146208256483078,0.14624127745628357,0.44025567173957825,0.014691322110593319,-0.013950608670711517,43,9.617703437805176,1.0130119323730469,0.7500282526016235,0.7408411502838135,0.7822026014328003,0.5794162750244141,0.7822026014328003,187.57106018066406,500
0,0,1.011138916015625,5.449999809265137,6.004473686218262,95.76073455810547,45,105.93482208251953,40,900000.0,8658.077242701,0.790467381477356,93.03455352783203,0.7538891434669495,0.07693241536617279,0.01596025936305523,1.011138916015625,2.163544178009033,1746545302.5557067,-0.18752092123031616,1.9383811950683594,20.049999237060547,0.00016500000492669642,NaN,1.4950733184814453,0.7538891434669495,8468.44140625,0.007389336824417114,0.1282779574394226,0.4437636733055115,0.01661830022931099,0.004061318933963776,44,10.035674095153809,1.011138916015625,0.7538891434669495,0.9297543168067932,0.790467381477356,0.5871270895004272,0.790467381477356,188.7953338623047,500
0,0,1.0117820501327515,5.860000133514404,6.93773889541626,96.02177429199219,46,106.0464859008789,40,920000.0,8845.225241101,0.7988738417625427,92.57471466064453,0.7577658295631409,0.06673362851142883,0.015274510718882084,1.0117820501327515,1.6686469316482544,1746545491.2563813,-0.20226478576660156,1.8614511489868164,17.225000381469727,0.00016199999663513154,NaN,0.933265209197998,0.7577658295631409,8657.12890625,-0.0147438645362854,0.310552179813385,0.4460467994213104,0.015113460831344128,-0.010198786854743958,45,9.645157814025879,1.0117820501327515,0.7577658295631409,0.5971846580505371,0.7988738417625427,0.5918499827384949,0.7988738417625427,188.59654235839844,500
0,0,1.0131720304489136,6.809999942779541,4.326876163482666,96.19987487792969,47,106.93619537353516,40,940000.0,9031.245490637,0.8069717884063721,90.82747650146484,0.7617198824882507,0.06972737610340118,0.014662578701972961,1.0131720304489136,1.134108066558838,1746545678.4044044,-0.21508975327014923,1.8833773136138916,8.675000190734863,0.00015900000289548188,NaN,-2.6108627319335938,0.7617198824882507,8844.2607421875,-0.012824967503547668,0.13430991768836975,0.44495314359664917,0.015266808681190014,0.002993747591972351,46,9.641319274902344,1.0131720304489136,0.7617198824882507,0.6019518375396729,0.8069717884063721,0.5882328748703003,0.8069717884063721,187.02740478515625,500
0,0,1.0115768909454346,2.259999990463257,3.2397522926330566,95.39497375488281,48,107.58138275146484,40,960000.0,9217.410508325,0.8147095441818237,90.51074981689453,0.7654585242271423,0.0635857880115509,0.016187911853194237,1.0115768909454346,1.281435489654541,1746545864.424659,-0.1833954006433487,1.9099888801574707,7.099999904632568,0.000155999994603917,NaN,-1.0871238708496094,0.7654585242271423,9030.287109375,0.03169435262680054,0.12126011401414871,0.45280879735946655,0.015405767597258091,-0.006141588091850281,47,9.04810905456543,1.0115768909454346,0.7654585242271423,0.5975502729415894,0.8147095441818237,0.6052142977714539,0.8147095441818237,185.90577697753906,500
0,0,1.0173497200012207,1.9800000190734863,3.099820852279663,95.71041870117188,49,107.49404907226562,40,980000.0,9400.230175763,0.8221586346626282,90.34634399414062,0.7689842581748962,0.05567546933889389,0.015119141899049282,1.0173497200012207,0.8443106412887573,1746546050.5897713,-0.22783604264259338,1.8352019786834717,7.775000095367432,0.00015300000086426735,NaN,-0.13993144035339355,0.7689842581748962,9216.458984375,-0.04444064199924469,0.0032349303364753723,0.44733142852783203,0.01530896220356226,-0.007910318672657013,48,9.076959609985352,1.0173497200012207,0.7689842581748962,0.3402729332447052,0.8221586346626282,0.5916371941566467,0.8221586346626282,186.0568084716797,500
0,0,1.0119600296020508,2.859999895095825,4.708354473114014,91.22328186035156,50,109.45087432861328,38,1000000.0,9587.024698544,0.8294869065284729,91.50704193115234,0.7723744511604309,0.06795947253704071,0.015025164000689983,1.0119600296020508,1.4837865829467773,1746546233.4093883,-0.20261850953102112,1.9190974235534668,10.350000381469727,0.0001500000071246177,NaN,1.6085336208343506,0.7723744511604309,9399.2958984375,0.025217533111572266,0.1389283984899521,0.4416874647140503,0.022254155948758125,0.01228400319814682,49,9.344405174255371,1.0119600296020508,0.7723744511604309,0.6052753925323486,0.8294869065284729,0.5779867768287659,0.8294869065284729,182.73037719726562,500
0,0,1.0127599239349365,1.9299999475479126,2.330209493637085,96.1809310913086,51,107.14376831054688,40,1020000.0,9773.758962424,0.8363685607910156,90.48410034179688,0.7755818367004395,0.05713401362299919,0.014686155132949352,1.0127599239349365,0.7981010675430298,1746546420.2039628,-0.1904936134815216,1.8254660367965698,4.074999809265137,0.00014699999883305281,NaN,-2.3781449794769287,0.7755818367004395,9586.052734375,0.012124896049499512,0.15100952982902527,0.44462212920188904,0.014288094826042652,-0.01082545891404152,50,9.160911560058594,1.0127599239349365,0.7755818367004395,0.31997525691986084,0.8363685607910156,0.5839672088623047,0.8363685607910156,186.6650848388672,500
0,0,1.014589548110962,0.699999988079071,2.0041966438293457,96.13433837890625,52,107.17383575439453,40,1040000.0,9961.659718217,0.8427368998527527,90.47830200195312,0.7785423994064331,0.06072157248854637,0.01489607896655798,1.014589548110962,0.8722845911979675,1746546606.93814,-0.20941384136676788,1.7929185628890991,2.0999999046325684,0.00014400000509340316,NaN,-0.32601284980773926,0.7785423994064331,9772.79296875,-0.018920227885246277,-0.0038186311721801758,0.4499259889125824,0.014620929956436157,0.00358755886554718,51,8.93400764465332,1.014589548110962,0.7785423994064331,0.2596287131309509,0.8427368998527527,0.594393253326416,0.8427368998527527,186.6127166748047,500
0,0,1.0133602619171143,0.6100000143051147,2.335758924484253,96.08826446533203,53,106.98961639404297,40,1060000.0,10149.243045417,0.8489430546760559,90.84571075439453,0.7812727093696594,0.06358803063631058,0.014781088568270206,1.0133602619171143,1.122586965560913,1746546794.838904,-0.2109178900718689,1.854752779006958,7.574999809265137,0.00014099999680183828,NaN,0.3315622806549072,0.7812727093696594,9959.84765625,-0.0015040487051010132,0.1156003549695015,0.45289236307144165,0.013122246600687504,0.002866458147764206,52,9.269634246826172,1.0133602619171143,0.7812727093696594,0.2955177128314972,0.8489430546760559,0.6003217101097107,0.8489430546760559,186.9340362548828,500
0,0,1.0143262147903442,1.7100000381469727,3.4532132148742676,96.31420135498047,54,106.66230773925781,40,1080000.0,10336.099492403,0.8551671504974365,91.19338989257812,0.7838681936264038,0.061717525124549866,0.014872594736516476,1.0143262147903442,1.3667505979537964,1746546982.422319,-0.23056522011756897,1.8807066679000854,10.475000381469727,0.00013800000306218863,NaN,1.1174542903900146,0.7838681936264038,10148.322265625,-0.019647330045700073,0.12745365500450134,0.4505372941493988,0.015602239407598972,-0.0018705055117607117,53,9.377585411071777,1.0143262147903442,0.7838681936264038,0.28971415758132935,0.8551671504974365,0.5944695472717285,0.8551671504974365,187.50765991210938,500
0,0,1.0142289400100708,1.840000033378601,1.8140050172805786,95.87339782714844,55,107.0759506225586,40,1100000.0,10524.233798282,0.8611693382263184,90.90983581542969,0.7863507866859436,0.055788300931453705,0.014269329607486725,1.0142289400100708,1.0313888788223267,1746547169.278761,-0.21474142372608185,1.8508151769638062,6.175000190734863,0.00013499999477062374,NaN,-1.639208197593689,0.7863507866859436,10335.181640625,0.01582379639148712,0.12398883700370789,0.45460399985313416,0.016004066914319992,-0.005929224193096161,54,9.588676452636719,1.0142289400100708,0.7863507866859436,0.2881568968296051,0.8611693382263184,0.602209210395813,0.8611693382263184,186.78329467773438,500
0,0,1.0111804008483887,4.510000228881836,5.089599132537842,95.8242416381836,56,106.34917449951172,40,1120000.0,10711.287788998,0.8675987124443054,92.23543548583984,0.7889150381088257,0.06189223378896713,0.014634829945862293,1.0111804008483887,1.4509353637695312,1746547357.4129527,-0.2085421234369278,1.806900978088379,17.200000762939453,0.0001320000010309741,NaN,3.275594115257263,0.7889150381088257,10523.3134765625,0.006199300289154053,-0.12351974844932556,0.44946253299713135,0.018478304147720337,0.006103932857513428,55,9.225010871887207,1.0111804008483887,0.7889150381088257,0.2757093608379364,0.8675987124443054,0.5899826884269714,0.8675987124443054,188.0597686767578,500
0,0,1.0151424407958984,3.940000057220459,2.6726431846618652,96.50567626953125,57,106.96276092529297,40,1140000.0,10899.010473819,0.8737717270851135,90.47520446777344,0.7915163636207581,0.06331615895032883,0.014258324168622494,1.0151424407958984,1.186249017715454,1746547544.4670064,-0.22742313146591187,1.8757624626159668,5.824999809265137,0.0001289999927394092,NaN,-2.4169559478759766,0.7915163636207581,10710.373046875,-0.01888100802898407,0.009639710187911987,0.4487057328224182,0.01425986923277378,0.0014239251613616943,56,9.125951766967773,1.0151424407958984,0.7915163636207581,0.3349136412143707,0.8737717270851135,0.5872600674629211,0.8737717270851135,186.98095703125,500
0,0,1.0123599767684937,3.140000104904175,3.306910514831543,96.18376159667969,58,106.57954406738281,40,1160000.0,11087.88449387,0.8800252676010132,91.46943664550781,0.7940975427627563,0.05998488515615463,0.01441602036356926,1.0123599767684937,1.35991632938385,1746547732.1896873,-0.20716743171215057,1.8922566175460815,11.199999809265137,0.00012599999899975955,NaN,0.6342673301696777,0.7940975427627563,10898.095703125,0.02025569975376129,0.13994958996772766,0.44629618525505066,0.016780801117420197,-0.0033312737941741943,57,9.879220962524414,1.0123599767684937,0.7940975427627563,0.24619248509407043,0.8800252676010132,0.5813913345336914,0.8800252676010132,187.65325927734375,500
0,0,1.013367772102356,2.880000114440918,5.058833122253418,96.19993591308594,59,105.92989349365234,40,1180000.0,11274.173860047,0.8868431448936462,92.60409545898438,0.7966437339782715,0.06511786580085754,0.015216516330838203,1.0133676528930664,2.2046725749969482,1746547921.0637407,-0.22588025033473969,1.918951153755188,19.575000762939453,0.0001230000052601099,NaN,1.751922607421875,0.7966437339782715,11086.9697265625,-0.01871281862258911,0.18675458431243896,0.43814754486083984,0.01953590102493763,0.005132980644702911,58,10.150534629821777,1.013367772102356,0.7966437339782715,0.22122441232204437,0.8868431448936462,0.5621955394744873,0.8868431448936462,188.8041229248047,500
0,0,1.0124894380569458,2.869999885559082,2.1061065196990967,95.7238998413086,60,107.4008560180664,40,1200000.0,11460.566212126,0.8933292031288147,90.49429321289062,0.7991588115692139,0.060594916343688965,0.014005996286869049,1.0124894380569458,1.3131972551345825,1746548107.3531399,-0.2583692967891693,1.909468412399292,5.050000190734863,0.00011999999696854502,NaN,-2.9527266025543213,0.7991588115692139,11273.2587890625,-0.032489046454429626,0.18329592049121857,0.42664477229118347,0.015118835493922234,-0.004522949457168579,59,9.804039001464844,1.0124894380569458,0.7991588115692139,0.10817354917526245,0.8933292031288147,0.5353683829307556,0.8933292031288147,186.21826171875,500
0,0,1.0151677131652832,1.3300000429153442,1.518968939781189,95.96722412109375,61,107.34818267822266,40,1220000.0,11647.953715063,0.8995144367218018,90.34231567382812,0.8015367388725281,0.05543460696935654,0.014134758152067661,1.0151677131652832,0.9568232297897339,1746548293.7453465,-0.2228866070508957,1.826311707496643,5.025000095367432,0.00011700000322889537,NaN,-0.5871375799179077,0.8015367388725281,11459.6396484375,0.03548268973827362,0.11849701404571533,0.41975137591362,0.013915984891355038,-0.005160309374332428,60,9.068310737609863,1.0151677131652832,0.8015367388725281,0.06289619207382202,0.8995144367218018,0.5181458592414856,0.8995144367218018,186.30963134765625,500
0,0,1.0173481702804565,1.2899999618530273,1.4781595468521118,96.65262603759766,62,106.77166748046875,40,1240000.0,11834.943181388,0.9054104685783386,90.66289520263672,0.8037878274917603,0.0555621013045311,0.01509782299399376,1.0173481702804565,0.8436152338981628,1746548481.1329465,-0.27401188015937805,1.8837804794311523,4.724999904632568,0.0001140000022132881,NaN,-0.04080939292907715,0.8037878274917603,11647.0390625,-0.05112527310848236,0.21994410455226898,0.41056373715400696,0.01563863828778267,0.00012749433517456055,61,9.270468711853027,1.0173481702804565,0.8037878274917603,0.06516166776418686,0.9054104685783386,0.4951823949813843,0.9054104685783386,187.31561279296875,500
0,0,1.0163967609405518,1.9199999570846558,1.6098781824111938,96.08848571777344,63,107.00828552246094,40,1260000.0,12023.578505923,0.9111649990081787,90.8128662109375,0.8059702515602112,0.058549828827381134,0.014724918641149998,1.0163966417312622,0.8760449290275574,1746548668.1223698,-0.24732713401317596,2.0324225425720215,6.699999809265137,0.00011100000119768083,NaN,0.13171863555908203,0.8059702515602112,11834.01171875,0.026684746146202087,0.3682316839694977,0.401650995016098,0.0168741624802351,0.0029877275228500366,62,10.158315658569336,1.0163967609405518,0.8059702515602112,0.06842357665300369,0.9111649990081787,0.4721989929676056,0.9111649990081787,186.9014129638672,500
0,0,1.0154402256011963,4.96999979019165,2.6505022048950195,96.08687591552734,64,106.06251525878906,40,1280000.0,12210.295897213,0.9173882007598877,92.4811019897461,0.8083152770996094,0.04953407123684883,0.014674777165055275,1.0154402256011963,1.2139997482299805,1746548856.7577102,-0.24518564343452454,1.9306129217147827,16.5,0.00010800000018207356,NaN,1.0406240224838257,0.8083152770996094,12022.6669921875,0.0021414905786514282,0.25258421897888184,0.38964664936065674,0.01695811189711094,-0.009015757590532303,63,9.806451797485352,1.0154402256011963,0.8083152770996094,0.16890402138233185,0.9173882007598877,0.4415861666202545,0.9173882007598877,188.5680389404297,500
0,0,1.010749101638794,4.789999961853027,2.4166316986083984,95.89479064941406,65,107.16203308105469,40,1300000.0,12397.341051364,0.923453688621521,90.73837280273438,0.8107970952987671,0.07192433625459671,0.013767234049737453,1.010749101638794,0.984275221824646,1746549043.4750664,-0.19385367631912231,2.01847767829895,6.849999904632568,0.0001049999991664663,NaN,-0.2338705062866211,0.8107970952987671,12209.3662109375,0.05133196711540222,-0.03244459629058838,0.3893968462944031,0.015597064048051834,0.02239026501774788,64,10.415536880493164,1.010749101638794,0.8107970952987671,0.2677914500236511,0.923453688621521,0.4394175112247467,0.923453688621521,186.63327026367188,500
0,0,1.0134557485580444,1.4800000190734863,2.5680975914001465,96.17195892333984,66,106.96649932861328,40,1320000.0,12582.637945406,0.9294096231460571,90.80240631103516,0.8131586313247681,0.06452638655900955,0.014292793348431587,1.0134557485580444,0.7497734427452087,1746549230.5201986,-0.20369014143943787,2.018235921859741,7.349999904632568,0.00010199999815085903,NaN,0.15146589279174805,0.8131586313247681,12396.42578125,-0.009836465120315552,0.18871374428272247,0.3874812722206116,0.015184637159109116,-0.007397949695587158,65,10.365042686462402,1.0134557485580444,0.8131586313247681,0.06581255793571472,0.9294096231460571,0.4332917630672455,0.9294096231460571,186.97442626953125,500
0,0,1.0136922597885132,0.8299999833106995,1.3378410339355469,95.31179809570312,67,107.97940063476562,40,1340000.0,12768.142338216,0.9349905252456665,89.90862274169922,0.8153628706932068,0.0579054169356823,0.014056111685931683,1.0136922597885132,0.4765114188194275,1746549415.8171296,-0.18978773057460785,1.923115611076355,2.875,9.899999713525176e-05,NaN,-1.2302565574645996,0.8153628706932068,12581.7177734375,0.013902410864830017,0.29380396008491516,0.389291375875473,0.01190059445798397,-0.006620969623327255,66,10.20596694946289,1.0136922597885132,0.8153628706932068,0.11662696301937103,0.9349905252456665,0.43698808550834656,0.9349905252456665,185.22052001953125,500
0,0,1.011982798576355,0.949999988079071,1.2520062923431396,95.25660705566406,68,107.84839630126953,40,1360000.0,12954.117654357,0.9402604103088379,90.18883514404297,0.8174337148666382,0.06820455938577652,0.014199904166162014,1.011982798576355,0.575175404548645,1746549601.317385,-0.17483609914779663,1.9489316940307617,3.325000047683716,9.600000339560211e-05,NaN,-0.08583474159240723,0.8174337148666382,12767.240234375,0.014951631426811218,-0.12327463179826736,0.39756661653518677,0.011577652767300606,0.010299142450094223,67,9.546435356140137,1.011982798576355,0.8174337148666382,0.18297067284584045,0.9402604103088379,0.4571740925312042,0.9402604103088379,185.44549560546875,500
0,0,1.0159164667129517,1.309999942779541,1.642553448677063,95.70402526855469,69,107.57488250732422,40,1380000.0,13143.336613854,0.9453774094581604,90.21292114257812,0.8194115161895752,0.06957965344190598,0.013693708926439285,1.0159164667129517,0.5781254172325134,1746549787.2968538,-0.2330601066350937,1.9751925468444824,5.349999904632568,9.300000237999484e-05,NaN,0.39054715633392334,0.8194115161895752,12953.21484375,-0.05822400748729706,0.17646801471710205,0.3945295810699463,0.012470073997974396,0.0013750940561294556,68,9.644640922546387,1.0159164667129517,0.8194115161895752,0.1229354739189148,0.9453774094581604,0.44818753004074097,0.9453774094581604,185.91700744628906,500
0,0,1.011056900024414,2.0899999141693115,3.4870054721832275,96.24266052246094,70,105.7353286743164,40,1400000.0,13330.254725121,0.9512554407119751,92.90882110595703,0.821365475654602,0.06918904185295105,0.01274875458329916,1.011056900024414,1.4718047380447388,1746549976.5158918,-0.14452321827411652,2.0213141441345215,19.5,9.000000136438757e-05,NaN,1.8444520235061646,0.821365475654602,13142.4267578125,0.08853688836097717,-0.20889851450920105,0.39142942428588867,0.012914130464196205,-0.00039061158895492554,69,10.133575439453125,1.011056900024414,0.821365475654602,0.12637799978256226,0.9512554407119751,0.4404432475566864,0.9512554407119751,189.1515350341797,500
0,0,1.0115000009536743,1.0199999809265137,1.0931607484817505,96.1288833618164,71,107.03273010253906,40,1420000.0,13517.36004376,0.9567143321037292,90.72978973388672,0.823215901851654,0.06979542225599289,0.012444578111171722,1.0115000009536743,1.1656475067138672,1746550163.433917,-0.20340238511562347,1.9584168195724487,2.0250000953674316,8.70000003487803e-05,NaN,-2.393844723701477,0.823215901851654,13329.3515625,-0.05887916684150696,-0.041982535272836685,0.39519205689430237,0.010370259173214436,0.0006063804030418396,70,9.424266815185547,1.0115000009536743,0.823215901851654,0.11434223502874374,0.9567143321037292,0.4497099220752716,0.9567143321037292,186.85873413085938,500
0,0,1.0164549350738525,3.859999895095825,3.2808916568756104,95.8744888305664,72,106.93403625488281,40,1440000.0,13704.564051037,0.9623724818229675,91.1566390991211,0.8251944184303284,0.07414605468511581,0.015031893737614155,1.0164549350738525,0.8691900372505188,1746550350.5391805,-0.2501736283302307,1.9353327751159668,11.0,8.399999933317304e-05,NaN,2.18773090839386,0.8251944184303284,13516.4404296875,-0.04677124321460724,-0.0117688849568367,0.3841688930988312,0.018202368170022964,0.004350632429122925,71,9.489856719970703,1.0164549350738525,0.8251944184303284,0.02624998241662979,0.9623724818229675,0.4204271137714386,0.9623724818229675,187.03118896484375,500
0,0,1.0146342515945435,3.8299999237060547,1.4982163906097412,96.43019104003906,73,106.86919403076172,40,1460000.0,13892.230119295,0.9677109122276306,90.71442413330078,0.8272886872291565,0.08203006535768509,0.01340342778712511,1.0146342515945435,0.5267794728279114,1746550537.7432988,-0.21954849362373352,1.97749662399292,3.2249999046325684,8.099999831756577e-05,NaN,-1.7826752662658691,0.8272886872291565,13703.6591796875,0.030625134706497192,0.19475609064102173,0.3811682164669037,0.011759008280932903,0.007884010672569275,72,9.59264087677002,1.0146342515945435,0.8272886872291565,0.04875131696462631,0.9677109122276306,0.41214561462402344,0.9677109122276306,187.14466857910156,500
0,0,1.0102174282073975,4.110000133514404,1.5825620889663696,95.83109283447266,74,106.60625457763672,40,1480000.0,14079.969565913,0.9730713963508606,91.77509307861328,0.8295119404792786,0.07973476499319077,0.013078052550554276,1.010217308998108,0.7089665532112122,1746550725.4092646,-0.16836190223693848,2.054438829421997,7.974999904632568,7.79999973019585e-05,NaN,0.08434569835662842,0.8295119404792786,13891.3251953125,0.051186591386795044,-0.021527986973524094,0.3808601498603821,0.01116222608834505,-0.0022953003644943237,73,10.196063041687012,1.0102174282073975,0.8295119404792786,0.09700951725244522,0.9730713963508606,0.41130518913269043,0.9730713963508606,187.60626220703125,500
0,0,1.0084507465362549,0.7099999785423279,2.086238145828247,96.15174102783203,75,106.57093811035156,40,1500000.0,14267.554420976,0.9786357879638672,91.5166244506836,0.8315833806991577,0.09949400275945663,0.012961904518306255,1.0084506273269653,0.8632621169090271,1746550913.1487489,-0.1465924084186554,2.22426700592041,10.725000381469727,7.500000356230885e-05,NaN,0.5036760568618774,0.8315833806991577,14079.0537109375,0.02176949381828308,-0.000949174165725708,0.38339588046073914,0.011372840963304043,0.01975923776626587,74,10.770085334777832,1.0084507465362549,0.8315833806991577,0.10494492202997208,0.9786357879638672,0.4182443916797638,0.9786357879638672,187.66842651367188,500
0,0,1.0096484422683716,1.0299999713897705,1.6492526531219482,96.5410385131836,76,106.65188598632812,40,1520000.0,14453.616710265,0.9841458797454834,90.98485565185547,0.833543062210083,0.07744622975587845,0.012348317541182041,1.009648323059082,0.6946759819984436,1746551100.7335036,-0.17488311231136322,2.0780985355377197,7.050000190734863,7.200000254670158e-05,NaN,-0.43698549270629883,0.833543062210083,14266.65234375,-0.028290703892707825,-0.03062814474105835,0.38626569509506226,0.01157414447516203,-0.022047773003578186,75,10.939255714416504,1.0096484422683716,0.833543062210083,0.08393250405788422,0.9841458797454834,0.425822913646698,0.9841458797454834,187.52598571777344,500
0,0,1.0130655765533447,0.9900000095367432,0.9203881025314331,95.81289672851562,77,107.52576446533203,40,1540000.0,14642.347806889,0.9892171621322632,90.18897247314453,0.8353987336158752,0.06395173817873001,0.011928866617381573,1.0130655765533447,0.5760804414749146,1746551286.7958863,-0.2258458435535431,2.0226926803588867,1.1749999523162842,6.900000153109431e-05,NaN,-0.7288645505905151,0.8353987336158752,14452.71484375,-0.05096273124217987,0.0026297643780708313,0.38188764452934265,0.011698669753968716,-0.013494491577148438,76,10.190919876098633,1.0130655765533447,0.8353987336158752,0.03849450498819351,0.9892171621322632,0.4133303463459015,0.9892171621322632,186.00193786621094,500
0,0,1.0118473768234253,4.559999942779541,3.044699192047119,95.72824096679688,78,106.00531005859375,40,1560000.0,14832.023438522,0.9949826002120972,92.94149017333984,0.8374506831169128,0.056032098829746246,0.012418211437761784,1.0118473768234253,0.5653307437896729,1746551475.5269928,-0.18245655298233032,1.9504507780075073,17.450000762939453,6.600000051548705e-05,NaN,2.124311089515686,0.8374506831169128,14641.443359375,0.04338929057121277,-0.17587333917617798,0.37634313106536865,0.011749163269996643,-0.007919639348983765,77,9.770371437072754,1.0118473768234253,0.8374506831169128,0.02648770809173584,0.9949826002120972,0.39887353777885437,0.9949826002120972,188.6697998046875,500
0,0,1.007760763168335,5.119999885559082,4.122503757476807,95.61554718017578,79,105.47673797607422,40,1580000.0,15017.27533827,1.0020736455917358,93.9996337890625,0.8397285342216492,0.07769612967967987,0.012810703366994858,1.007760763168335,1.1529338359832764,1746551665.2026296,-0.003843112615868449,2.086174964904785,27.774999618530273,6.299999949987978e-05,NaN,1.0778045654296875,0.8397285342216492,14831.1220703125,0.17861344036646187,0.16332915425300598,0.3786160349845886,0.011089028790593147,0.021664030849933624,78,9.9475736618042,1.007760763168335,0.8397285342216492,0.0765252560377121,1.0020736455917358,0.4051794409751892,1.0020736455917358,189.61526489257812,500
0,0,1.0077171325683594,5.190000057220459,1.8908993005752563,95.0475845336914,80,108.00336456298828,40,1600000.0,15202.699445925,1.0090676546096802,90.1317367553711,0.8422192931175232,0.07330780476331711,0.011762568727135658,1.0077171325683594,0.5853394269943237,1746551850.4544365,-0.1711535006761551,2.088121175765991,8.399999618530273,5.999999848427251e-05,NaN,-2.2316044569015503,0.8422192931175232,15016.3583984375,-0.16731038806028664,-0.14908307790756226,0.3815898597240448,0.010896987281739712,-0.0043883249163627625,79,10.701372146606445,1.0077171325683594,0.8422192931175232,0.08582250773906708,1.0090676546096802,0.41298559308052063,1.0090676546096802,185.17941284179688,500
0,0,1.008296251296997,1.1100000143051147,1.3670083284378052,94.91521453857422,81,107.89835357666016,40,1620000.0,15388.922839983,1.0158644914627075,90.44434356689453,0.8445674777030945,0.08182008564472198,0.012498946860432625,1.008296251296997,0.5538946390151978,1746552035.8785207,-0.16162370145320892,2.1327569484710693,6.75,5.700000110664405e-05,NaN,-0.5238909721374512,0.8445674777030945,15201.791015625,0.009529799222946167,-0.09910397231578827,0.38563597202301025,0.011436483822762966,0.008512280881404877,80,10.983501434326172,1.008296251296997,0.8445674777030945,0.08105000853538513,1.0158644914627075,0.42359066009521484,1.0158644914627075,185.35964965820312,500
0,0,1.0106103420257568,0.5199999809265137,1.107763648033142,95.02385711669922,82,107.43452453613281,40,1640000.0,15575.408349961,1.0227320194244385,91.13595581054688,0.8467377424240112,0.062161438167095184,0.011287097819149494,1.0106103420257568,0.579744279384613,1746552222.1019628,-0.1356869786977768,2.06194806098938,10.350000381469727,5.400000009103678e-05,NaN,-0.2592446804046631,0.8467377424240112,15388.015625,0.02593672275543213,-0.16836553812026978,0.389590322971344,0.008541896007955074,-0.0196586474776268,81,10.810356140136719,1.0106103420257568,0.8467377424240112,0.03817300498485565,1.0227320194244385,0.43184688687324524,1.0227320194244385,186.15989685058594,500
0,0,1.0072367191314697,0.5799999833106995,2.260307788848877,95.25304412841797,83,107.28012084960938,40,1660000.0,15762.336830184,1.0296450853347778,91.17472076416016,0.8487520217895508,0.05204383283853531,0.011963683180510998,1.0072367191314697,0.40802696347236633,1746552408.587491,-0.15160080790519714,1.938936471939087,10.024999618530273,5.0999999075429514e-05,NaN,1.1525441408157349,0.8487520217895508,15574.505859375,-0.01591382920742035,0.2379290759563446,0.39162829518318176,0.01203420665115118,-0.010117605328559875,82,10.268562316894531,1.0072367191314697,0.8487520217895508,0.01016354002058506,1.0296450853347778,0.4369021952152252,1.0296450853347778,186.42784118652344,500
