Metrics/EpLen,Train/PolicyStd,Train/PolicyRatio/Max,TotalEnvSteps,_runtime,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Time/Rollout,Train/Entropy,Loss/Loss_cost_critic,Misc/FinalStepNorm,Misc/Alpha,Metrics/LagrangeMultiplier,Misc/AcceptanceStep,Train/KL,Metrics/EpRet,Time/Update,Loss/Loss_pi/Delta,Misc/xHx,Time/Epoch,Train/LR,Train/Epoch,_timestamp,Value/cost,Value/reward,Metrics/LagrangeMultiplier/Min,Time/FPS,Misc/gradient_norm,Train/PolicyRatio/Std,_step,Value/Adv,Time/Total,Misc/H_inv_g,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio,Train/PolicyRatio/Min,Train/StopIter,Loss/Loss_reward_critic
1000,0.8881459832191467,1.0013288259506226,840000.0,3979.878133103,-0.00902315229177475,-0.004232068546116352,12.670000076293945,0,83.60327911376953,1.2997740507125854,0.47472214698791504,0.28313231468200684,1.5400997400283813,1.4333964586257935,1,0.00034141374635510147,0.24682040512561798,8.43941879272461,0.0023361006751656532,0.008432022295892239,92.04271697998047,0,41,1743318401.041969,1.6569558382034302,0.09132871776819229,1.4333964586257935,217.29042053222656,0.16631455719470978,0.0009395937086082995,42,-3.433227480087453e-09,3886.145751953125,0.18384024500846863,-0.3569512963294983,1.4333964586257935,1.0013288259506226,1.0013288259506226,10,0.007236676290631294
1000,0.8937087059020996,1.0008628368377686,860000.0,4070.570610644,-0.00835559144616127,0.00037419889122247696,11.739999771118164,0,84.21595764160156,1.30612051486969,0.55727219581604,0.2966475486755371,1.538992166519165,1.463183879852295,1,0.0003189187264069915,0.26687538623809814,8.465019226074219,0.0006675608456134796,0.0084441639482975,92.68099975585938,0,42,1743318493.8270764,1.2877686023712158,0.0817112922668457,1.463183879852295,215.79396057128906,0.08941853791475296,0.0006101178005337715,43,-4.577636492086867e-09,3978.8974609375,0.19275441765785217,0.082550048828125,1.463183879852295,1.000862717628479,1.0008628368377686,10,0.007610875181853771
1000,0.8949546813964844,0.9999977946281433,880000.0,4163.199852464,-0.009105506353080273,0.0017442433163523674,8.920000076293945,0,82.18902587890625,1.3074922561645508,0.5692875385284424,0.28652021288871765,1.4295077323913574,1.4922411441802979,1,0.00033202508348040283,0.39860081672668457,8.422808647155762,-0.0007499149069190025,0.009787156246602535,90.61185455322266,0,43,1743318584.5196073,1.5178990364074707,0.06633788347244263,1.4922411441802979,220.7216796875,0.137931689620018,1.5736077330075204e-06,44,0.0,4069.61376953125,0.20043277740478516,0.012015342712402344,1.4922411441802979,0.9999977946281433,0.9999977946281433,10,0.009355118498206139
1000,0.8968715667724609,0.9999367594718933,900000.0,4255.157963753,-0.013680600561201572,-0.0020450488664209843,12.329999923706055,0,84.12367248535156,1.309625267982483,0.6787952780723572,0.2872718572616577,0.9089657664299011,1.521338939666748,1,0.0003322523843962699,0.3237525522708893,8.454672813415527,-0.0045750942081213,0.024206656962633133,92.57836151123047,0,44,1743318677.1488433,1.2068477869033813,0.07837935537099838,1.521338939666748,216.033203125,0.1546146124601364,4.4759992306353524e-05,45,-9.155272984173735e-09,4162.27294921875,0.31604257225990295,0.1095077395439148,1.521338939666748,0.9999367594718933,0.9999367594718933,10,0.007310069631785154
1000,0.894707441329956,1.0003480911254883,920000.0,4347.134414857,-0.0071443356573581696,-0.0004928982816636562,10.569999694824219,0,83.4239501953125,1.3072646856307983,0.38767164945602417,0.2866906225681305,1.8234760761260986,1.5501264333724976,1,0.00032712495885789394,0.31266897916793823,8.46646785736084,0.006536264903843403,0.006014909595251083,91.89043426513672,0,45,1743318769.106942,1.109205722808838,0.06742831319570541,1.5501264333724976,217.6505126953125,0.08967086672782898,0.0002461938129272312,46,4.1961669694501325e-09,4254.21337890625,0.15722203254699707,-0.291123628616333,1.5501264333724976,1.0003480911254883,1.0003480911254883,10,0.006817171350121498
1000,0.8942937850952148,0.9998100996017456,940000.0,4439.51560933,-0.009627225808799267,-0.0001290435902774334,12.050000190734863,0,83.40886688232422,1.306876540184021,0.49923568964004517,0.2809402048587799,1.205743670463562,1.5789438486099243,1,0.0003512775292620063,0.15164074301719666,8.484134674072266,-0.0024828901514410973,0.013756870292127132,91.89302062988281,0,46,1743318861.0834599,1.1360418796539307,0.05215314403176308,1.5789438486099243,217.64437866210938,0.17308363318443298,0.0001343360636383295,47,8.77380390562621e-09,4346.17431640625,0.23300160467624664,0.111564040184021,1.5789438486099243,0.9998100399971008,0.9998100996017456,10,0.006688127759844065
1000,0.8893499970436096,1.0004394054412842,960000.0,4531.512216348,-0.009136132895946503,-0.002233651001006365,12.369999885559082,0,83.8888168334961,1.3013488054275513,0.9500811696052551,0.2921377122402191,1.3331114053726196,1.6078600883483887,1,0.0003044264158234,0.2200765758752823,8.430474281311035,0.0004910929128527641,0.011253735050559044,92.3193130493164,0,47,1743318953.4645193,1.4041986465454102,0.09729380905628204,1.6078600883483887,216.63938903808594,0.1687723994255066,0.0003107065858785063,48,-4.959106458812812e-09,4438.57861328125,0.21913976967334747,0.45084547996520996,1.6078600883483887,1.0004392862319946,1.0004394054412842,10,0.0044544767588377
1000,0.8860921859741211,1.0006402730941772,980000.0,4624.431626517,-0.013832579366862774,0.00340211670845747,16.25,0,83.51410675048828,1.2977303266525269,0.9362024068832397,0.25135359168052673,0.9020127654075623,1.6376324892044067,1,0.00039035541703924537,0.16015088558197021,8.406228065490723,-0.004696446470916271,0.02458127960562706,91.92034912109375,0,48,1743319045.4612553,1.0297198295593262,0.05472589284181595,1.6376324892044067,217.5796661376953,0.30978265404701233,0.0004527133423835039,49,-2.6702879907247734e-09,4530.560546875,0.27865856885910034,-0.01387876272201538,1.6376324892044067,1.0006402730941772,1.0006402730941772,10,0.00785659346729517
1000,0.8814634680747986,1.000077724456787,1000000.0,4715.783480609,-0.009280421771109104,-0.002550724893808365,12.640000343322754,0,84.33056640625,1.2926143407821655,0.6658733487129211,0.28608861565589905,1.3480719327926636,1.6674649715423584,1,0.000322099425829947,0.23826007544994354,8.503314971923828,0.00455215759575367,0.011005338281393051,92.83390045166016,0,49,1743319138.3806407,1.4118529558181763,0.06869347393512726,1.6674649715423584,215.4385528564453,0.11608469486236572,5.495949153555557e-05,50,-7.247924482811641e-09,4623.46875,0.21222057938575745,-0.2703290581703186,1.6674649715423584,1.000077724456787,1.000077724456787,10,0.005305868573486805
1000,0.8747230172157288,1.0006459951400757,1020000.0,4807.02114462,-0.006863974034786224,0.0030461465939879417,13.75,0,82.82867431640625,1.2850362062454224,0.505911648273468,0.2865726947784424,1.5891344547271729,1.6975793838500977,1,0.00032190585625357926,0.24754585325717926,8.447380065917969,0.00241644773632288,0.00791968870908022,91.27607727050781,0,50,1743319229.7324562,0.8018447160720825,0.03118002973496914,1.6975793838500977,219.11546325683594,0.1297425627708435,0.00045675941510125995,51,1.5258788677030566e-09,4714.83154296875,0.18033257126808167,-0.15996170043945312,1.6975793838500977,1.0006459951400757,1.0006459951400757,10,0.008352015167474747
1000,0.8732476830482483,1.0005576610565186,1040000.0,4898.789046511,-0.006848303135484457,-0.0015480834990739822,12.180000305175781,0,82.74626922607422,1.2833839654922485,0.3562489449977875,0.2879488170146942,1.9363102912902832,1.727635383605957,1,0.00032087427098304033,0.3371395766735077,8.417495727539062,1.567089930176735e-05,0.005334322340786457,91.16378784179688,0,51,1743319320.9701576,0.9824408292770386,0.042479414492845535,1.727635383605957,219.38536071777344,0.13680605590343475,0.0003943259362131357,52,4.577636492086867e-09,4806.07080078125,0.14871005713939667,-0.14966270327568054,1.727635383605957,1.000557541847229,1.0005576610565186,10,0.0068039316684007645
1000,0.8710759282112122,0.9987610578536987,1060000.0,4989.829154264,-0.013812538236379623,0.003687717951834202,13.8100004196167,0,83.16413116455078,1.2809025049209595,0.6492429971694946,0.2907916307449341,0.87834632396698,1.757974624633789,1,0.00032422030926682055,0.2665441036224365,8.432069778442383,-0.006964235100895166,0.025923775508999825,91.59622192382812,0,52,1743319412.738047,0.6848499178886414,0.015739688649773598,1.757974624633789,218.34962463378906,0.20448370277881622,0.0008760644122958183,53,-3.051757735406113e-09,4897.74072265625,0.33106717467308044,0.29299405217170715,1.757974624633789,0.998760998249054,0.9987610578536987,10,0.010491649620234966
1000,0.8598005771636963,1.0007562637329102,1080000.0,5081.34100484,-0.008007274009287357,-0.0012275977060198784,9.489999771118164,0,82.43275451660156,1.2678329944610596,0.48112326860427856,0.3042522966861725,1.5411266088485718,1.7876793146133423,1,0.0003026854828931391,0.24914780259132385,8.471182823181152,0.005805264227092266,0.008420789614319801,90.90396118164062,0,53,1743319503.7780788,1.1518023014068604,0.049686748534440994,1.7876793146133423,220.01242065429688,0.09273377805948257,0.0005348154227249324,54,-3.8146971692576415e-10,4988.81591796875,0.19742199778556824,-0.16811972856521606,1.7876793146133423,1.0007562637329102,1.0007562637329102,10,0.009264051914215088
1000,0.8522832989692688,0.9993798732757568,1100000.0,5171.352072795,-0.009607101790606976,-0.0004413994029164314,9.289999961853027,0,83.0223388671875,1.2590898275375366,0.592073380947113,0.28962305188179016,1.2941950559616089,1.8167755603790283,1,0.00032178324181586504,0.33700188994407654,8.435332298278809,-0.0015998277813196182,0.011940709315240383,91.45768737792969,0,54,1743319595.290005,0.8456155061721802,0.027036627754569054,1.8167755603790283,218.68035888671875,0.13164864480495453,0.0004384958010632545,55,-3.051757735406113e-09,5080.41064453125,0.22378626465797424,0.11095011234283447,1.8167755603790283,0.9993798732757568,0.9993798732757568,10,0.008822652511298656
1000,0.8471258282661438,1.0002937316894531,1120000.0,5263.089511447,-0.011739623732864857,0.005872184410691261,10.680000305175781,0,81.46458435058594,1.2530158758163452,0.5502066612243652,0.2895326316356659,1.0151780843734741,1.8456295728683472,1,0.0003271234454587102,0.15296150743961334,8.44342041015625,-0.002132521942257881,0.019406413659453392,89.90803527832031,0,55,1743319685.3009262,0.7672950625419617,0.025002654641866684,1.8456295728683472,222.4495391845703,0.2502598762512207,0.00020769967522937804,56,6.103515470812226e-09,5170.37255859375,0.2852037847042084,-0.0418667197227478,1.8456295728683472,1.0002937316894531,1.0002937316894531,10,0.014694836921989918
1000,0.8430201411247253,0.9998515844345093,1140000.0,5353.935538458,-0.005882995668798685,-0.0038031181320548058,10.319999694824219,0,83.23365020751953,1.2481650114059448,0.3133401572704315,0.2954852879047394,2.1692569255828857,1.8741950988769531,1,0.0003084688796661794,-0.0037738466635346413,8.434294700622559,0.005856628064066172,0.0042501771822571754,91.66796112060547,0,56,1743319777.0385237,0.8375019431114197,0.017308415845036507,1.8741950988769531,218.17874145507812,0.0908607766032219,0.00010497375478735194,57,-7.629394005448376e-09,5262.1435546875,0.1362149715423584,-0.23686650395393372,1.8741950988769531,0.9998515248298645,0.9998515844345093,10,0.010891718789935112
1000,0.8415374755859375,0.9985378980636597,1160000.0,5446.14414732,-0.009602460078895092,0.008700883015990257,7.25,0,82.33826446533203,1.2464104890823364,0.48200100660324097,0.2980464994907379,1.2279006242752075,1.901828408241272,1,0.0003111155820079148,-0.1804453730583191,8.444320678710938,-0.003719464410096407,0.01326487585902214,90.78260803222656,0,57,1743319867.884541,0.9472792744636536,0.0020569530315697193,1.901828408241272,220.3065185546875,0.1172165498137474,0.0010338902939110994,58,-1.2207030941624453e-08,5352.9951171875,0.24272850155830383,0.16866084933280945,1.901828408241272,0.9985378384590149,0.9985378980636597,10,0.01959260180592537
1000,0.8418431282043457,0.9997748136520386,1180000.0,5539.411643118,-0.006583531852811575,-0.006957377307116985,6.239999771118164,0,83.70148468017578,1.246740460395813,0.2358637899160385,0.2779424786567688,2.0205087661743164,1.9283944368362427,1,0.0003187681722920388,-0.15821313858032227,8.438607215881348,0.003018928226083517,0.004899001680314541,92.14012145996094,0,58,1743319960.0931032,0.7330048680305481,-0.003521034261211753,1.9283944368362427,217.0607147216797,0.10160814225673676,0.0001592869812157005,59,6.103515470812226e-09,5445.2001953125,0.13756063580513,-0.24613721668720245,1.9283944368362427,0.9997747540473938,0.9997748136520386,10,0.012635224498808384
1000,0.8413199782371521,0.9989888072013855,1200000.0,5631.805330501,-0.003943998832255602,-0.00468815490603447,4.929999828338623,0,84.74820709228516,1.246114730834961,0.12375976890325546,0.2634695768356323,3.314147472381592,1.9536945819854736,1,0.0003502060135360807,-0.25586074590682983,8.412952423095703,0.002639533020555973,0.0018208909314125776,93.16118621826172,0,59,1743320053.3606634,0.5270932912826538,0.04650617390871048,1.9536945819854736,214.6816864013672,0.07424407452344894,0.0007150353048928082,60,0.0,5538.42919921875,0.07949844002723694,-0.11210402101278305,1.9536945819854736,0.9989888072013855,0.9989888072013855,10,0.007947069592773914
1000,0.8395381569862366,0.9988130331039429,1220000.0,5722.81709558,-0.0055493987165391445,0.0017367498949170113,2.7300000190734863,0,83.87686157226562,1.2440152168273926,0.2164747565984726,0.2886766493320465,2.3613181114196777,1.9773248434066772,1,0.0003250282898079604,-0.13297311961650848,8.433483123779297,-0.0016053998842835426,0.003586903912946582,92.31036376953125,0,60,1743320145.7542815,0.4740104079246521,0.04872928559780121,1.9773248434066772,216.66038513183594,0.07553387433290482,0.0008393685566261411,61,-7.629394005448376e-09,5630.8486328125,0.12225233763456345,0.09271498769521713,1.9773248434066772,0.9988129734992981,0.9988130331039429,10,0.009683819487690926
1000,0.8410231471061707,1.0007562637329102,1240000.0,5815.25523816,-0.004913242068141699,0.00043454114347696304,3.1500000953674316,0,82.49913787841797,1.2457886934280396,0.17239710688591003,0.3017580807209015,2.454495429992676,1.9995455741882324,1,0.00030922421137802303,-0.11966057121753693,8.438034057617188,0.0006361566483974457,0.003319741226732731,90.93720245361328,0,61,1743320236.7660863,0.46886318922042847,0.0007907005492597818,1.9995455741882324,219.9320068359375,0.06105468049645424,0.00053475919412449,62,8.392333938900265e-09,5721.86767578125,0.12294097989797592,-0.04407764971256256,1.9995455741882324,1.0007562637329102,1.0007562637329102,10,0.010118360631167889
1000,0.8444721102714539,1.001138687133789,1260000.0,5906.27160722,-0.005166260991245508,0.0035792766138911247,1.690000057220459,0,83.9256362915039,1.2498663663864136,0.1105390414595604,0.3040149509906769,2.748455762863159,2.020130157470703,1,0.0003055296547245234,-0.03986729308962822,8.427566528320312,-0.00025301892310380936,0.002647590823471546,92.35321807861328,0,62,1743320329.2042453,0.49289917945861816,-0.014893748797476292,2.020130157470703,216.5598602294922,0.0484662763774395,0.0008051171898841858,63,-2.2888182460434336e-09,5814.2939453125,0.11061300337314606,-0.06185806542634964,2.020130157470703,1.001138687133789,1.001138687133789,10,0.013697637245059013
1000,0.8434022068977356,0.9997252821922302,1280000.0,5998.387883278,-0.005999410524964333,-0.00219524372369051,2.2100000381469727,0,82.45697021484375,1.2485045194625854,0.20596276223659515,0.2929747700691223,2.1172587871551514,2.0393621921539307,1,0.00031706198933534324,-0.055323295295238495,8.423526763916016,-0.0008331495337188244,0.004461502190679312,90.8805160522461,0,63,1743320420.2206063,0.45852890610694885,-0.005078411195427179,2.0393621921539307,220.06918334960938,0.06842558830976486,0.00019426886865403503,64,7.629394005448376e-09,5905.259765625,0.13837456703186035,0.09542372077703476,2.0393621921539307,0.9997252821922302,0.9997252821922302,10,0.011502393521368504
1000,0.8372890949249268,1.0000782012939453,1300000.0,6091.018455116,-0.006675414275377989,-0.0025396039709448814,3.0299999713897705,0,83.52529907226562,1.241097331047058,0.2585543990135193,0.2995089292526245,1.9038572311401367,2.0575761795043945,1,0.00030560902087017894,-0.21959595382213593,8.467329025268555,-0.0006760037504136562,0.00551773002371192,91.99266052246094,0,64,1743320512.336844,0.6047505736351013,0.03883306309580803,2.0575761795043945,217.4086456298828,0.06812005490064621,5.5296666687354445e-05,65,1.0681151962899094e-08,5997.39111328125,0.1573169082403183,0.05259163677692413,2.0575761795043945,1.0000782012939453,1.0000782012939453,10,0.008962789550423622
1000,0.8355317115783691,0.9986599683761597,1320000.0,6182.984879589,-0.019815459847450256,0.006969574838876724,8.880000114440918,0,84.09718322753906,1.2389470338821411,1.4506131410598755,0.27218249440193176,0.6394882798194885,2.0763227939605713,1,0.00035114720230922103,-0.1087409108877182,8.431751251220703,-0.013140045572072268,0.04890628531575203,92.5289535522461,0,65,1743320604.9674826,0.6773859262466431,0.030864328145980835,2.0763227939605713,216.1485595703125,0.22221289575099945,0.0009475735714659095,66,-1.5258788677030566e-09,6090.0419921875,0.42562544345855713,1.1920587420463562,2.0763227939605713,0.9986599087715149,0.9986599683761597,10,0.015932364389300346
1000,0.8309145569801331,1.0001347064971924,1340000.0,6276.373613031,-0.012205147184431553,-0.001622338779270649,9.140000343322754,0,83.46469116210938,1.233467698097229,0.652631402015686,0.28760167956352234,1.115992546081543,2.0956227779388428,1,0.00033726502442732453,-0.1889066845178604,8.422825813293457,0.0076103126630187035,0.016058580949902534,91.88753509521484,0,66,1743320696.9338896,1.1061818599700928,-0.02021242305636406,2.0956227779388428,217.65737915039062,0.15735933184623718,9.519568993709981e-05,67,6.103515470812226e-09,6182.0283203125,0.2577092945575714,-0.7979817390441895,2.0956227779388428,1.0001345872879028,1.0001347064971924,10,0.014310025610029697
1000,0.8256149291992188,0.9990512132644653,1360000.0,6368.950838449,-0.008791922591626644,-0.008271411526948214,9.890000343322754,0,84.89574432373047,1.2271593809127808,0.4601624310016632,0.26911282539367676,1.4303863048553467,2.1156134605407715,1,0.0003407806216273457,-0.10033120214939117,8.432387351989746,0.0034132245928049088,0.009775136597454548,93.32815551757812,0,67,1743320790.3226066,1.0901341438293457,0.040768370032310486,2.1156134605407715,214.297607421875,0.18079867959022522,0.0006709216395393014,68,2.2888182460434336e-09,6275.43603515625,0.18813997507095337,-0.19246897101402283,2.1156134605407715,0.9990511536598206,0.9990512132644653,10,0.006038614083081484
1000,0.8259337544441223,0.9988688826560974,1380000.0,6460.469395742,-0.009190681390464306,-0.00029412098228931427,9.890000343322754,0,84.01055908203125,1.2275220155715942,0.31729942560195923,0.26339444518089294,1.4301257133483887,2.136235475540161,1,0.00036102961166761816,-0.1684182584285736,8.479283332824707,-0.00039875879883766174,0.009778699837625027,92.4898681640625,0,68,1743320882.89981,0.9339792728424072,-0.0014986671740189195,2.136235475540161,216.23989868164062,0.1320325881242752,0.0007998347864486277,69,4.577636492086867e-09,6367.98779296875,0.18417572975158691,-0.14286300539970398,2.136235475540161,0.9988688826560974,0.9988688826560974,10,0.00574449310079217
1000,0.8315063118934631,1.000160574913025,1400000.0,6550.829930223,-0.008001738227903843,0.005731909070163965,10.720000267028809,0,83.0208740234375,1.2341642379760742,0.5488623380661011,0.2597023546695709,1.638128638267517,2.1576364040374756,1,0.0003640892682597041,0.002981119090691209,8.429679870605469,0.001188943162560463,0.007453039288520813,91.45056915283203,0,69,1743320974.4184148,0.7353700399398804,0.04304457828402519,2.1576364040374756,218.6973876953125,0.1245269924402237,0.00011345937673468143,70,3.814697002724188e-09,6459.5283203125,0.15853598713874817,0.23156291246414185,2.1576364040374756,1.000160574913025,1.000160574913025,10,0.011476402170956135
1000,0.8379068374633789,0.9997180700302124,1420000.0,6643.39482205,-0.009951638989150524,0.008907298557460308,6.739999771118164,0,81.84027862548828,1.2417668104171753,0.7976444363594055,0.27358487248420715,1.2522921562194824,2.1787667274475098,1,0.00031605237745679915,-0.1893721967935562,8.43634033203125,-0.0019499007612466812,0.012753174640238285,90.2766342163086,0,70,1743321064.778962,0.5991634726524353,0.01571941003203392,2.1787667274475098,221.541259765625,0.20306465029716492,0.00019935460295528173,71,0.0,6549.869140625,0.21846729516983032,0.24878209829330444,2.1787667274475098,0.9997180104255676,0.9997180700302124,10,0.020383700728416443
1000,0.8317200541496277,1.0003206729888916,1440000.0,6734.169490265,-0.007387945894151926,-0.013551200740039349,6.670000076293945,0,84.05303955078125,1.234129548072815,0.3460772633552551,0.29185426235198975,1.5342997312545776,2.1996424198150635,1,0.00032197125256061554,0.036128949373960495,8.440984725952148,0.002563693094998598,0.008495893329381943,92.49405670166016,0,71,1743321157.343776,0.690865695476532,0.020729171112179756,2.1996424198150635,216.23011779785156,0.08501321822404861,0.00022669385361950845,72,-2.479553229406406e-09,6642.4482421875,0.19021983444690704,-0.4515671730041504,2.1996424198150635,1.000320553779602,1.0003206729888916,10,0.006832499988377094
1000,0.8267187476158142,1.0004477500915527,1460000.0,6825.512253442,-0.02528715878725052,0.0014807656407356262,13.359999656677246,0,82.1749496459961,1.2280548810958862,0.8308078050613403,0.26016321778297424,0.5166778564453125,2.22194504737854,1,0.0003601661592256278,-0.02612917870283127,8.479921340942383,-0.017899212893098593,0.0749187022447586,90.65489196777344,0,72,1743321248.1185198,0.6789132952690125,-0.008031652309000492,2.22194504737854,220.61688232421875,0.4969560503959656,0.00031660712556913495,73,1.5258788677030566e-09,6733.181640625,0.5035308003425598,0.4847305417060852,2.22194504737854,1.0004477500915527,1.0004477500915527,10,0.00831326562911272
1000,0.8269708752632141,0.9990913271903992,1480000.0,6916.069156765,-0.009676082991063595,0.009611704386770725,13.319999694824219,0,82.68972778320312,1.2283124923706055,0.5973420739173889,0.28428885340690613,1.3436797857284546,2.2455220222473145,1,0.0003230469301342964,-0.018851418048143387,8.435517311096191,0.015611075796186924,0.011077404022216797,91.12525939941406,0,73,1743321339.4612586,0.9465449452400208,0.013193082995712757,2.2455220222473145,219.4781036376953,0.10945191234350204,0.0006425708415918052,74,0.0,6824.41796875,0.21157486736774445,-0.23346573114395142,2.2455220222473145,0.9990913271903992,0.9990913271903992,10,0.017924970015883446
1000,0.8257471919059753,0.9992350339889526,1500000.0,7008.683156534,-0.005114287603646517,-0.009098788723349571,11.670000076293945,0,82.03562927246094,1.2268056869506836,0.21976734697818756,0.2763131856918335,2.550546646118164,2.269850492477417,1,0.0003434296522755176,-0.19722166657447815,8.433741569519043,0.004561795387417078,0.003074411768466234,90.46939849853516,0,74,1743321430.0181048,0.7901548147201538,-0.0003862289013341069,2.269850492477417,221.06924438476562,0.07512688636779785,0.0005409688455983996,75,1.1444091896350983e-08,6915.10400390625,0.10833489149808884,-0.37757472693920135,2.269850492477417,0.9992349743843079,0.9992350339889526,10,0.008826181292533875
1000,0.819901168346405,1.0011606216430664,1520000.0,7100.346234297,-0.0060030207969248295,0.00033368635922670364,9.4399995803833,0,84.079833984375,1.2197446823120117,0.16095994412899017,0.2835977375507355,2.110494613647461,2.294316530227661,1,0.0003394533123355359,-0.0007024455117061734,8.438755989074707,-0.0008887331932783127,0.004490146413445473,92.51860809326172,0,75,1743321522.6321764,0.6285902261734009,0.0030202071648091078,2.294316530227661,216.1727294921875,0.06606432050466537,0.0008207396604120731,76,3.051757735406113e-09,7007.7109375,0.13437500596046448,-0.05880740284919739,2.294316530227661,1.0011606216430664,1.0011606216430664,10,0.009159867651760578
1000,0.8179057240486145,1.0000495910644531,1540000.0,7193.056406603,-0.004266663920134306,-0.0014961566776037216,8.649999618530273,0,83.11554718017578,1.2172964811325073,0.09486207365989685,0.2634645700454712,3.0885965824127197,2.3187174797058105,1,0.0004065386310685426,-0.20739416778087616,8.4352388381958,0.0017363568767905235,0.0020965514704585075,91.5508041381836,0,76,1743321614.2952316,0.4477463960647583,-0.01135984156280756,2.3187174797058105,218.4579315185547,0.0989040732383728,3.506617940729484e-05,77,-9.155272984173735e-09,7099.36328125,0.08530236035585403,-0.06609787046909332,2.3187174797058105,1.0000495910644531,1.0000495910644531,10,0.0076637109741568565
1000,0.8193981051445007,1.0003128051757812,1560000.0,7285.857380016,-0.0057532526552677155,-0.00035901041701436043,1.8899999856948853,0,84.18389129638672,1.2189477682113647,0.2051553726196289,0.29470962285995483,2.167896270751953,2.341327428817749,1,0.00032154147629626095,-0.16540922224521637,8.451517105102539,-0.0014865887351334095,0.004255513660609722,92.63542938232422,0,77,1743321707.00539,0.40434184670448303,-0.008725718595087528,2.341327428817749,215.90011596679688,0.0839986726641655,0.00022113048180472106,78,3.051757735406113e-09,7192.10498046875,0.13594268262386322,0.11029329895973206,2.341327428817749,1.0003128051757812,1.0003128051757812,10,0.007304700557142496
1000,0.8288040161132812,0.9994053244590759,1580000.0,7377.932116608,-0.0069318837486207485,0.0008478169329464436,1.9199999570846558,0,84.31536865234375,1.2303589582443237,0.22962065041065216,0.2836058437824249,1.8705486059188843,2.3623247146606445,1,0.00031110053532756865,-0.11112913489341736,8.422801971435547,-0.001178631093353033,0.005715986713767052,92.73818969726562,0,78,1743321799.806403,0.5281711220741272,0.0038796402513980865,2.3623247146606445,215.660888671875,0.11311374604701996,0.0004205131554044783,79,6.103515470812226e-09,7284.91748046875,0.1516164094209671,0.024465277791023254,2.3623247146606445,0.9994053244590759,0.9994053244590759,10,0.00815251749008894
1000,0.8352963924407959,1.0008633136749268,1600000.0,7469.129016702,-0.004952969029545784,-0.002784464508295059,1.940000057220459,0,83.57206726074219,1.2383345365524292,0.10115715116262436,0.2915800213813782,2.7942891120910645,2.3818681240081787,1,0.0003185346722602844,0.02919064462184906,8.446372985839844,0.0019789147190749645,0.0025614481419324875,92.01846313476562,0,79,1743321891.881127,0.5311636924743652,0.02152489684522152,2.3818681240081787,217.34768676757812,0.06502678990364075,0.0006103987689130008,80,-1.0681151962899094e-08,7376.9990234375,0.1043485477566719,-0.1284634992480278,2.3818681240081787,1.0008631944656372,1.0008633136749268,10,0.0053680529817938805
1000,0.8368814587593079,1.0000941753387451,1620000.0,7560.494511771,-0.005234371405094862,0.0037798937410116196,2.109999895095825,0,82.70952606201172,1.2403432130813599,0.16051073372364044,0.2718525528907776,2.6400043964385986,2.4001426696777344,1,0.00036135679692961276,-0.06723375618457794,8.429800033569336,-0.000281402375549078,0.0028695855289697647,91.13934326171875,0,80,1743321983.0779445,0.379237562417984,-0.021366992965340614,2.4001426696777344,219.44419860839844,0.08812518417835236,6.647963891737163e-05,81,-4.577636492086867e-09,7468.1962890625,0.1029742881655693,0.05935358256101608,2.4001426696777344,1.0000940561294556,1.0000941753387451,10,0.0091479467228055
1000,0.8378432393074036,1.0005385875701904,1640000.0,7651.120500218,-0.005201490130275488,-0.0002488652244210243,2.7100000381469727,0,82.69312286376953,1.2415715456008911,0.13937149941921234,0.29136842489242554,2.5571811199188232,2.4174327850341797,1,0.0003299236996099353,-0.029012614861130714,8.433113098144531,3.2881274819374084e-05,0.003058479633182287,91.12625122070312,0,81,1743322074.4435027,0.30796995759010315,-0.004539449233561754,2.4174327850341797,219.47572326660156,0.07062135636806488,0.00038072653114795685,82,-1.5258788677030566e-09,7559.38330078125,0.1139412522315979,-0.0211392343044281,2.4174327850341797,1.0005384683609009,1.0005385875701904,10,0.008899081498384476
1000,0.8439884185791016,1.0001267194747925,1660000.0,7742.06078578,-0.008791647851467133,0.0005734693259000778,3.0799999237060547,0,82.13099670410156,1.248800277709961,0.23649854958057404,0.28617578744888306,1.5225942134857178,2.4339356422424316,1,0.00032591927447356284,-0.03300449252128601,8.429101943969727,-0.0035901577211916447,0.008627026341855526,90.56011962890625,0,82,1743322165.0695279,0.22733701765537262,-0.004682603757828474,2.4339356422424316,220.84776306152344,0.10842978209257126,8.957611134974286e-05,83,-3.814697002724188e-09,7650.17822265625,0.18795275688171387,0.0971270501613617,2.4339356422424316,1.0001267194747925,1.0001267194747925,10,0.009472550824284554
