Misc/H_inv_g,_step,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,Time/Total,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Safety/shield_adv_c,Loss/Loss_cost_critic/Delta,Train/KL,Train/StopIter,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Misc/xHx,Value/reward,Train/PolicyRatio/Min,Train/PolicyStd,_timestamp,Safety/shield_violation,Time/Update,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/Epoch,Loss/Loss_pi,Loss/Loss_reward_critic,_runtime,Loss/Loss_pi/Delta,Metrics/EpLen,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,Value/cost,Metrics/LagrangeMultiplier/Max,Metrics/EpCost,Misc/Alpha,Train/PolicyRatio/Max,Misc/FinalStepNorm,Train/PolicyRatio,Time/Rollout,Time/FPS,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Time/Epoch,TotalEnvSteps,Train/Entropy,Metrics/LagrangeMultiplier/Std
0.12420738488435745,11,0.37962427735328674,1,1388.9356689453125,55.650001525878906,0.3904464542865753,7.43020486831665,-0.5209397673606873,0.3908686637878418,0.00028659740928560495,10,0.05109720677137375,0.0037598784547299147,1.5258788677030566e-09,0.37962427735328674,0.0032873351592570543,0.020260414108633995,1.001263976097107,1.2294647693634033,1746540997.3673317,5.28668212890625,23.295297622680664,0,0,10,-0.24016964435577393,0.006850220263004303,1511.929210513,0.12983810901641846,1000,0.0008937379461713135,0.3904464542865753,1.6962273120880127,0.3904464542865753,20.5,2.4665637016296387,1.001263976097107,0.306365430355072,1.001263976097107,99.50408935546875,162.86721801757812,0.37962427735328674,0.4479382336139679,122.79942321777344,220000.0,1.6248055696487427,0
0.12159644812345505,12,0.4126735031604767,1,1510.9088134765625,49.900001525878906,0.4261934459209442,6.161125183105469,-0.2478153109550476,-1.2690796852111816,0.0002810204168781638,10,0.04898500069975853,-0.0009439149871468544,7.629394005448376e-09,0.4126735031604767,0.002859493251889944,0.02456151694059372,1.001552939414978,1.2370262145996094,1746541119.3351748,5.57625150680542,23.353023529052734,0,0,11,-0.2868361473083496,0.005906305275857449,1631.17279843,-0.046666502952575684,1000,0.0010980097576975822,0.4261934459209442,1.767235517501831,0.4261934459209442,17.610000610351562,2.6446590423583984,1.001552939414978,0.3215811550617218,1.001552939414978,98.5093994140625,164.11947631835938,0.4126735031604767,0.4521079659461975,121.86244201660156,240000.0,1.6313409805297852,0
0.1107039749622345,13,0.4443155825138092,1,1630.1746826171875,27.350000381469727,0.46164780855178833,4.529119491577148,-0.33544331789016724,-1.6320056915283203,0.0003232418675906956,10,0.07680253684520721,0.002144257538020611,7.629394005448376e-09,0.4443155825138092,0.0027056243270635605,0.02746165171265602,1.001042366027832,1.2155452966690063,1746541238.5791516,4.22209358215332,23.402950286865234,0,0,12,-0.29578110575675964,0.00805056281387806,1752.065189589,-0.008944958448410034,1000,0.0007371202809736133,0.46164780855178833,1.678893804550171,0.46164780855178833,16.959999084472656,2.7188198566436768,1.001042366027832,0.3009842038154602,1.001042366027832,95.75652313232422,167.84226989746094,0.4443155825138092,0.43903037905693054,119.15949249267578,260000.0,1.6139968633651733,0
0.15029753744602203,14,0.4759098291397095,1,1751.04296875,49.79999923706055,0.49693992733955383,4.812785625457764,-0.44779491424560547,0.28366613388061523,0.000294074066914618,10,0.06445598602294922,-0.0013234121724963188,3.051757735406113e-09,0.4759098291397095,0.004303050227463245,0.023549217730760574,1.0026555061340332,1.2075790166854858,1746541359.4711144,3.9778480529785156,22.674121856689453,0,0,13,-0.21652351319789886,0.006727150641381741,1876.713027836,0.07925759255886078,1000,0.001877726404927671,0.49693992733955383,1.298490047454834,0.49693992733955383,17.639999389648438,2.155888557434082,1.0026555061340332,0.3240247666835785,1.0026555061340332,98.11703491210938,165.57501220703125,0.4759098291397095,0.3811904191970825,120.79117584228516,280000.0,1.6075016260147095,0
0.15150102972984314,15,0.5074225664138794,1,1875.7071533203125,48.599998474121094,0.5321901440620422,4.7381439208984375,-0.5474399924278259,-0.07464170455932617,0.0002918398240581155,10,0.08425910025835037,-0.0013728332705795765,0.0,0.5074225664138794,0.004525644704699516,0.029565224424004555,1.0001081228256226,1.2249194383621216,1746541484.1191318,4.533322811126709,23.043428421020508,0,0,14,-0.23307186365127563,0.005354317370802164,1991.595806306,-0.01654835045337677,1000,7.648249447811395e-05,0.5321901440620422,1.3232927322387695,0.5321901440620422,18.459999084472656,2.102201223373413,1.0001081228256226,0.31848564743995667,1.0001081228256226,101.51190948486328,160.5711669921875,0.5074225664138794,0.3786652386188507,124.55535888671875,300000.0,1.621721625328064,0
0.11213614791631699,16,0.537266731262207,1,1990.6011962890625,18.799999237060547,0.566926896572113,3.376197576522827,0.41276729106903076,-1.3619463443756104,0.00036092152004130185,10,0.13320261240005493,5.60530461370945e-05,-4.959106458812812e-09,0.537266731262207,0.004157874267548323,0.032877448946237564,1.003091812133789,1.2777734994888306,1746541599.002413,4.4363627433776855,22.362808227539062,0,0,15,-0.35142993927001953,0.005410370416939259,2112.253306737,-0.1183580756187439,1000,0.0021862974390387535,0.566926896572113,1.8842694759368896,0.566926896572113,14.65999984741211,2.1932027339935303,1.003091812133789,0.245937317609787,1.003091812133789,92.44347381591797,174.2064666748047,0.537266731262207,0.2646794617176056,114.80630493164062,320000.0,1.6635808944702148,0
0.11816487461328506,17,0.5655809044837952,1,2111.19775390625,17.850000381469727,0.6008491516113281,2.7622408866882324,0.050886064767837524,-0.6139566898345947,0.0003179203486070037,10,0.0833682045340538,0.0025381213054060936,5.340575981449547e-09,0.5655809044837952,0.0030067404732108116,0.023686625063419342,1.001649260520935,1.3043893575668335,1746541719.6600652,4.782536029815674,22.749225616455078,0,0,16,-0.35931825637817383,0.007948491722345352,2227.709388212,-0.007888317108154297,1000,0.0011662313481792808,0.6008491516113281,1.5198523998260498,0.6008491516113281,12.130000114440918,2.5790886878967285,1.001649260520935,0.304757684469223,1.001649260520935,97.78040313720703,165.9342803955078,0.5655809044837952,0.2329135537147522,120.52964782714844,340000.0,1.6843713521957397,0
0.11390842497348785,18,0.5929510593414307,1,2226.657958984375,24.25,0.6341974139213562,3.408473491668701,-0.3458007574081421,0.6462326049804688,0.00028737817774526775,10,0.07326602935791016,0.0049790311604738235,3.814697002724188e-09,0.5929510593414307,0.0026624612510204315,0.02244480885565281,1.0011347532272339,1.326653242111206,1746541835.1153097,3.351841688156128,22.770536422729492,0,0,17,-0.28003379702568054,0.012927522882819176,2344.018418721,0.07928445935249329,1000,0.0008023636182770133,0.6341974139213562,1.254348874092102,0.6341974139213562,12.9399995803833,2.740769624710083,1.0011347532272339,0.3121967613697052,1.0011347532272339,92.5619888305664,173.41159057617188,0.5929510593414307,0.1395542472600937,115.3325424194336,360000.0,1.701149582862854,0
0.09351392835378647,19,0.6188770532608032,1,2342.8935546875,14.75,0.666344404220581,2.5499167442321777,-0.3568239212036133,-0.8585567474365234,0.0002766106044873595,10,0.04370874539017677,0.002126145176589489,9.155272984173735e-09,0.6188770532608032,0.001753227086737752,0.022843072190880775,1.0017727613449097,1.3363747596740723,1746541951.4243429,3.4542834758758545,22.607078552246094,0,0,18,-0.321457177400589,0.015053668059408665,2461.573246015,-0.04142338037490845,1000,0.0012535034911707044,0.666344404220581,1.2978087663650513,0.666344404220581,8.779999732971191,3.3774948120117188,1.0017727613449097,0.31584280729293823,1.0017727613449097,93.48820495605469,172.2722625732422,0.6188770532608032,-0.03607579320669174,116.09530639648438,380000.0,1.7079434394836426,0
0.11195509135723114,20,0.6443184018135071,1,2460.42138671875,26.950000762939453,0.6973108053207397,3.2377288341522217,-0.050612062215805054,0.687812089920044,0.0002755769819486886,10,0.056332338601350784,-0.004057842306792736,4.959106458812812e-09,0.6443184018135071,0.002476211404427886,0.01284739375114441,1.0000756978988647,1.3405841588974,1746542068.9791484,3.218965530395508,23.096073150634766,0,0,19,-0.26138874888420105,0.010995825752615929,2581.558041553,0.06006842851638794,1000,5.355460962164216e-05,0.6973108053207397,1.0623209476470947,0.6973108053207397,8.119999885559082,2.841974973678589,1.0000756978988647,0.3181735575199127,1.0000756978988647,94.21726989746094,170.4835662841797,0.6443184018135071,-0.11016982793807983,117.31336212158203,400000.0,1.711155891418457,0
0.08798007667064667,21,0.6689653992652893,1,2580.442626953125,21.100000381469727,0.7275282144546509,2.5493907928466797,-0.19019567966461182,-0.688338041305542,0.00022747929324395955,10,0.04223932325839996,0.0007821638137102127,1.5258788677030566e-09,0.6689653992652893,0.001456001540645957,-0.0020037947688251734,1.0005391836166382,1.3407353162765503,1746542188.9641495,2.755995750427246,22.519819259643555,0,0,20,-0.26139676570892334,0.011777989566326141,2697.950359639,-8.016824722290039e-06,1000,0.0003812322684098035,0.7275282144546509,0.9153048992156982,0.7275282144546509,9.670000076293945,3.7062318325042725,1.0005391836166382,0.3260745704174042,1.0005391836166382,97.25946807861328,166.9737548828125,0.6689653992652893,-0.11757002770900726,119.77930450439453,420000.0,1.7115272283554077,0
0.14049741625785828,22,0.6936008930206299,1,2696.833740234375,31.75,0.7573461532592773,3.5980443954467773,-0.058054305613040924,1.0486536026000977,0.00029994547367095947,10,0.0661904439330101,0.0029369108378887177,-2.2888182460434336e-09,0.6936008930206299,0.004683653358370066,0.015265082009136677,1.0014666318893433,1.368595004081726,1746542305.3562396,2.6782021522521973,22.875593185424805,0,0,21,-0.21261005103588104,0.014714900404214859,2814.345850499,0.0487867146730423,1000,0.0010370372328907251,0.7573461532592773,1.2572051286697388,0.7573461532592773,11.0600004196167,2.066437005996704,1.0014666318893433,0.29032906889915466,1.0014666318893433,93.31409454345703,172.1322784423828,0.6936008930206299,-0.37170395255088806,116.18971252441406,440000.0,1.7321707010269165,0
0.10210751742124557,23,0.7168048620223999,1,2813.107421875,10.399999618530273,0.7864749431610107,2.2402713298797607,-0.5438001751899719,-1.3577730655670166,0.000280180131085217,10,0.09523383527994156,-0.00020826049149036407,-6.103515470812226e-09,0.7168048620223999,0.0023374916054308414,0.002397062024101615,1.0017824172973633,1.411781907081604,1746542421.7523792,2.7427854537963867,22.69446563720703,0,0,22,-0.2973001301288605,0.014506639912724495,2931.300472484,-0.08469007909297943,1000,0.0012603593058884144,0.7864749431610107,0.8024911880493164,0.7864749431610107,9.199999809265137,2.92508864402771,1.0017824172973633,0.298673540353775,1.0017824172973633,93.37265014648438,172.31405639648438,0.7168048620223999,-0.4564440846443176,116.067138671875,460000.0,1.7634029388427734,0
0.14611728489398956,24,0.7400611042976379,1,2930.219482421875,29.799999237060547,0.8151155710220337,2.655212163925171,-0.36874234676361084,0.41494083404541016,0.00026746236835606396,10,0.09044957906007767,0.00019197259098291397,-3.051757735406113e-09,0.7400611042976379,0.004260701593011618,-0.0024460500571876764,1.0011498928070068,1.4403752088546753,1746542538.707195,3.4329354763031006,23.323843002319336,0,0,23,-0.2412475198507309,0.014698612503707409,3050.802157438,0.05605261027812958,1000,0.0008130407659336925,0.8151155710220337,1.05475914478302,0.8151155710220337,9.800000190734863,2.1665761470794678,1.0011498928070068,0.31657421588897705,1.0011497735977173,93.47362518310547,171.23655700683594,0.7400611042976379,-0.41851815581321716,116.7974853515625,480000.0,1.7834726572036743,0
0.16458305716514587,25,0.7636510133743286,1,3049.722412109375,34.0,0.8433960676193237,2.958404302597046,-0.22376748919487,0.303192138671875,0.0002775971661321819,10,0.07527094334363937,-0.0013406705111265182,-3.8146971692576415e-10,0.7636510133743286,0.005500022787600756,-0.009186860173940659,1.0003007650375366,1.4676504135131836,1746542658.2080967,2.449979782104492,22.501951217651367,0,0,24,-0.16639594733715057,0.01335794199258089,3166.694434299,0.07485157251358032,1000,0.00021264491078909487,0.8433960676193237,0.8384292721748352,0.8433960676193237,10.130000114440918,1.9069194793701172,1.0003007650375366,0.3138466477394104,1.0003007650375366,96.84686279296875,167.5760040283203,0.7636510133743286,-0.4190951883792877,119.34883117675781,500000.0,1.8017044067382812,0
0.1413104385137558,26,0.7871351838111877,1,3165.58349609375,27.549999237060547,0.8714290261268616,2.7799158096313477,0.030255571007728577,-0.17848849296569824,0.0002698308089748025,10,0.11423145234584808,-0.002417030744254589,-7.629394005448376e-09,0.7871351838111877,0.004261689260601997,-0.018339810892939568,1.0006921291351318,1.4808716773986816,1746542774.100257,2.7259583473205566,23.5941162109375,0,0,25,-0.22316379845142365,0.010940911248326302,3284.086292477,-0.05676785111427307,1000,0.0004894091980531812,0.8714290261268616,0.7552264928817749,0.8714290261268616,10.449999809265137,2.1663248538970947,1.0006921291351318,0.3061242997646332,1.0006920099258423,92.097412109375,172.87347412109375,0.7871351838111877,-0.4682546854019165,115.69154357910156,520000.0,1.8103700876235962,0
0.17309319972991943,27,0.8110531568527222,1,3283.005859375,35.400001525878906,0.8993898034095764,4.742424011230469,0.21119579672813416,1.962508201599121,0.0002413865295238793,10,0.09937994927167892,0.005395570769906044,-4.577636492086867e-09,0.8110531568527222,0.005213751457631588,-0.040521737188100815,1.0006277561187744,1.4822152853012085,1746542891.4922082,3.1184401512145996,22.975120544433594,0,0,26,-0.21125809848308563,0.016336482018232346,3398.92182012,0.011905699968338013,1000,0.0004438344039954245,0.8993898034095764,1.3402767181396484,0.8993898034095764,11.15999984741211,1.958571434020996,1.0006277561187744,0.339015394449234,1.0006276369094849,94.24588012695312,170.61785888671875,0.8110531568527222,-0.33399924635887146,117.22102355957031,540000.0,1.811300277709961,0
0.1271122395992279,28,0.8348077535629272,1,3397.860107421875,26.799999237060547,0.9275216460227966,3.2721798419952393,-0.17722849547863007,-1.4702441692352295,0.0002755373134277761,10,0.04839807376265526,-0.0008157156407833099,2.2888182460434336e-09,0.8348077535629272,0.002920999191701412,-0.0358850322663784,1.0006078481674194,1.4667924642562866,1746543006.3277783,3.118821859359741,23.069202423095703,0,0,27,-0.24540948867797852,0.015520766377449036,3522.329988373,-0.03415139019489288,1000,0.00042978546116501093,0.9275216460227966,1.2593170404434204,0.9275216460227966,12.34000015258789,2.6166675090789795,1.0006078481674194,0.33261045813560486,1.0006078481674194,91.61431884765625,174.3929443359375,0.8348077535629272,-0.17792734503746033,114.68354797363281,560000.0,1.8007475137710571,0
0.19156740605831146,29,0.8599475622177124,1,3521.217041015625,50.900001525878906,0.9563526511192322,5.727601051330566,0.5188707113265991,2.455421209335327,0.00026446988340467215,10,0.045244187116622925,-0.004413302056491375,-1.0681151962899094e-08,0.8599475622177124,0.007008582353591919,0.005683458875864744,1.0009262561798096,1.4659595489501953,1746543129.7359288,3.837148904800415,23.065053939819336,0,0,28,-0.16574107110500336,0.01110746432095766,3640.166562597,0.07966841757297516,1000,0.0006549058016389608,0.9563526511192322,1.4992437362670898,0.9563526511192322,15.3100004196167,1.6892720460891724,1.0009262561798096,0.32360947132110596,1.00092613697052,100.14259338378906,162.3275604248047,0.8599475622177124,-0.1639932245016098,123.2076644897461,580000.0,1.800676703453064,0
0.11715587973594666,30,0.8840932250022888,1,3639.12158203125,16.5,0.9853894710540771,3.2917542457580566,-0.2112605720758438,-2.4358468055725098,0.0002864719135686755,10,0.06456219404935837,0.004039593040943146,4.577636492086867e-09,0.8840932250022888,0.0029518436640501022,0.0013531061122193933,1.0018844604492188,1.4768657684326172,1746543247.5723488,3.345776081085205,23.492874145507812,0,0,29,-0.3135621249675751,0.015147057361900806,3758.720500912,-0.14782105386257172,1000,0.0013324585743248463,0.9853894710540771,1.3203176259994507,0.9853894710540771,12.970000267028809,2.6029605865478516,1.0018844604492188,0.30495214462280273,1.0018844604492188,94.20826721191406,169.92185974121094,0.8840932250022888,-0.16854621469974518,117.70116424560547,600000.0,1.808663010597229,0
0.15933111310005188,31,0.9083797931671143,1,3757.683837890625,31.25,1.0143895149230957,2.8808605670928955,0.45956024527549744,-0.41089367866516113,0.00025760941207408905,10,0.08171539008617401,-0.007109592668712139,-1.3732909920349812e-08,0.9083797931671143,0.004482723772525787,-0.0025529537815600634,1.0004429817199707,1.4747843742370605,1746543366.126343,2.9998421669006348,22.62618064880371,0,0,30,-0.21018147468566895,0.008037464693188667,3875.456544869,0.10338065028190613,1000,0.00031323538860306144,1.0143895149230957,1.4109221696853638,1.0143895149230957,11.75,2.112241268157959,1.0004429817199707,0.3365457355976105,1.0004429817199707,95.80174255371094,168.87905883789062,0.9083797931671143,-0.15876348316669464,118.42794799804688,620000.0,1.807409405708313,0
0.1511486917734146,32,0.9320075511932373,1,3874.43408203125,19.799999237060547,1.042773962020874,2.033071756362915,0.32599014043807983,-0.8477888107299805,0.00023718700686004013,10,0.06515011936426163,0.0035099387168884277,7.629394338515283e-10,0.9320075511932373,0.003931584767997265,-0.0014900234527885914,1.0010316371917725,1.4602524042129517,1746543482.8628166,2.8195221424102783,23.596336364746094,0,0,31,-0.2680836617946625,0.011547403410077095,3992.130801191,-0.05790218710899353,1000,0.0007294776733033359,1.042773962020874,1.0417159795761108,1.042773962020874,8.770000457763672,2.255436658859253,1.0010316371917725,0.3409063220024109,1.001031517982483,93.02890014648438,171.4894256591797,0.9320075511932373,-0.1455315798521042,116.62525939941406,640000.0,1.797519564628601,0
0.13200055062770844,33,0.9538096785545349,1,3991.114013671875,3.5,1.0703120231628418,1.5374959707260132,-0.4952164590358734,-0.49557578563690186,0.00023993762442842126,10,0.033449504524469376,-0.000955456867814064,-1.5258788677030566e-09,0.9538096785545349,0.002995614428073168,-0.013967110775411129,1.00238835811615,1.461708664894104,1746543599.5370126,3.2981667518615723,22.495935440063477,0,0,32,-0.3801175355911255,0.010591946542263031,4108.3533834,-0.11203387379646301,1000,0.0016888523241505027,1.0703120231628418,1.0931380987167358,1.0703120231628418,7.340000152587891,2.583873987197876,1.00238835811615,0.34107279777526855,1.00238835811615,94.08043670654297,171.561279296875,0.9538096785545349,-0.22918067872524261,116.576416015625,660000.0,1.7984968423843384,0
0.10405368357896805,34,0.9747191667556763,1,4107.31103515625,13.300000190734863,1.0961171388626099,1.394959807395935,-0.1972484588623047,-0.14253616333007812,0.00025752672809176147,10,0.07108097523450851,0.007911564782261848,-4.959106458812812e-09,0.9747191667556763,0.0023115891963243484,-0.03465842828154564,1.0011606216430664,1.495388388633728,1746543715.7592006,1.5922086238861084,23.300010681152344,0,0,33,-0.20322614908218384,0.01850351132452488,4227.439235037,0.17689138650894165,1000,0.0008207396604120731,1.0961171388626099,0.613085150718689,1.0961171388626099,3.009999990463257,2.9414312839508057,1.0011606216430664,0.30606675148010254,1.0011606216430664,92.79644012451172,172.27052307128906,0.9747191667556763,-0.45414024591445923,116.09646606445312,680000.0,1.8211218118667603,0
0.12471884489059448,35,0.9953852295875549,1,4226.40478515625,20.600000381469727,1.1205631494522095,1.6150600910186768,0.15649861097335815,0.2201002836227417,0.0002619711449369788,10,0.050369296222925186,-0.005561779253184795,4.577636492086867e-09,0.9953852295875549,0.002863099332898855,0.01903415098786354,1.0017921924591064,1.5077934265136719,1746543834.8451486,1.697898268699646,22.79538345336914,0,0,34,-0.1796092987060547,0.012941732071340084,4343.827525115,0.02361685037612915,1000,0.0012672152370214462,1.1205631494522095,0.5557848811149597,1.1205631494522095,3.9100000858306885,2.642993211746216,1.0017921924591064,0.3296310603618622,1.001792073249817,96.16719055175781,168.1200714111328,0.9953852295875549,-0.6169735193252563,118.96259307861328,700000.0,1.8293520212173462,0
