Misc/gradient_norm,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Safety/shield_violation,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Train/PolicyStd,Train/Epoch,Misc/H_inv_g,Train/KL,Train/PolicyRatio/Min,Safety/EpCostShield,Misc/Alpha,Time/Epoch,Train/PolicyRatio,Value/reward,Metrics/LagrangeMultiplier/Min,_step,Misc/FinalStepNorm,Time/Rollout,Time/Total,Metrics/EpCost,Time/Update,Value/cost,Train/Entropy,Loss/Loss_pi/Delta,Loss/Loss_pi,Metrics/EpLen,_runtime,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Time/FPS,Safety/shield_adv_c,Loss/Loss_reward_critic/Delta,Value/Adv,Misc/xHx,Train/LR,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Train/StopIter
0.10003925114870071,0,0.37282294034957886,-13.728645324707031,12.071969032287598,220000.0,0.37282294034957886,1,0,1746509623.9511666,1.1612941026687622,10,0.11052832752466202,0.00036198721500113606,1.0015772581100464,59.599998474121094,2.399075508117676,109.60619354248047,1.0015772581100464,1.1506139039993286,0.36614495515823364,11,0.2651658058166504,92.39070892333984,1293.1610107421875,77.44000244140625,17.215463638305664,10.362430572509766,1.5681174993515015,-0.079983651638031,-0.463111013174057,500,1403.818265728,0.15333479642868042,60.54901123046875,1.0015772581100464,0.001115261809900403,182.471435546875,0.007725968956947327,0.02475835382938385,7.629394338515283e-10,0.003474888624623418,0,0.36614495515823364,0.37282294034957886,7.192646026611328,0.36614495515823364,10
0.10939966142177582,0,0.4033307731151581,-16.287574768066406,12.423869132995605,240000.0,0.4033307731151581,1,0,1746509733.7541246,1.1669422388076782,11,0.11136746406555176,0.0003357810783199966,1.0015281438827515,61.400001525878906,2.371500253677368,109.74382019042969,1.0015281438827515,1.3777986764907837,0.39750006794929504,12,0.26410797238349915,92.9480972290039,1402.963623046875,53.959999084472656,16.795703887939453,10.48221206665039,1.573007583618164,0.02833688259124756,-0.43477413058280945,500,1512.027353096,0.13767626881599426,44.261436462402344,1.0015281438827515,0.0010805327910929918,182.24261474609375,-1.247704267501831,-0.015658527612686157,-7.438659466174613e-09,0.0035561691038310528,0,0.39750006794929504,0.4033307731151581,7.8433685302734375,0.39750006794929504,10
0.06937484443187714,0,0.4321655035018921,-18.310277938842773,9.069792747497559,260000.0,0.4321655035018921,1,0,1746509841.9632096,1.194403052330017,12,0.11694236099720001,0.0002951297501567751,1.0022401809692383,37.599998474121094,2.5231943130493164,108.1520004272461,1.0022401809692383,1.426289439201355,0.42741042375564575,13,0.29506832361221313,90.7977523803711,1511.175048828125,41.33000183105469,17.354223251342773,7.35999059677124,1.5963107347488403,-0.028987199068069458,-0.4637613296508789,500,1619.969598201,0.14098094403743744,25.95115852355957,1.0022401809692383,0.0015839909901842475,184.9249267578125,-0.9172736406326294,0.0033046752214431763,-6.103515470812226e-09,0.0031414288096129894,0,0.42741042375564575,0.4321655035018921,8.567558288574219,0.42741042375564575,10
0.1068301796913147,0,0.45982950925827026,8.66417121887207,10.828076362609863,280000.0,0.45982950925827026,1,0,1746509949.9053729,1.1977912187576294,13,0.13445761799812317,0.00037837718264199793,1.0021004676818848,46.17499923706055,1.9756348133087158,107.87313842773438,1.0021004676818848,1.5765739679336548,0.45566919445991516,14,0.26563912630081177,90.80317687988281,1619.1046142578125,30.170000076293945,17.0699405670166,7.893464088439941,1.5991400480270386,-0.015470832586288452,-0.47923216223716736,500,1725.59990982,0.1616443395614624,34.61532974243164,1.0021004676818848,0.0014852548483759165,185.40296936035156,0.5542172193527222,0.020663395524024963,-1.1062621929625038e-08,0.005124079063534737,0,0.45566919445991516,0.45982950925827026,9.253151893615723,0.45566919445991516,10
0.07069811969995499,0,0.48565971851348877,-11.405790328979492,7.7410197257995605,300000.0,0.48565971851348877,1,0,1746510055.535791,1.191069483757019,14,0.09342655539512634,0.000326266250340268,1.0013717412948608,21.600000381469727,3.1548070907592773,105.57007598876953,1.0013717412948608,1.5259687900543213,0.4822976291179657,15,0.29474276304244995,88.80919647216797,1724.7474365234375,25.280000686645508,16.760852813720703,5.518593788146973,1.5932196378707886,-0.022377341985702515,-0.5016095042228699,500,1829.536733809,0.11754307150840759,23.20953941345215,1.0013717412948608,0.0009699395159259439,189.4476318359375,-1.4237565994262695,-0.04410126805305481,9.727477490173442e-09,0.002009473042562604,0,0.4822976291179657,0.48565971851348877,10.56344985961914,0.4822976291179657,10
0.06623691320419312,0,0.5092628598213196,-14.086942672729492,4.022938251495361,320000.0,0.5092628598213196,1,0,1746510159.472551,1.2005349397659302,15,0.09274711459875107,0.0003136446757707745,1.0025215148925781,5.099999904632568,3.0966389179229736,103.86798095703125,1.0025215148925781,1.3890380859375,0.5070872902870178,16,0.2872043251991272,86.34779357910156,1828.6724853515625,15.319999694824219,17.520156860351562,3.094896078109741,1.6011377573013306,0.027173608541488647,-0.4744358956813812,500,1934.010422837,0.09732995182275772,9.122596740722656,1.0025215148925781,0.0017829802818596363,192.5521240234375,0.5266768932342529,-0.020213119685649872,-1.5258788677030566e-09,0.002085675485432148,0,0.5070872902870178,0.5092628598213196,9.696197509765625,0.5070872902870178,10
0.09351228177547455,0,0.5312315821647644,3.7371091842651367,6.508540153503418,340000.0,0.5312315821647644,1,0,1746510263.9462888,1.2071453332901,16,0.10271517187356949,0.00031890481477603316,1.0026967525482178,14.600000381469727,2.789135694503784,104.41600799560547,1.0026966333389282,1.6736069917678833,0.5299904942512512,17,0.28648653626441956,87.27812194824219,1933.1573486328125,9.399999618530273,17.13785171508789,4.611603736877441,1.6066337823867798,-0.03939691185951233,-0.5138328075408936,500,2041.720897928,0.1169898733496666,12.859705924987793,1.0026967525482178,0.00190677959471941,191.54150390625,-0.8576970100402832,0.019659921526908875,1.0681151962899094e-08,0.0025709224864840508,0,0.5299904942512512,0.5312315821647644,9.824677467346191,0.5299904942512512,10
0.10504528135061264,0,0.5525447726249695,6.358071327209473,8.526070594787598,360000.0,0.5525447726249695,1,0,1746510371.6567492,1.2271313667297363,17,0.08708427101373672,0.0003674625768326223,1.0017428398132324,36.724998474121094,2.9537744522094727,107.64921569824219,1.0017428398132324,1.9081019163131714,0.5514563918113708,18,0.2572273015975952,90.42179870605469,2040.862060546875,15.210000038146973,17.227401733398438,5.6170654296875,1.6220954656600952,0.07110533118247986,-0.4427274763584137,500,2145.55129305,0.13183410465717316,19.217777252197266,1.0017428398132324,0.001232373877428472,185.7886199951172,-0.6832700967788696,0.014844231307506561,3.8146971692576415e-10,0.0022923105861991644,0,0.5514563918113708,0.5525447726249695,11.478252410888672,0.5514563918113708,10
0.07695135474205017,0,0.5723721981048584,-10.54861831665039,4.525803565979004,380000.0,0.5723721981048584,1,0,1746510475.4871762,1.2400940656661987,18,0.09346926212310791,0.00038182525895535946,1.0035690069198608,11.800000190734863,2.6589272022247314,103.77293395996094,1.0035690069198608,1.593957781791687,0.5716860890388489,19,0.24852795898914337,87.02985382080078,2144.698974609375,16.299999237060547,16.743059158325195,3.0724799633026123,1.631492257118225,-0.019221246242523193,-0.4619487226009369,500,2249.404593594,0.0981515645980835,8.669158935546875,1.0035690069198608,0.002523584757000208,192.72848510742188,-0.2668612003326416,-0.03368254005908966,-1.4495848965623281e-08,0.0028288864996284246,0,0.5716860890388489,0.5723721981048584,11.641125679016113,0.5716860890388489,10
0.1090254932641983,0,0.5907483696937561,-0.06164264678955078,4.173150062561035,400000.0,0.5907483696937561,1,0,1746510579.3404536,1.2364654541015625,19,0.11898937821388245,0.00038058080826886,1.0047235488891602,8.774999618530273,2.1032168865203857,103.79924774169922,1.0047235488891602,1.8562570810317993,0.590675950050354,20,0.25026044249534607,86.35387420654297,2248.555419921875,13.199999809265137,17.445348739624023,2.665938377380371,1.6272236108779907,-0.011274605989456177,-0.47322332859039307,500,2354.241284256,0.11052314192056656,8.607516288757324,1.0047235488891602,0.0033400533720850945,192.67962646484375,0.25601324439048767,0.012371577322483063,1.1444091896350983e-08,0.0045212749391794205,0,0.590675950050354,0.5907483696937561,11.140861511230469,0.590675950050354,10
0.07228231430053711,0,0.6086871027946472,13.85860538482666,7.3890533447265625,420000.0,0.6086871027946472,1,0,1746510684.1771393,1.2480310201644897,20,0.13296659290790558,0.00033348050783388317,1.0035914182662964,31.475000381469727,2.1046974658966064,104.77957153320312,1.0035914182662964,2.257127046585083,0.6085283160209656,21,0.2798544466495514,88.06116485595703,2353.388671875,12.630000114440918,16.7183780670166,5.360500812530518,1.6348570585250854,0.028895646333694458,-0.4443276822566986,500,2460.251552073,0.14455921947956085,22.466121673583984,1.0035914182662964,0.0025394882541149855,190.8769073486328,0.28142696619033813,0.03403607755899429,4.577636492086867e-09,0.004514915868639946,0,0.6085283160209656,0.6086871027946472,11.938044548034668,0.6085283160209656,10
0.1150851771235466,0,0.6261692643165588,3.317169189453125,8.118389129638672,440000.0,0.6261692643165588,1,0,1746510790.187417,1.2577626705169678,21,0.14207620918750763,0.00034197093918919563,1.0026129484176636,29.424999237060547,1.8714953660964966,105.95234680175781,1.0026129484176636,2.5631558895111084,0.6256473064422607,22,0.26589497923851013,89.03715515136719,2459.3984375,19.049999237060547,16.915170669555664,5.678681373596191,1.642408013343811,-0.036712646484375,-0.4810403287410736,500,2563.895653721,0.1725321263074875,25.78329086303711,1.0026129484176636,0.0018476054538041353,188.7641143798828,-0.7159714102745056,0.027972906827926636,-1.3351439953623867e-08,0.005710205528885126,0,0.6256473064422607,0.6261692643165588,14.071969985961914,0.6256473064422607,10
0.09714576601982117,0,0.642362117767334,-18.193149089813232,3.245957136154175,460000.0,0.642362117767334,1,0,1746510893.831458,1.2630740404129028,22,0.09206119179725647,0.0003606027748901397,1.002915382385254,6.775000095367432,2.875912666320801,103.58423614501953,1.002915382385254,2.126810312271118,0.6421366930007935,23,0.26475995779037476,86.34712982177734,2563.0390625,19.559999465942383,17.237085342407227,2.1852991580963135,1.6479088068008423,0.035792768001556396,-0.4452475607395172,500,2666.614938947,0.12346742302179337,7.590141773223877,1.002915382385254,0.0020614867098629475,193.07957458496094,-0.5582270622253418,-0.04906470328569412,1.2207030941624453e-08,0.002418113872408867,0,0.6421366930007935,0.642362117767334,14.112798690795898,0.6421366930007935,10
0.08101174980401993,0,0.6572650671005249,-0.7200069427490234,4.23502254486084,480000.0,0.6572650671005249,1,0,1746510996.5508177,1.2797781229019165,23,0.09288290143013,0.00034680371754802763,1.0033416748046875,3.7750000953674316,2.9265496730804443,102.5845718383789,1.0033416748046875,2.467212438583374,0.6574958562850952,24,0.27182644605636597,85.86399841308594,2665.684814453125,7.21999979019165,16.720556259155273,2.2545690536499023,1.661167025566101,-0.06037798523902893,-0.5056255459785461,500,2770.413816503,0.12825044989585876,6.8701348304748535,1.0033416748046875,0.0023629770148545504,194.96109008789062,-0.4217078685760498,0.004783026874065399,6.103515470812226e-09,0.0023351581767201424,0,0.6574958562850952,0.6572650671005249,12.937639236450195,0.6574958562850952,10
0.08291099965572357,0,0.6714314818382263,2.390108585357666,3.830806255340576,500000.0,0.6714314818382263,1,0,1746511100.3496788,1.2973530292510986,24,0.08464454114437103,0.0003491126117296517,1.0016725063323975,14.300000190734863,3.130354404449463,103.74312591552734,1.001672387123108,2.4524505138397217,0.6716428399085999,25,0.2649674117565155,86.6153793334961,2769.562255859375,3.25,17.127723693847656,1.9552093744277954,1.6731120347976685,0.09635081887245178,-0.40927472710609436,500,2873.6263761230002,0.12975606322288513,9.26024341583252,1.0016725063323975,0.0011825282126665115,192.7838592529297,0.12504811584949493,0.0015056133270263672,1.5258788677030566e-09,0.0020409896969795227,0,0.6716428399085999,0.6714314818382263,13.283685684204102,0.6716428399085999,10
0.11284412443637848,0,0.6847115159034729,-2.6000123023986816,2.5163838863372803,520000.0,0.6847115159034729,1,0,1746511203.5622456,1.301400899887085,25,0.08315259218215942,0.00038209863123483956,1.0034635066986084,8.899999618530273,2.7928988933563232,103.15998077392578,1.0034633874893188,2.4906973838806152,0.6847837567329407,26,0.23223678767681122,86.07992553710938,2872.777099609375,5.199999809265137,17.080034255981445,1.3341891765594482,1.6745423078536987,0.012514054775238037,-0.3967606723308563,500,2978.03620959,0.11970552802085876,6.660231113433838,1.0034635066986084,0.002449012827128172,193.87362670898438,-0.2877926528453827,-0.010050535202026367,0.0,0.0025639988016337156,0,0.6847837567329407,0.6847115159034729,13.325875282287598,0.6847837567329407,10
0.0683954581618309,0,0.6974350810050964,0.22086858749389648,2.6811835765838623,540000.0,0.6974350810050964,1,0,1746511307.9720297,1.2941064834594727,26,0.08080878108739853,0.00042419228702783585,1.0029734373092651,14.725000381469727,2.9015965461730957,104.35138702392578,1.0029734373092651,2.5618581771850586,0.6971736550331116,27,0.23447449505329132,86.89986419677734,2977.181396484375,8.5,17.45149803161621,1.651982069015503,1.6681393384933472,0.0337681770324707,-0.3629924952983856,500,3084.108853432,0.12416434288024902,6.881099700927734,1.0029734373092651,0.00210250960662961,191.66012573242188,0.34262779355049133,0.004458814859390259,7.629394005448376e-09,0.002375494921579957,0,0.6971736550331116,0.6974350810050964,13.594487190246582,0.6971736550331116,10
0.11940449476242065,0,0.7097445726394653,5.139860153198242,3.7145040035247803,560000.0,0.7097445726394653,1,0,1746511414.0447245,1.2895771265029907,27,0.13140176236629486,0.00031456295982934535,1.0028867721557617,16.725000381469727,2.3322770595550537,105.99668884277344,1.0028867721557617,2.8628413677215576,0.7088672518730164,28,0.3064653277397156,88.89642333984375,3083.242919921875,8.140000343322754,17.100248336791992,2.4707205295562744,1.6646738052368164,-0.02738165855407715,-0.39037415385246277,500,3187.293277322,0.16924142837524414,12.020959854125977,1.0028867721557617,0.0020412560552358627,188.68515014648438,-0.3415774405002594,0.04507708549499512,-1.907348501362094e-09,0.0036767874844372272,0,0.7088672518730164,0.7097445726394653,14.963923454284668,0.7088672518730164,10
0.0753263458609581,0,0.7212179899215698,-7.345936298370361,1.5858052968978882,580000.0,0.7212179899215698,1,0,1746511517.2290962,1.2855972051620483,28,0.09634668380022049,0.00035748432856053114,1.002305030822754,5.900000095367432,2.724702835083008,103.1161880493164,1.002305030822754,2.440181255340576,0.7200170755386353,29,0.2625160813331604,85.71700286865234,3186.431640625,9.850000381469727,17.399168014526367,1.2475124597549438,1.6618727445602417,0.012591958045959473,-0.3777821958065033,500,3293.311510752,0.11246366053819656,4.675023555755615,1.002305030822754,0.001629902864806354,193.95596313476562,-0.44316601753234863,-0.05677776783704758,1.907348501362094e-09,0.0026939534582197666,0,0.7200170755386353,0.7212179899215698,14.530360221862793,0.7200170755386353,10
0.09116844832897186,0,0.7328154444694519,8.374000072479248,4.425273418426514,600000.0,0.7328154444694519,1,0,1746511623.2474236,1.2979183197021484,29,0.11132636666297913,0.00026692988467402756,1.002698302268982,26.200000762939453,2.6852049827575684,105.95648956298828,1.002698302268982,2.927767515182495,0.7307668328285217,30,0.29893413186073303,88.95978546142578,3292.45458984375,11.619999885559082,16.99669075012207,3.2167186737060547,1.671216368675232,0.03399631381034851,-0.3437858819961548,500,3398.691675006,0.15561023354530334,13.049023628234863,1.002698302268982,0.0019079598132520914,188.75672912597656,-0.49562767148017883,0.04314657300710678,1.5258788677030566e-09,0.0027737899217754602,0,0.7307668328285217,0.7328154444694519,14.382761001586914,0.7307668328285217,10
0.11107495427131653,0,0.7444584369659424,0.8344583511352539,4.7764458656311035,620000.0,0.7444584369659424,1,0,1746511728.6274753,1.3086456060409546,30,0.12799134850502014,0.00030053386581130326,1.0015993118286133,24.375,2.221510171890259,105.31451416015625,1.0015993118286133,3.1859664916992188,0.7412852644920349,31,0.28433409333229065,88.2198715209961,3397.8291015625,14.100000381469727,17.094619750976562,3.4986917972564697,1.6807060241699219,-0.03332856297492981,-0.3771144449710846,500,3503.105065296,0.17808756232261658,13.883481979370117,1.0015993118286133,0.0011309405090287328,189.9073486328125,0.701188325881958,0.022477328777313232,-1.3732909920349812e-08,0.004052586853504181,0,0.7412852644920349,0.7444584369659424,15.109145164489746,0.7412852644920349,10
0.060910169035196304,0,0.7558584809303284,-4.1940155029296875,3.2073309421539307,640000.0,0.7558584809303284,1,0,1746511833.0408573,1.3324750661849976,31,0.08424311131238937,0.0003734651254490018,1.0013065338134766,17.674999237060547,2.934222936630249,104.33968353271484,1.0013065338134766,2.9192183017730713,0.7516965270042419,32,0.24718807637691498,87.26226806640625,3502.235595703125,15.960000038146973,17.077388763427734,2.423618793487549,1.6966949701309204,0.03460779786109924,-0.34250664710998535,500,3610.765040463,0.15351854264736176,9.68946647644043,1.0013065338134766,0.0009239151258952916,191.68162536621094,-0.16568756103515625,-0.024569019675254822,-9.53674250681047e-10,0.0023229606449604034,0,0.7516965270042419,0.7558584809303284,16.020004272460938,0.7516965270042419,10
0.07247775793075562,0,0.7674655914306641,5.708930969238281,4.599355697631836,660000.0,0.7674655914306641,1,0,1746511940.7008295,1.3596433401107788,32,0.09865740686655045,0.0003532761475071311,1.0027202367782593,27.100000381469727,2.769479513168335,107.5915756225586,1.0027202367782593,3.134777784347534,0.7621237635612488,33,0.2732296586036682,89.16759490966797,3609.9013671875,17.979999542236328,18.423954010009766,3.0126559734344482,1.715699553489685,-0.004876643419265747,-0.3473832905292511,500,3713.510347192,0.18468262255191803,15.398397445678711,1.0027202367782593,0.001923469826579094,185.88816833496094,-0.5231316089630127,0.031164079904556274,-1.907348501362094e-09,0.0026075460482388735,0,0.7621237635612488,0.7674655914306641,16.383699417114258,0.7621237635612488,10
0.07636500149965286,0,0.7782679796218872,-9.669336795806885,1.7253714799880981,680000.0,0.7782679796218872,1,0,1746512043.4460945,1.3787407875061035,33,0.08330485224723816,0.0003001781878992915,1.0025413036346436,4.974999904632568,3.3990182876586914,102.669921875,1.002541184425354,3.0176944732666016,0.7720990777015686,34,0.2831547260284424,85.20582580566406,3712.64013671875,8.949999809265137,17.464061737060547,0.8565346598625183,1.7304468154907227,-0.02536889910697937,-0.37275218963623047,500,3816.235638367,0.13060200214385986,5.729060649871826,1.0025413036346436,0.001796916825696826,194.7990264892578,0.014721214771270752,-0.054080620408058167,1.5258788677030566e-09,0.0017310933908447623,0,0.7720990777015686,0.7782679796218872,15.579556465148926,0.7720990777015686,10
0.0881398543715477,0,0.788389265537262,-1.1896324157714844,1.5514259338378906,700000.0,0.788389265537262,1,0,1746512146.1713877,1.3647586107254028,34,0.07851312309503555,0.00042203746852464974,1.0036020278930664,6.050000190734863,3.043715715408325,102.67112731933594,1.0036020278930664,2.9358294010162354,0.7815142273902893,35,0.23897162079811096,85.6185073852539,3815.386962890625,6.099999904632568,17.05258560180664,0.8110374808311462,1.720232367515564,0.003196507692337036,-0.36955568194389343,500,3920.90171507,0.1286947876214981,4.539428234100342,1.0036020278930664,0.002547018462792039,194.79673767089844,-0.1741940677165985,-0.0019072145223617554,-7.629394005448376e-09,0.0021588364616036415,0,0.7815142273902893,0.788389265537262,15.654484748840332,0.7815142273902893,10
